nodenumber,x-coordinate,y-coordinate,z-coordinate,heat-release-rate,velocity-magnitude,x-velocity,y-velocity,z-velocity,cell-reynolds-number,cell-convective-courant-number,temperature,absorption-coefficient,volumetric-absorbed-radiation,volumetric-emitted-radiation,rmse-flamelet-surrounding-temperature-ratio,rmse-flamelet-temperature-excess,rmse-flamelet-volume-fraction,rmse-heat-release-rate,rmse-reactivity,rmse-soot-volume-fraction-2,rmse-subgrid-combustion-factor,mean-flamelet-surrounding-temperature-ratio,mean-flamelet-temperature-excess,mean-flamelet-volume-fraction,mean-heat-release-rate,mean-reactivity,mean-soot-volume-fraction-2,mean-subgrid-combustion-factor,mean-pressure,mean-velocity-magnitude,mean-x-velocity,mean-y-velocity,mean-z-velocity,mean-temperature,mean-o2-mass-fraction,mean-co2-mass-fraction,mean-h2o-mass-fraction,rmse-pressure,rmse-velocity-magnitude,rmse-x-velocity,rmse-y-velocity,rmse-z-velocity,rmse-temperature,rmse-o2-mass-fraction,rmse-co2-mass-fraction,rmse-h2o-mass-fraction,sgs-viscosity-ratio,c2h4,o2,co2,h2o,soot-volume-fraction,soot-rate,soot-oxidation-rate,udm-0,udm-1,udm-2,udm-3,udm-4,udm-5,udm-6,udm-7,udm-8,udm-9,udm-10,udm-11,udm-12,udm-13,udm-14,udm-15,viscosity-lam,heat-flux,surf-incident-radiation,strain-rate-mag
1,0.0,-1.600692242e-18,0.3750000137,21.28227335,1.857408521,0.4763734556,0.2982649047,1.766506764,198.138024,1.362634994,388.1298906,0.2001509954,4202.931955,4871.539448,0.07251326738,49.17727301,0.1983144576,7406170.456,0.2974828522,0.1386516978,0.9465507923,1.025495087,17.35056039,0.4537144813,3059770.049,0.3221263311,0.0942925843,0.7164903356,-1.055813706,2.925454764,0.03054186369,0.01441332029,2.925245595,1075.935157,0.07712154928,0.07672969453,0.03071028482,0.9573098904,1.371066116,0.4681351551,0.5020392709,1.186838835,505.4130315,0.06615807675,0.05393015884,0.02057258876,0.7032028257,0.0002363773626,0.1619060618,0.006552681105,0.003211385571,1.520641172e-08,-3.629669553e-09,3.629669553e-09,0.2514962936,1.0,388.1298906,388.1298906,1.018558923,0.0,1.407218102,0.2414665767,0.4333074884,0.2514962936,0.0002016353617,1.421301282e-08,1.554560596e-08,0.7032028257,18.67053822,0.0280266255,2.25846266e-05,0.0,0.0,93.31126205
2,0.42812500000000003,-1.600692242e-18,0.3750000137,3072438.143,2.011744953,0.5951284516,0.1875935275,1.906694991,141.0820605,1.41956105,621.7805476,0.4630149072,10509.53598,98036.61774,0.07231025698,48.98099201,0.1967068714,7385058.923,0.301259531,0.1386819561,0.8723432629,1.025220135,17.19191488,0.4532387089,3034615.25,0.3254429368,0.09394426003,0.7151545852,-1.058523019,2.920597633,0.04445171648,0.01146301464,2.920223031,1075.729836,0.07739006725,0.07660717905,0.03065624261,0.9582830832,1.364958694,0.4686977585,0.5004379432,1.180233575,505.1630492,0.06597391401,0.05384879408,0.02053664341,0.532122756,0.001442085553,0.1397890164,0.0255298369,0.01126601022,3.62842559e-08,-0.0004738714891,0.0004738714891,0.2855088286,1.042221088,653.2463435,606.2764446,1.058267849,31.46579581,0.9437969656,0.1198209532,0.7077880319,0.2768908827,0.001013532637,3.079760122e-05,0.002334477322,0.532122756,55.53140288,0.02282541483,2.997186583e-05,0.0,0.0,143.8648454
3,0.8562500000000001,-1.600692242e-18,0.3750000137,11228745.02,2.504437572,0.8454370696,0.1156816598,2.34748339,74.09002932,1.910831271,1091.856944,0.6868966419,16732.99909,476032.4854,0.07113025167,47.87924412,0.1943759161,7226299.151,0.3038240639,0.1402491279,0.9317634378,1.024723861,16.82032461,0.4499441957,2976794.509,0.3312963028,0.09232186489,0.7122595598,-1.062229755,2.880300385,0.05693097494,0.009885538508,2.879707727,1064.491016,0.07933154843,0.07523332824,0.03013040814,0.9599132563,1.348766986,0.4705253843,0.501279063,1.160341109,507.9419689,0.06585728666,0.05397803123,0.02057918306,0.359687748,0.003746023544,0.09105037207,0.06840497173,0.02723343046,5.943365327e-08,-0.004784028515,0.005121527919,0.3712645109,1.110066542,1176.044874,1034.624201,1.063313122,84.18792989,0.4427098691,0.1366302337,0.9450363166,0.3478538097,0.001916230467,9.519079537e-05,0.008520766769,0.359687748,72.98330575,0.0160003838,4.346825107e-05,0.0,0.0,219.8537775
4,1.2843749999999998,-1.600692242e-18,0.3750000137,13996867.29,3.105663572,0.9465947284,-0.008191158266,2.947923243,50.65277245,2.436985816,1466.373386,0.7117912417,18165.22516,853196.0281,0.069705398,46.24264592,0.1925993956,6997496.818,0.3016586976,0.14171841189999998,1.192212944,1.023761402,15.98791344,0.4440953714,2839018.563,0.337404258,0.08966960973,0.7090292851,-1.066365133,2.80788933,0.06692189468,0.01047699606,2.807060465,1041.826339,0.08280585783,0.07264387135,0.02914553277,0.9615730315,1.324548848,0.4736537107,0.5072197482,1.128102103,509.9517066,0.06556261119,0.05402327329,0.02060726928,0.2023526687,0.003984964446,0.05048691276,0.1048169298,0.03982748024,6.021355106e-08,-0.00975551378,0.01011301604,0.4841132119,1.117146327,1556.054046,1387.508132,1.031424108,89.68065954,0.2266104046,0.1541000665,0.8139173312,0.4578187375,0.001628986213,0.0001179993594,0.01061245504,0.2023526687,54.93049065,0.01708846836,5.356647318e-05,0.0,0.0,223.4050099
5,1.7125000000000001,-1.600692242e-18,0.3750000137,6508565.212,2.936163701,0.6390780299,-0.1435286286,2.851610505,56.17764905,2.266462515,1273.256351,0.7200270469,17170.3648,579922.3989,0.06822770354,44.46017028,0.1914130938,6784475.817,0.3046709757,0.1405561363,1.134494859,1.022074266,14.6260509,0.4357679948,2624993.365,0.3484433266,0.08534406794999999,0.7002126223,-1.07079156,2.704455469,0.07300446897,0.007787727235,2.703446122,1009.368978,0.08749356149,0.06906515118,0.02776684453,0.9631028181,1.298351654,0.4777478355,0.5179432563,1.090388698,510.9428322,0.0650298729,0.05389984321,0.02059205491,0.3432372516,0.001906836243,0.07232773884,0.08573254512,0.03329494962,4.248362474e-08,-0.005525873394,0.005545876251,0.4085847711,1.061703996,1319.961213,1231.776244,1.029223862,46.70486167,0.264399367,0.05596498889,0.5712697527,0.3944937548,0.0009859859031,6.680597789e-05,0.004932769802,0.3432372516,61.30836933,0.01400164513,4.86629723e-05,0.0,0.0,260.6728361
6,2.140625,-1.200519182e-18,0.3750000137,668025.8475,2.131658685,0.2442229765,-0.2248174904,2.100350838,100.8823177,1.580956099,702.6672184,0.5149332835,11062.19571,110714.6171,0.06546303486,42.38674558,0.1913900428,6509689.352,0.3119622795,0.1379039548,0.8288525416,1.01998485,13.14352327,0.4247510451,2372321.603,0.3635167689,0.07940829712,0.6865555164,-1.075605276,2.571545756,0.07454281601,0.00111137991,2.570452144,969.6776019,0.09296361106,0.06480554981,0.02611875574,0.9643382326,1.266277378,0.4824877298,0.5298679516,1.043788277,510.5973948,0.0641618805,0.05351518614,0.02049518885,0.7264082774,0.0004564915165,0.1316347136,0.03327303113,0.01395994146,2.05134244e-08,-8.052026883e-05,8.052026883e-05,0.2593448097,1.012403123,712.4135546,698.3237256,1.039222327,9.74633621,0.7198725448,0.04624819667,0.3391580066,0.2567555124,0.0004545281098,1.321402724e-05,0.0005066197536,0.7264082774,57.90801113,0.01309983305,3.250543147e-05,0.0,0.0,234.0427186
7,2.5687499999999996,-8.003461211000001e-19,0.3750000137,0.003203485045,1.673810617,0.02062010478,-0.3759728356,1.621927475,168.3951183,1.23737681,374.7233069,0.1907774762,3669.660973,1470.09509,0.06150017933,39.76875077,0.1913434213,6143051.854,0.314124156,0.1349349048,0.8233488245,1.017561529,11.48009286,0.4128217574,2090123.024,0.3761261573,0.07366370257999999,0.6730126954,-1.080874316,2.423199058,0.07325813627,-0.004035061157,2.422080066,926.3567101,0.09858888375,0.06033427684,0.02438390709,0.9648706569,1.227624784,0.4886674777,0.5411133187,0.9873886261,507.4436835,0.0630177735,0.0528799377,0.02030350257,0.8454761289,3.391965251e-05,0.1629218533,0.005815358916,0.002755452259,8.036452471e-09,-9.154915329e-15,9.154915329e-15,0.2352948185,1.0,374.7233069,374.7233069,1.019739044,0.0,1.34616851,0.2850689049,0.4531079013,0.2352948185,4.155451525e-05,1.548420164e-12,2.457224791e-12,0.8454761289,19.84275033,0.0231648954,2.216509468e-05,0.0,0.0,114.6889663
8,2.9968749999999997,-4.001730606e-19,0.3750000137,8.195605078e-06,1.690192909,-0.1042504043,-0.4899518334,1.611928214,196.4623308,1.312776588,349.1917374,0.1370781942,2426.278229,547.9286617,0.05776094195,37.4055487,0.1900681513,5793180.193,0.3145870144,0.1330827108,0.8132695555,1.015231074,9.928983731,0.401929176,1831154.723,0.3854335504,0.07000809488,0.6598827254,-1.086477221,2.272395082,0.06991180718,-0.003668010368,2.271310011,883.5250178,0.1038574214,0.05610114945,0.02271970655,0.964689516,1.188822625,0.4942994701,0.5465536478,0.9327196049,501.8579375,0.0617806361,0.05215571134,0.02005751362,0.7746922978,5.652668145e-06,0.1651158767,0.003930139919,0.001845178893,6.507674926e-09,-6.516463539e-19,6.516463539e-19,0.2552054789,1.0,349.1917374,349.1917374,1.002503625,0.0,1.523668938,0.5,0.6276027394,0.2552054789,7.10826495e-06,1.491947545e-15,6.189466726e-15,0.7746922978,6.860072384,0.03407427258,2.126808494e-05,0.0,0.0,93.77347217
9,3.4250000000000003,0.0,0.3750000137,0.00368348372,1.742684707,-0.144622655,-0.3138793854,1.695514765,169.7075304,1.314567479,382.9906225,0.2073519914,3495.351556,1563.347687,0.05441789747,35.3207507,0.189436614,5459850.874,0.3175427795,0.1331444226,0.8236305021,1.013348195,8.721154401,0.3918935087,1618886.332,0.3950712632,0.06829544386,0.6509602785,-1.091810447,2.121589418,0.06429981835,-0.0001217777363,2.120606531,842.1073842,0.1087658223,0.05212964288,0.02113540242,0.9647548489,1.152192236,0.4960367754,0.5417110762,0.8876539199,494.4341165,0.06044201201,0.05132792845,0.01975195904,0.8788916992,6.740311945e-06,0.1620635254,0.006619653801,0.002971492946,4.458462631e-09,-2.96930092e-15,2.96930092e-15,0.253733481,1.0,382.9906225,382.9906225,1.004211893,0.0,1.292883146,0.5217462613,0.6435382986,0.253733481,8.26821908e-06,4.923723976e-13,2.776634081e-12,0.8788916992,10.68818316,0.0281112752,2.245931466e-05,0.0,0.0,123.8090134
10,3.8531250000000004,-3.8958887200000003e-19,0.3750000137,0.003530756593,1.710656675,-0.1292180759,-0.05386963593,1.695393456,144.54086,1.226613089,388.3993206,0.2175796374,3539.635151,1729.856979,0.05010145012,32.32741903,0.1885026167,5039076.581,0.3221406306,0.1323981838,0.6869754751,1.011410261,7.456893901,0.3790546155,1402250.265,0.4110126516,0.06729287194,0.63721166,-1.097015948,1.972180776,0.05562582704,0.001535257365,1.971383518,801.5041165,0.1134138132,0.04832870375,0.01960064532,0.9654387231,1.114742712,0.4941115289,0.5296269699,0.84730048,484.4510275,0.05896808339,0.05032483127,0.0193682605,1.067441274,7.004728014e-06,0.1616419422,0.007030407311,0.003169410854,2.053971436e-09,-2.890061638e-15,2.890061638e-15,0.2308528372,1.0,388.3993206,388.3993206,1.004352065,0.0,1.166832464,0.4902367308,0.6077912153,0.2308528372,8.500916103e-06,4.948299702e-13,2.765088272e-12,1.067441274,11.11114672,0.01639814425,2.264955116e-05,0.0,0.0,143.6598414
11,4.28125,-7.791777440000001e-19,0.3750000137,9.603883399e-05,1.629479545,-0.05735602292,0.1426933321,1.610122188,162.2291638,1.154085619,352.731464,0.1409744931,2209.301808,695.7476677,0.04444720518,28.67042256,0.1873007378,4526444.059,0.3302348727,0.131305941,0.480429451,1.009100267,5.996079151,0.3617309521,1148658.351,0.4338439503,0.06684297819,0.6154385999,-1.102322674,1.826143581,0.04476005963,0.002092329319,1.825581251,762.2302975,0.117757181,0.0447315368,0.01815207848,0.9661629574,1.073233125,0.4893984742,0.5161730809,0.803597296,470.2346762,0.05726053756,0.04903893803,0.01889187761,1.085328114,5.428642576e-06,0.1649963683,0.004174751614,0.001986154924,1.154581827e-09,-1.484249606e-17,1.484249606e-17,0.2267776393,1.0,352.731464,352.731464,1.003176392,0.0,1.398506402,0.4720410377,0.59181799,0.2267776393,6.687195387e-06,1.783622818e-14,7.558224687000001e-14,1.085328114,8.060937463,0.01976411301,2.139098521e-05,0.0,0.0,121.5312309
12,4.709375,-1.168766616e-18,0.3750000137,1.054450073e-07,1.608684818,-0.006817239351,0.2962694796,1.57576562,207.0437505,1.150714306,322.7382211,0.06797574674,1018.535079,187.2848789,0.03960481358,26.02254542,0.1877329316,4129700.479,0.3397585202,0.1318873223,0.4328383299,1.007231365,4.863795791,0.3438400492,948715.0781,0.4566405035,0.06708865273,0.5959212562,-1.107702421,1.68428849,0.0324856312,0.002466291728,1.683956192,728.1831426,0.121441437,0.04167423134,0.01690313843,0.9660261502,1.033390088,0.4828086977,0.5075607,0.7596386111,454.8935307,0.05554455578,0.04772327991,0.01838948681,0.8936042063,3.343552975e-06,0.1678148366,0.001820104238,0.0009337266835,6.664620698e-10,-3.370322524e-20,3.370322524e-20,0.2286655215,1.0,322.7382211,322.7382211,1.000970157,0.0,1.821018487,0.5,0.6143327608,0.2286655215,4.206396098e-06,1.9195037749999998e-17,8.264338295e-17,0.8936042063,3.540972154,0.03062446865,2.03169143e-05,0.0,0.0,83.92632418
13,5.137499999999999,-1.558355488e-18,0.3750000137,8.371385172e-07,1.704078207,-0.07523053256,0.3917956974,1.651586677,206.81758,1.241608314,336.509898,0.1002375781,1382.625363,346.7836344,0.0359750313,23.98335939,0.1886232591,3830991.873,0.3492531212,0.1331022483,0.4241303411,1.00603133,4.115128756,0.3279155163,825253.3809,0.4764089815,0.06770840026,0.5775767997,-1.112625492,1.544269864,0.01931876743,-0.0003610702437,1.544121283,699.7477199,0.1244744767,0.03917912085,0.0158436214,0.9650395782,1.000604132,0.4764801611,0.500932821,0.72331178,440.4705399,0.05398541493,0.04656240947,0.01790799459,0.9068480401,4.116340968e-06,0.1665734559,0.002936479329,0.001331689366,1.104557179e-09,-9.819262171000001e-20,9.819262171000001e-20,0.2228831659,1.0,336.509898,336.509898,1.00150157,0.0,1.763193262,0.5,0.6114415829,0.2228831659,4.847712987e-06,1.39157494e-16,6.148482056e-16,0.9068480401,5.566774928,0.02881071516,2.081387213e-05,0.0,0.0,86.70012585
