s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
 2.9601894E+001, 3.6404841E+001, 3.3734454E+001, 3.6366301E+001, 4.2770611E+001, 4.0101884E+001, 1.0096482E+001, 4.3690616E+000, 3.5800954E+000, 2.4241763E+000, 2.2483061E+000, 4.2890466E+001, 2.9388358E+001, 5.2127295E+000, 2.8987526E+000, 3.4945741E+000, 2.5361109E+000, 2.0288906E+000, 3.1849951E+001, 2.1848181E+001, 4.3941053E+000, 2.5724136E+000, 3.3053648E+000, 2.4083650E+000, 2.0731123E+000, 7.4568174E+000, 5.9134854E+000, 1.9881308E+000, 1.4730359E+000, 2.3033926E+000, 2.3740066E+000, 2.1664570E+000, 4.3337648E+001, 4.0641353E+001, 1.7240205E+001, 9.4643361E+000, 6.5844833E+000, 3.7052343E+000, 2.3095216E+000, 4.3906735E+001, 2.8404482E+001, 1.0176686E+001, 6.8864274E+000, 4.3738415E+000, 2.4315539E+000, 1.3904996E+000, 3.4864407E+001, 1.8380663E+001, 7.6487721E+000, 5.1414911E+000, 3.4608585E+000, 2.0142370E+000, 1.1807881E+000, 8.6897576E+000, 4.5373661E+000, 2.2109477E+000, 2.2758601E+000, 1.6793600E+000, 8.0929205E-001, 6.2777174E-001, 9.7544086E-001, 9.5243658E-001, 7.3581350E-001, 5.5782012E-001, 4.0702282E-001, 2.9344185E-001, 7.9225445E-001, 4.5674456E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0589469E-001, 7.0863666E-006, 2.8207071E-003, 3.4735340E-005, 1.2587779E-002, 5.5079312E+001, 5.6000000E-001, 5.9778382E-001, 4.0763088E-006
 2.9802077E+001, 3.2501564E+001, 3.0118748E+001, 2.9507146E+001, 3.2013396E+001, 2.9263792E+001, 2.8492426E+001, 1.7678053E+001, 7.7984634E+000, 2.6465622E+000, 2.2227731E+000, 3.4911042E+001, 1.5655103E+001, 2.2454310E+001, 1.2574578E+001, 4.6596789E+000, 1.9002453E+000, 1.5935569E+000, 2.2198402E+001, 9.1569436E+000, 1.9506029E+001, 1.2900241E+001, 4.6588973E+000, 1.8142390E+000, 1.0649616E+000, 5.9379958E+000, 4.1418705E+000, 9.7378518E+000, 7.9399961E+000, 2.0826996E+000, 1.0342357E+000, 5.1609872E-001, 3.9720872E+001, 3.3757859E+001, 3.5368501E+001, 2.3976670E+001, 9.5186980E+000, 3.6235331E+000, 3.1865820E+000, 3.8435729E+001, 2.6851463E+001, 2.2872965E+001, 1.5947521E+001, 9.0162878E+000, 3.5326867E+000, 2.8786142E+000, 3.3695342E+001, 1.3182169E+001, 1.1915691E+001, 9.6887967E+000, 7.4083693E+000, 4.0537713E+000, 3.3218373E+000, 7.6147690E+000, 4.3968175E+000, 5.3645683E+000, 4.4932331E+000, 3.3131611E+000, 2.9220701E+000, 2.7991134E+000, 9.8896884E-001, 1.0471126E+000, 9.5182574E-001, 7.3999265E-001, 5.3865061E-001, 3.8554314E-001, 8.7281819E-001, 6.1160724E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0647910E-001, 5.9054782E-006, 2.4281453E-003, 2.8855947E-005, 1.2094938E-002, 4.8779994E+001, 5.6000000E-001, 6.0885126E-001, 3.4614572E-006
 3.0000010E+001, 2.8106003E+001, 2.6046936E+001, 3.4054578E+001, 3.6339796E+001, 3.7376911E+001, 1.6674959E+001, 6.0500233E+000, 5.8088726E+000, 6.5163655E+000, 4.9250390E+000, 4.3410478E+001, 3.5080732E+001, 1.3467064E+001, 4.0664860E+000, 4.6464921E+000, 4.3285647E+000, 2.9218454E+000, 3.0285720E+001, 1.6520361E+001, 9.0451791E+000, 2.9742126E+000, 4.0427801E+000, 3.6047820E+000, 2.6894197E+000, 7.3164615E+000, 4.6851519E+000, 2.4381236E+000, 2.2774993E+000, 3.9491601E+000, 2.0022679E+000, 7.6636661E-001, 4.7152249E+001, 3.2394889E+001, 1.2630479E+001, 6.5039448E+000, 7.1583722E+000, 6.3944274E+000, 4.1549536E+000, 4.5965196E+001, 2.4719941E+001, 7.7442916E+000, 4.8645429E+000, 5.3653111E+000, 5.8302896E+000, 4.2271896E+000, 3.7971884E+001, 2.0441050E+001, 6.3842488E+000, 3.1752586E+000, 3.5950389E+000, 4.4696859E+000, 3.8259853E+000, 1.0121904E+001, 5.8287655E+000, 3.5774549E+000, 2.2897989E+000, 2.2984101E+000, 2.9708478E+000, 2.9596509E+000, 9.9709769E-001, 9.7555209E-001, 7.6714859E-001, 5.9587474E-001, 4.4851401E-001, 3.2866312E-001, 8.1205064E-001, 4.8922175E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0682804E-001, 5.2160039E-006, 2.1949262E-003, 2.5452506E-005, 1.1799436E-002, 4.5932660E+001, 5.6000000E-001, 6.1481576E-001, 3.0880982E-006
 3.0200193E+001, 3.4379173E+001, 3.1857342E+001, 2.9829024E+001, 2.8239226E+001, 2.8913799E+001, 2.5204210E+001, 2.2591157E+001, 1.5333709E+001, 5.9743071E+000, 2.0952249E+000, 3.2555975E+001, 1.5226963E+001, 1.7283010E+001, 1.9647507E+001, 1.5204002E+001, 6.4883735E+000, 2.3595034E+000, 1.7563355E+001, 7.5438807E+000, 9.8960604E+000, 1.5914139E+001, 1.4578064E+001, 9.0262423E+000, 3.6329240E+000, 5.4374215E+000, 3.2087158E+000, 3.6571270E+000, 4.6972191E+000, 4.9194541E+000, 3.9646235E+000, 3.2858220E+000, 4.0208866E+001, 2.9716805E+001, 2.6436279E+001, 2.0634441E+001, 1.2407465E+001, 4.8534902E+000, 2.5394362E+000, 3.7631352E+001, 2.2390654E+001, 2.1047947E+001, 1.4959253E+001, 7.7252115E+000, 3.0264373E+000, 2.2222086E+000, 3.0290266E+001, 1.1712756E+001, 1.3034957E+001, 1.0971837E+001, 5.8624943E+000, 2.1686601E+000, 1.5920356E+000, 7.3045281E+000, 3.7049749E+000, 3.6538709E+000, 4.3695096E+000, 3.0124735E+000, 1.9817818E+000, 1.6423702E+000, 8.9459756E-001, 9.4752309E-001, 8.8737522E-001, 7.3978719E-001, 5.6455381E-001, 4.0931443E-001, 7.8823998E-001, 6.1161714E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0628716E-001, 6.2562617E-006, 2.5542878E-003, 3.0532899E-005, 1.2259221E-002, 5.1336982E+001, 5.6000000E-001, 6.0382889E-001, 3.6362850E-006
 3.0400375E+001, 3.6032470E+001, 3.3388373E+001, 3.4784441E+001, 3.3835292E+001, 4.0439143E+001, 2.5471219E+001, 1.1465521E+001, 4.5774812E+000, 5.9073282E+000, 5.1205937E+000, 3.7448629E+001, 2.4650573E+001, 1.3296115E+001, 6.6829381E+000, 2.6156099E+000, 4.8602134E+000, 4.6206478E+000, 2.4031539E+001, 1.2061679E+001, 7.8147887E+000, 4.1021853E+000, 2.3462694E+000, 4.8713654E+000, 4.9950283E+000, 7.0393623E+000, 4.2195850E+000, 2.9546282E+000, 1.5147371E+000, 1.3842270E+000, 3.5995643E+000, 5.7252847E+000, 4.3536246E+001, 3.9953519E+001, 2.4594405E+001, 1.0581483E+001, 5.4651557E+000, 6.3314226E+000, 4.5369551E+000, 4.2228439E+001, 3.6051484E+001, 1.8454641E+001, 5.6396683E+000, 3.4791581E+000, 3.9842222E+000, 3.0553521E+000, 3.3033285E+001, 2.0542388E+001, 1.1795165E+001, 3.9859292E+000, 2.7445440E+000, 2.8388695E+000, 1.6131043E+000, 8.1994453E+000, 5.0473912E+000, 4.2018864E+000, 1.4276302E+000, 1.2308253E+000, 1.4524189E+000, 6.3541057E-001, 9.4613401E-001, 9.6605010E-001, 7.9297182E-001, 6.1522150E-001, 4.7158257E-001, 3.5495892E-001, 8.0399015E-001, 5.0572152E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0604696E-001, 6.7144091E-006, 2.7135862E-003, 3.2762884E-005, 1.2463508E-002, 5.3852220E+001, 5.6000000E-001, 5.9938357E-001, 3.8731314E-006
 3.0600558E+001, 4.2023361E+001, 3.8935967E+001, 2.8672817E+001, 2.8311148E+001, 2.6903166E+001, 2.1820632E+001, 2.1438380E+001, 1.8875870E+001, 1.2135204E+001, 5.4769294E+000, 3.0501565E+001, 1.4393028E+001, 9.6018648E+000, 1.1546656E+001, 1.1554164E+001, 6.8118008E+000, 3.1412937E+000, 2.4035630E+001, 9.0979567E+000, 5.1934564E+000, 6.8614861E+000, 8.1421094E+000, 4.9747428E+000, 2.1813074E+000, 6.4821123E+000, 3.0701669E+000, 2.3705979E+000, 3.2587748E+000, 2.1179662E+000, 1.7410626E+000, 1.2070261E+000, 3.6497672E+001, 3.2060695E+001, 2.6521853E+001, 2.4288317E+001, 2.0660997E+001, 1.5039024E+001, 9.6339472E+000, 3.3331890E+001, 1.6133941E+001, 1.4263276E+001, 1.6461493E+001, 1.4004094E+001, 1.1606622E+001, 7.9666525E+000, 2.4754593E+001, 7.0258014E+000, 7.3155388E+000, 1.0439568E+001, 1.0234396E+001, 9.4864317E+000, 6.9000378E+000, 6.9867838E+000, 2.8551417E+000, 2.5880379E+000, 3.9481947E+000, 3.3020450E+000, 2.8891514E+000, 1.8206002E+000, 8.5071425E-001, 8.8988201E-001, 8.3860611E-001, 7.4070991E-001, 6.0550797E-001, 4.6032988E-001, 7.3923145E-001, 6.1224078E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0518069E-001, 8.3860240E-006, 3.2895485E-003, 4.0937661E-005, 1.3198338E-002, 6.1774201E+001, 5.6000000E-001, 5.8634974E-001, 4.7290709E-006
 3.0800741E+001, 3.5847160E+001, 3.3216788E+001, 3.5935027E+001, 3.8636938E+001, 3.5475995E+001, 2.5671525E+001, 1.5511920E+001, 8.0825901E+000, 5.0531817E+000, 5.0588102E+000, 3.5817573E+001, 2.5688326E+001, 1.4834543E+001, 8.2545201E+000, 2.7136009E+000, 2.4050768E+000, 3.2963689E+000, 2.4694864E+001, 1.2931781E+001, 7.8397199E+000, 4.9542504E+000, 2.5417820E+000, 1.6643528E+000, 2.0067682E+000, 6.3452834E+000, 3.8607896E+000, 2.4139795E+000, 1.6218796E+000, 1.1091648E+000, 5.6288185E-001, 5.7144296E-001, 3.6657430E+001, 3.5575344E+001, 2.2023561E+001, 1.1179419E+001, 8.3007080E+000, 5.4443321E+000, 5.2535119E+000, 3.9069112E+001, 2.7187225E+001, 1.2593311E+001, 4.2909689E+000, 3.4619718E+000, 3.0580561E+000, 3.9311363E+000, 3.8041737E+001, 1.8081690E+001, 7.5610404E+000, 2.3758184E+000, 1.8537602E+000, 1.9752464E+000, 3.6249222E+000, 1.1108744E+001, 3.9287661E+000, 2.4798005E+000, 1.2180438E+000, 1.1413209E+000, 1.1702189E+000, 1.7741662E+000, 9.0972691E-001, 9.1780081E-001, 7.6084628E-001, 5.9764552E-001, 4.5667028E-001, 3.5170082E-001, 7.6294640E-001, 4.9048686E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0609663E-001, 6.6159736E-006, 2.6803652E-003, 3.2276428E-005, 1.2421503E-002, 5.2322193E+001, 5.6000000E-001, 6.0223167E-001, 3.8346294E-006
 3.1000923E+001, 3.6004949E+001, 3.3363099E+001, 2.9926884E+001, 2.9966621E+001, 3.5419924E+001, 2.6634914E+001, 2.2794720E+001, 1.7480905E+001, 1.2207829E+001, 6.8746548E+000, 2.6787328E+001, 1.4699158E+001, 1.1770552E+001, 1.4578738E+001, 1.2000343E+001, 8.6875349E+000, 4.5207983E+000, 1.2388331E+001, 7.6534722E+000, 6.2523691E+000, 8.1647579E+000, 8.8060923E+000, 7.2112198E+000, 4.2730698E+000, 4.7911278E+000, 3.4850535E+000, 2.7379939E+000, 2.5454819E+000, 3.1884424E+000, 2.9273424E+000, 2.5242910E+000, 3.9323122E+001, 4.0159885E+001, 3.3871014E+001, 2.6913837E+001, 1.6124362E+001, 9.8921695E+000, 6.1947208E+000, 3.5489300E+001, 2.8153561E+001, 2.1689324E+001, 1.7371062E+001, 9.6917425E+000, 5.6498037E+000, 3.8454850E+000, 2.2968319E+001, 1.2037036E+001, 9.7767962E+000, 1.0973141E+001, 7.4922950E+000, 3.8862207E+000, 2.4188309E+000, 8.2184403E+000, 3.6563893E+000, 3.2056248E+000, 3.7692970E+000, 3.6124956E+000, 1.8323669E+000, 8.9002386E-001, 9.1436662E-001, 9.6740484E-001, 8.8451461E-001, 7.4137890E-001, 5.7390244E-001, 4.2497377E-001, 8.0508922E-001, 6.1254675E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0609965E-001, 6.6205770E-006, 2.6791419E-003, 3.2319432E-005, 1.2418274E-002, 5.2133933E+001, 5.6000000E-001, 6.0257403E-001, 3.8394879E-006
 3.1201106E+001, 3.4414497E+001, 3.1890402E+001, 3.3794842E+001, 3.1589853E+001, 2.2499111E+001, 2.0206868E+001, 1.6372061E+001, 1.0657641E+001, 6.5323394E+000, 4.8027853E+000, 3.3533654E+001, 1.0091248E+001, 8.6965279E+000, 5.9722421E+000, 3.7201217E+000, 3.5654449E+000, 3.7398779E+000, 2.1655849E+001, 6.2421727E+000, 5.1190565E+000, 4.0911125E+000, 2.2654719E+000, 2.1568971E+000, 3.2339856E+000, 9.6384512E+000, 3.4605256E+000, 2.3489377E+000, 1.6789249E+000, 1.0410368E+000, 9.2166076E-001, 1.5006442E+000, 4.2496334E+001, 3.4175079E+001, 2.9630746E+001, 2.3343335E+001, 1.3787807E+001, 7.6325399E+000, 5.6351476E+000, 4.3364560E+001, 3.1891066E+001, 2.2137196E+001, 1.2649920E+001, 6.7111712E+000, 6.0483527E+000, 4.2554139E+000, 3.3619197E+001, 1.9345052E+001, 1.2266025E+001, 4.9378561E+000, 3.1666463E+000, 4.2860462E+000, 3.7626166E+000, 1.0210928E+001, 4.8185556E+000, 2.6815891E+000, 1.6121265E+000, 1.3617526E+000, 2.2737814E+000, 2.3222736E+000, 9.2071041E-001, 9.2442006E-001, 7.9191414E-001, 6.2896512E-001, 4.7691123E-001, 3.5635517E-001, 7.6853863E-001, 5.1688500E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0626830E-001, 6.3127819E-006, 2.5683425E-003, 3.0848833E-005, 1.2273956E-002, 5.0172760E+001, 5.6000000E-001, 6.0616027E-001, 3.6832495E-006
 3.1401289E+001, 3.8991496E+001, 3.6128691E+001, 3.2844833E+001, 3.8466737E+001, 3.7329227E+001, 1.7696071E+001, 7.3327695E+000, 7.0502492E+000, 7.4784071E+000, 6.7869820E+000, 4.1564807E+001, 2.3100186E+001, 1.0790276E+001, 3.6367153E+000, 4.3963896E+000, 3.7651016E+000, 2.9223776E+000, 2.6282138E+001, 1.1237273E+001, 7.2521734E+000, 2.6759431E+000, 2.9521643E+000, 2.5087388E+000, 1.4876225E+000, 7.8484491E+000, 5.3468171E+000, 3.6605254E+000, 1.4204606E+000, 8.4247309E-001, 1.1337888E+000, 4.8032309E-001, 4.7909622E+001, 3.8331083E+001, 1.8776783E+001, 1.0050187E+001, 1.1207685E+001, 1.0352887E+001, 6.9427672E+000, 4.6237707E+001, 2.8754283E+001, 1.4126938E+001, 1.1292401E+001, 8.8395280E+000, 5.8396831E+000, 4.8931917E+000, 3.5602847E+001, 1.8868092E+001, 1.0005820E+001, 6.8817462E+000, 3.8546022E+000, 1.9477243E+000, 2.6646462E+000, 9.2472094E+000, 5.8691047E+000, 3.6294330E+000, 2.7359733E+000, 1.7255502E+000, 1.0165049E+000, 1.3542728E+000, 9.8718631E-001, 9.7800308E-001, 7.9507819E-001, 6.2492528E-001, 4.7481877E-001, 3.5198814E-001, 8.1407634E-001, 5.1334817E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0577630E-001, 7.2414183E-006, 2.8938988E-003, 3.5349411E-005, 1.2692920E-002, 5.5086225E+001, 5.6000000E-001, 5.9736941E-001, 4.1622355E-006
 3.1601471E+001, 3.4608289E+001, 3.2069363E+001, 2.7427592E+001, 3.2740674E+001, 3.6364347E+001, 3.0357266E+001, 2.4440523E+001, 1.6861621E+001, 9.3184806E+000, 4.7184221E+000, 3.4650991E+001, 2.0980650E+001, 1.5084833E+001, 1.3667611E+001, 1.0489484E+001, 7.6063044E+000, 4.0027970E+000, 2.9031019E+001, 1.0347803E+001, 7.6876104E+000, 8.7754002E+000, 7.3828207E+000, 6.1390814E+000, 3.8467822E+000, 7.5191685E+000, 3.8389094E+000, 2.9552348E+000, 3.8488722E+000, 3.0936271E+000, 1.7059114E+000, 1.4023338E+000, 4.3365661E+001, 3.5923394E+001, 2.5724456E+001, 1.8551185E+001, 1.0782180E+001, 5.8400451E+000, 4.1995824E+000, 3.9522432E+001, 1.7799253E+001, 1.6850226E+001, 1.0703485E+001, 5.5518112E+000, 3.6690519E+000, 2.8376265E+000, 2.5367633E+001, 8.7859415E+000, 1.0102720E+001, 7.2309109E+000, 3.7088926E+000, 2.7088634E+000, 2.1819861E+000, 7.2254518E+000, 3.5602254E+000, 3.4174129E+000, 3.6705930E+000, 2.8425288E+000, 1.7552974E+000, 1.0973537E+000, 9.5535443E-001, 9.7525963E-001, 8.5791858E-001, 6.9431328E-001, 5.2663138E-001, 3.8524038E-001, 8.1177585E-001, 5.7228615E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0613144E-001, 6.5431140E-006, 2.6567962E-003, 3.1908922E-005, 1.2392318E-002, 5.2056726E+001, 5.6000000E-001, 6.0318068E-001, 3.7984766E-006
 3.1801654E+001, 2.9137151E+001, 2.7002175E+001, 3.3887658E+001, 3.3116685E+001, 2.8775641E+001, 1.6380794E+001, 1.3410584E+001, 9.8697787E+000, 7.7845292E+000, 7.1842827E+000, 3.6185537E+001, 1.3118605E+001, 7.6248372E+000, 6.3374394E+000, 5.5098368E+000, 6.0873929E+000, 7.0851978E+000, 2.4322632E+001, 7.6284896E+000, 4.5346924E+000, 3.1832901E+000, 3.0727306E+000, 4.1699120E+000, 5.9367829E+000, 7.4402809E+000, 3.8667595E+000, 2.1599644E+000, 1.2689119E+000, 1.4839102E+000, 2.1707554E+000, 2.3755984E+000, 4.3251048E+001, 3.3627040E+001, 2.3982864E+001, 1.1730214E+001, 5.7373808E+000, 5.1001466E+000, 4.0011870E+000, 4.2754437E+001, 3.0643997E+001, 1.6782786E+001, 6.3844490E+000, 2.7978716E+000, 2.3194974E+000, 1.8698226E+000, 3.7171882E+001, 1.5343806E+001, 6.6349218E+000, 3.3797389E+000, 1.7845374E+000, 1.8326488E+000, 1.4015808E+000, 1.0262351E+001, 3.7937948E+000, 2.1336996E+000, 1.3346064E+000, 1.0245976E+000, 1.1484877E+000, 1.2819789E+000, 9.1093333E-001, 8.9174300E-001, 7.3162653E-001, 5.6882499E-001, 4.2926978E-001, 3.2196487E-001, 7.4089090E-001, 4.6561090E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0677576E-001, 5.3201167E-006, 2.2299281E-003, 2.5968004E-005, 1.1843667E-002, 4.5897457E+001, 5.6000000E-001, 6.1451859E-001, 3.1480896E-006
 3.2000929E+001, 4.1093519E+001, 3.8074829E+001, 2.8816811E+001, 4.0730152E+001, 3.3682244E+001, 1.4242705E+001, 1.1693647E+001, 1.1291886E+001, 8.3073022E+000, 5.6392846E+000, 3.8424020E+001, 2.2036584E+001, 6.9501477E+000, 6.0133102E+000, 6.5563466E+000, 4.9283044E+000, 3.1951856E+000, 2.6588895E+001, 1.1246854E+001, 5.0935818E+000, 3.8034377E+000, 3.5252825E+000, 3.0138939E+000, 2.3876929E+000, 7.1192045E+000, 4.2857686E+000, 2.6191164E+000, 1.8600306E+000, 1.3419281E+000, 9.1085605E-001, 9.5409880E-001, 4.5275574E+001, 3.9534169E+001, 2.6284838E+001, 2.1211230E+001, 1.4308531E+001, 8.0643883E+000, 5.1748083E+000, 4.1631893E+001, 3.6854482E+001, 2.3562354E+001, 1.7675793E+001, 9.6817977E+000, 4.5878605E+000, 2.4973756E+000, 2.9624470E+001, 2.0097594E+001, 1.3667005E+001, 9.7029712E+000, 6.6260706E+000, 3.7963138E+000, 2.1649478E+000, 7.8175692E+000, 6.2004339E+000, 3.7043429E+000, 2.9050128E+000, 3.0323772E+000, 1.6836113E+000, 8.2506128E-001, 1.0023874E+000, 1.0154198E+000, 8.5921139E-001, 6.8863051E-001, 5.1725551E-001, 3.7855376E-001, 8.4614231E-001, 5.6743688E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0538912E-001, 7.9762001E-006, 3.1503985E-003, 3.8918479E-005, 1.3022125E-002, 5.9405196E+001, 5.6000000E-001, 5.8968441E-001, 4.5242605E-006
 3.2200863E+001, 3.3789614E+001, 3.1311516E+001, 3.0418343E+001, 3.2377890E+001, 2.9711651E+001, 2.2479682E+001, 1.4070073E+001, 8.5324671E+000, 4.7825624E+000, 4.9443750E+000, 2.7337350E+001, 1.4258145E+001, 1.2836934E+001, 7.1277080E+000, 4.1847135E+000, 2.5405905E+000, 3.2271731E+000, 1.4724972E+001, 7.4824145E+000, 7.7089324E+000, 4.9616157E+000, 2.6701422E+000, 1.5631445E+000, 1.7854774E+000, 7.4352935E+000, 3.3217553E+000, 2.5950943E+000, 2.2832225E+000, 1.2815009E+000, 9.9612283E-001, 5.0128890E-001, 4.5016863E+001, 3.6497459E+001, 2.6706408E+001, 1.8112110E+001, 1.2821180E+001, 7.0875933E+000, 5.3558378E+000, 4.1155743E+001, 2.4155417E+001, 1.3671428E+001, 1.4372264E+001, 1.2854033E+001, 8.5710419E+000, 5.3916359E+000, 2.3218075E+001, 1.2963438E+001, 7.8218916E+000, 1.1030011E+001, 9.6356039E+000, 6.7387060E+000, 4.3948109E+000, 8.7603299E+000, 3.7020554E+000, 3.2392055E+000, 3.5348574E+000, 2.0139397E+000, 1.4724815E+000, 1.6186975E+000, 9.0728213E-001, 9.1540403E-001, 7.9338292E-001, 6.3912448E-001, 4.8462303E-001, 3.5831198E-001, 7.6121313E-001, 5.2531288E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0622513E-001, 6.3893455E-006, 2.5965377E-003, 3.1210018E-005, 1.2311045E-002, 5.1580569E+001, 5.6000000E-001, 6.0394681E-001, 3.7141861E-006
 3.2400797E+001, 3.6454675E+001, 3.3779507E+001, 3.1209016E+001, 3.5212873E+001, 3.1049791E+001, 1.3867749E+001, 6.3122649E+000, 5.2878977E+000, 6.1202088E+000, 4.4569653E+000, 4.2658089E+001, 2.0095521E+001, 6.9095297E+000, 2.9198290E+000, 3.0618900E+000, 3.5926024E+000, 2.7951367E+000, 3.3288338E+001, 1.3285417E+001, 4.3272973E+000, 2.0483579E+000, 2.3168428E+000, 2.1299814E+000, 1.7605785E+000, 8.7442502E+000, 4.8337568E+000, 1.7784799E+000, 1.2272099E+000, 9.6666085E-001, 7.0653899E-001, 7.5100777E-001, 4.7009482E+001, 3.1618974E+001, 1.7877097E+001, 1.1770949E+001, 7.9001873E+000, 6.6952521E+000, 5.2056215E+000, 4.3675021E+001, 2.2755996E+001, 1.2704868E+001, 8.8435662E+000, 5.6588212E+000, 5.2482699E+000, 5.5118991E+000, 3.5413314E+001, 1.4691826E+001, 6.7195223E+000, 5.0359385E+000, 3.0727047E+000, 4.2119561E+000, 5.5307148E+000, 1.2945394E+001, 8.8106223E+000, 3.1279266E+000, 1.5601425E+000, 1.7435317E+000, 1.4976324E+000, 8.6371370E-001, 9.6738572E-001, 9.2871371E-001, 7.3760026E-001, 5.6743834E-001, 4.2710853E-001, 3.1623745E-001, 7.7255968E-001, 4.6434261E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0605182E-001, 6.7034151E-006, 2.7102313E-003, 3.2705960E-005, 1.2459482E-002, 5.2848378E+001, 5.6000000E-001, 6.0118073E-001, 3.8783980E-006
 3.2600732E+001, 3.4938311E+001, 3.2375273E+001, 3.1779922E+001, 2.7438342E+001, 3.1788361E+001, 2.8745062E+001, 2.3139246E+001, 1.4220108E+001, 6.0172066E+000, 3.2407667E+000, 2.2253421E+001, 1.8335656E+001, 1.8882141E+001, 1.5601530E+001, 9.2999210E+000, 2.7215289E+000, 1.7570187E+000, 1.0315789E+001, 9.7556907E+000, 1.2128490E+001, 1.1036361E+001, 7.3608975E+000, 2.4870885E+000, 1.1287727E+000, 4.5144524E+000, 3.8149094E+000, 3.7784173E+000, 3.0148308E+000, 2.0775040E+000, 8.3880737E-001, 6.0383608E-001, 3.7900755E+001, 3.7787071E+001, 3.0153665E+001, 2.1337351E+001, 1.4836857E+001, 7.6599102E+000, 4.4370537E+000, 3.3318812E+001, 2.2864535E+001, 1.9815615E+001, 1.4174049E+001, 1.1382234E+001, 5.6950249E+000, 3.7903752E+000, 2.0951251E+001, 1.0855901E+001, 1.1922178E+001, 8.1320738E+000, 5.9543473E+000, 3.3437428E+000, 3.0532304E+000, 6.6711852E+000, 4.4758795E+000, 5.6759163E+000, 3.4191759E+000, 2.2229613E+000, 1.8144025E+000, 1.3616080E+000, 8.9747157E-001, 9.5301215E-001, 8.6118622E-001, 7.0334860E-001, 5.2668068E-001, 3.8092975E-001, 7.9320519E-001, 5.7986118E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0612095E-001, 6.5816264E-006, 2.6651447E-003, 3.2133156E-005, 1.2400058E-002, 5.2464554E+001, 5.6000000E-001, 6.0244581E-001, 3.8161490E-006
