nodenumber,x-coordinate,y-coordinate,z-coordinate,heat-release-rate,velocity-magnitude,x-velocity,y-velocity,z-velocity,cell-reynolds-number,cell-convective-courant-number,temperature,absorption-coefficient,volumetric-absorbed-radiation,volumetric-emitted-radiation,rmse-flamelet-surrounding-temperature-ratio,rmse-flamelet-temperature-excess,rmse-flamelet-volume-fraction,rmse-heat-release-rate,rmse-reactivity,rmse-soot-volume-fraction-2,rmse-subgrid-combustion-factor,mean-flamelet-surrounding-temperature-ratio,mean-flamelet-temperature-excess,mean-flamelet-volume-fraction,mean-heat-release-rate,mean-reactivity,mean-soot-volume-fraction-2,mean-subgrid-combustion-factor,mean-pressure,mean-velocity-magnitude,mean-x-velocity,mean-y-velocity,mean-z-velocity,mean-temperature,mean-o2-mass-fraction,mean-co2-mass-fraction,mean-h2o-mass-fraction,rmse-pressure,rmse-velocity-magnitude,rmse-x-velocity,rmse-y-velocity,rmse-z-velocity,rmse-temperature,rmse-o2-mass-fraction,rmse-co2-mass-fraction,rmse-h2o-mass-fraction,sgs-viscosity-ratio,c2h4,o2,co2,h2o,soot-volume-fraction,soot-rate,soot-oxidation-rate,udm-0,udm-1,udm-2,udm-3,udm-4,udm-5,udm-6,udm-7,udm-8,udm-9,udm-10,udm-11,udm-12,udm-13,udm-14,udm-15,viscosity-lam,heat-flux,surf-incident-radiation,strain-rate-mag
1,0.0,-9.604152939e-19,0.2249999962,2.066913881e-05,1.924158659,-0.1997813409,0.8655999481,1.693053007,224.439442,1.677123352,350.9074911,0.1444837585,7448.270828,609.9206367,0.1068440516,69.64906527,0.2011765891,10097153.35,0.188412181,0.5395401239,0.38174317,1.041913943,27.02293841,0.5589427947,5504761.503,0.1817627598,0.5553996775,0.8153960779,-0.76878409,2.818066679,-0.01809662026,0.011844948,2.817973775,1355.263046,0.04826198574,0.1336611334,0.05284577409,0.8015237962,1.134067546,0.326180087,0.4098261237,1.005856146,423.9015681,0.07434240797,0.05362601686,0.01907621449,0.7594512357,8.508087003e-06,0.2278830316,0.004077350418,0.002018989766,1.516894899e-09,-3.109243885e-18,3.109243885e-18,0.2276495901,1.0,350.9074911,350.9074911,1.001153012,0.0,1.288952869,0.5539540195,0.602547619,0.2276495901,9.949270201e-06,7.416698873e-15,1.566238193e-14,0.7594512357,5.021500547,0.02744970575,2.152690923e-05,0.0,0.0,88.87166266
2,0.42812500000000003,-9.604152939e-19,0.2249999962,0.02107275063,1.991752865,-0.3556485029,1.01087424,1.666559111,185.9150588,1.844475619,392.8357241,0.233840239,12288.38503,2315.534069,0.1065051197,68.87532156,0.2005681431,10018958.64,0.1950009279,0.5346474153,0.3785330074,1.042256989,27.14052904,0.5556815177,5559151.848,0.1878984378,0.5272528939,0.8089425036,-0.769060737,2.789332415,-0.007713410816,0.01164645329,2.78928875,1350.841993,0.05227880362,0.1317304474,0.05206545099,0.803089313,1.136724062,0.3286867809,0.4097073701,1.008079702,437.6875707,0.07658501642,0.05545858671,0.01977220523,0.865173161,1.536859312e-05,0.2238946231,0.007479782845,0.003476003052,3.206365307e-09,-3.570082625e-13,3.570082625e-13,0.2624706722,1.0,392.8357241,392.8357241,1.005066469,0.0,1.212555296,0.4051648798,0.5650923048,0.2624706722,1.57289227e-05,7.938889469e-12,1.592502775e-11,0.865173161,11.98376503,0.02468606856,2.301155967e-05,0.0,0.0,111.8202537
3,0.8562500000000001,-9.604152939e-19,0.2249999962,64.22921648,2.130912512,-0.5718548081,1.065737577,1.746059197,140.0842124,2.085383146,516.6298376,0.4445607448,23487.74449,15520.45463,0.1074432611,70.24383695,0.1976135484,10160559.15,0.2150788907,0.5225203287,0.4230666136,1.044149431,28.74334023,0.5431664726,5692389.986,0.2077525882,0.46826291000000003,0.8072462092,-0.7732131049,2.719259001,0.002892958268,0.01009106214,2.719224609,1329.252979,0.06276543983,0.1261197971,0.04991577037,0.8061876945,1.133436176,0.3434263511,0.4082952694,0.999937733,461.4279689,0.08087267465,0.05894325777,0.02106647953,0.7903587481,4.408111983e-05,0.2119589314,0.01772751338,0.007794882013,8.204290966e-09,-1.753063481e-08,1.753063481e-08,0.2941109587,1.0,516.6298376,516.6298376,1.011277811,0.0,0.8432107346,0.1738392019,0.4180743912,0.2941109587,4.034995127e-05,3.007900216e-08,4.906548031e-08,0.7903587481,23.83467274,0.02233167177,2.724690363e-05,0.0,0.0,145.7761675
4,1.2843749999999998,-9.604152939e-19,0.2249999962,24110.42965,2.385242011,-0.8568409275,0.9241941465,2.005009795,103.1587741,2.350543714,710.6575658,0.6652516177,35138.46002,66146.55678,0.1065803476,69.81368576,0.1960561887,10127535.32,0.2408999327,0.4996819174,0.434993841,1.043144436,28.28817652,0.5231124866,5464971.279,0.2373813947,0.39897053250000003,0.8012426542,-0.7799246636,2.606110029,0.01384869511,0.005589206175,2.606046288,1279.76736,0.07765337383,0.11709876,0.04654639483,0.8104014221,1.121887638,0.3646693532,0.4079948388,0.9792647086,490.6185681,0.08572823943,0.06307331834,0.02273283901,0.5843985341,0.0001041242395,0.1927510653,0.03434974583,0.01471531431,1.494644088e-08,-6.660422574e-06,6.660422574e-06,0.3317406048,1.000475481,710.9234226,710.4344584,1.013252557,0.2658568588,0.5513518038,0.1307671888,0.4128957662,0.3316228476,7.745038315e-05,1.084835256e-06,1.830019831e-05,0.5843985341,32.81630933,0.02052493791,3.353088774e-05,0.0,0.0,172.9745405
5,1.7125000000000001,-9.604152939e-19,0.2249999962,213484.9931,2.643751197,-1.070465143,0.4353537399,2.337130762,87.73130086,2.421036245,884.7193679,0.7753008254,40792.82249,149410.5327,0.1050795682,68.2679803,0.1970403218,9961274.373,0.2632796985,0.4659666057,0.5036515817,1.040559267,26.53464472,0.501327862,5094260.405,0.2683757503,0.32888465450000004,0.7838302204,-0.7868935711,2.455004824,0.0215821878,-0.00172958014,2.454884968,1214.228438,0.09401740712,0.1065886168,0.04255245863,0.8143907999,1.110258139,0.3846552992,0.4098478247,0.9573788347,524.9517879,0.08945773052,0.06687001061,0.02436622962,0.3917457331,0.0001719418849,0.1749964563,0.04974984197,0.02112072502,1.961132438e-08,-7.082877057e-05,7.082877057e-05,0.3640669461,1.002534965,886.2061058,883.5466397,1.011978878,1.486737821,0.4167227406,0.2549889601,0.5203215946,0.3634463893,0.0001031760871,3.866172068e-06,0.0001613187313,0.3917457331,35.3807047,0.01953942792,3.883880625e-05,0.0,0.0,179.0328638
6,2.140625032,-7.2031148130000005e-19,0.2249999996,422807.0403,2.836955526,-1.12695559,-0.1036754067,2.57902758,83.69939894,2.438852477,935.9731053,0.7753870922,40227.88829,191026.4151,0.1018759154,65.77564898,0.1991571358,9655797.211,0.2847662208,0.4242738524,0.5127223714,1.037412253,24.40775399,0.4793935225,4670544.246,0.3006008377,0.2618763642,0.7606152954,-0.7918618044,2.270784071,0.02576222294,-0.006182606293,2.270608564,1139.551372,0.1105086,0.09552278174,0.03825166066,0.8165903747,1.099310302,0.3978784684,0.4135841589,0.9375573703,559.6095876,0.0913941097,0.06968247894,0.02564897452,0.4291091525,0.0001811571509,0.1693711975,0.05457440561,0.02293033673,1.847376376e-08,-0.000111219893,0.000111219893,0.3496734275,1.003598721,938.2016773,934.280237,1.014149479,2.228572002,0.3774209627,0.2973717254,0.5412680119,0.3487963541,0.0001099592338,5.322402431e-06,0.0003190337805,0.4291091525,40.26371255,0.01531201628,4.027696071e-05,0.0,0.0,209.5191031
7,2.5687499999999996,-4.80207647e-19,0.2249999962,234690.7025,2.782689675,-1.010370791,-0.2908299476,2.565913533,91.0631174,2.321414519,803.1400141,0.6889436052,34334.05937,124007.1336,0.09623109535,61.80261429,0.2018062241,9166227.938,0.3007173562,0.3822059876,0.4119076314,1.033320556,21.71455159,0.4548077175,4137102.869,0.3315935349,0.206343561,0.7353398833,-0.7950336772,2.059379883,0.02814210738,-0.00446117113,2.059164231,1058.744543,0.1263024536,0.08444137635,0.03392779369,0.8170509875,1.072904404,0.4028487873,0.4185384614,0.9018814691,582.5400218,0.0911381456,0.07078659165,0.02632211089,0.7244988291,0.0001103059116,0.1825042328,0.04304303024,0.01789485627,1.176341776e-08,-4.73890808e-05,4.73890808e-05,0.2857555587,1.001818218,804.3355492,802.3219801,1.020093989,1.195535113,0.4505440622,0.196630546,0.4237994368,0.2853245035,9.390946751e-05,2.90040703e-06,0.0001769700249,0.7244988291,46.22695574,0.01058760611,3.623767952e-05,0.0,0.0,268.2494787
8,2.9968750450000003,-2.401038271e-19,0.2249999996,1322.475313,2.261740876,-0.691781324,-0.1634218023,2.137876473,125.8332252,1.755909052,554.7793019,0.4687787236,21992.5106,31314.54279,0.09014263145,56.91566199,0.2053561814,8533857.39,0.3006163609,0.35088776050000003,0.4128918567,1.028420315,18.35351259,0.4288922486,3482779.487,0.352462885,0.1663795742,0.7077536583,-0.7983392423,1.832961454,0.02749119177,-0.0008447924644,1.832740506,975.3819187,0.140820072,0.07383499704,0.02981765411,0.8168797393,1.020590447,0.4025773982,0.4181807815,0.8392113613,586.8504711,0.08879446456,0.07003997628,0.02629027437,0.9133981194,4.057523258e-05,0.207424838,0.02142811052,0.009121461448,5.351243509e-09,-3.550690802e-07,3.550690802e-07,0.2454941175,1.000279013,554.9671459,554.7045153,1.017734916,0.1878440783,0.8039479422,0.06738983756,0.2965690573,0.2454373361,5.326518426e-05,3.894132169e-07,1.003832658e-06,0.9133981194,33.36827965,0.01461750064,2.841535467e-05,0.0,0.0,225.9983566
9,3.4250000000000003,0.0,0.2249999962,0.001432950521,1.830477274,-0.4247186569,-0.00531315523,1.776108605,189.5545186,1.320213372,404.2527194,0.273704845,11905.5726,2089.573478,0.08464288854,52.05929252,0.2108864279,7907879.869,0.2918547362,0.33804540029999997,0.4619900334,1.023487504,14.87216415,0.4043850212,2841126.652,0.362772725,0.1432274587,0.678300154,-0.8028439724,1.610869665,0.02324137584,-0.0007819971437,1.610685043,895.1827306,0.1533126787,0.06445320163,0.02616956391,0.8168370204,0.9524550765,0.3997196255,0.4049051052,0.7636359964,577.1948875,0.08542767276,0.0683153189,0.02581446981,0.6260633944,1.640263047e-05,0.2224837416,0.008593320004,0.003968422259,2.587781683e-09,-3.427516081e-15,3.427516081e-15,0.2912298665,1.0,404.2527194,404.2527194,1.006329603,0.0,1.314680301,0.09896924097,0.3570317508,0.2912298665,2.044636911e-05,6.909312047e-13,1.09251632e-12,0.6260633944,11.97500267,0.04175501518,2.343709684e-05,0.0,0.0,100.2756676
10,3.853125057,-4.098487861e-19,0.2249999996,0.001005024525,1.76809961,-0.3259947719,0.05651961039,1.734871069,205.696643,1.266184368,413.6911757,0.2984566287,12184.04993,2248.490719,0.07714016573,47.1617827,0.2170235854,7280199.573,0.2878638818,0.34115685689999997,0.4778848984,1.018912391,11.85517826,0.3809043555,2318918.958,0.3717246842,0.1325123146,0.6432021258,-0.8093203785,1.40673367,0.01423907056,-0.003419583005,1.406626313,826.4367202,0.16308431,0.0570561097,0.02322323183,0.8173746871,0.8814494378,0.395119085,0.3798315966,0.6901611547,559.2761736,0.08195993852,0.06642019105,0.02513940064,0.3479928353,1.235857386e-05,0.2214328085,0.009690116434,0.004251958871,1.969932111e-09,-2.0782301789999997e-16,2.0782301789999997e-16,0.3445453118,1.000000015,413.6911757,413.6911757,1.001885936,0.0,1.421262792,0.2609455294,0.5182133822,0.3445453118,1.263881202e-05,2.454285443e-13,7.379176849e-13,0.3479928353,7.40797163,0.06109938201,2.37759423e-05,0.0,0.0,51.72408346
