nodenumber,x-coordinate,y-coordinate,z-coordinate,heat-release-rate,velocity-magnitude,x-velocity,y-velocity,z-velocity,cell-reynolds-number,cell-convective-courant-number,temperature,absorption-coefficient,volumetric-absorbed-radiation,volumetric-emitted-radiation,rmse-flamelet-surrounding-temperature-ratio,rmse-flamelet-temperature-excess,rmse-flamelet-volume-fraction,rmse-heat-release-rate,rmse-reactivity,rmse-soot-volume-fraction-2,rmse-subgrid-combustion-factor,mean-flamelet-surrounding-temperature-ratio,mean-flamelet-temperature-excess,mean-flamelet-volume-fraction,mean-heat-release-rate,mean-reactivity,mean-soot-volume-fraction-2,mean-subgrid-combustion-factor,mean-pressure,mean-velocity-magnitude,mean-x-velocity,mean-y-velocity,mean-z-velocity,mean-temperature,mean-o2-mass-fraction,mean-co2-mass-fraction,mean-h2o-mass-fraction,rmse-pressure,rmse-velocity-magnitude,rmse-x-velocity,rmse-y-velocity,rmse-z-velocity,rmse-temperature,rmse-o2-mass-fraction,rmse-co2-mass-fraction,rmse-h2o-mass-fraction,sgs-viscosity-ratio,c2h4,o2,co2,h2o,soot-volume-fraction,soot-rate,soot-oxidation-rate,udm-0,udm-1,udm-2,udm-3,udm-4,udm-5,udm-6,udm-7,udm-8,udm-9,udm-10,udm-11,udm-12,udm-13,udm-14,udm-15,viscosity-lam,heat-flux,surf-incident-radiation,strain-rate-mag
1,0.0,-1.280553768e-18,0.3000000048,17629.69635,2.881192437,0.5513738334,-0.1499836283,2.809266381,49.32505261,2.141061426,1477.462059,0.7109065102,67226.60768,772832.132,0.09477814013,64.76168731,0.2054424511,9696381.199,0.2855519513,0.5800594582,0.5469417513,1.034767137,23.86627369,0.5053314127,4822571.785,0.2702350985,0.4367707401,0.7498553485,-0.7945832,2.957248509,-0.04155962181,-0.002844802833,2.956941599,1234.567445,0.08922164877,0.1126794542,0.04456050273,0.8991579758,1.353212125,0.4167824061,0.486500504,1.191966773,537.2424828,0.09092043366,0.07002223823,0.02595916506,0.09327684808,3.964560008e-06,0.09343820225,0.1225625223,0.04351674508,1.310689348e-10,-9.70397418e-05,9.70397418e-05,0.65241635,1.0,1477.462059,1477.462059,1.002055189,0.0,0.2637376871,0.451103207,0.8081213875,0.65241635,1.124631553e-06,1.366829899e-07,1.317105012e-05,0.09660607092,26.857976,0.03529962719,5.456263897e-05,0.0,0.0,116.1887199
2,0.4281249872,-1.28055373e-18,0.299999996,15217.26019,2.751884422,0.6494703873,0.02058259532,2.665737715,49.55353842,2.049723015,1403.267852,0.7424556212,67769.90209,662110.3798,0.09264517979,63.09981952,0.2067299907,9463363.331,0.2927469315,0.5705843422,0.6043496683,1.033773759,23.14251313,0.4975563627,4663373.101,0.2800627142,0.4143540528,0.7401779914,-0.7938285627,2.910978335,-0.02888745046,-0.006664921385,2.910814407,1218.954564,0.0927475325,0.1101140106,0.04366144532,0.8999088791,1.334632524,0.4160433799,0.4858767936,1.171312627,545.0388758,0.09149718146,0.07056267117,0.02628299989,0.1324437864,3.173326012e-06,0.1028367651,0.1139997116,0.03991228453,6.116434326e-10,-0.0001395725544,0.0001395725544,0.5738875023,0.9999999702,1403.267852,1403.267852,1.003637218,0.0,0.2373515916,0.4999999851,0.7869437362,0.5738875023,1.347573763e-06,1.27782121e-07,1.191255342e-05,0.1324437864,30.86544365,0.02799064955,5.277155634e-05,0.0,0.0,147.9413973
3,0.8562500000000001,-1.280553768e-18,0.3000000048,31803.08991,2.590342823,0.7923790726,0.1150766551,2.454725281,52.06372203,2.011733662,1279.272372,0.7925690084,69946.68607,495279.6649,0.0900949422,61.65663172,0.2058046251,9247527.902,0.3019813999,0.5523373882,0.511237633,1.032147217,22.14018619,0.4851192158,4419980.17,0.2973299689,0.3786030242,0.7319259043,-0.7969304728,2.828129275,-0.01646374556,-0.009188305359,2.828054841,1188.653497,0.09942831367,0.105362347,0.04193326276,0.9015990994,1.302395249,0.4228440065,0.4866171746,1.131557616,552.9863687,0.09198171916,0.07125799388,0.02662858751,0.1847268967,6.074069224e-06,0.1191047321,0.09913885865,0.03520915405,1.739284271e-09,-0.0001063740525,0.0001063740525,0.4896702168,1.0,1279.272372,1279.272372,1.004336008,0.0,0.2446030336,0.5537717878,0.7782675415,0.4896702168,3.325972864e-06,2.510222204e-07,2.448038278e-05,0.1847268967,29.95620376,0.02210910297,4.969332292e-05,0.0,0.0,176.4307353
4,1.284374962,-1.28055373e-18,0.299999996,37586.35793,2.547188501,0.9832246969,0.1327067929,2.335920765,58.56049551,2.057299153,1173.767996,0.8292964669,71198.72922,367584.5963,0.08820850729,60.58010526,0.2047271133,9100652.449,0.3106443884,0.5305694969,0.4412203761,1.030255739,20.84657077,0.4711466493,4129455.377,0.3173126808,0.3376988874,0.7227704864,-0.8024041925,2.718263966,-0.005269586263,-0.008082815776,2.718237794,1146.469176,0.1082669391,0.09906780364,0.03957598364,0.9037518793,1.270407764,0.4333874265,0.4884245962,1.089645961,560.5200017,0.09207404128,0.07184479551,0.02692666544,0.1947647385,8.325351555e-06,0.1325803425,0.086918383,0.03141459117,3.061956347e-09,-6.706852557e-05,6.706852557e-05,0.467997901,0.9999999702,1173.767996,1173.767996,1.003535156,0.0,0.2714596157,0.6076069242,0.7996583897,0.467997901,4.399767638e-06,3.305192114e-07,2.840235421e-05,0.1947647385,25.02060625,0.02266152072,4.699060922e-05,0.0,0.0,164.4443609
5,1.7125000000000001,-1.280553768e-18,0.3000000048,32523.81141,2.593769394,1.097982447,0.1199775213,2.335232248,66.803486,2.148849162,1109.95585,0.8468800383,71146.30747,298717.2835,0.08520898028,57.4657387,0.2048556479,8734361.13,0.3151635134,0.5065455786999999,0.4502533722,1.027128392,18.44684541,0.4544798172,3677972.156,0.3381308468,0.2963048163,0.7073368938,-0.8081508852,2.583493678,0.003743483414,-0.006533224096,2.583474355,1094.174985,0.1184483091,0.09169168636,0.03676010994,0.9052252371,1.245335517,0.4438756145,0.4941761711,1.053283492,567.1265283,0.0916370479,0.07211164835,0.02712548038,0.1697542961,7.363992733e-06,0.1402457837,0.08005581038,0.02906455041,3.87705232e-09,-3.79968906e-05,3.79968906e-05,0.490722972,1.0,1109.95585,1109.95585,1.002337798,0.0,0.3012968793,0.6153813061,0.8079405505,0.490722972,3.311445774e-06,2.770536237e-07,2.454943626e-05,0.1697542961,19.55462827,0.027746114,4.530603857e-05,0.0,0.0,132.5888027
6,2.140625,-9.604153257000001e-19,0.3000000048,24963.88383,2.662006783,1.091680397,0.1502535221,2.410674644,75.32793936,2.240948428,1058.563659,0.8535194686,70455.29523,251490.3714,0.08161999848,54.32899216,0.2048260771,8342763.651,0.3193853234,0.4768839134,0.5398193673,1.024367975,16.38867816,0.4359574431,3277110.529,0.3594011226,0.2557223078,0.6923947547,-0.8127933464,2.423637995,0.009130805527,-0.005926119782,2.423604684,1036.821317,0.12898557,0.08391991863,0.03376396705,0.9049616712,1.225443551,0.4522544393,0.5046931965,1.020904368,574.7263956,0.09072617304,0.07212057499,0.02723520843,0.1550190269,6.699389591e-06,0.1461664893,0.07486069338,0.02707513218,4.37322835e-09,-2.207904164e-05,2.207904164e-05,0.5094308848,1.0,1058.563659,1058.563659,1.001751549,0.0,0.3327751903,0.6362307566,0.8234864522,0.5094308848,2.829087859e-06,2.186502585e-07,1.884143097e-05,0.1550190269,16.84834867,0.03278724054,4.390067343e-05,0.0,0.0,112.1485184
7,2.5687499999999996,-6.402768838e-19,0.3000000048,15001.57779,2.647847198,0.9876488752,0.196642772,2.438990346,81.53718014,2.222761445,993.8777603,0.8529806498,69382.46922,199895.3722,0.07703444654,51.33586049,0.2037809558,7951655.076,0.3173309536,0.441654634,0.5581143506,1.02196659,14.76763318,0.4176281335,2946689.84,0.374002726,0.2175872425,0.6773194179,-0.816739953,2.245909471,0.01063127706,-0.001398369275,2.245868162,978.3177244,0.1392155217,0.07624257987,0.03079512033,0.9036745535,1.202403529,0.4582145789,0.5115145641,0.986918987,579.7725175,0.08911493144,0.07160186241,0.02715351674,0.1790502992,1.032347676e-05,0.1539535675,0.06802514849,0.02468176609,5.068132754e-09,-1.1209817e-05,1.1209817e-05,0.4798574262,1.0,993.8777603,993.8777603,1.001928111,0.0,0.3618864372,0.7105624685,0.8572323155,0.4798574262,4.7572068e-06,2.789740137e-07,1.132890504e-05,0.1790502992,17.19361347,0.03123627848,4.208773973e-05,0.0,0.0,114.3892381
8,2.9968749999999997,-3.201384419e-19,0.3000000048,8017.468605,2.45166719,0.8007362589,0.1895030744,2.303539457,85.08463242,2.010656123,902.3607293,0.8395685089,67480.33613,137232.1113,0.07112823178,47.25219196,0.2038440045,7415477.911,0.3103979093,0.4075190145,0.4618581195,1.018941177,12.69238647,0.3994797052,2551421.296,0.3845492712,0.1857957047,0.6622128297,-0.8209180403,2.061288083,0.009048486655,0.006305670826,2.061243492,920.0188541,0.1487814684,0.06893672219,0.0279548993,0.9024524417,1.165331157,0.4611764025,0.5104634857,0.9404669279,575.6975606,0.08652034149,0.07019771652,0.02672381404,0.224947087,1.782940579e-05,0.1654317771,0.05781201009,0.02159393207,6.293536953e-09,-3.332170253e-06,3.332170253e-06,0.4260358941,1.0,902.3607293,902.3607293,1.002449712,0.0,0.4081653876,0.8690938121,0.9300958204,0.4260358941,9.006433733e-06,2.992066611e-07,6.054040246e-06,0.224947087,18.16593211,0.02730344344,3.946257559e-05,0.0,0.0,122.998699
9,3.4250000000000003,0.0,0.3000000048,1660.727782,2.114731124,0.6364616405,0.1503407279,2.009407379,88.73255325,1.677975621,792.6969889,0.8013877557,63910.59893,78071.99245,0.06430905526,42.95466181,0.2044196999,6807561.202,0.3073239236,0.37881824220000004,0.4580346363,1.01571004,10.51298983,0.3811173581,2148475.4,0.3985150059,0.1606687162,0.6475212178,-0.826080068,1.877854146,0.00579203323,0.01194257294,1.87779808,862.9974148,0.1575319467,0.06216751481,0.02528554563,0.9013255996,1.116810331,0.460772358,0.5025173774,0.8844468105,563.4126671,0.08325377633,0.06818421527,0.02599789189,0.2505398945,2.645579983e-05,0.1794975185,0.04504217901,0.01832060635,7.52659586e-09,-3.202475733e-07,3.202475733e-07,0.4013698115,1.0,792.6969889,792.6969889,1.001841655,0.0,0.4988716071,0.880422989,0.927676863,0.4013698115,1.47302966e-05,1.436363573e-07,1.263708991e-06,0.2505398945,13.68638362,0.02974495518,3.621324948e-05,0.0,0.0,112.099395
10,3.8531250000000004,-3.511902625e-19,0.3000000048,113.6441511,1.760436341,0.5422983212,0.04987703278,1.671143552,80.32832413,1.358398397,754.666615,0.8027197404,63955.63935,60136.46384,0.05748039729,38.96670334,0.2031994663,6203940.307,0.3065634724,0.35653287370000003,0.4339263502,1.012752,8.648951454,0.3602444228,1779737.261,0.4166644768,0.1409267253,0.625277011,-0.8325218082,1.700025476,0.001353279639,0.01520070467,1.699947289,807.9365809,0.165508171,0.05592513337,0.02278914999,0.899900078,1.065185332,0.4555738929,0.4870882878,0.8304942648,544.2982157,0.07949666147,0.06567977997,0.02504963618,0.2640594444,2.835830438e-05,0.184641008,0.04014456801,0.01816546648,9.11861245e-09,-1.833941646e-08,1.833941646e-08,0.3968931356,1.0,754.666615,754.666615,1.001751509,0.0,0.5448668798,0.8426465846,0.9062942127,0.3968931356,1.616497274e-05,3.455131803e-08,8.522545823e-08,0.2640594444,12.59758312,0.03260407844,3.507547227e-05,0.0,0.0,106.640831
