bin_centers(ppm),z=0.5D_r=0_coarse,z=1.0D_r=0_coarse,z=1.5D_r=0_coarse,z=2.0D_r=0_coarse,z=2.5D_r=0_coarse,z=3.0D_r=0_coarse,z=3.5D_r=0_coarse,z=0.5D_r=1_coarse,z=1.0D_r=1_coarse,z=1.5D_r=1_coarse,z=2.0D_r=1_coarse,z=2.5D_r=1_coarse,z=3.0D_r=1_coarse,z=3.5D_r=1_coarse,z=0.5D_r=2_coarse,z=1.0D_r=2_coarse,z=1.5D_r=2_coarse,z=2.0D_r=2_coarse,z=2.5D_r=2_coarse,z=3.0D_r=2_coarse,z=3.5D_r=2_coarse,z=0.5D_r=3_coarse,z=1.0D_r=3_coarse,z=1.5D_r=3_coarse,z=2.0D_r=3_coarse,z=2.5D_r=3_coarse,z=3.0D_r=3_coarse,z=3.5D_r=3_coarse,z=0.5D_r=4_coarse,z=1.0D_r=4_coarse,z=1.5D_r=4_coarse,z=2.0D_r=4_coarse,z=2.5D_r=4_coarse,z=3.0D_r=4_coarse,z=3.5D_r=4_coarse,z=0.5D_r=5_coarse,z=1.0D_r=5_coarse,z=1.5D_r=5_coarse,z=2.0D_r=5_coarse,z=2.5D_r=5_coarse,z=3.0D_r=5_coarse,z=3.5D_r=5_coarse,z=0.5D_r=6_coarse,z=1.0D_r=6_coarse,z=1.5D_r=6_coarse,z=2.0D_r=6_coarse,z=2.5D_r=6_coarse,z=3.0D_r=6_coarse,z=3.5D_r=6_coarse,z=0.5D_r=7_coarse,z=1.0D_r=7_coarse,z=1.5D_r=7_coarse,z=2.0D_r=7_coarse,z=2.5D_r=7_coarse,z=3.0D_r=7_coarse,z=3.5D_r=7_coarse,z=0.5D_r=8_coarse,z=1.0D_r=8_coarse,z=1.5D_r=8_coarse,z=2.0D_r=8_coarse,z=2.5D_r=8_coarse,z=3.0D_r=8_coarse,z=3.5D_r=8_coarse,z=0.5D_r=9_coarse,z=1.0D_r=9_coarse,z=1.5D_r=9_coarse,z=2.0D_r=9_coarse,z=2.5D_r=9_coarse,z=3.0D_r=9_coarse,z=3.5D_r=9_coarse,z=0.5D_r=10_coarse,z=1.0D_r=10_coarse,z=1.5D_r=10_coarse,z=2.0D_r=10_coarse,z=2.5D_r=10_coarse,z=3.0D_r=10_coarse,z=3.5D_r=10_coarse,z=0.5D_r=11_coarse,z=1.0D_r=11_coarse,z=1.5D_r=11_coarse,z=2.0D_r=11_coarse,z=2.5D_r=11_coarse,z=3.0D_r=11_coarse,z=3.5D_r=11_coarse,z=0.5D_r=12_coarse,z=1.0D_r=12_coarse,z=1.5D_r=12_coarse,z=2.0D_r=12_coarse,z=2.5D_r=12_coarse,z=3.0D_r=12_coarse,z=3.5D_r=12_coarse,z=0.5D_r=13_coarse,z=1.0D_r=13_coarse,z=1.5D_r=13_coarse,z=2.0D_r=13_coarse,z=2.5D_r=13_coarse,z=3.0D_r=13_coarse,z=3.5D_r=13_coarse,z=0.5D_r=14_coarse,z=1.0D_r=14_coarse,z=1.5D_r=14_coarse,z=2.0D_r=14_coarse,z=2.5D_r=14_coarse,z=3.0D_r=14_coarse,z=3.5D_r=14_coarse,z=0.5D_r=15_coarse,z=1.0D_r=15_coarse,z=1.5D_r=15_coarse,z=2.0D_r=15_coarse,z=2.5D_r=15_coarse,z=3.0D_r=15_coarse,z=3.5D_r=15_coarse,z=0.5D_r=0_medium,z=1.0D_r=0_medium,z=1.5D_r=0_medium,z=2.0D_r=0_medium,z=2.5D_r=0_medium,z=3.0D_r=0_medium,z=3.5D_r=0_medium,z=0.5D_r=1_medium,z=1.0D_r=1_medium,z=1.5D_r=1_medium,z=2.0D_r=1_medium,z=2.5D_r=1_medium,z=3.0D_r=1_medium,z=3.5D_r=1_medium,z=0.5D_r=2_medium,z=1.0D_r=2_medium,z=1.5D_r=2_medium,z=2.0D_r=2_medium,z=2.5D_r=2_medium,z=3.0D_r=2_medium,z=3.5D_r=2_medium,z=0.5D_r=3_medium,z=1.0D_r=3_medium,z=1.5D_r=3_medium,z=2.0D_r=3_medium,z=2.5D_r=3_medium,z=3.0D_r=3_medium,z=3.5D_r=3_medium,z=0.5D_r=4_medium,z=1.0D_r=4_medium,z=1.5D_r=4_medium,z=2.0D_r=4_medium,z=2.5D_r=4_medium,z=3.0D_r=4_medium,z=3.5D_r=4_medium,z=0.5D_r=5_medium,z=1.0D_r=5_medium,z=1.5D_r=5_medium,z=2.0D_r=5_medium,z=2.5D_r=5_medium,z=3.0D_r=5_medium,z=3.5D_r=5_medium,z=0.5D_r=6_medium,z=1.0D_r=6_medium,z=1.5D_r=6_medium,z=2.0D_r=6_medium,z=2.5D_r=6_medium,z=3.0D_r=6_medium,z=3.5D_r=6_medium,z=0.5D_r=7_medium,z=1.0D_r=7_medium,z=1.5D_r=7_medium,z=2.0D_r=7_medium,z=2.5D_r=7_medium,z=3.0D_r=7_medium,z=3.5D_r=7_medium,z=0.5D_r=8_medium,z=1.0D_r=8_medium,z=1.5D_r=8_medium,z=2.0D_r=8_medium,z=2.5D_r=8_medium,z=3.0D_r=8_medium,z=3.5D_r=8_medium,z=0.5D_r=9_medium,z=1.0D_r=9_medium,z=1.5D_r=9_medium,z=2.0D_r=9_medium,z=2.5D_r=9_medium,z=3.0D_r=9_medium,z=3.5D_r=9_medium,z=0.5D_r=10_medium,z=1.0D_r=10_medium,z=1.5D_r=10_medium,z=2.0D_r=10_medium,z=2.5D_r=10_medium,z=3.0D_r=10_medium,z=3.5D_r=10_medium,z=0.5D_r=11_medium,z=1.0D_r=11_medium,z=1.5D_r=11_medium,z=2.0D_r=11_medium,z=2.5D_r=11_medium,z=3.0D_r=11_medium,z=3.5D_r=11_medium,z=0.5D_r=12_medium,z=1.0D_r=12_medium,z=1.5D_r=12_medium,z=2.0D_r=12_medium,z=2.5D_r=12_medium,z=3.0D_r=12_medium,z=3.5D_r=12_medium,z=0.5D_r=13_medium,z=1.0D_r=13_medium,z=1.5D_r=13_medium,z=2.0D_r=13_medium,z=2.5D_r=13_medium,z=3.0D_r=13_medium,z=3.5D_r=13_medium,z=0.5D_r=14_medium,z=1.0D_r=14_medium,z=1.5D_r=14_medium,z=2.0D_r=14_medium,z=2.5D_r=14_medium,z=3.0D_r=14_medium,z=3.5D_r=14_medium,z=0.5D_r=15_medium,z=1.0D_r=15_medium,z=1.5D_r=15_medium,z=2.0D_r=15_medium,z=2.5D_r=15_medium,z=3.0D_r=15_medium,z=3.5D_r=15_medium,z=0.5D_r=0_fine,z=1.0D_r=0_fine,z=1.5D_r=0_fine,z=2.0D_r=0_fine,z=2.5D_r=0_fine,z=3.0D_r=0_fine,z=3.5D_r=0_fine,z=0.5D_r=1_fine,z=1.0D_r=1_fine,z=1.5D_r=1_fine,z=2.0D_r=1_fine,z=2.5D_r=1_fine,z=3.0D_r=1_fine,z=3.5D_r=1_fine,z=0.5D_r=2_fine,z=1.0D_r=2_fine,z=1.5D_r=2_fine,z=2.0D_r=2_fine,z=2.5D_r=2_fine,z=3.0D_r=2_fine,z=3.5D_r=2_fine,z=0.5D_r=3_fine,z=1.0D_r=3_fine,z=1.5D_r=3_fine,z=2.0D_r=3_fine,z=2.5D_r=3_fine,z=3.0D_r=3_fine,z=3.5D_r=3_fine,z=0.5D_r=4_fine,z=1.0D_r=4_fine,z=1.5D_r=4_fine,z=2.0D_r=4_fine,z=2.5D_r=4_fine,z=3.0D_r=4_fine,z=3.5D_r=4_fine,z=0.5D_r=5_fine,z=1.0D_r=5_fine,z=1.5D_r=5_fine,z=2.0D_r=5_fine,z=2.5D_r=5_fine,z=3.0D_r=5_fine,z=3.5D_r=5_fine,z=0.5D_r=6_fine,z=1.0D_r=6_fine,z=1.5D_r=6_fine,z=2.0D_r=6_fine,z=2.5D_r=6_fine,z=3.0D_r=6_fine,z=3.5D_r=6_fine,z=0.5D_r=7_fine,z=1.0D_r=7_fine,z=1.5D_r=7_fine,z=2.0D_r=7_fine,z=2.5D_r=7_fine,z=3.0D_r=7_fine,z=3.5D_r=7_fine,z=0.5D_r=8_fine,z=1.0D_r=8_fine,z=1.5D_r=8_fine,z=2.0D_r=8_fine,z=2.5D_r=8_fine,z=3.0D_r=8_fine,z=3.5D_r=8_fine,z=0.5D_r=9_fine,z=1.0D_r=9_fine,z=1.5D_r=9_fine,z=2.0D_r=9_fine,z=2.5D_r=9_fine,z=3.0D_r=9_fine,z=3.5D_r=9_fine,z=0.5D_r=10_fine,z=1.0D_r=10_fine,z=1.5D_r=10_fine,z=2.0D_r=10_fine,z=2.5D_r=10_fine,z=3.0D_r=10_fine,z=3.5D_r=10_fine,z=0.5D_r=11_fine,z=1.0D_r=11_fine,z=1.5D_r=11_fine,z=2.0D_r=11_fine,z=2.5D_r=11_fine,z=3.0D_r=11_fine,z=3.5D_r=11_fine,z=0.5D_r=12_fine,z=1.0D_r=12_fine,z=1.5D_r=12_fine,z=2.0D_r=12_fine,z=2.5D_r=12_fine,z=3.0D_r=12_fine,z=3.5D_r=12_fine,z=0.5D_r=13_fine,z=1.0D_r=13_fine,z=1.5D_r=13_fine,z=2.0D_r=13_fine,z=2.5D_r=13_fine,z=3.0D_r=13_fine,z=3.5D_r=13_fine,z=0.5D_r=14_fine,z=1.0D_r=14_fine,z=1.5D_r=14_fine,z=2.0D_r=14_fine,z=2.5D_r=14_fine,z=3.0D_r=14_fine,z=3.5D_r=14_fine,z=0.5D_r=15_fine,z=1.0D_r=15_fine,z=1.5D_r=15_fine,z=2.0D_r=15_fine,z=2.5D_r=15_fine,z=3.0D_r=15_fine,z=3.5D_r=15_fine
0.0375,1.497649309,4.601827499,6.887240816,9.232837855,10.74245622,11.64804721,12.34590468,3.708014841,6.255371893,7.816431194,9.972792481,11.13651036,11.87552293,12.4218393,7.868512358,8.763064325,9.769949351,11.0429158,11.81086701,12.26889548,12.61429826,10.17027448,10.58922831,11.27521386,11.87713187,12.33605156,12.63656168,12.76318381,11.33195492,11.64176431,11.84086819,12.25226196,12.53732415,12.77545028,12.9092861,12.70173368,12.55156738,12.57184756,12.75692727,12.87238904,12.93359815,12.99947219,13.13526751,12.92307142,12.99435937,13.03644883,13.05317017,13.04978233,13.07367668,13.31760247,13.07627679,13.16136644,13.19640335,13.16385999,13.12558106,13.14417507,13.33333333,13.21570941,13.19747591,13.27255501,13.22679251,13.18496273,13.17745482,13.33333333,13.2850682,13.2064139,13.28185052,13.25789671,13.23144027,13.21642445,13.33333333,13.31831751,13.23287035,13.29400619,13.27470013,13.26325951,13.25718167,13.33333333,13.33333333,13.26433206,13.29007347,13.2668347,13.27183997,13.2704099,13.33333333,13.33333333,13.28435316,13.30222913,13.28399564,13.29186107,13.29829642,13.33333333,13.33333333,13.29865394,13.29936898,13.29936898,13.31688743,13.32117767,13.33333333,13.33333333,13.32046263,13.32761302,13.33333333,13.33333333,13.32868558,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,10.75859324,9.717818327,9.740759666,10.68060248,11.30419702,11.84690699,11.92209935,7.173721998,10.69989202,10.34423995,11.10515717,11.63657683,12.08569435,12.17402972,9.152199506,11.20650275,11.2095371,11.56737034,12.04462496,12.28754188,12.32244973,9.615416563,10.994093,11.5381192,12.05912756,12.32686512,12.45680318,12.48857874,10.8189749,11.3288116,11.89615869,12.34321076,12.53710247,12.4437756,12.55168508,12.24280765,11.91211321,12.10203877,12.29755179,12.61187169,12.57835186,12.5304731,12.79212058,12.37143914,12.47806798,12.2551879,12.63210518,12.73532779,12.61162567,13.28557927,12.62553419,12.63353955,12.52978276,12.67029112,12.78880432,12.73810116,13.33333333,12.88605323,12.8024716,12.81458885,12.78648815,12.85181316,12.77537278,13.33333333,13.05169465,12.94931105,13.02303948,12.81162883,12.95727006,12.78747782,13.33333333,13.1986934,13.0499002,13.04879869,12.79819407,12.95727006,12.8783432,13.33333333,13.26501849,13.13727445,13.15624534,12.8422345,13.0607372,12.9526273,13.33333333,13.33333333,13.23716195,13.2729775,12.94094214,13.04680893,13.03686017,13.33333333,13.33333333,13.33333333,13.31741531,12.95884999,12.99772837,13.08594074,13.33333333,13.33333333,13.33333333,13.31675206,13.03155416,13.00303437,13.19803014,13.33333333,13.33333333,13.33333333,13.32869058,13.10849127,13.08660399,13.23119269,11.11201814,10.46093465,10.79504012,10.54049567,10.80334114,11.0852278,11.19686491,9.213605442,10.83453468,10.85351869,10.72226571,10.85381446,11.35937537,11.13627993,10.31712474,11.09702315,10.88882538,11.08433735,11.21033418,11.8201708,11.32320442,10.31869672,10.48971367,11.1678487,11.38472369,11.36148282,11.40387371,11.5435196,11.29658204,10.90695102,11.35556336,11.47759152,11.65519957,11.41469672,11.68744577,12.00615127,11.28712411,11.3966168,11.46357189,11.46688788,11.32363703,11.60306041,12.1961348,11.81498664,11.6114423,11.51686556,11.54156021,11.25749051,11.69502722,13.07301587,12.25965108,11.81232921,11.65247643,11.42003402,11.30051366,11.57172708,13.33333333,12.21611722,12.08652277,11.77658452,11.45034313,11.35879803,11.38618578,13.33333333,12.43352098,12.49747961,12.06976159,11.36065089,11.21723356,11.43401361,13.33333333,12.76794627,12.63027806,12.1678578,11.44852608,11.52108844,11.51020408,13.33333333,12.89070295,12.76941588,12.32259249,11.76145125,11.83129252,12.11791383,13.33333333,13.24897959,12.97324263,12.15403294,11.9138322,12.05714286,12.47981859,13.33333333,13.33333333,13.12108844,12.40744538,12.22585034,12.30748299,12.55419501,13.33333333,13.33333333,13.24897959,12.58063784,12.79546485,12.70748299,12.61768707,13.33333333,13.33333333,13.33333333,12.81723356,12.98049887,13.12834467,12.82267574
0.1125,5.447167552,3.741764052,1.717522783,0.775819197,0.591260814,0.538255347,0.417193086,4.906351974,2.736657348,1.484801283,0.646384698,0.561208253,0.494093727,0.401802916,2.812175841,1.699888661,0.894832695,0.509466187,0.427086159,0.362002337,0.323314874,1.250828096,0.956126645,0.531873572,0.345816097,0.282983205,0.255327542,0.272540066,0.669512992,0.575083306,0.408663963,0.344319977,0.264857881,0.215562001,0.182859188,0.203499548,0.253071671,0.201369888,0.187116894,0.176348827,0.168196539,0.182496444,0.071146386,0.116246837,0.105482403,0.113388418,0.107342207,0.120500237,0.164520744,0.009653027,0.067213672,0.053627929,0.058990722,0.060424041,0.082957877,0.121218623,0,0.039327148,0.024311328,0.026098926,0.048622656,0.075436621,0.092597558,0,0.020378613,0.025383887,0.022166211,0.038612109,0.065426074,0.069001269,0,0.011083105,0.039327148,0.012870703,0.038612109,0.055415527,0.042544824,0,0,0.036466992,0.021808691,0.05327041,0.05327041,0.034321875,0,0,0.032176758,0.01537334,0.035751953,0.040757226,0.02288125,0,0,0.034321875,0.028601562,0.033964355,0.016445898,0.00750791,0,0,0.012870703,0.005720312,0,0,0.003932715,0,0,0,0,0,0,0,2.426171881,2.740718583,1.015159257,0.568693694,0.443288241,0.338228749,0.444377115,3.936394236,1.664590082,0.695978187,0.426582611,0.359353715,0.314462198,0.431384388,2.85595848,0.855165928,0.531982704,0.366953349,0.276249722,0.317460317,0.409853935,1.859290639,0.71153296,0.398480025,0.257046379,0.255342206,0.255906503,0.33000318,0.864017682,0.416815408,0.268109285,0.199928597,0.205956588,0.297633977,0.338514335,0.255058493,0.310109012,0.265809648,0.279122949,0.236029621,0.317746404,0.395111,0.142598949,0.183634346,0.232162514,0.340608133,0.279958006,0.282078086,0.365833416,0.023877033,0.221020299,0.212199827,0.23158808,0.270670191,0.30111592,0.382222665,0,0.118299937,0.173410405,0.187361438,0.25616777,0.313717687,0.344993448,0,0.160082366,0.149231458,0.103652763,0.291384575,0.210913794,0.352849492,0,0.047090816,0.091151031,0.151884462,0.250971019,0.26530037,0.244739591,0,0.011275266,0.098361745,0.097497886,0.210376122,0.133976687,0.197648775,0,0,0.047754067,0.051070321,0.107559008,0.114079159,0.219536056,0,0,0,0.003979506,0.127483691,0.204281285,0.208924041,0,0,0,0.004642756,0.087549122,0.224178812,0.081579864,0,0,0,0.004642756,0.05770283,0.167802484,0.066988343,1.989115646,1.779846659,0.855509282,0.692517491,0.594401458,0.559453644,0.710926694,2.857142857,1.41140935,0.847199794,0.73436277,0.621300374,0.516165229,0.742173112,2.094159904,0.882947446,0.595408212,0.537680132,0.624356454,0.621074176,0.872928177,1.3501528,0.671071747,0.486997636,0.623254723,0.593496499,0.853325937,0.824798955,0.677046804,0.589412235,0.578448578,0.605596902,0.616211458,0.787978743,0.940768142,0.404492288,0.536862882,0.556409898,0.641982131,0.759482004,0.971459934,1.09352518,0.15150478,0.378649421,0.607236933,0.628175944,0.828672053,0.999039385,0.931228502,0.039909297,0.265404603,0.481682182,0.66190607,0.79437319,1.203691077,1.151994186,0,0.412087912,0.495598005,0.568176603,0.76751819,1.151131386,1.283883407,0,0.30665019,0.221794519,0.478182358,0.98815936,1.180952381,1.073015873,0,0.203285235,0.25723767,0.502107385,0.932426304,1.049433107,1.114739229,0,0.19047619,0.184340167,0.459010374,0.909750567,0.99047619,0.655782313,0,0.039909297,0.221315193,0.579112547,0.833560091,0.790929705,0.460770975,0,0,0.201360544,0.318046158,0.673015873,0.774603175,0.43446712,0,0,0.084353741,0.215185564,0.315646259,0.463492063,0.41814059,0,0,0,0.248526077,0.165079365,0.204988662,0.282086168
0.1875,5.259469799,2.423650841,1.257035476,0.536737212,0.302938946,0.301149549,0.168454253,3.352554647,1.795365922,0.967033768,0.45107685,0.274239159,0.209441041,0.170255473,1.40108023,0.959666703,0.557412995,0.284167303,0.199258657,0.182618855,0.143018442,0.642781687,0.490993661,0.284003144,0.194861746,0.145091898,0.10291995,0.108156505,0.377361868,0.331075997,0.232089612,0.162645411,0.134582257,0.088802951,0.095902666,0.113373211,0.137453354,0.152726362,0.097501523,0.066310026,0.061910641,0.058685131,0.04540498,0.080836262,0.057568362,0.038273062,0.045441534,0.051847283,0.043991416,0.002502637,0.049695215,0.028959082,0.031104199,0.031463406,0.038618322,0.029678896,0,0.024668848,0.016803418,0.006792871,0.017875976,0.035751953,0.027886523,0,0.011798144,0.016445898,0.006077832,0.014300781,0.012513184,0.027171484,0,0.003932715,0.018591016,0.006435352,0.009295508,0.010368066,0.014300781,0,0,0.012155664,0.004290234,0.005362793,0.008222949,0.016088379,0,0,0.013228223,0.004647754,0.011083105,0.000715039,0.006435352,0,0,0.00035752,0.002502637,0,0,0.001072559,0,0,0,0,0,0,0.000715039,0,0,0,0,0,0,0,0.148568207,0.513178449,0.459206268,0.296311937,0.289281998,0.19307795,0.230268141,1.835878559,0.349530692,0.353101568,0.278084231,0.202093356,0.19058315,0.222736574,0.900694755,0.325809485,0.229469223,0.202936322,0.166572413,0.149592175,0.172393554,0.847246449,0.337927669,0.225257608,0.159878713,0.117850249,0.106123957,0.13655304,0.450762713,0.28898295,0.187132115,0.129205556,0.118458691,0.127748516,0.109284155,0.14861676,0.192971765,0.141943691,0.164783427,0.115674573,0.107473048,0.147002578,0.094844882,0.129822083,0.124753994,0.174326997,0.087986802,0.106194103,0.15801879,0.005969258,0.086805556,0.079824386,0.094103514,0.076479292,0.112089406,0.095555666,0,0.063802213,0.064447545,0.104015602,0.063710119,0.098161137,0.098853892,0,0.024576961,0.043774561,0.047175296,0.067702111,0.069641347,0.087549122,0,0.004642756,0.059214904,0.024540284,0.082993062,0.029846292,0.068314845,0,0.007959011,0.009969096,0.027856539,0.065037413,0.044437812,0.090865377,0,0,0.032499295,0.002653004,0.057099227,0.086885871,0.037805303,0,0,0,0.002653004,0.048470362,0.033825797,0.024540284,0,0,0,0.005306007,0.046427565,0.035152299,0.031172793,0,0,0,0,0.052396823,0.039131805,0.035152299,0.218594104,0.524826579,0.304934002,0.346258745,0.359669672,0.275049116,0.35131397,0.906122449,0.45674012,0.348241241,0.307407671,0.372211962,0.279589499,0.38305709,0.548318898,0.339029768,0.359150233,0.350578786,0.265842928,0.237137413,0.348066298,0.465062843,0.406766953,0.246808511,0.24780007,0.374401997,0.278278556,0.370243087,0.240332913,0.293764565,0.21996022,0.272657717,0.285403202,0.323437786,0.227428415,0.168693788,0.248926042,0.273078895,0.231187252,0.255311305,0.387852177,0.309695101,0.13598923,0.178077698,0.236609825,0.311788646,0.322261354,0.369607978,0.310713228,0.039909297,0.127134373,0.255662081,0.239860844,0.351215924,0.301831901,0.294358136,0,0.173076923,0.213318622,0.371747212,0.321329386,0.334082295,0.308494953,0,0.261796879,0.101732197,0.273377677,0.299993182,0.367346939,0.374603175,0,0.089844814,0.07415036,0.19791094,0.369160998,0.355555556,0.456235828,0,0.146938776,0.081727167,0.181768108,0.184126984,0.217687075,0.354648526,0,0.044444444,0.092517007,0.184179781,0.29569161,0.263945578,0.111564626,0,0,0.010884354,0.140341284,0.350113379,0.144217687,0.071655329,0,0,0,0.115310407,0.056235828,0.099773243,0.063492063,0,0,0,0.165079365,0.025396825,0,0.146031746
0.2625,0.770812106,0.834756831,0.814062742,0.410381094,0.24008551,0.156511415,0.110391298,0.673371776,0.747315184,0.644203354,0.331253836,0.202951526,0.157260713,0.09605993,0.439961369,0.50605179,0.413166979,0.170064319,0.143205858,0.108564752,0.070613115,0.331954665,0.313919868,0.21462833,0.14732564,0.092527587,0.064907704,0.055868923,0.259212517,0.199935505,0.164396809,0.097659055,0.09008039,0.047266087,0.037931651,0.092987491,0.098078696,0.081907112,0.0530523,0.042653476,0.038291553,0.032563091,0.027886523,0.042921909,0.048986743,0.026469221,0.022541863,0.02538729,0.018955651,0.003575195,0.050410254,0.014300781,0.013585742,0.016089242,0.027175856,0.014303082,0,0.018591016,0.011083105,0.006435352,0.013228223,0.014658301,0.00786543,0,0.003217676,0.012870703,0.002860156,0.008580469,0.011798144,0.004290234,0,0,0.012155664,0.002860156,0.004647754,0.000715039,0.007150391,0,0,0.004290234,0.002502637,0.003575195,0,0.005005273,0,0,0.001430078,0.003575195,0.002502637,0,0.001072559,0,0,0,0.002860156,0,0,0.002145117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166184731,0.312723556,0.242117117,0.194242109,0.149943514,0.121193759,0.339584473,0.178752388,0.254260395,0.190526224,0.168296174,0.117072507,0.144242058,0.22218906,0.196157463,0.15780316,0.168186952,0.116532141,0.088672285,0.095923261,0.333582523,0.255128658,0.169799048,0.108193784,0.091435538,0.077913791,0.072292786,0.274610271,0.206027844,0.11364023,0.083643597,0.094901565,0.092299975,0.065970313,0.107111178,0.123908186,0.129891868,0.106268496,0.059508885,0.072761256,0.061195643,0.070304598,0.08408166,0.078054638,0.130745248,0.064656968,0.045796207,0.070378116,0.005969258,0.070112179,0.066520322,0.065405279,0.063178546,0.059029332,0.0524229,0,0.060479181,0.049830576,0.056008401,0.061719178,0.037142052,0.084921464,0,0.023248476,0.023213782,0.039866447,0.043807248,0.041121557,0.032499295,0,0.004642756,0.025282768,0.011938517,0.071042061,0.013265018,0.049080568,0,0.008622262,0.011298309,0.020560779,0.035836942,0.020560779,0.029183041,0,0,0.015918022,0.003316255,0.058427115,0.023877033,0.011938517,0,0,0,0.001989753,0.049134339,0.026530037,0.013928269,0,0,0,0.006632509,0.027856539,0.013928269,0.022550531,0,0,0,0,0.011938517,0.00729576,0,0.013605442,0.20445418,0.254111668,0.270366418,0.239464281,0.207690149,0.161364684,0.236734694,0.198622457,0.224671769,0.194501767,0.28223706,0.205718026,0.23388582,0.157312055,0.217750827,0.241973897,0.274982282,0.182532996,0.125155857,0.213627993,0.278486248,0.363653405,0.18250591,0.155813681,0.181192077,0.178431101,0.174124224,0.142142423,0.204317021,0.174096174,0.191973291,0.165867445,0.185999633,0.143398639,0.085744909,0.190409846,0.171489818,0.210002763,0.206461127,0.210391511,0.090441932,0.120473681,0.140587656,0.146032626,0.196822331,0.155606197,0.163761951,0.184058862,0.039909297,0.10393467,0.126904729,0.151972901,0.284098745,0.172735124,0.119923685,0,0.06043956,0.10390088,0.152370462,0.247882669,0.188829123,0.22411251,0,0.109844844,0.085235084,0.154517818,0.199995455,0.258503401,0.204988662,0,0.078954533,0.046687264,0.129191864,0.146031746,0.228571429,0.161451247,0,0.016326531,0.057209017,0.082621867,0.195918367,0.101587302,0.170521542,0,0,0.016326531,0.132866011,0.186848073,0.123356009,0.2430839,0,0,0,0.086574169,0.011791383,0.038095238,0.116099773,0,0,0,0.147088866,0.070748299,0.062585034,0.113378685,0,0,0,0.06984127,0.027210884,0,0.036281179
0.3375,0.122271679,0.424428116,0.558277004,0.342966606,0.205004522,0.106499721,0.070965834,0.192749542,0.438617919,0.447444411,0.259799745,0.149849514,0.114796722,0.049105263,0.22248453,0.326832597,0.302264264,0.157345834,0.105234608,0.07872742,0.040862412,0.218080249,0.211195517,0.155732004,0.103055374,0.073085993,0.046260187,0.025427523,0.181162339,0.130782185,0.119626436,0.079707023,0.069982773,0.038314176,0.03041689,0.057223072,0.061209697,0.062592771,0.048750762,0.031542067,0.025408413,0.017176136,0.020378613,0.033979845,0.033611342,0.02146153,0.016101331,0.014660266,0.008583691,0,0.017160937,0.013228223,0.00750791,0.010726161,0.015733391,0.005363656,0,0.014658301,0.009295508,0.004290234,0.00750791,0.005362793,0.006435352,0,0.003575195,0.012513184,0.001787598,0.005005273,0.008222949,0.003217676,0,0,0.008580469,0.001430078,0.002502637,0.001072559,0.005720312,0,0,0.005362793,0.001787598,0.003217676,0,0.003217676,0,0,0.002145117,0.003575195,0,0,0.001430078,0,0,0,0,0,0,0.001430078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063150198,0.250723897,0.178068694,0.150537634,0.123241245,0.104361292,0.047754067,0.094359997,0.218132243,0.176516942,0.135878468,0.093249613,0.071114689,0.055049827,0.116216579,0.137819353,0.136912518,0.07540315,0.067011879,0.068420788,0.134894925,0.14271049,0.127349286,0.098545931,0.076534932,0.063808708,0.051542079,0.179501348,0.182909208,0.104113504,0.070043012,0.065959953,0.058857955,0.047312043,0.064936152,0.085313833,0.101770948,0.065240786,0.059508885,0.048730016,0.037249522,0.053723325,0.065920022,0.068047633,0.085822522,0.039994001,0.039822789,0.027221724,0.011938517,0.064770299,0.071841948,0.064737878,0.062513509,0.02851979,0.016589525,0,0.053833117,0.039200053,0.038672468,0.03849153,0.008622262,0.011942081,0,0.023248476,0.013928269,0.020597664,0.049117218,0.024540284,0.023213782,0,0.004642756,0.02328676,0.009948764,0.037180892,0.019234277,0.031836044,0,0.009948764,0.021932011,0.004642756,0.029864118,0.022550531,0.02122403,0,0,0,0.003316255,0.03983667,0.011938517,0.019234277,0,0,0,0.002653004,0.041830586,0.013928269,0,0,0,0,0,0.026530037,0.005969258,0,0,0,0,0,0.013928269,0.008622262,0,0,0.101314348,0.148702383,0.21534448,0.185513831,0.184301618,0.133702167,0.118820862,0.122651656,0.165695429,0.195450556,0.217833973,0.182340978,0.144567219,0.079110687,0.147923558,0.180051443,0.191826128,0.118880464,0.070576611,0.113259669,0.221502263,0.238061765,0.143735225,0.122022762,0.154383046,0.082281699,0.063234587,0.119698882,0.161947132,0.116064116,0.127054787,0.101003081,0.115448048,0.072156003,0.07456079,0.146754905,0.125821334,0.128028,0.128116503,0.08507135,0.038369305,0.111346887,0.130277895,0.102592541,0.130601734,0.155606197,0.124422488,0.048292672,0.039909297,0.096510765,0.115788986,0.117183924,0.120443157,0.142733761,0.050876715,0,0.041208791,0.054249132,0.057827344,0.126695586,0.079889244,0.039015538,0,0.064076159,0.055906883,0.079544675,0.126360765,0.109750567,0.125170068,0,0.024503131,0.078727543,0.082462892,0.136054422,0.119727891,0.070748299,0,0.039909297,0.051760539,0.067015515,0.062585034,0.103401361,0.021768707,0,0,0.009977324,0.069640116,0.059863946,0.060770975,0.038095238,0,0,0,0.059234958,0.011791383,0.053514739,0.127891156,0,0,0,0.069912609,0.042630385,0,0.081632653,0,0,0,0.032653061,0.090702948,0,0.046258503
