cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
 1.1750000E+001, 1.2447158E+003, 1.2713479E+003, 1.6903750E+000, 1.8553640E+002, 3.2436148E+002, 7.8219865E-001, 4.0460604E-002, 6.2503431E-002, 2.8449922E-002, 4.5130218E-002, 1.2560138E-001, 2.2313665E-002, 6.6996236E-001, 2.1961809E-003
 1.2250000E+001, 1.2433307E+003, 1.2679789E+003, 1.7521903E+000, 1.8878811E+002, 3.3122119E+002, 8.1932826E-001, 4.3097683E-002, 6.2153986E-002, 2.7537805E-002, 4.2665982E-002, 1.2391162E-001, 2.1598279E-002, 6.7363507E-001, 2.1273232E-003
 1.2750000E+001, 1.2410194E+003, 1.2633408E+003, 1.8116182E+000, 1.9259321E+002, 3.3874254E+002, 8.5663235E-001, 4.5802786E-002, 6.1729514E-002, 2.6649042E-002, 4.0341913E-002, 1.2215307E-001, 2.0901209E-002, 6.7719716E-001, 2.0601975E-003
 1.3250000E+001, 1.2386336E+003, 1.2588579E+003, 1.8700599E+000, 1.9674743E+002, 3.4606244E+002, 8.9022363E-001, 4.8431398E-002, 6.1327334E-002, 2.5765811E-002, 3.8147763E-002, 1.2043115E-001, 2.0208480E-002, 6.8063595E-001, 1.9931451E-003
 1.3750000E+001, 1.2356793E+003, 1.2540588E+003, 1.9260932E+000, 2.0039262E+002, 3.5192296E+002, 9.2281628E-001, 5.1044357E-002, 6.0898877E-002, 2.4904761E-002, 3.6082028E-002, 1.1870376E-001, 1.9533146E-002, 6.8394978E-001, 1.9277140E-003
 1.4250000E+001, 1.2313924E+003, 1.2476166E+003, 1.9786082E+000, 2.0385401E+002, 3.5731499E+002, 9.5656881E-001, 5.3760399E-002, 6.0393456E-002, 2.4046920E-002, 3.4162925E-002, 1.1687771E-001, 1.8860329E-002, 6.8718318E-001, 1.8622309E-003
 1.4750000E+001, 1.2264553E+003, 1.2400404E+003, 2.0286016E+000, 2.0794951E+002, 3.6413302E+002, 9.8960867E-001, 5.6612664E-002, 5.9827475E-002, 2.3161945E-002, 3.2327395E-002, 1.1493399E-001, 1.8166231E-002, 6.9042874E-001, 1.7943645E-003
 1.5250000E+001, 1.2204823E+003, 1.2310796E+003, 2.0286016E+000, 2.1175500E+002, 3.7070842E+002, 9.8960867E-001, 5.9303588E-002, 5.9235547E-002, 2.2379877E-002, 3.0683365E-002, 1.1309429E-001, 1.7552844E-002, 6.9336227E-001, 1.7345542E-003
 1.5750000E+001, 1.2142707E+003, 1.2217074E+003, 2.0758958E+000, 2.1608138E+002, 3.7807770E+002, 1.0216065E+000, 6.2052132E-002, 5.8605789E-002, 2.1596360E-002, 2.9101826E-002, 1.1120204E-001, 1.6938321E-002, 6.9626895E-001, 1.6744993E-003
 1.6250000E+001, 1.2075750E+003, 1.2118894E+003, 2.1209373E+000, 2.2071985E+002, 3.8549607E+002, 1.0531627E+000, 6.4825256E-002, 5.7942910E-002, 2.0824584E-002, 2.7597009E-002, 1.0928130E-001, 1.6333007E-002, 6.9911269E-001, 1.6152972E-003
 1.6750000E+001, 1.2007168E+003, 1.2020465E+003, 2.1637080E+000, 2.2504270E+002, 3.9238449E+002, 1.0836592E+000, 6.7556942E-002, 5.7285419E-002, 2.0063342E-002, 2.6161479E-002, 1.0738170E-001, 1.5735954E-002, 7.0188118E-001, 1.5568144E-003
 1.7250000E+001, 1.1937413E+003, 1.1921848E+003, 2.2042441E+000, 2.2908957E+002, 3.9872775E+002, 1.1134785E+000, 7.0236518E-002, 5.6622076E-002, 1.9332247E-002, 2.4790082E-002, 1.0551487E-001, 1.5162546E-002, 7.0455103E-001, 1.5006249E-003
 1.7750000E+001, 1.1865414E+003, 1.1822613E+003, 2.2426357E+000, 2.3318521E+002, 4.0455413E+002, 1.1417595E+000, 7.2868871E-002, 5.5961422E-002, 1.8618716E-002, 2.3484020E-002, 1.0367512E-001, 1.4602914E-002, 7.0713820E-001, 1.4456819E-003
 1.8250000E+001, 1.1789578E+003, 1.1720917E+003, 2.2801192E+000, 2.3697646E+002, 4.0959014E+002, 1.1676350E+000, 7.5486858E-002, 5.5291469E-002, 1.7915243E-002, 2.2248333E-002, 1.0183634E-001, 1.4051171E-002, 7.0965780E-001, 1.3914705E-003
 1.8750000E+001, 1.1710582E+003, 1.1616272E+003, 2.3156115E+000, 2.4047427E+002, 4.1419010E+002, 1.1922525E+000, 7.8094507E-002, 5.4598839E-002, 1.7234739E-002, 2.1078446E-002, 9.9998204E-002, 1.3517442E-002, 7.1209846E-001, 1.3390123E-003
 1.9250000E+001, 1.1627982E+003, 1.1506831E+003, 2.3485997E+000, 2.4370448E+002, 4.1868219E+002, 1.2159065E+000, 8.0705693E-002, 5.3883120E-002, 1.6569273E-002, 1.9973533E-002, 9.8149441E-002, 1.2995509E-002, 7.1447455E-001, 1.2876280E-003
 1.9750000E+001, 1.1538660E+003, 1.1389353E+003, 2.3784853E+000, 2.4667998E+002, 4.2300607E+002, 1.2391362E+000, 8.3356625E-002, 5.3113035E-002, 1.5930935E-002, 1.8936128E-002, 9.6264790E-002, 1.2494851E-002, 7.1677992E-001, 1.2383659E-003
 2.0250000E+001, 1.1443559E+003, 1.1265510E+003, 2.4058272E+000, 2.4968230E+002, 4.2727123E+002, 1.2608150E+000, 8.6028584E-002, 5.2302197E-002, 1.5316663E-002, 1.7962086E-002, 9.4358237E-002, 1.2013069E-002, 7.1901590E-001, 1.1909018E-003
 2.0750000E+001, 1.1343730E+003, 1.1134838E+003, 2.4304595E+000, 2.5278430E+002, 4.3183515E+002, 1.2813668E+000, 8.8715022E-002, 5.1463207E-002, 1.4716537E-002, 1.7051402E-002, 9.2433114E-002, 1.1542382E-002, 7.2119274E-001, 1.1444496E-003
 2.1250000E+001, 1.1241320E+003, 1.1000573E+003, 2.4527399E+000, 2.5573394E+002, 4.3643646E+002, 1.3007276E+000, 9.1381589E-002, 5.0616221E-002, 1.4130295E-002, 1.6196278E-002, 9.0515924E-002, 1.1082584E-002, 7.2330646E-001, 1.0990156E-003
 2.1750000E+001, 1.1139331E+003, 1.0867878E+003, 2.4736301E+000, 2.5850061E+002, 4.4073118E+002, 1.3176386E+000, 9.3982065E-002, 4.9780459E-002, 1.3565949E-002, 1.5389152E-002, 8.8643116E-002, 1.0639960E-002, 7.2533931E-001, 1.0552371E-003
 2.2250000E+001, 1.1036946E+003, 1.0736187E+003, 2.4921030E+000, 2.6106857E+002, 4.4463898E+002, 1.3343638E+000, 9.6521354E-002, 4.8965880E-002, 1.3010063E-002, 1.4625537E-002, 8.6809767E-002, 1.0203971E-002, 7.2731243E-001, 1.0120090E-003
 2.2750000E+001, 1.0933800E+003, 1.0606693E+003, 2.5094842E+000, 2.6320954E+002, 4.4772168E+002, 1.3502146E+000, 9.9003866E-002, 4.8177779E-002, 1.2454127E-002, 1.3905089E-002, 8.5011406E-002, 9.7679428E-003, 7.2923780E-001, 9.6875716E-004
 2.3250000E+001, 1.0830450E+003, 1.0478586E+003, 2.5256238E+000, 2.6465908E+002, 4.4996445E+002, 1.3652000E+000, 1.0142714E-001, 4.7398291E-002, 1.1919828E-002, 1.3224441E-002, 8.3253637E-002, 9.3488847E-003, 7.3109056E-001, 9.2722012E-004
 2.3750000E+001, 1.0722932E+003, 1.0347307E+003, 2.5552284E+000, 2.6593634E+002, 4.5164605E+002, 1.3914653E+000, 1.0383857E-001, 4.6603821E-002, 1.1405403E-002, 1.2574576E-002, 8.1502713E-002, 8.9454145E-003, 7.3289315E-001, 8.8722611E-004
 2.4250000E+001, 1.0611491E+003, 1.0213139E+003, 2.5552284E+000, 2.6725224E+002, 4.5302398E+002, 1.3914653E+000, 1.0624505E-001, 4.5786466E-002, 1.0915198E-002, 1.1956756E-002, 7.9753998E-002, 8.5609393E-003, 7.3464136E-001, 8.4913682E-004
 2.4750000E+001, 1.0499648E+003, 1.0079907E+003, 2.5698001E+000, 2.6847116E+002, 4.5411164E+002, 1.4015731E+000, 1.0859970E-001, 4.4974839E-002, 1.0446214E-002, 1.1371518E-002, 7.8041501E-002, 8.1931092E-003, 7.3632485E-001, 8.1268861E-004
 2.5250000E+001, 1.0386875E+003, 9.9469823E+002, 2.5838008E+000, 2.6949778E+002, 4.5484819E+002, 1.4103374E+000, 1.1091901E-001, 4.4160413E-002, 9.9987765E-003, 1.0811058E-002, 7.6354351E-002, 7.8421776E-003, 7.3795367E-001, 7.7793101E-004
 2.5750000E+001, 1.0272843E+003, 9.8149042E+002, 2.5969950E+000, 2.7034538E+002, 4.5506261E+002, 1.4185789E+000, 1.1321090E-001, 4.3347406E-002, 9.5637954E-003, 1.0272126E-002, 7.4685863E-002, 7.5010160E-003, 7.3954363E-001, 7.4412637E-004
 2.6250000E+001, 1.0159646E+003, 9.6862260E+002, 2.6098559E+000, 2.7111309E+002, 4.5494545E+002, 1.4257216E+000, 1.1544514E-001, 4.2553405E-002, 9.1401825E-003, 9.7559183E-003, 7.3057964E-002, 7.1687706E-003, 7.4108642E-001, 7.1120457E-004
 2.6750000E+001, 1.0048607E+003, 9.5617156E+002, 2.6223984E+000, 2.7167345E+002, 4.5448651E+002, 1.4314106E+000, 1.1760807E-001, 4.1779486E-002, 8.7350717E-003, 9.2626939E-003, 7.1481741E-002, 6.8510366E-003, 7.4256914E-001, 6.7971862E-004
 2.7250000E+001, 9.9390250E+002, 9.4406996E+002, 2.6344309E+000, 2.7200287E+002, 4.5362993E+002, 1.4361270E+000, 1.1970662E-001, 4.1025318E-002, 8.3443338E-003, 8.7944393E-003, 6.9951154E-002, 6.5445756E-003, 7.4399742E-001, 6.4932425E-004
 2.7750000E+001, 9.8300308E+002, 9.3210924E+002, 2.6580538E+000, 2.7212319E+002, 4.5251533E+002, 1.4425260E+000, 1.2173765E-001, 4.0282016E-002, 7.9793566E-003, 8.3538858E-003, 6.8469790E-002, 6.2583189E-003, 7.4535440E-001, 6.2096996E-004
 2.8250000E+001, 9.7245508E+002, 9.2047363E+002, 2.6580538E+000, 2.7215105E+002, 4.5155989E+002, 1.4425260E+000, 1.2368662E-001, 3.9559065E-002, 7.6390623E-003, 7.9371463E-003, 6.7048826E-002, 5.9914214E-003, 7.4664001E-001, 5.9454687E-004
 2.8750000E+001, 9.6205955E+002, 9.0909276E+002, 2.6695243E+000, 2.7215663E+002, 4.5054372E+002, 1.4438654E+000, 1.2557850E-001, 3.8849977E-002, 7.3157777E-003, 7.5407477E-003, 6.5669251E-002, 5.7378648E-003, 7.4787342E-001, 5.6943946E-004
 2.9250000E+001, 9.5158056E+002, 8.9778327E+002, 2.6798801E+000, 2.7206972E+002, 4.4921860E+002, 1.4448835E+000, 1.2743796E-001, 3.8141134E-002, 7.0096660E-003, 7.1630943E-003, 6.4313176E-002, 5.4977772E-003, 7.4906275E-001, 5.4568319E-004
 2.9750000E+001, 9.4120480E+002, 8.8667061E+002, 2.6893937E+000, 2.7181499E+002, 4.4765397E+002, 1.4450905E+000, 1.2925211E-001, 3.7441472E-002, 6.7187391E-003, 6.8041616E-003, 6.2989800E-002, 5.2695993E-003, 7.5020672E-001, 5.2311398E-004
 3.0250000E+001, 9.3102039E+002, 8.7576208E+002, 2.6986657E+000, 2.7143430E+002, 4.4602528E+002, 1.4440992E+000, 1.3101951E-001, 3.6752072E-002, 6.4427678E-003, 6.4632865E-003, 6.1700252E-002, 5.0531512E-003, 7.5130568E-001, 5.0171007E-004
 3.0750000E+001, 9.2097689E+002, 8.6500765E+002, 2.7073706E+000, 2.7101033E+002, 4.4435617E+002, 1.4424974E+000, 1.3275047E-001, 3.6069022E-002, 6.1798474E-003, 6.1398441E-003, 6.0436751E-002, 4.8469391E-003, 7.5236540E-001, 4.8132091E-004
 3.1250000E+001, 9.1095113E+002, 8.5434652E+002, 2.7152811E+000, 2.7060934E+002, 4.4253576E+002, 1.4410846E+000, 1.3445083E-001, 3.5391464E-002, 5.9270147E-003, 5.8364483E-003, 5.9194133E-002, 4.6486390E-003, 7.5338931E-001, 4.6169706E-004
 3.1750000E+001, 9.0091505E+002, 8.4377294E+002, 2.7226074E+000, 2.7022416E+002, 4.4056587E+002, 1.4397078E+000, 1.3612255E-001, 3.4718938E-002, 5.6838029E-003, 5.5513892E-003, 5.7971161E-002, 4.4578846E-003, 7.5437980E-001, 4.4280430E-004
 3.2250000E+001, 8.9087952E+002, 8.3333871E+002, 2.7355698E+000, 2.6978631E+002, 4.3836873E+002, 1.4363844E+000, 1.3775900E-001, 3.4054285E-002, 5.4513364E-003, 5.2830179E-003, 5.6773144E-002, 4.2755580E-003, 7.5533477E-001, 4.2473919E-004
 3.2750000E+001, 8.8087341E+002, 8.2306488E+002, 2.7355698E+000, 2.6934007E+002, 4.3601766E+002, 1.4363844E+000, 1.3935887E-001, 3.3401640E-002, 5.2259466E-003, 5.0305854E-003, 5.5600620E-002, 4.0987817E-003, 7.5625886E-001, 4.0720445E-004
 3.3250000E+001, 8.7096301E+002, 8.1297933E+002, 2.7410728E+000, 2.6881601E+002, 4.3355251E+002, 1.4342064E+000, 1.4091510E-001, 3.2761638E-002, 5.0115219E-003, 4.7919285E-003, 5.4459708E-002, 3.9306054E-003, 7.5714684E-001, 3.9053397E-004
 3.3750000E+001, 8.6124947E+002, 8.0312394E+002, 2.7459723E+000, 2.6821827E+002, 4.3102769E+002, 1.4314232E+000, 1.4242563E-001, 3.2133155E-002, 4.8113271E-003, 4.5611616E-003, 5.3353358E-002, 3.7735899E-003, 7.5799838E-001, 3.7498839E-004
 3.4250000E+001, 8.5176494E+002, 7.9353874E+002, 2.7502832E+000, 2.6754993E+002, 4.2842304E+002, 1.4287219E+000, 1.4388668E-001, 3.1517715E-002, 4.6259888E-003, 4.3382700E-003, 5.2284441E-002, 3.6282265E-003, 7.5881162E-001, 3.6060503E-004
 3.4750000E+001, 8.4263812E+002, 7.8432886E+002, 2.7540971E+000, 2.6702579E+002, 4.2603023E+002, 1.4261806E+000, 1.4530779E-001, 3.0913718E-002, 4.4524070E-003, 4.1156526E-003, 5.1246668E-002, 3.4920839E-003, 7.5959866E-001, 3.4713847E-004
 3.5250000E+001, 8.3354932E+002, 7.7530579E+002, 2.7609575E+000, 2.6651622E+002, 4.2345855E+002, 1.4200530E+000, 1.4666032E-001, 3.0336465E-002, 4.2891711E-003, 3.9092093E-003, 5.0258422E-002, 3.3640557E-003, 7.6034135E-001, 3.3446552E-004
 3.5750000E+001, 8.2472466E+002, 7.6655458E+002, 2.7637615E+000, 2.6609983E+002, 4.2107523E+002, 1.4166354E+000, 1.4797865E-001, 2.9776560E-002, 4.1268310E-003, 3.7093935E-003, 4.9294444E-002, 3.2367302E-003, 7.6106820E-001, 3.2187387E-004
 3.6250000E+001, 8.1598151E+002, 7.5795584E+002, 2.7663087E+000, 2.6578708E+002, 4.1869964E+002, 1.4130916E+000, 1.4926140E-001, 2.9230474E-002, 3.9697383E-003, 3.5194084E-003, 4.8355917E-002, 3.1135202E-003, 7.6177116E-001, 3.0970078E-004
 3.6750000E+001, 8.0741187E+002, 7.4958409E+002, 2.7687366E+000, 2.6552222E+002, 4.1633840E+002, 1.4093416E+000, 1.5050286E-001, 2.8701174E-002, 3.8181332E-003, 3.3390416E-003, 4.7447117E-002, 2.9946143E-003, 7.6244841E-001, 2.9794768E-004
 3.7250000E+001, 7.9909994E+002, 7.4147408E+002, 2.7711259E+000, 2.6516180E+002, 4.1397233E+002, 1.4051696E+000, 1.5170499E-001, 2.8187837E-002, 3.6720242E-003, 3.1658946E-003, 4.6566967E-002, 2.8800190E-003, 7.6310227E-001, 2.8660929E-004
 3.7750000E+001, 7.9102420E+002, 7.3359299E+002, 2.7732019E+000, 2.6465500E+002, 4.1159561E+002, 1.4008169E+000, 1.5287786E-001, 2.7686167E-002, 3.5300981E-003, 2.9991840E-003, 4.5707979E-002, 2.7687044E-003, 7.6373783E-001, 2.7557233E-004
 3.8250000E+001, 7.8311645E+002, 7.2585761E+002, 2.7732019E+000, 2.6396697E+002, 4.0918536E+002, 1.4008169E+000, 1.5403408E-001, 2.7192971E-002, 3.3882332E-003, 2.8384510E-003, 4.4860325E-002, 2.6574378E-003, 7.6436414E-001, 2.6451603E-004
 3.8750000E+001, 7.7542862E+002, 7.1826264E+002, 2.7763860E+000, 2.6315577E+002, 4.0686215E+002, 1.3917523E+000, 1.5516892E-001, 2.6710022E-002, 3.2475163E-003, 2.6824921E-003, 4.4027839E-002, 2.5470716E-003, 7.6497938E-001, 2.5354025E-004
 3.9250000E+001, 7.6796998E+002, 7.1088272E+002, 2.7771253E+000, 2.6226643E+002, 4.0461546E+002, 1.3872690E+000, 1.5627447E-001, 2.6243595E-002, 3.1058416E-003, 2.5313260E-003, 4.3216021E-002, 2.4359542E-003, 7.6558380E-001, 2.4247704E-004
 3.9750000E+001, 7.6054841E+002, 7.0360235E+002, 2.7771253E+000, 2.6128447E+002, 4.0217617E+002, 1.3872690E+000, 1.5735863E-001, 2.5787161E-002, 2.9652553E-003, 2.3876665E-003, 4.2418944E-002, 2.3256904E-003, 7.6617523E-001, 2.3149775E-004
 4.0250000E+001, 7.5319501E+002, 6.9647645E+002, 2.7773247E+000, 2.6027140E+002, 3.9953314E+002, 1.3834664E+000, 1.5841628E-001, 2.5342606E-002, 2.8268885E-003, 2.2508096E-003, 4.1640649E-002, 2.2171675E-003, 7.6675131E-001, 2.2069404E-004
 4.0750000E+001, 7.4599409E+002, 6.8953721E+002, 2.7770948E+000, 2.5911905E+002, 3.9674139E+002, 1.3768968E+000, 1.5944448E-001, 2.4908572E-002, 2.6939567E-003, 2.1214346E-003, 4.0883682E-002, 2.1129072E-003, 7.6730674E-001, 2.1030582E-004
 4.1250000E+001, 7.3889408E+002, 6.8274003E+002, 2.7780487E+000, 2.5777047E+002, 3.9379969E+002, 1.3717011E+000, 1.6045175E-001, 2.4485930E-002, 2.5601828E-003, 2.0003584E-003, 4.0140698E-002, 2.0079865E-003, 7.6785110E-001, 1.9983318E-004
 4.1750000E+001, 7.3172246E+002, 6.7597514E+002, 2.7792460E+000, 2.5607483E+002, 3.9043915E+002, 1.3660631E+000, 1.6145067E-001, 2.4065998E-002, 2.4274410E-003, 1.8877082E-003, 3.9402682E-002, 1.9038753E-003, 7.6838565E-001, 1.8944317E-004
 4.2250000E+001, 7.2452577E+002, 6.6926986E+002, 2.7792460E+000, 2.5404436E+002, 3.8671729E+002, 1.3660631E+000, 1.6243342E-001, 2.3648358E-002, 2.3012843E-003, 1.7811429E-003, 3.8676607E-002, 1.8049289E-003, 7.6890302E-001, 1.7958381E-004
 4.2750000E+001, 7.1743261E+002, 6.6271519E+002, 2.7803367E+000, 2.5177058E+002, 3.8278772E+002, 1.3604886E+000, 1.6338505E-001, 2.3237033E-002, 2.1861977E-003, 1.6823874E-003, 3.7973890E-002, 1.7146648E-003, 7.6939211E-001, 1.7059866E-004
 4.3250000E+001, 7.1053961E+002, 6.5633526E+002, 2.7825328E+000, 2.4941178E+002, 3.7888519E+002, 1.3486778E+000, 1.6430044E-001, 2.2836019E-002, 2.0807452E-003, 1.5925824E-003, 3.7297900E-002, 1.6319570E-003, 7.6985237E-001, 1.6236209E-004
 4.3750000E+001, 7.0374166E+002, 6.5004244E+002, 2.7833580E+000, 2.4699138E+002, 3.7496518E+002, 1.3430798E+000, 1.6518759E-001, 2.2440246E-002, 1.9856381E-003, 1.5116988E-003, 3.6642854E-002, 1.5573633E-003, 7.7028527E-001, 1.5494417E-004
 4.4250000E+001, 6.9693538E+002, 6.4378932E+002, 2.7833580E+000, 2.4455297E+002, 3.7097260E+002, 1.3430798E+000, 1.6605398E-001, 2.2045475E-002, 1.9013989E-003, 1.4365316E-003, 3.6003830E-002, 1.4912932E-003, 7.7069467E-001, 1.4838793E-004
 4.4750000E+001, 6.9018779E+002, 6.3762367E+002, 2.7839961E+000, 2.4209094E+002, 3.6695536E+002, 1.3378996E+000, 1.6690220E-001, 2.1653946E-002, 1.8241433E-003, 1.3656849E-003, 3.5378558E-002, 1.4307006E-003, 7.7108710E-001, 1.4237837E-004
 4.5250000E+001, 6.8354695E+002, 6.3160704E+002, 2.7854615E+000, 2.3966570E+002, 3.6294854E+002, 1.3280383E+000, 1.6772914E-001, 2.1270315E-002, 1.7510102E-003, 1.2961455E-003, 3.4769372E-002, 1.3733414E-003, 7.7146734E-001, 1.3669030E-004
