cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,cm,kW/m2,kW/m2,cm,kW/m2,cm,kW/m2,cm,K,K,K,K,K,K,K,K,K,K
 1.6750000E+001, 1.2568183E+003, 1.2688133E+003, 2.7372274E+000, 2.7580729E+002, 3.4045772E+002, 8.6214929E-001, 5.7375666E-002, 6.2702651E-002, 1.9756665E-002, 3.9850650E-002, 1.6411770E-001, 2.0367696E-002, 6.3515005E-001, 2.8127946E-004,NaN,NaN,NaN, 2.2098214E+001, 8.7587101E-001, 3.5719414E+001, 5.3359037E-001, 1.2500000E+001, 7.6609687E+002, 4.0319145E+002, 3.7145605E+002, 3.5505398E+002, 3.4901232E+002, 2.6629064E+002, 8.9052565E+001, 7.2264800E+001, 5.2583215E+001, 4.2442313E+001
 1.7250000E+001, 1.2497680E+003, 1.2606464E+003, 2.7728965E+000, 2.8138702E+002, 3.4704011E+002, 8.8294965E-001, 5.9680559E-002, 6.2243653E-002, 1.9096644E-002, 3.7577176E-002, 1.6202903E-001, 1.9687261E-002, 6.3902944E-001, 2.7188579E-004,NaN,NaN,NaN, 2.2767857E+001, 8.7015794E-001, 3.6312548E+001, 5.0986201E-001, 1.3000000E+001, 7.0284045E+002, 3.9564778E+002, 3.6548559E+002, 3.5068071E+002, 3.4504464E+002, 2.6112480E+002, 8.9498049E+001, 6.9820480E+001, 5.1108910E+001, 4.1196923E+001
 1.7750000E+001, 1.2428555E+003, 1.2526351E+003, 2.8069574E+000, 2.8662476E+002, 3.5326267E+002, 9.0197915E-001, 6.1952104E-002, 6.1792683E-002, 1.8433118E-002, 3.5418736E-002, 1.5994965E-001, 1.9003215E-002, 6.4281706E-001, 2.6242717E-004,NaN,NaN,NaN, 2.3437500E+001, 8.6559124E-001, 3.6905690E+001, 4.9565781E-001, 1.3500000E+001, 7.0284045E+002, 3.9564778E+002, 3.6548559E+002, 3.5068071E+002, 3.4504464E+002, 2.6112480E+002, 8.9498049E+001, 6.9820480E+001, 5.1108910E+001, 4.1196923E+001
 1.8250000E+001, 1.2356678E+003, 1.2443309E+003, 2.8387603E+000, 2.9156219E+002, 3.5916876E+002, 9.2069902E-001, 6.4243488E-002, 6.1312633E-002, 1.7776966E-002, 3.3364362E-002, 1.5782508E-001, 1.8326769E-002, 6.4653981E-001, 2.5307260E-004,NaN,NaN,NaN, 2.4107143E+001, 8.5966848E-001, 3.7498839E+001, 4.7421813E-001, 1.4000000E+001, 5.9359212E+002, 3.8781638E+002, 3.5868643E+002, 3.4687054E+002, 3.4176039E+002, 2.3698575E+002, 8.8446225E+001, 6.4999824E+001, 5.0759304E+001, 4.0600592E+001
 1.8750000E+001, 1.2281752E+003, 1.2357040E+003, 2.8688278E+000, 2.9627058E+002, 3.6480565E+002, 9.3884278E-001, 6.6547589E-002, 6.0802657E-002, 1.7133554E-002, 3.1416689E-002, 1.5566324E-001, 1.7663457E-002, 6.5018403E-001, 2.4390576E-004,NaN,NaN,NaN, 2.4776786E+001, 8.5803347E-001, 3.8091994E+001, 4.4889256E-001, 1.4500000E+001, 4.6823559E+002, 3.7900051E+002, 3.5188570E+002, 3.4339659E+002, 3.3848193E+002, 1.9419087E+002, 8.5810035E+001, 6.0007698E+001, 5.0583181E+001, 3.9796351E+001
 1.9250000E+001, 1.2202052E+003, 1.2265685E+003, 2.8974692E+000, 3.0055411E+002, 3.6998324E+002, 9.5501488E-001, 6.8885548E-002, 6.0256600E-002, 1.6494985E-002, 2.9585018E-002, 1.5343768E-001, 1.7005139E-002, 6.5376819E-001, 2.3481029E-004,NaN,NaN,NaN, 2.5446429E+001, 8.5701151E-001, 3.8685156E+001, 4.3019105E-001, 1.5000000E+001, 3.1260557E+002, 3.6381673E+002, 3.4122525E+002, 3.3566601E+002, 3.3173180E+002, 5.4051085E+001, 7.8812810E+001, 5.2577661E+001, 4.6337323E+001, 3.7395644E+001
 1.9750000E+001, 1.2119463E+003, 1.2170563E+003, 2.9249530E+000, 3.0452674E+002, 3.7499526E+002, 9.6876194E-001, 7.1229568E-002, 5.9681137E-002, 1.5873644E-002, 2.7854974E-002, 1.5118394E-001, 1.6364581E-002, 6.5726667E-001, 2.2596451E-004,NaN,NaN,NaN, 2.6116071E+001, 8.5582888E-001, 3.9278324E+001, 4.1250535E-001, 1.5500000E+001, 2.9882400E+002, 3.5699008E+002, 3.3672867E+002, 3.3216683E+002, 3.2810053E+002, 7.7697714E+000, 7.5494479E+001, 5.0402962E+001, 4.3147427E+001, 3.5393857E+001
 2.0250000E+001, 1.2034274E+003, 1.2071983E+003, 2.9507551E+000, 3.0817991E+002, 3.7980454E+002, 9.8133739E-001, 7.3572710E-002, 5.9081501E-002, 1.5268403E-002, 2.6222494E-002, 1.4891045E-001, 1.5740622E-002, 6.6067914E-001, 2.1734345E-004,NaN,NaN,NaN, 2.6785714E+001, 8.5517919E-001, 3.9871497E+001, 4.0183430E-001, 1.6000000E+001, 2.9626302E+002, 3.5061301E+002, 3.3251720E+002, 3.2882864E+002, 3.2480724E+002, 9.4444267E-001, 7.2048763E+001, 4.8361778E+001, 3.9871139E+001, 3.3117262E+001
 2.0750000E+001, 1.1944537E+003, 1.1968332E+003, 2.9747945E+000, 3.1155271E+002, 3.8430051E+002, 9.9366425E-001, 7.5937500E-002, 5.8452381E-002, 1.4671503E-002, 2.4681952E-002, 1.4659274E-001, 1.5125261E-002, 6.6403449E-001, 2.0883658E-004,NaN,NaN,NaN, 2.7455357E+001, 8.5420108E-001, 4.0464677E+001, 3.8570082E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.1250000E+001, 1.1848427E+003, 1.1857772E+003, 2.9964699E+000, 3.1453107E+002, 3.8829620E+002, 1.0059422E+000, 7.8334378E-002, 5.7776477E-002, 1.4096776E-002, 2.3233613E-002, 1.4422110E-001, 1.4532759E-002, 6.6732048E-001, 2.0065776E-004,NaN,NaN,NaN, 2.8125000E+001, 8.5062853E-001, 4.1057862E+001, 3.7595019E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.1750000E+001, 1.1747316E+003, 1.1741424E+003, 3.0162253E+000, 3.1721826E+002, 3.9195261E+002, 1.0173710E+000, 8.0734801E-002, 5.7056967E-002, 1.3560474E-002, 2.1869088E-002, 1.4183098E-001, 1.3979870E-002, 6.7050182E-001, 1.9303551E-004,NaN,NaN,NaN, 2.8794643E+001, 8.4783574E-001, 4.1651051E+001, 3.6119647E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.2250000E+001, 1.1644958E+003, 1.1623135E+003, 3.0332285E+000, 3.1999708E+002, 3.9579388E+002, 1.0294392E+000, 8.3113704E-002, 5.6318924E-002, 1.3052005E-002, 2.0567216E-002, 1.3945352E-001, 1.3455675E-002, 6.7359044E-001, 1.8580537E-004,NaN,NaN,NaN, 2.9464286E+001, 8.4431555E-001, 4.2244246E+001, 3.4719373E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.2750000E+001, 1.1544013E+003, 1.1506611E+003, 3.0482151E+000, 3.2288135E+002, 3.9974220E+002, 1.0420083E+000, 8.5421163E-002, 5.5601669E-002, 1.2556568E-002, 1.9332529E-002, 1.3714059E-001, 1.2944916E-002, 6.7657107E-001, 1.7874785E-004,NaN,NaN,NaN, 3.0133929E+001, 8.3515674E-001, 4.2837446E+001, 3.3874446E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.3250000E+001, 1.1444588E+003, 1.1393080E+003, 3.0624430E+000, 3.2573343E+002, 4.0344085E+002, 1.0525935E+000, 8.7652221E-002, 5.4915680E-002, 1.2064154E-002, 1.8170107E-002, 1.3489515E-001, 1.2437273E-002, 6.7945084E-001, 1.7172384E-004,NaN,NaN,NaN, 3.0803571E+001, 8.2962466E-001, 4.3430650E+001, 3.2589782E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.3750000E+001, 1.1345152E+003, 1.1281226E+003, 3.0894573E+000, 3.2838801E+002, 4.0658860E+002, 1.0694384E+000, 8.9830232E-002, 5.4246494E-002, 1.1577349E-002, 1.7075052E-002, 1.3269301E-001, 1.1935412E-002, 6.8224461E-001, 1.6477414E-004,NaN,NaN,NaN, 3.1473214E+001, 8.2356433E-001, 4.4023858E+001, 3.1813040E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.4250000E+001, 1.1245696E+003, 1.1170533E+003, 3.0894573E+000, 3.3096409E+002, 4.0938627E+002, 1.0694384E+000, 9.1958769E-002, 5.3581793E-002, 1.1110037E-002, 1.6036896E-002, 1.3053450E-001, 1.1453646E-002, 6.8494257E-001, 1.5810202E-004,NaN,NaN,NaN, 3.2142857E+001, 8.1025382E-001, 4.4617071E+001, 3.0632270E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.4750000E+001, 1.1146195E+003, 1.1060335E+003, 3.1018190E+000, 3.3369597E+002, 4.1219522E+002, 1.0763873E+000, 9.4058597E-002, 5.2919593E-002, 1.0651554E-002, 1.5050550E-002, 1.2839659E-001, 1.0980984E-002, 6.8757610E-001, 1.5154756E-004,NaN,NaN,NaN, 3.2812500E+001, 8.0321327E-001, 4.5210287E+001, 2.9509012E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.5250000E+001, 1.1045559E+003, 1.0949657E+003, 3.1139249E+000, 3.3625980E+002, 4.1470350E+002, 1.0815178E+000, 9.6166770E-002, 5.2250014E-002, 1.0189787E-002, 1.4111968E-002, 1.2623791E-001, 1.0504935E-002, 6.9018845E-001, 1.4494388E-004,NaN,NaN,NaN, 3.3482143E+001, 7.9605518E-001, 4.5803507E+001, 2.8829617E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.5750000E+001, 1.0939780E+003, 1.0834751E+003, 3.1250187E+000, 3.3834970E+002, 4.1652789E+002, 1.0853686E+000, 9.8332964E-002, 5.1549085E-002, 9.7205282E-003, 1.3221923E-002, 1.2400310E-001, 1.0021163E-002, 6.9281720E-001, 1.3823434E-004,NaN,NaN,NaN, 3.4151786E+001, 7.8177368E-001, 4.6396731E+001, 2.7794486E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.6250000E+001, 1.0826733E+003, 1.0712931E+003, 3.1341662E+000, 3.4006631E+002, 4.1784249E+002, 1.0894431E+000, 1.0057744E-001, 5.0798739E-002, 9.2529629E-003, 1.2373930E-002, 1.2167261E-001, 9.5391371E-003, 6.9546721E-001, 1.3155205E-004,NaN,NaN,NaN, 3.4821429E+001, 7.7482161E-001, 4.6989959E+001, 2.7166680E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.6750000E+001, 1.0706616E+003, 1.0583173E+003, 3.1407693E+000, 3.4159604E+002, 4.1901045E+002, 1.0942194E+000, 1.0290111E-001, 4.9990469E-002, 8.7971357E-003, 1.1564888E-002, 1.1924748E-001, 9.0692121E-003, 6.9812740E-001, 1.2504194E-004,NaN,NaN,NaN, 3.5491071E+001, 7.6657264E-001, 4.7583190E+001, 2.6211216E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.7250000E+001, 1.0582609E+003, 1.0449017E+003, 3.1446603E+000, 3.4315220E+002, 4.2021952E+002, 1.0999655E+000, 1.0526020E-001, 4.9148957E-002, 8.3530816E-003, 1.0789813E-002, 1.1677701E-001, 8.6114244E-003, 7.0077247E-001, 1.1870283E-004,NaN,NaN,NaN, 3.6160714E+001, 7.5393218E-001, 4.8176424E+001, 2.5300223E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.7750000E+001, 1.0457739E+003, 1.0314373E+003, 3.1473101E+000, 3.4468719E+002, 4.2133104E+002, 1.1118223E+000, 1.0760786E-001, 4.8303971E-002, 7.9156191E-003, 1.0051883E-002, 1.1431128E-001, 8.1604321E-003, 7.0337695E-001, 1.1245987E-004,NaN,NaN,NaN, 3.6830357E+001, 7.4808834E-001, 4.8769662E+001, 2.4746762E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.8250000E+001, 1.0332258E+003, 1.0179966E+003, 3.1473101E+000, 3.4591471E+002, 4.2199300E+002, 1.1118223E+000, 1.0993219E-001, 4.7458292E-002, 7.4889401E-003, 9.3536304E-003, 1.1186332E-001, 7.7205568E-003, 7.0592572E-001, 1.0637385E-004,NaN,NaN,NaN, 3.7500000E+001, 7.4256073E-001, 4.9362902E+001, 2.3903762E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.8750000E+001, 1.0206788E+003, 1.0046195E+003, 3.1476826E+000, 3.4675963E+002, 4.2221071E+002, 1.1169854E+000, 1.1222446E-001, 4.6615806E-002, 7.0732391E-003, 8.7016876E-003, 1.0944122E-001, 7.2919991E-003, 7.0840852E-001, 1.0044639E-004,NaN,NaN,NaN, 3.8169643E+001, 7.3233692E-001, 4.9956146E+001, 2.3390071E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.9250000E+001, 1.0082392E+003, 9.9140002E+002, 3.1477452E+000, 3.4719791E+002, 4.2200989E+002, 1.1221310E+000, 1.1446806E-001, 4.5780905E-002, 6.6748541E-003, 8.0916997E-003, 1.0706509E-001, 6.8812929E-003, 7.1080873E-001, 9.4770417E-005,NaN,NaN,NaN, 3.8839286E+001, 7.2754578E-001, 5.0549392E+001, 2.2608793E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.9750000E+001, 9.9597517E+002, 9.7843408E+002, 3.1475023E+000, 3.4733003E+002, 4.2143746E+002, 1.1264481E+000, 1.1665362E-001, 4.4962980E-002, 6.2895405E-003, 7.5175331E-003, 1.0474609E-001, 6.4840624E-003, 7.1313004E-001, 8.9280121E-005,NaN,NaN,NaN, 3.9508929E+001, 7.1830344E-001, 5.1142641E+001, 2.1862008E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.0250000E+001, 9.8383911E+002, 9.6567353E+002, 3.1470903E+000, 3.4720316E+002, 4.2055810E+002, 1.1298481E+000, 1.1878508E-001, 4.4155643E-002, 5.9234539E-003, 6.9714331E-003, 1.0248253E-001, 6.1066535E-003, 7.1537165E-001, 8.4066631E-005,NaN,NaN,NaN, 4.0178571E+001, 7.1372232E-001, 5.1735893E+001, 2.1406141E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.0750000E+001, 9.7177806E+002, 9.5306713E+002, 3.1466203E+000, 3.4692231E+002, 4.1946510E+002, 1.1315791E+000, 1.2088386E-001, 4.3359729E-002, 5.5614766E-003, 6.4528073E-003, 1.0024900E-001, 5.7334810E-003, 7.1756852E-001, 7.8902636E-005,NaN,NaN,NaN, 4.0848214E+001, 7.0908378E-001, 5.2329147E+001, 2.0712333E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.1250000E+001, 9.5955279E+002, 9.4036248E+002, 3.1465365E+000, 3.4619965E+002, 4.1783358E+002, 1.1309465E+000, 1.2298105E-001, 4.2553828E-002, 5.2078732E-003, 5.9679512E-003, 9.8010428E-002, 5.3689415E-003, 7.1973096E-001, 7.3857844E-005,NaN,NaN,NaN, 4.1517857E+001, 6.9941717E-001, 5.2922404E+001, 2.0287608E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.1750000E+001, 9.4704254E+002, 9.2738821E+002, 3.1454116E+000, 3.4499227E+002, 4.1567823E+002, 1.1289622E+000, 1.2507563E-001, 4.1724580E-002, 4.8785849E-003, 5.5225096E-003, 9.5768691E-002, 5.0294690E-003, 7.2183289E-001, 6.9169277E-005,NaN,NaN,NaN, 4.2187500E+001, 6.9430549E-001, 5.3515663E+001, 1.9642098E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.2250000E+001, 9.3439769E+002, 9.1429930E+002, 3.1388274E+000, 3.4362242E+002, 4.1334246E+002, 1.1284873E+000, 1.2714031E-001, 4.0882458E-002, 4.5798438E-003, 5.1111660E-003, 9.3555855E-002, 4.7214884E-003, 7.2385150E-001, 6.4926018E-005,NaN,NaN,NaN, 4.2857143E+001, 6.8897323E-001, 5.4108925E+001, 1.9023515E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.2750000E+001, 9.2213364E+002, 9.0160686E+002, 3.1388274E+000, 3.4240681E+002, 4.1120716E+002, 1.1284873E+000, 1.2911411E-001, 4.0066299E-002, 4.3056631E-003, 4.7317865E-003, 9.1438658E-002, 4.4388279E-003, 7.2575669E-001, 6.1033170E-005,NaN,NaN,NaN, 4.3526786E+001, 6.7761857E-001, 5.4702189E+001, 1.8644457E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.3250000E+001, 9.1034936E+002, 8.8948678E+002, 3.1339164E+000, 3.4125917E+002, 4.0911045E+002, 1.1301637E+000, 1.3098911E-001, 3.9288887E-002, 4.0464087E-003, 4.3810255E-003, 8.9425356E-002, 4.1715554E-003, 7.2755860E-001, 5.7349078E-005,NaN,NaN,NaN, 4.4196429E+001, 6.7160971E-001, 5.5295455E+001, 1.8067619E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.3750000E+001, 8.9884665E+002, 8.7774417E+002, 3.1293067E+000, 3.3997015E+002, 4.0680291E+002, 1.1311356E+000, 1.3279367E-001, 3.8532071E-002, 3.8059519E-003, 4.0527337E-003, 8.7486707E-002, 3.9236617E-003, 7.2927442E-001, 5.3934382E-005,NaN,NaN,NaN, 4.4866071E+001, 6.6540371E-001, 5.5888723E+001, 1.7713270E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.4250000E+001, 8.8756715E+002, 8.6630897E+002, 3.1252094E+000, 3.3850417E+002, 4.0427129E+002, 1.1305419E+000, 1.3453591E-001, 3.7793801E-002, 3.5816363E-003, 3.7450152E-003, 8.5613870E-002, 3.6924086E-003, 7.3091428E-001, 5.0749731E-005,NaN,NaN,NaN, 4.5535714E+001, 6.5251124E-001, 5.6481993E+001, 1.7174664E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.4750000E+001, 8.7657313E+002, 8.5519264E+002, 3.1209298E+000, 3.3706159E+002, 4.0178490E+002, 1.1297500E+000, 1.3623912E-001, 3.7064439E-002, 3.3712499E-003, 3.4460794E-003, 8.3783709E-002, 3.4755154E-003, 7.3250404E-001, 4.7764328E-005,NaN,NaN,NaN, 4.6205357E+001, 6.4589154E-001, 5.7075265E+001, 1.6657310E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.5250000E+001, 8.6549186E+002, 8.4403083E+002, 3.1110229E+000, 3.3526472E+002, 3.9887716E+002, 1.1294138E+000, 1.3789908E-001, 3.6343161E-002, 3.1769287E-003, 3.1678277E-003, 8.1998365E-002, 3.2751842E-003, 7.3403028E-001, 4.5009604E-005,NaN,NaN,NaN, 4.6875000E+001, 6.3920557E-001, 5.7668539E+001, 1.6339492E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.5750000E+001, 8.5480816E+002, 8.3330290E+002, 3.1056932E+000, 3.3362596E+002, 3.9615998E+002, 1.1289765E+000, 1.3950958E-001, 3.5644895E-002, 2.9861191E-003, 2.9011482E-003, 8.0265155E-002, 3.0784733E-003, 7.3551201E-001, 4.2300718E-005,NaN,NaN,NaN, 4.7544643E+001, 6.2578731E-001, 5.8261814E+001, 1.5855441E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.6250000E+001, 8.4444985E+002, 8.2293247E+002, 3.1001884E+000, 3.3192661E+002, 3.9342368E+002, 1.1287799E+000, 1.4106931E-001, 3.4968778E-002, 2.7997424E-003, 2.6531207E-003, 7.8583982E-002, 2.8863323E-003, 7.3694252E-001, 3.9650132E-005,NaN,NaN,NaN, 4.8214286E+001, 6.1912677E-001, 5.8855092E+001, 1.5557456E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.6750000E+001, 8.3439044E+002, 8.1288237E+002, 3.0948493E+000, 3.3018738E+002, 3.9068436E+002, 1.1276383E+000, 1.4257147E-001, 3.4315158E-002, 2.6220259E-003, 2.4226783E-003, 7.6963118E-002, 2.7031195E-003, 7.3831233E-001, 3.7121772E-005,NaN,NaN,NaN, 4.8883929E+001, 6.1253993E-001, 5.9448371E+001, 1.5104043E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.7250000E+001, 8.2451337E+002, 8.0308046E+002, 3.0895027E+000, 3.2836578E+002, 3.8780660E+002, 1.1262210E+000, 1.4402975E-001, 3.3676582E-002, 2.4529681E-003, 2.2090471E-003, 7.5387696E-002, 2.5288331E-003, 7.3963083E-001, 3.4716279E-005,NaN,NaN,NaN, 4.9553571E+001, 5.9967879E-001, 6.0039154E+001, 1.4550683E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.7750000E+001, 8.1476460E+002, 7.9347201E+002, 3.0839400E+000, 3.2623453E+002, 3.8457718E+002, 1.1239453E+000, 1.4544985E-001, 3.3048360E-002, 2.2946025E-003, 2.0109859E-003, 7.3852013E-002, 2.3655696E-003, 7.4089976E-001, 3.2465102E-005,NaN,NaN,NaN, 5.0223214E+001, 5.9343584E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.8250000E+001, 8.0512822E+002, 7.8402750E+002, 3.0839400E+000, 3.2389882E+002, 3.8112492E+002, 1.1239453E+000, 1.4683452E-001, 3.2430177E-002, 2.1453662E-003, 1.8293455E-003, 7.2352636E-002, 2.2117177E-003, 7.4212251E-001, 3.0345203E-005,NaN,NaN,NaN, 5.0892857E+001, 5.8733002E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.8750000E+001, 7.9565568E+002, 7.7475590E+002, 3.0716398E+000, 3.2142265E+002, 3.7757580E+002, 1.1199912E+000, 1.4818274E-001, 3.1823893E-002, 2.0036468E-003, 1.6645392E-003, 7.0890385E-002, 2.0656152E-003, 7.4330033E-001, 2.8333225E-005,NaN,NaN,NaN, 5.1562500E+001, 5.7553999E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.9250000E+001, 7.8640563E+002, 7.6569724E+002, 3.0660093E+000, 3.1873732E+002, 3.7388505E+002, 1.1182223E+000, 1.4949224E-001, 3.1232176E-002, 1.8676315E-003, 1.5173031E-003, 6.9467335E-002, 1.9253933E-003, 7.4443375E-001, 2.6401357E-005,NaN,NaN,NaN, 5.2232143E+001, 5.6985337E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.9750000E+001, 7.7736360E+002, 7.5686325E+002, 3.0660093E+000, 3.1578951E+002, 3.6995618E+002, 1.1182223E+000, 1.5076016E-001, 3.0656047E-002, 1.7382216E-003, 1.3859576E-003, 6.8087136E-002, 1.7919810E-003, 7.4552076E-001, 2.4563462E-005,NaN,NaN,NaN, 5.2901786E+001, 5.6430087E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.0250000E+001, 7.6848618E+002, 7.4824118E+002, 3.0613309E+000, 3.1257119E+002, 3.6573622E+002, 1.1154409E+000, 1.5199425E-001, 3.0091532E-002, 1.6158244E-003, 1.2650378E-003, 6.6742620E-002, 1.6657983E-003, 7.4656941E-001, 2.2827242E-005,NaN,NaN,NaN, 5.3571429E+001, 5.5357493E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.0750000E+001, 7.5971064E+002, 7.3981420E+002, 3.0534507E+000, 3.0918692E+002, 3.6126449E+002, 1.1088547E+000, 1.5320240E-001, 2.9536773E-002, 1.4979302E-003, 1.1510368E-003, 6.5425598E-002, 1.5442579E-003, 7.4759053E-001, 2.1153141E-005,NaN,NaN,NaN, 5.4241071E+001, 5.4838455E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.1250000E+001, 7.5089582E+002, 7.3141842E+002, 3.0494392E+000, 3.0565538E+002, 3.5654780E+002, 1.1051510E+000, 1.5440499E-001, 2.8982488E-002, 1.3818120E-003, 1.0466437E-003, 6.4112664E-002, 1.4245484E-003, 7.4859937E-001, 1.9503283E-005,NaN,NaN,NaN, 5.4910714E+001, 5.4329295E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.1750000E+001, 7.4201455E+002, 7.2296958E+002, 3.0448012E+000, 3.0194762E+002, 3.5162762E+002, 1.1014703E+000, 1.5560299E-001, 2.8422560E-002, 1.2740589E-003, 9.5280065E-004, 6.2803418E-002, 1.3134628E-003, 7.4958693E-001, 1.7975509E-005,NaN,NaN,NaN, 5.5580357E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.2250000E+001, 7.3325810E+002, 7.1461511E+002, 3.0448012E+000, 2.9823312E+002, 3.4677466E+002, 1.1014703E+000, 1.5677507E-001, 2.7869583E-002, 1.1738690E-003, 8.6794639E-004, 6.1521543E-002, 1.2101742E-003, 7.5054147E-001, 1.6556178E-005,NaN,NaN,NaN, 5.6250000E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.2750000E+001, 7.2470946E+002, 7.0646631E+002, 3.0400126E+000, 2.9453110E+002, 3.4197470E+002, 1.0973977E+000, 1.5791194E-001, 2.7328662E-002, 1.0815699E-003, 7.8995064E-004, 6.0277818E-002, 1.1150205E-003, 7.5145787E-001, 1.5250942E-005,NaN,NaN,NaN, 5.6919643E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.3250000E+001, 7.1626990E+002, 6.9845240E+002, 3.0301609E+000, 2.9072811E+002, 3.3704515E+002, 1.0856431E+000, 1.5902573E-001, 2.6792568E-002, 9.9806857E-004, 7.1692284E-004, 5.9059456E-002, 1.0289367E-003, 7.5234402E-001, 1.4070831E-005,NaN,NaN,NaN, 5.7589286E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
