cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
 8.7669811E+001, 9.8154474E+002, 2.3348905E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5056000E+002, 4.4780000E+000, 4.0630555E-001, 1.6916370E+000, 1.6606563E+000, 1.5593556E+000, 9.9000000E+001, 8.0796900E-001
 9.1632075E+001, 9.5736123E+002, 2.3798671E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5504000E+002, 4.6770000E+000, 3.8002988E-001, 1.6017879E+000, 1.5777786E+000, 1.4853052E+000, 1.0350000E+002, 7.7603091E-001
 9.5594340E+001, 9.3307149E+002, 2.4086823E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5952000E+002, 4.8760000E+000, 3.5585774E-001, 1.5181143E+000, 1.5001986E+000, 1.4156515E+000, 1.0800000E+002, 7.5755243E-001
 9.9556604E+001, 9.0912587E+002, 2.4210174E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6400000E+002, 5.0750000E+000, 3.3358185E-001, 1.4401092E+000, 1.4274788E+000, 1.3500873E+000, 1.1250000E+002, 7.4612783E-001
 1.0351887E+002, 8.8473211E+002, 2.4261268E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6848000E+002, 5.2740000E+000, 2.9401007E-001, 1.2993394E+000, 1.2950604E+000, 1.2301288E+000, 1.1700000E+002, 7.3396260E-001
 1.0748113E+002, 8.6081365E+002, 2.4238537E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7296000E+002, 5.4730000E+000, 2.7640881E-001, 1.2358021E+000, 1.2346670E+000, 1.1752412E+000, 1.2150000E+002, 7.2158966E-001
 1.1144340E+002, 8.3744754E+002, 2.4149483E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7744000E+002, 5.6720000E+000, 2.6008813E-001, 1.1763773E+000, 1.1777387E+000, 1.1234519E+000, 1.2600000E+002, 7.0918656E-001
 1.1540566E+002, 8.1537141E+002, 2.3946846E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8192000E+002, 5.8710000E+000, 2.5064924E-001, 1.1122614E+000, 1.1224834E+000, 1.0792585E+000, 1.3050000E+002, 6.9665849E-001
 1.1936792E+002, 7.9349032E+002, 2.3706750E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8640000E+002, 6.0700000E+000, 2.3633932E-001, 1.0606248E+000, 1.0718190E+000, 1.0327759E+000, 1.3500000E+002, 6.8388514E-001
 1.2333019E+002, 7.7241683E+002, 2.3393060E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9088000E+002, 6.2690000E+000, 2.2300584E-001, 1.0122326E+000, 1.0238449E+000, 9.8885512E-001, 1.3950000E+002, 6.7087829E-001
 1.2729245E+002, 7.5234038E+002, 2.3091684E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9536000E+002, 6.4680000E+000, 2.1056752E-001, 9.6686230E-001, 9.7835785E-001, 9.4733310E-001, 1.4400000E+002, 6.5773326E-001
 1.3125472E+002, 7.3305171E+002, 2.2748477E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9984000E+002, 6.6670000E+000, 1.9895112E-001, 9.2430854E-001, 9.3517430E-001, 9.0805692E-001, 1.4850000E+002, 6.3124048E-001
 1.3521698E+002, 7.1436212E+002, 2.2346679E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0432000E+002, 6.8660000E+000, 1.7792564E-001, 8.4690398E-001, 8.5507050E-001, 8.3567540E-001, 1.5300000E+002, 6.1797282E-001
 1.3917925E+002, 6.9585738E+002, 2.1879491E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0880000E+002, 7.0650000E+000, 1.6840258E-001, 8.1171246E-001, 8.1786703E-001, 8.0230658E-001, 1.5750000E+002, 6.0478830E-001
 1.4314151E+002, 6.7796737E+002, 2.1372131E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1328000E+002, 7.2640000E+000, 1.5947222E-001, 7.7865310E-001, 7.8239753E-001, 7.7065505E-001, 1.6200000E+002, 5.9170558E-001
 1.4710377E+002, 6.6106073E+002, 2.0800828E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1776000E+002, 7.4630000E+000, 1.5109000E-001, 7.4758206E-001, 7.4855453E-001, 7.4060599E-001, 1.6650000E+002, 5.7864464E-001
 1.5106604E+002, 6.4507764E+002, 2.0129590E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2224000E+002, 7.6620000E+000, 1.4321541E-001, 7.1836452E-001, 7.1624190E-001, 7.1205024E-001, 1.7100000E+002, 5.6549338E-001
 1.5502830E+002, 6.2946803E+002, 1.9407844E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2672000E+002, 7.8610000E+000, 1.3581155E-001, 6.9087394E-001, 6.8537388E-001, 6.8488452E-001, 1.7550000E+002, 5.5222036E-001
 1.5899057E+002, 6.1496586E+002, 1.8703956E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3120000E+002, 8.0600000E+000, 1.3411396E-001, 6.7513155E-001, 6.6848135E-001, 6.6943663E-001, 1.8000000E+002, 5.3891802E-001
 1.6295283E+002, 6.0117880E+002, 1.7992311E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3568000E+002, 8.2590000E+000, 1.2759394E-001, 6.5140470E-001, 6.4114494E-001, 6.4547271E-001,NaN,NaN
 1.6691509E+002, 5.8872093E+002, 1.7304268E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4016000E+002, 8.4580000E+000, 1.1562882E-001, 6.0785454E-001, 5.8996921E-001, 6.0065217E-001,NaN,NaN
 1.7087736E+002, 5.7692208E+002, 1.6594580E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4464000E+002, 8.6570000E+000, 1.1013554E-001, 5.8784503E-001, 5.6602735E-001, 5.7964300E-001,NaN,NaN
 1.7483962E+002, 5.6554107E+002, 1.5903636E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4912000E+002, 8.8560000E+000, 1.0494000E-001, 5.6889838E-001, 5.4312250E-001, 5.5947513E-001,NaN,NaN
 1.7880189E+002, 5.5461750E+002, 1.5226905E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5360000E+002, 9.0550000E+000, 1.0002313E-001, 5.5093599E-001, 5.2121434E-001, 5.4008560E-001,NaN,NaN
 1.8276415E+002, 5.4397960E+002, 1.4626718E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5808000E+002, 9.2540000E+000, 9.5367094E-002, 5.3388433E-001, 5.0026548E-001, 5.2141667E-001,NaN,NaN
 1.8672642E+002, 5.3454060E+002, 1.4066152E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6256000E+002, 9.4530000E+000, 9.0955268E-002, 5.1767487E-001, 4.8024101E-001, 5.0341573E-001,NaN,NaN
 1.9068868E+002, 5.2573076E+002, 1.3507663E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6704000E+002, 9.6520000E+000, 8.6772634E-002, 5.0224388E-001, 4.6110804E-001, 4.8603532E-001,NaN,NaN
 1.9465094E+002, 5.1753287E+002, 1.2876601E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7152000E+002, 9.8510000E+000, 8.2805012E-002, 4.8753199E-001, 4.4283521E-001, 4.6923288E-001,NaN,NaN
 1.9861321E+002, 5.0932255E+002, 1.2251361E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7600000E+002, 1.0050000E+001, 7.5464019E-002, 4.6004991E-001, 4.0875107E-001, 4.3721560E-001,NaN,NaN
 2.0257547E+002, 5.0204850E+002, 1.1628094E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8048000E+002, 1.0249000E+001, 7.2067365E-002, 4.4718187E-001, 3.9288242E-001, 4.2193837E-001,NaN,NaN
 2.0653774E+002, 4.9446303E+002, 1.1020866E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8496000E+002, 1.0448000E+001, 6.8839317E-002, 4.3483700E-001, 3.7775883E-001, 4.0711378E-001,NaN,NaN
 2.1050000E+002, 4.8860197E+002, 1.0491495E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8944000E+002, 1.0647000E+001, 6.5770152E-002, 4.2297538E-001, 3.6335304E-001, 3.9272046E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9392000E+002, 1.0846000E+001, 6.2850879E-002, 4.1156044E-001, 3.4963808E-001, 3.7874013E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9840000E+002, 1.1045000E+001, 6.0073007E-002, 4.0055836E-001, 3.3658698E-001, 3.6515725E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0288000E+002, 1.1244000E+001, 5.8145105E-002, 3.8346197E-001, 3.2343122E-001, 3.5022234E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0736000E+002, 1.1443000E+001, 5.5586095E-002, 3.7318933E-001, 3.1160107E-001, 3.3745492E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1184000E+002, 1.1642000E+001, 5.3149069E-002, 3.6325082E-001, 3.0034834E-001, 3.2505709E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1632000E+002, 1.1841000E+001, 4.8615516E-002, 3.4428566E-001, 2.7947493E-001, 3.0134049E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2080000E+002, 1.2040000E+001, 5.1642732E-002, 3.5446706E-001, 2.9525204E-001, 3.1123110E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2528000E+002, 1.2239000E+001, 4.9576109E-002, 3.4568975E-001, 2.8623690E-001, 3.0045688E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2976000E+002, 1.2438000E+001, 4.7599560E-002, 3.3713194E-001, 2.7764542E-001, 2.9000211E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3424000E+002, 1.2637000E+001, 4.5708811E-002, 3.2878069E-001, 2.6945607E-001, 2.7986352E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3872000E+002, 1.2836000E+001, 4.3899581E-002, 3.2062434E-001, 2.6164805E-001, 2.7003814E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4320000E+002, 1.3035000E+001, 4.2167939E-002, 3.1265263E-001, 2.5420131E-001, 2.6052302E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4768000E+002, 1.3234000E+001, 4.0510088E-002, 3.0485633E-001, 2.4709638E-001, 2.5131507E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5216000E+002, 1.3433000E+001, 3.7402333E-002, 2.8975789E-001, 2.3383736E-001, 2.3380684E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5664000E+002, 1.3632000E+001, 3.5945914E-002, 2.8244184E-001, 2.2764781E-001, 2.2549918E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6112000E+002, 1.3831000E+001, 3.4550194E-002, 2.7527314E-001, 2.2172918E-001, 2.1748378E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6560000E+002, 1.4030000E+001, 3.3212359E-002, 2.6824674E-001, 2.1606569E-001, 2.0975604E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7008000E+002, 1.4229000E+001, 3.1929843E-002, 2.6135824E-001, 2.1064226E-001, 2.0231103E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7456000E+002, 1.4428000E+001, 3.0700112E-002, 2.5460369E-001, 2.0544446E-001, 1.9514348E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7904000E+002, 1.4627000E+001, 2.9520538E-002, 2.4797933E-001, 2.0045853E-001, 1.8824764E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8352000E+002, 1.4826000E+001, 2.8388899E-002, 2.4148209E-001, 1.9567152E-001, 1.8161748E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8800000E+002, 1.5025000E+001, 2.6260271E-002, 2.2885790E-001, 1.8664549E-001, 1.6912830E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9248000E+002, 1.5224000E+001, 2.5259394E-002, 2.2272624E-001, 1.8238378E-001, 1.6325564E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9696000E+002, 1.5423000E+001, 2.4298045E-002, 2.1671214E-001, 1.7827568E-001, 1.5762161E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0144000E+002, 1.5622000E+001, 2.3374526E-002, 2.1081391E-001, 1.7431151E-001, 1.5221894E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0592000E+002, 1.5821000E+001, 2.2487161E-002, 2.0502994E-001, 1.7048204E-001, 1.4704020E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1040000E+002, 1.6020000E+001, 2.5234285E-002, 2.1705802E-001, 1.9129891E-001, 1.6424657E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1488000E+002, 1.6219000E+001, 2.4358298E-002, 2.1142277E-001, 1.8763367E-001, 1.5947706E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1936000E+002, 1.6418000E+001, 2.3512762E-002, 2.0588853E-001, 1.8406527E-001, 1.5489154E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2384000E+002, 1.6617000E+001, 2.2296687E-002, 1.9782327E-001, 1.7939775E-001, 1.4952747E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2832000E+002, 1.6816000E+001, 2.0755297E-002, 1.8733292E-001, 1.7246930E-001, 1.4128086E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3280000E+002, 1.7015000E+001, 2.0024209E-002, 1.8223515E-001, 1.6912210E-001, 1.3738984E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3728000E+002, 1.7214000E+001, 1.9318155E-002, 1.7723452E-001, 1.6584685E-001, 1.3364509E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4176000E+002, 1.7413000E+001, 1.8636331E-002, 1.7233033E-001, 1.6263964E-001, 1.3004055E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4624000E+002, 1.7612000E+001, 1.7977632E-002, 1.6752195E-001, 1.5949682E-001, 1.2657022E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5072000E+002, 1.7811000E+001, 1.7341558E-002, 1.6280896E-001, 1.5641506E-001, 1.2322838E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5520000E+002, 1.8010000E+001, 1.6727244E-002, 1.5819067E-001, 1.5339124E-001, 1.2000933E-001,NaN,NaN
