cm,K,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
 6.9250000E+001, 4.7754174E+002, 1.9223829E-001, 7.6714607E-003, 1.1384533E-004, 1.6641427E-004, 1.9354324E-002, 1.1384533E-004, 7.8034182E-001, 0.0000000E+000
 6.9750000E+001, 4.7509097E+002, 1.9244904E-001, 7.5817126E-003, 1.0831947E-004, 1.5633762E-004, 1.9165591E-002, 1.0831947E-004, 7.8043068E-001, 0.0000000E+000
 7.0250000E+001, 4.7262734E+002, 1.9266034E-001, 7.4918821E-003, 1.0266260E-004, 1.4567383E-004, 1.8976469E-002, 1.0266260E-004, 7.8052031E-001, 0.0000000E+000
 7.0750000E+001, 4.7013284E+002, 1.9287053E-001, 7.4024244E-003, 9.7218785E-005, 1.3446223E-004, 1.8788463E-002, 9.7218785E-005, 7.8060968E-001, 0.0000000E+000
 7.1250000E+001, 4.6761310E+002, 1.9307694E-001, 7.3144870E-003, 9.1974328E-005, 1.2349296E-004, 1.8603838E-002, 9.1974328E-005, 7.8069729E-001, 0.0000000E+000
 7.1750000E+001, 4.6512530E+002, 1.9327713E-001, 7.2293698E-003, 8.6591408E-005, 1.1370812E-004, 1.8424598E-002, 8.6591408E-005, 7.8078201E-001, 0.0000000E+000
 7.2250000E+001, 4.6272276E+002, 1.9346936E-001, 7.1483136E-003, 8.0481666E-005, 1.0560097E-004, 1.8252192E-002, 8.0481666E-005, 7.8086357E-001, 0.0000000E+000
 7.2750000E+001, 4.6041725E+002, 1.9365393E-001, 7.0703840E-003, 7.4599385E-005, 9.8996548E-005, 1.8086417E-002, 7.4599385E-005, 7.8094107E-001, 0.0000000E+000
 7.3250000E+001, 4.5818484E+002, 1.9383142E-001, 6.9947666E-003, 6.9652940E-005, 9.3472547E-005, 1.7926883E-002, 6.9652940E-005, 7.8101415E-001, 0.0000000E+000
 7.3750000E+001, 4.5605005E+002, 1.9400132E-001, 6.9219621E-003, 6.5349149E-005, 8.8800751E-005, 1.7774080E-002, 6.5349149E-005, 7.8108314E-001, 0.0000000E+000
 7.4250000E+001, 4.5396487E+002, 1.9416587E-001, 6.8512376E-003, 6.1359797E-005, 8.4896852E-005, 1.7625973E-002, 6.1359797E-005, 7.8114931E-001, 0.0000000E+000
 7.4750000E+001, 4.5191730E+002, 1.9432712E-001, 6.7817793E-003, 5.7558468E-005, 8.1681787E-005, 1.7480718E-002, 5.7558468E-005, 7.8121358E-001, 0.0000000E+000
 7.5250000E+001, 4.4988519E+002, 1.9448437E-001, 6.7137235E-003, 5.4164227E-005, 7.9170231E-005, 1.7338968E-002, 5.4164227E-005, 7.8127544E-001, 0.0000000E+000
 7.5750000E+001, 4.4787010E+002, 1.9463871E-001, 6.6468017E-003, 5.0944109E-005, 7.6991312E-005, 1.7199784E-002, 5.0944109E-005, 7.8133582E-001, 0.0000000E+000
 7.6250000E+001, 4.4588770E+002, 1.9479005E-001, 6.5810288E-003, 4.7945412E-005, 7.5059301E-005, 1.7063279E-002, 4.7945412E-005, 7.8139469E-001, 0.0000000E+000
 7.6750000E+001, 4.4396825E+002, 1.9493497E-001, 6.5176995E-003, 4.5485327E-005, 7.3188664E-005, 1.6932588E-002, 4.5485327E-005, 7.8145058E-001, 0.0000000E+000
 7.7250000E+001, 4.4210265E+002, 1.9507624E-001, 6.4555629E-003, 4.3584281E-005, 7.1196360E-005, 1.6805252E-002, 4.3584281E-005, 7.8150458E-001, 0.0000000E+000
 7.7750000E+001, 4.4028336E+002, 1.9521380E-001, 6.3948722E-003, 4.1969970E-005, 6.9058888E-005, 1.6681301E-002, 4.1969970E-005, 7.8155703E-001, 0.0000000E+000
 7.8250000E+001, 4.3852830E+002, 1.9534674E-001, 6.3362617E-003, 4.0392675E-005, 6.6729867E-005, 1.6561569E-002, 4.0392675E-005, 7.8160792E-001, 0.0000000E+000
 7.8750000E+001, 4.3684062E+002, 1.9547505E-001, 6.2799215E-003, 3.8623591E-005, 6.4228029E-005, 1.6446035E-002, 3.8623591E-005, 7.8165752E-001, 0.0000000E+000
 7.9250000E+001, 4.3520506E+002, 1.9559937E-001, 6.2255583E-003, 3.6682991E-005, 6.1520770E-005, 1.6334149E-002, 3.6682991E-005, 7.8170604E-001, 0.0000000E+000
 7.9750000E+001, 4.3360994E+002, 1.9572168E-001, 6.1721843E-003, 3.4667386E-005, 5.8590923E-005, 1.6224109E-002, 3.4667386E-005, 7.8175410E-001, 0.0000000E+000
 8.0250000E+001, 4.3206751E+002, 1.9584075E-001, 6.1204177E-003, 3.2507901E-005, 5.5488857E-005, 1.6117027E-002, 3.2507901E-005, 7.8180130E-001, 0.0000000E+000
 8.0750000E+001, 4.3054722E+002, 1.9595731E-001, 6.0698810E-003, 3.0231994E-005, 5.2413046E-005, 1.6012198E-002, 3.0231994E-005, 7.8184773E-001, 0.0000000E+000
 8.1250000E+001, 4.2904414E+002, 1.9607197E-001, 6.0200302E-003, 2.8146074E-005, 4.9514191E-005, 1.5909068E-002, 2.8146074E-005, 7.8189313E-001, 0.0000000E+000
 8.1750000E+001, 4.2755583E+002, 1.9618445E-001, 5.9709983E-003, 2.6233550E-005, 4.6813894E-005, 1.5807873E-002, 2.6233550E-005, 7.8193740E-001, 0.0000000E+000
 8.2250000E+001, 4.2608948E+002, 1.9629639E-001, 5.9220749E-003, 2.4452653E-005, 4.4339984E-005, 1.5707124E-002, 2.4452653E-005, 7.8198116E-001, 0.0000000E+000
 8.2750000E+001, 4.2463031E+002, 1.9640863E-001, 5.8729420E-003, 2.2738800E-005, 4.2076337E-005, 1.5606072E-002, 2.2738800E-005, 7.8202480E-001, 0.0000000E+000
 8.3250000E+001, 4.2318470E+002, 1.9652014E-001, 5.8239879E-003, 2.1182496E-005, 4.0025147E-005, 1.5505650E-002, 2.1182496E-005, 7.8206784E-001, 0.0000000E+000
 8.3750000E+001, 4.2175852E+002, 1.9662994E-001, 5.7755913E-003, 1.9857909E-005, 3.8152853E-005, 1.5406744E-002, 1.9857909E-005, 7.8210986E-001, 0.0000000E+000
 8.4250000E+001, 4.2037111E+002, 1.9673623E-001, 5.7285260E-003, 1.8817907E-005, 3.6426173E-005, 1.5310991E-002, 1.8817907E-005, 7.8215019E-001, 0.0000000E+000
 8.4750000E+001, 4.1903749E+002, 1.9683931E-001, 5.6827028E-003, 1.8016695E-005, 3.4825356E-005, 1.5218132E-002, 1.8016695E-005, 7.8218899E-001, 0.0000000E+000
 8.5250000E+001, 4.1775376E+002, 1.9693895E-001, 5.6382847E-003, 1.7385395E-005, 3.3305406E-005, 1.5128373E-002, 1.7385395E-005, 7.8222631E-001, 0.0000000E+000
 8.5750000E+001, 4.1653649E+002, 1.9703436E-001, 5.5956664E-003, 1.6882590E-005, 3.1864197E-005, 1.5042430E-002, 1.6882590E-005, 7.8226192E-001, 0.0000000E+000
 8.6250000E+001, 4.1539003E+002, 1.9712522E-001, 5.5550365E-003, 1.6455323E-005, 3.0476017E-005, 1.4960588E-002, 1.6455323E-005, 7.8229577E-001, 0.0000000E+000
 8.6750000E+001, 4.1430035E+002, 1.9721222E-001, 5.5161017E-003, 1.6084065E-005, 2.9143899E-005, 1.4882227E-002, 1.6084065E-005, 7.8232814E-001, 0.0000000E+000
 8.7250000E+001, 4.1326111E+002, 1.9729552E-001, 5.4787969E-003, 1.5754800E-005, 2.7878346E-005, 1.4807193E-002, 1.5754800E-005, 7.8235910E-001, 0.0000000E+000
 8.7750000E+001, 4.1224791E+002, 1.9737742E-001, 5.4421347E-003, 1.5409696E-005, 2.6676647E-005, 1.4733413E-002, 1.5409696E-005, 7.8238954E-001, 0.0000000E+000
 8.8250000E+001, 4.1124418E+002, 1.9745859E-001, 5.4057978E-003, 1.5066203E-005, 2.5524553E-005, 1.4660285E-002, 1.5066203E-005, 7.8241967E-001, 0.0000000E+000
 8.8750000E+001, 4.1024099E+002, 1.9753979E-001, 5.3694641E-003, 1.4693647E-005, 2.4446845E-005, 1.4587113E-002, 1.4693647E-005, 7.8244980E-001, 0.0000000E+000
 8.9250000E+001, 4.0923151E+002, 1.9762145E-001, 5.3329348E-003, 1.4307388E-005, 2.3375839E-005, 1.4513526E-002, 1.4307388E-005, 7.8248010E-001, 0.0000000E+000
 8.9750000E+001, 4.0822290E+002, 1.9770247E-001, 5.2966939E-003, 1.3913614E-005, 2.2346694E-005, 1.4440502E-002, 1.3913614E-005, 7.8251016E-001, 0.0000000E+000
 9.0250000E+001, 4.0723984E+002, 1.9778397E-001, 5.2602471E-003, 1.3510632E-005, 2.1299614E-005, 1.4367051E-002, 1.3510632E-005, 7.8254041E-001, 0.0000000E+000
 9.0750000E+001, 4.0626143E+002, 1.9786587E-001, 5.2236451E-003, 1.3077852E-005, 2.0243858E-005, 1.4293239E-002, 1.3077852E-005, 7.8257084E-001, 0.0000000E+000
 9.1250000E+001, 4.0530419E+002, 1.9794815E-001, 5.1868890E-003, 1.2631346E-005, 1.9143641E-005, 1.4219095E-002, 1.2631346E-005, 7.8260146E-001, 0.0000000E+000
 9.1750000E+001, 4.0434659E+002, 1.9802898E-001, 5.1507917E-003, 1.2182493E-005, 1.7995685E-005, 1.4146262E-002, 1.2182493E-005, 7.8263160E-001, 0.0000000E+000
 9.2250000E+001, 4.0339611E+002, 1.9810869E-001, 5.1152326E-003, 1.1707354E-005, 1.6813498E-005, 1.4074458E-002, 1.1707354E-005, 7.8266139E-001, 0.0000000E+000
 9.2750000E+001, 4.0246314E+002, 1.9818587E-001, 5.0808560E-003, 1.1184452E-005, 1.5631930E-005, 1.4004931E-002, 1.1184452E-005, 7.8269035E-001, 0.0000000E+000
 9.3250000E+001, 4.0155422E+002, 1.9826131E-001, 5.0472990E-003, 1.0623505E-005, 1.4445530E-005, 1.3936974E-002, 1.0623505E-005, 7.8271873E-001, 0.0000000E+000
 9.3750000E+001, 4.0065854E+002, 1.9833595E-001, 5.0141127E-003, 1.0046668E-005, 1.3299534E-005, 1.3869729E-002, 1.0046668E-005, 7.8274681E-001, 0.0000000E+000
 9.4250000E+001, 3.9978340E+002, 1.9840806E-001, 4.9820783E-003, 9.4626535E-006, 1.2186006E-005, 1.3804771E-002, 9.4626535E-006, 7.8277398E-001, 0.0000000E+000
 9.4750000E+001, 3.9892249E+002, 1.9847819E-001, 4.9510251E-003, 8.7630567E-006, 1.1136968E-005, 1.3741570E-002, 8.7630567E-006, 7.8280055E-001, 0.0000000E+000
 9.5250000E+001, 3.9807587E+002, 1.9854609E-001, 4.9209507E-003, 8.1011456E-006, 1.0158620E-005, 1.3680388E-002, 8.1011456E-006, 7.8282621E-001, 0.0000000E+000
 9.5750000E+001, 3.9727319E+002, 1.9860993E-001, 4.8925716E-003, 7.5946286E-006, 9.2235008E-006, 1.3622861E-002, 7.5946286E-006, 7.8285022E-001, 0.0000000E+000
 9.6250000E+001, 3.9651417E+002, 1.9866958E-001, 4.8659821E-003, 7.2124955E-006, 8.3310109E-006, 1.3569122E-002, 7.2124955E-006, 7.8287256E-001, 0.0000000E+000
 9.6750000E+001, 3.9579570E+002, 1.9872501E-001, 4.8412355E-003, 6.9123057E-006, 7.4373616E-006, 1.3519205E-002, 6.9123057E-006, 7.8289329E-001, 0.0000000E+000
 9.7250000E+001, 3.9510154E+002, 1.9877607E-001, 4.8184309E-003, 6.6431306E-006, 6.6080201E-006, 1.3473218E-002, 6.6431306E-006, 7.8291239E-001, 0.0000000E+000
 9.7750000E+001, 3.9444163E+002, 1.9882352E-001, 4.7972787E-003, 6.3543384E-006, 5.7695402E-006, 1.3430495E-002, 6.3543384E-006, 7.8293023E-001, 0.0000000E+000
 9.8250000E+001, 3.9381234E+002, 1.9886791E-001, 4.7774998E-003, 6.0751361E-006, 4.9628978E-006, 1.3390531E-002, 6.0751361E-006, 7.8294694E-001, 0.0000000E+000
 9.8750000E+001, 3.9322093E+002, 1.9891030E-001, 4.7586541E-003, 5.7474878E-006, 4.3017261E-006, 1.3352344E-002, 5.7474878E-006, 7.8296290E-001, 0.0000000E+000
 9.9250000E+001, 3.9262730E+002, 1.9895281E-001, 4.7397840E-003, 5.3795635E-006, 3.7010738E-006, 1.3314038E-002, 5.3795635E-006, 7.8297891E-001, 0.0000000E+000
 9.9750000E+001, 3.9203249E+002, 1.9899541E-001, 4.7208373E-003, 5.0420848E-006, 3.2212725E-006, 1.3275632E-002, 5.0420848E-006, 7.8299482E-001, 0.0000000E+000
