cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
 9.5000000E+000, 1.1950241E+003, 1.4663529E+002,-5.0000000E-001, 1.2884571E+003, 1.2488810E+002, 1.1165196E+003, 2.1415954E+002, 7.8359222E+002, 1.9921825E+002, 5.9061823E+002, 1.3566151E+002, 5.0242689E+002, 9.3677849E+001, 9.2320000E+001, 1.8910000E+000, 1.0222826E+000, 4.6195567E+000, 3.9526248E+000, 3.2445807E+000, 4.0500000E+001, 9.5557631E-001
 1.0500000E+001, 1.2098530E+003, 1.4362129E+002, 5.0000000E-001, 1.2763568E+003, 1.2752148E+002, 1.0951016E+003, 2.1808137E+002, 7.7506418E+002, 1.9899740E+002, 5.8839432E+002, 1.3433000E+002, 5.0111771E+002, 9.2188575E+001, 9.6800000E+001, 2.0900000E+000, 9.2687000E-001, 4.3041459E+000, 3.7156639E+000, 3.0788586E+000, 4.5000000E+001, 9.5166096E-001
 1.1500000E+001, 1.2237299E+003, 1.4019820E+002, 1.5000000E+000, 1.2642004E+003, 1.3294096E+002, 1.0727923E+003, 2.2418747E+002, 7.6574023E+002, 1.9683149E+002, 5.8531115E+002, 1.3306427E+002, 4.9959043E+002, 9.0487071E+001, 1.0128000E+002, 2.2890000E+000, 8.4282200E-001, 4.0158961E+000, 3.4950122E+000, 2.9225625E+000, 4.9500000E+001, 9.5952245E-001
 1.2500000E+001, 1.2356660E+003, 1.3729630E+002, 2.5000000E+000, 1.2567632E+003, 1.3615269E+002, 1.0476410E+003, 2.2994333E+002, 7.5529670E+002, 1.9587395E+002, 5.8246660E+002, 1.3205756E+002, 4.9765936E+002, 8.8497667E+001, 1.0576000E+002, 2.4880000E+000, 7.6845787E-001, 3.7518794E+000, 3.2895768E+000, 2.7752350E+000, 5.4000000E+001, 9.7123770E-001
 1.3500000E+001, 1.2464091E+003, 1.3550811E+002, 3.5000000E+000, 1.2445091E+003, 1.3960581E+002, 1.0146946E+003, 2.3337813E+002, 7.4345063E+002, 1.9419381E+002, 5.7787264E+002, 1.2997023E+002, 4.9517044E+002, 8.6473107E+001, 1.1024000E+002, 2.6870000E+000, 7.0239667E-001, 3.5095112E+000, 3.0983493E+000, 2.6363942E+000, 5.8500000E+001, 9.8032780E-001
 1.4500000E+001, 1.2544574E+003, 1.3466952E+002, 4.5000000E+000, 1.2306235E+003, 1.4815994E+002, 9.8013215E+002, 2.3545579E+002, 7.2835367E+002, 1.9216582E+002, 5.7115472E+002, 1.2740863E+002, 4.9240458E+002, 8.4537750E+001, 1.1472000E+002, 2.8860000E+000, 6.4349511E-001, 3.2865200E+000, 2.9203913E+000, 2.5055424E+000, 6.3000000E+001, 9.7796184E-001
 1.5500000E+001, 1.2608661E+003, 1.3445220E+002, 5.5000000E+000, 1.2199136E+003, 1.5709894E+002, 9.4454280E+002, 2.3674392E+002, 7.1119125E+002, 1.9003949E+002, 5.6435505E+002, 1.2469753E+002, 4.8939193E+002, 8.3018324E+001, 1.1920000E+002, 3.0850000E+000, 5.9178147E-001, 3.0810622E+000, 2.7556005E+000, 2.3839827E+000, 6.7500000E+001, 9.7264994E-001
 1.6500000E+001, 1.2655697E+003, 1.3342705E+002, 6.5000000E+000, 1.2061488E+003, 1.6774202E+002, 9.0740178E+002, 2.3681639E+002, 6.9256233E+002, 1.8736072E+002, 5.5739997E+002, 1.2169457E+002, 4.8627429E+002, 8.1862192E+001, 1.2368000E+002, 3.2840000E+000, 5.4475995E-001, 2.8922347E+000, 2.6027207E+000, 2.2684617E+000, 7.2000000E+001, 9.6117640E-001
 1.7500000E+001, 1.2695963E+003, 1.3117321E+002, 7.5000000E+000, 1.1825141E+003, 1.7813719E+002, 8.6689744E+002, 2.3578259E+002, 6.7221908E+002, 1.8267205E+002, 5.4932867E+002, 1.1834487E+002, 4.8320883E+002, 8.1366202E+001, 1.2816000E+002, 3.4830000E+000, 4.6420032E-001, 2.5552785E+000, 2.3281905E+000, 2.0562690E+000, 7.6500000E+001, 9.2864637E-001
 1.8500000E+001, 1.2732472E+003, 1.2892725E+002, 8.5000000E+000, 1.1569074E+003, 1.9268351E+002, 8.2509180E+002, 2.3317956E+002, 6.5093459E+002, 1.7621836E+002, 5.4061603E+002, 1.1432118E+002, 4.8007751E+002, 8.0400619E+001, 1.3264000E+002, 3.6820000E+000, 4.2960293E-001, 2.4046764E+000, 2.2050739E+000, 1.9587451E+000, 8.1000000E+001, 9.1166454E-001
 1.9500000E+001, 1.2763568E+003, 1.2752148E+002, 9.5000000E+000, 1.1265063E+003, 2.0446328E+002, 7.8788475E+002, 2.3037513E+002, 6.2906860E+002, 1.6906777E+002, 5.3056203E+002, 1.0913684E+002, 4.7620976E+002, 7.8363654E+001, 1.3712000E+002, 3.8810000E+000, 3.9821163E-001, 2.2645941E+000, 2.0904651E+000, 1.8664265E+000, 8.5500000E+001, 8.9584952E-001
 2.0500000E+001, 1.2782262E+003, 1.2729044E+002, 1.0500000E+001, 1.0926808E+003, 2.1620273E+002, 7.5434863E+002, 2.2636985E+002, 6.0862392E+002, 1.6285688E+002, 5.1899984E+002, 1.0408429E+002, 4.7142005E+002, 7.5762025E+001, 1.4160000E+002, 4.0800000E+000, 3.6966446E-001, 2.1341411E+000, 1.9837091E+000, 1.7789770E+000, 9.0000000E+001, 8.8152082E-001
 2.1500000E+001, 1.2801286E+003, 1.2762392E+002, 1.1500000E+001, 1.0574317E+003, 2.2297476E+002, 7.2224421E+002, 2.2148296E+002, 5.8891823E+002, 1.5744711E+002, 5.0745838E+002, 1.0075165E+002, 4.6594297E+002, 7.3089965E+001, 1.4608000E+002, 4.2790000E+000, 3.4364774E-001, 2.0125323E+000, 1.8841827E+000, 1.6960983E+000, 9.4500000E+001, 8.6844886E-001
 2.2500000E+001, 1.2817250E+003, 1.2809969E+002, 1.2500000E+001, 1.0153104E+003, 2.2558925E+002, 6.8805843E+002, 2.1308697E+002, 5.7090645E+002, 1.5239108E+002, 4.9707780E+002, 9.8402408E+001, 4.6072498E+002, 7.0906763E+001, 1.5056000E+002, 4.4780000E+000, 3.1988868E-001, 1.8990730E+000, 1.7912950E+000, 1.6175259E+000, 9.9000000E+001, 8.5608207E-001
 2.3500000E+001, 1.2821561E+003, 1.2828082E+002, 1.3500000E+001, 9.7026090E+002, 2.2644862E+002, 6.5690694E+002, 2.0536439E+002, 5.5408495E+002, 1.4686985E+002, 4.8724104E+002, 9.6060362E+001, 4.5593872E+002, 6.9667491E+001, 1.5504000E+002, 4.6770000E+000, 2.9814910E-001, 1.7931461E+000, 1.7044886E+000, 1.5430262E+000, 1.0350000E+002, 8.4375200E-001
 2.4500000E+001, 1.2817577E+003, 1.2833327E+002, 1.4500000E+001, 9.2594973E+002, 2.2851673E+002, 6.2828121E+002, 1.9640098E+002, 5.3799234E+002, 1.4125201E+002, 4.7817327E+002, 9.3575716E+001, 4.5098432E+002, 6.9093336E+001, 1.5952000E+002, 4.8760000E+000, 2.7822038E-001, 1.6942013E+000, 1.6232406E+000, 1.4723926E+000, 1.0800000E+002, 8.3085123E-001
 2.5500000E+001, 1.2812883E+003, 1.2867500E+002, 1.5500000E+001, 8.8294543E+002, 2.2863955E+002, 5.9776651E+002, 1.8665687E+002, 5.2325254E+002, 1.3608094E+002, 4.6972245E+002, 9.2231661E+001, 4.4596218E+002, 6.7443741E+001, 1.6400000E+002, 5.0750000E+000, 2.5991928E-001, 1.6017452E+000, 1.5470633E+000, 1.4054402E+000, 1.1250000E+002, 8.0209483E-001
 2.6500000E+001, 1.2807529E+003, 1.2959288E+002, 1.6500000E+001, 8.4405173E+002, 2.2650523E+002, 5.7452617E+002, 1.8012012E+002, 5.0768410E+002, 1.3059949E+002, 4.6182007E+002, 8.9776500E+001, 4.4049116E+002, 6.4703454E+001, 1.6848000E+002, 5.2740000E+000, 2.2757274E-001, 1.4345626E+000, 1.4081476E+000, 1.2819245E+000, 1.1700000E+002, 7.8622662E-001
 2.7500000E+001, 1.2797410E+003, 1.3106296E+002, 1.7500000E+001, 8.0887387E+002, 2.2740089E+002, 5.5494948E+002, 1.7327088E+002, 4.9402984E+002, 1.2605388E+002, 4.5405534E+002, 8.7000817E+001, 4.3482561E+002, 6.2114675E+001, 1.7296000E+002, 5.4730000E+000, 2.1325866E-001, 1.3590669E+000, 1.3446116E+000, 1.2250635E+000, 1.2150000E+002, 7.6957876E-001
 2.8500000E+001, 1.2779891E+003, 1.3333519E+002, 1.8500000E+001, 7.7118366E+002, 2.2517231E+002, 5.3869676E+002, 1.6952767E+002, 4.8152024E+002, 1.2127141E+002, 4.4564073E+002, 8.3571632E+001, 4.2862318E+002, 5.9908098E+001, 1.7744000E+002, 5.6720000E+000, 2.0002980E-001, 1.2885100E+000, 1.2845497E+000, 1.1712816E+000, 1.2600000E+002, 7.5241690E-001
 2.9500000E+001, 1.2757764E+003, 1.3643575E+002, 1.9500000E+001, 7.3549518E+002, 2.1906384E+002, 5.2532690E+002, 1.6615535E+002, 4.6861807E+002, 1.1550786E+002, 4.3736446E+002, 8.0082686E+001, 4.2238331E+002, 5.8242559E+001, 1.8192000E+002, 5.8710000E+000, 1.8702122E-001, 1.2182038E+000, 1.2208136E+000, 1.1141133E+000, 1.3050000E+002, 7.3505088E-001
 3.0500000E+001, 1.2734369E+003, 1.3962733E+002, 2.0500000E+001, 7.0580531E+002, 2.1242174E+002, 5.1022996E+002, 1.5849245E+002, 4.5518947E+002, 1.0905474E+002, 4.2935866E+002, 7.7211772E+001, 4.1625461E+002, 5.6869402E+001, 1.8640000E+002, 6.0700000E+000, 1.8048589E-001, 1.1769533E+000, 1.1861240E+000, 1.0861766E+000, 1.3500000E+002, 7.1775796E-001
 3.1500000E+001, 1.2712794E+003, 1.4251322E+002, 2.1500000E+001, 6.8094775E+002, 2.1162534E+002, 4.9571768E+002, 1.5120473E+002, 4.4225613E+002, 1.0262975E+002, 4.2171157E+002, 7.4061068E+001, 4.1127625E+002, 5.6070923E+001, 1.9088000E+002, 6.2690000E+000, 1.7001174E-001, 1.1204440E+000, 1.1355532E+000, 1.0417451E+000, 1.3950000E+002, 7.0072403E-001
 3.2500000E+001, 1.2690827E+003, 1.4511799E+002, 2.2500000E+001, 6.6290246E+002, 2.1473786E+002, 4.8164242E+002, 1.4384288E+002, 4.3200509E+002, 9.7241260E+001, 4.1384149E+002, 7.0588474E+001, 4.0634706E+002, 5.4749375E+001, 1.9536000E+002, 6.4680000E+000, 1.6027114E-001, 1.0676991E+000, 1.0873277E+000, 9.9979155E-001, 1.4400000E+002, 6.8055196E-001
 3.3500000E+001, 1.2661091E+003, 1.4752846E+002, 2.3500000E+001, 6.4450188E+002, 2.1560956E+002, 4.7192171E+002, 1.3988282E+002, 4.2389850E+002, 9.3586753E+001, 4.0670054E+002, 6.7752393E+001, 4.0134448E+002, 5.3011416E+001, 1.9984000E+002, 6.6670000E+000, 1.5120173E-001, 1.0184827E+000, 1.0412571E+000, 9.6018142E-001, 1.4850000E+002, 6.4851720E-001
 3.4500000E+001, 1.2624795E+003, 1.4994032E+002, 2.4500000E+001, 6.2913997E+002, 2.1319328E+002, 4.6133535E+002, 1.3462756E+002, 4.1663035E+002, 9.0439879E+001, 3.9965710E+002, 6.4311524E+001, 3.9632187E+002, 5.0653108E+001, 2.0432000E+002, 6.8660000E+000, 1.3485796E-001, 9.2975322E-001, 9.5493956E-001, 8.8745206E-001, 1.5300000E+002, 6.3276526E-001
 3.5500000E+001, 1.2586429E+003, 1.5222273E+002, 2.5500000E+001, 6.1732713E+002, 2.1410854E+002, 4.5203652E+002, 1.2885320E+002, 4.0931122E+002, 8.7464072E+001, 3.9291774E+002, 6.0905430E+001, 3.9131388E+002, 4.8427285E+001, 2.0880000E+002, 7.0650000E+000, 1.2748749E-001, 8.8982715E-001, 9.1442586E-001, 8.5406385E-001, 1.5750000E+002, 6.1708535E-001
 3.6500000E+001, 1.2548097E+003, 1.5416540E+002, 2.6500000E+001, 6.1054818E+002, 2.1911636E+002, 4.4445977E+002, 1.2348519E+002, 4.0130594E+002, 8.3459588E+001, 3.8635361E+002, 5.8314329E+001, 3.8639570E+002, 4.6582012E+001, 2.1328000E+002, 7.2640000E+000, 1.2059501E-001, 8.5260235E-001, 8.7552971E-001, 8.2248256E-001, 1.6200000E+002, 6.0142864E-001
 3.7500000E+001, 1.2509260E+003, 1.5596808E+002, 2.7500000E+001, 5.9781709E+002, 2.2192870E+002, 4.3605323E+002, 1.1755418E+002, 3.9509043E+002, 7.9458610E+001, 3.8083511E+002, 5.6147456E+001, 3.8144884E+002, 4.4648441E+001, 2.1776000E+002, 7.4630000E+000, 1.1414337E-001, 8.1789756E-001, 8.3816253E-001, 7.9257751E-001, 1.6650000E+002, 5.8577570E-001
 3.8500000E+001, 1.2466152E+003, 1.5764793E+002, 2.8500000E+001, 5.8430529E+002, 2.2197322E+002, 4.2612453E+002, 1.1257035E+002, 3.9056310E+002, 7.7212712E+001, 3.7526587E+002, 5.3746168E+001, 3.7682445E+002, 4.2441117E+001, 2.2224000E+002, 7.6620000E+000, 1.0809894E-001, 7.8554075E-001, 8.0224985E-001, 7.6422115E-001, 1.7100000E+002, 5.7014433E-001
 3.9500000E+001, 1.2412529E+003, 1.5998743E+002, 2.9500000E+001, 5.7622183E+002, 2.2519977E+002, 4.1783765E+002, 1.0864025E+002, 3.8578003E+002, 7.4051416E+001, 3.6989003E+002, 5.1063868E+001, 3.7208121E+002, 4.0203997E+001, 2.2672000E+002, 7.8610000E+000, 1.0243128E-001, 7.5536863E-001, 7.6772923E-001, 7.3728971E-001, 1.7550000E+002, 5.5459392E-001
 4.0500000E+001, 1.2348789E+003, 1.6313845E+002, 3.0500000E+001, 5.7511950E+002, 2.2920442E+002, 4.1144376E+002, 1.0764147E+002, 3.8048124E+002, 6.9779036E+001, 3.6494487E+002, 4.7899370E+001, 3.6737349E+002, 3.8474510E+001, 2.3120000E+002, 8.0600000E+000, 9.7112713E-002, 7.2722652E-001, 7.3454863E-001, 7.1166446E-001, 1.8000000E+002, 5.3921192E-001
 4.1500000E+001, 1.2277950E+003, 1.6660423E+002, 3.1500000E+001, 5.6988508E+002, 2.3047905E+002, 4.0579440E+002, 1.0594652E+002, 3.7634600E+002, 6.6729918E+001, 3.6022715E+002, 4.4127057E+001, 3.6302512E+002, 3.6811760E+001, 2.3568000E+002, 8.2590000E+000, 9.2117250E-002, 7.0096777E-001, 7.0266414E-001, 6.8723199E-001,NaN,NaN
 4.2500000E+001, 1.2202496E+003, 1.7024229E+002, 3.2500000E+001, 5.5855254E+002, 2.3025090E+002, 4.0092693E+002, 1.0290766E+002, 3.7242613E+002, 6.4190826E+001, 3.5606340E+002, 4.1609273E+001, 3.5861020E+002, 3.5178832E+001, 2.4016000E+002, 8.4580000E+000, 8.3004370E-002, 6.5355427E-001, 6.4264189E-001, 6.4152401E-001,NaN,NaN
 4.3500000E+001, 1.2126272E+003, 1.7392852E+002, 3.3500000E+001, 5.5017325E+002, 2.2764273E+002, 3.9530683E+002, 1.0036342E+002, 3.6874715E+002, 6.2416609E+001, 3.5221660E+002, 3.9291072E+001, 3.5421000E+002, 3.2979494E+001, 2.4464000E+002, 8.6570000E+000, 7.8846741E-002, 6.3214623E-001, 6.1444536E-001, 6.2005532E-001,NaN,NaN
 4.4500000E+001, 1.2052993E+003, 1.7768134E+002, 3.4500000E+001, 5.4184575E+002, 2.2288773E+002, 3.8997200E+002, 9.9083381E+001, 3.6398624E+002, 6.0309902E+001, 3.4882684E+002, 3.7354761E+001, 3.5045780E+002, 3.1191787E+001, 2.4912000E+002, 8.8560000E+000, 7.4930502E-002, 6.1211401E-001, 5.8742476E-001, 5.9939383E-001,NaN,NaN
 4.5500000E+001, 1.1982914E+003, 1.8140280E+002, 3.5500000E+001, 5.3083652E+002, 2.1397696E+002, 3.8682902E+002, 9.8357600E+001, 3.5901435E+002, 5.8115105E+001, 3.4558566E+002, 3.6057853E+001, 3.4735706E+002, 2.9820528E+001, 2.5360000E+002, 9.0550000E+000, 7.5948337E-002, 6.2316651E-001, 5.8772847E-001, 6.0510527E-001,NaN,NaN
 4.6500000E+001, 1.1912400E+003, 1.8492920E+002, 3.6500000E+001, 5.1486593E+002, 2.0931712E+002, 3.8349501E+002, 9.5568767E+001, 3.5424422E+002, 5.6365612E+001, 3.4258302E+002, 3.4670559E+001, 3.4447714E+002, 2.8654111E+001, 2.5808000E+002, 9.2540000E+000, 7.2387359E-002, 6.0538104E-001, 5.6293039E-001, 5.8551280E-001,NaN,NaN
 4.7500000E+001, 1.1841535E+003, 1.8810295E+002, 3.7500000E+001, 4.9577441E+002, 2.0302601E+002, 3.8034089E+002, 9.4321261E+001, 3.5011775E+002, 5.4041154E+001, 3.4041658E+002, 3.3940088E+001, 3.4166217E+002, 2.7359072E+001, 2.6256000E+002, 9.4530000E+000, 6.9018420E-002, 5.8859689E-001, 5.3920181E-001, 5.6647030E-001,NaN,NaN
 4.8500000E+001, 1.1771945E+003, 1.9087530E+002, 3.8500000E+001, 4.7535516E+002, 2.0612220E+002, 3.7725222E+002, 9.3172201E+001, 3.4646180E+002, 5.1716188E+001, 3.3847089E+002, 3.3607015E+001, 3.3906684E+002, 2.6476126E+001, 2.6704000E+002, 9.6520000E+000, 6.5828861E-002, 5.7272918E-001, 5.1652375E-001, 5.4792900E-001,NaN,NaN
 4.9500000E+001, 1.1703929E+003, 1.9350611E+002, 3.9500000E+001, 4.4955765E+002, 1.8889051E+002, 3.7321377E+002, 9.0095912E+001, 3.4303625E+002, 4.8444873E+001, 3.3596778E+002, 3.2329599E+001, 3.3693633E+002, 2.5905897E+001, 2.7152000E+002, 9.8510000E+000, 6.2807710E-002, 5.5769992E-001, 4.9487679E-001, 5.2984763E-001,NaN,NaN
 5.0500000E+001, 1.1636821E+003, 1.9615146E+002, 4.0500000E+001, 4.2469534E+002, 1.7662763E+002, 3.6797703E+002, 8.5933106E+001, 3.3958780E+002, 4.4767586E+001, 3.3353519E+002, 3.0767534E+001, 3.3502678E+002, 2.5274812E+001, 2.7600000E+002, 1.0050000E+001, 5.7229315E-002, 5.2987310E-001, 4.5459192E-001, 4.9493382E-001,NaN,NaN
 5.1500000E+001, 1.1569970E+003, 1.9875047E+002, 4.1500000E+001, 4.0390743E+002, 1.6165506E+002, 3.6250361E+002, 8.1852118E+001, 3.3579533E+002, 4.0671891E+001, 3.3147391E+002, 3.0074416E+001, 3.3301623E+002, 2.4803929E+001, 2.8048000E+002, 1.0249000E+001, 5.4653446E-002, 5.1694789E-001, 4.3590895E-001, 4.7805215E-001,NaN,NaN
 5.2500000E+001, 1.1499822E+003, 2.0151555E+002, 4.2500000E+001, 3.7845021E+002, 1.3112982E+002, 3.5706593E+002, 7.8838211E+001, 3.3209194E+002, 3.8246290E+001, 3.2978432E+002, 2.9633643E+001, 3.3123474E+002, 2.4380784E+001, 2.8496000E+002, 1.0448000E+001, 5.2208342E-002, 5.0460484E-001, 4.1816642E-001, 4.6153054E-001,NaN,NaN
 5.3500000E+001, 1.1425557E+003, 2.0425570E+002, 4.3500000E+001, 3.5644514E+002, 1.0856638E+002, 3.5044419E+002, 7.2703654E+001, 3.2918391E+002, 3.6824940E+001, 3.2851512E+002, 2.9200308E+001, 3.2952119E+002, 2.3504333E+001, 2.8944000E+002, 1.0647000E+001, 4.9886544E-002, 4.9279256E-001, 4.0133823E-001, 4.4535777E-001,NaN,NaN
 5.4500000E+001, 1.1347363E+003, 2.0674818E+002, 4.4500000E+001, 3.4100073E+002, 8.9755574E+001, 3.4417387E+002, 6.5699014E+001, 3.2695823E+002, 3.5368648E+001, 3.2702254E+002, 2.8429644E+001, 3.2767321E+002, 2.2418729E+001, 2.9392000E+002, 1.0846000E+001, 4.7680592E-002, 4.8146383E-001, 3.8539669E-001, 4.2952667E-001,NaN,NaN
 5.5500000E+001, 1.1267685E+003, 2.0910764E+002, 4.5500000E+001, 3.2928714E+002, 6.8842513E+001, 3.3886917E+002, 6.1271962E+001, 3.2466019E+002, 3.3852738E+001, 3.2528801E+002, 2.7622623E+001, 3.2561251E+002, 2.1441700E+001, 2.9840000E+002, 1.1045000E+001, 4.5583695E-002, 4.7057561E-001, 3.7031304E-001, 4.1403393E-001,NaN,NaN
 5.6500000E+001, 1.1188752E+003, 2.1142192E+002, 4.6500000E+001, 3.1893249E+002, 4.1244740E+001, 3.3397939E+002, 5.6590344E+001, 3.2259402E+002, 3.3025052E+001, 3.2351351E+002, 2.7032222E+001, 3.2380670E+002, 2.0836537E+001, 3.0288000E+002, 1.1244000E+001, 4.3547693E-002, 4.5980980E-001, 3.5366809E-001, 3.9732309E-001,NaN,NaN
 5.7500000E+001, 1.1109895E+003, 2.1362807E+002, 4.7500000E+001, 3.1253110E+002, 2.1141862E+001, 3.2860354E+002, 5.0930548E+001, 3.2048869E+002, 3.1794840E+001, 3.2173680E+002, 2.6578253E+001, 3.2227885E+002, 2.0359240E+001, 3.0736000E+002, 1.1443000E+001, 4.1652309E-002, 4.4975626E-001, 3.4025731E-001, 3.8254787E-001,NaN,NaN
 5.8500000E+001, 1.1029764E+003, 2.1579885E+002, 4.8500000E+001, 3.0936593E+002, 4.5522135E+000, 3.2319915E+002, 4.4516468E+001, 3.1851695E+002, 2.9901107E+001, 3.2000593E+002, 2.5912472E+001, 3.2070313E+002, 1.9986865E+001, 3.1184000E+002, 1.1642000E+001, 3.9849032E-002, 4.4003319E-001, 3.2761224E-001, 3.6811341E-001,NaN,NaN
 5.9500000E+001, 1.0951016E+003, 2.1808137E+002, 4.9500000E+001, 3.0841182E+002, 9.6268056E-001, 3.1927558E+002, 4.0611194E+001, 3.1701403E+002, 2.9018772E+001, 3.1845792E+002, 2.5221817E+001, 3.1919587E+002, 1.9720817E+001, 3.1632000E+002, 1.1841000E+001, 3.6498469E-002, 4.2146363E-001, 3.0449055E-001, 3.4028935E-001,NaN,NaN
 6.0500000E+001, 1.0873650E+003, 2.2042458E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2080000E+002, 1.2040000E+001, 3.8283668E-002, 4.3391868E-001, 3.1687732E-001, 3.4493082E-001,NaN,NaN
 6.1500000E+001, 1.0801573E+003, 2.2241548E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2528000E+002, 1.2239000E+001, 3.6721346E-002, 4.2456948E-001, 3.0668813E-001, 3.3152737E-001,NaN,NaN
 6.2500000E+001, 1.0733096E+003, 2.2395352E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2976000E+002, 1.2438000E+001, 3.5228363E-002, 4.1541967E-001, 2.9708612E-001, 3.1850599E-001,NaN,NaN
 6.3500000E+001, 1.0665730E+003, 2.2504993E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3424000E+002, 1.2637000E+001, 3.3801449E-002, 4.0645537E-001, 2.8804060E-001, 3.0587445E-001,NaN,NaN
 6.4500000E+001, 1.0594141E+003, 2.2604484E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3872000E+002, 1.2836000E+001, 3.2437078E-002, 3.9766423E-001, 2.7952123E-001, 2.9363930E-001,NaN,NaN
