cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
 2.0556122E+001, 1.2549360E+003, 1.3028349E+003, 3.2773237E+000, 1.0874581E+002, 1.7393705E+002, 5.6389711E-001, 5.7544041E-002, 6.1685874E-002, 2.3734805E-002, 7.3659117E-003, 1.1828475E-001, 1.8615533E-002, 7.0811521E-001, 1.8751823E-003
 2.2586735E+001, 1.2461478E+003, 1.2915694E+003, 3.4507483E+000, 1.2148107E+002, 1.9214755E+002, 6.1673139E-001, 6.3067783E-002, 6.1403013E-002, 2.0838293E-002, 6.0252960E-003, 1.1399235E-001, 1.6343759E-002, 7.1424357E-001, 1.6433973E-003
 2.4617347E+001, 1.2337180E+003, 1.2760797E+003, 3.6014489E+000, 1.3463147E+002, 2.1051291E+002, 6.6759391E-001, 6.8746839E-002, 6.0843938E-002, 1.8123433E-002, 4.9082955E-003, 1.0957743E-001, 1.4214457E-002, 7.2003199E-001, 1.4266320E-003
 2.6647959E+001, 1.2176863E+003, 1.2565868E+003, 3.7327190E+000, 1.4745842E+002, 2.2769053E+002, 7.1811319E-001, 7.4546874E-002, 5.9989388E-002, 1.5635928E-002, 3.9884273E-003, 1.0507637E-001, 1.2263473E-002, 7.2543368E-001, 1.2285562E-003
 2.8678571E+001, 1.1984472E+003, 1.2337329E+003, 3.8444606E+000, 1.5946710E+002, 2.4258432E+002, 7.7025996E-001, 8.0390258E-002, 5.8867423E-002, 1.3396402E-002, 3.2334447E-003, 1.0055453E-001, 1.0506982E-002, 7.3042421E-001, 1.0506628E-003
 3.0709184E+001, 1.1763950E+003, 1.2077496E+003, 3.9409586E+000, 1.7059448E+002, 2.5618863E+002, 8.2032115E-001, 8.6286512E-002, 5.7473359E-002, 1.1408559E-002, 2.6093675E-003, 9.6010856E-002, 8.9478895E-003, 7.3502648E-001, 8.9312149E-004
 3.2739796E+001, 1.1516439E+003, 1.1788045E+003, 4.0220051E+000, 1.8051078E+002, 2.6831660E+002, 8.6787856E-001, 9.2240660E-002, 5.5833603E-002, 9.6427397E-003, 2.0958236E-003, 9.1440401E-002, 7.5629331E-003, 7.3929311E-001, 7.5352248E-004
 3.4770408E+001, 1.1241412E+003, 1.1469352E+003, 4.0892267E+000, 1.8892372E+002, 2.7840000E+002, 9.1313635E-001, 9.8330375E-002, 5.3916247E-002, 8.0885648E-003, 1.6780839E-003, 8.6786719E-002, 6.3439724E-003, 7.4327005E-001, 6.3091452E-004
 3.6801020E+001, 1.0940220E+003, 1.1123535E+003, 4.1412818E+000, 1.9559281E+002, 2.8595279E+002, 9.5537155E-001, 1.0446842E-001, 5.1770330E-002, 6.7474061E-003, 1.3390603E-003, 8.2116989E-002, 5.2920832E-003, 7.4694269E-001, 5.2541733E-004
 3.8831633E+001, 1.0619559E+003, 1.0757948E+003, 4.1775187E+000, 2.0074620E+002, 2.9168937E+002, 9.9702065E-001, 1.1061504E-001, 4.9450599E-002, 5.5855138E-003, 1.0596659E-003, 7.7458444E-002, 4.3807951E-003, 7.5035475E-001, 4.3429559E-004
 4.0862245E+001, 1.0286600E+003, 1.0379891E+003, 4.1949040E+000, 2.0461198E+002, 2.9610097E+002, 1.0449539E+000, 1.1670449E-001, 4.7011545E-002, 4.5840090E-003, 8.3114708E-004, 7.2858064E-002, 3.5953012E-003, 7.5351662E-001, 3.5588924E-004
 4.2892857E+001, 9.9475055E+002, 9.9971190E+002, 4.1958470E+000, 2.0687510E+002, 2.9855505E+002, 1.0978692E+000, 1.2265328E-001, 4.4508315E-002, 3.7340753E-003, 6.4534984E-004, 6.8377325E-002, 2.9286865E-003, 7.5642080E-001, 2.8945373E-004
 4.4923469E+001, 9.6039761E+002, 9.6125953E+002, 4.1782912E+000, 2.0718210E+002, 2.9873290E+002, 1.1597448E+000, 1.2846567E-001, 4.1971178E-002, 3.0008326E-003, 4.9298008E-004, 6.4009316E-002, 2.3535942E-003, 7.5911803E-001, 2.3217798E-004
 4.6954082E+001, 9.2576657E+002, 9.2296410E+002, 4.1518236E+000, 2.0579628E+002, 2.9680164E+002, 1.2121066E+000, 1.3410400E-001, 3.9433773E-002, 2.3704935E-003, 3.7132815E-004, 5.9780146E-002, 1.8592106E-003, 7.6161625E-001, 1.8299249E-004
 4.8984694E+001, 8.9136697E+002, 8.8526712E+002, 4.1135899E+000, 2.0301925E+002, 2.9307376E+002, 1.2566445E+000, 1.3948912E-001, 3.6934779E-002, 1.8490423E-003, 2.7799950E-004, 5.5749388E-002, 1.4502293E-003, 7.6388689E-001, 1.4243541E-004
 5.1015306E+001, 8.5769841E+002, 8.4890372E+002, 4.0235368E+000, 1.9900405E+002, 2.8746181E+002, 1.3175772E+000, 1.4453420E-001, 3.4523460E-002, 1.4358220E-003, 2.0784327E-004, 5.1981729E-002, 1.1261349E-003, 7.6590927E-001, 1.1039190E-004
 5.3045918E+001, 8.2535425E+002, 8.1455138E+002, 3.9710234E+000, 1.9393739E+002, 2.8003125E+002, 1.3407342E+000, 1.4918776E-001, 3.2249579E-002, 1.1081196E-003, 1.5477806E-004, 4.8512653E-002, 8.6911344E-004, 7.6770072E-001, 8.5038757E-005
 5.5076531E+001, 7.9487777E+002, 7.8268395E+002, 3.9139736E+000, 1.8816883E+002, 2.7132263E+002, 1.3647826E+000, 1.5342808E-001, 3.0137154E-002, 8.5312898E-004, 1.1516936E-004, 4.5356800E-002, 6.6912077E-004, 7.6927327E-001, 6.5345974E-005
 5.7107143E+001, 7.6606584E+002, 7.5294440E+002, 3.8589046E+000, 1.8191889E+002, 2.6174624E+002, 1.3828411E+000, 1.5730400E-001, 2.8176286E-002, 6.5237959E-004, 8.5319071E-005, 4.2476003E-002, 5.1167027E-004, 7.7066642E-001, 4.9861448E-005
 5.9137755E+001, 7.3895823E+002, 7.2540328E+002, 3.8009607E+000, 1.7527508E+002, 2.5137809E+002, 1.3921545E+000, 1.6083209E-001, 2.6370273E-002, 4.9240613E-004, 6.2710771E-005, 3.9856432E-002, 3.8620089E-004, 7.7190334E-001, 3.7544837E-005
 6.1168367E+001, 7.1341844E+002, 6.9981716E+002, 3.7428205E+000, 1.6809076E+002, 2.4040496E+002, 1.4010629E+000, 1.6406227E-001, 2.4697349E-002, 3.6690862E-004, 4.5805524E-005, 3.7460603E-002, 2.8777146E-004, 7.7300734E-001, 2.7908389E-005
 6.3198980E+001, 6.8991892E+002, 6.7637587E+002, 3.6813832E+000, 1.6085112E+002, 2.2955033E+002, 1.4097646E+000, 1.6697296E-001, 2.3174642E-002, 2.7032531E-004, 3.3384587E-005, 3.5303780E-002, 2.1201985E-004, 7.7397988E-001, 2.0510220E-005
 6.5229592E+001, 6.6829607E+002, 6.5485347E+002, 3.6270530E+000, 1.5367479E+002, 2.1910526E+002, 1.4179655E+000, 1.6959837E-001, 2.1787633E-002, 1.9790285E-004, 2.4367039E-005, 3.3360213E-002, 1.5521792E-004, 7.7483749E-001, 1.4974690E-005
 6.7260204E+001, 6.4830571E+002, 6.3516485E+002, 3.5748555E+000, 1.4640498E+002, 2.0882589E+002, 1.4197927E+000, 1.7196634E-001, 2.0526738E-002, 1.4331976E-004, 1.7751146E-005, 3.1608596E-002, 1.1240765E-004, 7.7559674E-001, 1.0815983E-005
 6.9290816E+001, 6.2937551E+002, 6.1667346E+002, 3.5362687E+000, 1.3937757E+002, 1.9873469E+002, 1.4105651E+000, 1.7415852E-001, 1.9349651E-002, 1.0345457E-004, 1.2952380E-005, 2.9988413E-002, 8.1140840E-005, 7.7628559E-001, 7.7911522E-006
 7.1321429E+001, 6.1221590E+002, 6.0002300E+002, 3.5008665E+000, 1.3263712E+002, 1.8925614E+002, 1.3932968E+000, 1.7610132E-001, 1.8299848E-002, 7.5335257E-005, 9.5215994E-006, 2.8553489E-002, 5.9086476E-005, 7.7688663E-001, 5.6644446E-006
 7.3352041E+001, 5.9632755E+002, 5.8469742E+002, 3.4693411E+000, 1.2589353E+002, 1.7993958E+002, 1.3815518E+000, 1.7787344E-001, 1.7337683E-002, 5.4679371E-005, 6.9827040E-006, 2.7245278E-002, 4.2885782E-005, 7.7742833E-001, 4.1055765E-006
 7.5382653E+001, 5.8170254E+002, 5.7066255E+002, 3.4342100E+000, 1.1938436E+002, 1.7103902E+002, 1.3734624E+000, 1.7948870E-001, 1.6456600E-002, 4.0310896E-005, 5.1805162E-006, 2.6053465E-002, 3.1616389E-005, 7.7791623E-001, 3.0237767E-006
 7.7413265E+001, 5.6827235E+002, 5.5785658E+002, 3.4024468E+000, 1.1336186E+002, 1.6269999E+002, 1.3620841E+000, 1.8095203E-001, 1.5655655E-002, 3.0264760E-005, 3.8973714E-006, 2.4974132E-002, 2.3737067E-005, 7.7835435E-001, 2.2686624E-006
 7.9443878E+001, 5.5568552E+002, 5.4592634E+002, 3.3736113E+000, 1.0756932E+002, 1.5460795E+002, 1.3420952E+000, 1.8229777E-001, 1.4917496E-002, 2.2749283E-005, 2.9234035E-006, 2.3981769E-002, 1.7842575E-005, 7.7875499E-001, 1.7042915E-006
 8.1474490E+001, 5.4399989E+002, 5.3489772E+002, 3.3457650E+000, 1.0218857E+002, 1.4696305E+002, 1.3210666E+000, 1.8353139E-001, 1.4239708E-002, 1.7081947E-005, 2.1930633E-006, 2.3072235E-002, 1.3397606E-005, 7.7912064E-001, 1.2789929E-006
 8.3505102E+001, 5.3283780E+002, 5.2433780E+002, 3.3138893E+000, 9.7300453E+001, 1.3996585E+002, 1.3039088E+000, 1.8469849E-001, 1.3597453E-002, 1.2829018E-005, 1.6460944E-006, 2.2211894E-002, 1.0061975E-005, 7.7946511E-001, 9.6002667E-007
 8.5535714E+001, 5.2246265E+002, 5.1449453E+002, 3.2810455E+000, 9.2727623E+001, 1.3351626E+002, 1.2893326E+000, 1.8577799E-001, 1.3002719E-002, 9.6330572E-006, 1.2367661E-006, 2.1416217E-002, 7.5553389E-006, 7.7978276E-001, 7.2048997E-007
 8.7566327E+001, 5.1283888E+002, 5.0538917E+002, 3.2485107E+000, 8.8282622E+001, 1.2739894E+002, 1.2752001E+000, 1.8677050E-001, 1.2455437E-002, 7.2177369E-006, 9.2871431E-007, 2.0684736E-002, 5.6609702E-006, 7.8007411E-001, 5.3956835E-007
 8.9596939E+001, 5.0407348E+002, 4.9711376E+002, 3.2167606E+000, 8.3947622E+001, 1.2153453E+002, 1.2602740E+000, 1.8766771E-001, 1.1960375E-002, 5.3903522E-006, 6.9689489E-007, 2.0023534E-002, 4.2277272E-006, 7.8033701E-001, 4.0275373E-007
 9.1627551E+001, 4.9568292E+002, 4.8923233E+002, 3.1880980E+000, 7.9534861E+001, 1.1555697E+002, 1.2376991E+000, 1.8851882E-001, 1.1490425E-002, 4.0041054E-006, 5.2091743E-007, 1.9396342E-002, 3.1404748E-006, 7.8058596E-001, 2.9902647E-007
 9.3658163E+001, 4.8796474E+002, 4.8199100E+002, 3.1571430E+000, 7.5271472E+001, 1.0978882E+002, 1.2170258E+000, 1.8929490E-001, 1.1061703E-002, 2.9625830E-006, 3.8834623E-007, 1.8824477E-002, 2.3235945E-006, 7.8081266E-001, 2.2114443E-007
 9.5688776E+001, 4.8037572E+002, 4.7480194E+002, 3.1234238E+000, 7.1347998E+001, 1.0456017E+002, 1.2007633E+000, 1.9006096E-001, 1.0638289E-002, 2.1866085E-006, 2.8931099E-007, 1.8260031E-002, 1.7149870E-006, 7.8103610E-001, 1.6314958E-007
 9.7719388E+001, 4.7323252E+002, 4.6800176E+002, 3.0903681E+000, 6.7680186E+001, 9.9879182E+001, 1.1859940E+000, 1.9077747E-001, 1.0242122E-002, 1.6090373E-006, 2.1516078E-007, 1.7732110E-002, 1.2619901E-006, 7.8124490E-001, 1.2000928E-007
 9.9750000E+001, 4.6653771E+002, 4.6162790E+002, 3.0533126E+000, 6.4368482E+001, 9.5589481E+001, 1.1737598E+000, 1.9144134E-001, 9.8749605E-003, 1.1821901E-006, 1.5983407E-007, 1.7242989E-002, 9.2720788E-007, 7.8143821E-001, 8.8145139E-008
