cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
 4.7500000E+000, 1.0507128E+003, 1.0705154E+003, 5.1658625E-001, 1.3787931E+002, 2.5520622E+002, 2.5441608E-001, 8.4017561E-003, 5.3241710E-002, 4.9072615E-002, 1.9482935E-001, 1.5009694E-001, 3.8741538E-002, 5.0274635E-001, 1.0467004E-003
 5.2500000E+000, 1.0667322E+003, 1.0898558E+003, 6.0940682E-001, 1.3680830E+002, 2.5460263E+002, 2.7751434E-001, 9.1697123E-003, 5.4352205E-002, 4.8900622E-002, 1.8324478E-001, 1.5156945E-001, 3.8605755E-002, 5.1129780E-001, 1.0496995E-003
 5.7500000E+000, 1.0809430E+003, 1.1067169E+003, 7.0309348E-001, 1.3472977E+002, 2.5325640E+002, 3.0235814E-001, 9.9901812E-003, 5.5338458E-002, 4.8672832E-002, 1.7279946E-001, 1.5277509E-001, 3.8425920E-002, 5.1915170E-001, 1.0509148E-003
 6.2500000E+000, 1.0943845E+003, 1.1224918E+003, 7.9757948E-001, 1.3261101E+002, 2.5236272E+002, 3.2756223E-001, 1.0769457E-002, 5.6266099E-002, 4.8405779E-002, 1.6329391E-001, 1.5383549E-001, 3.8215088E-002, 5.2638342E-001, 1.0507123E-003
 6.7500000E+000, 1.1072519E+003, 1.1376017E+003, 8.9133904E-001, 1.3081679E+002, 2.5204581E+002, 3.5374992E-001, 1.1516144E-002, 5.7172882E-002, 4.8062851E-002, 1.5462489E-001, 1.5475741E-001, 3.7944356E-002, 5.3311077E-001, 1.0482535E-003
 7.2500000E+000, 1.1191210E+003, 1.1514758E+003, 9.8469957E-001, 1.2892800E+002, 2.5184624E+002, 3.8006972E-001, 1.2263053E-002, 5.7983413E-002, 4.7722325E-002, 1.4672490E-001, 1.5553553E-001, 3.7675519E-002, 5.3930448E-001, 1.0454439E-003
 7.7500000E+000, 1.1304086E+003, 1.1646348E+003, 1.0772185E+000, 1.2716731E+002, 2.5195457E+002, 4.0563715E-001, 1.2991845E-002, 5.8779978E-002, 4.7317315E-002, 1.3945936E-001, 1.5620189E-001, 3.7355775E-002, 5.4512675E-001, 1.0406615E-003
 8.2500000E+000, 1.1411658E+003, 1.1770402E+003, 1.1684794E+000, 1.2568006E+002, 2.5273684E+002, 4.3167506E-001, 1.3754644E-002, 5.9545841E-002, 4.6859004E-002, 1.3264062E-001, 1.5674753E-001, 3.6993950E-002, 5.5071812E-001, 1.0343324E-003
 8.7500000E+000, 1.1518462E+003, 1.1893524E+003, 1.2580009E+000, 1.2441587E+002, 2.5404128E+002, 4.5718881E-001, 1.4558374E-002, 6.0289430E-002, 4.6350622E-002, 1.2614503E-001, 1.5718997E-001, 3.6592597E-002, 5.5616341E-001, 1.0266158E-003
 9.2500000E+000, 1.1619326E+003, 1.2011051E+003, 1.2580009E+000, 1.2293934E+002, 2.5515725E+002, 4.5718881E-001, 1.5446157E-002, 6.0939103E-002, 4.5858129E-002, 1.1990804E-001, 1.5751264E-001, 3.6203786E-002, 5.6145038E-001, 1.0191601E-003
 9.7500000E+000, 1.1713340E+003, 1.2120136E+003, 1.4306302E+000, 1.2167289E+002, 2.5684584E+002, 5.0751476E-001, 1.6499979E-002, 6.1563421E-002, 4.5233006E-002, 1.1397681E-001, 1.5761452E-001, 3.5710268E-002, 5.6675679E-001, 1.0082413E-003
 1.0250000E+001, 1.1790755E+003, 1.2209781E+003, 1.5124805E+000, 1.1962153E+002, 2.5714514E+002, 5.3346589E-001, 1.7750086E-002, 6.2114585E-002, 4.4500503E-002, 1.0842739E-001, 1.5745838E-001, 3.5131976E-002, 5.7201471E-001, 9.9449740E-004
 1.0750000E+001, 1.1855948E+003, 1.2279577E+003, 1.5911213E+000, 1.1719510E+002, 2.5789284E+002, 5.6136324E-001, 1.9085862E-002, 6.2542753E-002, 4.3811144E-002, 1.0318306E-001, 1.5717609E-001, 3.4587745E-002, 5.7705129E-001, 9.8161714E-004
 1.1250000E+001, 1.1922965E+003, 1.2347334E+003, 1.6674280E+000, 1.1509731E+002, 2.6038738E+002, 5.8945920E-001, 2.0410916E-002, 6.2960768E-002, 4.3110388E-002, 9.8149568E-002, 1.5686216E-001, 3.4034516E-002, 5.8195061E-001, 9.6828822E-004
 1.1750000E+001, 1.1993454E+003, 1.2419531E+003, 1.7419661E+000, 1.1360228E+002, 2.6400928E+002, 6.1637730E-001, 2.1700080E-002, 6.3433144E-002, 4.2336272E-002, 9.3337009E-002, 1.5652820E-001, 3.3423372E-002, 5.8676612E-001, 9.5300275E-004
 1.2250000E+001, 1.2060029E+003, 1.2489222E+003, 1.8145337E+000, 1.1217591E+002, 2.6699125E+002, 6.4235040E-001, 2.2990606E-002, 6.3885886E-002, 4.1554396E-002, 8.8730535E-002, 1.5615341E-001, 3.2806102E-002, 5.9144899E-001, 9.3741445E-004
 1.2750000E+001, 1.2123001E+003, 1.2556914E+003, 1.8848929E+000, 1.1066898E+002, 2.6905296E+002, 6.6777568E-001, 2.4259068E-002, 6.4324317E-002, 4.0775354E-002, 8.4327332E-002, 1.5576027E-001, 3.2191069E-002, 5.9597807E-001, 9.2173517E-004
 1.3250000E+001, 1.2179378E+003, 1.2616572E+003, 1.9528259E+000, 1.0935935E+002, 2.7104781E+002, 6.9317092E-001, 2.5602314E-002, 6.4719822E-002, 3.9971108E-002, 8.0086931E-002, 1.5526774E-001, 3.1556138E-002, 6.0045845E-001, 9.0532172E-004
 1.3750000E+001, 1.2234024E+003, 1.2674092E+003, 2.0179725E+000, 1.0853367E+002, 2.7356115E+002, 7.1944713E-001, 2.7024821E-002, 6.5080352E-002, 3.9132435E-002, 7.5985008E-002, 1.5467519E-001, 3.0894028E-002, 6.0491972E-001, 8.8794556E-004
 1.4250000E+001, 1.2283604E+003, 1.2725518E+003, 2.0805037E+000, 1.0792185E+002, 2.7630863E+002, 7.4637000E-001, 2.8545721E-002, 6.5407769E-002, 3.8233255E-002, 7.2090361E-002, 1.5394941E-001, 3.0184149E-002, 6.0935347E-001, 8.6896295E-004
 1.4750000E+001, 1.2326874E+003, 1.2768508E+003, 2.1403081E+000, 1.0708820E+002, 2.7890254E+002, 7.7412501E-001, 3.0248990E-002, 6.5677281E-002, 3.7265329E-002, 6.8259585E-002, 1.5304261E-001, 2.9419996E-002, 6.1390695E-001, 8.4827738E-004
 1.5250000E+001, 1.2354890E+003, 1.2792460E+003, 2.1403081E+000, 1.0620018E+002, 2.8070154E+002, 7.7412501E-001, 3.1984980E-002, 6.5852288E-002, 3.6343073E-002, 6.4737207E-002, 1.5205573E-001, 2.8691900E-002, 6.1820950E-001, 8.2850580E-004
 1.5750000E+001, 1.2379436E+003, 1.2809591E+003, 2.1977635E+000, 1.0586800E+002, 2.8368572E+002, 8.0183158E-001, 3.3806480E-002, 6.5958398E-002, 3.5432942E-002, 6.1287409E-002, 1.5098209E-001, 2.7973375E-002, 6.2248720E-001, 8.0899617E-004
 1.6250000E+001, 1.2401295E+003, 1.2822206E+003, 2.2533891E+000, 1.0587862E+002, 2.8724901E+002, 8.2921313E-001, 3.5642626E-002, 6.6021684E-002, 3.4544973E-002, 5.7968342E-002, 1.4987421E-001, 2.7272347E-002, 6.2665564E-001, 7.8991627E-004
 1.6750000E+001, 1.2420794E+003, 1.2830464E+003, 2.3075470E+000, 1.0622654E+002, 2.9149544E+002, 8.5482421E-001, 3.7516401E-002, 6.6066716E-002, 3.3632505E-002, 5.4783364E-002, 1.4870493E-001, 2.6551978E-002, 6.3077729E-001, 7.7015100E-004
 1.7250000E+001, 1.2435246E+003, 1.2826830E+003, 2.3591780E+000, 1.0655854E+002, 2.9732290E+002, 8.8116332E-001, 3.9476571E-002, 6.6033403E-002, 3.2734343E-002, 5.1729231E-002, 1.4743752E-001, 2.5842902E-002, 6.3483174E-001, 7.5067584E-004
 1.7750000E+001, 1.2443188E+003, 1.2813209E+003, 2.4083458E+000, 1.0681266E+002, 3.0350869E+002, 9.0928338E-001, 4.1503871E-002, 6.5944866E-002, 3.1835494E-002, 4.8810008E-002, 1.4608600E-001, 2.5133285E-002, 6.3882475E-001, 7.3105287E-004
 1.8250000E+001, 1.2445350E+003, 1.2791881E+003, 2.4551835E+000, 1.0760493E+002, 3.1011444E+002, 9.3812764E-001, 4.3605871E-002, 6.5803239E-002, 3.0928078E-002, 4.6025080E-002, 1.4464279E-001, 2.4416904E-002, 6.4276937E-001, 7.1112594E-004
 1.8750000E+001, 1.2445787E+003, 1.2767623E+003, 2.5003473E+000, 1.0890152E+002, 3.1753046E+002, 9.6666023E-001, 4.5734789E-002, 6.5655621E-002, 2.9990410E-002, 4.3363961E-002, 1.4314869E-001, 2.3676639E-002, 6.4667606E-001, 6.9035033E-004
 1.9250000E+001, 1.2440073E+003, 1.2736664E+003, 2.5442230E+000, 1.1068560E+002, 3.2488301E+002, 9.9350923E-001, 4.7937723E-002, 6.5451924E-002, 2.9049304E-002, 4.0830316E-002, 1.4156548E-001, 2.2933661E-002, 6.5053280E-001, 6.6941100E-004
 1.9750000E+001, 1.2427099E+003, 1.2696595E+003, 2.5863044E+000, 1.1300714E+002, 3.3220395E+002, 1.0185739E+000, 5.0221373E-002, 6.5179344E-002, 2.8118353E-002, 3.8405292E-002, 1.3989269E-001, 2.2198700E-002, 6.5433990E-001, 6.4866916E-004
 2.0250000E+001, 1.2407922E+003, 1.2651294E+003, 2.6261098E+000, 1.1550256E+002, 3.3867784E+002, 1.0435644E+000, 5.2548578E-002, 6.4878330E-002, 2.7173595E-002, 3.6097255E-002, 1.3815798E-001, 2.1452838E-002, 6.5810232E-001, 6.2750358E-004
 2.0750000E+001, 1.2382246E+003, 1.2599769E+003, 2.6644846E+000, 1.1805487E+002, 3.4456360E+002, 1.0662941E+000, 5.4950404E-002, 6.4537834E-002, 2.6208175E-002, 3.3894107E-002, 1.3633550E-001, 2.0690665E-002, 6.6185068E-001, 6.0575566E-004
 2.1250000E+001, 1.2347341E+003, 1.2536909E+003, 2.7009102E+000, 1.2086575E+002, 3.5034329E+002, 1.0877911E+000, 5.7470865E-002, 6.4136791E-002, 2.5216167E-002, 3.1797429E-002, 1.3438559E-001, 1.9907500E-002, 6.6561102E-001, 5.8328162E-004
 2.1750000E+001, 1.2303909E+003, 1.2461920E+003, 2.7347311E+000, 1.2381275E+002, 3.5647958E+002, 1.1097188E+000, 6.0109934E-002, 6.3662915E-002, 2.4213450E-002, 2.9800884E-002, 1.3231167E-001, 1.9115882E-002, 6.6936928E-001, 5.6050158E-004
 2.2250000E+001, 1.2253569E+003, 1.2377307E+003, 2.7654988E+000, 1.2668173E+002, 3.6277667E+002, 1.1325004E+000, 6.2817131E-002, 6.3112327E-002, 2.3240119E-002, 2.7907731E-002, 1.3016280E-001, 1.8347463E-002, 6.7305336E-001, 5.3836730E-004
 2.2750000E+001, 1.2199567E+003, 1.2288929E+003, 2.7938407E+000, 1.2953640E+002, 3.6886638E+002, 1.1546988E+000, 6.5506575E-002, 6.2537458E-002, 2.2292974E-002, 2.6121602E-002, 1.2801305E-001, 1.7599716E-002, 6.7662495E-001, 5.1676999E-004
 2.3250000E+001, 1.2141117E+003, 1.2195814E+003, 2.8206405E+000, 1.3257138E+002, 3.7482104E+002, 1.1749751E+000, 6.8197526E-002, 6.1952548E-002, 2.1339054E-002, 2.4455878E-002, 1.2583850E-001, 1.6846621E-002, 6.8012198E-001, 4.9490608E-004
 2.3750000E+001, 1.2077241E+003, 1.2096908E+003, 2.8702607E+000, 1.3572361E+002, 3.8058179E+002, 1.2085098E+000, 7.0907204E-002, 6.1337092E-002, 2.0391953E-002, 2.2904301E-002, 1.2362714E-001, 1.6098910E-002, 6.8354089E-001, 4.7312904E-004
 2.4250000E+001, 1.2008163E+003, 1.1992250E+003, 2.8702607E+000, 1.3871958E+002, 3.8614169E+002, 1.2085098E+000, 7.3631227E-002, 6.0689082E-002, 1.9458414E-002, 2.1458874E-002, 1.2138522E-001, 1.5361905E-002, 6.8687736E-001, 4.5162085E-004
 2.4750000E+001, 1.1933329E+003, 1.1881126E+003, 2.8927559E+000, 1.4137998E+002, 3.9132470E+002, 1.2222921E+000, 7.6362471E-002, 5.9996425E-002, 1.8559552E-002, 2.0110367E-002, 1.1912360E-001, 1.4652278E-002, 6.9010995E-001, 4.3090454E-004
 2.5250000E+001, 1.1852359E+003, 1.1760762E+003, 2.9128750E+000, 1.4405051E+002, 3.9662170E+002, 1.2355384E+000, 7.9127548E-002, 5.9233531E-002, 1.7708083E-002, 1.8855131E-002, 1.1682143E-001, 1.3980065E-002, 6.9323865E-001, 4.1127313E-004
 2.5750000E+001, 1.1764029E+003, 1.1629679E+003, 2.9303154E+000, 1.4693768E+002, 4.0179995E+002, 1.2488790E+000, 8.1958419E-002, 5.8392446E-002, 1.6892534E-002, 1.7682540E-002, 1.1445115E-001, 1.3336211E-002, 6.9629883E-001, 3.9245830E-004
 2.6250000E+001, 1.1671380E+003, 1.1493092E+003, 2.9454109E+000, 1.4989315E+002, 4.0699748E+002, 1.2622965E+000, 8.4796093E-002, 5.7520999E-002, 1.6097898E-002, 1.6584783E-002, 1.1206378E-001, 1.2708867E-002, 6.9928618E-001, 3.7409654E-004
 2.6750000E+001, 1.1575881E+003, 1.1354221E+003, 2.9588076E+000, 1.5279784E+002, 4.1214518E+002, 1.2751139E+000, 8.7597133E-002, 5.6643018E-002, 1.5326448E-002, 1.5559515E-002, 1.0969810E-001, 1.2099827E-002, 7.0217968E-001, 3.5624392E-004
 2.7250000E+001, 1.1478593E+003, 1.1214569E+003, 2.9708527E+000, 1.5545331E+002, 4.1695057E+002, 1.2867932E+000, 9.0337969E-002, 5.5758727E-002, 1.4594492E-002, 1.4607847E-002, 1.0737676E-001, 1.1521968E-002, 7.0494876E-001, 3.3931083E-004
 2.7750000E+001, 1.1379141E+003, 1.1074820E+003, 2.9917063E+000, 1.5785500E+002, 4.2112089E+002, 1.3067928E+000, 9.3010804E-002, 5.4868942E-002, 1.3906931E-002, 1.3727410E-002, 1.0510771E-001, 1.0979156E-002, 7.0758578E-001, 3.2342171E-004
 2.8250000E+001, 1.1278530E+003, 1.0936278E+003, 2.9917063E+000, 1.6009191E+002, 4.2467736E+002, 1.3067928E+000, 9.5594162E-002, 5.3978976E-002, 1.3273980E-002, 1.2908732E-002, 1.0291291E-001, 1.0479458E-002, 7.1007552E-001, 3.0882101E-004
 2.8750000E+001, 1.1180446E+003, 1.0802277E+003, 3.0009909E+000, 1.6220069E+002, 4.2797555E+002, 1.3147989E+000, 9.8051828E-002, 5.3125533E-002, 1.2677784E-002, 1.2145170E-002, 1.0082287E-001, 1.0008777E-002, 7.1242665E-001, 2.9504694E-004
 2.9250000E+001, 1.1085334E+003, 1.0674674E+003, 3.0098336E+000, 1.6415521E+002, 4.3077536E+002, 1.3220047E+000, 1.0038478E-001, 5.2319878E-002, 1.2103876E-002, 1.1437314E-002, 9.8834605E-002, 9.5556915E-003, 7.1465602E-001, 2.8174994E-004
 2.9750000E+001, 1.0991509E+003, 1.0552372E+003, 3.0184353E+000, 1.6594780E+002, 4.3289550E+002, 1.3278373E+000, 1.0260919E-001, 5.1551714E-002, 1.1553869E-002, 1.0781217E-002, 9.6934949E-002, 9.1214755E-003, 7.1677192E-001, 2.6899331E-004
 3.0250000E+001, 1.0898985E+003, 1.0434723E+003, 3.0270189E+000, 1.6754195E+002, 4.3447078E+002, 1.3323736E+000, 1.0474163E-001, 5.0820133E-002, 1.1017948E-002, 1.0171053E-002, 9.5109122E-002, 8.6983803E-003, 7.1879741E-001, 2.5654568E-004
 3.0750000E+001, 1.0805925E+003, 1.0318435E+003, 3.0354120E+000, 1.6868795E+002, 4.3545234E+002, 1.3360040E+000, 1.0681861E-001, 5.0092301E-002, 1.0510995E-002, 9.6004569E-003, 9.3328412E-002, 8.2981542E-003, 7.2073640E-001, 2.4477659E-004
 3.1250000E+001, 1.0711263E+003, 1.0201396E+003, 3.0437302E+000, 1.6945068E+002, 4.3598834E+002, 1.3384615E+000, 1.0886273E-001, 4.9348472E-002, 1.0041374E-002, 9.0664304E-003, 9.1574744E-002, 7.9274008E-003, 7.2259163E-001, 2.3388123E-004
 3.1750000E+001, 1.0614755E+003, 1.0082600E+003, 3.0519319E+000, 1.6991753E+002, 4.3620819E+002, 1.3399386E+000, 1.1088983E-001, 4.8583030E-002, 9.6055257E-003, 8.5631396E-003, 8.9834867E-002, 7.5833097E-003, 7.2437857E-001, 2.2377665E-004
 3.2250000E+001, 1.0517506E+003, 9.9633077E+002, 3.0665659E+000, 1.7019873E+002, 4.3624296E+002, 1.3432049E+000, 1.1289962E-001, 4.7808563E-002, 9.1888676E-003, 8.0872056E-003, 8.8107658E-002, 7.2543691E-003, 7.2611636E-001, 2.1411649E-004
 3.2750000E+001, 1.0421104E+003, 9.8459905E+002, 3.0665659E+000, 1.7036239E+002, 4.3612719E+002, 1.3432049E+000, 1.1486124E-001, 4.7047587E-002, 8.7863851E-003, 7.6359471E-003, 8.6419941E-002, 6.9366198E-003, 7.2779846E-001, 2.0478663E-004
 3.3250000E+001, 1.0324697E+003, 9.7299605E+002, 3.0733815E+000, 1.7047459E+002, 4.3578006E+002, 1.3444131E+000, 1.1677672E-001, 4.6291961E-002, 8.4063497E-003, 7.2104536E-003, 8.4770864E-002, 6.6365918E-003, 7.2941546E-001, 1.9598543E-004
 3.3750000E+001, 1.0228290E+003, 9.6155893E+002, 3.0795221E+000, 1.7065308E+002, 4.3520949E+002, 1.3459305E+000, 1.1864165E-001, 4.5537419E-002, 8.0579272E-003, 6.8050370E-003, 8.3166616E-002, 6.3615214E-003, 7.3095860E-001, 1.8793025E-004
 3.4250000E+001, 1.0131880E+003, 9.5031789E+002, 3.0853823E+000, 1.7090699E+002, 4.3440767E+002, 1.3475907E+000, 1.2045967E-001, 4.4792811E-002, 7.7275925E-003, 6.4210553E-003, 8.1601912E-002, 6.1007309E-003, 7.3244433E-001, 1.8028633E-004
 3.4750000E+001, 1.0037253E+003, 9.3939739E+002, 3.0910651E+000, 1.7133652E+002, 4.3365672E+002, 1.3491104E+000, 1.2225005E-001, 4.4058630E-002, 7.4028130E-003, 6.0465622E-003, 8.0060374E-002, 5.8443261E-003, 7.3390433E-001, 1.7276032E-004
 3.5250000E+001, 9.9398595E+002, 9.2841851E+002, 3.1020296E+000, 1.7172008E+002, 4.3239682E+002, 1.3511420E+000, 1.2399236E-001, 4.3335274E-002, 7.0951146E-003, 5.6985152E-003, 7.8558314E-002, 5.6014063E-003, 7.3530410E-001, 1.6563104E-004
 3.5750000E+001, 9.8455297E+002, 9.1782477E+002, 3.1069111E+000, 1.7211587E+002, 4.3126621E+002, 1.3520999E+000, 1.2569292E-001, 4.2632370E-002, 6.7908585E-003, 5.3597650E-003, 7.7091526E-002, 5.3612041E-003, 7.3667423E-001, 1.5857534E-004
 3.6250000E+001, 9.7516556E+002, 9.0740076E+002, 3.1108937E+000, 1.7252283E+002, 4.3002467E+002, 1.3533943E+000, 1.2736147E-001, 4.1939994E-002, 6.4935402E-003, 5.0413181E-003, 7.5649905E-002, 5.1264791E-003, 7.3800756E-001, 1.5167142E-004
 3.6750000E+001, 9.6567581E+002, 8.9698202E+002, 3.1145382E+000, 1.7293522E+002, 4.2859226E+002, 1.3539883E+000, 1.2901331E-001, 4.1246002E-002, 6.2072834E-003, 4.7415225E-003, 7.4220939E-002, 4.9004869E-003, 7.3930746E-001, 1.4502007E-004
 3.7250000E+001, 9.5622510E+002, 8.8670385E+002, 3.1183088E+000, 1.7320922E+002, 4.2700463E+002, 1.3526794E+000, 1.3064154E-001, 4.0559407E-002, 5.9266100E-003, 4.4565947E-003, 7.2810624E-002, 4.6789027E-003, 7.4057974E-001, 1.3848901E-004
 3.7750000E+001, 9.4674771E+002, 8.7653981E+002, 3.1218833E+000, 1.7325717E+002, 4.2515421E+002, 1.3499818E+000, 1.3225240E-001, 3.9877407E-002, 5.6510384E-003, 4.1827910E-003, 7.1414125E-002, 4.4613461E-003, 7.4183042E-001, 1.3207250E-004
 3.8250000E+001, 9.3723098E+002, 8.6650330E+002, 3.1218833E+000, 1.7308236E+002, 4.2302711E+002, 1.3499818E+000, 1.3384372E-001, 3.9200894E-002, 5.3814213E-003, 3.9175281E-003, 7.0033953E-002, 4.2484905E-003, 7.4305929E-001, 1.2579564E-004
 3.8750000E+001, 9.2775658E+002, 8.5665535E+002, 3.1272950E+000, 1.7272590E+002, 4.2069143E+002, 1.3426315E+000, 1.3540635E-001, 3.8536051E-002, 5.1168267E-003, 3.6602639E-003, 6.8678084E-002, 4.0396000E-003, 7.4426359E-001, 1.1963305E-004
 3.9250000E+001, 9.1818449E+002, 8.4687211E+002, 3.1291552E+000, 1.7224460E+002, 4.1807244E+002, 1.3379423E+000, 1.3695105E-001, 3.7875637E-002, 4.8579740E-003, 3.4138772E-003, 6.7336660E-002, 3.8352426E-003, 7.4544546E-001, 1.1359956E-004
 3.9750000E+001, 9.0849819E+002, 8.3711131E+002, 3.1291552E+000, 1.7178011E+002, 4.1524048E+002, 1.3379423E+000, 1.3847674E-001, 3.7218063E-002, 4.6070255E-003, 3.1819856E-003, 6.6010250E-002, 3.6371254E-003, 7.4659939E-001, 1.0774750E-004
 4.0250000E+001, 8.9881477E+002, 8.2741728E+002, 3.1308471E+000, 1.7132799E+002, 4.1230008E+002, 1.3325777E+000, 1.3996959E-001, 3.6568176E-002, 4.3675646E-003, 2.9669908E-003, 6.4711001E-002, 3.4480773E-003, 7.4771319E-001, 1.0216380E-004
 4.0750000E+001, 8.8923398E+002, 8.1786526E+002, 3.1343838E+000, 1.7087877E+002, 4.0931487E+002, 1.3212877E+000, 1.4141702E-001, 3.5928040E-002, 4.1464147E-003, 2.7662002E-003, 6.3451358E-002, 3.2734853E-003, 7.4877500E-001, 9.7010670E-005
 4.1250000E+001, 8.7984384E+002, 8.0854165E+002, 3.1361905E+000, 1.7040046E+002, 4.0634302E+002, 1.3153841E+000, 1.4281875E-001, 3.5302612E-002, 3.9380383E-003, 2.5777816E-003, 6.2231158E-002, 3.1089776E-003, 7.4979239E-001, 9.2152975E-005
 4.1750000E+001, 8.7062299E+002, 7.9941725E+002, 3.1375664E+000, 1.6985163E+002, 4.0336573E+002, 1.3098112E+000, 1.4418066E-001, 3.4689693E-002, 3.7412587E-003, 2.3994515E-003, 6.1045511E-002, 2.9536253E-003, 7.5077102E-001, 8.7565548E-005
 4.2250000E+001, 8.6163390E+002, 7.9053274E+002, 3.1375664E+000, 1.6927287E+002, 4.0047315E+002, 1.3098112E+000, 1.4550052E-001, 3.4093923E-002, 3.5519902E-003, 2.2314784E-003, 5.9895762E-002, 2.8042028E-003, 7.5171441E-001, 8.3151429E-005
 4.2750000E+001, 8.5284814E+002, 7.8188726E+002, 3.1384412E+000, 1.6869099E+002, 3.9764912E+002, 1.3046731E+000, 1.4678269E-001, 3.3515459E-002, 3.3669498E-003, 2.0738099E-003, 5.8777649E-002, 2.6581183E-003, 7.5262842E-001, 7.8829668E-005
 4.3250000E+001, 8.4412229E+002, 7.7339530E+002, 3.1386003E+000, 1.6804611E+002, 3.9469632E+002, 1.2952525E+000, 1.4804047E-001, 3.2946928E-002, 3.1858217E-003, 1.9252943E-003, 5.7679717E-002, 2.5151224E-003, 7.5352035E-001, 7.4592556E-005
 4.3750000E+001, 8.3541842E+002, 7.6502012E+002, 3.1379358E+000, 1.6730458E+002, 3.9158809E+002, 1.2908467E+000, 1.4927976E-001, 3.2384854E-002, 3.0088247E-003, 1.7845337E-003, 5.6597070E-002, 2.3753879E-003, 7.5439361E-001, 7.0450515E-005
 4.4250000E+001, 8.2667751E+002, 7.5672020E+002, 3.1379358E+000, 1.6645235E+002, 3.8828027E+002, 1.2908467E+000, 1.5050366E-001, 3.1829613E-002, 2.8332402E-003, 1.6520465E-003, 5.5526546E-002, 2.2367686E-003, 7.5525243E-001, 6.6335854E-005
 4.4750000E+001, 8.1790181E+002, 7.4850574E+002, 3.1369021E+000, 1.6548954E+002, 3.8473309E+002, 1.2865268E+000, 1.5170924E-001, 3.1279165E-002, 2.6635199E-003, 1.5285432E-003, 5.4471185E-002, 2.1027788E-003, 7.5608981E-001, 6.2360353E-005
 4.5250000E+001, 8.0917261E+002, 7.4039830E+002, 3.1335804E+000, 1.6434337E+002, 3.8099140E+002, 1.2789807E+000, 1.5288543E-001, 3.0734616E-002, 2.5059491E-003, 1.4155912E-003, 5.3441244E-002, 1.9783808E-003, 7.5689225E-001, 5.8670013E-005
