cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
 9.2954545E+000, 1.0947044E+003, 1.1198463E+003, 1.3796839E+000, 1.3491580E+002, 1.9656661E+002, 3.7211977E-001, 1.3270187E-002, 5.0728507E-002, 5.4106624E-002, 7.6383102E-002, 1.4454153E-001, 4.2436568E-002, 6.0792434E-001, 4.2368115E-003
 1.0300505E+001, 1.1126574E+003, 1.1386599E+003, 1.5655037E+000, 1.3385188E+002, 2.0053244E+002, 4.1455533E-001, 1.5806430E-002, 5.1586715E-002, 5.2463777E-002, 6.9682647E-002, 1.4348673E-001, 4.1148060E-002, 6.1553862E-001, 4.1166423E-003
 1.1305556E+001, 1.1284641E+003, 1.1549296E+003, 1.7419280E+000, 1.3315528E+002, 2.0565614E+002, 4.5845146E-001, 1.8485955E-002, 5.2375629E-002, 5.0710696E-002, 6.3756149E-002, 1.4218731E-001, 3.9773095E-002, 6.2276789E-001, 3.9854857E-003
 1.2310606E+001, 1.1414964E+003, 1.1678951E+003, 1.9076837E+000, 1.3174410E+002, 2.1058760E+002, 5.0428194E-001, 2.1342727E-002, 5.2975650E-002, 4.8977112E-002, 5.8460743E-002, 1.4066036E-001, 3.8413422E-002, 6.2956663E-001, 3.8546090E-003
 1.3315657E+001, 1.1521810E+003, 1.1780907E+003, 2.0631649E+000, 1.3032908E+002, 2.1599695E+002, 5.5030078E-001, 2.4343321E-002, 5.3428696E-002, 4.7249183E-002, 5.3702447E-002, 1.3894329E-001, 3.7058182E-002, 6.3601033E-001, 3.7231017E-003
 1.4320707E+001, 1.1606572E+003, 1.1856692E+003, 2.2076264E+000, 1.3000290E+002, 2.2280966E+002, 5.9665371E-001, 2.7549491E-002, 5.3736475E-002, 4.5500823E-002, 4.9375066E-002, 1.3700351E-001, 3.5686920E-002, 6.4222599E-001, 3.5890429E-003
 1.5325758E+001, 1.1666868E+003, 1.1906018E+003, 2.3410945E+000, 1.3065568E+002, 2.2976091E+002, 6.4327527E-001, 3.0750589E-002, 5.3920083E-002, 4.3832080E-002, 4.5522024E-002, 1.3500435E-001, 3.4378102E-002, 6.4799825E-001, 3.4605518E-003
 1.6330808E+001, 1.1721939E+003, 1.1950434E+003, 2.4636813E+000, 1.3227347E+002, 2.3738304E+002, 6.9096595E-001, 3.3910676E-002, 5.4071843E-002, 4.2185375E-002, 4.1967780E-002, 1.3299142E-001, 3.3086568E-002, 6.5351470E-001, 3.3332334E-003
 1.7335859E+001, 1.1765863E+003, 1.1981835E+003, 2.5776361E+000, 1.3458884E+002, 2.4565762E+002, 7.3837577E-001, 3.7084311E-002, 5.4171836E-002, 4.0548844E-002, 3.8716134E-002, 1.3092214E-001, 3.1803015E-002, 6.5880296E-001, 3.2060034E-003
 1.8340909E+001, 1.1798606E+003, 1.2001008E+003, 2.6825931E+000, 1.3773313E+002, 2.5433340E+002, 7.8548417E-001, 4.0260411E-002, 5.4247849E-002, 3.8901883E-002, 3.5741101E-002, 1.2880570E-001, 3.0511281E-002, 6.6390395E-001, 3.0772473E-003
 1.9345960E+001, 1.1816389E+003, 1.2004927E+003, 2.7801525E+000, 1.4155499E+002, 2.6279406E+002, 8.3089946E-001, 4.3509081E-002, 5.4271562E-002, 3.7237519E-002, 3.3006547E-002, 1.2659513E-001, 2.9205897E-002, 6.6887279E-001, 2.9465706E-003
 2.0351010E+001, 1.1817310E+003, 1.1988980E+003, 2.8708099E+000, 1.4571256E+002, 2.7141957E+002, 8.7192233E-001, 4.6879226E-002, 5.4198263E-002, 3.5578878E-002, 3.0484115E-002, 1.2426235E-001, 2.7905003E-002, 6.7371592E-001, 2.8160765E-003
 2.1356061E+001, 1.1800420E+003, 1.1949880E+003, 2.9549970E+000, 1.5022999E+002, 2.8085628E+002, 9.1099542E-001, 5.0366987E-002, 5.4001173E-002, 3.3958708E-002, 2.8167748E-002, 1.2181608E-001, 2.6634281E-002, 6.7839645E-001, 2.6885265E-003
 2.2361111E+001, 1.1767053E+003, 1.1889386E+003, 3.0306900E+000, 1.5514490E+002, 2.9097418E+002, 9.5071833E-001, 5.3956751E-002, 5.3703736E-002, 3.2361506E-002, 2.6050707E-002, 1.1926658E-001, 2.5381573E-002, 6.8293375E-001, 2.5626528E-003
 2.3366162E+001, 1.1722394E+003, 1.1813072E+003, 3.0985454E+000, 1.6050949E+002, 3.0178013E+002, 9.9297649E-001, 5.7539110E-002, 5.3328766E-002, 3.0829522E-002, 2.4129067E-002, 1.1670141E-001, 2.4180017E-002, 6.8724710E-001, 2.4418981E-003
 2.4371212E+001, 1.1669879E+003, 1.1727784E+003, 3.1592382E+000, 1.6603139E+002, 3.1229431E+002, 1.0335143E+000, 6.1059520E-002, 5.2898514E-002, 2.9376301E-002, 2.2365653E-002, 1.1416867E-001, 2.3040236E-002, 6.9133105E-001, 2.3272482E-003
 2.5376263E+001, 1.1611609E+003, 1.1637597E+003, 3.2156763E+000, 1.7132733E+002, 3.2199331E+002, 1.0718259E+000, 6.4567012E-002, 5.2412589E-002, 2.7976807E-002, 2.0725034E-002, 1.1163408E-001, 2.1942594E-002, 6.9525623E-001, 2.2166830E-003
 2.6381313E+001, 1.1543170E+003, 1.1538087E+003, 3.2668548E+000, 1.7659601E+002, 3.3094917E+002, 1.1058222E+000, 6.8122768E-002, 5.1857371E-002, 2.6610953E-002, 1.9189213E-002, 1.0905241E-001, 2.0871336E-002, 6.9907812E-001, 2.1086723E-003
 2.7386364E+001, 1.1463213E+003, 1.1427398E+003, 3.3134180E+000, 1.8210089E+002, 3.3930564E+002, 1.1392369E+000, 7.1757265E-002, 5.1229014E-002, 2.5265631E-002, 1.7748072E-002, 1.0640083E-001, 1.9816181E-002, 7.0282896E-001, 2.0022025E-003
 2.8391414E+001, 1.1371205E+003, 1.1305521E+003, 3.3523647E+000, 1.8809917E+002, 3.4725179E+002, 1.1739626E+000, 7.5454826E-002, 5.0530038E-002, 2.3948194E-002, 1.6397382E-002, 1.0369266E-001, 1.8782897E-002, 7.0649828E-001, 1.8979077E-003
 2.9396465E+001, 1.1270215E+003, 1.1174315E+003, 3.3869059E+000, 1.9436691E+002, 3.5516575E+002, 1.2093532E+000, 7.9171881E-002, 4.9772748E-002, 2.2671693E-002, 1.5137251E-002, 1.0096195E-001, 1.7781720E-002, 7.1005732E-001, 1.7967959E-003
 3.0401515E+001, 1.1162437E+003, 1.1035544E+003, 3.4151310E+000, 2.0062100E+002, 3.6299395E+002, 1.2429969E+000, 8.2849263E-002, 4.8964222E-002, 2.1464366E-002, 1.3968861E-002, 9.8256349E-002, 1.6834797E-002, 7.1345344E-001, 1.7012065E-003
 3.1406566E+001, 1.1052375E+003, 1.0896156E+003, 3.4402151E+000, 2.0671380E+002, 3.7023301E+002, 1.2750208E+000, 8.6430473E-002, 4.8159569E-002, 2.0300284E-002, 1.2888973E-002, 9.5614084E-002, 1.5921791E-002, 7.1670438E-001, 1.6089637E-003
 3.2411616E+001, 1.0939930E+003, 1.0756342E+003, 3.4605782E+000, 2.1223056E+002, 3.7650906E+002, 1.3053945E+000, 8.9925964E-002, 4.7357254E-002, 1.9175515E-002, 1.1891603E-002, 9.3027816E-002, 1.5039620E-002, 7.1982232E-001, 1.5198405E-003
 3.3416667E+001, 1.0825254E+003, 1.0616232E+003, 3.4794726E+000, 2.1733292E+002, 3.8199304E+002, 1.3332850E+000, 9.3306158E-002, 4.6571520E-002, 1.8093809E-002, 1.0965863E-002, 9.0521619E-002, 1.4191223E-002, 7.2280200E-001, 1.4340976E-003
 3.4421717E+001, 1.0709986E+003, 1.0477809E+003, 3.4959444E+000, 2.2215316E+002, 3.8680156E+002, 1.3576982E+000, 9.6587611E-002, 4.5777755E-002, 1.7073513E-002, 1.0101858E-002, 8.8087622E-002, 1.3390990E-002, 7.2563290E-001, 1.3531581E-003
 3.5426768E+001, 1.0589728E+003, 1.0337160E+003, 3.5105681E+000, 2.2702648E+002, 3.9071319E+002, 1.3819233E+000, 9.9750847E-002, 4.4977833E-002, 1.6123551E-002, 9.3067699E-003, 8.5740376E-002, 1.2645922E-002, 7.2829322E-001, 1.2777917E-003
 3.6431818E+001, 1.0474916E+003, 1.0201445E+003, 3.5231862E+000, 2.3165848E+002, 3.9482226E+002, 1.4052690E+000, 1.0279034E-001, 4.4197686E-002, 1.5221854E-002, 8.5554948E-003, 8.3484608E-002, 1.1938709E-002, 7.3082663E-001, 1.2063261E-003
 3.7436869E+001, 1.0360580E+003, 1.0066454E+003, 3.5333964E+000, 2.3556575E+002, 3.9833971E+002, 1.4289561E+000, 1.0574697E-001, 4.3418373E-002, 1.4362743E-002, 7.8605426E-003, 8.1287374E-002, 1.1264896E-002, 7.3324288E-001, 1.1381939E-003
 3.8441919E+001, 1.0242202E+003, 9.9281761E+002, 3.5426865E+000, 2.3898704E+002, 4.0122934E+002, 1.4498118E+000, 1.0866242E-001, 4.2612578E-002, 1.3550941E-002, 7.2215484E-003, 7.9118724E-002, 1.0628189E-002, 7.3554855E-001, 1.0738564E-003
 3.9446970E+001, 1.0121002E+003, 9.7882046E+002, 3.5517516E+000, 2.4226978E+002, 4.0380694E+002, 1.4651335E+000, 1.1151694E-001, 4.1792868E-002, 1.2785579E-002, 6.6312814E-003, 7.6994232E-002, 1.0027905E-002, 7.3774422E-001, 1.0132291E-003
 4.0452020E+001, 9.9974238E+002, 9.6456828E+002, 3.5591231E+000, 2.4523000E+002, 4.0615123E+002, 1.4773830E+000, 1.1433799E-001, 4.0956064E-002, 1.2053526E-002, 6.0884278E-003, 7.4891898E-002, 9.4537458E-003, 7.3985491E-001, 9.5521157E-004
 4.1457071E+001, 9.8733245E+002, 9.5029409E+002, 3.5657936E+000, 2.4759209E+002, 4.0791619E+002, 1.4877623E+000, 1.1710817E-001, 4.0116013E-002, 1.1350927E-002, 5.5867048E-003, 7.2824953E-002, 8.9026880E-003, 7.4188487E-001, 8.9949948E-004
 4.2462121E+001, 9.7488980E+002, 9.3602633E+002, 3.5692037E+000, 2.4939361E+002, 4.0907922E+002, 1.4983255E+000, 1.1981993E-001, 3.9278867E-002, 1.0676198E-002, 5.1215383E-003, 7.0799454E-002, 8.3734886E-003, 7.4383715E-001, 8.4601616E-004
 4.3467172E+001, 9.6256295E+002, 9.2196929E+002, 3.5689744E+000, 2.5073188E+002, 4.0981972E+002, 1.5107584E+000, 1.2245130E-001, 3.8448838E-002, 1.0038731E-002, 4.6881529E-003, 6.8833744E-002, 7.8735145E-003, 7.4569734E-001, 7.9556127E-004
 4.4472222E+001, 9.5053860E+002, 9.0847061E+002, 3.5662038E+000, 2.5164840E+002, 4.0993775E+002, 1.5228723E+000, 1.2496661E-001, 3.7654777E-002, 9.4289964E-003, 4.2824052E-003, 6.6953325E-002, 7.3952913E-003, 7.4746977E-001, 7.4727532E-004
 4.5477273E+001, 9.3905359E+002, 8.9580710E+002, 3.5634680E+000, 2.5217734E+002, 4.0944627E+002, 1.5318191E+000, 1.2733110E-001, 3.6916245E-002, 8.8469849E-003, 3.9016426E-003, 6.5184225E-002, 6.9388117E-003, 7.4914628E-001, 7.0112948E-004
 4.6482323E+001, 9.2759049E+002, 8.8343233E+002, 3.5609382E+000, 2.5232305E+002, 4.0829187E+002, 1.5383217E+000, 1.2960070E-001, 3.6200561E-002, 8.2938834E-003, 3.5514416E-003, 6.3484541E-002, 6.5050065E-003, 7.5073761E-001, 6.5723016E-004
 4.7487374E+001, 9.1616353E+002, 8.7135161E+002, 3.5604431E+000, 2.5232090E+002, 4.0676932E+002, 1.5420107E+000, 1.3178593E-001, 3.5504888E-002, 7.7666706E-003, 3.2295771E-003, 6.1846417E-002, 6.0915063E-003, 7.5225214E-001, 6.1535003E-004
 4.8492424E+001, 9.0455035E+002, 8.5925982E+002, 3.5585410E+000, 2.5243121E+002, 4.0513214E+002, 1.5440964E+000, 1.3395709E-001, 3.4807438E-002, 7.2470941E-003, 2.9306460E-003, 6.0216175E-002, 5.6839954E-003, 7.5373656E-001, 5.7401750E-004
 4.9497475E+001, 8.9238224E+002, 8.4690245E+002, 3.5548611E+000, 2.5230862E+002, 4.0288998E+002, 1.5471767E+000, 1.3614100E-001, 3.4087862E-002, 6.7408314E-003, 2.6578293E-003, 5.8574409E-002, 5.2869266E-003, 7.5518941E-001, 5.3376419E-004
 5.0502525E+001, 8.7934119E+002, 8.3385475E+002, 3.5378323E+000, 2.5182918E+002, 3.9980479E+002, 1.5552569E+000, 1.3837576E-001, 3.3319916E-002, 6.2536975E-003, 2.4101550E-003, 5.6894077E-002, 4.9048608E-003, 7.5661532E-001, 4.9509873E-004
 5.1507576E+001, 8.6597781E+002, 8.2044344E+002, 3.5300482E+000, 2.5107578E+002, 3.9634241E+002, 1.5542814E+000, 1.4060104E-001, 3.2527082E-002, 5.7967814E-003, 2.1866269E-003, 5.5221441E-002, 4.5464952E-003, 7.5798391E-001, 4.5885288E-004
 5.2512626E+001, 8.5280041E+002, 8.0718434E+002, 3.5218998E+000, 2.5013232E+002, 3.9278858E+002, 1.5538958E+000, 1.4276062E-001, 3.1740285E-002, 5.3709429E-003, 1.9823663E-003, 5.3598834E-002, 4.2125042E-003, 7.5928132E-001, 4.2508487E-004
 5.3517677E+001, 8.3987637E+002, 7.9424139E+002, 3.5143752E+000, 2.4901586E+002, 3.8910467E+002, 1.5519328E+000, 1.4484324E-001, 3.0967008E-002, 4.9753358E-003, 1.7931457E-003, 5.2035085E-002, 3.9022242E-003, 7.6050840E-001, 3.9371401E-004
 5.4522727E+001, 8.2727994E+002, 7.8169941E+002, 3.5067022E+000, 2.4766232E+002, 3.8536847E+002, 1.5482831E+000, 1.4684522E-001, 3.0211651E-002, 4.6076850E-003, 1.6163593E-003, 5.0532979E-002, 3.6138706E-003, 7.6166877E-001, 3.6456687E-004
 5.5527778E+001, 8.1469016E+002, 7.6930008E+002, 3.4966865E+000, 2.4622524E+002, 3.8143866E+002, 1.5459120E+000, 1.4878384E-001, 2.9473076E-002, 4.2590503E-003, 1.4490162E-003, 4.9078908E-002, 3.3404316E-003, 7.6278057E-001, 3.3693585E-004
 5.6532828E+001, 8.0255447E+002, 7.5750434E+002, 3.4860706E+000, 2.4498514E+002, 3.7776103E+002, 1.5446112E+000, 1.5063073E-001, 2.8772938E-002, 3.9230534E-003, 1.2895932E-003, 4.7693061E-002, 3.0769047E-003, 7.6384450E-001, 3.1028215E-004
 5.7537879E+001, 7.9090085E+002, 7.4639152E+002, 3.4765943E+000, 2.4370475E+002, 3.7396045E+002, 1.5393659E+000, 1.5237791E-001, 2.8114583E-002, 3.6001499E-003, 1.1437576E-003, 4.6380481E-002, 2.8236470E-003, 7.6485356E-001, 2.8460376E-004
 5.8542929E+001, 7.7970820E+002, 7.3580846E+002, 3.4684209E+000, 2.4204199E+002, 3.6992448E+002, 1.5299522E+000, 1.5404572E-001, 2.7493826E-002, 3.2826345E-003, 1.0106562E-003, 4.5125171E-002, 2.5746153E-003, 7.6582372E-001, 2.5928968E-004
 5.9547980E+001, 7.6837248E+002, 7.2514005E+002, 3.4586267E+000, 2.3966211E+002, 3.6523531E+002, 1.5186386E+000, 1.5570690E-001, 2.6863736E-002, 2.9778886E-003, 8.9013276E-004, 4.3874681E-002, 2.3355989E-003, 7.6676717E-001, 2.3501710E-004
 6.0553030E+001, 7.5676477E+002, 7.1428284E+002, 3.4461042E+000, 2.3672586E+002, 3.5993978E+002, 1.5053059E+000, 1.5735692E-001, 2.6214925E-002, 2.6991199E-003, 7.8164774E-004, 4.2634400E-002, 2.1169568E-003, 7.6766679E-001, 2.1287623E-004
 6.1558081E+001, 7.4521291E+002, 7.0342363E+002, 3.4291407E+000, 2.3377116E+002, 3.5473823E+002, 1.4940539E+000, 1.5897070E-001, 2.5560407E-002, 2.4473996E-003, 6.8443534E-004, 4.1423098E-002, 1.9195291E-003, 7.6851454E-001, 1.9291398E-004
 6.2563131E+001, 7.3373380E+002, 6.9262623E+002, 3.4102254E+000, 2.3083534E+002, 3.4956520E+002, 1.4855709E+000, 1.6054667E-001, 2.4904137E-002, 2.2193431E-003, 5.9830102E-004, 4.0241459E-002, 1.7406612E-003, 7.6931426E-001, 1.7483098E-004
 6.3568182E+001, 7.2244234E+002, 6.8209413E+002, 3.3908506E+000, 2.2791892E+002, 3.4426535E+002, 1.4789682E+000, 1.6206386E-001, 2.4262336E-002, 2.0097999E-003, 5.2363961E-004, 3.9104089E-002, 1.5763136E-003, 7.7006589E-001, 1.5822513E-004
 6.4573232E+001, 7.1146305E+002, 6.7185308E+002, 3.3716966E+000, 2.2486411E+002, 3.3883331E+002, 1.4733875E+000, 1.6352090E-001, 2.3637763E-002, 1.8167966E-003, 4.5853289E-004, 3.8011998E-002, 1.4249385E-003, 7.7077283E-001, 1.4293669E-004
 6.5578283E+001, 7.0066954E+002, 6.6180810E+002, 3.3532183E+000, 2.2145816E+002, 3.3311022E+002, 1.4698911E+000, 1.6493108E-001, 2.3028447E-002, 1.6344812E-003, 4.0226358E-004, 3.6954640E-002, 1.2819461E-003, 7.7144665E-001, 1.2848114E-004
 6.6583333E+001, 6.9000748E+002, 6.5200885E+002, 3.3360413E+000, 2.1776428E+002, 3.2712295E+002, 1.4598247E+000, 1.6629256E-001, 2.2433624E-002, 1.4648594E-003, 3.5453667E-004, 3.5933718E-002, 1.1489093E-003, 7.7208457E-001, 1.1506197E-004
 6.7588384E+001, 6.7943495E+002, 6.4242793E+002, 3.3198877E+000, 2.1369653E+002, 3.2067856E+002, 1.4477508E+000, 1.6761205E-001, 2.1845806E-002, 1.3122723E-003, 3.1394636E-004, 3.4945151E-002, 1.0292332E-003, 7.7268423E-001, 1.0301344E-004
 6.8593434E+001, 6.6905343E+002, 6.3310642E+002, 3.3049079E+000, 2.0951702E+002, 3.1402235E+002, 1.4320489E+000, 1.6887917E-001, 2.1270285E-002, 1.1774302E-003, 2.7898491E-004, 3.3996947E-002, 9.2347469E-004, 7.7324284E-001, 9.2383057E-005
 6.9598485E+001, 6.5906119E+002, 6.2413555E+002, 3.2882743E+000, 2.0526264E+002, 3.0733781E+002, 1.4177437E+000, 1.7008045E-001, 2.0718366E-002, 1.0562124E-003, 2.4855397E-004, 3.3098575E-002, 8.2840188E-004, 7.7376234E-001, 8.2834745E-005
 7.0603535E+001, 6.4922363E+002, 6.1542513E+002, 3.2681699E+000, 2.0076957E+002, 3.0036293E+002, 1.4088190E+000, 1.7123960E-001, 2.0180581E-002, 9.4466606E-004, 2.2199691E-004, 3.2232086E-002, 7.4091456E-004, 7.7425493E-001, 7.4061116E-005
 7.1608586E+001, 6.3956349E+002, 6.0695577E+002, 3.2479569E+000, 1.9612868E+002, 2.9316034E+002, 1.4012114E+000, 1.7235540E-001, 1.9652522E-002, 8.4842222E-004, 1.9910875E-004, 3.1399244E-002, 6.6542920E-004, 7.7471352E-001, 6.6516785E-005
 7.2613636E+001, 6.3014941E+002, 5.9873260E+002, 3.2300991E+000, 1.9157367E+002, 2.8607205E+002, 1.3886811E+000, 1.7342583E-001, 1.9136340E-002, 7.6642343E-004, 1.7930891E-004, 3.0601477E-002, 6.0111642E-004, 7.7513922E-001, 6.0090433E-005
 7.3618687E+001, 6.2116324E+002, 5.9085591E+002, 3.2130860E+000, 1.8728170E+002, 2.7933765E+002, 1.3777777E+000, 1.7443264E-001, 1.8644698E-002, 6.9590716E-004, 1.6209428E-004, 2.9851899E-002, 5.4580954E-004, 7.7553050E-001, 5.4563897E-005
 7.4623737E+001, 6.1247318E+002, 5.8321262E+002, 3.1965892E+000, 1.8318344E+002, 2.7285986E+002, 1.3677822E+000, 1.7540113E-001, 1.8165610E-002, 6.3473683E-004, 1.4667273E-004, 2.9131672E-002, 4.9783281E-004, 7.7589789E-001, 4.9770523E-005
 7.5628788E+001, 6.0418108E+002, 5.7586404E+002, 3.1813527E+000, 1.7940671E+002, 2.6687238E+002, 1.3553017E+000, 1.7631924E-001, 1.7709230E-002, 5.7918504E-004, 1.3212876E-004, 2.8449263E-002, 4.5426278E-004, 7.7624313E-001, 4.5414500E-005
 7.6633838E+001, 5.9631009E+002, 5.6882594E+002, 3.1672861E+000, 1.7569170E+002, 2.6117014E+002, 1.3401784E+000, 1.7719328E-001, 1.7273661E-002, 5.2751749E-004, 1.1820857E-004, 2.7799801E-002, 4.1373921E-004, 7.7657035E-001, 4.1362178E-005
 7.7638889E+001, 5.8885237E+002, 5.6218442E+002, 3.1533612E+000, 1.7175621E+002, 2.5540741E+002, 1.3255441E+000, 1.7801571E-001, 1.6861587E-002, 4.8134393E-004, 1.0529324E-004, 2.7189035E-002, 3.7752465E-004, 7.7687513E-001, 3.7743455E-005
 7.8643939E+001, 5.8169084E+002, 5.5581046E+002, 3.1401715E+000, 1.6759309E+002, 2.4952958E+002, 1.3134473E+000, 1.7880638E-001, 1.6464457E-002, 4.3792930E-004, 9.3594888E-005, 2.6601883E-002, 3.4347396E-004, 7.7716642E-001, 3.4345234E-005
 7.9648990E+001, 5.7502956E+002, 5.4984277E+002, 3.1273167E+000, 1.6354871E+002, 2.4394402E+002, 1.3035204E+000, 1.7954633E-001, 1.6094218E-002, 3.9568908E-004, 8.2966665E-005, 2.6052099E-002, 3.1034437E-004, 7.7744076E-001, 3.1036082E-005
 8.0654040E+001, 5.6859170E+002, 5.4415319E+002, 3.1158568E+000, 1.5957667E+002, 2.3838854E+002, 1.2942528E+000, 1.8025708E-001, 1.5739355E-002, 3.5428821E-004, 7.2647896E-005, 2.5523911E-002, 2.7787311E-004, 7.7770538E-001, 2.7779086E-005
 8.1659091E+001, 5.6213690E+002, 5.3855461E+002, 3.1028042E+000, 1.5546671E+002, 2.3257875E+002, 1.2872943E+000, 1.8096459E-001, 1.5388534E-002, 3.1038945E-004, 6.2435600E-005, 2.4997717E-002, 2.4344271E-004, 7.7797203E-001, 2.4310522E-005
 8.2664141E+001, 5.5538647E+002, 5.3284370E+002, 3.0895404E+000, 1.5083295E+002, 2.2609892E+002, 1.2807845E+000, 1.8168694E-001, 1.5027095E-002, 2.6898825E-004, 5.3431350E-005, 2.4460771E-002, 2.1097118E-004, 7.7823906E-001, 2.1048818E-005
 8.3669192E+001, 5.4855802E+002, 5.2708226E+002, 3.0776990E+000, 1.4611446E+002, 2.1937572E+002, 1.2694759E+000, 1.8240973E-001, 1.4659375E-002, 2.3410131E-004, 4.5707780E-005, 2.3924281E-002, 1.8360887E-004, 7.7849730E-001, 1.8310058E-005
 8.4674242E+001, 5.4210343E+002, 5.2161239E+002, 3.0649946E+000, 1.4190988E+002, 2.1327514E+002, 1.2604525E+000, 1.8308568E-001, 1.4311430E-002, 2.0590068E-004, 3.8888532E-005, 2.3423155E-002, 1.6149073E-004, 7.7873308E-001, 1.6096360E-005
 8.5679293E+001, 5.3612435E+002, 5.1647964E+002, 3.0551426E+000, 1.3813305E+002, 2.0774099E+002, 1.2502006E+000, 1.8371108E-001, 1.3988336E-002, 1.8106787E-004, 3.2875390E-005, 2.2959650E-002, 1.4201402E-004, 7.7894948E-001, 1.4145108E-005
 8.6684343E+001, 5.3049926E+002, 5.1158961E+002, 3.0449744E+000, 1.3454867E+002, 2.0253702E+002, 1.2395735E+000, 1.8430328E-001, 1.3680973E-002, 1.5909717E-004, 2.7367961E-005, 2.2520950E-002, 1.2478210E-004, 7.7915235E-001, 1.2413910E-005
 8.7689394E+001, 5.2523614E+002, 5.0698596E+002, 3.0349296E+000, 1.3100401E+002, 1.9755234E+002, 1.2292362E+000, 1.8485686E-001, 1.3392943E-002, 1.3931015E-004, 2.2507416E-005, 2.2110929E-002, 1.0926286E-004, 7.7934087E-001, 1.0854293E-005
 8.8694444E+001, 5.2022597E+002, 5.0263516E+002, 3.0206523E+000, 1.2759013E+002, 1.9280216E+002, 1.2200516E+000, 1.8537423E-001, 1.3122931E-002, 1.2164029E-004, 1.8639773E-005, 2.1727744E-002, 9.5404150E-005, 7.7951556E-001, 9.4644625E-006
 8.9699495E+001, 5.1548159E+002, 4.9850600E+002, 3.0067627E+000, 1.2437369E+002, 1.8830350E+002, 1.2107550E+000, 1.8585922E-001, 1.2867841E-002, 1.0713134E-004, 1.6036474E-005, 2.1368689E-002, 8.4024577E-005, 7.7967605E-001, 8.3336459E-006
 9.0704545E+001, 5.1088743E+002, 4.9457519E+002, 2.9931721E+000, 1.2129736E+002, 1.8387610E+002, 1.1998943E+000, 1.8631688E-001, 1.2624695E-002, 9.6037054E-005, 1.4259820E-005, 2.1030147E-002, 7.5323179E-005, 7.7982382E-001, 7.4764203E-006
