s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 5.8209804E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8209804E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000381E+000, 1.4956675E+001,-4.2915747E+000,-2.0353094E+000,-3.9570564E-001, 4.6902433E-003, 0.0000000E+000, 0.0000000E+000, 8.2286673E+000, 8.2387754E+000, 0.0000000E+000, 6.5984135E-004, 0.0000000E+000, 0.0000000E+000
 4.0003142E+000, 2.6961825E+001,-7.5257490E+000,-1.8979899E+001,-4.9274433E-001, 9.2424354E-003, 0.0000000E+000, 0.0000000E+000, 5.5731773E-002,-2.7324045E-002, 0.0000000E+000, 9.8523263E-004, 0.0000000E+000, 0.0000000E+000
 6.0002489E+000, 2.7204581E+001,-7.6539816E+000,-1.8593119E+001,-4.8461356E-001, 9.4555235E-003, 0.0000000E+000, 0.0000000E+000, 5.3556944E-001, 4.8232168E-001, 0.0000000E+000, 9.9391505E-004, 0.0000000E+000, 0.0000000E+000
 8.0002213E+000, 2.7206108E+001,-7.7300819E+000,-1.8428850E+001,-4.8904192E-001, 9.5946736E-003, 0.0000000E+000, 0.0000000E+000, 5.9592657E-001, 5.6772897E-001, 0.0000000E+000, 9.9407547E-004, 0.0000000E+000, 0.0000000E+000
 1.0000299E+001, 2.6845756E+001,-7.5808056E+000,-1.8689512E+001,-4.9373454E-001, 9.6322506E-003, 0.0000000E+000, 0.0000000E+000, 1.1899312E-001, 9.1336238E-002, 0.0000000E+000, 9.9407841E-004, 0.0000000E+000, 0.0000000E+000
 1.2000215E+001, 2.7283223E+001,-7.7203033E+000,-1.9415311E+001,-4.8780900E-001, 9.5989310E-003, 0.0000000E+000, 0.0000000E+000,-2.7521791E-001,-3.3060106E-001, 0.0000000E+000, 9.9407846E-004, 0.0000000E+000, 0.0000000E+000
 1.4000095E+001, 2.7388868E+001,-7.7512811E+000,-1.9540817E+001,-4.9399631E-001, 9.4754893E-003, 0.0000000E+000, 0.0000000E+000,-3.3595992E-001,-3.8775136E-001, 0.0000000E+000, 9.9407846E-004, 0.0000000E+000, 0.0000000E+000
 1.6000862E+001, 2.7320449E+001,-7.7139025E+000,-1.9316441E+001,-4.8765863E-001, 9.4339277E-003, 0.0000000E+000, 0.0000000E+000,-1.3718073E-001,-1.8811897E-001, 0.0000000E+000, 9.9407846E-004, 0.0000000E+000, 0.0000000E+000
