s,kg/m2/s,kW/m2,kW/m2,C,C,m/s
 1.1614865E+000, 1.3390837E-002, 2.4298608E+001, 2.2111733E-002, 5.7532340E+001, 5.7532340E+001, 4.0771883E-001
 1.1881193E+000, 1.3528913E-002, 2.2537158E+001, 2.0508814E-002, 5.7867789E+001, 5.7867789E+001, 4.3784023E-001
 1.2147521E+000, 1.3661019E-002, 2.3980819E+001, 2.1822545E-002, 5.8188733E+001, 5.8188733E+001, 4.8064264E-001
 1.2382851E+000, 1.3772943E-002, 2.4130384E+001, 2.1958649E-002, 5.8460646E+001, 5.8460646E+001, 5.3499240E-001
 1.2618181E+000, 1.3880503E-002, 2.3394319E+001, 2.1288830E-002, 5.8721957E+001, 5.8721957E+001, 6.0315047E-001
 1.2853511E+000, 1.3983837E-002, 2.2768714E+001, 2.0719530E-002, 5.8973003E+001, 5.8973003E+001, 6.8686283E-001
 1.3088842E+000, 1.4083083E-002, 2.2016698E+001, 2.0035195E-002, 5.9214115E+001, 5.9214115E+001, 8.0050661E-001
 1.3324172E+000, 1.4178373E-002, 2.2750406E+001, 2.0702870E-002, 5.9445619E+001, 5.9445619E+001, 9.6706039E-001
 1.3533304E+000, 1.4259844E-002, 2.3485683E+001, 2.1371971E-002, 5.9643549E+001, 5.9643549E+001, 1.1745579E+000
 1.3742437E+000, 1.4338388E-002, 2.4252688E+001, 2.2069946E-002, 5.9834367E+001, 5.9834367E+001, 1.4773752E+000
 1.3929512E+000, 1.4406241E-002, 2.4020292E+001, 2.1858466E-002, 5.9999212E+001, 5.9999212E+001, 1.8178645E+000
 1.4116587E+000, 1.4471887E-002, 2.4185473E+001, 2.2008780E-002, 6.0158695E+001, 6.0158695E+001, 2.2377684E+000
 1.4303662E+000, 1.4535388E-002, 2.4056848E+001, 2.1891731E-002, 6.0312968E+001, 6.0312968E+001, 2.6852852E+000
 1.4490736E+000, 1.4596806E-002, 2.3596238E+001, 2.1472577E-002, 6.0462178E+001, 6.0462178E+001, 3.1116538E+000
 1.4644098E+000, 1.4645643E-002, 2.3019870E+001, 2.0948081E-002, 6.0580825E+001, 6.0580825E+001, 3.3565226E+000
 1.4797460E+000, 1.4693152E-002, 2.2474219E+001, 2.0451539E-002, 6.0696248E+001, 6.0696248E+001, 3.5193990E+000
 1.4950822E+000, 1.4739366E-002, 2.2023774E+001, 2.0041635E-002, 6.0808522E+001, 6.0808522E+001, 3.5734522E+000
 1.5104184E+000, 1.4784316E-002, 2.1833907E+001, 1.9868855E-002, 6.0917726E+001, 6.0917726E+001, 3.5481838E+000
 1.5235324E+000, 1.4821774E-002, 2.1946310E+001, 1.9971142E-002, 6.1008727E+001, 6.1008727E+001, 3.5294648E+000
 1.5366465E+000, 1.4858349E-002, 2.2478645E+001, 2.0455567E-002, 6.1097583E+001, 6.1097583E+001, 3.5785830E+000
 1.5497605E+000, 1.4894059E-002, 2.3072721E+001, 2.0996176E-002, 6.1184340E+001, 6.1184340E+001, 3.7336665E+000
 1.5628745E+000, 1.4928924E-002, 2.3755552E+001, 2.1617552E-002, 6.1269043E+001, 6.1269043E+001, 3.9965915E+000
 1.5759886E+000, 1.4962962E-002, 2.4514757E+001, 2.2308429E-002, 6.1351735E+001, 6.1351735E+001, 4.3430706E+000
 1.5891026E+000, 1.4996190E-002, 2.5074794E+001, 2.2818063E-002, 6.1432460E+001, 6.1432460E+001, 4.6941882E+000
 1.6022167E+000, 1.5028625E-002, 2.5480806E+001, 2.3187533E-002, 6.1511261E+001, 6.1511261E+001, 4.9677707E+000
 1.6153307E+000, 1.5060286E-002, 2.5804510E+001, 2.3482104E-002, 6.1588179E+001, 6.1588179E+001, 5.0343206E+000
 1.6269678E+000, 1.5087745E-002, 2.5990995E+001, 2.3651805E-002, 6.1654891E+001, 6.1654891E+001, 4.8950474E+000
 1.6386050E+000, 1.5114620E-002, 2.6066300E+001, 2.3720333E-002, 6.1720181E+001, 6.1720181E+001, 4.5899871E+000
 1.6502421E+000, 1.5140921E-002, 2.6029553E+001, 2.3686894E-002, 6.1784077E+001, 6.1784077E+001, 4.1630403E+000
 1.6618793E+000, 1.5166659E-002, 2.5862661E+001, 2.3535021E-002, 6.1846607E+001, 6.1846607E+001, 3.6968215E+000
 1.6735165E+000, 1.5191846E-002, 2.5664813E+001, 2.3354980E-002, 6.1907797E+001, 6.1907797E+001, 3.2632289E+000
 1.6851536E+000, 1.5216492E-002, 2.5539598E+001, 2.3241034E-002, 6.1967674E+001, 6.1967674E+001, 2.9238441E+000
 1.6967908E+000, 1.5240609E-002, 2.5382299E+001, 2.3097892E-002, 6.2026264E+001, 6.2026264E+001, 2.6882724E+000
 1.7084279E+000, 1.5264206E-002, 2.5386875E+001, 2.3102056E-002, 6.2083593E+001, 6.2083593E+001, 2.5577004E+000
 1.7200651E+000, 1.5287295E-002, 2.5355153E+001, 2.3073190E-002, 6.2139686E+001, 6.2139686E+001, 2.5094124E+000
 1.7317022E+000, 1.5309885E-002, 2.5257379E+001, 2.2984215E-002, 6.2194568E+001, 6.2194568E+001, 2.5199844E+000
 1.7433394E+000, 1.5331987E-002, 2.5144360E+001, 2.2881367E-002, 6.2248263E+001, 6.2248263E+001, 2.5685401E+000
 1.7549765E+000, 1.5353610E-002, 2.5047801E+001, 2.2793499E-002, 6.2300796E+001, 6.2300796E+001, 2.6411944E+000
 1.7666137E+000, 1.5374765E-002, 2.4887514E+001, 2.2647638E-002, 6.2352189E+001, 6.2352189E+001, 2.7310552E+000
 1.7782508E+000, 1.5395460E-002, 2.4781490E+001, 2.2551156E-002, 6.2402466E+001, 6.2402466E+001, 2.8393283E+000
 1.7898880E+000, 1.5415704E-002, 2.4744609E+001, 2.2517594E-002, 6.2451650E+001, 6.2451650E+001, 2.9694455E+000
 1.8015251E+000, 1.5435509E-002, 2.4714700E+001, 2.2490377E-002, 6.2499764E+001, 6.2499764E+001, 3.1301567E+000
 1.8131623E+000, 1.5454881E-002, 2.4599362E+001, 2.2385419E-002, 6.2546828E+001, 6.2546828E+001, 3.3304414E+000
 1.8247994E+000, 1.5473831E-002, 2.4671144E+001, 2.2450741E-002, 6.2592865E+001, 6.2592865E+001, 3.5714434E+000
 1.8364366E+000, 1.5492367E-002, 2.4593529E+001, 2.2380111E-002, 6.2637897E+001, 6.2637897E+001, 3.8474746E+000
 1.8480737E+000, 1.5510497E-002, 2.4519428E+001, 2.2312679E-002, 6.2681943E+001, 6.2681943E+001, 4.1340521E+000
 1.8597109E+000, 1.5528230E-002, 2.4474167E+001, 2.2271492E-002, 6.2725024E+001, 6.2725024E+001, 4.4082996E+000
 1.8713480E+000, 1.5545574E-002, 2.4484098E+001, 2.2280529E-002, 6.2767161E+001, 6.2767161E+001, 4.6381868E+000
 1.8829852E+000, 1.5562537E-002, 2.4546479E+001, 2.2337296E-002, 6.2808372E+001, 6.2808372E+001, 4.7907421E+000
 1.8946224E+000, 1.5579128E-002, 2.4943955E+001, 2.2698999E-002, 6.2848678E+001, 6.2848678E+001, 4.8481265E+000
 1.9062595E+000, 1.5595353E-002, 2.5254108E+001, 2.2981238E-002, 6.2888097E+001, 6.2888097E+001, 4.8122473E+000
 1.9178967E+000, 1.5611222E-002, 2.5699654E+001, 2.3386685E-002, 6.2926649E+001, 6.2926649E+001, 4.6941129E+000
 1.9295338E+000, 1.5626740E-002, 2.6107679E+001, 2.3757988E-002, 6.2964350E+001, 6.2964350E+001, 4.5160204E+000
 1.9411710E+000, 1.5641916E-002, 2.6648338E+001, 2.4249988E-002, 6.3001219E+001, 6.3001219E+001, 4.3165065E+000
 1.9528081E+000, 1.5656757E-002, 2.7152086E+001, 2.4708398E-002, 6.3037274E+001, 6.3037274E+001, 4.1279116E+000
 1.9644453E+000, 1.5671270E-002, 2.7415756E+001, 2.4948338E-002, 6.3072532E+001, 6.3072532E+001, 3.9738608E+000
 1.9760824E+000, 1.5685461E-002, 2.8010345E+001, 2.5489414E-002, 6.3107010E+001, 6.3107010E+001, 3.8667342E+000
 1.9877196E+000, 1.5699339E-002, 2.8470983E+001, 2.5908594E-002, 6.3140724E+001, 6.3140724E+001, 3.8068890E+000
 1.9993567E+000, 1.5712908E-002, 2.8476995E+001, 2.5914066E-002, 6.3173691E+001, 6.3173691E+001, 3.7891304E+000
 2.0091996E+000, 1.5724150E-002, 2.8886963E+001, 2.6287136E-002, 6.3201004E+001, 6.3201004E+001, 3.7984019E+000
 2.0190425E+000, 1.5735181E-002, 2.8866246E+001, 2.6268284E-002, 6.3227802E+001, 6.3227802E+001, 3.8204420E+000
 2.0288854E+000, 1.5746004E-002, 2.9226282E+001, 2.6595917E-002, 6.3254096E+001, 6.3254096E+001, 3.8443435E+000
 2.0387283E+000, 1.5756623E-002, 2.9213105E+001, 2.6583925E-002, 6.3279895E+001, 6.3279895E+001, 3.8631216E+000
 2.0485712E+000, 1.5767043E-002, 2.9255175E+001, 2.6622209E-002, 6.3305208E+001, 6.3305208E+001, 3.8707803E+000
 2.0584141E+000, 1.5777265E-002, 2.9543403E+001, 2.6884497E-002, 6.3330043E+001, 6.3330043E+001, 3.8630396E+000
 2.0682570E+000, 1.5787295E-002, 2.9711140E+001, 2.7037137E-002, 6.3354409E+001, 6.3354409E+001, 3.8384682E+000
 2.0780999E+000, 1.5797135E-002, 2.9693651E+001, 2.7021222E-002, 6.3378315E+001, 6.3378315E+001, 3.7977956E+000
 2.0879428E+000, 1.5806789E-002, 2.9742160E+001, 2.7065366E-002, 6.3401769E+001, 6.3401769E+001, 3.7453862E+000
 2.0977857E+000, 1.5816261E-002, 2.9675226E+001, 2.7004455E-002, 6.3424780E+001, 6.3424780E+001, 3.6836558E+000
 2.1076286E+000, 1.5825553E-002, 2.9513704E+001, 2.6857471E-002, 6.3447356E+001, 6.3447356E+001, 3.6204925E+000
 2.1174715E+000, 1.5834670E-002, 2.9547268E+001, 2.6888014E-002, 6.3469504E+001, 6.3469504E+001, 3.5596266E+000
 2.1273143E+000, 1.5843613E-002, 2.9560707E+001, 2.6900243E-002, 6.3491232E+001, 6.3491232E+001, 3.5040140E+000
 2.1371572E+000, 1.5852388E-002, 2.9380367E+001, 2.6736134E-002, 6.3512549E+001, 6.3512549E+001, 3.4580341E+000
 2.1470001E+000, 1.5860996E-002, 2.9219647E+001, 2.6589879E-002, 6.3533462E+001, 6.3533462E+001, 3.4229854E+000
 2.1568430E+000, 1.5869440E-002, 2.9104558E+001, 2.6485148E-002, 6.3553977E+001, 6.3553977E+001, 3.3974672E+000
 2.1666859E+000, 1.5877725E-002, 2.8909685E+001, 2.6307814E-002, 6.3574104E+001, 6.3574104E+001, 3.3808662E+000
 2.1765288E+000, 1.5885852E-002, 2.8715046E+001, 2.6130692E-002, 6.3593848E+001, 6.3593848E+001, 3.3733101E+000
 2.1863717E+000, 1.5893824E-002, 2.8535949E+001, 2.5967714E-002, 6.3613217E+001, 6.3613217E+001, 3.3723817E+000
 2.1962146E+000, 1.5901645E-002, 2.8399142E+001, 2.5843219E-002, 6.3632217E+001, 6.3632217E+001, 3.3777254E+000
 2.2060575E+000, 1.5909317E-002, 2.8208847E+001, 2.5670051E-002, 6.3650856E+001, 6.3650856E+001, 3.3911946E+000
 2.2159004E+000, 1.5916843E-002, 2.8100235E+001, 2.5571214E-002, 6.3669141E+001, 6.3669141E+001, 3.4153789E+000
 2.2257433E+000, 1.5924226E-002, 2.7929765E+001, 2.5416086E-002, 6.3687077E+001, 6.3687077E+001, 3.4530273E+000
 2.2355862E+000, 1.5931469E-002, 2.7754658E+001, 2.5256739E-002, 6.3704672E+001, 6.3704672E+001, 3.5066225E+000
 2.2454291E+000, 1.5938573E-002, 2.7628430E+001, 2.5141871E-002, 6.3721931E+001, 6.3721931E+001, 3.5793906E+000
 2.2552720E+000, 1.5945542E-002, 2.7375784E+001, 2.4911964E-002, 6.3738862E+001, 6.3738862E+001, 3.6632474E+000
 2.2651149E+000, 1.5952377E-002, 2.7263986E+001, 2.4810227E-002, 6.3755469E+001, 6.3755469E+001, 3.7648023E+000
 2.2749578E+000, 1.5959083E-002, 2.7064970E+001, 2.4629122E-002, 6.3771760E+001, 6.3771760E+001, 3.8771351E+000
 2.2848007E+000, 1.5965660E-002, 2.6908971E+001, 2.4487163E-002, 6.3787739E+001, 6.3787739E+001, 3.9908769E+000
 2.2946435E+000, 1.5972112E-002, 2.6748154E+001, 2.4340820E-002, 6.3803414E+001, 6.3803414E+001, 4.1121688E+000
 2.3044864E+000, 1.5978441E-002, 2.6526028E+001, 2.4138685E-002, 6.3818788E+001, 6.3818788E+001, 4.2296230E+000
 2.3131872E+000, 1.5983934E-002, 2.6370268E+001, 2.3996944E-002, 6.3832135E+001, 6.3832135E+001, 4.3269408E+000
 2.3218880E+000, 1.5989335E-002, 2.6290293E+001, 2.3924166E-002, 6.3845255E+001, 6.3845255E+001, 4.4109937E+000
 2.3305888E+000, 1.5994644E-002, 2.6188237E+001, 2.3831296E-002, 6.3858153E+001, 6.3858153E+001, 4.4792235E+000
 2.3392895E+000, 1.5999863E-002, 2.6070566E+001, 2.3724215E-002, 6.3870833E+001, 6.3870833E+001, 4.5371771E+000
 2.3479903E+000, 1.6004994E-002, 2.6016035E+001, 2.3674591E-002, 6.3883298E+001, 6.3883298E+001, 4.5905673E+000
 2.3566911E+000, 1.6010038E-002, 2.5948230E+001, 2.3612890E-002, 6.3895552E+001, 6.3895552E+001, 4.6389131E+000
 2.3653918E+000, 1.6014996E-002, 2.5818085E+001, 2.3494457E-002, 6.3907598E+001, 6.3907598E+001, 4.6809396E+000
 2.3740926E+000, 1.6019870E-002, 2.5779715E+001, 2.3459541E-002, 6.3919440E+001, 6.3919440E+001, 4.7179184E+000
 2.3827934E+000, 1.6024662E-002, 2.5646795E+001, 2.3338584E-002, 6.3931081E+001, 6.3931081E+001, 4.7490100E+000
 2.3914942E+000, 1.6029373E-002, 2.5527611E+001, 2.3230126E-002, 6.3942525E+001, 6.3942525E+001, 4.7734559E+000
 2.4001949E+000, 1.6034003E-002, 2.5495363E+001, 2.3200780E-002, 6.3953774E+001, 6.3953774E+001, 4.7883361E+000
 2.4088957E+000, 1.6038555E-002, 2.5550478E+001, 2.3250935E-002, 6.3964833E+001, 6.3964833E+001, 4.7802131E+000
 2.4175965E+000, 1.6043030E-002, 2.5530381E+001, 2.3232646E-002, 6.3975704E+001, 6.3975704E+001, 4.7698712E+000
 2.4262972E+000, 1.6047428E-002, 2.5551642E+001, 2.3251995E-002, 6.3986390E+001, 6.3986390E+001, 4.7418345E+000
 2.4349980E+000, 1.6051752E-002, 2.5635370E+001, 2.3328187E-002, 6.3996895E+001, 6.3996895E+001, 4.6999388E+000
 2.4436988E+000, 1.6056003E-002, 2.5768436E+001, 2.3449277E-002, 6.4007221E+001, 6.4007221E+001, 4.6484742E+000
 2.4523995E+000, 1.6060181E-002, 2.5843566E+001, 2.3517645E-002, 6.4017372E+001, 6.4017372E+001, 4.5938275E+000
 2.4611003E+000, 1.6064288E-002, 2.5918213E+001, 2.3585574E-002, 6.4027350E+001, 6.4027350E+001, 4.5377407E+000
 2.4698011E+000, 1.6068325E-002, 2.6009705E+001, 2.3668832E-002, 6.4037159E+001, 6.4037159E+001, 4.4844888E+000
 2.4785019E+000, 1.6072294E-002, 2.6137568E+001, 2.3785187E-002, 6.4046801E+001, 6.4046801E+001, 4.4369265E+000
 2.4872026E+000, 1.6076195E-002, 2.6209619E+001, 2.3850753E-002, 6.4056278E+001, 6.4056278E+001, 4.3979698E+000
 2.4959034E+000, 1.6080030E-002, 2.6322874E+001, 2.3953815E-002, 6.4065595E+001, 6.4065595E+001, 4.3682597E+000
 2.5046042E+000, 1.6083800E-002, 2.6439839E+001, 2.4060254E-002, 6.4074753E+001, 6.4074753E+001, 4.3462800E+000
 2.5133049E+000, 1.6087505E-002, 2.6619058E+001, 2.4223343E-002, 6.4083755E+001, 6.4083755E+001, 4.3327255E+000
 2.5220057E+000, 1.6091147E-002, 2.6736160E+001, 2.4329905E-002, 6.4092603E+001, 6.4092603E+001, 4.3255468E+000
 2.5307065E+000, 1.6094728E-002, 2.6902039E+001, 2.4480856E-002, 6.4101301E+001, 6.4101301E+001, 4.3278068E+000
 2.5394073E+000, 1.6098247E-002, 2.6977680E+001, 2.4549688E-002, 6.4109851E+001, 6.4109851E+001, 4.3311413E+000
 2.5481080E+000, 1.6101706E-002, 2.7095260E+001, 2.4656687E-002, 6.4118255E+001, 6.4118255E+001, 4.3394909E+000
 2.5568088E+000, 1.6105106E-002, 2.7102805E+001, 2.4663552E-002, 6.4126516E+001, 6.4126516E+001, 4.3511695E+000
 2.5655096E+000, 1.6108449E-002, 2.7312308E+001, 2.4854200E-002, 6.4134636E+001, 6.4134636E+001, 4.3653141E+000
 2.5742103E+000, 1.6111734E-002, 2.7425759E+001, 2.4957441E-002, 6.4142618E+001, 6.4142618E+001, 4.3784505E+000
 2.5829111E+000, 1.6114963E-002, 2.7562406E+001, 2.5081790E-002, 6.4150463E+001, 6.4150463E+001, 4.3895035E+000
 2.5906591E+000, 1.6117793E-002, 2.7571763E+001, 2.5090304E-002, 6.4157337E+001, 6.4157337E+001, 4.3908823E+000
 2.5984070E+000, 1.6120579E-002, 2.7707928E+001, 2.5214214E-002, 6.4164106E+001, 6.4164106E+001, 4.3909630E+000
 2.6061549E+000, 1.6123323E-002, 2.7661720E+001, 2.5172166E-002, 6.4170772E+001, 6.4170772E+001, 4.3842027E+000
 2.6139029E+000, 1.6126025E-002, 2.7745095E+001, 2.5248037E-002, 6.4177337E+001, 6.4177337E+001, 4.3718645E+000
 2.6216508E+000, 1.6128686E-002, 2.7766245E+001, 2.5267283E-002, 6.4183802E+001, 6.4183802E+001, 4.3526368E+000
 2.6293988E+000, 1.6131307E-002, 2.7916951E+001, 2.5404425E-002, 6.4190169E+001, 6.4190169E+001, 4.3303715E+000
 2.6371467E+000, 1.6133887E-002, 2.7836101E+001, 2.5330852E-002, 6.4196438E+001, 6.4196438E+001, 4.3057434E+000
 2.6436782E+000, 1.6136032E-002, 2.7847615E+001, 2.5341330E-002, 6.4201649E+001, 6.4201649E+001, 4.2862889E+000
 2.6502097E+000, 1.6138150E-002, 2.7847979E+001, 2.5341661E-002, 6.4206793E+001, 6.4206793E+001, 4.2675345E+000
 2.6567412E+000, 1.6140240E-002, 2.7867209E+001, 2.5359161E-002, 6.4211871E+001, 6.4211871E+001, 4.2502462E+000
 2.6632727E+000, 1.6142303E-002, 2.7890370E+001, 2.5380237E-002, 6.4216884E+001, 6.4216884E+001, 4.2347172E+000
 2.6698042E+000, 1.6144340E-002, 2.8013711E+001, 2.5492477E-002, 6.4221833E+001, 6.4221833E+001, 4.2217294E+000
 2.6763356E+000, 1.6146351E-002, 2.7962708E+001, 2.5446064E-002, 6.4226717E+001, 6.4226717E+001, 4.2128850E+000
 2.6828671E+000, 1.6148336E-002, 2.8038125E+001, 2.5514693E-002, 6.4231539E+001, 6.4231539E+001, 4.2042029E+000
 2.6893986E+000, 1.6150295E-002, 2.8030243E+001, 2.5507521E-002, 6.4236299E+001, 6.4236299E+001, 4.1962646E+000
 2.6959301E+000, 1.6152229E-002, 2.8069062E+001, 2.5542846E-002, 6.4240998E+001, 6.4240998E+001, 4.1900446E+000
 2.7024616E+000, 1.6154138E-002, 2.8058550E+001, 2.5533281E-002, 6.4245636E+001, 6.4245636E+001, 4.1840444E+000
 2.7089931E+000, 1.6156023E-002, 2.8113171E+001, 2.5582986E-002, 6.4250215E+001, 6.4250215E+001, 4.1782720E+000
 2.7155246E+000, 1.6157883E-002, 2.8126042E+001, 2.5594698E-002, 6.4254735E+001, 6.4254735E+001, 4.1711556E+000
 2.7220560E+000, 1.6159720E-002, 2.8147529E+001, 2.5614251E-002, 6.4259196E+001, 6.4259196E+001, 4.1641515E+000
 2.7285875E+000, 1.6161532E-002, 2.8090441E+001, 2.5562301E-002, 6.4263600E+001, 6.4263600E+001, 4.1563902E+000
 2.7351190E+000, 1.6163322E-002, 2.8141481E+001, 2.5608747E-002, 6.4267948E+001, 6.4267948E+001, 4.1479296E+000
 2.7416505E+000, 1.6165088E-002, 2.8167999E+001, 2.5632879E-002, 6.4272239E+001, 6.4272239E+001, 4.1386079E+000
 2.7481820E+000, 1.6166832E-002, 2.8201792E+001, 2.5663631E-002, 6.4276476E+001, 6.4276476E+001, 4.1292115E+000
 2.7547135E+000, 1.6168553E-002, 2.8182376E+001, 2.5645962E-002, 6.4280657E+001, 6.4280657E+001, 4.1198385E+000
 2.7612450E+000, 1.6170253E-002, 2.8178259E+001, 2.5642216E-002, 6.4284785E+001, 6.4284785E+001, 4.1111380E+000
 2.7677764E+000, 1.6171930E-002, 2.8137840E+001, 2.5605434E-002, 6.4288860E+001, 6.4288860E+001, 4.1042281E+000
 2.7743079E+000, 1.6173585E-002, 2.8085323E+001, 2.5557644E-002, 6.4292882E+001, 6.4292882E+001, 4.1000273E+000
 2.7808394E+000, 1.6175220E-002, 2.8059740E+001, 2.5534364E-002, 6.4296853E+001, 6.4296853E+001, 4.0974948E+000
 2.7873709E+000, 1.6176833E-002, 2.8032164E+001, 2.5509270E-002, 6.4300772E+001, 6.4300772E+001, 4.0974961E+000
 2.7939024E+000, 1.6178426E-002, 2.7971188E+001, 2.5453781E-002, 6.4304641E+001, 6.4304641E+001, 4.1012491E+000
 2.8004339E+000, 1.6179998E-002, 2.7902369E+001, 2.5391156E-002, 6.4308460E+001, 6.4308460E+001, 4.1080344E+000
 2.8069654E+000, 1.6181549E-002, 2.7812471E+001, 2.5309349E-002, 6.4312230E+001, 6.4312230E+001, 4.1184238E+000
 2.8134968E+000, 1.6183081E-002, 2.7751414E+001, 2.5253787E-002, 6.4315952E+001, 6.4315952E+001, 4.1326137E+000
 2.8200283E+000, 1.6184593E-002, 2.7684536E+001, 2.5192928E-002, 6.4319625E+001, 6.4319625E+001, 4.1487342E+000
 2.8265598E+000, 1.6186086E-002, 2.7633357E+001, 2.5146355E-002, 6.4323251E+001, 6.4323251E+001, 4.1655607E+000
 2.8330913E+000, 1.6187559E-002, 2.7545834E+001, 2.5066709E-002, 6.4326830E+001, 6.4326830E+001, 4.1849818E+000
 2.8396228E+000, 1.6189013E-002, 2.7457658E+001, 2.4986469E-002, 6.4330363E+001, 6.4330363E+001, 4.2051084E+000
 2.8461543E+000, 1.6190449E-002, 2.7405806E+001, 2.4939283E-002, 6.4333851E+001, 6.4333851E+001, 4.2245058E+000
 2.8526858E+000, 1.6191866E-002, 2.7228083E+001, 2.4777555E-002, 6.4337293E+001, 6.4337293E+001, 4.2423804E+000
 2.8592172E+000, 1.6193265E-002, 2.7101631E+001, 2.4662485E-002, 6.4340692E+001, 6.4340692E+001, 4.2577764E+000
 2.8657487E+000, 1.6194645E-002, 2.7028231E+001, 2.4595690E-002, 6.4344046E+001, 6.4344046E+001, 4.2718325E+000
 2.8722802E+000, 1.6196008E-002, 2.6918251E+001, 2.4495609E-002, 6.4347357E+001, 6.4347357E+001, 4.2827455E+000
 2.8788117E+000, 1.6197354E-002, 2.6809317E+001, 2.4396478E-002, 6.4350626E+001, 6.4350626E+001, 4.2921343E+000
 2.8853432E+000, 1.6198682E-002, 2.6694512E+001, 2.4292006E-002, 6.4353852E+001, 6.4353852E+001, 4.3000540E+000
 2.8918747E+000, 1.6199992E-002, 2.6561855E+001, 2.4171288E-002, 6.4357037E+001, 6.4357037E+001, 4.3080119E+000
 2.8984062E+000, 1.6201286E-002, 2.6441778E+001, 2.4062018E-002, 6.4360180E+001, 6.4360180E+001, 4.3156182E+000
 2.9049376E+000, 1.6202564E-002, 2.6318315E+001, 2.3949667E-002, 6.4363284E+001, 6.4363284E+001, 4.3251794E+000
 2.9114691E+000, 1.6203824E-002, 2.6195257E+001, 2.3837684E-002, 6.4366347E+001, 6.4366347E+001, 4.3359002E+000
 2.9180006E+000, 1.6205069E-002, 2.6077778E+001, 2.3730778E-002, 6.4369370E+001, 6.4369370E+001, 4.3494126E+000
 2.9245321E+000, 1.6206297E-002, 2.5950626E+001, 2.3615070E-002, 6.4372355E+001, 6.4372355E+001, 4.3661048E+000
 2.9310636E+000, 1.6207510E-002, 2.5796010E+001, 2.3474369E-002, 6.4375301E+001, 6.4375301E+001, 4.3864674E+000
 2.9375951E+000, 1.6208707E-002, 2.5650908E+001, 2.3342326E-002, 6.4378209E+001, 6.4378209E+001, 4.4104949E+000
 2.9441266E+000, 1.6209889E-002, 2.5536746E+001, 2.3238439E-002, 6.4381079E+001, 6.4381079E+001, 4.4400414E+000
 2.9506581E+000, 1.6211055E-002, 2.5428687E+001, 2.3140105E-002, 6.4383913E+001, 6.4383913E+001, 4.4739402E+000
 2.9578427E+000, 1.6212320E-002, 2.5314652E+001, 2.3036333E-002, 6.4386987E+001, 6.4386987E+001, 4.5131868E+000
 2.9650273E+000, 1.6213568E-002, 2.5176382E+001, 2.2910508E-002, 6.4390018E+001, 6.4390018E+001, 4.5517116E+000
