cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 1.9000000E+001, 1.0459803E+003, 1.0668920E+003, 2.5106430E+000, 1.2529295E+002, 2.3300255E+002, 5.0661624E-001, 5.9883222E-002, 5.7690012E-002, 2.1725427E-002, 1.2953683E-001, 1.0816246E-001, 1.7113780E-002, 6.0385235E-001, 2.0270680E-002, 8.2043352E-004
 2.1000000E+001, 1.0628519E+003, 1.0836475E+003, 2.7203577E+000, 1.1671951E+002, 2.3393523E+002, 5.5862144E-001, 6.1768469E-002, 5.8518042E-002, 2.1205819E-002, 1.1631337E-001, 1.0906817E-001, 1.6703021E-002, 6.1440174E-001, 1.9902629E-002, 8.1929135E-004
 2.3000000E+001, 1.0759041E+003, 1.0955337E+003, 2.9065962E+000, 1.0841996E+002, 2.3650960E+002, 6.1393639E-001, 6.4030763E-002, 5.9013912E-002, 2.0616169E-002, 1.0437586E-001, 1.0940913E-001, 1.6237183E-002, 6.2431902E-001, 1.9453032E-002, 8.1399503E-004
 2.5000000E+001, 1.0873096E+003, 1.1049868E+003, 3.0725622E+000, 1.0205574E+002, 2.4299797E+002, 6.7555253E-001, 6.6419635E-002, 5.9319312E-002, 2.0016055E-002, 9.3455021E-002, 1.0944835E-001, 1.5763211E-002, 6.3360736E-001, 1.8984420E-002, 8.0697906E-004
 2.7000000E+001, 1.0970022E+003, 1.1125249E+003, 3.2228287E+000, 9.7177592E+001, 2.5054700E+002, 7.3506099E-001, 6.8967572E-002, 5.9458781E-002, 1.9340037E-002, 8.3521875E-002, 1.0917208E-001, 1.5229423E-002, 6.4237265E-001, 1.8431371E-002, 7.9684119E-004
 2.9000000E+001, 1.1043226E+003, 1.1171280E+003, 3.3576048E+000, 9.3240359E+001, 2.5882732E+002, 7.9108959E-001, 7.1679863E-002, 5.9368669E-002, 1.8691477E-002, 7.4556788E-002, 1.0856444E-001, 1.4717464E-002, 6.5051931E-001, 1.7897202E-002, 7.8551773E-004
 3.1000000E+001, 1.1104985E+003, 1.1200651E+003, 3.4753998E+000, 9.1014478E+001, 2.6874649E+002, 8.5212503E-001, 7.4357408E-002, 5.9167406E-002, 1.8080416E-002, 6.6485238E-002, 1.0781358E-001, 1.4235182E-002, 6.5799414E-001, 1.7391405E-002, 7.7402096E-004
 3.3000000E+001, 1.1158381E+003, 1.1223152E+003, 3.5814238E+000, 9.1647326E+001, 2.7949200E+002, 9.1600017E-001, 7.6870604E-002, 5.8994116E-002, 1.7404953E-002, 5.9291855E-002, 1.0705137E-001, 1.3702039E-002, 6.6485673E-001, 1.6808292E-002, 7.6082039E-004
 3.5000000E+001, 1.1181335E+003, 1.1231261E+003, 3.6827716E+000, 9.3143132E+001, 2.8508372E+002, 9.7139534E-001, 7.8056529E-002, 5.8905856E-002, 1.7080883E-002, 5.5977663E-002, 1.0667735E-001, 1.3446254E-002, 6.6804559E-001, 1.6527267E-002, 7.5441538E-004
 3.7000000E+001, 1.1240055E+003, 1.1248265E+003, 3.7813709E+000, 9.9213468E+001, 3.0188866E+002, 1.0162061E+000, 8.1455325E-002, 5.8642964E-002, 1.6083912E-002, 4.6903560E-002, 1.0553530E-001, 1.2659347E-002, 6.7696634E-001, 1.5646949E-002, 7.3425383E-004
 3.9000000E+001, 1.1241520E+003, 1.1219909E+003, 3.8706057E+000, 1.0441822E+002, 3.1207244E+002, 1.0532496E+000, 8.4187945E-002, 5.8201953E-002, 1.5277992E-002, 4.1521730E-002, 1.0425696E-001, 1.2023388E-002, 6.8282610E-001, 1.4907211E-002, 7.1542540E-004
 4.1000000E+001, 1.1204358E+003, 1.1140375E+003, 3.9400477E+000, 1.1069690E+002, 3.2366829E+002, 1.0984155E+000, 8.7510743E-002, 5.7406660E-002, 1.4408106E-002, 3.6559007E-002, 1.0238849E-001, 1.1337163E-002, 6.8874409E-001, 1.4097893E-002, 6.9257970E-004
 4.3000000E+001, 1.1132938E+003, 1.1012818E+003, 3.9881051E+000, 1.1721538E+002, 3.3683634E+002, 1.1511878E+000, 9.1229622E-002, 5.6316354E-002, 1.3550631E-002, 3.2071464E-002, 1.0007944E-001, 1.0660930E-002, 6.9450795E-001, 1.3295671E-002, 6.6787680E-004
 4.5000000E+001, 1.1090998E+003, 1.0942922E+003, 4.0255995E+000, 1.2068692E+002, 3.4317890E+002, 1.2058939E+000, 9.3071831E-002, 5.5755304E-002, 1.3122761E-002, 3.0036643E-002, 9.8900592E-002, 1.0323509E-002, 6.9723702E-001, 1.2891809E-002, 6.5531770E-004
 4.7000000E+001, 1.0997801E+003, 1.0796007E+003, 4.0597177E+000, 1.2781472E+002, 3.5506646E+002, 1.2518932E+000, 9.6733829E-002, 5.4596630E-002, 1.2283270E-002, 2.6293903E-002, 9.6498685E-002, 9.6615194E-003, 7.0244206E-001, 1.2095212E-002, 6.3014602E-004
 4.9000000E+001, 1.0840808E+003, 1.0573994E+003, 4.0922481E+000, 1.3777496E+002, 3.6944487E+002, 1.2844627E+000, 1.0216605E-001, 5.2884932E-002, 1.0915641E-002, 2.1297435E-002, 9.2848630E-002, 8.5829445E-003, 7.0991292E-001, 1.0778152E-002, 5.8960566E-004
 5.1000000E+001, 1.0696690E+003, 1.0389108E+003, 4.1160332E+000, 1.4549191E+002, 3.7705619E+002, 1.3166820E+000, 1.0604651E-001, 5.1536975E-002, 9.9960050E-003, 1.8472162E-002, 9.0092723E-002, 7.8578068E-003, 7.1467577E-001, 9.8850465E-003, 5.6074282E-004
 5.3000000E+001, 1.0612822E+003, 1.0284835E+003, 4.1286023E+000, 1.4980977E+002, 3.8057341E+002, 1.3564763E+000, 1.0804119E-001, 5.0792264E-002, 9.5662185E-003, 1.7231325E-002, 8.8630043E-002, 7.5189938E-003, 7.1693214E-001, 9.4665374E-003, 5.4644922E-004
 5.5000000E+001, 1.0338244E+003, 9.9523481E+002, 4.1347118E+000, 1.6209063E+002, 3.8912356E+002, 1.3912835E+000, 1.1407770E-001, 4.8421846E-002, 8.3507531E-003, 1.4009873E-002, 8.4090595E-002, 6.5609822E-003, 7.2330131E-001, 8.2797665E-003, 5.0413028E-004
 5.7000000E+001, 1.0237981E+003, 9.8342312E+002, 4.1373387E+000, 1.6559886E+002, 3.9111047E+002, 1.4120023E+000, 1.1610493E-001, 4.7579735E-002, 7.9878752E-003, 1.3080057E-002, 8.2530914E-002, 6.2750560E-003, 7.2528669E-001, 7.9255729E-003, 4.9059761E-004
 5.9000000E+001, 9.9290468E+002, 9.4848655E+002, 4.1365945E+000, 1.7553217E+002, 3.9430347E+002, 1.4270215E+000, 1.2202216E-001, 4.5078314E-002, 6.9581379E-003, 1.0575841E-002, 7.7934604E-002, 5.4637580E-003, 7.3090558E-001, 6.9178473E-003, 4.5136445E-004
 6.1000000E+001, 9.7072625E+002, 9.2448688E+002, 4.1268806E+000, 1.8101440E+002, 3.9349095E+002, 1.4435599E+000, 1.2593601E-001, 4.3389491E-002, 6.2757618E-003, 9.2084575E-003, 7.4840164E-002, 4.9261557E-003, 7.3442457E-001, 6.2443100E-003, 4.2494967E-004
 6.3000000E+001, 9.4924764E+002, 9.0124379E+002, 4.1099205E+000, 1.8586930E+002, 3.9264578E+002, 1.4606523E+000, 1.2962402E-001, 4.1767184E-002, 5.6675307E-003, 8.0002729E-003, 7.1904112E-002, 4.4470448E-003, 7.3764770E-001, 5.6446529E-003, 4.0065791E-004
 6.5000000E+001, 9.2838180E+002, 8.7900109E+002, 4.0923611E+000, 1.9037711E+002, 3.9145855E+002, 1.4788799E+000, 1.3305241E-001, 4.0240196E-002, 5.1141418E-003, 6.9723873E-003, 6.9155059E-002, 4.0111674E-003, 7.4056540E-001, 5.0973994E-003, 3.7817407E-004
 6.7000000E+001, 9.1749945E+002, 8.6779196E+002, 4.0773918E+000, 1.9194316E+002, 3.8972491E+002, 1.4860427E+000, 1.3474600E-001, 3.9479039E-002, 4.8373316E-003, 6.5382376E-003, 6.7783672E-002, 3.7931358E-003, 7.4195976E-001, 4.8216627E-003, 3.6687142E-004
 6.9000000E+001, 8.8278322E+002, 8.3330524E+002, 4.0538070E+000, 1.9608295E+002, 3.8136245E+002, 1.4899101E+000, 1.3984390E-001, 3.7114493E-002, 4.0952292E-003, 5.3786194E-003, 6.3614737E-002, 3.2088271E-003, 7.4595724E-001, 4.0830205E-003, 3.3442899E-004
 7.1000000E+001, 8.6037602E+002, 8.1192653E+002, 4.0251884E+000, 1.9928577E+002, 3.7570615E+002, 1.4908049E+000, 1.4300075E-001, 3.5640004E-002, 3.6502215E-003, 4.6720292E-003, 6.1028870E-002, 2.8584791E-003, 7.4840905E-001, 3.6401402E-003, 3.1460900E-004
 7.3000000E+001, 8.3852429E+002, 7.9179842E+002, 3.9961078E+000, 2.0180366E+002, 3.6859558E+002, 1.4848992E+000, 1.4594696E-001, 3.4262743E-002, 3.2329330E-003, 4.0320217E-003, 5.8612165E-002, 2.5299504E-003, 7.5068603E-001, 3.2249236E-003, 2.9605242E-004
 7.5000000E+001, 8.1736215E+002, 7.7220692E+002, 3.9653070E+000, 2.0313122E+002, 3.6102958E+002, 1.4836821E+000, 1.4874735E-001, 3.2925969E-002, 2.8748689E-003, 3.4582012E-003, 5.6303005E-002, 2.2481509E-003, 7.5278491E-001, 2.8695758E-003, 2.7913304E-004
 7.7000000E+001, 7.9757485E+002, 7.5392018E+002, 3.9382276E+000, 2.0347686E+002, 3.5380147E+002, 1.4815975E+000, 1.5137018E-001, 3.1675113E-002, 2.5346183E-003, 2.9356901E-003, 5.4138140E-002, 1.9803581E-003, 7.5474573E-001, 2.5312823E-003, 2.6316665E-004
 7.9000000E+001, 7.7832694E+002, 7.3635909E+002, 3.9170291E+000, 2.0281370E+002, 3.4550740E+002, 1.4727496E+000, 1.5389583E-001, 3.0460458E-002, 2.2193013E-003, 2.4543271E-003, 5.2047612E-002, 1.7322259E-003, 7.5660558E-001, 2.2178189E-003, 2.4800179E-004
 8.1000000E+001, 7.5908509E+002, 7.1875179E+002, 3.8942702E+000, 2.0126099E+002, 3.3675049E+002, 1.4679426E+000, 1.5639006E-001, 2.9230804E-002, 1.9461939E-003, 2.0348119E-003, 4.9967023E-002, 1.5174267E-003, 7.5836252E-001, 1.9466338E-003, 2.3370667E-004
 8.3000000E+001, 7.4962370E+002, 7.0995755E+002, 3.8680194E+000, 2.0044434E+002, 3.3258329E+002, 1.4639755E+000, 1.5761891E-001, 2.8620255E-002, 1.8142125E-003, 1.8541350E-003, 4.8936685E-002, 1.4136341E-003, 7.5920745E-001, 1.8149642E-003, 2.2667427E-004
 8.5000000E+001, 7.2213868E+002, 6.8486516E+002, 3.8418159E+000, 1.9879525E+002, 3.2069371E+002, 1.4571849E+000, 1.6108439E-001, 2.6894281E-002, 1.4454038E-003, 1.3619719E-003, 4.6027282E-002, 1.1236091E-003, 7.6157461E-001, 1.4470673E-003, 2.0689438E-004
 8.7000000E+001, 7.0405157E+002, 6.6885065E+002, 3.8212291E+000, 1.9624973E+002, 3.1109805E+002, 1.4447371E+000, 1.6327373E-001, 2.5791298E-002, 1.2259989E-003, 1.0865458E-003, 4.4180594E-002, 9.5112298E-004, 7.6303098E-001, 1.2281641E-003, 1.9461514E-004
 8.9000000E+001, 6.9491429E+002, 6.6064772E+002, 3.7967765E+000, 1.9434245E+002, 3.0598864E+002, 1.4347647E+000, 1.6436981E-001, 2.5229823E-002, 1.1271776E-003, 9.6969413E-004, 4.3250496E-002, 8.7347686E-004, 7.6373372E-001, 1.1294842E-003, 1.8865551E-004
 9.1000000E+001, 6.6790183E+002, 6.3609652E+002, 3.7679246E+000, 1.8745199E+002, 2.8986347E+002, 1.4206059E+000, 1.6755223E-001, 2.3554622E-002, 8.9691932E-004, 7.1672057E-004, 4.0525560E-002, 6.9280012E-004, 7.6565353E-001, 8.9976581E-004, 1.7234923E-004
 9.3000000E+001, 6.5905277E+002, 6.2807278E+002, 3.7323740E+000, 1.8511266E+002, 2.8447422E+002, 1.4078328E+000, 1.6857793E-001, 2.3003062E-002, 8.3816299E-004, 6.5354054E-004, 3.9641623E-002, 6.4677771E-004, 7.6624297E-001, 8.4114818E-004, 1.6737196E-004
 9.5000000E+001, 6.3545794E+002, 6.0632163E+002, 3.6966109E+000, 1.7949376E+002, 2.7158309E+002, 1.3926157E+000, 1.7131829E-001, 2.1530157E-002, 6.7817959E-004, 4.9398688E-004, 3.7278683E-002, 5.2144750E-004, 7.6781465E-001, 6.8053031E-004, 1.5399740E-004
 9.7000000E+001, 6.2865677E+002, 6.0004914E+002, 3.6590944E+000, 1.7791124E+002, 2.6801234E+002, 1.3842277E+000, 1.7210531E-001, 2.1110479E-002, 6.2721682E-004, 4.4584364E-004, 3.6601213E-002, 4.8149083E-004, 7.6827305E-001, 6.2933297E-004, 1.5006282E-004
 9.9000000E+001, 6.1585594E+002, 5.8853536E+002, 3.6256271E+000, 1.7418303E+002, 2.6029289E+002, 1.3751556E+000, 1.7355621E-001, 2.0335148E-002, 5.3516501E-004, 3.6114264E-004, 3.5351249E-002, 4.0933025E-004, 7.6911327E-001, 5.3704707E-004, 1.4284301E-004
