s,kg/m2/s,kW/m2,kW/m2,C,C,m/s
 1.0378224E+000, 2.9133928E-005, 1.9920481E+001, 1.8127638E-002, 3.7637808E+001, 3.7649743E+001,-3.1783070E-003
 1.1176548E+000, 3.3389309E-005, 1.9906613E+001, 1.8115017E-002, 3.9365341E+001, 3.9380152E+001,-3.0820353E-003
 1.1974873E+000, 3.3389309E-005, 1.9906669E+001, 1.8115069E-002, 3.9365341E+001, 3.9380152E+001,-2.9740894E-003
 1.2773198E+000, 4.0152062E-005, 1.9893589E+001, 1.8103166E-002, 4.1021381E+001, 4.1038373E+001,-2.8389010E-003
 1.3571523E+000, 4.0152062E-005, 1.9893653E+001, 1.8103225E-002, 4.1021381E+001, 4.1038373E+001,-2.6667598E-003
 1.4369848E+000, 5.0624943E-005, 1.9881521E+001, 1.8092184E-002, 4.2614031E+001, 4.2635365E+001,-2.4533540E-003
 1.5168173E+000, 5.0624943E-005, 1.9881598E+001, 1.8092255E-002, 4.2614031E+001, 4.2635365E+001,-2.1975869E-003
 1.5966498E+000, 6.5847842E-005, 1.9870671E+001, 1.8082310E-002, 4.4149851E+001, 4.4175771E+001,-1.8990108E-003
 1.6764823E+000, 6.5847842E-005, 1.9870768E+001, 1.8082398E-002, 4.4149851E+001, 4.4175771E+001,-1.5562273E-003
 1.7563148E+000, 8.6791971E-005, 1.9861420E+001, 1.8073892E-002, 4.5634137E+001, 4.5674484E+001,-1.1657273E-003
 1.8361473E+000, 8.6791971E-005, 1.9861546E+001, 1.8074006E-002, 4.5634137E+001, 4.5674484E+001,-7.2216706E-004
 1.9159797E+000, 1.1521233E-004, 1.9854212E+001, 1.8067333E-002, 4.7070978E+001, 4.7130021E+001,-2.1802872E-004
 1.9958122E+000, 1.1521233E-004, 1.9854382E+001, 1.8067487E-002, 4.7070978E+001, 4.7130021E+001, 3.5545636E-004
 2.0756447E+000, 1.5346737E-004, 1.9849444E+001, 1.8062994E-002, 4.8463102E+001, 4.8546018E+001, 1.0090856E-003
 2.1554772E+000, 1.5346737E-004, 1.9849676E+001, 1.8063205E-002, 4.8463102E+001, 4.8546018E+001, 1.7549525E-003
 2.2353097E+000, 2.0533085E-004, 1.9847287E+001, 1.8061031E-002, 4.9811627E+001, 4.9923471E+001, 2.6081355E-003
 2.3151422E+000, 2.0533085E-004, 1.9873032E+001, 1.8084459E-002, 4.9811627E+001, 4.9923471E+001, 3.5849058E-003
 2.3949747E+000, 2.7641420E-004, 1.9910150E+001, 1.8118237E-002, 5.1118334E+001, 5.1260905E+001, 4.7023297E-003
 2.4748072E+000, 2.7641420E-004, 1.9965360E+001, 1.8168478E-002, 5.1118334E+001, 5.1260905E+001, 5.9783231E-003
 2.5546397E+000, 3.7331575E-004, 2.0013090E+001, 1.8211912E-002, 5.2387939E+001, 5.2591396E+001, 7.4335886E-003
 2.6344721E+000, 3.7331575E-004, 2.0089752E+001, 1.8281674E-002, 5.2387939E+001, 5.2591396E+001, 9.0930165E-003
 2.7143046E+000, 5.0275977E-004, 2.0167264E+001, 1.8352210E-002, 5.3619521E+001, 5.3897988E+001, 1.0995446E-002
 2.7941371E+000, 5.0275977E-004, 2.0250456E+001, 1.8427915E-002, 5.3619521E+001, 5.3897988E+001, 1.3193642E-002
 2.8739696E+000, 6.7394507E-004, 2.0348095E+001, 1.8516766E-002, 5.4809738E+001, 5.5177537E+001, 1.5754576E-002
 2.9538021E+000, 6.7394507E-004, 2.0478027E+001, 1.8635004E-002, 5.4809738E+001, 5.5177537E+001, 1.8750581E-002
 3.0336346E+000, 8.9720292E-004, 2.0669609E+001, 1.8809344E-002, 5.5956859E+001, 5.6446124E+001, 2.2259158E-002
 3.1134671E+000, 8.9720292E-004, 2.0799067E+001, 1.8927151E-002, 5.5956859E+001, 5.6446124E+001, 2.6338007E-002
 3.1932996E+000, 1.1777327E-003, 2.0962562E+001, 1.9075931E-002, 5.7061424E+001, 5.7761200E+001, 3.1009485E-002
 3.2731321E+000, 1.1777327E-003, 2.1098896E+001, 1.9199996E-002, 5.7061424E+001, 5.7761200E+001, 3.6210212E-002
 3.3529645E+000, 1.5109681E-003, 2.1335042E+001, 1.9414888E-002, 5.8113577E+001, 5.9032991E+001, 4.1701234E-002
 3.4327970E+000, 1.5109681E-003, 2.1525764E+001, 1.9588446E-002, 5.8113577E+001, 5.9032991E+001, 4.6495334E-002
 3.5044557E+000, 1.8824836E-003, 2.1828048E+001, 1.9863524E-002, 5.9072327E+001, 6.0235376E+001, 4.8391687E-002
 3.5761144E+000, 1.8824836E-003, 2.2092559E+001, 2.0104229E-002, 5.9072327E+001, 6.0235376E+001, 4.7059930E-002
 3.6380900E+000, 2.2773808E-003, 2.2363994E+001, 2.0351235E-002, 5.9900015E+001, 6.1343822E+001, 3.8009947E-002
 3.7000655E+000, 2.2773808E-003, 2.2650669E+001, 2.0612108E-002, 5.9900015E+001, 6.1343822E+001, 2.3830879E-002
 3.7554554E+000, 2.7099862E-003, 2.2981093E+001, 2.0912795E-002, 6.0606132E+001, 6.2266926E+001, 1.7218379E-003
 3.8108453E+000, 2.7099862E-003, 2.3265042E+001, 2.1171188E-002, 6.0606132E+001, 6.2266926E+001,-2.8534271E-002
 3.8662352E+000, 3.2120324E-003, 2.3657179E+001, 2.1528033E-002, 6.1245842E+001, 6.3078858E+001,-5.9236003E-002
 3.9117291E+000, 3.2120324E-003, 2.3925100E+001, 2.1771841E-002, 6.1245842E+001, 6.3078858E+001,-8.2261730E-002
 3.9572231E+000, 3.7436354E-003, 2.4363900E+001, 2.2171149E-002, 6.1750906E+001, 6.3686711E+001,-1.0033370E-001
 4.0027170E+000, 3.7436354E-003, 2.4721099E+001, 2.2496200E-002, 6.1750906E+001, 6.3686711E+001,-1.1689868E-001
 4.0482110E+000, 4.3283968E-003, 2.5184713E+001, 2.2918089E-002, 6.2240975E+001, 6.4227477E+001,-1.3014835E-001
 4.0871942E+000, 4.3283968E-003, 2.5545405E+001, 2.3246318E-002, 6.2240975E+001, 6.4227477E+001,-1.3992648E-001
 4.1261775E+000, 4.9729297E-003, 2.6087559E+001, 2.3739679E-002, 6.2647016E+001, 6.4837040E+001,-1.4685521E-001
 4.1651607E+000, 4.9729297E-003, 2.6559328E+001, 2.4168989E-002, 6.2647016E+001, 6.4837040E+001,-1.5021143E-001
 4.1985168E+000, 5.9679589E-003, 2.7111394E+001, 2.4671368E-002, 6.2977715E+001, 6.5293424E+001,-1.4955847E-001
 4.2318729E+000, 5.9679589E-003, 2.7679383E+001, 2.5188238E-002, 6.2977715E+001, 6.5293424E+001,-1.4478767E-001
 4.2652289E+000, 7.5262763E-003, 2.8509513E+001, 2.5943657E-002, 6.3187421E+001, 6.5619610E+001,-1.3476662E-001
 4.2952130E+000, 7.5262763E-003, 2.9260543E+001, 2.6627094E-002, 6.3187421E+001, 6.5619610E+001,-1.2148330E-001
 4.3251971E+000, 1.0199816E-002, 3.0417682E+001, 2.7680091E-002, 6.3197378E+001, 6.5457636E+001,-1.0443332E-001
 4.3551812E+000, 1.0199816E-002, 3.1709426E+001, 2.8855578E-002, 6.3197378E+001, 6.5457636E+001,-8.3053438E-002
 4.3851653E+000, 8.2555724E-003, 3.3709831E+001, 3.0675946E-002, 6.3614790E+001, 6.5972619E+001,-5.6896792E-002
 4.4110915E+000, 8.2555724E-003, 3.5257647E+001, 3.2084458E-002, 6.3614790E+001, 6.5972619E+001,-2.9929248E-002
 4.4370177E+000, 1.2875231E-002, 3.6298521E+001, 3.3031655E-002, 6.3712904E+001, 6.6349279E+001,-9.2492760E-004
 4.4603295E+000, 1.2875231E-002, 3.6856276E+001, 3.3539211E-002, 6.3712904E+001, 6.6349279E+001, 2.2512723E-002
 4.4836412E+000, 1.2411685E-002, 3.8503382E+001, 3.5038077E-002, 6.3918310E+001, 6.6717967E+001, 4.8795506E-002
 4.5069530E+000, 1.2411685E-002, 4.0402803E+001, 3.6766551E-002, 6.3918310E+001, 6.6717967E+001, 7.9837360E-002
 4.5273333E+000, 1.4363727E-002, 4.2106073E+001, 3.8316526E-002, 6.4127433E+001, 6.7180955E+001, 1.0413108E-001
 4.5477136E+000, 1.4363727E-002, 4.3608408E+001, 3.9683651E-002, 6.4127433E+001, 6.7180955E+001, 1.3364692E-001
 4.5680938E+000, 1.6084676E-002, 4.5671880E+001, 4.1561411E-002, 6.4302171E+001, 6.7626582E+001, 1.7774399E-001
 4.5884741E+000, 1.6084676E-002, 4.7102381E+001, 4.2863167E-002, 6.4302171E+001, 6.7626582E+001, 2.4416692E-001
 4.6058093E+000, 1.6406799E-002, 4.8685276E+001, 4.4303601E-002, 6.4557725E+001, 6.7931508E+001, 3.2086451E-001
 4.6231445E+000, 1.6406799E-002, 5.0008476E+001, 4.5507713E-002, 6.4557725E+001, 6.7931508E+001, 4.1885178E-001
 4.6404796E+000, 1.8936791E-002, 5.1684942E+001, 4.7033297E-002, 6.4724822E+001, 6.8320660E+001, 5.3763196E-001
 4.6578148E+000, 1.8936791E-002, 5.2671699E+001, 4.7931246E-002, 6.4724822E+001, 6.8320660E+001, 6.8744057E-001
 4.6751500E+000, 2.1127111E-002, 5.3995074E+001, 4.9135518E-002, 6.4819503E+001, 6.8858729E+001, 8.8146765E-001
 4.6924852E+000, 2.1127111E-002, 5.4962326E+001, 5.0015716E-002, 6.4819503E+001, 6.8858729E+001, 1.1242650E+000
 4.7098204E+000, 2.1308712E-002, 5.5272321E+001, 5.0297812E-002, 6.4981917E+001, 6.9248967E+001, 1.4138398E+000
 4.7271555E+000, 2.1308712E-002, 5.5177387E+001, 5.0211422E-002, 6.4981917E+001, 6.9248967E+001, 1.7361075E+000
 4.7444907E+000, 2.2926881E-002, 5.4803470E+001, 4.9871158E-002, 6.5047746E+001, 6.9103914E+001, 2.0759486E+000
 4.7618259E+000, 2.2926881E-002, 5.4459607E+001, 4.9558243E-002, 6.5047746E+001, 6.9103914E+001, 2.4204553E+000
 4.7773285E+000, 2.4937620E-002, 5.3360296E+001, 4.8557869E-002, 6.4938141E+001, 6.8965477E+001, 2.7081055E+000
 4.7928311E+000, 2.4937620E-002, 5.2496939E+001, 4.7772215E-002, 6.4938141E+001, 6.8965477E+001, 2.9901361E+000
 4.8083337E+000, 2.4062011E-002, 5.1516127E+001, 4.6879675E-002, 6.4814945E+001, 6.9053510E+001, 3.2445568E+000
 4.8238363E+000, 2.4062011E-002, 5.0672252E+001, 4.6111749E-002, 6.4814945E+001, 6.9053510E+001, 3.4550557E+000
 4.8376631E+000, 2.4394031E-002, 4.9974974E+001, 4.5477226E-002, 6.4641990E+001, 6.8703070E+001, 3.5899234E+000
 4.8514898E+000, 2.4394031E-002, 4.9914549E+001, 4.5422239E-002, 6.4641990E+001, 6.8703070E+001, 3.6799778E+000
 4.8636159E+000, 2.4646355E-002, 4.9724959E+001, 4.5249712E-002, 6.4471775E+001, 6.8510447E+001, 3.7224131E+000
 4.8757420E+000, 2.4646355E-002, 4.8630489E+001, 4.4253745E-002, 6.4471775E+001, 6.8510447E+001, 3.7732301E+000
 4.8878682E+000, 2.4545017E-002, 4.9360245E+001, 4.4917823E-002, 6.4309594E+001, 6.8008128E+001, 3.8506242E+000
 4.8999943E+000, 2.4545017E-002, 4.9250853E+001, 4.4818276E-002, 6.4309594E+001, 6.8008128E+001, 4.0173673E+000
 4.9121204E+000, 2.3557652E-002, 4.9197760E+001, 4.4769961E-002, 6.4219882E+001, 6.7890623E+001, 4.2884041E+000
 4.9242465E+000, 2.3557652E-002, 4.9040900E+001, 4.4627219E-002, 6.4219882E+001, 6.7890623E+001, 4.6351390E+000
 4.9363727E+000, 2.3422186E-002, 4.8828282E+001, 4.4433736E-002, 6.4145760E+001, 6.7786431E+001, 4.9927200E+000
 4.9470121E+000, 2.3422186E-002, 4.8675961E+001, 4.4295125E-002, 6.4145760E+001, 6.7786431E+001, 5.2444896E+000
 4.9576515E+000, 2.1410996E-002, 4.9096476E+001, 4.4677793E-002, 6.4165652E+001, 6.7694761E+001, 5.3996087E+000
 4.9682909E+000, 2.1410996E-002, 4.9151935E+001, 4.4728261E-002, 6.4165652E+001, 6.7694761E+001, 5.4201804E+000
 4.9789303E+000, 2.3970700E-002, 4.8796303E+001, 4.4404636E-002, 6.4113213E+001, 6.7627890E+001, 5.2996352E+000
 4.9895697E+000, 2.3970700E-002, 4.8408254E+001, 4.4051511E-002, 6.4113213E+001, 6.7627890E+001, 5.0949924E+000
 4.9989175E+000, 2.2307807E-002, 4.8147913E+001, 4.3814601E-002, 6.4111947E+001, 6.7548718E+001, 4.9056038E+000
 5.0082654E+000, 2.2307807E-002, 4.7982257E+001, 4.3663854E-002, 6.4111947E+001, 6.7548718E+001, 4.7455577E+000
 5.0176132E+000, 2.3805126E-002, 4.7849966E+001, 4.3543469E-002, 6.4080135E+001, 6.7472414E+001, 4.6675501E+000
 5.0259406E+000, 2.3805126E-002, 4.7694461E+001, 4.3401960E-002, 6.4080135E+001, 6.7472414E+001, 4.6918890E+000
 5.0342680E+000, 2.3964015E-002, 4.8189699E+001, 4.3852626E-002, 6.4067100E+001, 6.7412773E+001, 4.7960845E+000
 5.0425954E+000, 2.3964015E-002, 4.7779353E+001, 4.3479211E-002, 6.4067100E+001, 6.7412773E+001, 4.9648197E+000
 5.0509228E+000, 2.3440627E-002, 4.7268245E+001, 4.3014103E-002, 6.4100566E+001, 6.7374946E+001, 5.1670596E+000
 5.0592502E+000, 2.3440627E-002, 4.7421798E+001, 4.3153836E-002, 6.4100566E+001, 6.7374946E+001, 5.3447192E+000
 5.0675775E+000, 2.3796276E-002, 4.7384737E+001, 4.3120111E-002, 6.4131131E+001, 6.7297296E+001, 5.4695474E+000
 5.0759049E+000, 2.3796276E-002, 4.6921195E+001, 4.2698287E-002, 6.4131131E+001, 6.7297296E+001, 5.5130084E+000
 5.0842323E+000, 2.6683832E-002, 4.6664277E+001, 4.2464492E-002, 6.4069854E+001, 6.7003979E+001, 5.4464575E+000
 5.0925597E+000, 2.6683832E-002, 4.6504313E+001, 4.2318925E-002, 6.4069854E+001, 6.7003979E+001, 5.2899724E+000
 5.1008871E+000, 2.3175075E-002, 4.5986805E+001, 4.1847993E-002, 6.4099326E+001, 6.6621026E+001, 5.0748485E+000
 5.1083742E+000, 2.3175075E-002, 4.6492302E+001, 4.2307995E-002, 6.4099326E+001, 6.6621026E+001, 4.8818455E+000
 5.1158614E+000, 2.4786480E-002, 4.6325078E+001, 4.2155821E-002, 6.4111107E+001, 6.6479083E+001, 4.7300711E+000
 5.1233485E+000, 2.4786480E-002, 4.5969861E+001, 4.1832574E-002, 6.4111107E+001, 6.6479083E+001, 4.6529160E+000
 5.1308356E+000, 2.5067805E-002, 4.6216082E+001, 4.2056634E-002, 6.4093142E+001, 6.6161507E+001, 4.6644397E+000
 5.1383227E+000, 2.5067805E-002, 4.5681280E+001, 4.1569965E-002, 6.4093142E+001, 6.6161507E+001, 4.7625577E+000
 5.1458099E+000, 2.3779352E-002, 4.6322117E+001, 4.2153126E-002, 6.4110218E+001, 6.5986917E+001, 4.9072946E+000
 5.1532970E+000, 2.3779352E-002, 4.5952591E+001, 4.1816858E-002, 6.4110218E+001, 6.5986917E+001, 5.0731022E+000
 5.1607841E+000, 2.4411207E-002, 4.6306907E+001, 4.2139285E-002, 6.4125533E+001, 6.5737125E+001, 5.2239402E+000
 5.1682712E+000, 2.4411207E-002, 4.6176560E+001, 4.2020669E-002, 6.4125533E+001, 6.5737125E+001, 5.3420759E+000
 5.1757584E+000, 2.4796240E-002, 4.6093460E+001, 4.1945049E-002, 6.4134232E+001, 6.5616094E+001, 5.3919202E+000
 5.1832455E+000, 2.4796240E-002, 4.5896397E+001, 4.1765721E-002, 6.4134232E+001, 6.5616094E+001, 5.3566423E+000
 5.1907326E+000, 2.4842662E-002, 4.5475701E+001, 4.1382888E-002, 6.4136243E+001, 6.5538903E+001, 5.2437601E+000
 5.1982197E+000, 2.4842662E-002, 4.6450567E+001, 4.2270016E-002, 6.4136243E+001, 6.5538903E+001, 5.0413210E+000
 5.2057069E+000, 2.3400357E-002, 4.6306703E+001, 4.2139100E-002, 6.4194883E+001, 6.5455793E+001, 4.7862524E+000
 5.2131940E+000, 2.3400357E-002, 4.5464612E+001, 4.1372797E-002, 6.4194883E+001, 6.5455793E+001, 4.4846626E+000
 5.2206811E+000, 2.5760493E-002, 4.5445197E+001, 4.1355129E-002, 6.4186089E+001, 6.5192568E+001, 4.1663142E+000
 5.2281682E+000, 2.5760493E-002, 4.5901114E+001, 4.1770014E-002, 6.4186089E+001, 6.5192568E+001, 3.8730871E+000
 5.2356554E+000, 2.5333090E-002, 4.5888127E+001, 4.1758196E-002, 6.4174779E+001, 6.5173480E+001, 3.6302030E+000
 5.2431425E+000, 2.5333090E-002, 4.6490179E+001, 4.2306063E-002, 6.4174779E+001, 6.5173480E+001, 3.4827952E+000
 5.2506296E+000, 2.3835869E-002, 4.6424817E+001, 4.2246583E-002, 6.4222589E+001, 6.5156958E+001, 3.4396119E+000
 5.2581167E+000, 2.3835869E-002, 4.6695011E+001, 4.2492460E-002, 6.4222589E+001, 6.5156958E+001, 3.5085057E+000
 5.2656039E+000, 2.4964372E-002, 4.6570866E+001, 4.2379488E-002, 6.4253757E+001, 6.5178457E+001, 3.6712282E+000
 5.2730910E+000, 2.4964372E-002, 4.6694310E+001, 4.2491822E-002, 6.4253757E+001, 6.5178457E+001, 3.9236275E+000
 5.2796471E+000, 2.7002750E-002, 4.6924409E+001, 4.2701212E-002, 6.4225830E+001, 6.5019168E+001, 4.1946797E+000
 5.2862031E+000, 2.7002750E-002, 4.7408401E+001, 4.3141644E-002, 6.4225830E+001, 6.5019168E+001, 4.4948799E+000
 5.2927592E+000, 2.3559797E-002, 4.7373659E+001, 4.3110030E-002, 6.4291551E+001, 6.5147089E+001, 4.8039440E+000
 5.2993153E+000, 2.3559797E-002, 4.7779389E+001, 4.3479244E-002, 6.4291551E+001, 6.5147089E+001, 5.0902765E+000
 5.3058714E+000, 2.6016694E-002, 4.8604726E+001, 4.4230301E-002, 6.4310986E+001, 6.5187624E+001, 5.3252072E+000
 5.3124275E+000, 2.6016694E-002, 4.8324412E+001, 4.3975215E-002, 6.4310986E+001, 6.5187624E+001, 5.5003923E+000
 5.3189835E+000, 2.6932323E-002, 4.7908752E+001, 4.3596964E-002, 6.4315286E+001, 6.5275385E+001, 5.6093241E+000
 5.3255396E+000, 2.6932323E-002, 4.7792907E+001, 4.3491546E-002, 6.4315286E+001, 6.5275385E+001, 5.6409827E+000
 5.3320957E+000, 2.6020834E-002, 4.7829409E+001, 4.3524763E-002, 6.4323368E+001, 6.5100006E+001, 5.5953796E+000
 5.3386518E+000, 2.6020834E-002, 4.7875732E+001, 4.3566916E-002, 6.4323368E+001, 6.5100006E+001, 5.4798510E+000
 5.3452078E+000, 2.7030528E-002, 4.7847372E+001, 4.3541109E-002, 6.4306832E+001, 6.4993366E+001, 5.3150743E+000
 5.3517639E+000, 2.7030528E-002, 4.7812103E+001, 4.3509014E-002, 6.4306832E+001, 6.4993366E+001, 5.1189230E+000
 5.3583200E+000, 2.5764718E-002, 4.7824394E+001, 4.3520198E-002, 6.4317742E+001, 6.5026270E+001, 4.9125461E+000
 5.3641366E+000, 2.5764718E-002, 4.7829472E+001, 4.3524819E-002, 6.4317742E+001, 6.5026270E+001, 4.7406976E+000
 5.3699532E+000, 2.6430821E-002, 4.7866272E+001, 4.3558307E-002, 6.4329853E+001, 6.4976450E+001, 4.6024883E+000
 5.3757699E+000, 2.6430821E-002, 4.7905107E+001, 4.3593647E-002, 6.4329853E+001, 6.4976450E+001, 4.5029137E+000
 5.3815865E+000, 2.6601282E-002, 4.7945293E+001, 4.3630217E-002, 6.4325161E+001, 6.4927253E+001, 4.4430642E+000
 5.3874031E+000, 2.6601282E-002, 4.8015278E+001, 4.3693903E-002, 6.4325161E+001, 6.4927253E+001, 4.4284291E+000
 5.3932197E+000, 2.6418706E-002, 4.8315748E+001, 4.3967331E-002, 6.4327140E+001, 6.4958916E+001, 4.4479786E+000
 5.3990363E+000, 2.6418706E-002, 4.8219791E+001, 4.3880010E-002, 6.4327140E+001, 6.4958916E+001, 4.5010865E+000
 5.4048530E+000, 2.6000028E-002, 4.8228488E+001, 4.3887924E-002, 6.4344364E+001, 6.4935778E+001, 4.5769525E+000
 5.4106696E+000, 2.6000028E-002, 4.8267761E+001, 4.3923662E-002, 6.4344364E+001, 6.4935778E+001, 4.6725423E+000
 5.4164862E+000, 2.7687476E-002, 4.8313453E+001, 4.3965243E-002, 6.4324315E+001, 6.4910098E+001, 4.7808246E+000
 5.4223028E+000, 2.7687476E-002, 4.8360115E+001, 4.4007705E-002, 6.4324315E+001, 6.4910098E+001, 4.8927830E+000
 5.4281194E+000, 2.7498985E-002, 4.8339576E+001, 4.3989014E-002, 6.4304291E+001, 6.4958442E+001, 4.9990580E+000
 5.4339361E+000, 2.7498985E-002, 4.8444846E+001, 4.4084810E-002, 6.4304291E+001, 6.4958442E+001, 5.0694662E+000
 5.4397527E+000, 2.3784679E-002, 4.8543249E+001, 4.4174356E-002, 6.4368916E+001, 6.4995581E+001, 5.1015267E+000
 5.4461510E+000, 2.3784679E-002, 4.8630616E+001, 4.4253861E-002, 6.4368916E+001, 6.4995581E+001, 5.0955011E+000
 5.4525492E+000, 2.5882649E-002, 4.8725867E+001, 4.4340539E-002, 6.4391885E+001, 6.5017019E+001, 5.0445710E+000
 5.4589475E+000, 2.5882649E-002, 4.8726419E+001, 4.4341041E-002, 6.4391885E+001, 6.5017019E+001, 4.9539932E+000
 5.4653458E+000, 2.9039426E-002, 4.8683874E+001, 4.4302326E-002, 6.4345735E+001, 6.4962361E+001, 4.8354974E+000
 5.4717441E+000, 2.9039426E-002, 4.8477907E+001, 4.4114896E-002, 6.4345735E+001, 6.4962361E+001, 4.6954416E+000
 5.4771475E+000, 2.6203207E-002, 4.8340082E+001, 4.3989474E-002, 6.4363657E+001, 6.4946239E+001, 4.5673511E+000
 5.4825509E+000, 2.6203207E-002, 4.8342570E+001, 4.3991739E-002, 6.4363657E+001, 6.4946239E+001, 4.4472275E+000
 5.4879543E+000, 2.8167564E-002, 4.8351735E+001, 4.4000079E-002, 6.4348080E+001, 6.4914418E+001, 4.3373504E+000
 5.4933577E+000, 2.8167564E-002, 4.8296654E+001, 4.3949955E-002, 6.4348080E+001, 6.4914418E+001, 4.2419680E+000
 5.4993015E+000, 2.6919265E-002, 4.8232441E+001, 4.3891521E-002, 6.4336793E+001, 6.4897603E+001, 4.1601980E+000
 5.5052452E+000, 2.6919265E-002, 4.8036335E+001, 4.3713065E-002, 6.4336793E+001, 6.4897603E+001, 4.1005469E+000
 5.5111890E+000, 2.6905826E-002, 4.7873306E+001, 4.3564709E-002, 6.4329061E+001, 6.4962704E+001, 4.0680884E+000
 5.5171327E+000, 2.6905826E-002, 4.7720162E+001, 4.3425348E-002, 6.4329061E+001, 6.4962704E+001, 4.0678444E+000
 5.5230764E+000, 2.5453003E-002, 4.7627223E+001, 4.3340773E-002, 6.4352113E+001, 6.4952750E+001, 4.0916185E+000
 5.5290202E+000, 2.5453003E-002, 4.7593417E+001, 4.3310009E-002, 6.4352113E+001, 6.4952750E+001, 4.1459573E+000
 5.5349639E+000, 2.7616085E-002, 4.7520715E+001, 4.3243851E-002, 6.4329900E+001, 6.4942695E+001, 4.2208011E+000
 5.5409077E+000, 2.7616085E-002, 4.7389219E+001, 4.3124189E-002, 6.4329900E+001, 6.4942695E+001, 4.3120008E+000
 5.5468514E+000, 2.6664437E-002, 4.7255516E+001, 4.3002520E-002, 6.4318334E+001, 6.4909738E+001, 4.4163583E+000
 5.5527952E+000, 2.6664437E-002, 4.7169871E+001, 4.2924582E-002, 6.4318334E+001, 6.4909738E+001, 4.5241707E+000
 5.5587389E+000, 2.6240502E-002, 4.7013187E+001, 4.2782000E-002, 6.4316943E+001, 6.4926147E+001, 4.6312557E+000
 5.5646827E+000, 2.6240502E-002, 4.6906212E+001, 4.2684652E-002, 6.4316943E+001, 6.4926147E+001, 4.7381567E+000
 5.5706264E+000, 2.6727429E-002, 4.6819429E+001, 4.2605681E-002, 6.4301933E+001, 6.4937024E+001, 4.8293282E+000
 5.5765702E+000, 2.6727429E-002, 4.6689735E+001, 4.2487659E-002, 6.4301933E+001, 6.4937024E+001, 4.9045632E+000
 5.5825139E+000, 2.6211897E-002, 4.6542926E+001, 4.2354062E-002, 6.4292320E+001, 6.4926557E+001, 4.9602502E+000
 5.5884577E+000, 2.6211897E-002, 4.6340226E+001, 4.2169606E-002, 6.4292320E+001, 6.4926557E+001, 5.0005879E+000
 5.5944014E+000, 2.5416529E-002, 4.6185924E+001, 4.2029191E-002, 6.4297158E+001, 6.4884832E+001, 5.0116063E+000
 5.6003452E+000, 2.5416529E-002, 4.6068595E+001, 4.1922422E-002, 6.4297158E+001, 6.4884832E+001, 4.9977824E+000
 5.6068833E+000, 2.6156420E-002, 4.5907850E+001, 4.1776144E-002, 6.4277426E+001, 6.4900552E+001, 4.9507955E+000
 5.6134214E+000, 2.6156420E-002, 4.5756449E+001, 4.1638369E-002, 6.4277426E+001, 6.4900552E+001, 4.8712711E+000
 5.6199595E+000, 2.4845780E-002, 4.5492823E+001, 4.1398469E-002, 6.4279342E+001, 6.4952180E+001, 4.7688915E+000
 5.6264976E+000, 2.4845780E-002, 4.5309396E+001, 4.1231551E-002, 6.4279342E+001, 6.4952180E+001, 4.6617531E+000
 5.6330358E+000, 2.5299780E-002, 4.5023535E+001, 4.0971417E-002, 6.4272979E+001, 6.4904073E+001, 4.5605440E+000
 5.6395739E+000, 2.5299780E-002, 4.4749598E+001, 4.0722134E-002, 6.4272979E+001, 6.4904073E+001, 4.4756323E+000
