s,m/s
Time,"w"
 0.0000000E+000,-4.8795933E-003
 2.3045655E-002,-4.8384146E-003
 4.6091309E-002,-4.6802004E-003
 6.9136964E-002,-2.9206124E-003
 9.2182618E-002, 1.3302312E-004
 1.1522827E-001, 4.0335326E-003
 1.3827393E-001, 8.2607872E-003
 1.6131958E-001, 1.2562696E-002
 1.8436524E-001, 1.6866432E-002
 2.0741089E-001, 2.1121536E-002
 2.3045655E-001, 2.4860937E-002
 2.5350220E-001, 2.7665796E-002
 2.7654785E-001, 3.0122268E-002
 2.9959351E-001, 3.3403103E-002
 3.2263916E-001, 3.8030748E-002
 3.4218770E-001, 4.3086144E-002
 3.6173623E-001, 4.8809362E-002
 3.7809046E-001, 5.2516592E-002
 3.9444468E-001, 5.6070420E-002
 4.1079891E-001, 5.9631738E-002
 4.2715313E-001, 6.3847927E-002
 4.4350736E-001, 6.9871063E-002
 4.5986159E-001, 7.8378393E-002
 4.7621581E-001, 8.9629323E-002
 4.8977425E-001, 1.0077238E-001
 5.0333268E-001, 1.1261841E-001
 5.1439652E-001, 1.2346051E-001
 5.2546036E-001, 1.3518215E-001
 5.3652420E-001, 1.4481741E-001
 5.4608351E-001, 1.5231548E-001
 5.5564283E-001, 1.6049265E-001
 5.6381340E-001, 1.6790166E-001
 5.7198398E-001, 1.7476711E-001
 5.8015455E-001, 1.8312126E-001
 5.8740674E-001, 1.9024879E-001
 5.9465893E-001, 1.9897321E-001
 6.0101563E-001, 2.0719832E-001
 6.0737232E-001, 2.1555814E-001
 6.1372901E-001, 2.2365304E-001
 6.2008570E-001, 2.3199839E-001
 6.2644240E-001, 2.4099980E-001
 6.3199121E-001, 2.4841467E-001
 6.3754002E-001, 2.5634564E-001
 6.4308883E-001, 2.6483833E-001
 6.4863764E-001, 2.7339583E-001
 6.5418645E-001, 2.8199330E-001
 6.5973526E-001, 2.9067367E-001
 6.6528407E-001, 2.9940980E-001
 6.7083288E-001, 3.0818976E-001
 6.7638170E-001, 3.1619451E-001
 6.8134015E-001, 3.2116382E-001
 6.8629861E-001, 3.2624884E-001
 6.9125706E-001, 3.3177497E-001
 6.9621552E-001, 3.3550214E-001
 7.0117398E-001, 3.3667167E-001
 7.0613243E-001, 3.3741907E-001
 7.1109089E-001, 3.3859339E-001
 7.1604935E-001, 3.4257434E-001
 7.2100780E-001, 3.5153773E-001
 7.2532249E-001, 3.6367434E-001
 7.2963718E-001, 3.8320747E-001
 7.3395187E-001, 4.0932340E-001
 7.3826656E-001, 4.4288776E-001
 7.4258125E-001, 4.8351211E-001
 7.4689594E-001, 5.3246734E-001
 7.5121063E-001, 5.9203810E-001
 7.5552531E-001, 6.7325946E-001
 7.5984000E-001, 7.9121258E-001
 7.6368640E-001, 9.2601710E-001
 7.6753280E-001, 1.1058374E+000
 7.7137920E-001, 1.3265829E+000
 7.7522559E-001, 1.5801315E+000
 7.7907199E-001, 1.8429022E+000
 7.8291839E-001, 2.0869658E+000
 7.8676479E-001, 2.2926154E+000
 7.9061118E-001, 2.4411394E+000
 7.9445758E-001, 2.5387380E+000
 7.9830398E-001, 2.5777833E+000
 8.0163704E-001, 2.5890504E+000
 8.0497009E-001, 2.5965772E+000
 8.0830315E-001, 2.6174729E+000
 8.1163621E-001, 2.6428087E+000
 8.1496927E-001, 2.6984047E+000
 8.1830233E-001, 2.7707533E+000
 8.2163539E-001, 2.8385547E+000
 8.2496844E-001, 2.8694409E+000
 8.2830150E-001, 2.9240566E+000
 8.3163456E-001, 2.9746200E+000
 8.3453602E-001, 3.0235539E+000
 8.3743749E-001, 3.1063805E+000
 8.4033895E-001, 3.2390024E+000
 8.4324042E-001, 3.3204428E+000
 8.4614188E-001, 3.3788528E+000
 8.4904335E-001, 3.4134215E+000
 8.5194481E-001, 3.4326313E+000
 8.5484628E-001, 3.4529905E+000
 8.5774774E-001, 3.4995842E+000
 8.6064921E-001, 3.5263273E+000
 8.6355067E-001, 3.5089526E+000
 8.6645213E-001, 3.5141093E+000
 8.6905539E-001, 3.4855336E+000
 8.7165866E-001, 3.5015415E+000
 8.7426192E-001, 3.5244515E+000
 8.7686518E-001, 3.5589195E+000
 8.7946844E-001, 3.6634002E+000
 8.8207170E-001, 3.7055033E+000
 8.8467496E-001, 3.8148692E+000
 8.8727822E-001, 3.9248898E+000
 8.8988148E-001, 4.0259096E+000
 8.9248474E-001, 4.0984575E+000
 8.9508800E-001, 4.1320853E+000
 8.9769126E-001, 4.0982586E+000
 9.0029452E-001, 4.0238272E+000
 9.0289778E-001, 3.9280090E+000
 9.0550104E-001, 3.8424920E+000
 9.0777292E-001, 3.8044579E+000
 9.1004481E-001, 3.8124093E+000
 9.1231669E-001, 3.8725911E+000
 9.1458857E-001, 3.9977301E+000
 9.1686046E-001, 4.1554997E+000
 9.1913234E-001, 4.3241769E+000
 9.2140423E-001, 4.4892528E+000
 9.2367611E-001, 4.6160047E+000
 9.2594799E-001, 4.6830841E+000
 9.2821988E-001, 4.6601138E+000
 9.3049176E-001, 4.5490294E+000
 9.3276364E-001, 4.3354628E+000
 9.3503553E-001, 4.1190313E+000
 9.3730741E-001, 3.8890367E+000
 9.3957930E-001, 3.7023327E+000
 9.4185118E-001, 3.5209065E+000
 9.4412306E-001, 3.4131609E+000
 9.4639495E-001, 3.3406466E+000
 9.4836876E-001, 3.4230168E+000
 9.5034257E-001, 3.4853044E+000
 9.5231638E-001, 3.6110994E+000
 9.5429019E-001, 3.7798484E+000
 9.5626400E-001, 3.9749772E+000
 9.5823781E-001, 4.1722079E+000
 9.6021162E-001, 4.3526830E+000
 9.6195768E-001, 4.4737907E+000
 9.6370374E-001, 4.5466028E+000
