s,m/s
Time,"w"
 0.0000000E+000, 9.7183768E-003
 4.4627718E-002, 9.7347063E-003
 8.9255436E-002, 1.5669133E-002
 1.3388315E-001, 2.2987423E-002
 1.7851087E-001, 3.1204533E-002
 2.2313859E-001, 3.9623299E-002
 2.6776631E-001, 4.8182004E-002
 3.1239403E-001, 5.5897084E-002
 3.5702175E-001, 6.2416241E-002
 4.0164946E-001, 7.2112806E-002
 4.4627718E-001, 8.5965670E-002
 4.9090490E-001, 1.0432432E-001
 5.3027921E-001, 1.2601483E-001
 5.6470168E-001, 1.4601702E-001
 5.9912415E-001, 1.6271571E-001
 6.2691217E-001, 1.8982179E-001
 6.5044982E-001, 2.0224681E-001
 6.7088245E-001, 2.1640595E-001
 6.9131508E-001, 2.2907156E-001
 7.1174771E-001, 2.5051951E-001
 7.3218034E-001, 2.8150788E-001
 7.5261297E-001, 3.2048502E-001
 7.6949186E-001, 3.6768551E-001
 7.8637076E-001, 4.5057775E-001
 8.0324966E-001, 6.0207316E-001
 8.1744499E-001, 8.3909627E-001
 8.3164033E-001, 1.2150982E+000
 8.4336424E-001, 1.6302730E+000
 8.5508816E-001, 2.0921584E+000
 8.6681208E-001, 2.5184899E+000
 8.7649232E-001, 2.7308545E+000
 8.8617257E-001, 2.8028200E+000
 8.9585281E-001, 2.7313631E+000
 9.0553305E-001, 2.5997752E+000
 9.1521330E-001, 2.4998901E+000
 9.2325635E-001, 2.5195723E+000
 9.3129940E-001, 2.6112106E+000
 9.3934245E-001, 2.7861621E+000
 9.4738550E-001, 2.9129664E+000
 9.5542855E-001, 2.9750542E+000
 9.6347160E-001, 2.9052044E+000
 9.7151466E-001, 2.7282890E+000
 9.7955771E-001, 2.4951190E+000
 9.8760076E-001, 2.2744563E+000
 9.9564381E-001, 2.0956589E+000
 1.0027638E+000, 1.9782281E+000
 1.0098838E+000, 1.8747813E+000
 1.0170038E+000, 1.7775649E+000
 1.0241238E+000, 1.6939984E+000
 1.0312438E+000, 1.6311686E+000
 1.0383637E+000, 1.6022302E+000
 1.0454837E+000, 1.6078832E+000
 1.0526037E+000, 1.6616897E+000
 1.0597237E+000, 1.7590410E+000
 1.0668437E+000, 1.9013377E+000
 1.0739637E+000, 2.0816745E+000
 1.0810837E+000, 2.2989121E+000
 1.0882037E+000, 2.5464156E+000
 1.0953237E+000, 2.8247883E+000
 1.1031557E+000, 3.0905882E+000
 1.1109876E+000, 3.2966095E+000
 1.1188196E+000, 3.4997124E+000
 1.1266516E+000, 3.5778924E+000
 1.1344836E+000, 3.5762554E+000
 1.1423156E+000, 3.4604171E+000
 1.1489690E+000, 3.3086634E+000
 1.1556223E+000, 3.1201559E+000
 1.1622757E+000, 2.9281407E+000
 1.1689291E+000, 2.7464272E+000
 1.1747771E+000, 2.6083180E+000
 1.1806251E+000, 2.4938229E+000
 1.1864731E+000, 2.3957562E+000
 1.1923211E+000, 2.3107180E+000
 1.1981691E+000, 2.2346470E+000
 1.2030116E+000, 2.1765983E+000
 1.2078540E+000, 2.1218669E+000
 1.2126964E+000, 2.0709336E+000
 1.2175388E+000, 2.0241900E+000
 1.2223813E+000, 1.9770388E+000
 1.2272237E+000, 1.9378536E+000
 1.2320661E+000, 1.9039388E+000
 1.2369086E+000, 1.8724770E+000
 1.2417510E+000, 1.8442135E+000
 1.2465934E+000, 1.8192676E+000
 1.2514358E+000, 1.8047149E+000
 1.2562783E+000, 1.7896390E+000
 1.2611207E+000, 1.7767615E+000
 1.2659631E+000, 1.7644660E+000
 1.2708055E+000, 1.7674547E+000
 1.2756480E+000, 1.7807044E+000
 1.2804904E+000, 1.8053085E+000
 1.2853328E+000, 1.8444306E+000
 1.2901753E+000, 1.9091862E+000
 1.2950177E+000, 1.9951101E+000
 1.2998601E+000, 2.1043502E+000
 1.3047025E+000, 2.2312604E+000
 1.3095450E+000, 2.3739019E+000
 1.3143874E+000, 2.5244509E+000
 1.3192298E+000, 2.6556759E+000
 1.3240722E+000, 2.7595343E+000
 1.3293989E+000, 2.8547274E+000
 1.3347256E+000, 2.9114878E+000
 1.3400523E+000, 2.9233291E+000
 1.3453789E+000, 2.8940157E+000
 1.3507056E+000, 2.8459810E+000
 1.3560323E+000, 2.7939103E+000
 1.3613589E+000, 2.7524492E+000
 1.3666856E+000, 2.7554500E+000
 1.3720123E+000, 2.7941770E+000
 1.3773389E+000, 2.8623003E+000
 1.3826656E+000, 2.9458778E+000
 1.3879923E+000, 3.0238865E+000
 1.3933190E+000, 3.0955935E+000
 1.3986456E+000, 3.1558389E+000
 1.4039723E+000, 3.1894637E+000
 1.4092990E+000, 3.2078043E+000
 1.4146256E+000, 3.2095880E+000
 1.4199523E+000, 3.1994730E+000
 1.4252790E+000, 3.1530982E+000
 1.4306056E+000, 3.1098080E+000
 1.4359323E+000, 3.0434531E+000
 1.4412590E+000, 2.9742458E+000
 1.4465857E+000, 2.9106914E+000
 1.4519123E+000, 2.8598191E+000
 1.4572390E+000, 2.8417653E+000
 1.4625657E+000, 2.8526746E+000
 1.4678923E+000, 2.8836181E+000
 1.4726204E+000, 2.9285867E+000
 1.4773484E+000, 2.9813413E+000
 1.4820765E+000, 3.0332539E+000
 1.4868045E+000, 3.0861207E+000
 1.4915325E+000, 3.1346317E+000
 1.4962606E+000, 3.1741209E+000
 1.5009886E+000, 3.2043338E+000
 1.5057166E+000, 3.2166070E+000
 1.5099506E+000, 3.2121586E+000
 1.5141845E+000, 3.1971224E+000
 1.5184184E+000, 3.1729477E+000
 1.5226523E+000, 3.1387146E+000
 1.5268863E+000, 3.0924201E+000
 1.5311202E+000, 3.0425589E+000
 1.5353541E+000, 2.9986534E+000
 1.5395880E+000, 2.9544889E+000
 1.5438220E+000, 2.9155246E+000
 1.5480559E+000, 2.8855361E+000
 1.5522898E+000, 2.8656528E+000
 1.5565238E+000, 2.8588516E+000
 1.5607577E+000, 2.8634298E+000
 1.5649916E+000, 2.8768671E+000
 1.5692255E+000, 2.9027178E+000
 1.5734595E+000, 2.9493581E+000
 1.5776934E+000, 3.0044603E+000
 1.5819273E+000, 3.0561569E+000
 1.5861612E+000, 3.1062284E+000
 1.5903952E+000, 3.1475349E+000
 1.5946291E+000, 3.1863600E+000
 1.5988630E+000, 3.2178334E+000
 1.6030969E+000, 3.2352347E+000
 1.6073309E+000, 3.2435353E+000
 1.6115648E+000, 3.2434633E+000
 1.6157987E+000, 3.2323725E+000
 1.6200326E+000, 3.2147823E+000
 1.6242666E+000, 3.1923192E+000
 1.6285005E+000, 3.1673175E+000
 1.6327344E+000, 3.1472262E+000
 1.6369684E+000, 3.1365094E+000
 1.6412023E+000, 3.1318791E+000
 1.6454362E+000, 3.1298221E+000
 1.6496701E+000, 3.1308467E+000
 1.6539041E+000, 3.1348921E+000
 1.6581380E+000, 3.1412229E+000
 1.6623719E+000, 3.1451293E+000
 1.6666058E+000, 3.1402542E+000
 1.6708398E+000, 3.1263333E+000
 1.6750737E+000, 3.1041362E+000
 1.6793076E+000, 3.0775225E+000
 1.6835415E+000, 3.0460317E+000
 1.6877755E+000, 3.0126540E+000
 1.6920094E+000, 2.9816552E+000
 1.6962433E+000, 2.9552043E+000
 1.7004772E+000, 2.9362387E+000
 1.7047112E+000, 2.9290191E+000
 1.7089451E+000, 2.9334856E+000
 1.7131790E+000, 2.9498185E+000
 1.7174130E+000, 2.9767645E+000
 1.7216469E+000, 3.0152012E+000
 1.7258808E+000, 3.0597246E+000
 1.7301147E+000, 3.1035876E+000
 1.7343487E+000, 3.1435735E+000
 1.7385826E+000, 3.1780954E+000
 1.7428165E+000, 3.2059178E+000
 1.7470504E+000, 3.2291864E+000
 1.7512844E+000, 3.2473375E+000
 1.7555183E+000, 3.2603070E+000
 1.7597522E+000, 3.2689254E+000
 1.7639861E+000, 3.2741852E+000
 1.7686435E+000, 3.2758804E+000
 1.7733008E+000, 3.2742057E+000
 1.7779581E+000, 3.2693390E+000
 1.7820133E+000, 3.2584134E+000
 1.7860684E+000, 3.2533757E+000
 1.7901236E+000, 3.2609313E+000
 1.7941788E+000, 3.2740240E+000
 1.7982339E+000, 3.2971025E+000
 1.8022891E+000, 3.3257301E+000
 1.8067498E+000, 3.3604949E+000
 1.8112105E+000, 3.3997507E+000
 1.8156712E+000, 3.4277464E+000
 1.8201319E+000, 3.4413437E+000
 1.8245925E+000, 3.4418866E+000
 1.8290532E+000, 3.4301243E+000
 1.8335139E+000, 3.4116762E+000
 1.8379746E+000, 3.3930194E+000
 1.8424353E+000, 3.3860597E+000
 1.8468960E+000, 3.3973491E+000
 1.8513567E+000, 3.4301657E+000
 1.8558173E+000, 3.4825500E+000
 1.8602780E+000, 3.5520629E+000
 1.8647387E+000, 3.6276623E+000
 1.8691994E+000, 3.6917311E+000
 1.8736601E+000, 3.7314154E+000
 1.8781208E+000, 3.7337514E+000
 1.8825815E+000, 3.6951401E+000
 1.8870421E+000, 3.6199357E+000
 1.8915028E+000, 3.5154429E+000
 1.8959635E+000, 3.3976296E+000
 1.9004242E+000, 3.2854845E+000
 1.9048849E+000, 3.1975701E+000
 1.9093456E+000, 3.1460891E+000
 1.9138063E+000, 3.1374341E+000
 1.9182669E+000, 3.1717280E+000
 1.9227276E+000, 3.2443343E+000
 1.9271883E+000, 3.3384048E+000
 1.9316490E+000, 3.4388087E+000
 1.9361097E+000, 3.5274606E+000
 1.9405704E+000, 3.5907223E+000
 1.9450311E+000, 3.6162660E+000
 1.9488339E+000, 3.6036370E+000
 1.9526368E+000, 3.5639900E+000
 1.9564397E+000, 3.5019359E+000
 1.9602425E+000, 3.4254687E+000
 1.9640454E+000, 3.3439452E+000
 1.9678483E+000, 3.2672303E+000
 1.9716511E+000, 3.2065608E+000
 1.9754540E+000, 3.1594799E+000
 1.9792569E+000, 3.1346646E+000
 1.9830597E+000, 3.1320530E+000
 1.9868626E+000, 3.1490437E+000
 1.9906655E+000, 3.1813302E+000
 1.9944683E+000, 3.2227346E+000
 1.9982712E+000, 3.2642919E+000
 2.0020741E+000, 3.3009886E+000
 2.0058769E+000, 3.3292802E+000
 2.0096798E+000, 3.3445034E+000
 2.0134827E+000, 3.3427655E+000
 2.0172856E+000, 3.3303611E+000
 2.0210884E+000, 3.3097222E+000
 2.0248913E+000, 3.2756152E+000
 2.0286942E+000, 3.2331632E+000
 2.0328773E+000, 3.1863384E+000
 2.0370605E+000, 3.1469376E+000
 2.0412436E+000, 3.1165135E+000
 2.0454268E+000, 3.0986109E+000
 2.0496099E+000, 3.0892765E+000
 2.0537931E+000, 3.0851867E+000
 2.0579762E+000, 3.0816128E+000
 2.0621594E+000, 3.0701325E+000
 2.0663426E+000, 3.0560196E+000
 2.0705257E+000, 3.0303328E+000
 2.0747089E+000, 2.9907167E+000
 2.0788920E+000, 2.9379828E+000
 2.0830752E+000, 2.8783445E+000
 2.0872583E+000, 2.8151544E+000
 2.0914415E+000, 2.7543421E+000
 2.0956246E+000, 2.7033937E+000
 2.0998078E+000, 2.6663155E+000
 2.1039910E+000, 2.6451886E+000
 2.1081741E+000, 2.6381045E+000
 2.1123573E+000, 2.6448575E+000
 2.1165404E+000, 2.6625030E+000
 2.1207236E+000, 2.6839653E+000
 2.1249067E+000, 2.7118120E+000
 2.1290899E+000, 2.7429944E+000
 2.1332730E+000, 2.7760779E+000
 2.1378745E+000, 2.8159074E+000
 2.1424760E+000, 2.8554727E+000
 2.1470775E+000, 2.8912480E+000
 2.1516789E+000, 2.9330504E+000
 2.1562804E+000, 2.9699596E+000
 2.1608819E+000, 3.0063767E+000
 2.1654833E+000, 3.0471607E+000
 2.1700848E+000, 3.0965735E+000
 2.1746863E+000, 3.1562180E+000
 2.1792878E+000, 3.2329109E+000
 2.1838892E+000, 3.3062082E+000
 2.1884907E+000, 3.3902518E+000
 2.1930922E+000, 3.4741163E+000
 2.1976936E+000, 3.5503007E+000
 2.2022951E+000, 3.5849552E+000
 2.2068966E+000, 3.6057901E+000
 2.2114981E+000, 3.6092803E+000
