cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
z,TC_CL,TG_CL,w_CL,TC_CL_RMS,TG_CL_RMS,w_CL_RMS,X_O2,X_CO2,X_CO,X_FUEL,X_H2O,X_H2,X_N2,Y_CO,Y_Soot
 1.0000000E+000, 1.0645665E+003, 1.1027872E+003, 9.4874413E-003, 2.4308527E+001, 3.6824678E+001, 2.9553312E-004, 9.3213685E-003, 6.8089191E-002, 5.7321898E-002, 1.0686952E-001, 1.5187447E-001, 4.5209380E-002, 5.5724268E-001, 5.6724298E-002, 1.7275445E-003
 3.0000000E+000, 1.0645665E+003, 1.1027872E+003, 4.6882178E-001, 2.4308527E+001, 3.6824678E+001, 6.0247917E-002, 9.3213685E-003, 6.8089191E-002, 5.7321898E-002, 1.0686952E-001, 1.5187447E-001, 4.5209380E-002, 5.5724268E-001, 5.6724298E-002, 1.7275445E-003
 5.0000000E+000, 1.1461693E+003, 1.1942517E+003, 4.6882178E-001, 2.5702745E+001, 4.1535334E+001, 6.0247917E-002, 1.1329752E-002, 7.2644488E-002, 5.2797196E-002, 8.2451066E-002, 1.5536045E-001, 4.1634248E-002, 5.7987879E-001, 5.2813595E-002, 1.6743410E-003
 7.0000000E+000, 1.1461693E+003, 1.1942517E+003, 1.2589375E+000, 2.5702745E+001, 4.1535334E+001, 8.3332905E-002, 1.1329752E-002, 7.2644488E-002, 5.2797196E-002, 8.2451066E-002, 1.5536045E-001, 4.1634248E-002, 5.7987879E-001, 5.2813595E-002, 1.6743410E-003
 9.0000000E+000, 1.2082812E+003, 1.2671525E+003, 1.2589375E+000, 2.9851645E+001, 4.9580211E+001, 8.3332905E-002, 1.4766553E-002, 7.7014021E-002, 4.6251189E-002, 6.2880087E-002, 1.5696510E-001, 3.6463472E-002, 6.0203232E-001, 4.6518793E-002, 1.5640233E-003
 1.1000000E+001, 1.2082812E+003, 1.2671525E+003, 1.9485503E+000, 2.9851645E+001, 4.9580211E+001, 1.0087785E-001, 1.4766553E-002, 7.7014021E-002, 4.6251189E-002, 6.2880087E-002, 1.5696510E-001, 3.6463472E-002, 6.0203232E-001, 4.6518793E-002, 1.5640233E-003
 1.3000000E+001, 1.2366480E+003, 1.3011927E+003, 1.9485503E+000, 2.9044766E+001, 4.8465765E+001, 1.0087785E-001, 2.0907829E-002, 7.7994228E-002, 4.1828206E-002, 4.7651740E-002, 1.5506000E-001, 3.2971002E-002, 6.2017742E-001, 4.2249162E-002, 1.4764792E-003
 1.5000000E+001, 1.2366480E+003, 1.3011927E+003, 2.4962595E+000, 2.9044766E+001, 4.8465765E+001, 1.2729949E-001, 2.0907829E-002, 7.7994228E-002, 4.1828206E-002, 4.7651740E-002, 1.5506000E-001, 3.2971002E-002, 6.2017742E-001, 4.2249162E-002, 1.4764792E-003
 1.7000000E+001, 1.2368330E+003, 1.3013136E+003, 2.9374298E+000, 2.6403856E+001, 4.5266200E+001, 1.6120094E-001, 2.8197743E-002, 7.5927751E-002, 4.0727794E-002, 3.5358980E-002, 1.5110894E-001, 3.2103624E-002, 6.3325574E-001, 4.1381675E-002, 1.4460092E-003
 1.9000000E+001, 1.2348897E+003, 1.2988251E+003, 2.9374298E+000, 2.5934372E+001, 4.7984416E+001, 1.6120094E-001, 3.4844923E-002, 7.3666145E-002, 4.0080465E-002, 2.5471632E-002, 1.4720568E-001, 3.1594070E-002, 6.4388698E-001, 4.0957249E-002, 1.4236205E-003
