cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 1.9000000E+001, 1.0914756E+003, 1.1189838E+003, 2.4213066E+000, 6.7542649E+001, 1.1605789E+002, 3.0534187E-001, 3.8913729E-002, 4.0898705E-002, 7.4044032E-002, 1.0552610E-001, 1.2362183E-001, 5.8429006E-002, 5.5403780E-001, 7.4395856E-002, 1.9519752E-003
 2.1000000E+001, 1.0914756E+003, 1.1189838E+003, 2.8753992E+000, 6.7542649E+001, 1.1605789E+002, 3.4545393E-001, 3.8913729E-002, 4.0898705E-002, 7.4044032E-002, 1.0552610E-001, 1.2362183E-001, 5.8429006E-002, 5.5403780E-001, 7.4395856E-002, 1.9519752E-003
 2.3000000E+001, 1.1260418E+003, 1.1583646E+003, 2.8753992E+000, 5.9166997E+001, 1.0719605E+002, 3.4545393E-001, 4.0156433E-002, 4.3135034E-002, 7.3782059E-002, 8.2478836E-002, 1.2690881E-001, 5.8220715E-002, 5.7076845E-001, 7.5218497E-002, 1.9892563E-003
 2.5000000E+001, 1.1260418E+003, 1.1583646E+003, 3.2698937E+000, 5.9166997E+001, 1.0719605E+002, 3.8222873E-001, 4.0156433E-002, 4.3135034E-002, 7.3782059E-002, 8.2478836E-002, 1.2690881E-001, 5.8220715E-002, 5.7076845E-001, 7.5218497E-002, 1.9892563E-003
 2.7000000E+001, 1.1502178E+003, 1.1856302E+003, 3.2698937E+000, 5.3843301E+001, 1.0365272E+002, 3.8222873E-001, 4.2173347E-002, 4.5114269E-002, 7.2059321E-002, 6.5180167E-002, 1.2864043E-001, 5.6859357E-002, 5.8548346E-001, 7.4249985E-002, 1.9833476E-003
 2.9000000E+001, 1.1502178E+003, 1.1856302E+003, 3.6112058E+000, 5.3843301E+001, 1.0365272E+002, 4.2252153E-001, 4.2173347E-002, 4.5114269E-002, 7.2059321E-002, 6.5180167E-002, 1.2864043E-001, 5.6859357E-002, 5.8548346E-001, 7.4249985E-002, 1.9833476E-003
 3.1000000E+001, 1.1690285E+003, 1.2064503E+003, 3.6112058E+000, 5.2818496E+001, 1.0828873E+002, 4.2252153E-001, 4.4631262E-002, 4.7022669E-002, 6.9330175E-002, 5.1407968E-002, 1.2946376E-001, 5.4703514E-002, 5.9906507E-001, 7.2011244E-002, 1.9475843E-003
 3.3000000E+001, 1.1690285E+003, 1.2064503E+003, 3.9124750E+000, 5.2818496E+001, 1.0828873E+002, 4.7653315E-001, 4.4631262E-002, 4.7022669E-002, 6.9330175E-002, 5.1407968E-002, 1.2946376E-001, 5.4703514E-002, 5.9906507E-001, 7.2011244E-002, 1.9475843E-003
 3.5000000E+001, 1.1837507E+003, 1.2223306E+003, 3.9124750E+000, 5.5703366E+001, 1.1865423E+002, 4.7653315E-001, 4.7342953E-002, 4.8925687E-002, 6.5819371E-002, 4.0389934E-002, 1.2965702E-001, 5.1930575E-002, 6.1171416E-001, 6.8758594E-002, 1.8882782E-003
 3.7000000E+001, 1.1837507E+003, 1.2223306E+003, 4.1737334E+000, 5.5703366E+001, 1.1865423E+002, 5.4675520E-001, 4.7342953E-002, 4.8925687E-002, 6.5819371E-002, 4.0389934E-002, 1.2965702E-001, 5.1930575E-002, 6.1171416E-001, 6.8758594E-002, 1.8882782E-003
 3.9000000E+001, 1.1958840E+003, 1.2351413E+003, 4.1737334E+000, 6.1678897E+001, 1.3349321E+002, 5.4675520E-001, 5.0470762E-002, 5.0942618E-002, 6.1322867E-002, 3.1391410E-002, 1.2924502E-001, 4.8379376E-002, 6.2423303E-001, 6.4286848E-002, 1.8015748E-003
 4.1000000E+001, 1.1958840E+003, 1.2351413E+003, 4.4053140E+000, 6.1678897E+001, 1.3349321E+002, 6.2286164E-001, 5.0470762E-002, 5.0942618E-002, 6.1322867E-002, 3.1391410E-002, 1.2924502E-001, 4.8379376E-002, 6.2423303E-001, 6.4286848E-002, 1.8015748E-003
 4.3000000E+001, 1.2050852E+003, 1.2444873E+003, 4.4053140E+000, 6.9203225E+001, 1.5097433E+002, 6.2286164E-001, 5.4151816E-002, 5.2970361E-002, 5.5945659E-002, 2.4079500E-002, 1.2815447E-001, 4.4132878E-002, 6.3680198E-001, 5.8745573E-002, 1.6901213E-003
 4.5000000E+001, 1.2050852E+003, 1.2444873E+003, 4.5968196E+000, 6.9203225E+001, 1.5097433E+002, 7.3136567E-001, 5.4151816E-002, 5.2970361E-002, 5.5945659E-002, 2.4079500E-002, 1.2815447E-001, 4.4132878E-002, 6.3680198E-001, 5.8745573E-002, 1.6901213E-003
 4.7000000E+001, 1.2084203E+003, 1.2467088E+003, 4.5968196E+000, 7.9959634E+001, 1.7192066E+002, 7.3136567E-001, 5.8890577E-002, 5.4734099E-002, 4.9716372E-002, 1.8163686E-002, 1.2599122E-001, 3.9213860E-002, 6.4982738E-001, 5.2202599E-002, 1.5535573E-003
 4.9000000E+001, 1.2084203E+003, 1.2467088E+003, 4.7550095E+000, 7.9959634E+001, 1.7192066E+002, 8.6696310E-001, 5.8890577E-002, 5.4734099E-002, 4.9716372E-002, 1.8163686E-002, 1.2599122E-001, 3.9213860E-002, 6.4982738E-001, 5.2202599E-002, 1.5535573E-003
 5.1000000E+001, 1.2055531E+003, 1.2410531E+003, 4.7550095E+000, 9.3048113E+001, 1.9598470E+002, 8.6696310E-001, 6.4551723E-002, 5.6080383E-002, 4.3040808E-002, 1.3518342E-002, 1.2283966E-001, 3.3942794E-002, 6.6289399E-001, 4.5134934E-002, 1.4017609E-003
 5.3000000E+001, 1.2055531E+003, 1.2410531E+003, 4.8733529E+000, 9.3048113E+001, 1.9598470E+002, 1.0013800E+000, 6.4551723E-002, 5.6080383E-002, 4.3040808E-002, 1.3518342E-002, 1.2283966E-001, 3.3942794E-002, 6.6289399E-001, 4.5134934E-002, 1.4017609E-003
 5.5000000E+001, 1.1950189E+003, 1.2261475E+003, 4.8733529E+000, 1.0736990E+002, 2.2104169E+002, 1.0013800E+000, 7.1182738E-002, 5.6765685E-002, 3.6314313E-002, 9.9387603E-003, 1.1863943E-001, 2.8631955E-002, 6.7573829E-001, 3.7996844E-002, 1.2434964E-003
 5.7000000E+001, 1.1950189E+003, 1.2261475E+003, 4.9666539E+000, 1.0736990E+002, 2.2104169E+002, 1.1208932E+000, 7.1182738E-002, 5.6765685E-002, 3.6314313E-002, 9.9387603E-003, 1.1863943E-001, 2.8631955E-002, 6.7573829E-001, 3.7996844E-002, 1.2434964E-003
 5.9000000E+001, 1.1765045E+003, 1.2018207E+003, 4.9666539E+000, 1.2091178E+002, 2.4440634E+002, 1.1208932E+000, 7.8623921E-002, 5.6669065E-002, 2.9929527E-002, 7.2140641E-003, 1.1351438E-001, 2.3591403E-002, 6.8800645E-001, 3.1223064E-002, 1.0879907E-003
 6.1000000E+001, 1.1765045E+003, 1.2018207E+003, 5.0270977E+000, 1.2091178E+002, 2.4440634E+002, 1.2088424E+000, 7.8623921E-002, 5.6669065E-002, 2.9929527E-002, 7.2140641E-003, 1.1351438E-001, 2.3591403E-002, 6.8800645E-001, 3.1223064E-002, 1.0879907E-003
 6.3000000E+001, 1.1510248E+003, 1.1694165E+003, 5.0270977E+000, 1.3447828E+002, 2.6635990E+002, 1.2088424E+000, 8.6785065E-002, 5.5845319E-002, 2.3922423E-002, 5.1434156E-003, 1.0757672E-001, 1.8849499E-002, 6.9975543E-001, 2.4856631E-002, 9.3669191E-004
 6.5000000E+001, 1.1510248E+003, 1.1694165E+003, 5.0620351E+000, 1.3447828E+002, 2.6635990E+002, 1.3068425E+000, 8.6785065E-002, 5.5845319E-002, 2.3922423E-002, 5.1434156E-003, 1.0757672E-001, 1.8849499E-002, 6.9975543E-001, 2.4856631E-002, 9.3669191E-004
 6.7000000E+001, 1.1178677E+003, 1.1287365E+003, 5.0620351E+000, 1.4643393E+002, 2.8427493E+002, 1.3068425E+000, 9.5580608E-002, 5.4201608E-002, 1.8550474E-002, 3.6084459E-003, 1.0088700E-001, 1.4609576E-002, 7.1074853E-001, 1.9190823E-002, 7.9576280E-004
 6.9000000E+001, 1.1178677E+003, 1.1287365E+003, 5.0570601E+000, 1.4643393E+002, 2.8427493E+002, 1.4070148E+000, 9.5580608E-002, 5.4201608E-002, 1.8550474E-002, 3.6084459E-003, 1.0088700E-001, 1.4609576E-002, 7.1074853E-001, 1.9190823E-002, 7.9576280E-004
 7.1000000E+001, 1.0777912E+003, 1.0812772E+003, 5.0570601E+000, 1.5685731E+002, 2.9709268E+002, 1.4070148E+000, 1.0464682E-001, 5.1811624E-002, 1.4059238E-002, 2.5080582E-003, 9.3749533E-002, 1.1065443E-002, 7.2061915E-001, 1.4485373E-002, 6.7177125E-004
 7.3000000E+001, 1.0777912E+003, 1.0812772E+003, 5.0297789E+000, 1.5685731E+002, 2.9709268E+002, 1.5005544E+000, 1.0464682E-001, 5.1811624E-002, 1.4059238E-002, 2.5080582E-003, 9.3749533E-002, 1.1065443E-002, 7.2061915E-001, 1.4485373E-002, 6.7177125E-004
 7.5000000E+001, 1.0325001E+003, 1.0292167E+003, 5.0297789E+000, 1.6570451E+002, 3.0415038E+002, 1.5005544E+000, 1.1362855E-001, 4.8869970E-002, 1.0489451E-002, 1.7320055E-003, 8.6492345E-002, 8.2491342E-003, 7.2923212E-001, 1.0765746E-002, 5.6669932E-004
 7.7000000E+001, 1.0325001E+003, 1.0292167E+003, 4.9702213E+000, 1.6570451E+002, 3.0415038E+002, 1.5855618E+000, 1.1362855E-001, 4.8869970E-002, 1.0489451E-002, 1.7320055E-003, 8.6492345E-002, 8.2491342E-003, 7.2923212E-001, 1.0765746E-002, 5.6669932E-004
 7.9000000E+001, 9.8501877E+002, 9.7594039E+002, 4.9702213E+000, 1.7188614E+002, 3.0660659E+002, 1.5855618E+000, 1.2223314E-001, 4.5652662E-002, 7.6858422E-003, 1.1841925E-003, 7.9413993E-002, 6.0378843E-003, 7.3668350E-001, 7.8549942E-003, 4.7837519E-004
 8.1000000E+001, 9.8501877E+002, 9.7594039E+002, 4.9069307E+000, 1.7188614E+002, 3.0660659E+002, 1.6488928E+000, 1.2223314E-001, 4.5652662E-002, 7.6858422E-003, 1.1841925E-003, 7.9413993E-002, 6.0378843E-003, 7.3668350E-001, 7.8549942E-003, 4.7837519E-004
 8.3000000E+001, 9.3635435E+002, 9.2283392E+002, 4.9069307E+000, 1.7314781E+002, 3.0250983E+002, 1.6488928E+000, 1.3035519E-001, 4.2298230E-002, 5.5342139E-003, 8.0022280E-004, 7.2636044E-002, 4.3414460E-003, 7.4309132E-001, 5.6299155E-003, 4.0489746E-004
 8.5000000E+001, 9.3635435E+002, 9.2283392E+002, 4.8290798E+000, 1.7314781E+002, 3.0250983E+002, 1.6956339E+000, 1.3035519E-001, 4.2298230E-002, 5.5342139E-003, 8.0022280E-004, 7.2636044E-002, 4.3414460E-003, 7.4309132E-001, 5.6299155E-003, 4.0489746E-004
 8.7000000E+001, 8.8880360E+002, 8.7215629E+002, 4.8290798E+000, 1.7053985E+002, 2.9374370E+002, 1.6956339E+000, 1.3782159E-001, 3.8990182E-002, 3.9072296E-003, 5.3471352E-004, 6.6338079E-002, 3.0591695E-003, 7.4854282E-001, 3.9567248E-003, 3.4444083E-004
 8.9000000E+001, 8.8880360E+002, 8.7215629E+002, 4.7511804E+000, 1.7053985E+002, 2.9374370E+002, 1.7353257E+000, 1.3782159E-001, 3.8990182E-002, 3.9072296E-003, 5.3471352E-004, 6.6338079E-002, 3.0591695E-003, 7.4854282E-001, 3.9567248E-003, 3.4444083E-004
 9.1000000E+001, 8.4218755E+002, 8.2366820E+002, 4.7511804E+000, 1.6557555E+002, 2.8108368E+002, 1.7353257E+000, 1.4470380E-001, 3.5746746E-002, 2.7132003E-003, 3.5604519E-004, 6.0476283E-002, 2.1186566E-003, 7.5319237E-001, 2.7343615E-003, 2.9480792E-004
 9.3000000E+001, 8.4218755E+002, 8.2366820E+002, 4.6692691E+000, 1.6557555E+002, 2.8108368E+002, 1.7581232E+000, 1.4470380E-001, 3.5746746E-002, 2.7132003E-003, 3.5604519E-004, 6.0476283E-002, 2.1186566E-003, 7.5319237E-001, 2.7343615E-003, 2.9480792E-004
 9.5000000E+001, 7.9941064E+002, 7.8012273E+002, 4.6692691E+000, 1.5889122E+002, 2.6727357E+002, 1.7581232E+000, 1.5070671E-001, 3.2800972E-002, 1.8558705E-003, 2.3773773E-004, 5.5329741E-002, 1.4437624E-003, 7.5702327E-001, 1.8615817E-003, 2.5521732E-004
 9.7000000E+001, 7.9941064E+002, 7.8012273E+002, 4.6031181E+000, 1.5889122E+002, 2.6727357E+002, 1.7556535E+000, 1.5070671E-001, 3.2800972E-002, 1.8558705E-003, 2.3773773E-004, 5.5329741E-002, 1.4437624E-003, 7.5702327E-001, 1.8615817E-003, 2.5521732E-004
 9.9000000E+001, 7.6093343E+002, 7.4178961E+002, 4.6031181E+000, 1.5081176E+002, 2.5208408E+002, 1.7556535E+000, 1.5585417E-001, 3.0180670E-002, 1.2708157E-003, 1.6006492E-004, 5.0890462E-002, 9.8360722E-004, 7.6012984E-001, 1.2697663E-003, 2.2427161E-004
