s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-4.3516017E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3516017E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0004585E+000, 1.1563983E+001,-3.4449183E+000, 3.1920799E-002,-6.3530347E-001,-1.3615363E-003, 0.0000000E+000, 0.0000000E+000, 7.4743802E+000, 7.5143210E+000, 0.0000000E+000, 2.8488424E-004, 0.0000000E+000, 0.0000000E+000
 4.0006952E+000, 1.9335816E+001,-5.7434481E+000,-1.1680213E+001,-8.3196616E-001,-1.9291241E-003, 0.0000000E+000, 0.0000000E+000, 1.0869163E+000, 1.0782596E+000, 0.0000000E+000, 4.2504522E-004, 0.0000000E+000, 0.0000000E+000
 6.0001268E+000, 1.9519713E+001,-5.8258522E+000,-1.2814236E+001,-8.2815067E-001,-1.9473310E-003, 0.0000000E+000, 0.0000000E+000, 4.4671339E-002, 4.9526697E-002, 0.0000000E+000, 4.2878643E-004, 0.0000000E+000, 0.0000000E+000
 8.0001698E+000, 1.9878160E+001,-5.9238723E+000,-1.3023488E+001,-8.2550890E-001,-1.9572705E-003, 0.0000000E+000, 0.0000000E+000, 9.7215390E-002, 1.0333379E-001, 0.0000000E+000, 4.2885557E-004, 0.0000000E+000, 0.0000000E+000
 1.0000889E+001, 1.9367986E+001,-5.8107573E+000,-1.2439938E+001,-8.1804198E-001,-1.9464316E-003, 0.0000000E+000, 0.0000000E+000, 2.9353547E-001, 2.9730309E-001, 0.0000000E+000, 4.2885683E-004, 0.0000000E+000, 0.0000000E+000
 1.2000865E+001, 1.9221925E+001,-5.7514460E+000,-1.3272969E+001,-8.2304594E-001,-1.9498744E-003, 0.0000000E+000, 0.0000000E+000,-6.3643392E-001,-6.2748617E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 1.4001337E+001, 1.9871633E+001,-5.9239288E+000,-1.3485468E+001,-8.2932979E-001,-1.9507836E-003, 0.0000000E+000, 0.0000000E+000,-3.7933533E-001,-3.6904386E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 1.6000900E+001, 1.9393396E+001,-5.8232509E+000,-1.2254930E+001,-8.3257256E-001,-1.9488879E-003, 0.0000000E+000, 0.0000000E+000, 4.7338902E-001, 4.8069385E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 1.8000820E+001, 1.9400203E+001,-5.8118304E+000,-1.2910769E+001,-8.2526924E-001,-1.9554847E-003, 0.0000000E+000, 0.0000000E+000,-1.5375930E-001,-1.4962122E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 2.0000259E+001, 1.9767578E+001,-5.9003788E+000,-1.2351127E+001,-8.2909923E-001,-1.9583925E-003, 0.0000000E+000, 0.0000000E+000, 6.7007532E-001, 6.8501470E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 2.2000399E+001, 1.9551914E+001,-5.8718801E+000,-1.3252714E+001,-8.3754687E-001,-1.9608019E-003, 0.0000000E+000, 0.0000000E+000,-4.2129536E-001,-4.1218802E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 2.4001009E+001, 1.9368285E+001,-5.8258194E+000,-1.3491067E+001,-8.4497147E-001,-1.9728760E-003, 0.0000000E+000, 0.0000000E+000,-7.9936962E-001,-7.9554497E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 2.6000891E+001, 1.9398613E+001,-5.8344560E+000,-1.2015008E+001,-8.4232030E-001,-1.9721558E-003, 0.0000000E+000, 0.0000000E+000, 6.9397780E-001, 7.0485605E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 2.8000660E+001, 1.9593760E+001,-5.8793529E+000,-1.3103233E+001,-8.3787278E-001,-1.9594126E-003, 0.0000000E+000, 0.0000000E+000,-2.3313246E-001,-2.2865827E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 3.0000368E+001, 1.9563472E+001,-5.8957582E+000,-1.2908331E+001,-8.4510272E-001,-1.9612744E-003, 0.0000000E+000, 0.0000000E+000,-9.3035110E-002,-8.7681366E-002, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 3.2000366E+001, 1.9446408E+001,-5.8558036E+000,-1.2784885E+001,-8.3796177E-001,-1.9681746E-003, 0.0000000E+000, 0.0000000E+000,-3.7269399E-002,-3.4210530E-002, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 3.4001015E+001, 1.9517612E+001,-5.8425149E+000,-1.2186679E+001,-8.3200176E-001,-1.9616612E-003, 0.0000000E+000, 0.0000000E+000, 6.3986027E-001, 6.5445463E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 3.6000580E+001, 1.9352442E+001,-5.8146516E+000,-1.2680230E+001,-8.3523192E-001,-1.9554060E-003, 0.0000000E+000, 0.0000000E+000, 6.6593648E-003, 2.0372206E-002, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 3.8000736E+001, 1.9888829E+001,-5.9526369E+000,-1.3012682E+001,-8.4849973E-001,-1.9637706E-003, 0.0000000E+000, 0.0000000E+000, 6.8516500E-002, 7.3046621E-002, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
