cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
 5.9933962E+001, 1.1839902E+003, 8.4213278E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.1920000E+002, 3.0850000E+000, 0.0000000E+000, 3.7387094E+000, 3.3635227E+000, 2.9036888E+000, 6.7500000E+001, 9.7589578E-001
 6.3896226E+001, 1.1390105E+003, 9.6040368E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2368000E+002, 3.2840000E+000, 0.0000000E+000, 3.2015019E+000, 2.9114820E+000, 2.5458899E+000, 7.2000000E+001, 9.4668693E-001
 6.7858491E+001, 1.1390105E+003, 9.6040368E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2816000E+002, 3.4830000E+000, 0.0000000E+000, 3.2015019E+000, 2.9114820E+000, 2.5458899E+000, 7.6500000E+001, 9.4668693E-001
 7.1820755E+001, 1.0896034E+003, 1.0424105E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3264000E+002, 3.6820000E+000, 0.0000000E+000, 2.7613621E+000, 2.5344349E+000, 2.2417404E+000, 8.1000000E+001, 9.1356097E-001
 7.5783019E+001, 1.0896034E+003, 1.0424105E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3712000E+002, 3.8810000E+000, 0.0000000E+000, 2.7613621E+000, 2.5344349E+000, 2.2417404E+000, 8.5500000E+001, 9.1356097E-001
 7.9745283E+001, 1.0896034E+003, 1.0424105E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4160000E+002, 4.0800000E+000, 0.0000000E+000, 2.3974551E+000, 2.2176821E+000, 1.9817773E+000, 9.0000000E+001, 8.7694259E-001
 8.3707547E+001, 1.0389491E+003, 1.0985523E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4608000E+002, 4.2790000E+000, 0.0000000E+000, 2.3974551E+000, 2.2176821E+000, 1.9817773E+000, 9.4500000E+001, 8.7694259E-001
 8.7669811E+001, 1.0389491E+003, 1.0985523E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5056000E+002, 4.4780000E+000, 0.0000000E+000, 2.0940399E+000, 1.9497978E+000, 1.7584489E+000, 9.9000000E+001, 8.7694259E-001
 9.1632075E+001, 9.8744654E+002, 1.1294391E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5504000E+002, 4.6770000E+000, 0.0000000E+000, 2.0940399E+000, 1.9497978E+000, 1.7584489E+000, 1.0350000E+002, 8.3801876E-001
 9.5594340E+001, 9.8744654E+002, 1.1294391E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5952000E+002, 4.8760000E+000, 0.0000000E+000, 2.0940399E+000, 1.9497978E+000, 1.7584489E+000, 1.0800000E+002, 8.3801876E-001
 9.9556604E+001, 9.8744654E+002, 1.1294391E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6400000E+002, 5.0750000E+000, 0.0000000E+000, 1.8390912E+000, 1.7218198E+000, 1.5656767E+000, 1.1250000E+002, 7.9770311E-001
 1.0351887E+002, 9.3786797E+002, 1.1387904E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6848000E+002, 5.2740000E+000, 0.0000000E+000, 1.8390912E+000, 1.7218198E+000, 1.5656767E+000, 1.1700000E+002, 7.9770311E-001
 1.0748113E+002, 9.3786797E+002, 1.1387904E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7296000E+002, 5.4730000E+000, 0.0000000E+000, 1.6233278E+000, 1.5266619E+000, 1.3985288E+000, 1.2150000E+002, 7.5677051E-001
 1.1144340E+002, 8.8981987E+002, 1.1231363E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7744000E+002, 5.6720000E+000, 0.0000000E+000, 1.6233278E+000, 1.5266619E+000, 1.3985288E+000, 1.2600000E+002, 7.5677051E-001
 1.1540566E+002, 8.8981987E+002, 1.1231363E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8192000E+002, 5.8710000E+000, 0.0000000E+000, 1.4395132E+000, 1.3586772E+000, 1.2529779E+000, 1.3050000E+002, 7.1571988E-001
 1.1936792E+002, 8.8981987E+002, 1.1231363E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8640000E+002, 6.0700000E+000, 0.0000000E+000, 1.4395132E+000, 1.3586772E+000, 1.2529779E+000, 1.3500000E+002, 7.1571988E-001
 1.2333019E+002, 8.4506512E+002, 1.0889686E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9088000E+002, 6.2690000E+000, 0.0000000E+000, 1.2819539E+000, 1.2133361E+000, 1.1257164E+000, 1.3950000E+002, 7.1571988E-001
 1.2729245E+002, 8.4506512E+002, 1.0889686E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9536000E+002, 6.4680000E+000, 0.0000000E+000, 1.2819539E+000, 1.2133361E+000, 1.1257164E+000, 1.4400000E+002, 6.7504090E-001
 1.3125472E+002, 8.0301756E+002, 1.0487141E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9984000E+002, 6.6670000E+000, 0.0000000E+000, 1.2819539E+000, 1.2133361E+000, 1.1257164E+000, 1.4850000E+002, 6.7504090E-001
 1.3521698E+002, 8.0301756E+002, 1.0487141E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0432000E+002, 6.8660000E+000, 2.1282688E-001, 1.1461338E+000, 1.0869655E+000, 1.0139872E+000, 1.5300000E+002, 6.3506144E-001
 1.3917925E+002, 8.0301756E+002, 1.0487141E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0880000E+002, 7.0650000E+000, 2.1282688E-001, 1.1461338E+000, 1.0869655E+000, 1.0139872E+000, 1.5750000E+002, 6.3506144E-001
 1.4314151E+002, 7.6524264E+002, 1.0061515E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1328000E+002, 7.2640000E+000, 1.8499407E-001, 1.0284243E+000, 9.7662312E-001, 9.1558030E-001, 1.6200000E+002, 5.9620856E-001
 1.4710377E+002, 7.6524264E+002, 1.0061515E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1776000E+002, 7.4630000E+000, 1.8499407E-001, 1.0284243E+000, 9.7662312E-001, 9.1558030E-001, 1.6650000E+002, 5.9620856E-001
 1.5106604E+002, 7.3033951E+002, 9.6112171E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2224000E+002, 7.6620000E+000, 1.6146292E-001, 9.2591020E-001, 8.7986021E-001, 8.2857564E-001, 1.7100000E+002, 5.5871706E-001
 1.5502830E+002, 7.3033951E+002, 9.6112171E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2672000E+002, 7.8610000E+000, 1.6146292E-001, 9.2591020E-001, 8.7986021E-001, 8.2857564E-001, 1.7550000E+002, 5.5871706E-001
 1.5899057E+002, 7.3033951E+002, 9.6112171E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3120000E+002, 8.0600000E+000, 1.4145983E-001, 8.3621774E-001, 7.9467755E-001, 7.5139311E-001, 1.8000000E+002, 5.2286054E-001
 1.6295283E+002, 6.9850391E+002, 9.1621102E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3568000E+002, 8.2590000E+000, 1.4145983E-001, 8.3621774E-001, 7.9467755E-001, 7.5139311E-001,NaN,NaN
 1.6691509E+002, 6.9850391E+002, 9.1621102E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4016000E+002, 8.4580000E+000, 1.2436862E-001, 7.5740257E-001, 7.1942043E-001, 6.8270364E-001,NaN,NaN
 1.7087736E+002, 6.6892847E+002, 8.7168863E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4464000E+002, 8.6570000E+000, 1.2436862E-001, 7.5740257E-001, 7.1942043E-001, 6.8270364E-001,NaN,NaN
 1.7483962E+002, 6.6892847E+002, 8.7168863E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4912000E+002, 8.8560000E+000, 1.2436862E-001, 7.5740257E-001, 7.1942043E-001, 6.8270364E-001,NaN,NaN
 1.7880189E+002, 6.6892847E+002, 8.7168863E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5360000E+002, 9.0550000E+000, 1.0969556E-001, 6.8786193E-001, 6.5271207E-001, 6.2138593E-001,NaN,NaN
 1.8276415E+002, 6.4211714E+002, 8.3072381E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5808000E+002, 9.2540000E+000, 1.0969556E-001, 6.8786193E-001, 6.5271207E-001, 6.2138593E-001,NaN,NaN
 1.8672642E+002, 6.4211714E+002, 8.3072381E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6256000E+002, 9.4530000E+000, 9.7042968E-002, 6.2626733E-001, 5.9340158E-001, 5.6649141E-001,NaN,NaN
 1.9068868E+002, 6.1742064E+002, 7.9267357E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6704000E+002, 9.6520000E+000, 9.7042968E-002, 6.2626733E-001, 5.9340158E-001, 5.6649141E-001,NaN,NaN
 1.9465094E+002, 6.1742064E+002, 7.9267357E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7152000E+002, 9.8510000E+000, 8.6088196E-002, 5.7151130E-001, 5.4052121E-001, 5.1721424E-001,NaN,NaN
 1.9861321E+002, 6.1742064E+002, 7.9267357E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7600000E+002, 1.0050000E+001, 8.4013769E-002, 5.5231053E-001, 5.2246960E-001, 5.0113997E-001,NaN,NaN
 2.0257547E+002, 5.9506590E+002, 7.5601842E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8048000E+002, 1.0249000E+001, 7.5620056E-002, 5.1066778E-001, 4.8213694E-001, 4.6317807E-001,NaN,NaN
 2.0653774E+002, 5.9506590E+002, 7.5601842E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8496000E+002, 1.0448000E+001, 7.5620056E-002, 5.1066778E-001, 4.8213694E-001, 4.6317807E-001,NaN,NaN
 2.1050000E+002, 5.7497310E+002, 7.1489545E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8944000E+002, 1.0647000E+001, 7.5620056E-002, 5.1066778E-001, 4.8213694E-001, 4.6317807E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9392000E+002, 1.0846000E+001, 6.8233253E-002, 4.7313636E-001, 4.4575475E-001, 4.2867809E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9840000E+002, 1.1045000E+001, 6.8233253E-002, 4.7313636E-001, 4.4575475E-001, 4.2867809E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0288000E+002, 1.1244000E+001, 6.1709289E-002, 4.3918925E-001, 4.1285597E-001, 3.9724844E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0736000E+002, 1.1443000E+001, 6.1709289E-002, 4.3918925E-001, 4.1285597E-001, 3.9724844E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1184000E+002, 1.1642000E+001, 5.5927501E-002, 4.0837791E-001, 3.8303893E-001, 3.6855208E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1632000E+002, 1.1841000E+001, 5.5927501E-002, 4.0837791E-001, 3.8303893E-001, 3.6855208E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2080000E+002, 1.2040000E+001, 5.0787224E-002, 3.8031973E-001, 3.5595651E-001, 3.4229794E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2528000E+002, 1.2239000E+001, 5.0787224E-002, 3.8031973E-001, 3.5595651E-001, 3.4229794E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2976000E+002, 1.2438000E+001, 5.0787224E-002, 3.8031973E-001, 3.5595651E-001, 3.4229794E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3424000E+002, 1.2637000E+001, 4.6203863E-002, 3.5468724E-001, 3.3130709E-001, 3.1823361E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3872000E+002, 1.2836000E+001, 4.6203863E-002, 3.5468724E-001, 3.3130709E-001, 3.1823361E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4320000E+002, 1.3035000E+001, 4.2105733E-002, 3.3119899E-001, 3.0882730E-001, 2.9613944E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4768000E+002, 1.3234000E+001, 4.2105733E-002, 3.3119899E-001, 3.0882730E-001, 2.9613944E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5216000E+002, 1.3433000E+001, 3.8432061E-002, 3.0961283E-001, 2.8828665E-001, 2.7582390E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5664000E+002, 1.3632000E+001, 3.8432061E-002, 3.0961283E-001, 2.8828665E-001, 2.7582390E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6112000E+002, 1.3831000E+001, 3.5131015E-002, 2.8971987E-001, 2.6948250E-001, 2.5711921E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6560000E+002, 1.4030000E+001, 3.5131015E-002, 2.8971987E-001, 2.6948250E-001, 2.5711921E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7008000E+002, 1.4229000E+001, 3.2157513E-002, 2.7133916E-001, 2.5223610E-001, 2.3987792E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7456000E+002, 1.4428000E+001, 3.2157513E-002, 2.7133916E-001, 2.5223610E-001, 2.3987792E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7904000E+002, 1.4627000E+001, 3.2157513E-002, 2.7133916E-001, 2.5223610E-001, 2.3987792E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8352000E+002, 1.4826000E+001, 2.9473337E-002, 2.5431427E-001, 2.3638946E-001, 2.2396956E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8800000E+002, 1.5025000E+001, 2.9473337E-002, 2.5431427E-001, 2.3638946E-001, 2.2396956E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9248000E+002, 1.5224000E+001, 2.7045367E-002, 2.3850917E-001, 2.2180232E-001, 2.0927818E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9696000E+002, 1.5423000E+001, 2.7045367E-002, 2.3850917E-001, 2.2180232E-001, 2.0927818E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0144000E+002, 1.5622000E+001, 2.4842605E-002, 2.2380320E-001, 2.0834752E-001, 1.9569500E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0592000E+002, 1.5821000E+001, 2.4842605E-002, 2.2380320E-001, 2.0834752E-001, 1.9569500E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1040000E+002, 1.6020000E+001, 2.2844848E-002, 2.1009776E-001, 1.9591974E-001, 1.8313859E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1488000E+002, 1.6219000E+001, 2.2844848E-002, 2.1009776E-001, 1.9591974E-001, 1.8313859E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1936000E+002, 1.6418000E+001, 2.2844848E-002, 2.1009776E-001, 1.9591974E-001, 1.8313859E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2384000E+002, 1.6617000E+001, 2.1027770E-002, 1.9730013E-001, 1.8441693E-001, 1.7151917E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2832000E+002, 1.6816000E+001, 2.1027770E-002, 1.9730013E-001, 1.8441693E-001, 1.7151917E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3280000E+002, 1.7015000E+001, 1.9372138E-002, 1.8533118E-001, 1.7375068E-001, 1.6076079E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3728000E+002, 1.7214000E+001, 1.9372138E-002, 1.8533118E-001, 1.7375068E-001, 1.6076079E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4176000E+002, 1.7413000E+001, 1.7861465E-002, 1.7412130E-001, 1.6384188E-001, 1.5079449E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4624000E+002, 1.7612000E+001, 1.7861465E-002, 1.7412130E-001, 1.6384188E-001, 1.5079449E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5072000E+002, 1.7811000E+001, 1.6481198E-002, 1.6360912E-001, 1.5462003E-001, 1.4155759E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5520000E+002, 1.8010000E+001, 1.6481198E-002, 1.6360912E-001, 1.5462003E-001, 1.4155759E-001,NaN,NaN
