s,m/s
Time,"w"
 0.0000000E+000, 9.7183768E-003
 4.4627718E-002, 9.6705888E-003
 8.9255436E-002, 1.5365279E-002
 1.3388315E-001, 2.2411335E-002
 1.7851087E-001, 3.0281991E-002
 2.2313859E-001, 3.8494388E-002
 2.6776631E-001, 4.6916648E-002
 3.1239403E-001, 5.4599490E-002
 3.5702175E-001, 5.9742781E-002
 4.0164946E-001, 6.3000180E-002
 4.4627718E-001, 7.2835957E-002
 4.9090490E-001, 8.6977961E-002
 5.3553262E-001, 1.0448788E-001
 5.7150795E-001, 1.2548879E-001
 6.0748328E-001, 1.3572135E-001
 6.3650400E-001, 1.6178810E-001
 6.6154292E-001, 1.6726900E-001
 6.8349760E-001, 1.7641162E-001
 7.0545227E-001, 1.9058176E-001
 7.2740695E-001, 2.0981162E-001
 7.4936162E-001, 2.1915102E-001
 7.7131630E-001, 2.3858937E-001
 7.9024816E-001, 2.6544185E-001
 8.0918003E-001, 3.0323637E-001
 8.2811190E-001, 3.8357362E-001
 8.4496844E-001, 5.0292947E-001
 8.6182498E-001, 7.2165283E-001
 8.7662103E-001, 1.0284990E+000
 8.9141709E-001, 1.4520637E+000
 9.0621314E-001, 1.9317468E+000
 9.1766111E-001, 2.2400404E+000
 9.2910909E-001, 2.4180193E+000
 9.4055706E-001, 2.4269124E+000
 9.5200504E-001, 2.3126905E+000
 9.6345301E-001, 2.1620353E+000
 9.7321710E-001, 2.1002913E+000
 9.8298119E-001, 2.1218829E+000
 9.9274528E-001, 2.2279214E+000
 1.0025094E+000, 2.3578822E+000
 1.0122735E+000, 2.4601764E+000
 1.0220376E+000, 2.4593797E+000
 1.0318016E+000, 2.3668621E+000
 1.0415657E+000, 2.1987011E+000
 1.0513298E+000, 2.0184159E+000
 1.0610939E+000, 1.8669576E+000
 1.0696294E+000, 1.7544332E+000
 1.0781648E+000, 1.6567873E+000
 1.0867002E+000, 1.5848210E+000
 1.0952357E+000, 1.5423501E+000
 1.1037711E+000, 1.5584326E+000
 1.1123066E+000, 1.6090662E+000
 1.1208420E+000, 1.7006005E+000
 1.1293775E+000, 1.8432097E+000
 1.1379129E+000, 2.0080186E+000
 1.1464483E+000, 2.1934840E+000
 1.1549838E+000, 2.3937269E+000
 1.1635192E+000, 2.5717455E+000
 1.1720547E+000, 2.7547956E+000
 1.1805901E+000, 2.9340319E+000
 1.1891256E+000, 3.0396658E+000
 1.1976610E+000, 3.0355217E+000
 1.2061964E+000, 2.9161570E+000
 1.2147319E+000, 2.7274972E+000
 1.2220732E+000, 2.5545362E+000
 1.2294146E+000, 2.4066905E+000
 1.2367559E+000, 2.2913810E+000
 1.2440972E+000, 2.2201057E+000
 1.2505642E+000, 2.1827357E+000
 1.2570313E+000, 2.1513489E+000
 1.2634983E+000, 2.1187601E+000
 1.2699653E+000, 2.0811314E+000
 1.2764323E+000, 2.0342211E+000
 1.2828993E+000, 1.9810499E+000
 1.2893663E+000, 1.9281334E+000
 1.2958334E+000, 1.8791580E+000
 1.3023004E+000, 1.8356704E+000
 1.3087674E+000, 1.8008240E+000
 1.3152344E+000, 1.7723165E+000
 1.3217014E+000, 1.7559644E+000
 1.3281685E+000, 1.7418037E+000
 1.3336996E+000, 1.7394336E+000
 1.3392307E+000, 1.7414240E+000
 1.3447619E+000, 1.7557366E+000
 1.3502930E+000, 1.7933242E+000
 1.3558242E+000, 1.8395574E+000
 1.3613553E+000, 1.8963921E+000
 1.3668865E+000, 1.9714937E+000
 1.3724176E+000, 2.0384846E+000
 1.3779488E+000, 2.1063002E+000
 1.3834799E+000, 2.1735071E+000
 1.3890110E+000, 2.2321493E+000
 1.3945422E+000, 2.2732746E+000
 1.4000733E+000, 2.3070197E+000
 1.4061576E+000, 2.3256400E+000
 1.4122419E+000, 2.3209975E+000
 1.4183261E+000, 2.3102255E+000
 1.4244104E+000, 2.3030437E+000
 1.4304946E+000, 2.2999664E+000
 1.4365789E+000, 2.3132359E+000
 1.4426632E+000, 2.3424259E+000
 1.4487474E+000, 2.3885404E+000
 1.4548317E+000, 2.4474901E+000
 1.4609159E+000, 2.5244226E+000
 1.4670002E+000, 2.5848601E+000
 1.4730844E+000, 2.6303388E+000
 1.4791687E+000, 2.6512893E+000
 1.4852530E+000, 2.6510278E+000
 1.4913372E+000, 2.6411132E+000
 1.4974215E+000, 2.6258508E+000
 1.5035057E+000, 2.6092033E+000
 1.5095900E+000, 2.6023783E+000
 1.5156743E+000, 2.6033499E+000
 1.5217585E+000, 2.6063969E+000
 1.5278428E+000, 2.6164948E+000
 1.5339270E+000, 2.6238819E+000
 1.5400113E+000, 2.6209681E+000
 1.5460956E+000, 2.6207420E+000
 1.5521798E+000, 2.6139039E+000
 1.5582641E+000, 2.6077589E+000
 1.5643483E+000, 2.6026123E+000
 1.5704326E+000, 2.6004107E+000
 1.5765169E+000, 2.5989528E+000
 1.5826011E+000, 2.6006740E+000
 1.5886854E+000, 2.6046128E+000
 1.5947696E+000, 2.6094222E+000
 1.6001351E+000, 2.6132824E+000
 1.6055006E+000, 2.6133897E+000
 1.6108661E+000, 2.6120296E+000
 1.6162316E+000, 2.6042701E+000
 1.6215971E+000, 2.5991832E+000
 1.6269626E+000, 2.5902408E+000
 1.6323281E+000, 2.5829523E+000
 1.6376936E+000, 2.5806949E+000
 1.6430591E+000, 2.5863285E+000
 1.6484246E+000, 2.6018379E+000
 1.6537901E+000, 2.6251466E+000
 1.6591556E+000, 2.6471383E+000
 1.6645211E+000, 2.6661181E+000
 1.6698866E+000, 2.6802407E+000
 1.6752520E+000, 2.6907154E+000
 1.6806175E+000, 2.6973817E+000
 1.6854464E+000, 2.6973737E+000
 1.6902752E+000, 2.6947681E+000
 1.6951040E+000, 2.6908415E+000
 1.6999329E+000, 2.6862450E+000
 1.7047617E+000, 2.6810477E+000
 1.7095905E+000, 2.6786367E+000
 1.7144194E+000, 2.6778875E+000
 1.7197311E+000, 2.6763713E+000
 1.7250428E+000, 2.6705067E+000
 1.7303545E+000, 2.6595929E+000
 1.7356662E+000, 2.6418491E+000
 1.7409780E+000, 2.6144675E+000
 1.7462897E+000, 2.5799713E+000
 1.7510335E+000, 2.5464209E+000
 1.7557773E+000, 2.5154542E+000
 1.7605211E+000, 2.4945783E+000
 1.7652649E+000, 2.4916254E+000
 1.7700087E+000, 2.4953615E+000
 1.7747525E+000, 2.5062470E+000
 1.7794963E+000, 2.5236831E+000
 1.7842401E+000, 2.5493534E+000
 1.7889839E+000, 2.5773496E+000
 1.7937277E+000, 2.6006605E+000
 1.7984715E+000, 2.6178337E+000
 1.8032153E+000, 2.6298939E+000
 1.8079591E+000, 2.6345381E+000
 1.8127028E+000, 2.6307839E+000
 1.8174466E+000, 2.6195045E+000
 1.8221904E+000, 2.6046783E+000
 1.8269342E+000, 2.5907054E+000
 1.8316780E+000, 2.5782630E+000
 1.8364218E+000, 2.5685878E+000
 1.8411656E+000, 2.5608081E+000
 1.8459094E+000, 2.5556938E+000
 1.8506532E+000, 2.5545207E+000
 1.8553970E+000, 2.5599996E+000
 1.8601408E+000, 2.5717553E+000
 1.8648846E+000, 2.5881378E+000
 1.8696284E+000, 2.6086272E+000
 1.8743722E+000, 2.6326060E+000
 1.8791160E+000, 2.6562717E+000
 1.8838598E+000, 2.6815397E+000
 1.8886036E+000, 2.7065437E+000
 1.8933474E+000, 2.7294275E+000
 1.8980912E+000, 2.7478675E+000
 1.9028350E+000, 2.7601253E+000
 1.9075788E+000, 2.7656132E+000
 1.9123226E+000, 2.7633703E+000
 1.9170664E+000, 2.7493921E+000
 1.9218102E+000, 2.7301263E+000
 1.9265540E+000, 2.7087410E+000
 1.9312978E+000, 2.6901684E+000
 1.9365160E+000, 2.6755810E+000
 1.9417342E+000, 2.6716107E+000
 1.9469523E+000, 2.6811781E+000
 1.9521705E+000, 2.7009598E+000
 1.9573887E+000, 2.7268453E+000
 1.9626069E+000, 2.7579988E+000
 1.9678250E+000, 2.7884166E+000
 1.9730432E+000, 2.8147999E+000
 1.9782614E+000, 2.8323873E+000
 1.9834796E+000, 2.8401112E+000
 1.9886978E+000, 2.8373806E+000
 1.9939159E+000, 2.8261022E+000
 1.9991341E+000, 2.8105765E+000
 2.0043523E+000, 2.7946230E+000
 2.0095705E+000, 2.7842581E+000
 2.0147886E+000, 2.7789622E+000
 2.0200068E+000, 2.7754210E+000
 2.0252250E+000, 2.7759453E+000
 2.0304432E+000, 2.7775514E+000
 2.0356614E+000, 2.7799371E+000
 2.0408795E+000, 2.7825764E+000
 2.0460977E+000, 2.7853997E+000
 2.0513159E+000, 2.7884558E+000
 2.0565341E+000, 2.7885796E+000
 2.0617522E+000, 2.7856927E+000
 2.0669704E+000, 2.7834155E+000
 2.0721886E+000, 2.7824958E+000
 2.0774068E+000, 2.7797273E+000
 2.0826250E+000, 2.7777660E+000
 2.0878431E+000, 2.7768439E+000
 2.0930613E+000, 2.7827456E+000
 2.0982795E+000, 2.7835497E+000
 2.1034977E+000, 2.7823222E+000
 2.1087159E+000, 2.7729387E+000
 2.1139340E+000, 2.7533775E+000
 2.1191522E+000, 2.7277038E+000
 2.1243704E+000, 2.7002697E+000
 2.1295886E+000, 2.6692066E+000
 2.1348067E+000, 2.6455073E+000
 2.1400249E+000, 2.6316587E+000
 2.1452431E+000, 2.6292342E+000
 2.1504613E+000, 2.6360126E+000
 2.1556795E+000, 2.6487569E+000
 2.1608976E+000, 2.6670236E+000
 2.1661158E+000, 2.6862707E+000
 2.1713340E+000, 2.7035079E+000
 2.1765522E+000, 2.7115431E+000
 2.1817703E+000, 2.7097219E+000
 2.1869885E+000, 2.6976630E+000
 2.1922067E+000, 2.6779893E+000
 2.1974249E+000, 2.6498438E+000
 2.2026431E+000, 2.6206968E+000
 2.2078612E+000, 2.5917787E+000
 2.2130794E+000, 2.5682189E+000
 2.2182976E+000, 2.5485598E+000
 2.2235158E+000, 2.5315312E+000
 2.2287339E+000, 2.5203732E+000
 2.2339521E+000, 2.5149782E+000
 2.2391703E+000, 2.5192341E+000
 2.2443885E+000, 2.5297590E+000
 2.2496067E+000, 2.5419316E+000
 2.2548248E+000, 2.5651532E+000
 2.2600430E+000, 2.5980828E+000
 2.2652612E+000, 2.6335458E+000
 2.2704794E+000, 2.6662177E+000
 2.2756975E+000, 2.7015823E+000
 2.2809157E+000, 2.7342858E+000
 2.2861339E+000, 2.7661379E+000
 2.2913521E+000, 2.7916149E+000
 2.2965703E+000, 2.8143577E+000
 2.3017884E+000, 2.8233168E+000
 2.3070066E+000, 2.8126833E+000
 2.3122248E+000, 2.7948611E+000
 2.3174430E+000, 2.7795516E+000
 2.3226611E+000, 2.7685755E+000
 2.3278793E+000, 2.7632492E+000
 2.3330975E+000, 2.7643383E+000
 2.3383157E+000, 2.7795146E+000
 2.3435339E+000, 2.8091043E+000
 2.3487520E+000, 2.8488206E+000
 2.3539702E+000, 2.8947178E+000
 2.3591884E+000, 2.9418653E+000
 2.3644066E+000, 2.9851334E+000
 2.3696247E+000, 3.0146128E+000
 2.3748429E+000, 3.0291294E+000
 2.3800611E+000, 3.0292075E+000
 2.3852793E+000, 3.0080106E+000
 2.3904975E+000, 2.9690061E+000
 2.3957156E+000, 2.9143067E+000
 2.4009338E+000, 2.8526082E+000
 2.4061520E+000, 2.7827368E+000
 2.4113702E+000, 2.7166048E+000
 2.4165883E+000, 2.6507360E+000
 2.4218065E+000, 2.5855327E+000
 2.4270247E+000, 2.5191332E+000
 2.4322429E+000, 2.4517300E+000
 2.4374611E+000, 2.3797166E+000
 2.4426792E+000, 2.3068027E+000
 2.4478974E+000, 2.2287210E+000
 2.4531156E+000, 2.1449049E+000
 2.4583338E+000, 2.0567577E+000
 2.4635519E+000, 1.9634970E+000
 2.4687701E+000, 1.8666852E+000
 2.4739883E+000, 1.7770270E+000
 2.4792065E+000, 1.6965999E+000
 2.4844247E+000, 1.6312852E+000
 2.4896428E+000, 1.5838295E+000
 2.4948610E+000, 1.5513537E+000
