cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 2.4617347E+001, 9.6483948E+002, 9.7116466E+002, 3.1716063E+000, 1.3481526E+002, 1.9084416E+002, 6.7328280E-001, 1.0463802E-001, 5.2307730E-002, 5.8992346E-003, 1.5061513E-003, 8.1041327E-002, 5.1186241E-003, 7.4599351E-001, 5.9138543E-003, 1.4970053E-003
 2.6647959E+001, 9.1781487E+002, 9.2045311E+002, 3.1716063E+000, 1.4381947E+002, 2.0188242E+002, 6.7328280E-001, 1.1567845E-001, 4.7913181E-002, 3.8589136E-003, 9.5533356E-004, 7.3218374E-002, 3.3156011E-003, 7.5237431E-001, 3.8463961E-003, 1.1439530E-003
 2.8678571E+001, 9.1781487E+002, 9.2045311E+002, 3.2583322E+000, 1.4381947E+002, 2.0188242E+002, 7.6138070E-001, 1.1567845E-001, 4.7913181E-002, 3.8589136E-003, 9.5533356E-004, 7.3218374E-002, 3.3156011E-003, 7.5237431E-001, 3.8463961E-003, 1.1439530E-003
 3.0709184E+001, 8.6884253E+002, 8.6837235E+002, 3.3067962E+000, 1.4636663E+002, 2.0465507E+002, 8.3882749E-001, 1.2588287E-001, 4.3439789E-002, 2.4898342E-003, 6.0764918E-004, 6.5877129E-002, 2.1094256E-003, 7.5749559E-001, 2.4695817E-003, 8.8950942E-004
 3.2739796E+001, 8.1991769E+002, 8.1699532E+002, 3.3067962E+000, 1.4442605E+002, 2.0155537E+002, 8.3882749E-001, 1.3518482E-001, 3.9073511E-002, 1.6063345E-003, 3.8846891E-004, 5.9109656E-002, 1.3346174E-003, 7.6162797E-001, 1.5870543E-003, 7.0774553E-004
 3.4770408E+001, 8.1991769E+002, 8.1699532E+002, 3.3288580E+000, 1.4442605E+002, 2.0155537E+002, 9.0824662E-001, 1.3518482E-001, 3.9073511E-002, 1.6063345E-003, 3.8846891E-004, 5.9109656E-002, 1.3346174E-003, 7.6162797E-001, 1.5870543E-003, 7.0774553E-004
 3.6801020E+001, 7.7305254E+002, 7.6840902E+002, 3.3288580E+000, 1.3931951E+002, 1.9421888E+002, 9.0824662E-001, 1.4347015E-001, 3.5006769E-002, 1.0444420E-003, 2.4949494E-004, 5.3035867E-002, 8.4495951E-004, 7.6498075E-001, 1.0288165E-003, 5.7656162E-004
 3.8831633E+001, 7.7305254E+002, 7.6840902E+002, 3.3279003E+000, 1.3931951E+002, 1.9421888E+002, 9.7043240E-001, 1.4347015E-001, 3.5006769E-002, 1.0444420E-003, 2.4949494E-004, 5.3035867E-002, 8.4495951E-004, 7.6498075E-001, 1.0288165E-003, 5.7656162E-004
 4.0862245E+001, 7.2939891E+002, 7.2373051E+002, 3.3279003E+000, 1.3251277E+002, 1.8442898E+002, 9.7043240E-001, 1.5073821E-001, 3.1329521E-002, 6.9076464E-004, 1.6161037E-004, 4.7679520E-002, 5.3944267E-004, 7.6771955E-001, 6.7892305E-004, 4.8034577E-004
 4.2892857E+001, 7.2939891E+002, 7.2373051E+002, 3.3169203E+000, 1.3251277E+002, 1.8442898E+002, 1.0191327E+000, 1.5073821E-001, 3.1329521E-002, 6.9076464E-004, 1.6161037E-004, 4.7679520E-002, 5.3944267E-004, 7.6771955E-001, 6.7892305E-004, 4.8034577E-004
 4.4923469E+001, 6.9041748E+002, 6.8426903E+002, 3.3169203E+000, 1.2498331E+002, 1.7366815E+002, 1.0191327E+000, 1.5692577E-001, 2.8136522E-002, 4.6884721E-004, 1.0582570E-004, 4.3103421E-002, 3.4987841E-004, 7.6993635E-001, 4.6006178E-004, 4.0910572E-004
 4.6954082E+001, 6.9041748E+002, 6.8426903E+002, 3.2985205E+000, 1.2498331E+002, 1.7366815E+002, 1.0513310E+000, 1.5692577E-001, 2.8136522E-002, 4.6884721E-004, 1.0582570E-004, 4.3103421E-002, 3.4987841E-004, 7.6993635E-001, 4.6006178E-004, 4.0910572E-004
 4.8984694E+001, 6.5603912E+002, 6.4978245E+002, 3.2985205E+000, 1.1738165E+002, 1.6278345E+002, 1.0513310E+000, 1.6215640E-001, 2.5400772E-002, 3.2754635E-004, 7.0363900E-005, 3.9225565E-002, 2.3087116E-004, 7.7174276E-001, 3.2102032E-004, 3.5509658E-004
 5.1015306E+001, 6.5603912E+002, 6.4978245E+002, 3.2815242E+000, 1.1738165E+002, 1.6278345E+002, 1.0660313E+000, 1.6215640E-001, 2.5400772E-002, 3.2754635E-004, 7.0363900E-005, 3.9225565E-002, 2.3087116E-004, 7.7174276E-001, 3.2102032E-004, 3.5509658E-004
 5.3045918E+001, 6.2598589E+002, 6.1985346E+002, 3.2815242E+000, 1.0941787E+002, 1.5176590E+002, 1.0660313E+000, 1.6658074E-001, 2.3065323E-002, 2.3513620E-004, 4.7228524E-005, 3.5939926E-002, 1.5435749E-004, 7.7323115E-001, 2.3023140E-004, 3.1303854E-004
 5.5076531E+001, 6.0006359E+002, 5.9424941E+002, 3.2623450E+000, 1.0178323E+002, 1.4150014E+002, 1.0706145E+000, 1.7028338E-001, 2.1097911E-002, 1.7413509E-004, 3.2204524E-005, 3.3186870E-002, 1.0487591E-004, 7.7445276E-001, 1.7037286E-004, 2.8002399E-004
 5.7107143E+001, 6.0006359E+002, 5.9424941E+002, 3.2479826E+000, 1.0178323E+002, 1.4150014E+002, 1.0700496E+000, 1.7028338E-001, 2.1097911E-002, 1.7413509E-004, 3.2204524E-005, 3.3186870E-002, 1.0487591E-004, 7.7445276E-001, 1.7037286E-004, 2.8002399E-004
 5.9137755E+001, 5.7743115E+002, 5.7208856E+002, 3.2479826E+000, 9.4306460E+001, 1.3154491E+002, 1.0700496E+000, 1.7342904E-001, 1.9418430E-002, 1.3244491E-004, 2.2126574E-005, 3.0845849E-002, 7.1865635E-005, 7.7547572E-001, 1.2950126E-004, 2.5332785E-004
 6.1168367E+001, 5.7743115E+002, 5.7208856E+002, 3.2304912E+000, 9.4306460E+001, 1.3154491E+002, 1.0662525E+000, 1.7342904E-001, 1.9418430E-002, 1.3244491E-004, 2.2126574E-005, 3.0845849E-002, 7.1865635E-005, 7.7547572E-001, 1.2950126E-004, 2.5332785E-004
 6.3198980E+001, 5.5752839E+002, 5.5265527E+002, 3.2304912E+000, 8.7365648E+001, 1.2248719E+002, 1.0662525E+000, 1.7613780E-001, 1.7966771E-002, 1.0342147E-004, 1.5305222E-005, 2.8828552E-002, 4.9565612E-005, 7.7634649E-001, 1.0106817E-004, 2.3125755E-004
 6.5229592E+001, 5.5752839E+002, 5.5265527E+002, 3.2159132E+000, 8.7365648E+001, 1.2248719E+002, 1.0641050E+000, 1.7613780E-001, 1.7966771E-002, 1.0342147E-004, 1.5305222E-005, 2.8828552E-002, 4.9565612E-005, 7.7634649E-001, 1.0106817E-004, 2.3125755E-004
 6.7260204E+001, 5.3969091E+002, 5.3524627E+002, 3.2159132E+000, 8.1013858E+001, 1.1415416E+002, 1.0641050E+000, 1.7853408E-001, 1.6678614E-002, 8.2739944E-005, 1.0631947E-005, 2.7042924E-002, 3.4286555E-005, 7.7710945E-001, 8.0819832E-005, 2.1240030E-004
 6.9290816E+001, 5.3969091E+002, 5.3524627E+002, 3.1961723E+000, 8.1013858E+001, 1.1415416E+002, 1.0620902E+000, 1.7853408E-001, 1.6678614E-002, 8.2739944E-005, 1.0631947E-005, 2.7042924E-002, 3.4286555E-005, 7.7710945E-001, 8.0819832E-005, 2.1240030E-004
 7.1321429E+001, 5.2366932E+002, 5.1962528E+002, 3.1961723E+000, 7.5147368E+001, 1.0635859E+002, 1.0620902E+000, 1.8066011E-001, 1.5533008E-002, 6.7838670E-005, 7.4072689E-006, 2.5457967E-002, 2.3801940E-005, 7.7778129E-001, 6.6237060E-005, 1.9612937E-004
 7.3352041E+001, 5.2366932E+002, 5.1962528E+002, 3.1825222E+000, 7.5147368E+001, 1.0635859E+002, 1.0548588E+000, 1.8066011E-001, 1.5533008E-002, 6.7838670E-005, 7.4072689E-006, 2.5457967E-002, 2.3801940E-005, 7.7778129E-001, 6.6237060E-005, 1.9612937E-004
 7.5382653E+001, 5.0937978E+002, 5.0569889E+002, 3.1825222E+000, 6.9933311E+001, 9.9330179E+001, 1.0548588E+000, 1.8252524E-001, 1.4526222E-002, 5.6999410E-005, 5.1968881E-006, 2.4067052E-002, 1.6593436E-005, 7.7836739E-001, 5.5634207E-005, 1.8215503E-004
 7.7413265E+001, 5.0937978E+002, 5.0569889E+002, 3.1607904E+000, 6.9933311E+001, 9.9330179E+001, 1.0500997E+000, 1.8252524E-001, 1.4526222E-002, 5.6999410E-005, 5.1968881E-006, 2.4067052E-002, 1.6593436E-005, 7.7836739E-001, 5.5634207E-005, 1.8215503E-004
 7.9443878E+001, 4.9618025E+002, 4.9283385E+002, 3.1416633E+000, 6.5409404E+001, 9.2881625E+001, 1.0428298E+000, 1.8423650E-001, 1.3601030E-002, 4.8893232E-005, 3.6584685E-006, 2.2790492E-002, 1.1617689E-005, 7.7890244E-001, 4.7707201E-005, 1.6957945E-004
 8.1474490E+001, 4.8409301E+002, 4.8103703E+002, 3.1416633E+000, 6.1504266E+001, 8.7175563E+001, 1.0428298E+000, 1.8577458E-001, 1.2768559E-002, 4.2760726E-005, 2.5858601E-006, 2.1642888E-002, 8.1728535E-006, 7.7938164E-001, 4.1712346E-005, 1.5843310E-004
 8.3505102E+001, 4.8409301E+002, 4.8103703E+002, 3.1139278E+000, 6.1504266E+001, 8.7175563E+001, 1.0390881E+000, 1.8577458E-001, 1.2768559E-002, 4.2760726E-005, 2.5858601E-006, 2.1642888E-002, 8.1728535E-006, 7.7938164E-001, 4.1712346E-005, 1.5843310E-004
 8.5535714E+001, 4.7301280E+002, 4.7021134E+002, 3.1139278E+000, 5.8285087E+001, 8.2225593E+001, 1.0390881E+000, 1.8716921E-001, 1.2013067E-002, 3.8038013E-005, 1.8415967E-006, 2.0602143E-002, 5.7956451E-006, 7.7981492E-001, 3.7096942E-005, 1.4844029E-004
 8.7566327E+001, 4.7301280E+002, 4.7021134E+002, 3.0859262E+000, 5.8285087E+001, 8.2225593E+001, 1.0420025E+000, 1.8716921E-001, 1.2013067E-002, 3.8038013E-005, 1.8415967E-006, 2.0602143E-002, 5.7956451E-006, 7.7981492E-001, 3.7096942E-005, 1.4844029E-004
 8.9596939E+001, 4.6297437E+002, 4.6039664E+002, 3.0859262E+000, 5.5155927E+001, 7.7578998E+001, 1.0420025E+000, 1.8841563E-001, 1.1337453E-002, 3.4331849E-005, 1.3156683E-006, 1.9671892E-002, 4.1295241E-006, 7.8020139E-001, 3.3475824E-005, 1.3957979E-004
 9.1627551E+001, 4.6297437E+002, 4.6039664E+002, 3.0548410E+000, 5.5155927E+001, 7.7578998E+001, 1.0440779E+000, 1.8841563E-001, 1.1337453E-002, 3.4331849E-005, 1.3156683E-006, 1.9671892E-002, 4.1295241E-006, 7.8020139E-001, 3.3475824E-005, 1.3957979E-004
 9.3658163E+001, 4.5382486E+002, 4.5150289E+002, 3.0548410E+000, 5.2352871E+001, 7.3351066E+001, 1.0440779E+000, 1.8954352E-001, 1.0725787E-002, 3.1363238E-005, 9.4997512E-007, 1.8830029E-002, 2.9648904E-006, 7.8055053E-001, 3.0575894E-005, 1.3161477E-004
 9.5688776E+001, 4.5382486E+002, 4.5150289E+002, 3.0340977E+000, 5.2352871E+001, 7.3351066E+001, 1.0293050E+000, 1.8954352E-001, 1.0725787E-002, 3.1363238E-005, 9.4997512E-007, 1.8830029E-002, 2.9648904E-006, 7.8055053E-001, 3.0575894E-005, 1.3161477E-004
 9.7719388E+001, 4.4559539E+002, 4.4346968E+002, 3.0340977E+000, 4.9744563E+001, 6.9621910E+001, 1.0293050E+000, 1.9054412E-001, 1.0182953E-002, 2.8970635E-005, 6.8813719E-007, 1.8083117E-002, 2.1463747E-006, 7.8085993E-001, 2.8239149E-005, 1.2458239E-004
 9.9750000E+001, 4.4559539E+002, 4.4346968E+002, 3.0089333E+000, 4.9744563E+001, 6.9621910E+001, 1.0150937E+000, 1.9054412E-001, 1.0182953E-002, 2.8970635E-005, 6.8813719E-007, 1.8083117E-002, 2.1463747E-006, 7.8085993E-001, 2.8239149E-005, 1.2458239E-004
