s,m/s
Time,"w"
 0.0000000E+000,-4.8795933E-003
 2.3045655E-002,-4.8385609E-003
 4.6091309E-002,-4.7902595E-003
 6.9136964E-002,-4.4515226E-003
 9.2182618E-002,-3.1849062E-003
 1.1522827E-001,-1.6705030E-003
 1.3827393E-001, 2.9256321E-004
 1.6131958E-001, 2.6733820E-003
 1.8436524E-001, 5.3739140E-003
 2.0741089E-001, 8.4790459E-003
 2.3045655E-001, 1.1730851E-002
 2.5350220E-001, 1.4911147E-002
 2.7654785E-001, 1.7654422E-002
 2.9959351E-001, 1.9651673E-002
 3.2263916E-001, 2.1380780E-002
 3.4568482E-001, 2.3459779E-002
 3.6873047E-001, 2.6488840E-002
 3.9177613E-001, 3.0379783E-002
 4.1223661E-001, 3.4240785E-002
 4.3269709E-001, 3.8635619E-002
 4.5315757E-001, 4.3688402E-002
 4.7361805E-001, 4.8720816E-002
 4.9191143E-001, 5.3138359E-002
 5.1020481E-001, 5.8034946E-002
 5.2849819E-001, 6.3924315E-002
 5.4494324E-001, 7.0227458E-002
 5.6138830E-001, 7.7889501E-002
 5.7519851E-001, 8.5011349E-002
 5.8900872E-001, 9.2908824E-002
 6.0128830E-001, 1.0029266E-001
 6.1356788E-001, 1.0850017E-001
 6.2413118E-001, 1.1569047E-001
 6.3469449E-001, 1.2346843E-001
 6.4525779E-001, 1.3158701E-001
 6.5428564E-001, 1.3884667E-001
 6.6331349E-001, 1.4667345E-001
 6.7234135E-001, 1.5475309E-001
 6.8001971E-001, 1.6185470E-001
 6.8769807E-001, 1.6960271E-001
 6.9537644E-001, 1.7780965E-001
 7.0305480E-001, 1.8612836E-001
 7.1073317E-001, 1.9461689E-001
 7.1726971E-001, 2.0260647E-001
 7.2380626E-001, 2.1140532E-001
 7.3034280E-001, 2.2065943E-001
 7.3687935E-001, 2.3027959E-001
 7.4341590E-001, 2.4083387E-001
 7.4995244E-001, 2.5209293E-001
 7.5648899E-001, 2.6389027E-001
 7.6302553E-001, 2.7644547E-001
 7.6956208E-001, 2.8944898E-001
 7.7609863E-001, 3.0315060E-001
 7.8263517E-001, 3.1675858E-001
 7.8850931E-001, 3.2828018E-001
 7.9438345E-001, 3.4071726E-001
 8.0025759E-001, 3.5399438E-001
 8.0613173E-001, 3.7009310E-001
 8.1200587E-001, 3.9336266E-001
 8.1788001E-001, 4.3091396E-001
 8.2310078E-001, 4.8279480E-001
 8.2832155E-001, 5.6854305E-001
 8.3354232E-001, 6.9623838E-001
 8.3876309E-001, 8.7493480E-001
 8.4398386E-001, 1.1063055E+000
 8.4920463E-001, 1.3778743E+000
 8.5442540E-001, 1.6605266E+000
 8.5910739E-001, 1.8673335E+000
 8.6378938E-001, 2.0155380E+000
 8.6847138E-001, 2.0759816E+000
 8.7315337E-001, 2.0537529E+000
 8.7783536E-001, 1.9608153E+000
 8.8203908E-001, 1.8442740E+000
 8.8624279E-001, 1.7256952E+000
 8.9044650E-001, 1.6258930E+000
 8.9465021E-001, 1.5706489E+000
 8.9885392E-001, 1.5816094E+000
 9.0305764E-001, 1.6581071E+000
 9.0726135E-001, 1.7958268E+000
 9.1102601E-001, 1.9570257E+000
 9.1479066E-001, 2.1502273E+000
 9.1855532E-001, 2.3680261E+000
 9.2231998E-001, 2.6052776E+000
 9.2608464E-001, 2.8502638E+000
 9.2984930E-001, 3.0813472E+000
 9.3361395E-001, 3.2724879E+000
 9.3737861E-001, 3.3982656E+000
 9.4073065E-001, 3.4349883E+000
 9.4408270E-001, 3.4058877E+000
 9.4743474E-001, 3.3223279E+000
 9.5078678E-001, 3.2158427E+000
 9.5413882E-001, 3.1380795E+000
 9.5749086E-001, 3.1386766E+000
 9.6084290E-001, 3.2395068E+000
 9.6419494E-001, 3.4190994E+000
 9.6714396E-001, 3.6036387E+000
 9.7009298E-001, 3.7683778E+000
 9.7304200E-001, 3.8715855E+000
 9.7599102E-001, 3.8916053E+000
 9.7894004E-001, 3.8227474E+000
 9.8188906E-001, 3.6891839E+000
 9.8483808E-001, 3.5257465E+000
 9.8778710E-001, 3.3762781E+000
 9.9073613E-001, 3.2796371E+000
 9.9368515E-001, 3.2640452E+000
 9.9663417E-001, 3.3386087E+000
 9.9958319E-001, 3.4933609E+000
 1.0025322E+000, 3.7031442E+000
 1.0054812E+000, 3.9235927E+000
 1.0084302E+000, 4.0994131E+000
 1.0113793E+000, 4.1793914E+000
 1.0143283E+000, 4.1424161E+000
 1.0172773E+000, 4.0032252E+000
 1.0202263E+000, 3.7997789E+000
 1.0231753E+000, 3.5886721E+000
 1.0261244E+000, 3.4284524E+000
 1.0290734E+000, 3.3543012E+000
 1.0320224E+000, 3.3859606E+000
 1.0349714E+000, 3.5260783E+000
 1.0379204E+000, 3.7490095E+000
 1.0408695E+000, 4.0026107E+000
 1.0434653E+000, 4.1922067E+000
 1.0460612E+000, 4.3069101E+000
 1.0486571E+000, 4.3183562E+000
 1.0512530E+000, 4.2220515E+000
 1.0538489E+000, 4.0461032E+000
 1.0564448E+000, 3.8364548E+000
 1.0590406E+000, 3.6402694E+000
 1.0616365E+000, 3.4908421E+000
 1.0642324E+000, 3.4007116E+000
 1.0668283E+000, 3.3722511E+000
 1.0694242E+000, 3.3942877E+000
 1.0720200E+000, 3.4502862E+000
 1.0746159E+000, 3.5230224E+000
 1.0772118E+000, 3.5983322E+000
 1.0798077E+000, 3.6658142E+000
 1.0824036E+000, 3.7190010E+000
 1.0849995E+000, 3.7519781E+000
 1.0875953E+000, 3.7622151E+000
 1.0901912E+000, 3.7471331E+000
 1.0927871E+000, 3.7087504E+000
 1.0953830E+000, 3.6536693E+000
 1.0979789E+000, 3.5931838E+000
