cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,cm,kW/m2,kW/m2,cm,kW/m2,cm,kW/m2,cm,K,K,K,K,K,K,K,K,K,K
 1.9000000E+001, 1.1308636E+003, 1.1433529E+003, 2.7858520E+000, 2.4951973E+002, 2.8406199E+002, 9.1226601E-001, 6.6022561E-002, 5.9305018E-002, 2.1033112E-002, 6.7677805E-002, 1.4268312E-001, 2.1033112E-002, 6.2224527E-001, 0.0000000E+000, 5.0000000E+000, 2.0146920E+001, 1.4421970E+001, 2.2881356E+001, 8.8731080E-001, 3.6928245E+001, 6.1350530E-001, 1.4000000E+001, 5.1375605E+002, 3.4986926E+002, 3.6624908E+002, 3.6318704E+002, 3.6169814E+002, 6.2579799E+001, 9.2841587E+001, 1.0279990E+002, 9.2822582E+001, 8.8924677E+001
 2.1000000E+001, 1.1225988E+003, 1.1338951E+003, 2.9493478E+000, 2.6559684E+002, 3.0191369E+002, 1.0206385E+000, 7.1368473E-002, 5.8283574E-002, 1.9563895E-002, 5.8170166E-002, 1.3922758E-001, 1.9563895E-002, 6.3382242E-001, 0.0000000E+000, 6.0000000E+000, 2.1705930E+001, 1.4697667E+001, 2.5423729E+001, 8.7865092E-001, 3.9247104E+001, 5.2118646E-001, 1.6000000E+001, 2.9507840E+002, 3.0825288E+002, 3.2113124E+002, 3.2138665E+002, 3.2648570E+002, 1.7572745E-001, 5.1138903E+001, 6.4153508E+001, 6.1951042E+001, 6.0469063E+001
 2.3000000E+001, 1.1135844E+003, 1.1238603E+003, 3.0931185E+000, 2.8252253E+002, 3.2024282E+002, 1.1234036E+000, 7.6562707E-002, 5.7239715E-002, 1.8095643E-002, 4.9576842E-002, 1.3572478E-001, 1.8095643E-002, 6.4470467E-001, 0.0000000E+000, 7.0000000E+000, 2.3120013E+001, 1.4743824E+001, 2.7966102E+001, 8.7286440E-001, 4.1557389E+001, 4.6584561E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.5000000E+001, 1.1025798E+003, 1.1119346E+003, 3.2192970E+000, 2.9858771E+002, 3.3721316E+002, 1.2203471E+000, 8.1855501E-002, 5.6079581E-002, 1.6567588E-002, 4.1812753E-002, 1.3192768E-001, 1.6567588E-002, 6.5518931E-001, 0.0000000E+000, 8.0000000E+000, 2.4050763E+001, 1.4457389E+001, 3.0508475E+001, 8.6044654E-001, 4.3867750E+001, 4.1800344E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.7000000E+001, 1.0889152E+003, 1.0973409E+003, 3.3302575E+000, 3.1299985E+002, 3.5208726E+002, 1.3072512E+000, 8.7251375E-002, 5.4739275E-002, 1.5093361E-002, 3.4854581E-002, 1.2782148E-001, 1.5093361E-002, 6.6514656E-001, 0.0000000E+000, 9.0000000E+000, 2.4695239E+001, 1.3963942E+001, 3.3050847E+001, 8.4190804E-001, 4.6178175E+001, 3.6805451E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.9000000E+001, 1.0739140E+003, 1.0814218E+003, 3.4273146E+000, 3.2628357E+002, 3.6566267E+002, 1.3850794E+000, 9.2509268E-002, 5.3329867E-002, 1.3720367E-002, 2.8659690E-002, 1.2367481E-001, 1.3720367E-002, 6.7438563E-001, 0.0000000E+000, 1.0000000E+001, 2.5291919E+001, 1.3424067E+001, 3.5593220E+001, 8.2712492E-001, 4.8488654E+001, 3.3266563E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.1000000E+001, 1.0579385E+003, 1.0646765E+003, 3.5124033E+000, 3.3807126E+002, 3.7746578E+002, 1.4516151E+000, 9.7576275E-002, 5.1904362E-002, 1.2396889E-002, 2.3274338E-002, 1.1954196E-001, 1.2396889E-002, 6.8290928E-001, 0.0000000E+000, 1.1000000E+001, 2.5554837E+001, 1.2627414E+001, 3.8135593E+001, 8.0247718E-001, 5.0799181E+001, 3.0155744E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.3000000E+001, 1.0395367E+003, 1.0455161E+003, 3.5851838E+000, 3.4849509E+002, 3.8765048E+002, 1.5082526E+000, 1.0273667E-001, 5.0342899E-002, 1.1071184E-002, 1.8632026E-002, 1.1513292E-001, 1.1071184E-002, 6.9101311E-001, 0.0000000E+000, 1.2000000E+001, 2.5028847E+001, 1.1480781E+001, 4.0677966E+001, 7.8593442E-001, 5.3109749E+001, 2.7412755E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.5000000E+001, 1.0290567E+003, 1.0346362E+003, 3.6443025E+000, 3.5336234E+002, 3.9232567E+002, 1.5544165E+000, 1.0541772E-001, 4.9484925E-002, 1.0396686E-002, 1.6555416E-002, 1.1276189E-001, 1.0396686E-002, 6.9498668E-001, 0.0000000E+000, 1.3000000E+001, 2.1869848E+001, 9.4847010E+000, 4.3220339E+001, 7.6022643E-001, 5.5420353E+001, 2.4986395E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.7000000E+001, 9.9253384E+002, 9.9652401E+002, 3.6880726E+000, 3.6455807E+002, 4.0302987E+002, 1.5940003E+000, 1.1379620E-001, 4.6574445E-002, 8.4535708E-003, 1.1247324E-002, 1.0505368E-001, 8.4535708E-003, 7.0642121E-001, 0.0000000E+000, 1.4000000E+001, 1.5229436E+001, 6.9085379E+000, 4.5762712E+001, 7.4375972E-001, 5.7730989E+001, 2.2832802E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.9000000E+001, 9.6391905E+002, 9.6662564E+002, 3.7225031E+000, 3.6892695E+002, 4.0708563E+002, 1.6180827E+000, 1.1962310E-001, 4.4354102E-002, 7.2666595E-003, 8.4524699E-003, 9.9461036E-002, 7.2666595E-003, 7.1357597E-001, 0.0000000E+000, 1.5000000E+001, 6.3552928E-001, 2.2682650E-001, 4.8305085E+001, 7.1858004E-001, 6.0041652E+001, 2.0517958E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.1000000E+001, 9.3241419E+002, 9.3377480E+002, 3.7431912E+000, 3.7070577E+002, 4.0842013E+002, 1.6319104E+000, 1.2557940E-001, 4.1981035E-002, 6.0990486E-003, 6.2686988E-003, 9.3580593E-002, 6.0990486E-003, 7.2039218E-001, 0.0000000E+000,NaN,NaN,NaN, 5.0847458E+001, 7.0031777E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.3000000E+001, 8.9851954E+002, 8.9861534E+002, 3.7483847E+000, 3.6949540E+002, 4.0629686E+002, 1.6412159E+000, 1.3157731E-001, 3.9493791E-002, 4.9960919E-003, 4.5595497E-003, 8.7534662E-002, 4.9960919E-003, 7.2684250E-001, 0.0000000E+000,NaN,NaN,NaN, 5.3389831E+001, 6.7059164E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.5000000E+001, 8.8098853E+002, 8.8048919E+002, 3.7433401E+000, 3.6776147E+002, 4.0399166E+002, 1.6421428E+000, 1.3456094E-001, 3.8225229E-002, 4.4737564E-003, 3.8518993E-003, 8.4490258E-002, 4.4737564E-003, 7.2992416E-001, 0.0000000E+000,NaN,NaN,NaN, 5.5932203E+001, 6.4978854E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.7000000E+001, 8.4526526E+002, 8.4362534E+002, 3.7296399E+000, 3.6149427E+002, 3.9642101E+002, 1.6331442E+000, 1.4043837E-001, 3.5670263E-002, 3.4920246E-003, 2.7127429E-003, 7.8427140E-002, 3.4920246E-003, 7.3576743E-001, 0.0000000E+000,NaN,NaN,NaN, 5.8474576E+001, 6.1782579E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.9000000E+001, 7.9104277E+002, 7.8768630E+002, 3.7079884E+000, 3.4467688E+002, 3.7745357E+002, 1.6120555E+000, 1.4882594E-001, 3.1841921E-002, 2.3195824E-003, 1.5487990E-003, 6.9635832E-002, 2.3195824E-003, 7.4350835E-001, 0.0000000E+000,NaN,NaN,NaN, 6.1016949E+001, 5.8539979E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.1000000E+001, 7.5684997E+002, 7.5243451E+002, 3.6759146E+000, 3.3126512E+002, 3.6273002E+002, 1.5850724E+000, 1.5381625E-001, 2.9478807E-002, 1.7356272E-003, 1.0408702E-003, 6.4346841E-002, 1.7356272E-003, 7.4784598E-001, 0.0000000E+000,NaN,NaN,NaN, 6.3559322E+001, 5.6370238E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.3000000E+001, 7.4089032E+002, 7.3603038E+002, 3.6347343E+000, 3.2438230E+002, 3.5519776E+002, 1.5615335E+000, 1.5607780E-001, 2.8391907E-002, 1.4902457E-003, 8.5488901E-004, 6.1937000E-002, 1.4902457E-003, 7.4975791E-001, 0.0000000E+000,NaN,NaN,NaN, 6.6101695E+001, 5.3112900E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.5000000E+001, 6.9672315E+002, 6.9108995E+002, 3.5960118E+000, 3.0194997E+002, 3.3046060E+002, 1.5296652E+000, 1.6212320E-001, 2.5426783E-002, 9.1476226E-004, 4.8192756E-004, 5.5455332E-002, 9.1476226E-004, 7.5468323E-001, 0.0000000E+000,NaN,NaN,NaN, 6.8644068E+001, 5.0967781E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.7000000E+001, 6.8294653E+002, 6.7720374E+002, 3.5591928E+000, 2.9354452E+002, 3.2121522E+002, 1.4936053E+000, 1.6394105E-001, 2.4508370E-002, 7.8216459E-004, 4.0429972E-004, 5.3492776E-002, 7.8216459E-004, 7.5608917E-001, 0.0000000E+000,NaN,NaN,NaN, 7.1186441E+001, 4.8402845E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.9000000E+001, 6.4417964E+002, 6.3853649E+002, 3.5193749E+000, 2.6842914E+002, 2.9339556E+002, 1.4599784E+000, 1.6891684E-001, 2.1948143E-002, 4.9344039E-004, 2.3083083E-004, 4.8101803E-002, 4.9344039E-004, 7.5981551E-001, 0.0000000E+000,NaN,NaN,NaN, 7.3728814E+001, 4.6397970E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.1000000E+001, 6.2071891E+002, 6.1529222E+002, 3.4761613E+000, 2.5219861E+002, 2.7535777E+002, 1.4314510E+000, 1.7185760E-001, 2.0412197E-002, 3.5826479E-004, 1.5263758E-004, 4.4905191E-002, 3.5826479E-004, 7.6195584E-001, 0.0000000E+000,NaN,NaN,NaN, 7.6271186E+001, 4.3544533E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.3000000E+001, 6.0011863E+002, 5.9487266E+002, 3.4336207E+000, 2.3809301E+002, 2.5987372E+002, 1.4021722E+000, 1.7439232E-001, 1.9081903E-002, 2.5112448E-004, 9.5119637E-005, 4.2146386E-002, 2.5112448E-004, 7.6378202E-001, 0.0000000E+000,NaN,NaN,NaN, 7.8813559E+001, 4.1733444E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.5000000E+001, 5.8211371E+002, 5.7707631E+002, 3.3917515E+000, 2.2498403E+002, 2.4560133E+002, 1.3794473E+000, 1.7657485E-001, 1.7930432E-002, 1.6684595E-004, 5.8694276E-005, 3.9766756E-002, 1.6684595E-004, 7.6533557E-001, 0.0000000E+000,NaN,NaN,NaN, 8.1355932E+001, 3.9132662E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.7000000E+001, 5.7386742E+002, 5.6894598E+002, 3.3554919E+000, 2.1838788E+002, 2.3846029E+002, 1.3621288E+000, 1.7756614E-001, 1.7402996E-002, 1.3556229E-004, 4.6511241E-005, 3.8683988E-002, 1.3556229E-004, 7.6602924E-001, 0.0000000E+000,NaN,NaN,NaN, 8.3898305E+001, 3.7468916E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.9000000E+001, 5.5180962E+002, 5.4722180E+002, 3.3300309E+000, 1.9874560E+002, 2.1727458E+002, 1.3350917E+000, 1.8019835E-001, 1.5989308E-002, 7.4261450E-005, 2.1843140E-005, 3.5804148E-002, 7.4261450E-005, 7.6783783E-001, 0.0000000E+000,NaN,NaN,NaN, 8.6440678E+001, 3.5072627E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.1000000E+001, 5.3902552E+002, 5.3466559E+002, 3.3031485E+000, 1.8639372E+002, 2.0406486E+002, 1.3086743E+000, 1.8169551E-001, 1.5178431E-002, 5.0390010E-005, 1.2920682E-005, 3.4163462E-002, 5.0390010E-005, 7.6884889E-001, 0.0000000E+000,NaN,NaN,NaN, 8.8983051E+001, 3.3539477E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.3000000E+001, 5.2745329E+002, 5.2342551E+002, 3.2719520E+000, 1.7558288E+002, 1.9219440E+002, 1.2854417E+000, 1.8301807E-001, 1.4459715E-002, 3.3035164E-005, 7.6610110E-006, 3.2713005E-002, 3.3035164E-005, 7.6973548E-001, 0.0000000E+000,NaN,NaN,NaN, 9.1525424E+001, 3.1339088E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.5000000E+001, 5.1684359E+002, 5.1307604E+002, 3.2408700E+000, 1.6594941E+002, 1.8172473E+002, 1.2641166E+000, 1.8421749E-001, 1.3806120E-002, 2.0159322E-005, 4.4199175E-006, 3.1396844E-002, 2.0159322E-005, 7.7053481E-001, 0.0000000E+000,NaN,NaN,NaN, 9.4067797E+001, 2.9267191E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.7000000E+001, 5.0703482E+002, 5.0353187E+002, 3.2090331E+000, 1.5697102E+002, 1.7212761E+002, 1.2456290E+000, 1.8531237E-001, 1.3207288E-002, 1.2100673E-005, 2.5230393E-006, 3.0194660E-002, 1.2100673E-005, 7.7125896E-001, 0.0000000E+000,NaN,NaN,NaN, 9.6610169E+001, 2.7964628E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.9000000E+001, 4.9792115E+002, 4.9466432E+002, 3.1756305E+000, 1.4852092E+002, 1.6315994E+002, 1.2301887E+000, 1.8632840E-001, 1.2650000E-002, 7.2688231E-006, 1.5083299E-006, 2.9078516E-002, 7.2688231E-006, 7.7192703E-001, 0.0000000E+000,NaN,NaN,NaN, 9.9152542E+001, 2.6132853E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.1000000E+001, 4.8922019E+002, 4.8615182E+002, 3.1433299E+000, 1.4025614E+002, 1.5427827E+002, 1.2110332E+000, 1.8730281E-001, 1.2114452E-002, 4.4805802E-006, 9.5666472E-007, 2.8007750E-002, 4.4805802E-006, 7.7256507E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0169492E+002, 2.4988770E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.3000000E+001, 4.8509269E+002, 4.8212214E+002, 3.1129929E+000, 1.3620626E+002, 1.4996445E+002, 1.1873002E+000, 1.8776301E-001, 1.1861297E-002, 3.5462421E-006, 7.7736231E-007, 2.7501974E-002, 3.5462421E-006, 7.7286585E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0423729E+002, 2.2767828E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.5000000E+001, 4.7316515E+002, 4.7045155E+002, 3.0765793E+000, 1.2485130E+002, 1.3784771E+002, 1.1646103E+000, 1.8908792E-001, 1.1131930E-002, 1.7734218E-006, 4.2172197E-007, 2.6045692E-002, 1.7734218E-006, 7.7373049E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0677966E+002, 2.1784199E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.7000000E+001, 4.6506937E+002, 4.6252228E+002, 3.0321103E+000, 1.1752982E+002, 1.3013256E+002, 1.1459270E+000, 1.8997973E-001, 1.0640701E-002, 1.0631176E-006, 2.4978081E-007, 2.5065364E-002, 1.0631176E-006, 7.7431183E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0932203E+002, 2.0384405E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.9000000E+001, 4.6119946E+002, 4.5873185E+002, 2.9858026E+000, 1.1400544E+002, 1.2640229E+002, 1.1270896E+000, 1.9040225E-001, 1.0407915E-002, 8.2274886E-007, 1.8872556E-007, 2.4600897E-002, 8.2274886E-007, 7.7458711E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1186441E+002, 1.9496689E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.1000000E+001, 4.5093709E+002, 4.4873532E+002, 2.9489662E+000, 1.0377863E+002, 1.1553794E+002, 1.0986891E+000, 1.9150434E-001, 9.8005904E-003, 3.9773684E-007, 8.5667626E-008, 2.3389328E-002, 3.9773684E-007, 7.7530486E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1440678E+002, 1.8228550E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.3000000E+001, 4.4776379E+002, 4.4565179E+002, 2.9186614E+000, 1.0045864E+002, 1.1203706E+002, 1.0665518E+000, 1.9184133E-001, 9.6148628E-003, 3.1173991E-007, 6.6118209E-008, 2.3018859E-002, 3.1173991E-007, 7.7552426E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1694915E+002, 1.7424946E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E+001, 4.3881273E+002, 4.3698375E+002, 2.8863618E+000, 9.1667749E+001, 1.0265324E+002, 1.0382448E+000, 1.9278210E-001, 9.0963212E-003, 1.4636936E-007, 3.0565632E-008, 2.1984602E-002, 1.4636936E-007, 7.7613665E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1949153E+002, 1.6283766E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.7000000E+001, 4.3604506E+002, 4.3430279E+002, 2.8519414E+000, 8.9037584E+001, 9.9815421E+001, 1.0121459E+000, 1.9307194E-001, 8.9365540E-003, 1.1348115E-007, 2.3956336E-008, 2.1665957E-002, 1.1348115E-007, 7.7632530E-001, 0.0000000E+000,NaN,NaN,NaN, 1.2203390E+002, 1.5222780E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.9000000E+001, 4.3085994E+002, 4.2924131E+002, 2.8152044E+000, 8.4179975E+001, 9.4625646E+001, 9.9565867E-001, 1.9361900E-001, 8.6349895E-003, 7.0454329E-008, 1.5467204E-008, 2.1064524E-002, 7.0454329E-008, 7.7668133E-001, 0.0000000E+000,NaN,NaN,NaN, 1.2457627E+002, 1.4561729E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2711864E+002, 1.3640887E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2966102E+002, 1.3074406E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3220339E+002, 1.2294727E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
