s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.4352875E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4352875E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0049720E+000, 6.8863866E-002,-1.1340461E-002, 1.5562187E-003, 6.7026164E-004, 8.7097548E-006, 0.0000000E+000, 0.0000000E+000, 5.7344243E-002, 5.9758595E-002, 0.0000000E+000, 2.9305435E-006, 0.0000000E+000, 0.0000000E+000
 4.0027375E+000, 1.1209251E+000,-2.7235101E-001, 2.5113693E-002,-2.3266920E-002, 4.1955814E-004, 0.0000000E+000, 0.0000000E+000, 8.3661675E-001, 8.5084045E-001, 0.0000000E+000, 4.2994546E-005, 0.0000000E+000, 0.0000000E+000
 6.0003815E+000, 6.9423279E+000,-1.8040372E+000,-1.6197685E+000,-1.0401701E-001, 4.2050299E-003, 0.0000000E+000, 0.0000000E+000, 3.3669870E+000, 3.4187103E+000, 0.0000000E+000, 2.8384499E-004, 0.0000000E+000, 0.0000000E+000
 8.0014372E+000, 2.8533739E+001,-7.4855238E+000,-1.3908418E+001,-2.3319776E-001, 1.4814638E-002, 0.0000000E+000, 0.0000000E+000, 7.0624002E+000, 6.9214144E+000, 0.0000000E+000, 1.1371280E-003, 0.0000000E+000, 0.0000000E+000
 1.0001513E+001, 4.4305421E+001,-1.1655961E+001,-3.0574121E+001,-3.1678634E-001, 1.9625668E-002, 0.0000000E+000, 0.0000000E+000, 2.0028469E+000, 1.7781781E+000, 0.0000000E+000, 1.6880397E-003, 0.0000000E+000, 0.0000000E+000
 1.2001472E+001, 5.3101207E+001,-1.3983010E+001,-3.8528355E+001,-3.1944135E-001, 2.1690595E-002, 0.0000000E+000, 0.0000000E+000, 5.7285353E-001, 2.9209144E-001, 0.0000000E+000, 1.9804352E-003, 0.0000000E+000, 0.0000000E+000
 1.4000722E+001, 5.7390957E+001,-1.5075765E+001,-4.2129619E+001,-3.2951582E-001, 2.2697276E-002, 0.0000000E+000, 0.0000000E+000, 2.6999621E-001,-1.2124558E-001, 0.0000000E+000, 2.1247516E-003, 0.0000000E+000, 0.0000000E+000
 1.6000599E+001, 6.0020657E+001,-1.5683908E+001,-4.5403389E+001,-3.4887477E-001, 2.3357382E-002, 0.0000000E+000, 0.0000000E+000,-1.0636396E+000,-1.3921577E+000, 0.0000000E+000, 2.2178039E-003, 0.0000000E+000, 0.0000000E+000
 1.8000908E+001, 6.1739024E+001,-1.6214860E+001,-4.5024608E+001,-3.0409877E-001, 2.3370447E-002, 0.0000000E+000, 0.0000000E+000, 5.7044119E-001, 2.1882705E-001, 0.0000000E+000, 2.2508208E-003, 0.0000000E+000, 0.0000000E+000
 2.0000551E+001, 6.3593147E+001,-1.6619743E+001,-4.6682365E+001,-2.9263259E-001, 2.4089596E-002, 0.0000000E+000, 0.0000000E+000, 3.9412418E-001, 2.2495758E-002, 0.0000000E+000, 2.3181424E-003, 0.0000000E+000, 0.0000000E+000
 2.2000526E+001, 6.4402893E+001,-1.6910069E+001,-4.7208504E+001,-3.0414543E-001, 2.4056674E-002, 0.0000000E+000, 0.0000000E+000, 3.0784719E-001, 4.2314397E-003, 0.0000000E+000, 2.3289784E-003, 0.0000000E+000, 0.0000000E+000
 2.4001022E+001, 6.3913131E+001,-1.6711316E+001,-4.7507039E+001,-3.2712360E-001, 2.3935465E-002, 0.0000000E+000, 0.0000000E+000,-3.0169346E-001,-6.0841245E-001, 0.0000000E+000, 2.3661964E-003, 0.0000000E+000, 0.0000000E+000
 2.6001352E+001, 4.4137655E+001,-1.1483721E+001,-3.8376492E+001,-2.7420605E-001, 1.6110423E-002, 0.0000000E+000, 0.0000000E+000,-5.7057231E+000,-5.9806532E+000, 0.0000000E+000, 1.3413360E-003, 0.0000000E+000, 0.0000000E+000
 2.8000273E+001, 2.3177406E+001,-6.0637917E+000,-1.8165417E+001,-2.3234964E-001, 1.1468216E-002, 0.0000000E+000, 0.0000000E+000,-1.1659938E+000,-1.2726847E+000, 0.0000000E+000, 8.3702495E-004, 0.0000000E+000, 0.0000000E+000
 3.0001087E+001, 2.1998411E+001,-5.7219814E+000,-1.5816871E+001,-2.0955710E-001, 1.1089089E-002, 0.0000000E+000, 0.0000000E+000, 3.7671973E-001, 2.6109003E-001, 0.0000000E+000, 8.0007617E-004, 0.0000000E+000, 0.0000000E+000
 3.2001469E+001, 2.1393077E+001,-5.5592331E+000,-1.6123016E+001,-2.0504324E-001, 1.0750838E-002, 0.0000000E+000, 0.0000000E+000,-3.8948599E-001,-4.8346450E-001, 0.0000000E+000, 7.7640767E-004, 0.0000000E+000, 0.0000000E+000
 3.4001274E+001, 2.0309820E+001,-5.2741156E+000,-1.5680056E+001,-2.0217868E-001, 1.0351572E-002, 0.0000000E+000, 0.0000000E+000,-7.7893277E-001,-8.3617911E-001, 0.0000000E+000, 7.3571804E-004, 0.0000000E+000, 0.0000000E+000
 3.6001881E+001, 2.0085145E+001,-5.2179881E+000,-1.4382677E+001,-1.9608161E-001, 1.0305882E-002, 0.0000000E+000, 0.0000000E+000, 3.6218664E-001, 2.9870396E-001, 0.0000000E+000, 7.3303893E-004, 0.0000000E+000, 0.0000000E+000
 3.8000973E+001, 1.9984800E+001,-5.1778843E+000,-1.3671380E+001,-1.8711533E-001, 1.0188375E-002, 0.0000000E+000, 0.0000000E+000, 1.0859303E+000, 9.5860893E-001, 0.0000000E+000, 7.2821590E-004, 0.0000000E+000, 0.0000000E+000
 4.0000420E+001, 1.9986969E+001,-5.1848793E+000,-1.5254950E+001,-1.9552892E-001, 1.0160277E-002, 0.0000000E+000, 0.0000000E+000,-5.3977852E-001,-6.3822820E-001, 0.0000000E+000, 7.2643708E-004, 0.0000000E+000, 0.0000000E+000
 4.2000683E+001, 1.9605883E+001,-5.0844347E+000,-1.4869910E+001,-2.0006369E-001, 9.9784062E-003, 0.0000000E+000, 0.0000000E+000,-4.4959718E-001,-5.3854673E-001, 0.0000000E+000, 7.1543359E-004, 0.0000000E+000, 0.0000000E+000
 4.4001087E+001, 1.9566730E+001,-5.0793651E+000,-1.4851759E+001,-1.9868016E-001, 9.9314166E-003, 0.0000000E+000, 0.0000000E+000,-4.8070149E-001,-5.5314271E-001, 0.0000000E+000, 7.1108980E-004, 0.0000000E+000, 0.0000000E+000
 4.6000721E+001, 1.9362311E+001,-5.0254088E+000,-1.3869449E+001,-1.9227096E-001, 9.8969509E-003, 0.0000000E+000, 0.0000000E+000, 3.7195981E-001, 2.8507953E-001, 0.0000000E+000, 7.0229303E-004, 0.0000000E+000, 0.0000000E+000
 4.8001026E+001, 1.9634263E+001,-5.0913226E+000,-1.4652154E+001,-2.0559774E-001, 9.9567924E-003, 0.0000000E+000, 0.0000000E+000,-2.0497664E-001,-3.0485493E-001, 0.0000000E+000, 7.1948658E-004, 0.0000000E+000, 0.0000000E+000
 5.0000809E+001, 1.9449162E+001,-5.0419327E+000,-1.3776279E+001,-2.0217493E-001, 9.8556886E-003, 0.0000000E+000, 0.0000000E+000, 5.5768104E-001, 4.3863089E-001, 0.0000000E+000, 7.0590403E-004, 0.0000000E+000, 0.0000000E+000
 5.2002003E+001, 1.9881588E+001,-5.1513397E+000,-1.4711626E+001,-1.9263585E-001, 1.0067687E-002, 0.0000000E+000, 0.0000000E+000,-8.0870502E-002,-1.6394634E-001, 0.0000000E+000, 7.2754354E-004, 0.0000000E+000, 0.0000000E+000
 5.4000427E+001, 1.9999229E+001,-5.1856031E+000,-1.4522963E+001,-1.9013066E-001, 1.0174738E-002, 0.0000000E+000, 0.0000000E+000, 2.1270615E-001, 1.1070767E-001, 0.0000000E+000, 7.3249437E-004, 0.0000000E+000, 0.0000000E+000
 5.6001663E+001, 2.0162070E+001,-5.2352863E+000,-1.5150178E+001,-1.8934511E-001, 1.0191927E-002, 0.0000000E+000, 0.0000000E+000,-3.4053660E-001,-4.0254746E-001, 0.0000000E+000, 7.3006437E-004, 0.0000000E+000, 0.0000000E+000
 5.8001755E+001, 2.0145283E+001,-5.2218556E+000,-1.3898397E+001,-1.8641614E-001, 1.0105131E-002, 0.0000000E+000, 0.0000000E+000, 9.5901665E-001, 8.4871996E-001, 0.0000000E+000, 7.3185577E-004, 0.0000000E+000, 0.0000000E+000
 6.0000000E+001, 2.0246227E+001,-5.2581979E+000,-1.5581028E+001,-2.0134997E-001, 1.0283286E-002, 0.0000000E+000, 0.0000000E+000,-7.1575092E-001,-7.8406611E-001, 0.0000000E+000, 7.4369515E-004, 0.0000000E+000, 0.0000000E+000
