s,m/s
Time,"w"
 0.0000000E+000,-4.8795933E-003
 2.3045655E-002,-4.8385319E-003
 4.6091309E-002,-4.6892368E-003
 6.9136964E-002,-3.0693002E-003
 9.2182618E-002,-1.7922069E-004
 1.1522827E-001, 3.4665139E-003
 1.3827393E-001, 7.5125508E-003
 1.6131958E-001, 1.1681969E-002
 1.8436524E-001, 1.5936458E-002
 2.0741089E-001, 2.0169606E-002
 2.3045655E-001, 2.3989777E-002
 2.5350220E-001, 2.6178996E-002
 2.7654785E-001, 2.7560946E-002
 2.9959351E-001, 2.9571740E-002
 3.2263916E-001, 3.3151477E-002
 3.4291464E-001, 3.7528962E-002
 3.6319012E-001, 4.3059662E-002
 3.8000167E-001, 4.7282966E-002
 3.9681322E-001, 5.0769099E-002
 4.1362478E-001, 5.3736068E-002
 4.3043633E-001, 5.7285588E-002
 4.4724789E-001, 6.2603780E-002
 4.6405944E-001, 7.0871816E-002
 4.7916098E-001, 8.0653386E-002
 4.9426252E-001, 9.1283997E-002
 5.0760432E-001, 1.0199304E-001
 5.1952018E-001, 1.1221249E-001
 5.3143604E-001, 1.2142010E-001
 5.4335190E-001, 1.3044626E-001
 5.5380752E-001, 1.3810866E-001
 5.6426313E-001, 1.4670141E-001
 5.7328202E-001, 1.5384911E-001
 5.8230091E-001, 1.6190500E-001
 5.9131979E-001, 1.6988118E-001
 5.9929223E-001, 1.7765809E-001
 6.0726467E-001, 1.8584658E-001
 6.1437323E-001, 1.9395448E-001
 6.2148178E-001, 2.0203513E-001
 6.2859034E-001, 2.1001766E-001
 6.3569889E-001, 2.1772722E-001
 6.4203317E-001, 2.2507248E-001
 6.4836745E-001, 2.3299964E-001
 6.5470173E-001, 2.4122482E-001
 6.6103601E-001, 2.4974792E-001
 6.6737029E-001, 2.5832320E-001
 6.7370458E-001, 2.6715912E-001
 6.8003886E-001, 2.7619177E-001
 6.8566816E-001, 2.8396391E-001
 6.9129746E-001, 2.9172261E-001
 6.9692676E-001, 2.9865589E-001
 7.0255606E-001, 3.0308307E-001
 7.0818536E-001, 3.0504605E-001
 7.1381466E-001, 3.0650503E-001
 7.1944396E-001, 3.0741415E-001
 7.2507327E-001, 3.0692270E-001
 7.3002962E-001, 3.0611276E-001
 7.3498598E-001, 3.0703293E-001
 7.3994234E-001, 3.1012673E-001
 7.4489870E-001, 3.1981943E-001
 7.4985506E-001, 3.3518324E-001
 7.5481142E-001, 3.5662910E-001
 7.5976778E-001, 3.8362608E-001
 7.6416843E-001, 4.1185929E-001
 7.6856908E-001, 4.4643276E-001
 7.7296973E-001, 4.8587680E-001
 7.7737037E-001, 5.3667561E-001
 7.8177102E-001, 6.0763589E-001
 7.8617167E-001, 7.0906035E-001
 7.9057232E-001, 8.4817810E-001
 7.9497297E-001, 1.0406276E+000
 7.9937362E-001, 1.2784754E+000
 8.0377427E-001, 1.5431628E+000
 8.0817491E-001, 1.8053001E+000
 8.1257556E-001, 2.0358565E+000
 8.1651258E-001, 2.1772602E+000
 8.2044960E-001, 2.2805818E+000
 8.2438661E-001, 2.3240293E+000
 8.2832363E-001, 2.3389826E+000
 8.3226065E-001, 2.3458203E+000
 8.3619767E-001, 2.3612330E+000
 8.3965735E-001, 2.3961708E+000
 8.4311703E-001, 2.4619122E+000
 8.4657671E-001, 2.5434354E+000
 8.5003639E-001, 2.6259503E+000
 8.5349607E-001, 2.6639184E+000
 8.5695575E-001, 2.7283633E+000
 8.6041543E-001, 2.7779836E+000
 8.6387511E-001, 2.8256545E+000
 8.6733479E-001, 2.8879389E+000
 8.7037938E-001, 2.9855913E+000
 8.7342397E-001, 3.0179131E+000
 8.7646856E-001, 3.0378218E+000
 8.7951315E-001, 3.0460674E+000
 8.8255774E-001, 3.0615654E+000
 8.8560233E-001, 3.1168274E+000
 8.8864692E-001, 3.1653180E+000
 8.9169151E-001, 3.2180175E+000
 8.9473610E-001, 3.2635003E+000
 8.9778070E-001, 3.3090483E+000
 9.0082529E-001, 3.3337134E+000
 9.0386988E-001, 3.3665025E+000
 9.0691447E-001, 3.3899834E+000
 9.0995906E-001, 3.4475221E+000
 9.1269144E-001, 3.4628473E+000
 9.1542382E-001, 3.4597398E+000
 9.1815620E-001, 3.4968591E+000
 9.2088858E-001, 3.5477444E+000
 9.2362095E-001, 3.6049639E+000
 9.2635333E-001, 3.6443785E+000
 9.2908571E-001, 3.6701367E+000
 9.3181809E-001, 3.6909851E+000
 9.3455047E-001, 3.7017559E+000
 9.3728285E-001, 3.7058538E+000
 9.4001523E-001, 3.7170059E+000
 9.4245790E-001, 3.7401244E+000
 9.4490056E-001, 3.7661186E+000
 9.4734323E-001, 3.8118932E+000
 9.4978589E-001, 3.8755086E+000
 9.5222856E-001, 3.9492307E+000
 9.5467123E-001, 4.0051296E+000
 9.5711389E-001, 4.0588397E+000
 9.5955656E-001, 4.0913264E+000
 9.6199922E-001, 4.0633857E+000
 9.6444189E-001, 3.9685894E+000
 9.6688456E-001, 3.7948722E+000
 9.6932722E-001, 3.6479551E+000
 9.7151977E-001, 3.4985175E+000
 9.7371231E-001, 3.3907735E+000
 9.7590486E-001, 3.2406547E+000
 9.7809741E-001, 3.1311321E+000
 9.8028995E-001, 3.1305058E+000
 9.8248250E-001, 3.0756948E+000
 9.8467504E-001, 3.0744044E+000
 9.8686759E-001, 3.1358647E+000
 9.8881118E-001, 3.2342471E+000
 9.9075478E-001, 3.3682289E+000
 9.9269837E-001, 3.5294507E+000
 9.9464197E-001, 3.6948782E+000
 9.9658556E-001, 3.8601115E+000
 9.9852915E-001, 3.9850765E+000
 1.0004727E+000, 4.0699809E+000
 1.0024163E+000, 4.1150345E+000
