s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-9.9019218E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9019218E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0040157E+000, 1.6929079E+001,-3.9251894E+000,-4.8374278E+000,-1.7601108E-001, 8.2839312E-003, 0.0000000E+000, 0.0000000E+000, 7.7643737E+000, 7.9987342E+000, 0.0000000E+000, 6.5883335E-004, 0.0000000E+000, 0.0000000E+000
 4.0044451E+000, 2.7061845E+001,-6.0691440E+000,-2.0520999E+001,-2.6158907E-001, 1.5741225E-002, 0.0000000E+000, 0.0000000E+000, 2.2706541E-001, 2.2585484E-001, 0.0000000E+000, 9.7512680E-004, 0.0000000E+000, 0.0000000E+000
 6.0026832E+000, 2.7273335E+001,-6.0722763E+000,-2.0148481E+001,-2.6860672E-001, 1.6152683E-002, 0.0000000E+000, 0.0000000E+000, 7.9888616E-001, 8.0012417E-001, 0.0000000E+000, 9.8361969E-004, 0.0000000E+000, 0.0000000E+000
 8.0027189E+000, 2.7235689E+001,-6.1167818E+000,-2.1490636E+001,-2.7918222E-001, 1.6312843E-002, 0.0000000E+000, 0.0000000E+000,-6.1991092E-001,-6.3459820E-001, 0.0000000E+000, 9.8377662E-004, 0.0000000E+000, 0.0000000E+000
 1.0001076E+001, 2.7304344E+001,-6.1659157E+000,-2.0626973E+001,-2.5572901E-001, 1.6408855E-002, 0.0000000E+000, 0.0000000E+000, 2.6144953E-001, 2.7213519E-001, 0.0000000E+000, 9.8377950E-004, 0.0000000E+000, 0.0000000E+000
 1.2002498E+001, 2.7381365E+001,-6.1719820E+000,-2.1225844E+001,-2.6069018E-001, 1.6533132E-002, 0.0000000E+000, 0.0000000E+000,-2.4620444E-001,-2.6061781E-001, 0.0000000E+000, 9.8377956E-004, 0.0000000E+000, 0.0000000E+000
 1.4002704E+001, 2.7231437E+001,-6.1239258E+000,-2.1123595E+001,-2.5945223E-001, 1.6497902E-002, 0.0000000E+000, 0.0000000E+000,-2.6111549E-001,-2.5903774E-001, 0.0000000E+000, 9.8377956E-004, 0.0000000E+000, 0.0000000E+000
 1.6001923E+001, 2.7302167E+001,-6.1538360E+000,-2.0996676E+001,-2.5518328E-001, 1.6474880E-002, 0.0000000E+000, 0.0000000E+000,-8.4759161E-002,-8.7053506E-002, 0.0000000E+000, 9.8377956E-004, 0.0000000E+000, 0.0000000E+000
