s,m/s
Time,"w"
 0.0000000E+000, 4.8491716E-004
 1.1522827E-002, 4.7658071E-004
 2.3045655E-002, 4.9459323E-004
 3.4568482E-002, 1.1347643E-003
 4.6091309E-002, 3.1524023E-003
 5.7614136E-002, 6.1424621E-003
 6.9136964E-002, 9.5267862E-003
 8.0659791E-002, 1.3017860E-002
 9.2182618E-002, 1.6547778E-002
 1.0370545E-001, 2.0084101E-002
 1.1522827E-001, 2.3616099E-002
 1.2675110E-001, 2.7119218E-002
 1.3827393E-001, 3.0464783E-002
 1.4979675E-001, 3.2619221E-002
 1.6131958E-001, 3.3194181E-002
 1.7284241E-001, 3.2507730E-002
 1.8436524E-001, 3.0710783E-002
 1.9588806E-001, 2.8150479E-002
 2.0741089E-001, 2.5693429E-002
 2.1893372E-001, 2.5439896E-002
 2.3045655E-001, 2.7825162E-002
 2.4197937E-001, 3.0761543E-002
 2.5350220E-001, 3.3776092E-002
 2.6502503E-001, 3.7027909E-002
 2.7654785E-001, 3.8693303E-002
 2.8807068E-001, 3.3065924E-002
 2.9814783E-001, 2.6271403E-002
 3.0512486E-001, 2.6691374E-002
 3.1124011E-001, 3.2314055E-002
 3.1735535E-001, 3.8437855E-002
 3.2347060E-001, 4.3368817E-002
 3.3019738E-001, 4.6305244E-002
 3.3577010E-001, 4.6621780E-002
 3.4134283E-001, 4.6606129E-002
 3.4691556E-001, 4.6390589E-002
 3.5248828E-001, 4.6273902E-002
 3.5806101E-001, 4.6506605E-002
 3.6363374E-001, 4.7465507E-002
 3.6920646E-001, 4.9552430E-002
 3.7401601E-001, 5.2208723E-002
 3.7882557E-001, 5.5015620E-002
 3.8363512E-001, 5.7603630E-002
 3.8844467E-001, 5.9479237E-002
 3.9373518E-001, 6.0742591E-002
 3.9902569E-001, 6.1484705E-002
 4.0431619E-001, 6.2368283E-002
 4.1013575E-001, 6.3779288E-002
 4.1595531E-001, 6.5614327E-002
 4.2177487E-001, 6.7892913E-002
 4.2759443E-001, 7.0808535E-002
 4.3341398E-001, 7.4123689E-002
 4.3861215E-001, 7.7221899E-002
 4.4381031E-001, 8.0380485E-002
 4.4900848E-001, 8.3513401E-002
 4.5420664E-001, 8.6412731E-002
 4.5940481E-001, 8.9067205E-002
 4.6460297E-001, 9.1554246E-002
 4.6980114E-001, 9.3819834E-002
 4.7499931E-001, 9.5869515E-002
 4.8019747E-001, 9.7929625E-002
 4.8539564E-001, 1.0023701E-001
 4.9059380E-001, 1.0275263E-001
 4.9579197E-001, 1.0522922E-001
 5.0099013E-001, 1.0745774E-001
 5.0618830E-001, 1.0965481E-001
 5.1080030E-001, 1.1161333E-001
 5.1541230E-001, 1.1406588E-001
 5.2002430E-001, 1.1680044E-001
 5.2463631E-001, 1.1946076E-001
 5.2924831E-001, 1.2191966E-001
 5.3386031E-001, 1.2454764E-001
 5.3847231E-001, 1.2752025E-001
 5.4308431E-001, 1.3089534E-001
 5.4704213E-001, 1.3404119E-001
 5.5099994E-001, 1.3801755E-001
 5.5495776E-001, 1.4281740E-001
 5.5891557E-001, 1.4809323E-001
 5.6287339E-001, 1.5375942E-001
 5.6683120E-001, 1.6003762E-001
 5.7078902E-001, 1.6707594E-001
 5.7474683E-001, 1.7471465E-001
 5.7830400E-001, 1.8187986E-001
 5.8186117E-001, 1.8967846E-001
 5.8500168E-001, 1.9681958E-001
 5.8814218E-001, 2.0421325E-001
 5.9128269E-001, 2.1207196E-001
 5.9442320E-001, 2.2091266E-001
 5.9756370E-001, 2.3134989E-001
 6.0070421E-001, 2.4359205E-001
 6.0384472E-001, 2.5809949E-001
 6.0698522E-001, 2.7446666E-001
 6.1012573E-001, 2.9241279E-001
 6.1326624E-001, 3.1130271E-001
 6.1640674E-001, 3.3009880E-001
 6.1954725E-001, 3.4889374E-001
 6.2300181E-001, 3.6915140E-001
 6.2645637E-001, 3.9029171E-001
 6.2991092E-001, 4.1344146E-001
 6.3336548E-001, 4.4101734E-001
 6.3682004E-001, 4.7809093E-001
 6.4027460E-001, 5.2445042E-001
 6.4372915E-001, 5.8192237E-001
 6.4718371E-001, 6.5443197E-001
 6.5063827E-001, 7.3725186E-001
 6.5409283E-001, 8.2874371E-001
 6.5754738E-001, 9.2216524E-001
 6.6100194E-001, 1.0102416E+000
 6.6445650E-001, 1.0848279E+000
 6.6755071E-001, 1.1345675E+000
 6.7064491E-001, 1.1667965E+000
 6.7373912E-001, 1.1816886E+000
 6.7683333E-001, 1.1805123E+000
 6.7941211E-001, 1.1698754E+000
 6.8199090E-001, 1.1535551E+000
 6.8418340E-001, 1.1362228E+000
 6.8637590E-001, 1.1174520E+000
 6.8856841E-001, 1.0975121E+000
 6.9076091E-001, 1.0769626E+000
 6.9270197E-001, 1.0590158E+000
 6.9464303E-001, 1.0419022E+000
 6.9658409E-001, 1.0248310E+000
 6.9852515E-001, 1.0075802E+000
 7.0046621E-001, 9.9030087E-001
 7.0240728E-001, 9.7244421E-001
 7.0434834E-001, 9.5414613E-001
 7.0628940E-001, 9.3502811E-001
 7.0823046E-001, 9.1494333E-001
 7.1017152E-001, 8.9366390E-001
 7.1211258E-001, 8.7131829E-001
 7.1405364E-001, 8.4806536E-001
 7.1599470E-001, 8.2475316E-001
 7.1793577E-001, 8.0185592E-001
 7.1987683E-001, 7.8051230E-001
 7.2181789E-001, 7.6062530E-001
 7.2375895E-001, 7.4325099E-001
 7.2570001E-001, 7.2852838E-001
 7.2764107E-001, 7.1657616E-001
 7.2958213E-001, 7.0693783E-001
 7.3152319E-001, 6.9927013E-001
 7.3346425E-001, 6.9301227E-001
 7.3540532E-001, 6.8823375E-001
 7.3754048E-001, 6.8328002E-001
 7.3967565E-001, 6.7792937E-001
 7.4181082E-001, 6.7145437E-001
 7.4394599E-001, 6.6404176E-001
 7.4608115E-001, 6.5449589E-001
 7.4821632E-001, 6.4357830E-001
 7.5035149E-001, 6.3067746E-001
 7.5248665E-001, 6.1558499E-001
 7.5462182E-001, 5.9893904E-001
 7.5675699E-001, 5.8110573E-001
 7.5889216E-001, 5.6139584E-001
 7.6102732E-001, 5.4027738E-001
 7.6316249E-001, 5.1777236E-001
 7.6529766E-001, 4.9441649E-001
 7.6743283E-001, 4.7064758E-001
 7.6956799E-001, 4.4618307E-001
 7.7170316E-001, 4.2077640E-001
 7.7383833E-001, 3.9568356E-001
 7.7597349E-001, 3.7086636E-001
 7.7810866E-001, 3.4660927E-001
 7.8024383E-001, 3.2280737E-001
 7.8237900E-001, 2.9966526E-001
 7.8428063E-001, 2.8000858E-001
 7.8618227E-001, 2.6131186E-001
 7.8808390E-001, 2.4315907E-001
 7.8998554E-001, 2.2649031E-001
 7.9188718E-001, 2.1068885E-001
 7.9378881E-001, 1.9543984E-001
 7.9569045E-001, 1.8115376E-001
 7.9759208E-001, 1.6928427E-001
 7.9949372E-001, 1.5818475E-001
 8.0139535E-001, 1.5030406E-001
 8.0329699E-001, 1.4467607E-001
 8.0519863E-001, 1.4163239E-001
 8.0710026E-001, 1.4109501E-001
 8.0900190E-001, 1.4360392E-001
 8.1084165E-001, 1.4758775E-001
 8.1268140E-001, 1.5567684E-001
 8.1470512E-001, 1.6517558E-001
 8.1672884E-001, 1.7641859E-001
 8.1875257E-001, 1.8794736E-001
 8.2077629E-001, 1.9797249E-001
 8.2280002E-001, 2.0904509E-001
 8.2482374E-001, 2.1964843E-001
 8.2684746E-001, 2.2809785E-001
 8.2887119E-001, 2.3604021E-001
 8.3089491E-001, 2.4533238E-001
 8.3291864E-001, 2.5363619E-001
 8.3494236E-001, 2.5969238E-001
 8.3696608E-001, 2.6664623E-001
 8.3898981E-001, 2.7523717E-001
 8.4101353E-001, 2.8472598E-001
 8.4303726E-001, 2.9269099E-001
 8.4506098E-001, 3.0100859E-001
 8.4708470E-001, 3.1183511E-001
 8.4910843E-001, 3.2397773E-001
 8.5113215E-001, 3.3692273E-001
 8.5315588E-001, 3.5209462E-001
 8.5517960E-001, 3.6968693E-001
 8.5720332E-001, 3.8934384E-001
 8.5922705E-001, 4.1061727E-001
 8.6125077E-001, 4.3156103E-001
 8.6327450E-001, 4.5563937E-001
 8.6529822E-001, 4.8077799E-001
 8.6732195E-001, 5.0978303E-001
 8.6934567E-001, 5.4145860E-001
 8.7136939E-001, 5.7471709E-001
 8.7339312E-001, 6.1544754E-001
