cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
z,TC_CL,TG_CL,w_CL,TC_CL_RMS,TG_CL_RMS,w_CL_RMS,X_O2,X_CO2,X_CO,X_FUEL,X_H2O,X_H2,X_N2,Y_CO,Y_Soot
 2.5000000E-001, 1.1482634E+003, 1.1844402E+003, 9.9465564E-001, 3.5979203E+001, 4.9974254E+001, 7.4326399E-002, 4.4184301E-002, 7.4283562E-002, 1.5130462E-002, 3.5806692E-002, 1.1917746E-001, 1.3271146E-002, 6.9092616E-001, 1.4975956E-002, 3.0644103E-003
 2.2806122E+000, 1.1698007E+003, 1.2086064E+003, 1.4030068E+000, 3.7964058E+001, 5.4005918E+001, 1.0102349E-001, 4.3700479E-002, 7.5421395E-002, 1.4724366E-002, 3.0843563E-002, 1.2040155E-001, 1.2907436E-002, 6.9488292E-001, 1.4606156E-002, 3.0278947E-003
 4.3112245E+000, 1.1856784E+003, 1.2266525E+003, 1.7891086E+000, 3.9670800E+001, 5.7510405E+001, 1.2556612E-001, 4.3751956E-002, 7.6361206E-002, 1.4031773E-002, 2.6974479E-002, 1.2109735E-001, 1.2289537E-002, 6.9857867E-001, 1.3935534E-002, 2.9449475E-003
 6.3418367E+000, 1.1979429E+003, 1.2406929E+003, 2.1415984E+000, 4.1326250E+001, 6.0814716E+001, 1.4738748E-001, 4.4202802E-002, 7.7092599E-002, 1.3223138E-002, 2.3801646E-002, 1.2140221E-001, 1.1568993E-002, 7.0204164E-001, 1.3140718E-002, 2.8410914E-003
 8.3724490E+000, 1.2084232E+003, 1.2527387E+003, 2.4614196E+000, 4.3201182E+001, 6.4236246E+001, 1.6853590E-001, 4.4833539E-002, 7.7679824E-002, 1.2410661E-002, 2.1060370E-002, 1.2150411E-001, 1.0845380E-002, 7.0525273E-001, 1.2338178E-002, 2.7340797E-003
 1.0403061E+001, 1.2179309E+003, 1.2636865E+003, 2.7476798E+000, 4.4900347E+001, 6.7449559E+001, 1.8817677E-001, 4.5621688E-002, 7.8165695E-002, 1.1574124E-002, 1.8617312E-002, 1.2144456E-001, 1.0100625E-002, 7.0832719E-001, 1.1509112E-002, 2.6218022E-003
 1.2433673E+001, 1.2263206E+003, 1.2733692E+003, 3.0066209E+000, 4.5806224E+001, 6.9773309E+001, 2.0676115E-001, 4.6623879E-002, 7.8520378E-002, 1.0722553E-002, 1.6403459E-002, 1.2119085E-001, 9.3428213E-003, 7.1132072E-001, 1.0663620E-002, 2.5053737E-003
 1.4464286E+001, 1.2336478E+003, 1.2818170E+003, 3.2386590E+000, 4.6198439E+001, 7.1648452E+001, 2.2466072E-001, 4.7841467E-002, 7.8735396E-002, 9.8741944E-003, 1.4364875E-002, 1.2074761E-001, 8.5882106E-003, 7.1424940E-001, 9.8206292E-003, 2.3874522E-003
 1.6494898E+001, 1.2394295E+003, 1.2884292E+003, 3.4502414E+000, 4.7144787E+001, 7.4701076E+001, 2.4401924E-001, 4.9366966E-002, 7.8776268E-002, 9.0111809E-003, 1.2481533E-002, 1.2005190E-001, 7.8209925E-003, 7.1717883E-001, 8.9623621E-003, 2.2650493E-003
