cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,cm,kW/m2,kW/m2,cm,kW/m2,cm,kW/m2,cm,K,K,K,K,K,K,K,K,K,K
 2.5000000E+001, 1.2366288E+003, 1.2578055E+003, 3.5396876E+000, 1.5648981E+002, 1.6864622E+002, 4.5480466E-001, 6.6567065E-002, 5.2218260E-002, 3.9520188E-002, 3.6113972E-002, 1.4698122E-001, 3.9520188E-002, 6.1907911E-001, 0.0000000E+000, 8.0000000E+000, 4.3857327E+001, 3.8488424E+001, 3.0508475E+001, 1.2668856E+000, 4.3867750E+001, 6.6579622E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.7000000E+001, 1.2266068E+003, 1.2476351E+003, 3.5396876E+000, 1.8719200E+002, 2.0163695E+002, 4.5480466E-001, 7.4923518E-002, 5.3130923E-002, 3.1949684E-002, 2.5287586E-002, 1.4134515E-001, 3.1949684E-002, 6.4141345E-001, 0.0000000E+000, 9.0000000E+000, 3.0071881E+001, 2.6979506E+001, 3.3050847E+001, 1.2668856E+000, 4.6178175E+001, 5.8387060E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.9000000E+001, 1.2266068E+003, 1.2476351E+003, 3.7791237E+000, 1.8719200E+002, 2.0163695E+002, 5.5758218E-001, 7.4923518E-002, 5.3130923E-002, 3.1949684E-002, 2.5287586E-002, 1.4134515E-001, 3.1949684E-002, 6.4141345E-001, 0.0000000E+000, 1.0000000E+001, 3.0071881E+001, 2.6979506E+001, 3.5593220E+001, 1.2405609E+000, 4.8488654E+001, 5.3673238E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.1000000E+001, 1.1979226E+003, 1.2176807E+003, 3.7791237E+000, 2.1597572E+002, 2.3209564E+002, 5.5758218E-001, 8.4227855E-002, 5.2591923E-002, 2.5352033E-002, 1.7757674E-002, 1.3376497E-001, 2.5352033E-002, 6.6095352E-001, 0.0000000E+000, 1.1000000E+001, 3.0071881E+001, 2.6979506E+001, 3.8135593E+001, 1.2050754E+000, 5.0799181E+001, 4.7519222E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.3000000E+001, 1.1979226E+003, 1.2176807E+003, 3.9551423E+000, 2.1597572E+002, 2.3209564E+002, 6.7269579E-001, 8.4227855E-002, 5.2591923E-002, 2.5352033E-002, 1.7757674E-002, 1.3376497E-001, 2.5352033E-002, 6.6095352E-001, 0.0000000E+000, 1.2000000E+001, 1.6972711E+001, 1.6225293E+001, 4.0677966E+001, 1.2050754E+000, 5.3109749E+001, 4.7519222E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.5000000E+001, 1.1556741E+003, 1.1734292E+003, 3.9551423E+000, 2.4050556E+002, 2.5746428E+002, 6.7269579E-001, 9.4007856E-002, 5.0832238E-002, 2.0000027E-002, 1.2444929E-002, 1.2497560E-001, 2.0000027E-002, 6.7773933E-001, 0.0000000E+000, 1.3000000E+001, 1.6972711E+001, 1.6225293E+001, 4.3220339E+001, 1.1622660E+000, 5.5420353E+001, 4.2152950E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.7000000E+001, 1.1556741E+003, 1.1734292E+003, 4.0723553E+000, 2.4050556E+002, 2.5746428E+002, 8.0399626E-001, 9.4007856E-002, 5.0832238E-002, 2.0000027E-002, 1.2444929E-002, 1.2497560E-001, 2.0000027E-002, 6.7773933E-001, 0.0000000E+000, 1.4000000E+001, 1.6972711E+001, 1.6225293E+001, 4.5762712E+001, 1.1622660E+000, 5.7730989E+001, 3.9109846E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.9000000E+001, 1.1049878E+003, 1.1203984E+003, 4.0723553E+000, 2.6067604E+002, 2.7792496E+002, 8.0399626E-001, 1.0380533E-001, 4.8263424E-002, 1.5754099E-002, 8.6539628E-003, 1.1566223E-001, 1.5754099E-002, 6.9210686E-001, 0.0000000E+000, 1.5000000E+001, 2.5166492E+001, 1.8883999E+001, 4.8305085E+001, 1.1141117E+000, 6.0041652E+001, 3.9109846E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.1000000E+001, 1.1049878E+003, 1.1203984E+003, 4.1441952E+000, 2.6067604E+002, 2.7792496E+002, 9.3881857E-001, 1.0380533E-001, 4.8263424E-002, 1.5754099E-002, 8.6539628E-003, 1.1566223E-001, 1.5754099E-002, 6.9210686E-001, 0.0000000E+000,NaN,NaN,NaN, 5.0847458E+001, 1.0622590E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.3000000E+001, 1.0520891E+003, 1.0653242E+003, 4.1441952E+000, 2.7673531E+002, 2.9394930E+002, 9.3881857E-001, 1.1299843E-001, 4.5402621E-002, 1.2387457E-002, 5.9826471E-003, 1.0663311E-001, 1.2387457E-002, 7.0420828E-001, 0.0000000E+000,NaN,NaN,NaN, 5.3389831E+001, 1.0622590E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.5000000E+001, 1.0520891E+003, 1.0653242E+003, 4.1800193E+000, 2.7673531E+002, 2.9394930E+002, 1.0716782E+000, 1.1299843E-001, 4.5402621E-002, 1.2387457E-002, 5.9826471E-003, 1.0663311E-001, 1.2387457E-002, 7.0420828E-001, 0.0000000E+000,NaN,NaN,NaN, 5.5932203E+001, 1.0079440E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.7000000E+001, 9.9980950E+002, 1.0111055E+003, 4.1800193E+000, 2.8960949E+002, 3.0660307E+002, 1.0716782E+000, 1.2146164E-001, 4.2501365E-002, 9.6430799E-003, 4.1072143E-003, 9.8136533E-002, 9.6430799E-003, 7.1450708E-001, 0.0000000E+000,NaN,NaN,NaN, 5.8474576E+001, 9.5173418E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.9000000E+001, 9.9980950E+002, 1.0111055E+003, 4.1939868E+000, 2.8960949E+002, 3.0660307E+002, 1.1922344E+000, 1.2146164E-001, 4.2501365E-002, 9.6430799E-003, 4.1072143E-003, 9.8136533E-002, 9.6430799E-003, 7.1450708E-001, 0.0000000E+000,NaN,NaN,NaN, 6.1016949E+001, 9.5173418E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.1000000E+001, 9.5009108E+002, 9.5972784E+002, 4.1939868E+000, 2.9882330E+002, 3.1547342E+002, 1.1922344E+000, 1.2911324E-001, 3.9706702E-002, 7.3862275E-003, 2.8024314E-003, 9.0333175E-002, 7.3862275E-003, 7.2327200E-001, 0.0000000E+000,NaN,NaN,NaN, 6.3559322E+001, 8.9532411E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.3000000E+001, 9.5009108E+002, 9.5972784E+002, 4.1867022E+000, 2.9882330E+002, 3.1547342E+002, 1.2893164E+000, 1.2911324E-001, 3.9706702E-002, 7.3862275E-003, 2.8024314E-003, 9.0333175E-002, 7.3862275E-003, 7.2327200E-001, 0.0000000E+000,NaN,NaN,NaN, 6.6101695E+001, 8.3905959E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.5000000E+001, 9.0174361E+002, 9.0986710E+002, 4.1867022E+000, 3.0302681E+002, 3.1917863E+002, 1.2893164E+000, 1.3626943E-001, 3.6934414E-002, 5.4928392E-003, 1.8938925E-003, 8.2932886E-002, 5.4928392E-003, 7.3098370E-001, 0.0000000E+000,NaN,NaN,NaN, 6.8644068E+001, 8.3905959E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.7000000E+001, 9.0174361E+002, 9.0986710E+002, 4.1638734E+000, 3.0302681E+002, 3.1917863E+002, 1.3703047E+000, 1.3626943E-001, 3.6934414E-002, 5.4928392E-003, 1.8938925E-003, 8.2932886E-002, 5.4928392E-003, 7.3098370E-001, 0.0000000E+000,NaN,NaN,NaN, 7.1186441E+001, 7.8326520E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.9000000E+001, 8.5468908E+002, 8.6148141E+002, 4.1638734E+000, 3.0122312E+002, 3.1660974E+002, 1.3703047E+000, 1.4300606E-001, 3.4176894E-002, 3.9269547E-003, 1.2608839E-003, 7.5885346E-002, 3.9269547E-003, 7.3781691E-001, 0.0000000E+000,NaN,NaN,NaN, 7.3728814E+001, 7.8326520E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.1000000E+001, 8.5468908E+002, 8.6148141E+002, 4.1152534E+000, 3.0122312E+002, 3.1660974E+002, 1.4515598E+000, 1.4300606E-001, 3.4176894E-002, 3.9269547E-003, 1.2608839E-003, 7.5885346E-002, 3.9269547E-003, 7.3781691E-001, 0.0000000E+000,NaN,NaN,NaN, 7.6271186E+001, 7.2905145E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.3000000E+001, 8.0905528E+002, 8.1458643E+002, 4.1152534E+000, 2.9313669E+002, 3.0746821E+002, 1.4515598E+000, 1.4936581E-001, 3.1422697E-002, 2.6828255E-003, 8.2679267E-004, 6.9162329E-002, 2.6828255E-003, 7.4385672E-001, 0.0000000E+000,NaN,NaN,NaN, 7.8813559E+001, 6.7682225E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.5000000E+001, 8.0905528E+002, 8.1458643E+002, 4.0586991E+000, 2.9313669E+002, 3.0746821E+002, 1.5100064E+000, 1.4936581E-001, 3.1422697E-002, 2.6828255E-003, 8.2679267E-004, 6.9162329E-002, 2.6828255E-003, 7.4385672E-001, 0.0000000E+000,NaN,NaN,NaN, 8.1355932E+001, 6.7682225E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.7000000E+001, 7.6564940E+002, 7.7006254E+002, 4.0586991E+000, 2.7986398E+002, 2.9291780E+002, 1.5100064E+000, 1.5519002E-001, 2.8762869E-002, 1.7658283E-003, 5.3428915E-004, 6.2950952E-002, 1.7658283E-003, 7.4903021E-001, 0.0000000E+000,NaN,NaN,NaN, 8.3898305E+001, 6.2695811E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.9000000E+001, 7.6564940E+002, 7.7006254E+002, 3.9974365E+000, 2.7986398E+002, 2.9291780E+002, 1.5347707E+000, 1.5519002E-001, 2.8762869E-002, 1.7658283E-003, 5.3428915E-004, 6.2950952E-002, 1.7658283E-003, 7.4903021E-001, 0.0000000E+000,NaN,NaN,NaN, 8.6440678E+001, 5.7972341E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.1000000E+001, 7.2523622E+002, 7.2867837E+002, 3.9974365E+000, 2.6390182E+002, 2.7568632E+002, 1.5347707E+000, 1.6043787E-001, 2.6250615E-002, 1.1296793E-003, 3.4364293E-004, 5.7311628E-002, 1.1296793E-003, 7.5339689E-001, 0.0000000E+000,NaN,NaN,NaN, 8.8983051E+001, 5.7972341E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.3000000E+001, 7.2523622E+002, 7.2867837E+002, 3.9379205E+000, 2.6390182E+002, 2.7568632E+002, 1.5376348E+000, 1.6043787E-001, 2.6250615E-002, 1.1296793E-003, 3.4364293E-004, 5.7311628E-002, 1.1296793E-003, 7.5339689E-001, 0.0000000E+000,NaN,NaN,NaN, 9.1525424E+001, 5.3524230E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.5000000E+001, 6.8760327E+002, 6.9012696E+002, 3.9379205E+000, 2.4423574E+002, 2.5472430E+002, 1.5376348E+000, 1.6520236E-001, 2.3873964E-002, 7.1195150E-004, 2.1936833E-004, 5.2158796E-002, 7.1195150E-004, 7.5712161E-001, 0.0000000E+000,NaN,NaN,NaN, 9.4067797E+001, 4.9356336E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.7000000E+001, 6.8760327E+002, 6.9012696E+002, 3.8696330E+000, 2.4423574E+002, 2.5472430E+002, 1.5349394E+000, 1.6520236E-001, 2.3873964E-002, 7.1195150E-004, 2.1936833E-004, 5.2158796E-002, 7.1195150E-004, 7.5712161E-001, 0.0000000E+000,NaN,NaN,NaN, 9.6610169E+001, 4.9356336E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.9000000E+001, 6.5308284E+002, 6.5479203E+002, 3.8696330E+000, 2.2393274E+002, 2.3325832E+002, 1.5349394E+000, 1.6945976E-001, 2.1684495E-002, 4.4878871E-004, 1.4006299E-004, 4.7532154E-002, 4.4878871E-004, 7.6028595E-001, 0.0000000E+000,NaN,NaN,NaN, 9.9152542E+001, 4.5467782E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.1000000E+001, 6.5308284E+002, 6.5479203E+002, 3.8030708E+000, 2.2393274E+002, 2.3325832E+002, 1.5213124E+000, 1.6945976E-001, 2.1684495E-002, 4.4878871E-004, 1.4006299E-004, 4.7532154E-002, 4.4878871E-004, 7.6028595E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0169492E+002, 4.5467782E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.3000000E+001, 6.2175686E+002, 6.2290069E+002, 3.8030708E+000, 2.0384545E+002, 2.1211098E+002, 1.5213124E+000, 1.7322714E-001, 1.9706778E-002, 2.8318220E-004, 8.9850600E-005, 4.3424301E-002, 2.8318220E-004, 7.6298556E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0423729E+002, 4.1854454E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.5000000E+001, 6.2175686E+002, 6.2290069E+002, 3.7299091E+000, 2.0384545E+002, 2.1211098E+002, 1.5071808E+000, 1.7322714E-001, 1.9706778E-002, 2.8318220E-004, 8.9850600E-005, 4.3424301E-002, 2.8318220E-004, 7.6298556E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0677966E+002, 3.8509933E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.7000000E+001, 5.9387893E+002, 5.9461466E+002, 3.7299091E+000, 1.8552172E+002, 1.9284316E+002, 1.5071808E+000, 1.7649646E-001, 1.7965863E-002, 1.8082714E-004, 5.7814539E-005, 3.9851264E-002, 1.8082714E-004, 7.6526694E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0932203E+002, 3.8509933E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.9000000E+001, 5.9387893E+002, 5.9461466E+002, 3.6562929E+000, 1.8552172E+002, 1.9284316E+002, 1.4983328E+000, 1.7649646E-001, 1.7965863E-002, 1.8082714E-004, 5.7814539E-005, 3.9851264E-002, 1.8082714E-004, 7.6526694E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1186441E+002, 3.5428968E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.1000000E+001, 5.6937147E+002, 5.6982906E+002, 3.6562929E+000, 1.6922348E+002, 1.7572391E+002, 1.4983328E+000, 1.7931680E-001, 1.6449228E-002, 1.1722319E-004, 3.7770143E-005, 3.6763823E-002, 1.1722319E-004, 7.6719793E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1440678E+002, 3.2603182E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.3000000E+001, 5.6937147E+002, 5.6982906E+002, 3.5822521E+000, 1.6922348E+002, 1.7572391E+002, 1.4816856E+000, 1.7931680E-001, 1.6449228E-002, 1.1722319E-004, 3.7770143E-005, 3.6763823E-002, 1.1722319E-004, 7.6719793E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1694915E+002, 3.2603182E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E+001, 5.4812261E+002, 5.4844454E+002, 3.5822521E+000, 1.5491970E+002, 1.6078643E+002, 1.4816856E+000, 1.8171534E-001, 1.5151009E-002, 7.7159377E-005, 2.4961326E-005, 3.4135241E-002, 7.7159377E-005, 7.6881913E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1949153E+002, 3.0014020E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.7000000E+001, 5.4812261E+002, 5.4844454E+002, 3.5199011E+000, 1.5491970E+002, 1.6078643E+002, 1.4613689E+000, 1.8171534E-001, 1.5151009E-002, 7.7159377E-005, 2.4961326E-005, 3.4135241E-002, 7.7159377E-005, 7.6881913E-001, 0.0000000E+000,NaN,NaN,NaN, 1.2203390E+002, 2.7643514E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.9000000E+001, 5.2954856E+002, 5.2981461E+002, 3.5199011E+000, 1.4256859E+002, 1.4790915E+002, 1.4613689E+000, 1.8378532E-001, 1.4025355E-002, 5.1364331E-005, 1.6691444E-005, 3.1864908E-002, 5.1364331E-005, 7.7020500E-001, 0.0000000E+000,NaN,NaN,NaN, 1.2457627E+002, 2.7643514E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2711864E+002, 2.5470581E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2966102E+002, 2.5470581E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3220339E+002, 2.3480162E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
