s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-3.9775732E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9775732E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0010657E+000, 1.2328597E+001,-2.5764496E+000,-1.2096446E+000,-3.1608750E-001,-1.2567944E-003, 0.0000000E+000, 0.0000000E+000, 8.1371960E+000, 8.2251588E+000, 0.0000000E+000, 2.8562653E-004, 0.0000000E+000, 0.0000000E+000
 4.0007329E+000, 1.9313028E+001,-4.3069153E+000,-1.4668239E+001,-4.8040978E-001,-1.8735109E-003, 0.0000000E+000, 0.0000000E+000,-4.7879235E-002,-1.4440981E-001, 0.0000000E+000, 4.2505136E-004, 0.0000000E+000, 0.0000000E+000
 6.0010715E+000, 1.9524856E+001,-4.3804991E+000,-1.5390080E+001,-4.7003328E-001,-1.8830987E-003, 0.0000000E+000, 0.0000000E+000,-6.2971105E-001,-7.1763961E-001, 0.0000000E+000, 4.2878650E-004, 0.0000000E+000, 0.0000000E+000
 8.0009518E+000, 1.9478310E+001,-4.3618474E+000,-1.4538554E+001,-4.7992838E-001,-1.8789371E-003, 0.0000000E+000, 0.0000000E+000, 1.7993055E-001, 9.6101641E-002, 0.0000000E+000, 4.2885557E-004, 0.0000000E+000, 0.0000000E+000
 1.0000143E+001, 1.9511479E+001,-4.3687881E+000,-1.4374094E+001,-4.7568975E-001,-1.8778558E-003, 0.0000000E+000, 0.0000000E+000, 4.3810517E-001, 2.9102898E-001, 0.0000000E+000, 4.2885683E-004, 0.0000000E+000, 0.0000000E+000
 1.2001387E+001, 1.9553046E+001,-4.3790547E+000,-1.4994252E+001,-4.8541786E-001,-1.8902496E-003, 0.0000000E+000, 0.0000000E+000,-1.5425655E-001,-3.0756916E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 1.4000010E+001, 1.9531000E+001,-4.3708755E+000,-1.4990426E+001,-4.7246851E-001,-1.8980748E-003, 0.0000000E+000, 0.0000000E+000,-1.8226132E-001,-3.0466849E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 1.6000919E+001, 1.9507933E+001,-4.3647811E+000,-1.4938848E+001,-4.7956646E-001,-1.8910252E-003, 0.0000000E+000, 0.0000000E+000,-1.4841730E-001,-2.7715398E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 1.8001396E+001, 1.9508286E+001,-4.3771882E+000,-1.4633123E+001,-4.7818045E-001,-1.8867789E-003, 0.0000000E+000, 0.0000000E+000, 1.1910913E-001, 1.7907085E-002, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 2.0000809E+001, 1.9507126E+001,-4.3831565E+000,-1.5201773E+001,-4.7131978E-001,-1.8873445E-003, 0.0000000E+000, 0.0000000E+000,-4.7496193E-001,-5.5101044E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
 2.2001329E+001, 1.9489476E+001,-4.3651197E+000,-1.3983778E+001,-4.7371276E-001,-1.8835993E-003, 0.0000000E+000, 0.0000000E+000, 8.0774175E-001, 6.6498182E-001, 0.0000000E+000, 4.2885686E-004, 0.0000000E+000, 0.0000000E+000
