s,kg/m2/s,kW/m2,kW/m2,C,C,m/s
 3.8164327E+000, 1.6284220E-002, 2.9287440E+001, 2.6651570E-002, 6.4561664E+001, 6.4561664E+001, 5.4300776E+000
 3.8193297E+000, 1.6284312E-002, 2.9329071E+001, 2.6689455E-002, 6.4561886E+001, 6.4561886E+001, 5.3979760E+000
 3.8222266E+000, 1.6284402E-002, 2.9318299E+001, 2.6679652E-002, 6.4562106E+001, 6.4562106E+001, 5.3251975E+000
 3.8251236E+000, 1.6284492E-002, 2.9247446E+001, 2.6615176E-002, 6.4562325E+001, 6.4562325E+001, 5.2155218E+000
 3.8280206E+000, 1.6284582E-002, 2.9218512E+001, 2.6588846E-002, 6.4562542E+001, 6.4562542E+001, 5.0761430E+000
 3.8309175E+000, 1.6284671E-002, 2.9168340E+001, 2.6543190E-002, 6.4562758E+001, 6.4562758E+001, 4.9169751E+000
 3.8338145E+000, 1.6284759E-002, 2.9133268E+001, 2.6511274E-002, 6.4562973E+001, 6.4562973E+001, 4.7512217E+000
 3.8367115E+000, 1.6284847E-002, 2.9001184E+001, 2.6391077E-002, 6.4563187E+001, 6.4563187E+001, 4.5915378E+000
 3.8396085E+000, 1.6284935E-002, 2.8912707E+001, 2.6310563E-002, 6.4563400E+001, 6.4563400E+001, 4.4479755E+000
 3.8425054E+000, 1.6285022E-002, 2.8872515E+001, 2.6273989E-002, 6.4563611E+001, 6.4563611E+001, 4.3300923E+000
 3.8454024E+000, 1.6285108E-002, 2.8826647E+001, 2.6232249E-002, 6.4563821E+001, 6.4563821E+001, 4.2442677E+000
 3.8482994E+000, 1.6285194E-002, 2.8774464E+001, 2.6184762E-002, 6.4564030E+001, 6.4564030E+001, 4.1943083E+000
 3.8511964E+000, 1.6285280E-002, 2.8764984E+001, 2.6176135E-002, 6.4564238E+001, 6.4564238E+001, 4.1818760E+000
 3.8540933E+000, 1.6285365E-002, 2.8738750E+001, 2.6152262E-002, 6.4564444E+001, 6.4564444E+001, 4.2095196E+000
 3.8569903E+000, 1.6285449E-002, 2.8749802E+001, 2.6162320E-002, 6.4564650E+001, 6.4564650E+001, 4.2717004E+000
 3.8598873E+000, 1.6285533E-002, 2.8742248E+001, 2.6155446E-002, 6.4564854E+001, 6.4564854E+001, 4.3619159E+000
 3.8627842E+000, 1.6285617E-002, 2.8771013E+001, 2.6181622E-002, 6.4565057E+001, 6.4565057E+001, 4.4712003E+000
 3.8656812E+000, 1.6285700E-002, 2.8742643E+001, 2.6155805E-002, 6.4565259E+001, 6.4565259E+001, 4.5885700E+000
 3.8685782E+000, 1.6285782E-002, 2.8724544E+001, 2.6139335E-002, 6.4565459E+001, 6.4565459E+001, 4.7096138E+000
 3.8714752E+000, 1.6285865E-002, 2.8627313E+001, 2.6050855E-002, 6.4565659E+001, 6.4565659E+001, 4.8261908E+000
 3.8743721E+000, 1.6285946E-002, 2.8628371E+001, 2.6051817E-002, 6.4565857E+001, 6.4565857E+001, 4.9289030E+000
 3.8772691E+000, 1.6286027E-002, 2.8537847E+001, 2.5969441E-002, 6.4566054E+001, 6.4566054E+001, 5.0082901E+000
 3.8801661E+000, 1.6286108E-002, 2.8555115E+001, 2.5985155E-002, 6.4566250E+001, 6.4566250E+001, 5.0622070E+000
 3.8830630E+000, 1.6286188E-002, 2.8480549E+001, 2.5917300E-002, 6.4566445E+001, 6.4566445E+001, 5.0835043E+000
 3.8859600E+000, 1.6286268E-002, 2.8488919E+001, 2.5924916E-002, 6.4566639E+001, 6.4566639E+001, 5.0646343E+000
 3.8888570E+000, 1.6286347E-002, 2.8490799E+001, 2.5926627E-002, 6.4566832E+001, 6.4566832E+001, 5.0219654E+000
 3.8917540E+000, 1.6286426E-002, 2.8513861E+001, 2.5947614E-002, 6.4567023E+001, 6.4567023E+001, 4.9578804E+000
 3.8946509E+000, 1.6286505E-002, 2.8497248E+001, 2.5932496E-002, 6.4567214E+001, 6.4567214E+001, 4.8889146E+000
 3.8975479E+000, 1.6286582E-002, 2.8516793E+001, 2.5950282E-002, 6.4567403E+001, 6.4567403E+001, 4.8234625E+000
 3.9004449E+000, 1.6286660E-002, 2.8512169E+001, 2.5946074E-002, 6.4567591E+001, 6.4567591E+001, 4.7659654E+000
 3.9033419E+000, 1.6286737E-002, 2.8475980E+001, 2.5913142E-002, 6.4567778E+001, 6.4567778E+001, 4.7268003E+000
 3.9062388E+000, 1.6286814E-002, 2.8429660E+001, 2.5870991E-002, 6.4567964E+001, 6.4567964E+001, 4.7138465E+000
 3.9091358E+000, 1.6286890E-002, 2.8423456E+001, 2.5865345E-002, 6.4568149E+001, 6.4568149E+001, 4.7312266E+000
 3.9120328E+000, 1.6286965E-002, 2.8414956E+001, 2.5857610E-002, 6.4568333E+001, 6.4568333E+001, 4.7838159E+000
 3.9149297E+000, 1.6287041E-002, 2.8434687E+001, 2.5875565E-002, 6.4568516E+001, 6.4568516E+001, 4.8585321E+000
 3.9178267E+000, 1.6287116E-002, 2.8472404E+001, 2.5909888E-002, 6.4568698E+001, 6.4568698E+001, 4.9513713E+000
 3.9207237E+000, 1.6287190E-002, 2.8461357E+001, 2.5899834E-002, 6.4568879E+001, 6.4568879E+001, 5.0552428E+000
 3.9236207E+000, 1.6287264E-002, 2.8490229E+001, 2.5926109E-002, 6.4569058E+001, 6.4569058E+001, 5.1566268E+000
 3.9265176E+000, 1.6287338E-002, 2.8492374E+001, 2.5928061E-002, 6.4569237E+001, 6.4569237E+001, 5.2454773E+000
 3.9294146E+000, 1.6287411E-002, 2.8439358E+001, 2.5879816E-002, 6.4569415E+001, 6.4569415E+001, 5.3009368E+000
 3.9323116E+000, 1.6287483E-002, 2.8416380E+001, 2.5858906E-002, 6.4569591E+001, 6.4569591E+001, 5.3124048E+000
 3.9352085E+000, 1.6287556E-002, 2.8363707E+001, 2.5810974E-002, 6.4569767E+001, 6.4569767E+001, 5.2863594E+000
 3.9381055E+000, 1.6287627E-002, 2.8346941E+001, 2.5795716E-002, 6.4569942E+001, 6.4569942E+001, 5.2306183E+000
 3.9412922E+000, 1.6287706E-002, 2.8373643E+001, 2.5820015E-002, 6.4570133E+001, 6.4570133E+001, 5.1348662E+000
 3.9444789E+000, 1.6287784E-002, 2.8413240E+001, 2.5856048E-002, 6.4570322E+001, 6.4570322E+001, 5.0108528E+000
 3.9476655E+000, 1.6287862E-002, 2.8391137E+001, 2.5835935E-002, 6.4570511E+001, 6.4570511E+001, 4.8799646E+000
 3.9508522E+000, 1.6287939E-002, 2.8389194E+001, 2.5834166E-002, 6.4570698E+001, 6.4570698E+001, 4.7305757E+000
 3.9540389E+000, 1.6288015E-002, 2.8410123E+001, 2.5853212E-002, 6.4570884E+001, 6.4570884E+001, 4.6220268E+000
 3.9572255E+000, 1.6288092E-002, 2.8452958E+001, 2.5892192E-002, 6.4571069E+001, 6.4571069E+001, 4.5455772E+000
 3.9604122E+000, 1.6288167E-002, 2.8468973E+001, 2.5906766E-002, 6.4571253E+001, 6.4571253E+001, 4.5063795E+000
 3.9635989E+000, 1.6288242E-002, 2.8604898E+001, 2.6030458E-002, 6.4571435E+001, 6.4571435E+001, 4.5091890E+000
 3.9667855E+000, 1.6288317E-002, 2.8710459E+001, 2.6126518E-002, 6.4571617E+001, 6.4571617E+001, 4.5544340E+000
 3.9699722E+000, 1.6288391E-002, 2.8819788E+001, 2.6226007E-002, 6.4571797E+001, 6.4571797E+001, 4.6799392E+000
 3.9731589E+000, 1.6288465E-002, 2.8878022E+001, 2.6279000E-002, 6.4571976E+001, 6.4571976E+001, 4.8115353E+000
 3.9763455E+000, 1.6288538E-002, 2.8972937E+001, 2.6365372E-002, 6.4572154E+001, 6.4572154E+001, 4.9764330E+000
 3.9795322E+000, 1.6288611E-002, 2.9051916E+001, 2.6437244E-002, 6.4572331E+001, 6.4572331E+001, 5.1090506E+000
 3.9827189E+000, 1.6288683E-002, 2.9110096E+001, 2.6490187E-002, 6.4572507E+001, 6.4572507E+001, 5.3184084E+000
 3.9859056E+000, 1.6288755E-002, 2.9169754E+001, 2.6544476E-002, 6.4572681E+001, 6.4572681E+001, 5.5051339E+000
 3.9890922E+000, 1.6288827E-002, 2.9222130E+001, 2.6592138E-002, 6.4572855E+001, 6.4572855E+001, 5.6647536E+000
 3.9922789E+000, 1.6288898E-002, 2.9215194E+001, 2.6585827E-002, 6.4573027E+001, 6.4573027E+001, 5.7801825E+000
 3.9954656E+000, 1.6288968E-002, 2.9205724E+001, 2.6577209E-002, 6.4573198E+001, 6.4573198E+001, 5.8587925E+000
 3.9986522E+000, 1.6289038E-002, 2.9197297E+001, 2.6569541E-002, 6.4573369E+001, 6.4573369E+001, 5.8976123E+000
 4.0018389E+000, 1.6289108E-002, 2.9229054E+001, 2.6598439E-002, 6.4573538E+001, 6.4573538E+001, 5.8987790E+000
 4.0050256E+000, 1.6289177E-002, 2.9218458E+001, 2.6588797E-002, 6.4573706E+001, 6.4573706E+001, 5.8659243E+000
 4.0082122E+000, 1.6289246E-002, 2.9257556E+001, 2.6624376E-002, 6.4573873E+001, 6.4573873E+001, 5.8219554E+000
 4.0113989E+000, 1.6289314E-002, 2.9216887E+001, 2.6587367E-002, 6.4574039E+001, 6.4574039E+001, 5.7916419E+000
 4.0145856E+000, 1.6289382E-002, 2.9186030E+001, 2.6559288E-002, 6.4574204E+001, 6.4574204E+001, 5.7813358E+000
 4.0174399E+000, 1.6289442E-002, 2.9146854E+001, 2.6523637E-002, 6.4574350E+001, 6.4574350E+001, 5.7970594E+000
 4.0202943E+000, 1.6289502E-002, 2.9096156E+001, 2.6477502E-002, 6.4574496E+001, 6.4574496E+001, 5.8273869E+000
 4.0231486E+000, 1.6289562E-002, 2.9055493E+001, 2.6440498E-002, 6.4574641E+001, 6.4574641E+001, 5.8671410E+000
 4.0260030E+000, 1.6289621E-002, 2.8988437E+001, 2.6379478E-002, 6.4574786E+001, 6.4574786E+001, 5.9090333E+000
 4.0288574E+000, 1.6289680E-002, 2.8900674E+001, 2.6299613E-002, 6.4574929E+001, 6.4574929E+001, 5.9397802E+000
 4.0317117E+000, 1.6289739E-002, 2.8853504E+001, 2.6256689E-002, 6.4575072E+001, 6.4575072E+001, 5.9482323E+000
 4.0345661E+000, 1.6289798E-002, 2.8770207E+001, 2.6180889E-002, 6.4575214E+001, 6.4575214E+001, 5.9226356E+000
 4.0374204E+000, 1.6289856E-002, 2.8733577E+001, 2.6147555E-002, 6.4575355E+001, 6.4575355E+001, 5.8555057E+000
 4.0402748E+000, 1.6289913E-002, 2.8674998E+001, 2.6094248E-002, 6.4575495E+001, 6.4575495E+001, 5.7546081E+000
 4.0431291E+000, 1.6289971E-002, 2.8619874E+001, 2.6044086E-002, 6.4575635E+001, 6.4575635E+001, 5.6261698E+000
 4.0459835E+000, 1.6290028E-002, 2.8535373E+001, 2.5967189E-002, 6.4575773E+001, 6.4575773E+001, 5.4821294E+000
 4.0488378E+000, 1.6290085E-002, 2.8492830E+001, 2.5928476E-002, 6.4575911E+001, 6.4575911E+001, 5.3386938E+000
 4.0516922E+000, 1.6290141E-002, 2.8459899E+001, 2.5898508E-002, 6.4576048E+001, 6.4576048E+001, 5.2115126E+000
 4.0545465E+000, 1.6290197E-002, 2.8358086E+001, 2.5805859E-002, 6.4576184E+001, 6.4576184E+001, 5.1193858E+000
 4.0574009E+000, 1.6290253E-002, 2.8293920E+001, 2.5747467E-002, 6.4576320E+001, 6.4576320E+001, 5.0734623E+000
 4.0602552E+000, 1.6290308E-002, 2.8173906E+001, 2.5638255E-002, 6.4576455E+001, 6.4576455E+001, 5.0797362E+000
 4.0631096E+000, 1.6290364E-002, 2.8071593E+001, 2.5545150E-002, 6.4576589E+001, 6.4576589E+001, 5.1361864E+000
 4.0659639E+000, 1.6290418E-002, 2.7927259E+001, 2.5413806E-002, 6.4576722E+001, 6.4576722E+001, 5.2406465E+000
 4.0688183E+000, 1.6290473E-002, 2.7828785E+001, 2.5324195E-002, 6.4576854E+001, 6.4576854E+001, 5.3881542E+000
 4.0716727E+000, 1.6290527E-002, 2.7726354E+001, 2.5230982E-002, 6.4576986E+001, 6.4576986E+001, 5.5718718E+000
 4.0745270E+000, 1.6290581E-002, 2.7626820E+001, 2.5140406E-002, 6.4577117E+001, 6.4577117E+001, 5.7809999E+000
 4.0773814E+000, 1.6290635E-002, 2.7548553E+001, 2.5069183E-002, 6.4577247E+001, 6.4577247E+001, 5.9979804E+000
 4.0802357E+000, 1.6290688E-002, 2.7413474E+001, 2.4946262E-002, 6.4577377E+001, 6.4577377E+001, 6.2037983E+000
 4.0830901E+000, 1.6290741E-002, 2.7342120E+001, 2.4881329E-002, 6.4577506E+001, 6.4577506E+001, 6.3667231E+000
 4.0859444E+000, 1.6290794E-002, 2.7267791E+001, 2.4813689E-002, 6.4577634E+001, 6.4577634E+001, 6.4624275E+000
 4.0887988E+000, 1.6290846E-002, 2.7268673E+001, 2.4814492E-002, 6.4577761E+001, 6.4577761E+001, 6.4749460E+000
 4.0916531E+000, 1.6290898E-002, 2.7264291E+001, 2.4810505E-002, 6.4577887E+001, 6.4577887E+001, 6.3971890E+000
 4.0945075E+000, 1.6290950E-002, 2.7303166E+001, 2.4845881E-002, 6.4578013E+001, 6.4578013E+001, 6.2333119E+000
 4.0973618E+000, 1.6291001E-002, 2.7297797E+001, 2.4840996E-002, 6.4578138E+001, 6.4578138E+001, 5.9986887E+000
 4.1005016E+000, 1.6291058E-002, 2.7364822E+001, 2.4901988E-002, 6.4578275E+001, 6.4578275E+001, 5.6918455E+000
 4.1036414E+000, 1.6291114E-002, 2.7374955E+001, 2.4911209E-002, 6.4578411E+001, 6.4578411E+001, 5.3785225E+000
 4.1067812E+000, 1.6291169E-002, 2.7406440E+001, 2.4939860E-002, 6.4578546E+001, 6.4578546E+001, 5.1006781E+000
 4.1099210E+000, 1.6291225E-002, 2.7427642E+001, 2.4959155E-002, 6.4578681E+001, 6.4578681E+001, 4.8903869E+000
 4.1130608E+000, 1.6291279E-002, 2.7491647E+001, 2.5017399E-002, 6.4578814E+001, 6.4578814E+001, 4.7701319E+000
 4.1162006E+000, 1.6291334E-002, 2.7545230E+001, 2.5066159E-002, 6.4578947E+001, 6.4578947E+001, 4.7441631E+000
 4.1193404E+000, 1.6291388E-002, 2.7608794E+001, 2.5124003E-002, 6.4579078E+001, 6.4579078E+001, 4.8076098E+000
 4.1224802E+000, 1.6291442E-002, 2.7626704E+001, 2.5140301E-002, 6.4579209E+001, 6.4579209E+001, 4.9449578E+000
 4.1256199E+000, 1.6291496E-002, 2.7646405E+001, 2.5158229E-002, 6.4579339E+001, 6.4579339E+001, 5.1393889E+000
 4.1287597E+000, 1.6291549E-002, 2.7665667E+001, 2.5175757E-002, 6.4579469E+001, 6.4579469E+001, 5.3619472E+000
 4.1318995E+000, 1.6291602E-002, 2.7675150E+001, 2.5184387E-002, 6.4579597E+001, 6.4579597E+001, 5.5908088E+000
 4.1350393E+000, 1.6291654E-002, 2.7648198E+001, 2.5159860E-002, 6.4579725E+001, 6.4579725E+001, 5.8091304E+000
 4.1381791E+000, 1.6291707E-002, 2.7672609E+001, 2.5182074E-002, 6.4579852E+001, 6.4579852E+001, 5.9973415E+000
 4.1413189E+000, 1.6291759E-002, 2.7713812E+001, 2.5219569E-002, 6.4579978E+001, 6.4579978E+001, 6.1402573E+000
 4.1444587E+000, 1.6291810E-002, 2.7793328E+001, 2.5291929E-002, 6.4580103E+001, 6.4580103E+001, 6.2264548E+000
 4.1475985E+000, 1.6291861E-002, 2.7875968E+001, 2.5367131E-002, 6.4580228E+001, 6.4580228E+001, 6.2521997E+000
 4.1507383E+000, 1.6291912E-002, 2.7941071E+001, 2.5426374E-002, 6.4580351E+001, 6.4580351E+001, 6.2165012E+000
 4.1538780E+000, 1.6291963E-002, 2.8087506E+001, 2.5559630E-002, 6.4580474E+001, 6.4580474E+001, 6.1344479E+000
 4.1566971E+000, 1.6292008E-002, 2.8146765E+001, 2.5613556E-002, 6.4580584E+001, 6.4580584E+001, 6.0414475E+000
 4.1595161E+000, 1.6292053E-002, 2.8272904E+001, 2.5728343E-002, 6.4580693E+001, 6.4580693E+001, 5.9457068E+000
 4.1623351E+000, 1.6292098E-002, 2.8330228E+001, 2.5780507E-002, 6.4580802E+001, 6.4580802E+001, 5.8597742E+000
 4.1651541E+000, 1.6292142E-002, 2.8428595E+001, 2.5870022E-002, 6.4580910E+001, 6.4580910E+001, 5.7936859E+000
 4.1679731E+000, 1.6292186E-002, 2.8551040E+001, 2.5981446E-002, 6.4581017E+001, 6.4581017E+001, 5.7553843E+000
 4.1707922E+000, 1.6292230E-002, 2.8692570E+001, 2.6110238E-002, 6.4581124E+001, 6.4581124E+001, 5.7487693E+000
 4.1736112E+000, 1.6292274E-002, 2.8796414E+001, 2.6204737E-002, 6.4581230E+001, 6.4581230E+001, 5.7742367E+000
 4.1764302E+000, 1.6292317E-002, 2.8942648E+001, 2.6337810E-002, 6.4581335E+001, 6.4581335E+001, 5.8204285E+000
 4.1792492E+000, 1.6292360E-002, 2.9014505E+001, 2.6403200E-002, 6.4581440E+001, 6.4581440E+001, 5.8772156E+000
 4.1820682E+000, 1.6292403E-002, 2.9037817E+001, 2.6424413E-002, 6.4581545E+001, 6.4581545E+001, 5.9403950E+000
 4.1848872E+000, 1.6292446E-002, 2.9079118E+001, 2.6461998E-002, 6.4581648E+001, 6.4581648E+001, 5.9948814E+000
 4.1877063E+000, 1.6292489E-002, 2.9205779E+001, 2.6577259E-002, 6.4581751E+001, 6.4581751E+001, 6.0431627E+000
 4.1905253E+000, 1.6292531E-002, 2.9289206E+001, 2.6653178E-002, 6.4581854E+001, 6.4581854E+001, 6.0839070E+000
 4.1933443E+000, 1.6292573E-002, 2.9385366E+001, 2.6740683E-002, 6.4581956E+001, 6.4581956E+001, 6.0994672E+000
 4.1961633E+000, 1.6292615E-002, 2.9426473E+001, 2.6778091E-002, 6.4582057E+001, 6.4582057E+001, 6.0858462E+000
 4.1989823E+000, 1.6292656E-002, 2.9528118E+001, 2.6870587E-002, 6.4582158E+001, 6.4582158E+001, 6.0417329E+000
 4.2018014E+000, 1.6292697E-002, 2.9556646E+001, 2.6896548E-002, 6.4582259E+001, 6.4582259E+001, 5.9657652E+000
 4.2046204E+000, 1.6292738E-002, 2.9624809E+001, 2.6958576E-002, 6.4582358E+001, 6.4582358E+001, 5.8589328E+000
 4.2074394E+000, 1.6292779E-002, 2.9667504E+001, 2.6997429E-002, 6.4582457E+001, 6.4582457E+001, 5.7278166E+000
 4.2102584E+000, 1.6292820E-002, 2.9761173E+001, 2.7082668E-002, 6.4582556E+001, 6.4582556E+001, 5.5802547E+000
 4.2130774E+000, 1.6292860E-002, 2.9840162E+001, 2.7154547E-002, 6.4582654E+001, 6.4582654E+001, 5.4245545E+000
 4.2158965E+000, 1.6292900E-002, 2.9882217E+001, 2.7192817E-002, 6.4582752E+001, 6.4582752E+001, 5.2656670E+000
 4.2187155E+000, 1.6292940E-002, 2.9920085E+001, 2.7227277E-002, 6.4582849E+001, 6.4582849E+001, 5.1111743E+000
 4.2215345E+000, 1.6292980E-002, 2.9912507E+001, 2.7220382E-002, 6.4582945E+001, 6.4582945E+001, 4.9622125E+000
 4.2243535E+000, 1.6293019E-002, 2.9939271E+001, 2.7244736E-002, 6.4583041E+001, 6.4583041E+001, 4.8240969E+000
 4.2271725E+000, 1.6293059E-002, 2.9932866E+001, 2.7238908E-002, 6.4583136E+001, 6.4583136E+001, 4.6986703E+000
 4.2299916E+000, 1.6293098E-002, 3.0034816E+001, 2.7331683E-002, 6.4583231E+001, 6.4583231E+001, 4.5876308E+000
 4.2328106E+000, 1.6293136E-002, 3.0007433E+001, 2.7306764E-002, 6.4583325E+001, 6.4583325E+001, 4.4913730E+000
 4.2356296E+000, 1.6293175E-002, 3.0059875E+001, 2.7354486E-002, 6.4583419E+001, 6.4583419E+001, 4.4097816E+000
 4.2384486E+000, 1.6293213E-002, 3.0052232E+001, 2.7347531E-002, 6.4583512E+001, 6.4583512E+001, 4.3428377E+000
 4.2412676E+000, 1.6293251E-002, 3.0111936E+001, 2.7401862E-002, 6.4583605E+001, 6.4583605E+001, 4.2916512E+000
 4.2440866E+000, 1.6293289E-002, 3.0100702E+001, 2.7391639E-002, 6.4583697E+001, 6.4583697E+001, 4.2532548E+000
 4.2469057E+000, 1.6293327E-002, 3.0182782E+001, 2.7466332E-002, 6.4583789E+001, 6.4583789E+001, 4.2306291E+000
 4.2497247E+000, 1.6293365E-002, 3.0212295E+001, 2.7493188E-002, 6.4583880E+001, 6.4583880E+001, 4.2261435E+000
 4.2525437E+000, 1.6293402E-002, 3.0227354E+001, 2.7506893E-002, 6.4583970E+001, 6.4583970E+001, 4.2468636E+000
 4.2553627E+000, 1.6293439E-002, 3.0248691E+001, 2.7526309E-002, 6.4584060E+001, 6.4584060E+001, 4.2900737E+000
 4.2581817E+000, 1.6293476E-002, 3.0320915E+001, 2.7592032E-002, 6.4584150E+001, 6.4584150E+001, 4.3575550E+000
 4.2610008E+000, 1.6293513E-002, 3.0312849E+001, 2.7584692E-002, 6.4584239E+001, 6.4584239E+001, 4.4427397E+000
 4.2638198E+000, 1.6293549E-002, 3.0302370E+001, 2.7575157E-002, 6.4584328E+001, 6.4584328E+001, 4.5478621E+000
 4.2666388E+000, 1.6293585E-002, 3.0265713E+001, 2.7541799E-002, 6.4584416E+001, 6.4584416E+001, 4.6667258E+000
 4.2694578E+000, 1.6293621E-002, 3.0264457E+001, 2.7540656E-002, 6.4584503E+001, 6.4584503E+001, 4.7939038E+000
 4.2722768E+000, 1.6293657E-002, 3.0240222E+001, 2.7518602E-002, 6.4584591E+001, 6.4584591E+001, 4.9167427E+000
 4.2750959E+000, 1.6293693E-002, 3.0253802E+001, 2.7530960E-002, 6.4584677E+001, 6.4584677E+001, 5.0312594E+000
 4.2779149E+000, 1.6293728E-002, 3.0246843E+001, 2.7524628E-002, 6.4584763E+001, 6.4584763E+001, 5.1292437E+000
 4.2807339E+000, 1.6293764E-002, 3.0274984E+001, 2.7550236E-002, 6.4584849E+001, 6.4584849E+001, 5.2078074E+000
 4.2835529E+000, 1.6293799E-002, 3.0291416E+001, 2.7565189E-002, 6.4584934E+001, 6.4584934E+001, 5.2634235E+000
 4.2863719E+000, 1.6293833E-002, 3.0359055E+001, 2.7626740E-002, 6.4585019E+001, 6.4585019E+001, 5.2968362E+000
 4.2891910E+000, 1.6293868E-002, 3.0400828E+001, 2.7664754E-002, 6.4585103E+001, 6.4585103E+001, 5.3044817E+000
 4.2920100E+000, 1.6293903E-002, 3.0506807E+001, 2.7761195E-002, 6.4585187E+001, 6.4585187E+001, 5.2907649E+000
 4.2948290E+000, 1.6293937E-002, 3.0561480E+001, 2.7810947E-002, 6.4585270E+001, 6.4585270E+001, 5.2636410E+000
 4.2976480E+000, 1.6293971E-002, 3.0629459E+001, 2.7872808E-002, 6.4585353E+001, 6.4585353E+001, 5.2266485E+000
 4.3004670E+000, 1.6294005E-002, 3.0710827E+001, 2.7946853E-002, 6.4585435E+001, 6.4585435E+001, 5.1875800E+000
 4.3032860E+000, 1.6294039E-002, 3.0790988E+001, 2.8019799E-002, 6.4585517E+001, 6.4585517E+001, 5.1537707E+000
 4.3061051E+000, 1.6294072E-002, 3.0838233E+001, 2.8062792E-002, 6.4585598E+001, 6.4585598E+001, 5.1297133E+000
 4.3089241E+000, 1.6294105E-002, 3.0926656E+001, 2.8143257E-002, 6.4585679E+001, 6.4585679E+001, 5.1189313E+000
 4.3117431E+000, 1.6294139E-002, 3.0968372E+001, 2.8181218E-002, 6.4585760E+001, 6.4585760E+001, 5.1299409E+000
 4.3145621E+000, 1.6294171E-002, 3.0915016E+001, 2.8132664E-002, 6.4585840E+001, 6.4585840E+001, 5.1619112E+000
 4.3173811E+000, 1.6294204E-002, 3.0923133E+001, 2.8140051E-002, 6.4585919E+001, 6.4585919E+001, 5.2169479E+000
 4.3202002E+000, 1.6294237E-002, 3.0927934E+001, 2.8144420E-002, 6.4585999E+001, 6.4585999E+001, 5.2924663E+000
 4.3230192E+000, 1.6294269E-002, 3.0836517E+001, 2.8061230E-002, 6.4586077E+001, 6.4586077E+001, 5.3866400E+000
 4.3258382E+000, 1.6294301E-002, 3.0831969E+001, 2.8057092E-002, 6.4586156E+001, 6.4586156E+001, 5.4927459E+000
 4.3286572E+000, 1.6294333E-002, 3.0794841E+001, 2.8023305E-002, 6.4586233E+001, 6.4586233E+001, 5.6035093E+000
 4.3314762E+000, 1.6294365E-002, 3.0722831E+001, 2.7957776E-002, 6.4586311E+001, 6.4586311E+001, 5.7077735E+000
 4.3342953E+000, 1.6294397E-002, 3.0653868E+001, 2.7895020E-002, 6.4586388E+001, 6.4586388E+001, 5.7967516E+000
 4.3371143E+000, 1.6294428E-002, 3.0572414E+001, 2.7820897E-002, 6.4586464E+001, 6.4586464E+001, 5.8640906E+000
 4.3399333E+000, 1.6294460E-002, 3.0551042E+001, 2.7801448E-002, 6.4586540E+001, 6.4586540E+001, 5.9027867E+000
 4.3427523E+000, 1.6294491E-002, 3.0460988E+001, 2.7719499E-002, 6.4586616E+001, 6.4586616E+001, 5.9108494E+000
 4.3455713E+000, 1.6294522E-002, 3.0446869E+001, 2.7706651E-002, 6.4586691E+001, 6.4586691E+001, 5.8855478E+000
 4.3483904E+000, 1.6294553E-002, 3.0385870E+001, 2.7651142E-002, 6.4586766E+001, 6.4586766E+001, 5.8270128E+000
 4.3512094E+000, 1.6294583E-002, 3.0389259E+001, 2.7654226E-002, 6.4586840E+001, 6.4586840E+001, 5.7381475E+000
 4.3540284E+000, 1.6294614E-002, 3.0339812E+001, 2.7609229E-002, 6.4586914E+001, 6.4586914E+001, 5.6263787E+000
 4.3568474E+000, 1.6294644E-002, 3.0357429E+001, 2.7625261E-002, 6.4586988E+001, 6.4586988E+001, 5.4987068E+000
 4.3596664E+000, 1.6294674E-002, 3.0383816E+001, 2.7649272E-002, 6.4587061E+001, 6.4587061E+001, 5.3642415E+000
 4.3624854E+000, 1.6294704E-002, 3.0382320E+001, 2.7647911E-002, 6.4587134E+001, 6.4587134E+001, 5.2325003E+000
 4.3653045E+000, 1.6294734E-002, 3.0354815E+001, 2.7622881E-002, 6.4587206E+001, 6.4587206E+001, 5.1167087E+000
 4.3681235E+000, 1.6294763E-002, 3.0371174E+001, 2.7637769E-002, 6.4587278E+001, 6.4587278E+001, 5.0262407E+000
 4.3709425E+000, 1.6294793E-002, 3.0346567E+001, 2.7615376E-002, 6.4587350E+001, 6.4587350E+001, 4.9613265E+000
 4.3737615E+000, 1.6294822E-002, 3.0442119E+001, 2.7702329E-002, 6.4587421E+001, 6.4587421E+001, 4.9330973E+000
 4.3765805E+000, 1.6294851E-002, 3.0488837E+001, 2.7744841E-002, 6.4587491E+001, 6.4587491E+001, 4.9383013E+000
 4.3793996E+000, 1.6294880E-002, 3.0502070E+001, 2.7756884E-002, 6.4587562E+001, 6.4587562E+001, 4.9735471E+000
 4.3822186E+000, 1.6294909E-002, 3.0512964E+001, 2.7766797E-002, 6.4587632E+001, 6.4587632E+001, 5.0304270E+000
 4.3850376E+000, 1.6294938E-002, 3.0503817E+001, 2.7758474E-002, 6.4587701E+001, 6.4587701E+001, 5.1005752E+000
 4.3878566E+000, 1.6294966E-002, 3.0488790E+001, 2.7744799E-002, 6.4587770E+001, 6.4587770E+001, 5.1781883E+000
 4.3906756E+000, 1.6294994E-002, 3.0432637E+001, 2.7693700E-002, 6.4587839E+001, 6.4587839E+001, 5.2593914E+000
 4.3934947E+000, 1.6295023E-002, 3.0405653E+001, 2.7669144E-002, 6.4587907E+001, 6.4587907E+001, 5.3388597E+000
