cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 1.9000000E+001, 9.9012735E+002, 1.0029385E+003, 2.5854538E+000, 5.5604957E+001, 7.5572894E+001, 3.6878490E-001, 7.0467840E-002, 6.5504061E-002, 2.1296832E-002, 9.4953030E-002, 8.3838520E-002, 1.3223908E-002, 6.4391808E-001, 1.9298301E-002, 2.6430176E-003
 2.1000000E+001, 1.0064762E+003, 1.0205084E+003, 2.7802520E+000, 5.8676246E+001, 7.9793726E+001, 3.9906741E-001, 7.0371313E-002, 6.6844654E-002, 2.0980385E-002, 8.7386606E-002, 8.5043916E-002, 1.3024352E-002, 6.4959992E-001, 1.9138903E-002, 2.6418039E-003
 2.3000000E+001, 1.0221732E+003, 1.0373688E+003, 2.9624406E+000, 6.2014656E+001, 8.4323374E+001, 4.2851649E-001, 7.0222603E-002, 6.8143168E-002, 2.0641943E-002, 8.0474411E-002, 8.6190018E-002, 1.2811104E-002, 6.5482321E-001, 1.8945655E-002, 2.6364100E-003
 2.5000000E+001, 1.0373325E+003, 1.0536501E+003, 3.1347576E+000, 6.5178889E+001, 8.8767145E+001, 4.5638433E-001, 7.0060197E-002, 6.9400081E-002, 2.0279871E-002, 7.4036865E-002, 8.7277063E-002, 1.2583142E-002, 6.5973140E-001, 1.8719664E-002, 2.6270124E-003
 2.7000000E+001, 1.0518743E+003, 1.0692864E+003, 3.2975639E+000, 6.7919163E+001, 9.2724060E+001, 4.8325669E-001, 6.9922172E-002, 7.0610520E-002, 1.9875823E-002, 6.8014376E-002, 8.8289007E-002, 1.2329006E-002, 6.6440142E-001, 1.8443774E-002, 2.6117152E-003
 2.9000000E+001, 1.0661981E+003, 1.0846743E+003, 3.4525917E+000, 7.0404119E+001, 9.6363780E+001, 5.0866473E-001, 6.9799455E-002, 7.1790416E-002, 1.9437280E-002, 6.2301119E-002, 8.9247181E-002, 1.2053352E-002, 6.6889653E-001, 1.8126476E-002, 2.5916196E-003
 3.1000000E+001, 1.0800874E+003, 1.0996151E+003, 3.4525917E+000, 7.2721394E+001, 9.9792072E+001, 5.0866473E-001, 6.9722476E-002, 7.2939519E-002, 1.8934169E-002, 5.6897288E-002, 9.0132771E-002, 1.1737384E-002, 6.7326158E-001, 1.7738081E-002, 2.5634966E-003
 3.3000000E+001, 1.0936055E+003, 1.1141634E+003, 3.7388330E+000, 7.4506633E+001, 1.0263820E+002, 5.5859108E-001, 6.9695999E-002, 7.4034369E-002, 1.8405716E-002, 5.1759402E-002, 9.0946211E-002, 1.1405649E-002, 6.7748525E-001, 1.7316392E-002, 2.5312042E-003
 3.5000000E+001, 1.1064616E+003, 1.1279888E+003, 3.8714469E+000, 7.5952938E+001, 1.0527771E+002, 5.8449717E-001, 6.9787001E-002, 7.5056664E-002, 1.7812200E-002, 4.6887548E-002, 9.1644310E-002, 1.1033346E-002, 6.8163685E-001, 1.6823935E-002, 2.4905153E-003
 3.7000000E+001, 1.1180218E+003, 1.1403292E+003, 3.9964170E+000, 7.6964262E+001, 1.0783926E+002, 6.1236982E-001, 7.0064238E-002, 7.5945599E-002, 1.7174995E-002, 4.2283534E-002, 9.2178165E-002, 1.0633914E-002, 6.8571672E-001, 1.6281834E-002, 2.4431228E-003
 3.9000000E+001, 1.1283945E+003, 1.1512721E+003, 4.1131063E+000, 7.7929990E+001, 1.1112340E+002, 6.4282875E-001, 7.0509450E-002, 7.6695212E-002, 1.6529097E-002, 3.7909645E-002, 9.2563443E-002, 1.0229235E-002, 6.8970566E-001, 1.5724928E-002, 2.3927461E-003
 4.1000000E+001, 1.1378486E+003, 1.1611040E+003, 4.2223643E+000, 7.9657563E+001, 1.1593184E+002, 6.7553704E-001, 7.1081943E-002, 7.7341713E-002, 1.5860595E-002, 3.3769280E-002, 9.2828515E-002, 9.8105647E-003, 6.9360169E-001, 1.5139203E-002, 2.3382009E-003
 4.3000000E+001, 1.1459953E+003, 1.1694287E+003, 4.3229322E+000, 8.2798019E+001, 1.2251888E+002, 7.1149247E-001, 7.1850856E-002, 7.7868652E-002, 1.5119045E-002, 2.9890315E-002, 9.2925345E-002, 9.3463984E-003, 6.9746721E-001, 1.4475132E-002, 2.2739568E-003
 4.5000000E+001, 1.1522810E+003, 1.1756792E+003, 4.4138910E+000, 8.7666358E+001, 1.3117444E+002, 7.5636898E-001, 7.2886273E-002, 7.8253671E-002, 1.4265748E-002, 2.6281948E-002, 9.2807189E-002, 8.8125784E-003, 7.0136508E-001, 1.3694060E-002, 2.1956155E-003
 4.7000000E+001, 1.1558741E+003, 1.1788532E+003, 4.4949542E+000, 9.4441624E+001, 1.4209630E+002, 8.0104360E-001, 7.4305659E-002, 7.8401089E-002, 1.3324175E-002, 2.2951299E-002, 9.2390814E-002, 8.2239019E-003, 7.0530765E-001, 1.2819119E-002, 2.1047536E-003
 4.9000000E+001, 1.1564215E+003, 1.1785425E+003, 4.5672960E+000, 1.0253787E+002, 1.5475297E+002, 8.4514739E-001, 7.6126515E-002, 7.8289992E-002, 1.2305405E-002, 1.9910554E-002, 9.1661650E-002, 7.5873209E-003, 7.0928040E-001, 1.1861823E-002, 2.0023932E-003
 5.1000000E+001, 1.1535708E+003, 1.1743468E+003, 4.6273230E+000, 1.1204548E+002, 1.6924874E+002, 8.9891997E-001, 7.8366581E-002, 7.7880725E-002, 1.1247626E-002, 1.7174438E-002, 9.0602712E-002, 6.9267553E-003, 7.1323674E-001, 1.0859617E-002, 1.8921853E-003
 5.3000000E+001, 1.1469018E+003, 1.1658998E+003, 4.6775569E+000, 1.2228662E+002, 1.8425332E+002, 9.5408126E-001, 8.1111436E-002, 7.7113522E-002, 1.0160988E-002, 1.4710621E-002, 8.9159378E-002, 6.2486287E-003, 7.1722005E-001, 9.8235666E-003, 1.7747669E-003
 5.5000000E+001, 1.1367163E+003, 1.1536161E+003, 4.7157512E+000, 1.3315109E+002, 1.9938788E+002, 1.0067173E+000, 8.4298357E-002, 7.6005905E-002, 9.0833422E-003, 1.2513179E-002, 8.7372918E-002, 5.5765744E-003, 7.2116884E-001, 8.7915677E-003, 1.6543946E-003
 5.7000000E+001, 1.1227459E+003, 1.1372416E+003, 4.7424658E+000, 1.4494840E+002, 2.1481229E+002, 1.0634967E+000, 8.7953476E-002, 7.4534530E-002, 8.0292403E-003, 1.0553700E-002, 8.5228598E-002, 4.9197184E-003, 7.2509668E-001, 7.7789379E-003, 1.5325212E-003
 5.9000000E+001, 1.1053736E+003, 1.1171403E+003, 4.7556083E+000, 1.5645602E+002, 2.2957422E+002, 1.1170135E+000, 9.2014754E-002, 7.2726638E-002, 7.0203792E-003, 8.8311064E-003, 8.2767618E-002, 4.2915848E-003, 7.2895699E-001, 6.8071786E-003, 1.4117183E-003
 6.1000000E+001, 1.0846528E+003, 1.0934338E+003, 4.7578749E+000, 1.6631105E+002, 2.4242071E+002, 1.1680628E+000, 9.6464133E-002, 7.0577996E-002, 6.0832789E-003, 7.3349801E-003, 8.0002066E-002, 3.7087545E-003, 7.3272075E-001, 5.9029978E-003, 1.2948363E-003
 6.3000000E+001, 1.0609104E+003, 1.0666020E+003, 4.7428434E+000, 1.7446767E+002, 2.5292199E+002, 1.2263765E+000, 1.0123380E-001, 6.8122301E-002, 5.2428969E-003, 6.0302927E-003, 7.6981891E-002, 3.1867809E-003, 7.3635964E-001, 5.0917108E-003, 1.1849538E-003
 6.5000000E+001, 1.0343088E+003, 1.0368432E+003, 4.7160057E+000, 1.8123535E+002, 2.6138582E+002, 1.2838820E+000, 1.0631380E-001, 6.5382467E-002, 4.4743199E-003, 4.9207345E-003, 7.3715099E-002, 2.7100629E-003, 7.3989524E-001, 4.3485352E-003, 1.0796091E-003
 6.7000000E+001, 1.0059744E+003, 1.0054488E+003, 4.6787451E+000, 1.8690180E+002, 2.6805587E+002, 1.3327974E+000, 1.1150211E-001, 6.2494013E-002, 3.7806821E-003, 3.9926157E-003, 7.0342043E-002, 2.2803794E-003, 7.4325862E-001, 3.6765125E-003, 9.8041807E-004
 6.9000000E+001, 9.7628355E+002, 9.7298245E+002, 4.6345282E+000, 1.9112118E+002, 2.7249223E+002, 1.3813608E+000, 1.1673118E-001, 5.9500899E-002, 3.1676892E-003, 3.2287391E-003, 6.6911197E-002, 1.9012378E-003, 7.4643046E-001, 3.0817224E-003, 8.8846078E-004
 7.1000000E+001, 9.4644971E+002, 9.4054683E+002, 4.5838733E+000, 1.9378537E+002, 2.7502510E+002, 1.4312571E+000, 1.2183034E-001, 5.6521663E-002, 2.6350718E-003, 2.6026339E-003, 6.3543531E-002, 1.5723123E-003, 7.4936638E-001, 2.5643014E-003, 8.0489032E-004
 7.3000000E+001, 9.1685550E+002, 9.0869646E+002, 4.5331230E+000, 1.9525380E+002, 2.7561561E+002, 1.4701061E+000, 1.2672237E-001, 5.3617146E-002, 2.1758640E-003, 2.0837802E-003, 6.0296990E-002, 1.2891684E-003, 7.5206710E-001, 2.1179837E-003, 7.2962721E-004
 7.5000000E+001, 8.8751732E+002, 8.7747713E+002, 4.4861449E+000, 1.9510958E+002, 2.7415391E+002, 1.4901934E+000, 1.3143128E-001, 5.0771371E-002, 1.7934402E-003, 1.6549697E-003, 5.7157417E-002, 1.0539362E-003, 7.5454997E-001, 1.7463068E-003, 6.6291767E-004
 7.7000000E+001, 8.5856022E+002, 8.4703295E+002, 4.4381373E+000, 1.9346881E+002, 2.7087806E+002, 1.5041687E+000, 1.3596721E-001, 4.7993323E-002, 1.4680092E-003, 1.2984978E-003, 5.4121851E-002, 8.5423451E-004, 7.5685344E-001, 1.4299152E-003, 6.0276862E-004
 7.9000000E+001, 8.2994140E+002, 8.1729561E+002, 4.3814772E+000, 1.9112253E+002, 2.6637296E+002, 1.5299310E+000, 1.4032572E-001, 4.5293854E-002, 1.1875536E-003, 1.0157729E-003, 5.1193948E-002, 6.8253788E-004, 7.5898834E-001, 1.1568381E-003, 5.4798571E-004
 8.1000000E+001, 8.0268004E+002, 7.8927554E+002, 4.3335457E+000, 1.8821522E+002, 2.6108708E+002, 1.5380156E+000, 1.4435864E-001, 4.2769573E-002, 9.5814925E-004, 7.9857351E-004, 4.8476127E-002, 5.4251539E-004, 7.6089858E-001, 9.3330192E-004, 5.0016059E-004
 8.3000000E+001, 7.7732649E+002, 7.6348244E+002, 4.2925201E+000, 1.8440504E+002, 2.5478793E+002, 1.5357052E+000, 1.4802453E-001, 4.0455597E-002, 7.7254009E-004, 6.2972112E-004, 4.5999837E-002, 4.2958531E-004, 7.6258907E-001, 7.5240524E-004, 4.5889153E-004
 8.5000000E+001, 7.5383794E+002, 7.3977759E+002, 4.2569095E+000, 1.7972992E+002, 2.4747455E+002, 1.5265098E+000, 1.5135791E-001, 3.8334102E-002, 6.2542202E-004, 4.9651119E-004, 4.3743662E-002, 3.4045629E-004, 7.6408758E-001, 6.0906919E-004, 4.2347179E-004
 8.7000000E+001, 7.3211969E+002, 7.1812478E+002, 4.2265288E+000, 1.7422973E+002, 2.3936988E+002, 1.5113152E+000, 1.5437769E-001, 3.6398873E-002, 5.0877851E-004, 3.9104241E-004, 4.1696343E-002, 2.7012627E-004, 7.6541571E-001, 4.9546700E-004, 3.9300304E-004
 8.9000000E+001, 7.1169237E+002, 6.9796054E+002, 4.2265288E+000, 1.6806788E+002, 2.3066186E+002, 1.5113152E+000, 1.5717631E-001, 3.4593962E-002, 4.1483348E-004, 3.0681408E-004, 3.9795988E-002, 2.1380957E-004, 7.6662115E-001, 4.0398567E-004, 3.6613965E-004
 9.1000000E+001, 6.9237706E+002, 6.7898935E+002, 4.1599395E+000, 1.6160057E+002, 2.2168966E+002, 1.4943331E+000, 1.5980342E-001, 3.2890759E-002, 3.3764905E-004, 2.3842609E-004, 3.8009749E-002, 1.6783304E-004, 7.6773283E-001, 3.2882352E-004, 3.4198907E-004
 9.3000000E+001, 6.7394321E+002, 6.6107717E+002, 4.1254552E+000, 1.5471732E+002, 2.1222257E+002, 1.4846509E+000, 1.6228364E-001, 3.1275516E-002, 2.7351604E-004, 1.8385476E-004, 3.6321306E-002, 1.2989672E-004, 7.6876549E-001, 2.6634093E-004, 3.2002886E-004
 9.5000000E+001, 6.5634986E+002, 6.4415534E+002, 4.0948407E+000, 1.4759975E+002, 2.0237771E+002, 1.4663739E+000, 1.6461793E-001, 2.9747091E-002, 2.2339967E-004, 1.4199222E-004, 3.4730098E-002, 1.0060541E-004, 7.6971919E-001, 2.1751233E-004, 3.0035442E-004
 9.7000000E+001, 6.3980671E+002, 6.2825908E+002, 4.0630417E+000, 1.4076597E+002, 1.9302373E+002, 1.4476795E+000, 1.6678681E-001, 2.8320179E-002, 1.8541282E-004, 1.1042018E-004, 3.3249970E-002, 7.8760109E-005, 7.7059052E-001, 1.8052098E-004, 2.8291069E-004
 9.9000000E+001, 6.2429484E+002, 6.1335568E+002, 4.0630417E+000, 1.3430216E+002, 1.8430285E+002, 1.4476795E+000, 1.6880221E-001, 2.6990255E-002, 1.5508370E-004, 8.5665639E-005, 3.1873559E-002, 6.1571977E-005, 7.7139138E-001, 1.5098796E-004, 2.6718427E-004
