s,kg/m2/s,kW/m2,kW/m2,C,C,m/s
 3.9177613E-001, 6.4515570E-006, 1.9970976E+001, 2.3859325E-002, 2.1674354E+001, 2.1677242E+001,-3.4387599E-003
 4.1482178E-001, 6.6795446E-006, 1.9967100E+001, 2.3854694E-002, 2.2327678E+001, 2.2331679E+001,-3.4247315E-003
 4.3786744E-001, 6.6795446E-006, 1.9967100E+001, 2.3854694E-002, 2.2327678E+001, 2.2331679E+001,-3.4087992E-003
 4.6091309E-001, 6.9216521E-006, 1.9963273E+001, 2.3850122E-002, 2.2970223E+001, 2.2975434E+001,-3.3874484E-003
 4.8395875E-001, 6.9216521E-006, 1.9963273E+001, 2.3850122E-002, 2.2970223E+001, 2.2975434E+001,-3.3589694E-003
 5.0700440E-001, 7.2322134E-006, 1.9959501E+001, 2.3845615E-002, 2.3602426E+001, 2.3608957E+001,-3.3233165E-003
 5.3005005E-001, 7.2322134E-006, 1.9959501E+001, 2.3845615E-002, 2.3602426E+001, 2.3608957E+001,-3.2816008E-003
 5.5309571E-001, 7.5966699E-006, 1.9955788E+001, 2.3841180E-002, 2.4224703E+001, 2.4232617E+001,-3.2354717E-003
 5.7614136E-001, 7.5966699E-006, 1.9955788E+001, 2.3841180E-002, 2.4224703E+001, 2.4232617E+001,-3.1865931E-003
 5.9918702E-001, 8.0305402E-006, 1.9952146E+001, 2.3836829E-002, 2.4837453E+001, 2.4846819E+001,-3.1363097E-003
 6.2223267E-001, 8.0305402E-006, 1.9952146E+001, 2.3836829E-002, 2.4837453E+001, 2.4846819E+001,-3.0855133E-003
 6.4527833E-001, 8.5630527E-006, 1.9948591E+001, 2.3832581E-002, 2.5441064E+001, 2.5451955E+001,-3.0346554E-003
 6.6832398E-001, 8.5630527E-006, 1.9948591E+001, 2.3832581E-002, 2.5441064E+001, 2.5451955E+001,-2.9838419E-003
 6.9136964E-001, 9.2136279E-006, 1.9945128E+001, 2.3828444E-002, 2.6035889E+001, 2.6048343E+001,-2.9329485E-003
 7.1441529E-001, 9.2136279E-006, 1.9945128E+001, 2.3828444E-002, 2.6035889E+001, 2.6048343E+001,-2.8817253E-003
 7.3746095E-001, 9.9699677E-006, 1.9941770E+001, 2.3824433E-002, 2.6622290E+001, 2.6636340E+001,-2.8298702E-003
 7.6050660E-001, 9.9699677E-006, 1.9941770E+001, 2.3824433E-002, 2.6622290E+001, 2.6636340E+001,-2.7770755E-003
 7.8355226E-001, 1.0885060E-005, 1.9938527E+001, 2.3820559E-002, 2.7200590E+001, 2.7216287E+001,-2.7230477E-003
 8.0659791E-001, 1.0885060E-005, 1.9938527E+001, 2.3820559E-002, 2.7200590E+001, 2.7216287E+001,-2.6675170E-003
 8.2964356E-001, 1.1929580E-005, 1.9935422E+001, 2.3816849E-002, 2.7771118E+001, 2.7788462E+001,-2.6102357E-003
 8.5268922E-001, 1.1929580E-005, 1.9935422E+001, 2.3816849E-002, 2.7771118E+001, 2.7788462E+001,-2.5509790E-003
 8.7573487E-001, 1.3155298E-005, 1.9932464E+001, 2.3813314E-002, 2.8334174E+001, 2.8353192E+001,-2.4895408E-003
 8.9878053E-001, 1.3155298E-005, 1.9932464E+001, 2.3813314E-002, 2.8334174E+001, 2.8353192E+001,-2.4257330E-003
 9.2182618E-001, 1.4536938E-005, 1.9929680E+001, 2.3809989E-002, 2.8890057E+001, 2.8910725E+001,-2.3593803E-003
 9.4487184E-001, 1.4536938E-005, 1.9929680E+001, 2.3809989E-002, 2.8890057E+001, 2.8910725E+001,-2.2903185E-003
 9.6791749E-001, 1.6126551E-005, 1.9927060E+001, 2.3806858E-002, 2.9439037E+001, 2.9461552E+001,-2.2183891E-003
 9.9096315E-001, 1.6126551E-005, 1.9927060E+001, 2.3806858E-002, 2.9439037E+001, 2.9461552E+001,-2.1434389E-003
 1.0140088E+000, 1.7920874E-005, 1.9924626E+001, 2.3803951E-002, 2.9981384E+001, 3.0005956E+001,-2.0653117E-003
 1.0370545E+000, 1.7920874E-005, 1.9924626E+001, 2.3803951E-002, 2.9981384E+001, 3.0005956E+001,-1.9838703E-003
 1.0601001E+000, 1.9926925E-005, 1.9922369E+001, 2.3801254E-002, 3.0517327E+001, 3.0544067E+001,-1.8989831E-003
 1.0831458E+000, 1.9926925E-005, 1.9922369E+001, 2.3801254E-002, 3.0517327E+001, 3.0544067E+001,-1.8106328E-003
 1.1061914E+000, 2.2214065E-005, 1.9920277E+001, 2.3798755E-002, 3.1047086E+001, 3.1075090E+001,-1.7188265E-003
 1.1292371E+000, 2.2214065E-005, 1.9920277E+001, 2.3798755E-002, 3.1047086E+001, 3.1075090E+001,-1.6236934E-003
 1.1522827E+000, 2.4729800E-005, 1.9919390E+001, 2.3797695E-002, 3.1570858E+001, 3.1600108E+001,-1.5253263E-003
 1.1753284E+000, 2.4729800E-005, 1.9919390E+001, 2.3797695E-002, 3.1570858E+001, 3.1600108E+001,-1.4237848E-003
 1.1983740E+000, 2.7565684E-005, 1.9917573E+001, 2.3795525E-002, 3.2088872E+001, 3.2119594E+001,-1.3190675E-003
 1.2214197E+000, 2.7565684E-005, 1.9917573E+001, 2.3795525E-002, 3.2088872E+001, 3.2119594E+001,-1.2109735E-003
 1.2444653E+000, 3.0664428E-005, 1.9915879E+001, 2.3793500E-002, 3.2601271E+001, 3.2633994E+001,-1.0991880E-003
 1.2675110E+000, 3.0664428E-005, 1.9915879E+001, 2.3793500E-002, 3.2601271E+001, 3.2633994E+001,-9.8326226E-004
 1.2905567E+000, 3.4152506E-005, 1.9914298E+001, 2.3791611E-002, 3.3108225E+001, 3.3142889E+001,-8.6255750E-004
 1.3136023E+000, 3.4152506E-005, 1.9914298E+001, 2.3791611E-002, 3.3108225E+001, 3.3142889E+001,-7.3625504E-004
 1.3366480E+000, 3.7954738E-005, 1.9912831E+001, 2.3789859E-002, 3.3609902E+001, 3.3646184E+001,-6.0337416E-004
 1.3596936E+000, 3.7954738E-005, 1.9912831E+001, 2.3789859E-002, 3.3609902E+001, 3.3646184E+001,-4.6288031E-004
 1.3827393E+000, 4.2205265E-005, 1.9916322E+001, 2.3794030E-002, 3.4106452E+001, 3.4145623E+001,-3.1396601E-004
 1.4057849E+000, 4.2205265E-005, 1.9916322E+001, 2.3794030E-002, 3.4106452E+001, 3.4145623E+001,-1.5619452E-004
 1.4288306E+000, 4.6859922E-005, 1.9914939E+001, 2.3792378E-002, 3.4598088E+001, 3.4641002E+001, 1.0361669E-005
 1.4518762E+000, 4.6859922E-005, 1.9914939E+001, 2.3792378E-002, 3.4598088E+001, 3.4641002E+001, 1.8529634E-004
 1.4749219E+000, 5.2001250E-005, 1.9913641E+001, 2.3790827E-002, 3.5084850E+001, 3.5132018E+001, 3.6820907E-004
 1.4979675E+000, 5.2001250E-005, 1.9913641E+001, 2.3790827E-002, 3.5084850E+001, 3.5132018E+001, 5.5923683E-004
 1.5210132E+000, 5.7576403E-005, 1.9912443E+001, 2.3789396E-002, 3.5566878E+001, 3.5618612E+001, 7.5940092E-004
 1.5440589E+000, 5.7576403E-005, 1.9912443E+001, 2.3789396E-002, 3.5566878E+001, 3.5618612E+001, 9.7072899E-004
 1.5671045E+000, 6.3807009E-005, 1.9911235E+001, 2.3787953E-002, 3.6044187E+001, 3.6100646E+001, 1.1955452E-003
 1.5901502E+000, 6.3807009E-005, 1.9911235E+001, 2.3787953E-002, 3.6044187E+001, 3.6100646E+001, 1.4359103E-003
 1.6131958E+000, 7.0517030E-005, 1.9921291E+001, 2.3799966E-002, 3.6516963E+001, 3.6578466E+001, 1.6929865E-003
 1.6362415E+000, 7.0517030E-005, 1.9921291E+001, 2.3799966E-002, 3.6516963E+001, 3.6578466E+001, 1.9669428E-003
 1.6592871E+000, 7.7896567E-005, 1.9920254E+001, 2.3798727E-002, 3.6985746E+001, 3.7052434E+001, 2.2575137E-003
 1.6823328E+000, 7.7896567E-005, 1.9920254E+001, 2.3798727E-002, 3.6985746E+001, 3.7052434E+001, 2.5649007E-003
 1.7053784E+000, 8.5873734E-005, 1.9919449E+001, 2.3797766E-002, 3.7450326E+001, 3.7527982E+001, 2.8902525E-003
 1.7284241E+000, 8.5873734E-005, 1.9919449E+001, 2.3797766E-002, 3.7450326E+001, 3.7527982E+001, 3.2359632E-003
 1.7514697E+000, 9.4635590E-005, 1.9918995E+001, 2.3797223E-002, 3.7910905E+001, 3.8002459E+001, 3.6050799E-003
 1.7745154E+000, 9.4635590E-005, 1.9918995E+001, 2.3797223E-002, 3.7910905E+001, 3.8002459E+001, 4.0006518E-003
 1.7975611E+000, 1.0402423E-004, 1.9918965E+001, 2.3797187E-002, 3.8367652E+001, 3.8475596E+001, 4.4249306E-003
 1.8206067E+000, 1.0402423E-004, 1.9918965E+001, 2.3797187E-002, 3.8367652E+001, 3.8475596E+001, 4.8788913E-003
 1.8436524E+000, 1.1421318E-004, 1.9936795E+001, 2.3818489E-002, 3.8820703E+001, 3.8947647E+001, 5.3621507E-003
 1.8666980E+000, 1.1421318E-004, 1.9936795E+001, 2.3818489E-002, 3.8820703E+001, 3.8947647E+001, 5.8736379E-003
 1.8897437E+000, 1.2517356E-004, 1.9937694E+001, 2.3819563E-002, 3.9270821E+001, 3.9419869E+001, 6.4120683E-003
 1.9127893E+000, 1.2517356E-004, 1.9937694E+001, 2.3819563E-002, 3.9270821E+001, 3.9419869E+001, 6.9765878E-003
 1.9358350E+000, 1.3692865E-004, 1.9939001E+001, 2.3821125E-002, 3.9717371E+001, 3.9890658E+001, 7.5668685E-003
 1.9588806E+000, 1.3692865E-004, 1.9939001E+001, 2.3821125E-002, 3.9717371E+001, 3.9890658E+001, 8.1826080E-003
 1.9819263E+000, 1.4970573E-004, 1.9940728E+001, 2.3823187E-002, 4.0160435E+001, 4.0358828E+001, 8.8228172E-003
 2.0049719E+000, 1.4970573E-004, 1.9940728E+001, 2.3823187E-002, 4.0160435E+001, 4.0358828E+001, 9.4853044E-003
 2.0280176E+000, 1.6324664E-004, 1.9942812E+001, 2.3825677E-002, 4.0600031E+001, 4.0823243E+001, 1.0166036E-002
 2.0510633E+000, 1.6324664E-004, 1.9942812E+001, 2.3825677E-002, 4.0600031E+001, 4.0823243E+001, 1.0859047E-002
 2.0741089E+000, 1.7792122E-004, 1.9969266E+001, 2.3857282E-002, 4.1036193E+001, 4.1282403E+001, 1.1556186E-002
 2.0971546E+000, 1.7792122E-004, 1.9969266E+001, 2.3857282E-002, 4.1036193E+001, 4.1282403E+001, 1.2246357E-002
 2.1202002E+000, 1.9327669E-004, 1.9971949E+001, 2.3860487E-002, 4.1469841E+001, 4.1736814E+001, 1.2914876E-002
 2.1432459E+000, 1.9327669E-004, 1.9971949E+001, 2.3860487E-002, 4.1469841E+001, 4.1736814E+001, 1.3542779E-002
 2.1662915E+000, 2.0958014E-004, 1.9974871E+001, 2.3863979E-002, 4.1900083E+001, 4.2183781E+001, 1.4105937E-002
 2.1893372E+000, 2.0958014E-004, 1.9974871E+001, 2.3863979E-002, 4.1900083E+001, 4.2183781E+001, 1.4574813E-002
 2.2123828E+000, 2.2624100E-004, 1.9978116E+001, 2.3867855E-002, 4.2327062E+001, 4.2623497E+001, 1.4833125E-002
 2.2354285E+000, 2.2624100E-004, 1.9978116E+001, 2.3867855E-002, 4.2327062E+001, 4.2623497E+001, 1.4927346E-002
 2.2584741E+000, 2.4284778E-004, 1.9981810E+001, 2.3872268E-002, 4.2751017E+001, 4.3066081E+001, 1.4715174E-002
 2.2815198E+000, 2.4284778E-004, 1.9981810E+001, 2.3872268E-002, 4.2751017E+001, 4.3066081E+001, 1.4307699E-002
 2.3045655E+000, 2.5880809E-004, 2.0021043E+001, 2.3919140E-002, 4.3172160E+001, 4.3540377E+001, 1.3553029E-002
 2.3276111E+000, 2.5880809E-004, 2.0021043E+001, 2.3919140E-002, 4.3172160E+001, 4.3540377E+001, 1.2587252E-002
 2.3506568E+000, 2.7339491E-004, 2.0025851E+001, 2.3924884E-002, 4.3592137E+001, 4.4015805E+001, 1.1247697E-002
 2.3737024E+000, 2.7339491E-004, 2.0025851E+001, 2.3924884E-002, 4.3592137E+001, 4.4015805E+001, 9.3019715E-003
 2.3967481E+000, 2.8619716E-004, 2.0031675E+001, 2.3931842E-002, 4.4010225E+001, 4.4485292E+001, 7.2099862E-003
 2.4197937E+000, 2.8619716E-004, 2.0031675E+001, 2.3931842E-002, 4.4010225E+001, 4.4485292E+001, 4.6608917E-003
 2.4428394E+000, 2.9618135E-004, 2.0038771E+001, 2.3940319E-002, 4.4426970E+001, 4.4946641E+001, 1.6184452E-003
 2.4626284E+000, 2.9618135E-004, 2.0038771E+001, 2.3940319E-002, 4.4426970E+001, 4.4946641E+001,-1.3505349E-003
 2.4824174E+000, 3.0335751E-004, 2.0046425E+001, 2.3949464E-002, 4.4784878E+001, 4.5337340E+001,-4.6785767E-003
 2.5022064E+000, 3.0335751E-004, 2.0046425E+001, 2.3949464E-002, 4.4784878E+001, 4.5337340E+001,-8.1949773E-003
 2.5219954E+000, 3.0842922E-004, 2.0103102E+001, 2.4017176E-002, 4.5142562E+001, 4.5725177E+001,-1.2472808E-002
 2.5417845E+000, 3.0842922E-004, 2.0103102E+001, 2.4017176E-002, 4.5142562E+001, 4.5725177E+001,-1.7543566E-002
 2.5592355E+000, 3.1353985E-004, 2.0111993E+001, 2.4027799E-002, 4.5479656E+001, 4.6094295E+001,-2.2731582E-002
 2.5766865E+000, 3.1353985E-004, 2.0111993E+001, 2.4027799E-002, 4.5479656E+001, 4.6094295E+001,-2.8542486E-002
 2.5941376E+000, 3.1967716E-004, 2.0121474E+001, 2.4039125E-002, 4.5795563E+001, 4.6443515E+001,-3.5060797E-002
 2.6115886E+000, 3.1967716E-004, 2.0121474E+001, 2.4039125E-002, 4.5795563E+001, 4.6443515E+001,-4.2105190E-002
 2.6290397E+000, 3.2730338E-004, 2.0130695E+001, 2.4050141E-002, 4.6110058E+001, 4.6792520E+001,-4.9424689E-002
 2.6464907E+000, 3.2730338E-004, 2.0130695E+001, 2.4050141E-002, 4.6110058E+001, 4.6792520E+001,-5.6507028E-002
 2.6639418E+000, 3.3739393E-004, 2.0139546E+001, 2.4060715E-002, 4.6423031E+001, 4.7139277E+001,-6.2637621E-002
 2.6813928E+000, 3.3739393E-004, 2.0139546E+001, 2.4060715E-002, 4.6423031E+001, 4.7139277E+001,-6.7127658E-002
 2.6966085E+000, 3.4932894E-004, 2.0206932E+001, 2.4141222E-002, 4.6714460E+001, 4.7458763E+001,-6.9258845E-002
 2.7118243E+000, 3.4932894E-004, 2.0206932E+001, 2.4141222E-002, 4.6714460E+001, 4.7458763E+001,-6.9816584E-002
 2.7270400E+000, 3.6193347E-004, 2.0214942E+001, 2.4150791E-002, 4.6987023E+001, 4.7756027E+001,-6.9044488E-002
 2.7422557E+000, 3.6193347E-004, 2.0214942E+001, 2.4150791E-002, 4.6987023E+001, 4.7756027E+001,-6.7287873E-002
 2.7574715E+000, 3.7617792E-004, 2.0222553E+001, 2.4159885E-002, 4.7257972E+001, 4.8048549E+001,-6.4862095E-002
 2.7726872E+000, 3.7617792E-004, 2.0222553E+001, 2.4159885E-002, 4.7257972E+001, 4.8048549E+001,-6.1945049E-002
 2.7879029E+000, 3.9182768E-004, 2.0229939E+001, 2.4168709E-002, 4.7527509E+001, 4.8336302E+001,-5.8561161E-002
 2.8014988E+000, 3.9182768E-004, 2.0229939E+001, 2.4168709E-002, 4.7527509E+001, 4.8336302E+001,-5.4940384E-002
 2.8150946E+000, 4.0717634E-004, 2.0236755E+001, 2.4176851E-002, 4.7767703E+001, 4.8591447E+001,-5.0767192E-002
 2.8286905E+000, 4.0717634E-004, 2.0236755E+001, 2.4176851E-002, 4.7767703E+001, 4.8591447E+001,-4.6016393E-002
 2.8422863E+000, 4.2273055E-004, 2.0321238E+001, 2.4277783E-002, 4.8007310E+001, 4.8844462E+001,-4.0351227E-002
 2.8558822E+000, 4.2273055E-004, 2.0321238E+001, 2.4277783E-002, 4.8007310E+001, 4.8844462E+001,-3.3391362E-002
 2.8694780E+000, 4.3870883E-004, 2.0328981E+001, 2.4287034E-002, 4.8247882E+001, 4.9110821E+001,-2.5214360E-002
 2.8830739E+000, 4.3870883E-004, 2.0328981E+001, 2.4287034E-002, 4.8247882E+001, 4.9110821E+001,-1.5665911E-002
 2.8966698E+000, 4.5484141E-004, 2.0337056E+001, 2.4296681E-002, 4.8487776E+001, 4.9394719E+001,-4.5297901E-003
 2.9102656E+000, 4.5484141E-004, 2.0337056E+001, 2.4296681E-002, 4.8487776E+001, 4.9394719E+001, 8.4345528E-003
 2.9238615E+000, 4.7097644E-004, 2.0345704E+001, 2.4307012E-002, 4.8727229E+001, 4.9674722E+001, 2.3533379E-002
 2.9374573E+000, 4.7097644E-004, 2.0345704E+001, 2.4307012E-002, 4.8727229E+001, 4.9674722E+001, 4.1280669E-002
 2.9510532E+000, 4.8687150E-004, 2.0355194E+001, 2.4318351E-002, 4.8966528E+001, 4.9951320E+001, 6.2395000E-002
 2.9646490E+000, 4.8687150E-004, 2.0355194E+001, 2.4318351E-002, 4.8966528E+001, 4.9951320E+001, 8.7768959E-002
 2.9782449E+000, 5.0264599E-004, 2.0461951E+001, 2.4445893E-002, 4.9205722E+001, 5.0223169E+001, 1.1831416E-001
 2.9918407E+000, 5.0264599E-004, 2.0461951E+001, 2.4445893E-002, 4.9205722E+001, 5.0223169E+001, 1.5459740E-001
 3.0054366E+000, 5.1804381E-004, 2.0473623E+001, 2.4459837E-002, 4.9447492E+001, 5.0496385E+001, 1.9657100E-001
 3.0190325E+000, 5.1804381E-004, 2.0473623E+001, 2.4459837E-002, 4.9447492E+001, 5.0496385E+001, 2.4332668E-001
 3.0326283E+000, 5.3266171E-004, 2.0486862E+001, 2.4475654E-002, 4.9689967E+001, 5.0764034E+001, 2.9278923E-001
 3.0462242E+000, 5.3266171E-004, 2.0486862E+001, 2.4475654E-002, 4.9689967E+001, 5.0764034E+001, 3.4193253E-001
 3.0598200E+000, 5.4592448E-004, 2.0501952E+001, 2.4493682E-002, 4.9933522E+001, 5.1024541E+001, 3.8700338E-001
 3.0734159E+000, 5.4592448E-004, 2.0501952E+001, 2.4493682E-002, 4.9933522E+001, 5.1024541E+001, 4.2461103E-001
 3.0870117E+000, 5.5759641E-004, 2.0519120E+001, 2.4514193E-002, 5.0178514E+001, 5.1276227E+001, 4.5197923E-001
 3.1006076E+000, 5.5759641E-004, 2.0519120E+001, 2.4514193E-002, 5.0178514E+001, 5.1276227E+001, 4.6774416E-001
 3.1142034E+000, 5.6890368E-004, 2.0651528E+001, 2.4672380E-002, 5.0425130E+001, 5.1520040E+001, 4.7221446E-001
 3.1277993E+000, 5.6890368E-004, 2.0651528E+001, 2.4672380E-002, 5.0425130E+001, 5.1520040E+001, 4.6661936E-001
 3.1413952E+000, 5.8240411E-004, 2.0672480E+001, 2.4697412E-002, 5.0675456E+001, 5.1804103E+001, 4.5300489E-001
 3.1531507E+000, 5.8240411E-004, 2.0672480E+001, 2.4697412E-002, 5.0675456E+001, 5.1804103E+001, 4.3653966E-001
 3.1649062E+000, 5.9565309E-004, 2.0692142E+001, 2.4720902E-002, 5.0893305E+001, 5.2050911E+001, 4.1792655E-001
 3.1766617E+000, 5.9565309E-004, 2.0692142E+001, 2.4720902E-002, 5.0893305E+001, 5.2050911E+001, 3.9898774E-001
 3.1884172E+000, 6.0741452E-004, 2.0713852E+001, 2.4746839E-002, 5.1112616E+001, 5.2293810E+001, 3.8154979E-001
 3.2001728E+000, 6.0741452E-004, 2.0713852E+001, 2.4746839E-002, 5.1112616E+001, 5.2293810E+001, 3.6695142E-001
 3.2119283E+000, 6.1852082E-004, 2.0736853E+001, 2.4774318E-002, 5.1333058E+001, 5.2533509E+001, 3.5609592E-001
 3.2236838E+000, 6.1852082E-004, 2.0736853E+001, 2.4774318E-002, 5.1333058E+001, 5.2533509E+001, 3.4949430E-001
 3.2354393E+000, 6.3020100E-004, 2.0891251E+001, 2.4958778E-002, 5.1554448E+001, 5.2770206E+001, 3.4748897E-001
 3.2471948E+000, 6.3020100E-004, 2.0891251E+001, 2.4958778E-002, 5.1554448E+001, 5.2770206E+001, 3.5070274E-001
 3.2589504E+000, 6.4340798E-004, 2.0915780E+001, 2.4988082E-002, 5.1778804E+001, 5.3021881E+001, 3.5917313E-001
 3.2694478E+000, 6.4340798E-004, 2.0915780E+001, 2.4988082E-002, 5.1778804E+001, 5.3021881E+001, 3.7110297E-001
 3.2799452E+000, 6.5531200E-004, 2.0938464E+001, 2.5015183E-002, 5.1980034E+001, 5.3274024E+001, 3.8711757E-001
 3.2904426E+000, 6.5531200E-004, 2.0938464E+001, 2.5015183E-002, 5.1980034E+001, 5.3274024E+001, 4.0825950E-001
 3.3009400E+000, 6.6727244E-004, 2.0961857E+001, 2.5043130E-002, 5.2181738E+001, 5.3522252E+001, 4.3454525E-001
 3.3114374E+000, 6.6727244E-004, 2.0961857E+001, 2.5043130E-002, 5.2181738E+001, 5.3522252E+001, 4.6714519E-001
 3.3219348E+000, 6.7966967E-004, 2.0985152E+001, 2.5070961E-002, 5.2383379E+001, 5.3763387E+001, 5.0940343E-001
 3.3324322E+000, 6.7966967E-004, 2.0985152E+001, 2.5070961E-002, 5.2383379E+001, 5.3763387E+001, 5.6431612E-001
 3.3429296E+000, 6.9287659E-004, 2.1156104E+001, 2.5275198E-002, 5.2584905E+001, 5.3997194E+001, 6.3398526E-001
 3.3534270E+000, 6.9287659E-004, 2.1156104E+001, 2.5275198E-002, 5.2584905E+001, 5.3997194E+001, 7.1894806E-001
 3.3624030E+000, 7.0693038E-004, 2.1177261E+001, 2.5300474E-002, 5.2773968E+001, 5.4216910E+001, 8.0200407E-001
 3.3713791E+000, 7.0693038E-004, 2.1177261E+001, 2.5300474E-002, 5.2773968E+001, 5.4216910E+001, 8.9256746E-001
 3.3803552E+000, 7.2049260E-004, 2.1197868E+001, 2.5325093E-002, 5.2949164E+001, 5.4419103E+001, 9.8575318E-001
 3.3893313E+000, 7.2049260E-004, 2.1197868E+001, 2.5325093E-002, 5.2949164E+001, 5.4419103E+001, 1.0742018E+000
 3.3983074E+000, 7.3501575E-004, 2.1218044E+001, 2.5349197E-002, 5.3123786E+001, 5.4617608E+001, 1.1471002E+000
 3.4063795E+000, 7.3501575E-004, 2.1218044E+001, 2.5349197E-002, 5.3123786E+001, 5.4617608E+001, 1.1931227E+000
 3.4144515E+000, 7.4954627E-004, 2.1236084E+001, 2.5370750E-002, 5.3280742E+001, 5.4796724E+001, 1.2129688E+000
 3.4225236E+000, 7.4954627E-004, 2.1236084E+001, 2.5370750E-002, 5.3280742E+001, 5.4796724E+001, 1.2075840E+000
 3.4305957E+000, 7.6447181E-004, 2.1413599E+001, 2.5582827E-002, 5.3437599E+001, 5.4977406E+001, 1.1811052E+000
 3.4386678E+000, 7.6447181E-004, 2.1413599E+001, 2.5582827E-002, 5.3437599E+001, 5.4977406E+001, 1.1435101E+000
 3.4467398E+000, 7.8046728E-004, 2.1431480E+001, 2.5604189E-002, 5.3596127E+001, 5.5165650E+001, 1.1078235E+000
 3.4548119E+000, 7.8046728E-004, 2.1431480E+001, 2.5604189E-002, 5.3596127E+001, 5.5165650E+001, 1.0856293E+000
 3.4628840E+000, 7.9764422E-004, 2.1449023E+001, 2.5625148E-002, 5.3754164E+001, 5.5369576E+001, 1.0835485E+000
 3.4701452E+000, 7.9764422E-004, 2.1449023E+001, 2.5625148E-002, 5.3754164E+001, 5.5369576E+001, 1.0980230E+000
 3.4774064E+000, 8.1419521E-004, 2.1464734E+001, 2.5643918E-002, 5.3896187E+001, 5.5557413E+001, 1.1221075E+000
 3.4846676E+000, 8.1419521E-004, 2.1464734E+001, 2.5643918E-002, 5.3896187E+001, 5.5557413E+001, 1.1479677E+000
 3.4919289E+000, 8.3099446E-004, 2.1480412E+001, 2.5662648E-002, 5.4037860E+001, 5.5745514E+001, 1.1668736E+000
 3.4991901E+000, 8.3099446E-004, 2.1480412E+001, 2.5662648E-002, 5.4037860E+001, 5.5745514E+001, 1.1717440E+000
 3.5064513E+000, 8.4858024E-004, 2.1658872E+001, 2.5875854E-002, 5.4178700E+001, 5.5932591E+001, 1.1593326E+000
 3.5128330E+000, 8.4858024E-004, 2.1658872E+001, 2.5875854E-002, 5.4178700E+001, 5.5932591E+001, 1.1353441E+000
 3.5192148E+000, 8.6491050E-004, 2.1671759E+001, 2.5891250E-002, 5.4303887E+001, 5.6102474E+001, 1.1024099E+000
 3.5255965E+000, 8.6491050E-004, 2.1671759E+001, 2.5891250E-002, 5.4303887E+001, 5.6102474E+001, 1.0664177E+000
 3.5319782E+000, 8.8103993E-004, 2.1684281E+001, 2.5906210E-002, 5.4428427E+001, 5.6270923E+001, 1.0338993E+000
 3.5383600E+000, 8.8103993E-004, 2.1684281E+001, 2.5906210E-002, 5.4428427E+001, 5.6270923E+001, 1.0098218E+000
 3.5447417E+000, 8.9762020E-004, 2.1696032E+001, 2.5920249E-002, 5.4552065E+001, 5.6439944E+001, 9.9854821E-001
 3.5511234E+000, 8.9762020E-004, 2.1696032E+001, 2.5920249E-002, 5.4552065E+001, 5.6439944E+001, 1.0018523E+000
