cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
 1.1144340E+002, 6.7052993E+002, 1.2861562E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7744000E+002, 5.6720000E+000, 1.2042307E-001, 6.2618939E-001, 6.0472165E-001, 5.5770250E-001, 1.2600000E+002, 3.4243493E-001
 1.1540566E+002, 6.5023587E+002, 1.2120201E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8192000E+002, 5.8710000E+000, 1.1148638E-001, 5.8959275E-001, 5.7096272E-001, 5.2818400E-001, 1.3050000E+002, 3.3360970E-001
 1.1936792E+002, 6.5023587E+002, 1.2120201E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8640000E+002, 6.0700000E+000, 1.0335329E-001, 5.5575443E-001, 5.3956851E-001, 5.0061418E-001, 1.3500000E+002, 3.2477307E-001
 1.2333019E+002, 6.3148835E+002, 1.1437240E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9088000E+002, 6.2690000E+000, 9.5936685E-002, 5.2442200E-001, 5.1031886E-001, 4.7483465E-001, 1.3950000E+002, 3.2477307E-001
 1.2729245E+002, 6.1429094E+002, 1.0814577E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9536000E+002, 6.4680000E+000, 8.9160467E-002, 4.9537124E-001, 4.8301754E-001, 4.5070228E-001, 1.4400000E+002, 3.1595187E-001
 1.3125472E+002, 5.9840596E+002, 1.0233533E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9984000E+002, 6.6670000E+000, 8.9160467E-002, 4.9537124E-001, 4.8301754E-001, 4.5070228E-001, 1.4850000E+002, 3.0716931E-001
 1.3521698E+002, 5.8366856E+002, 9.6771967E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0432000E+002, 6.8660000E+000, 8.2960201E-002, 4.6842788E-001, 4.5751573E-001, 4.2810835E-001, 1.5300000E+002, 2.9845388E-001
 1.3917925E+002, 5.8366856E+002, 9.6771967E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0880000E+002, 7.0650000E+000, 7.7272820E-002, 4.4336009E-001, 4.3360371E-001, 4.0689193E-001, 1.5750000E+002, 2.8980598E-001
 1.4314151E+002, 5.7011430E+002, 9.1548685E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1328000E+002, 7.2640000E+000, 7.2049088E-002, 4.2003432E-001, 4.1116964E-001, 3.8696755E-001, 1.6200000E+002, 2.8124598E-001
 1.4710377E+002, 5.5759415E+002, 8.6775028E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1776000E+002, 7.4630000E+000, 6.7243529E-002, 3.9830568E-001, 3.9008932E-001, 3.6823697E-001, 1.6650000E+002, 2.7278186E-001
 1.5106604E+002, 5.4599548E+002, 8.2315224E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2224000E+002, 7.6620000E+000, 6.2815827E-002, 3.7804317E-001, 3.7025215E-001, 3.5061013E-001, 1.7100000E+002, 2.6442138E-001
 1.5502830E+002, 5.3516955E+002, 7.7980933E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2672000E+002, 7.8610000E+000, 5.8730369E-002, 3.5912806E-001, 3.5155953E-001, 3.3400426E-001, 1.7550000E+002, 2.5617439E-001
 1.5899057E+002, 5.3516955E+002, 7.7980933E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3120000E+002, 8.0600000E+000, 5.4955366E-002, 3.4145238E-001, 3.3392359E-001, 3.1834317E-001, 1.8000000E+002, 2.4805256E-001
 1.6295283E+002, 5.2506714E+002, 7.3906797E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3568000E+002, 8.2590000E+000, 5.1462583E-002, 3.2491777E-001, 3.1726606E-001, 3.0355669E-001,NaN,NaN
 1.6691509E+002, 5.1573667E+002, 7.0057243E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4016000E+002, 8.4580000E+000, 4.8226786E-002, 3.0943438E-001, 3.0151711E-001, 2.8958000E-001,NaN,NaN
 1.7087736E+002, 5.0704499E+002, 6.6573535E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4464000E+002, 8.6570000E+000, 4.8226786E-002, 3.0943438E-001, 3.0151711E-001, 2.8958000E-001,NaN,NaN
 1.7483962E+002, 5.0704499E+002, 6.6573535E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4912000E+002, 8.8560000E+000, 4.5225402E-002, 2.9491996E-001, 2.8661435E-001, 2.7635322E-001,NaN,NaN
 1.7880189E+002, 4.9880406E+002, 6.3528541E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5360000E+002, 9.0550000E+000, 4.2438197E-002, 2.8129918E-001, 2.7250205E-001, 2.6382113E-001,NaN,NaN
 1.8276415E+002, 4.9083939E+002, 6.0847254E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5808000E+002, 9.2540000E+000, 3.9847038E-002, 2.6850294E-001, 2.5913020E-001, 2.5193279E-001,NaN,NaN
 1.8672642E+002, 4.8315817E+002, 5.8461235E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6256000E+002, 9.4530000E+000, 3.7435640E-002, 2.5646779E-001, 2.4645388E-001, 2.4064141E-001,NaN,NaN
 1.9068868E+002, 4.7589632E+002, 5.6342177E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6704000E+002, 9.6520000E+000, 3.5189198E-002, 2.4513531E-001, 2.3443235E-001, 2.2990390E-001,NaN,NaN
 1.9465094E+002, 4.7589632E+002, 5.6342177E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7152000E+002, 9.8510000E+000, 3.3094555E-002, 2.3445202E-001, 2.2302896E-001, 2.1968096E-001,NaN,NaN
 1.9861321E+002, 4.6908459E+002, 5.4405417E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7600000E+002, 1.0050000E+001, 3.5768765E-002, 2.5187617E-001, 2.3852564E-001, 2.3545232E-001,NaN,NaN
 2.0257547E+002, 4.6298853E+002, 5.2588182E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8048000E+002, 1.0249000E+001, 3.3914913E-002, 2.4282205E-001, 2.2872710E-001, 2.2654522E-001,NaN,NaN
 2.0653774E+002, 4.5752361E+002, 5.0811021E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8496000E+002, 1.0448000E+001, 3.3914913E-002, 2.4282205E-001, 2.2872710E-001, 2.2654522E-001,NaN,NaN
 2.1050000E+002, 4.5261292E+002, 4.8997662E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8944000E+002, 1.0647000E+001, 3.2171102E-002, 2.3420673E-001, 2.1938333E-001, 2.1798593E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9392000E+002, 1.0846000E+001, 3.0529330E-002, 2.2599610E-001, 2.1047194E-001, 2.0975115E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9840000E+002, 1.1045000E+001, 2.8982250E-002, 2.1815904E-001, 2.0197219E-001, 2.0182011E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0288000E+002, 1.1244000E+001, 2.7523646E-002, 2.1067711E-001, 1.9387579E-001, 1.9418172E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0736000E+002, 1.1443000E+001, 2.6146678E-002, 2.0350427E-001, 1.8614200E-001, 1.8680497E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1184000E+002, 1.1642000E+001, 2.4846241E-002, 1.9662719E-001, 1.7876509E-001, 1.7968324E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1632000E+002, 1.1841000E+001, 2.3617238E-002, 1.9002446E-001, 1.7172876E-001, 1.7280412E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2080000E+002, 1.2040000E+001, 2.2454987E-002, 1.8367663E-001, 1.6501741E-001, 1.6615680E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2528000E+002, 1.2239000E+001, 2.1355238E-002, 1.7756612E-001, 1.5861612E-001, 1.5973193E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2976000E+002, 1.2438000E+001, 2.1355238E-002, 1.7756612E-001, 1.5861612E-001, 1.5973193E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3424000E+002, 1.2637000E+001, 2.0314044E-002, 1.7167697E-001, 1.5251057E-001, 1.5352136E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3872000E+002, 1.2836000E+001, 1.9327778E-002, 1.6599478E-001, 1.4668693E-001, 1.4751799E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4320000E+002, 1.3035000E+001, 1.8393081E-002, 1.6050656E-001, 1.4113191E-001, 1.4171568E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4768000E+002, 1.3234000E+001, 1.7506817E-002, 1.5520054E-001, 1.3583258E-001, 1.3610895E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5216000E+002, 1.3433000E+001, 1.6666138E-002, 1.5006613E-001, 1.3077653E-001, 1.3069305E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5664000E+002, 1.3632000E+001, 1.5868378E-002, 1.4509378E-001, 1.2595181E-001, 1.2546363E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6112000E+002, 1.3831000E+001, 1.5111072E-002, 1.4027493E-001, 1.2134681E-001, 1.2041671E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6560000E+002, 1.4030000E+001, 1.4391982E-002, 1.3560193E-001, 1.1695044E-001, 1.1554871E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7008000E+002, 1.4229000E+001, 1.3708891E-002, 1.3106779E-001, 1.1275189E-001, 1.1085601E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7456000E+002, 1.4428000E+001, 1.3708891E-002, 1.3106779E-001, 1.1275189E-001, 1.1085601E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7904000E+002, 1.4627000E+001, 1.3059795E-002, 1.2666620E-001, 1.0874079E-001, 1.0633515E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8352000E+002, 1.4826000E+001, 1.2442798E-002, 1.2239152E-001, 1.0490720E-001, 1.0198276E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8800000E+002, 1.5025000E+001, 1.4291186E-002, 1.3982422E-001, 1.2224070E-001, 1.1691464E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9248000E+002, 1.5224000E+001, 1.3707209E-002, 1.3578928E-001, 1.1882019E-001, 1.1290188E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9696000E+002, 1.5423000E+001, 1.3147855E-002, 1.3183494E-001, 1.1552189E-001, 1.0902237E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0144000E+002, 1.5622000E+001, 1.2612166E-002, 1.2796577E-001, 1.1234512E-001, 1.0527756E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0592000E+002, 1.5821000E+001, 1.2098656E-002, 1.2416658E-001, 1.0927069E-001, 1.0165847E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1040000E+002, 1.6020000E+001, 1.1606507E-002, 1.2044267E-001, 1.0629883E-001, 9.8166322E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1488000E+002, 1.6219000E+001, 1.1606507E-002, 1.2044267E-001, 1.0629883E-001, 9.8166322E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1936000E+002, 1.6418000E+001, 1.1134692E-002, 1.1679282E-001, 1.0342368E-001, 9.4798676E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2384000E+002, 1.6617000E+001, 1.0682315E-002, 1.1321601E-001, 1.0063981E-001, 9.1552980E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2832000E+002, 1.6816000E+001, 1.0248474E-002, 1.0971133E-001, 9.7942045E-002, 8.8426420E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3280000E+002, 1.7015000E+001, 9.8323606E-003, 1.0627809E-001, 9.5325647E-002, 8.5416111E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3728000E+002, 1.7214000E+001, 9.4332151E-003, 1.0291567E-001, 9.2786161E-002, 8.2518996E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4176000E+002, 1.7413000E+001, 9.0503063E-003, 9.9623614E-002, 9.0319490E-002, 7.9731895E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4624000E+002, 1.7612000E+001, 8.6829652E-003, 9.6401577E-002, 8.7921790E-002, 7.7051508E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5072000E+002, 1.7811000E+001, 8.3304561E-003, 9.3249198E-002, 8.5589443E-002, 7.4474485E-002,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5520000E+002, 1.8010000E+001, 7.9921633E-003, 9.0166176E-002, 8.3319118E-002, 7.1997429E-002,NaN,NaN
