s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 1.0879720E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0879720E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0012975E+000, 1.1733287E+001,-2.6836939E+000,-1.8756719E+000,-2.2680446E-001, 4.6292436E-003, 0.0000000E+000, 0.0000000E+000, 6.8640267E+000, 6.9517460E+000, 0.0000000E+000, 5.9074929E-004, 0.0000000E+000, 0.0000000E+000
 4.0020547E+000, 1.8466527E+001,-3.9520662E+000,-1.3525588E+001,-3.2982629E-001, 9.0250842E-003, 0.0000000E+000, 0.0000000E+000, 6.8183856E-001, 6.6807159E-001, 0.0000000E+000, 8.7894674E-004, 0.0000000E+000, 0.0000000E+000
 6.0019746E+000, 1.8741397E+001,-4.0096909E+000,-1.4758721E+001,-3.1815604E-001, 9.2054782E-003, 0.0000000E+000, 0.0000000E+000,-3.2475792E-001,-3.3596609E-001, 0.0000000E+000, 8.8665875E-004, 0.0000000E+000, 0.0000000E+000
 8.0024910E+000, 1.8671814E+001,-3.9920671E+000,-1.4792203E+001,-3.1469518E-001, 9.1966088E-003, 0.0000000E+000, 0.0000000E+000,-4.0993665E-001,-4.1795489E-001, 0.0000000E+000, 8.8680115E-004, 0.0000000E+000, 0.0000000E+000
 1.0000988E+001, 1.8709735E+001,-3.9992973E+000,-1.4383340E+001,-3.1751421E-001, 9.2122383E-003, 0.0000000E+000, 0.0000000E+000, 2.9102512E-002, 1.8796083E-002, 0.0000000E+000, 8.8680376E-004, 0.0000000E+000, 0.0000000E+000
 1.2001061E+001, 1.8657341E+001,-3.9930668E+000,-1.4370629E+001,-3.1871013E-001, 9.1832463E-003, 0.0000000E+000, 0.0000000E+000,-6.6067888E-003,-1.5882040E-002, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 1.4000701E+001, 1.8789239E+001,-4.0175459E+000,-1.4151938E+001,-3.1291400E-001, 9.1687395E-003, 0.0000000E+000, 0.0000000E+000, 3.2219101E-001, 3.1601040E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 1.6001049E+001, 1.8656248E+001,-3.9832275E+000,-1.4670376E+001,-3.1559937E-001, 9.1544352E-003, 0.0000000E+000, 0.0000000E+000,-2.8571294E-001,-3.0380088E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 1.8001215E+001, 1.8729509E+001,-3.9976296E+000,-1.3888932E+001,-3.1846231E-001, 9.1701791E-003, 0.0000000E+000, 0.0000000E+000, 5.4268273E-001, 5.3365468E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 2.0000868E+001, 1.8738965E+001,-4.0032462E+000,-1.4449011E+001,-3.1015661E-001, 9.1731066E-003, 0.0000000E+000, 0.0000000E+000,-4.8054310E-003,-1.4275780E-002, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 2.2000952E+001, 1.8673870E+001,-3.9976001E+000,-1.5219261E+001,-3.1182623E-001, 9.1740028E-003, 0.0000000E+000, 0.0000000E+000,-8.3916148E-001,-8.4564359E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 2.4000294E+001, 1.8737998E+001,-4.0115112E+000,-1.4525042E+001,-2.9960519E-001, 9.1748824E-003, 0.0000000E+000, 0.0000000E+000,-8.2210896E-002,-8.8985350E-002, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 2.6002371E+001, 1.8761449E+001,-4.0090194E+000,-1.3698499E+001,-3.0282655E-001, 9.1589946E-003, 0.0000000E+000, 0.0000000E+000, 7.6737253E-001, 7.6026286E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 2.8001438E+001, 1.8718284E+001,-3.9990449E+000,-1.4251017E+001,-3.0372747E-001, 9.1630877E-003, 0.0000000E+000, 0.0000000E+000, 1.7361160E-001, 1.7365742E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 3.0001684E+001, 1.8693531E+001,-3.9987623E+000,-1.4509063E+001,-3.1585348E-001, 9.1572929E-003, 0.0000000E+000, 0.0000000E+000,-1.1515205E-001,-1.2099022E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 3.2001972E+001, 1.8691557E+001,-3.9934817E+000,-1.4481140E+001,-3.0615949E-001, 9.1779927E-003, 0.0000000E+000, 0.0000000E+000,-7.2727811E-002,-8.0046086E-002, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 3.4001995E+001, 1.8680240E+001,-3.9980417E+000,-1.4895965E+001,-3.1170827E-001, 9.1565951E-003, 0.0000000E+000, 0.0000000E+000,-5.0872282E-001,-5.1631890E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 3.6001862E+001, 1.8767359E+001,-4.0164199E+000,-1.4302309E+001,-3.1382649E-001, 9.1763450E-003, 0.0000000E+000, 0.0000000E+000, 1.5603558E-001, 1.4397955E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 3.8000980E+001, 1.8711704E+001,-4.0014743E+000,-1.4232908E+001,-2.9778958E-001, 9.1723462E-003, 0.0000000E+000, 0.0000000E+000, 1.8419666E-001, 1.8870499E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 4.0000198E+001, 1.8715928E+001,-4.0006822E+000,-1.3940432E+001,-3.1584360E-001, 9.1789443E-003, 0.0000000E+000, 0.0000000E+000, 4.8642729E-001, 4.6814906E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 4.2000576E+001, 1.8758907E+001,-4.0174886E+000,-1.5596255E+001,-3.1748747E-001, 9.1835967E-003, 0.0000000E+000, 0.0000000E+000,-1.1539660E+000,-1.1631401E+000, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 4.4000465E+001, 1.8663281E+001,-3.9879126E+000,-1.3821021E+001,-3.0414173E-001, 9.1573230E-003, 0.0000000E+000, 0.0000000E+000, 5.6934786E-001, 5.5936280E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 4.6001926E+001, 1.8730195E+001,-3.9963355E+000,-1.3944920E+001,-3.1673756E-001, 9.1865627E-003, 0.0000000E+000, 0.0000000E+000, 4.8635759E-001, 4.8138829E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 4.8002438E+001, 1.8695467E+001,-3.9927847E+000,-1.4906120E+001,-3.0627198E-001, 9.1800151E-003, 0.0000000E+000, 0.0000000E+000,-4.9261296E-001,-5.0052923E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 5.0000885E+001, 1.8704612E+001,-3.9965106E+000,-1.4053365E+001,-2.9780988E-001, 9.1474775E-003, 0.0000000E+000, 0.0000000E+000, 3.6664260E-001, 3.6607401E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 5.2001389E+001, 1.8728622E+001,-4.0020957E+000,-1.3877367E+001,-3.0896797E-001, 9.1562206E-003, 0.0000000E+000, 0.0000000E+000, 5.5886851E-001, 5.4934719E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 5.4001476E+001, 1.8705118E+001,-4.0032299E+000,-1.4926884E+001,-3.0988617E-001, 9.1240292E-003, 0.0000000E+000, 0.0000000E+000,-5.2192722E-001,-5.2575805E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 5.6000099E+001, 1.8729620E+001,-4.0143011E+000,-1.4878882E+001,-3.0137262E-001, 9.1273960E-003, 0.0000000E+000, 0.0000000E+000,-4.5587692E-001,-4.5580784E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 5.8000050E+001, 1.8633820E+001,-3.9931382E+000,-1.4732868E+001,-3.2101483E-001, 9.1509933E-003, 0.0000000E+000, 0.0000000E+000,-3.8824843E-001,-4.0405061E-001, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
 6.0000000E+001, 1.8804867E+001,-4.0215516E+000,-1.3378030E+001,-3.0006174E-001, 9.1244090E-003, 0.0000000E+000, 0.0000000E+000, 1.1157036E+000, 1.1143477E+000, 0.0000000E+000, 8.8680381E-004, 0.0000000E+000, 0.0000000E+000
