cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 2.0556122E+001, 1.0027776E+003, 9.7687791E+002, 2.7857629E+000, 2.0543354E+002, 3.5958004E+002, 1.1426086E+000, 1.0346716E-001, 5.2959413E-002, 3.8866386E-003, 1.4823090E-002, 8.0109915E-002, 3.3280709E-003, 7.3858188E-001, 3.8157102E-003, 1.1978357E-003
 2.2586735E+001, 9.8442171E+002, 9.5447811E+002, 2.8643467E+000, 2.2275400E+002, 3.7656629E+002, 1.1888021E+000, 1.0844659E-001, 5.0729688E-002, 3.5568957E-003, 1.2804922E-002, 7.6768628E-002, 3.0403423E-003, 7.4198470E-001, 3.4961596E-003, 1.1248809E-003
 2.4617347E+001, 9.6957124E+002, 9.3571592E+002, 2.9406183E+000, 2.3395002E+002, 3.9033785E+002, 1.2106663E+000, 1.1250036E-001, 4.8942855E-002, 3.2742061E-003, 1.1007858E-002, 7.4075526E-002, 2.7933713E-003, 7.4488447E-001, 3.2239803E-003, 1.0641962E-003
 2.6647959E+001, 9.5379581E+002, 9.1771750E+002, 2.9848882E+000, 2.4234217E+002, 3.9797093E+002, 1.2516103E+000, 1.1635673E-001, 4.7300430E-002, 2.9106042E-003, 9.4268587E-003, 7.1508474E-002, 2.4741301E-003, 7.4767100E-001, 2.8670165E-003, 9.9293232E-004
 2.8678571E+001, 9.4225785E+002, 9.0501872E+002, 3.0330394E+000, 2.4465279E+002, 3.9932693E+002, 1.2778295E+000, 1.1926564E-001, 4.6136416E-002, 2.5831112E-003, 7.9324660E-003, 6.9629261E-002, 2.1858326E-003, 7.5005897E-001, 2.5475356E-003, 9.3298793E-004
 3.0709184E+001, 9.2435501E+002, 8.8464302E+002, 3.0808358E+000, 2.4317333E+002, 3.9791737E+002, 1.3092563E+000, 1.2317173E-001, 4.4432639E-002, 2.2264733E-003, 6.6058940E-003, 6.6983118E-002, 1.8729292E-003, 7.5266798E-001, 2.1970444E-003, 8.6171211E-004
 3.2739796E+001, 8.9877815E+002, 8.5694615E+002, 3.1105588E+000, 2.4275728E+002, 3.9505111E+002, 1.3420708E+000, 1.2807140E-001, 4.2060253E-002, 1.9981378E-003, 5.5437184E-003, 6.3531425E-002, 1.6756832E-003, 7.5522614E-001, 1.9742182E-003, 8.0036623E-004
 3.4770408E+001, 8.7161999E+002, 8.2908244E+002, 3.1408964E+000, 2.4305579E+002, 3.9107182E+002, 1.3536461E+000, 1.3284700E-001, 3.9787117E-002, 1.6949108E-003, 4.7033963E-003, 6.0149097E-002, 1.4116278E-003, 7.5768164E-001, 1.6739330E-003, 7.2900332E-004
 3.6801020E+001, 8.4950787E+002, 8.0636978E+002, 3.1722266E+000, 2.4721814E+002, 3.8968960E+002, 1.3578823E+000, 1.3685426E-001, 3.7875742E-002, 1.4717188E-003, 3.8243217E-003, 5.7333723E-002, 1.2178427E-003, 7.5982787E-001, 1.4551371E-003, 6.7398868E-004
 3.8831633E+001, 8.2337957E+002, 7.8245783E+002, 3.1828317E+000, 2.5137150E+002, 3.8402847E+002, 1.3710695E+000, 1.4137517E-001, 3.5706296E-002, 1.2259102E-003, 2.9072464E-003, 5.4144509E-002, 1.0045759E-003, 7.6218760E-001, 1.2138292E-003, 6.1247918E-004
 4.0862245E+001, 7.9099845E+002, 7.4967664E+002, 3.1444267E+000, 2.4585808E+002, 3.7157892E+002, 1.3895417E+000, 1.4672916E-001, 3.3046250E-002, 9.9566556E-004, 2.2119644E-003, 5.0294947E-002, 8.0632583E-004, 7.6462209E-001, 9.8654059E-004, 5.4676658E-004
 4.2892857E+001, 7.6243371E+002, 7.2025208E+002, 3.1170966E+000, 2.4164700E+002, 3.6186013E+002, 1.3832400E+000, 1.5128691E-001, 3.0785546E-002, 7.8106591E-004, 1.7114743E-003, 4.7006282E-002, 6.2101982E-004, 7.6665222E-001, 7.7289236E-004, 4.8796238E-004
 4.4923469E+001, 7.2973962E+002, 6.8903968E+002, 3.1022320E+000, 2.3067431E+002, 3.4126146E+002, 1.3541273E+000, 1.5595621E-001, 2.8419932E-002, 5.9748755E-004, 1.3915978E-003, 4.3600236E-002, 4.6354089E-004, 7.6854637E-001, 5.9011475E-004, 4.3214827E-004
 4.6954082E+001, 6.9369089E+002, 6.5475240E+002, 3.0829532E+000, 2.1587806E+002, 3.1746949E+002, 1.3104811E+000, 1.6102264E-001, 2.5800918E-002, 4.5741012E-004, 1.1078663E-003, 3.9884641E-002, 3.4534004E-004, 7.7048038E-001, 4.5118789E-004, 3.7951827E-004
 4.8984694E+001, 6.7067750E+002, 6.3258147E+002, 3.0817984E+000, 2.0937348E+002, 3.0635175E+002, 1.2697669E+000, 1.6420693E-001, 2.4150672E-002, 3.8165128E-004, 8.8417880E-004, 3.7554624E-002, 2.8197633E-004, 7.7171301E-001, 3.7652013E-004, 3.4830633E-004
 5.1015306E+001, 6.5501350E+002, 6.1539266E+002, 3.0793557E+000, 2.1097840E+002, 3.0692476E+002, 1.2648884E+000, 1.6665821E-001, 2.2887913E-002, 3.2473218E-004, 6.3586905E-004, 3.5772949E-002, 2.3442518E-004, 7.7271511E-001, 3.2084732E-004, 3.2474865E-004
 5.3045918E+001, 6.4204851E+002, 6.0237843E+002, 3.0787068E+000, 2.0881543E+002, 3.0228682E+002, 1.2558108E+000, 1.6846907E-001, 2.1946175E-002, 2.8558436E-004, 5.1103928E-004, 3.4446874E-002, 2.0189692E-004, 7.7340935E-001, 2.8235827E-004, 3.0755285E-004
 5.5076531E+001, 6.2823351E+002, 5.8985295E+002, 3.0680811E+000, 2.0382273E+002, 2.9417299E+002, 1.2506064E+000, 1.7028145E-001, 2.0994955E-002, 2.5803913E-004, 3.8467998E-004, 3.3118005E-002, 1.7970490E-004, 7.7409035E-001, 2.5543760E-004, 2.9187475E-004
 5.7107143E+001, 6.1219804E+002, 5.7571076E+002, 3.0694734E+000, 1.9875102E+002, 2.8534750E+002, 1.2323086E+000, 1.7240147E-001, 1.9878335E-002, 2.2693187E-004, 2.6401238E-004, 3.1559036E-002, 1.5474525E-004, 7.7486591E-001, 2.2484019E-004, 2.7361334E-004
 5.9137755E+001, 5.9308062E+002, 5.5910853E+002, 3.0585361E+000, 1.8585142E+002, 2.6931213E+002, 1.2203400E+000, 1.7475931E-001, 1.8634797E-002, 1.8630493E-004, 1.8460031E-004, 2.9817381E-002, 1.2162952E-004, 7.7569658E-001, 1.8457188E-004, 2.5232617E-004
 6.1168367E+001, 5.7543912E+002, 5.4391622E+002, 3.0383745E+000, 1.7228194E+002, 2.5360564E+002, 1.2057264E+000, 1.7691243E-001, 1.7505819E-002, 1.4022130E-004, 1.1427852E-004, 2.8228072E-002, 8.3387309E-005, 7.7646500E-001, 1.3881729E-004, 2.3166870E-004
 6.3198980E+001, 5.5879950E+002, 5.3066289E+002, 3.0266890E+000, 1.5947879E+002, 2.3650551E+002, 1.1931574E+000, 1.7876977E-001, 1.6525070E-002, 1.0494157E-004, 8.3927879E-005, 2.6851489E-002, 5.4391264E-005, 7.7710025E-001, 1.0359759E-004, 2.1434697E-004
 6.5229592E+001, 5.4442441E+002, 5.1899739E+002, 3.0079567E+000, 1.5270491E+002, 2.2485506E+002, 1.1794119E+000, 1.8038134E-001, 1.5668401E-002, 8.2409505E-005, 5.3682171E-005, 2.5656369E-002, 3.6427422E-005, 7.7764396E-001, 8.1244006E-005, 2.0046689E-004
 6.7260204E+001, 5.3167653E+002, 5.0808690E+002, 2.9810812E+000, 1.4483548E+002, 2.1384793E+002, 1.1744288E+000, 1.8181562E-001, 1.4901045E-002, 6.7793296E-005, 3.3669616E-005, 2.4590719E-002, 2.5284624E-005, 7.7811592E-001, 6.6765012E-005, 1.8884379E-004
 6.9290816E+001, 5.1983443E+002, 4.9812843E+002, 2.9432552E+000, 1.3270310E+002, 2.0023434E+002, 1.1591561E+000, 1.8307757E-001, 1.4218288E-002, 6.2511179E-005, 3.2176857E-005, 2.3649284E-002, 2.2234875E-005, 7.7850985E-001, 6.1533846E-005, 1.7959142E-004
 7.1321429E+001, 5.1049031E+002, 4.9008337E+002, 2.9222238E+000, 1.2117363E+002, 1.8848003E+002, 1.1142944E+000, 1.8410474E-001, 1.3666262E-002, 5.4436818E-005, 2.3651622E-005, 2.2884792E-002, 1.6388081E-005, 7.7884060E-001, 5.3516233E-005, 1.7156566E-004
 7.3352041E+001, 5.0020430E+002, 4.8207358E+002, 2.9063671E+000, 1.1268113E+002, 1.7563030E+002, 1.0609777E+000, 1.8516381E-001, 1.3102482E-002, 4.0469677E-005, 5.2233884E-006, 2.2099028E-002, 5.3316096E-006, 7.7919578E-001, 3.9630732E-005, 1.6254913E-004
 7.5382653E+001, 4.9049098E+002, 4.7469255E+002, 2.8839680E+000, 1.0513005E+002, 1.6227020E+002, 1.0183747E+000, 1.8612068E-001, 1.2586984E-002, 3.4075170E-005, 6.9125379E-007, 2.1386118E-002, 8.8997620E-007, 7.7949999E-001, 3.3290364E-005, 1.5521261E-004
 7.7413265E+001, 4.7857816E+002, 4.6522079E+002, 2.8706270E+000, 9.5577008E+001, 1.4671382E+002, 9.8372528E-001, 1.8737281E-001, 1.1907343E-002, 3.1576406E-005, 2.0433110E-007, 2.0451403E-002, 3.0680557E-007, 7.7988664E-001, 3.0830342E-005, 1.4640986E-004
 7.9443878E+001, 4.6676479E+002, 4.5538160E+002, 2.8560404E+000, 8.3188207E+001, 1.3099995E+002, 9.3522429E-001, 1.8866179E-001, 1.1207279E-002, 2.9491032E-005, 9.3860125E-008, 1.9489028E-002, 1.4030933E-007, 7.8028377E-001, 2.8780199E-005, 1.3742598E-004
 8.1474490E+001, 4.5657547E+002, 4.4663651E+002, 2.8380838E+000, 7.4053773E+001, 1.1899419E+002, 8.9979390E-001, 1.8977338E-001, 1.0603495E-002, 2.7769392E-005, 4.6509240E-008, 1.8659077E-002, 6.5093731E-008, 7.8062611E-001, 2.7090799E-005, 1.2970279E-004
 8.3505102E+001, 4.4645816E+002, 4.3824311E+002, 2.8150840E+000, 6.7114067E+001, 1.0765403E+002, 8.9718829E-001, 1.9083866E-001, 1.0024839E-002, 2.6155032E-005, 1.7917166E-008, 1.7863698E-002, 2.4679845E-008, 7.8095413E-001, 2.5507846E-005, 1.2231144E-004
 8.5535714E+001, 4.3782246E+002, 4.3065734E+002, 2.8045383E+000, 6.1029371E+001, 9.8624530E+001, 8.7965139E-001, 1.9178735E-001, 9.5094945E-003, 2.4742628E-005, 7.8342729E-009, 1.7155364E-002, 1.1200816E-008, 7.8124620E-001, 2.4124599E-005, 1.1574078E-004
 8.7566327E+001, 4.3219997E+002, 4.2521333E+002, 2.7850861E+000, 5.8766146E+001, 9.6072959E+001, 8.7653977E-001, 1.9242261E-001, 9.1644058E-003, 2.3800775E-005, 4.0333762E-009, 1.6681048E-002, 5.6694201E-009, 7.8144177E-001, 2.3204464E-005, 1.1135243E-004
 8.9596939E+001, 4.2807262E+002, 4.2144707E+002, 2.7885594E+000, 5.6527619E+001, 9.3057277E+001, 8.7351493E-001, 1.9286178E-001, 8.9258321E-003, 2.3152418E-005, 3.2546293E-009, 1.6353136E-002, 4.3197833E-009, 7.8157697E-001, 2.2570635E-005, 1.0831695E-004
 9.1627551E+001, 4.2346406E+002, 4.1752328E+002, 2.7829715E+000, 5.3479787E+001, 8.8579984E+001, 8.5667577E-001, 1.9331838E-001, 8.6777959E-003, 2.2478391E-005, 2.2817975E-009, 1.6012219E-002, 2.9564023E-009, 7.8171754E-001, 2.1911371E-005, 1.0515944E-004
 9.3658163E+001, 4.1916372E+002, 4.1379046E+002, 2.7682429E+000, 5.0291353E+001, 8.3780002E+001, 8.3163504E-001, 1.9376889E-001, 8.4330632E-003, 2.1812604E-005, 7.5300936E-010, 1.5675842E-002, 9.5650707E-010, 7.8185623E-001, 2.1259826E-005, 1.0204227E-004
 9.5688776E+001, 4.1669556E+002, 4.1163522E+002, 2.7477198E+000, 4.8359127E+001, 8.1100037E+001, 8.2745633E-001, 1.9402254E-001, 8.2952713E-003, 2.1438462E-005, 3.5472987E-010, 1.5486452E-002, 4.6726951E-010, 7.8193432E-001, 2.0893803E-005, 1.0028787E-004
 9.7719388E+001, 4.1284135E+002, 4.0821808E+002, 2.7375609E+000, 4.4918544E+001, 7.5547823E+001, 8.2453883E-001, 1.9443384E-001, 8.0718429E-003, 2.0832514E-005, 2.1309170E-010, 1.5179358E-002, 3.1442219E-010, 7.8206093E-001, 2.0300746E-005, 9.7441972E-005
 9.9750000E+001, 4.0760153E+002, 4.0320854E+002, 2.6951840E+000, 4.1137750E+001, 7.0797546E+001, 8.1437638E-001, 1.9503377E-001, 7.7459387E-003, 1.9948767E-005, 1.2352333E-010, 1.4731416E-002, 1.9716548E-010, 7.8224562E-001, 1.9437279E-005, 9.3297932E-005
