s,kg/m2/s,kW/m2,kW/m2,C,C,m/s
 6.2429353E+000, 4.6931015E-002, 6.4547007E+001, 5.8737776E-002, 6.4692887E+001, 6.6504267E+001, 3.7655423E+000
 6.2561652E+000, 4.8633221E-002, 6.4756069E+001, 5.8928023E-002, 6.4386318E+001, 6.6055495E+001, 3.7660935E+000
 6.2693951E+000, 4.8633221E-002, 6.4738692E+001, 5.8912210E-002, 6.4386318E+001, 6.6055495E+001, 3.7851694E+000
 6.2826250E+000, 3.6887160E-002, 6.4967748E+001, 5.9120650E-002, 6.4585858E+001, 6.5516017E+001, 3.8192303E+000
 6.2958549E+000, 3.6887160E-002, 6.5500163E+001, 5.9605148E-002, 6.4585858E+001, 6.5516017E+001, 3.8632209E+000
 6.3090848E+000, 4.0771854E-002, 6.6314143E+001, 6.0345870E-002, 6.4659129E+001, 6.5519626E+001, 3.9212003E+000
 6.3223147E+000, 4.0771854E-002, 6.7099970E+001, 6.1060973E-002, 6.4659129E+001, 6.5519626E+001, 4.0012140E+000
 6.3355446E+000, 4.9115720E-002, 6.8008977E+001, 6.1888169E-002, 6.4333370E+001, 6.5146950E+001, 4.0961318E+000
 6.3487746E+000, 4.9115720E-002, 6.8840896E+001, 6.2645215E-002, 6.4333370E+001, 6.5146950E+001, 4.1970572E+000
 6.3620045E+000, 4.3945299E-002, 7.0408551E+001, 6.4071781E-002, 6.4308397E+001, 6.4876034E+001, 4.3004544E+000
 6.3752344E+000, 4.3945299E-002, 7.2171799E+001, 6.5676337E-002, 6.4308397E+001, 6.4876034E+001, 4.3958608E+000
 6.3884643E+000, 3.5542789E-002, 7.4223914E+001, 6.7543762E-002, 6.4842846E+001, 6.5749933E+001, 4.4825126E+000
 6.4016942E+000, 3.5542789E-002, 7.6402393E+001, 6.9526178E-002, 6.4842846E+001, 6.5749933E+001, 4.5575310E+000
 6.4149241E+000, 5.3209777E-002, 7.8723491E+001, 7.1638377E-002, 6.4653544E+001, 6.5881600E+001, 4.6219364E+000
 6.4281540E+000, 5.3209777E-002, 8.0968980E+001, 7.3681772E-002, 6.4653544E+001, 6.5881600E+001, 4.6891435E+000
 6.4413839E+000, 4.4033195E-002, 8.3283460E+001, 7.5787949E-002, 6.5028908E+001, 6.6101315E+001, 4.7720143E+000
 6.4546138E+000, 4.4033195E-002, 8.5012060E+001, 7.7360974E-002, 6.5028908E+001, 6.6101315E+001, 4.8285725E+000
 6.4678437E+000, 5.6598181E-002, 8.6169348E+001, 7.8414107E-002, 6.4995773E+001, 6.6352056E+001, 4.8406957E+000
 6.4810737E+000, 5.6598181E-002, 8.6977256E+001, 7.9149303E-002, 6.4995773E+001, 6.6352056E+001, 4.8415385E+000
 6.4956266E+000, 5.6113172E-002, 8.7065781E+001, 7.9229861E-002, 6.5002687E+001, 6.6580993E+001, 4.8331469E+000
 6.5101795E+000, 5.6113172E-002, 8.6453382E+001, 7.8672578E-002, 6.5002687E+001, 6.6580993E+001, 4.8276381E+000
 6.5247324E+000, 5.6941164E-002, 8.5036774E+001, 7.7383464E-002, 6.5030822E+001, 6.6790962E+001, 4.8011539E+000
 6.5392853E+000, 5.6941164E-002, 8.3808036E+001, 7.6265313E-002, 6.5030822E+001, 6.6790962E+001, 4.7705193E+000
 6.5538382E+000, 5.6641625E-002, 8.2143561E+001, 7.4750641E-002, 6.5053791E+001, 6.6862228E+001, 4.7395195E+000
 6.5698464E+000, 5.6641625E-002, 8.0163996E+001, 7.2949236E-002, 6.5053791E+001, 6.6862228E+001, 4.7093114E+000
 6.5858545E+000, 5.7897929E-002, 7.8179095E+001, 7.1142976E-002, 6.4775937E+001, 6.6840993E+001, 4.6720352E+000
 6.6018627E+000, 5.7897929E-002, 7.7014429E+001, 7.0083130E-002, 6.4775937E+001, 6.6840993E+001, 4.6316777E+000
 6.6178709E+000, 4.9552387E-002, 7.6577243E+001, 6.9685292E-002, 6.4930349E+001, 6.6597999E+001, 4.5999280E+000
 6.6338791E+000, 4.9552387E-002, 7.5922607E+001, 6.9089572E-002, 6.4930349E+001, 6.6597999E+001, 4.5830099E+000
 6.6498873E+000, 5.6851957E-002, 7.5999912E+001, 6.9159920E-002, 6.4598775E+001, 6.6342950E+001, 4.5675747E+000
 6.6658955E+000, 5.6851957E-002, 7.5798491E+001, 6.8976627E-002, 6.4598775E+001, 6.6342950E+001, 4.5412336E+000
 6.6819037E+000, 4.5022128E-002, 7.6141001E+001, 6.9288311E-002, 6.4893279E+001, 6.5993916E+001, 4.5165620E+000
 6.6979119E+000, 4.5022128E-002, 7.6443500E+001, 6.9563585E-002, 6.4893279E+001, 6.5993916E+001, 4.4849790E+000
 6.7139201E+000, 5.8434106E-002, 7.6386904E+001, 6.9512083E-002, 6.4453494E+001, 6.5706188E+001, 4.4388897E+000
 6.7299283E+000, 5.8434106E-002, 7.6181918E+001, 6.9325545E-002, 6.4453494E+001, 6.5706188E+001, 4.3885097E+000
 6.7459365E+000, 4.3683343E-002, 7.6460425E+001, 6.9578987E-002, 6.4815572E+001, 6.6059335E+001, 4.3365904E+000
 6.7619447E+000, 4.3683343E-002, 7.6750699E+001, 6.9843136E-002, 6.4815572E+001, 6.6059335E+001, 4.2753005E+000
 6.7779528E+000, 5.3075115E-002, 7.7596885E+001, 7.0613165E-002, 6.4721558E+001, 6.5844326E+001, 4.2157681E+000
 6.7939610E+000, 5.3075115E-002, 7.8212865E+001, 7.1173707E-002, 6.4721558E+001, 6.5844326E+001, 4.1760715E+000
 6.8099692E+000, 5.2154131E-002, 7.9310298E+001, 7.2172371E-002, 6.4658497E+001, 6.5388762E+001, 4.1617820E+000
 6.8259774E+000, 5.2154131E-002, 7.9928819E+001, 7.2735225E-002, 6.4658497E+001, 6.5388762E+001, 4.1716052E+000
 6.8419856E+000, 5.2479903E-002, 8.0722163E+001, 7.3457168E-002, 6.4669379E+001, 6.5933834E+001, 4.1984121E+000
 6.8579938E+000, 5.2479903E-002, 8.1075047E+001, 7.3778293E-002, 6.4669379E+001, 6.5933834E+001, 4.2411372E+000
 6.8740020E+000, 4.9488090E-002, 8.2430986E+001, 7.5012197E-002, 6.4929512E+001, 6.5769822E+001, 4.3036443E+000
 6.8900102E+000, 4.9488090E-002, 8.3135238E+001, 7.5653066E-002, 6.4929512E+001, 6.5769822E+001, 4.3585190E+000
 6.9060184E+000, 6.1057813E-002, 8.3483132E+001, 7.5969650E-002, 6.4596066E+001, 6.5402826E+001, 4.4213294E+000
 6.9220266E+000, 6.1057813E-002, 8.3834687E+001, 7.6289566E-002, 6.4596066E+001, 6.5402826E+001, 4.5007217E+000
 6.9380348E+000, 5.1397910E-002, 8.4529514E+001, 7.6921858E-002, 6.4837737E+001, 6.6313728E+001, 4.5764727E+000
 6.9540430E+000, 5.1397910E-002, 8.4392794E+001, 7.6797442E-002, 6.4837737E+001, 6.6313728E+001, 4.6321487E+000
 6.9700511E+000, 5.0926154E-002, 8.4538732E+001, 7.6930246E-002, 6.5209924E+001, 6.6307905E+001, 4.6702243E+000
 6.9860593E+000, 5.0926154E-002, 8.4086174E+001, 7.6518418E-002, 6.5209924E+001, 6.6307905E+001, 4.6902332E+000
 7.0020675E+000, 5.9487268E-002, 8.4173801E+001, 7.6598159E-002, 6.5062317E+001, 6.6905435E+001, 4.6934948E+000
 7.0180757E+000, 5.9487268E-002, 8.4154613E+001, 7.6580698E-002, 6.5062317E+001, 6.6905435E+001, 4.6901869E+000
 7.0340839E+000, 5.7756759E-002, 8.3926397E+001, 7.6373022E-002, 6.4995164E+001, 6.7509084E+001, 4.6887331E+000
 7.0500921E+000, 5.7756759E-002, 8.2992091E+001, 7.5522803E-002, 6.4995164E+001, 6.7509084E+001, 4.6771448E+000
 7.0661003E+000, 5.8674687E-002, 8.1647290E+001, 7.4299034E-002, 6.4862885E+001, 6.8054514E+001, 4.6644693E+000
 7.0821085E+000, 5.8674687E-002, 8.0141760E+001, 7.2929001E-002, 6.4862885E+001, 6.8054514E+001, 4.6530924E+000
 7.0981167E+000, 5.3046100E-002, 7.8546691E+001, 7.1477489E-002, 6.4963210E+001, 6.8441855E+001, 4.6384686E+000
 7.1141249E+000, 5.3046100E-002, 7.7286727E+001, 7.0330921E-002, 6.4963210E+001, 6.8441855E+001, 4.6392915E+000
 7.1301331E+000, 5.0181235E-002, 7.6186940E+001, 6.9330115E-002, 6.5136556E+001, 6.8646175E+001, 4.6345778E+000
 7.1461413E+000, 5.0181235E-002, 7.5189367E+001, 6.8422324E-002, 6.5136556E+001, 6.8646175E+001, 4.6091396E+000
 7.1621494E+000, 5.8992265E-002, 7.3851003E+001, 6.7204413E-002, 6.4689989E+001, 6.8804363E+001, 4.5837796E+000
 7.1758407E+000, 5.8992265E-002, 7.3244553E+001, 6.6652543E-002, 6.4689989E+001, 6.8804363E+001, 4.5676155E+000
 7.1895319E+000, 4.6747099E-002, 7.2862752E+001, 6.6305105E-002, 6.4941607E+001, 6.8840365E+001, 4.5596530E+000
 7.2032231E+000, 4.6747099E-002, 7.2706454E+001, 6.6162873E-002, 6.4941607E+001, 6.8840365E+001, 4.5518365E+000
 7.2169143E+000, 5.2021024E-002, 7.2550659E+001, 6.6021100E-002, 6.4808183E+001, 6.8853356E+001, 4.5415398E+000
 7.2306056E+000, 5.2021024E-002, 7.2484373E+001, 6.5960779E-002, 6.4808183E+001, 6.8853356E+001, 4.5261263E+000
 7.2442968E+000, 4.5542768E-002, 7.2460252E+001, 6.5938829E-002, 6.4961076E+001, 6.8869549E+001, 4.5108944E+000
 7.2579880E+000, 4.5542768E-002, 7.2628624E+001, 6.6092048E-002, 6.4961076E+001, 6.8869549E+001, 4.4928167E+000
 7.2716793E+000, 5.0342921E-002, 7.2693042E+001, 6.6150668E-002, 6.4892230E+001, 6.8892380E+001, 4.4781885E+000
 7.2853705E+000, 5.0342921E-002, 7.2886735E+001, 6.6326928E-002, 6.4892230E+001, 6.8892380E+001, 4.4583944E+000
 7.2990617E+000, 5.0032582E-002, 7.2800780E+001, 6.6248710E-002, 6.4810776E+001, 6.8936755E+001, 4.4472252E+000
 7.3141221E+000, 5.0032582E-002, 7.2782564E+001, 6.6232133E-002, 6.4810776E+001, 6.8936755E+001, 4.4464730E+000
 7.3291824E+000, 4.6444881E-002, 7.2849114E+001, 6.6292694E-002, 6.4862480E+001, 6.8844353E+001, 4.4522708E+000
 7.3442427E+000, 4.6444881E-002, 7.3278295E+001, 6.6683248E-002, 6.4862480E+001, 6.8844353E+001, 4.4595419E+000
 7.3593031E+000, 4.9166653E-002, 7.3370503E+001, 6.6767158E-002, 6.4876873E+001, 6.8790902E+001, 4.4685513E+000
 7.3743634E+000, 4.9166653E-002, 7.3759445E+001, 6.7121095E-002, 6.4876873E+001, 6.8790902E+001, 4.4629188E+000
 7.3894238E+000, 4.6992735E-002, 7.3720417E+001, 6.7085579E-002, 6.5001132E+001, 6.8695870E+001, 4.4679281E+000
 7.4044841E+000, 4.6992735E-002, 7.3615102E+001, 6.6989742E-002, 6.5001132E+001, 6.8695870E+001, 4.4874019E+000
 7.4195445E+000, 5.2105950E-002, 7.3463265E+001, 6.6851571E-002, 6.4854503E+001, 6.8466880E+001, 4.5127731E+000
 7.4346048E+000, 5.2105950E-002, 7.3731124E+001, 6.7095323E-002, 6.4854503E+001, 6.8466880E+001, 4.5323207E+000
 7.4496652E+000, 4.7967781E-002, 7.3334782E+001, 6.6734652E-002, 6.4943395E+001, 6.8234288E+001, 4.5430371E+000
 7.4647255E+000, 4.7967781E-002, 7.2942201E+001, 6.6377403E-002, 6.4943395E+001, 6.8234288E+001, 4.5485626E+000
 7.4797859E+000, 5.1672499E-002, 7.2635819E+001, 6.6098595E-002, 6.4824287E+001, 6.7935990E+001, 4.5523684E+000
 7.4948462E+000, 5.1672499E-002, 7.2060555E+001, 6.5575105E-002, 6.4824287E+001, 6.7935990E+001, 4.5475851E+000
 7.5099066E+000, 4.9216566E-002, 7.1873514E+001, 6.5404898E-002, 6.4795001E+001, 6.7427912E+001, 4.5357186E+000
 7.5249669E+000, 4.9216566E-002, 7.1695829E+001, 6.5243205E-002, 6.4795001E+001, 6.7427912E+001, 4.5145862E+000
 7.5400273E+000, 4.7970558E-002, 7.1429744E+001, 6.5001067E-002, 6.4828837E+001, 6.6856615E+001, 4.4876555E+000
 7.5550876E+000, 4.7970558E-002, 7.0990107E+001, 6.4600997E-002, 6.4828837E+001, 6.6856615E+001, 4.4612719E+000
 7.5701480E+000, 4.9896387E-002, 7.0782083E+001, 6.4411695E-002, 6.4733584E+001, 6.6248141E+001, 4.4409998E+000
 7.5852083E+000, 4.9896387E-002, 7.0475812E+001, 6.4132989E-002, 6.4733584E+001, 6.6248141E+001, 4.4216392E+000
 7.6002687E+000, 4.7602710E-002, 7.0178695E+001, 6.3862613E-002, 6.4740119E+001, 6.5885462E+001, 4.3999038E+000
 7.6153290E+000, 4.7602710E-002, 6.9969983E+001, 6.3672685E-002, 6.4740119E+001, 6.5885462E+001, 4.3749056E+000
 7.6303894E+000, 4.6240110E-002, 6.9948354E+001, 6.3653002E-002, 6.4816539E+001, 6.6127550E+001, 4.3507344E+000
 7.6454497E+000, 4.6240110E-002, 6.9773070E+001, 6.3493494E-002, 6.4816539E+001, 6.6127550E+001, 4.3295175E+000
 7.6589147E+000, 5.3848061E-002, 6.9541261E+001, 6.3282548E-002, 6.4510966E+001, 6.6308057E+001, 4.3134118E+000
 7.6723798E+000, 5.3848061E-002, 6.9689840E+001, 6.3417754E-002, 6.4510966E+001, 6.6308057E+001, 4.3094579E+000
