s,m/s
 8.8143265E-001, 2.6223137E-001
 8.8320774E-001, 2.7198611E-001
 8.8498282E-001, 2.9005460E-001
 8.8675791E-001, 3.1289219E-001
 8.8853299E-001, 3.4122619E-001
 8.9030808E-001, 3.7364107E-001
 8.9208317E-001, 4.0708684E-001
 8.9385825E-001, 4.4375244E-001
 8.9563334E-001, 4.8337899E-001
 8.9740842E-001, 5.2221665E-001
 8.9918351E-001, 5.5957044E-001
 9.0095859E-001, 5.9242380E-001
 9.0273368E-001, 6.3064904E-001
 9.0450877E-001, 6.7831404E-001
 9.0628385E-001, 7.2185836E-001
 9.0805894E-001, 7.7047952E-001
 9.0983402E-001, 8.2975632E-001
 9.1160911E-001, 9.0218514E-001
 9.1338419E-001, 9.8984385E-001
 9.1515928E-001, 1.0834247E+000
 9.1693436E-001, 1.1922474E+000
 9.1870945E-001, 1.3259854E+000
 9.2048454E-001, 1.4883680E+000
 9.2225962E-001, 1.6937284E+000
 9.2403471E-001, 1.9376821E+000
 9.2562216E-001, 2.1746921E+000
 9.2720960E-001, 2.4233096E+000
 9.2879705E-001, 2.6674702E+000
 9.3038450E-001, 2.8766652E+000
 9.3197195E-001, 3.0343445E+000
 9.3355940E-001, 3.1078387E+000
 9.3514684E-001, 3.1523107E+000
 9.3673429E-001, 3.2146414E+000
 9.3832174E-001, 3.3348129E+000
 9.3990919E-001, 3.5112562E+000
 9.4149664E-001, 3.7592773E+000
 9.4308408E-001, 4.0305321E+000
 9.4467153E-001, 4.2985799E+000
 9.4625898E-001, 4.5145356E+000
 9.4784643E-001, 4.6460189E+000
 9.4943388E-001, 4.7124434E+000
 9.5102133E-001, 4.7357949E+000
 9.5238994E-001, 4.7863109E+000
 9.5375856E-001, 4.8859177E+000
 9.5512718E-001, 5.0233594E+000
 9.5649580E-001, 5.1497044E+000
 9.5786442E-001, 5.2049705E+000
 9.5923304E-001, 5.1573399E+000
 9.6060166E-001, 5.0405955E+000
 9.6197028E-001, 4.9051302E+000
 9.6333890E-001, 4.8091728E+000
 9.6470751E-001, 4.7801738E+000
 9.6607613E-001, 4.8045505E+000
 9.6744475E-001, 4.8205092E+000
 9.6881337E-001, 4.7730319E+000
 9.7018199E-001, 4.6097077E+000
 9.7155061E-001, 4.3658708E+000
 9.7291923E-001, 4.0792164E+000
 9.7428785E-001, 3.8348742E+000
 9.7565647E-001, 3.6702884E+000
 9.7702508E-001, 3.6180331E+000
 9.7839370E-001, 3.6570774E+000
 9.7962032E-001, 3.7461338E+000
 9.8084694E-001, 3.8509647E+000
 9.8207355E-001, 3.9482120E+000
 9.8330017E-001, 4.0025949E+000
 9.8452679E-001, 4.0069725E+000
 9.8575340E-001, 3.9634532E+000
 9.8698002E-001, 3.8850732E+000
 9.8820664E-001, 3.7890452E+000
 9.8943325E-001, 3.6974370E+000
 9.9065987E-001, 3.6324152E+000
 9.9188649E-001, 3.6115948E+000
 9.9311311E-001, 3.6378676E+000
 9.9433972E-001, 3.7072644E+000
 9.9556634E-001, 3.8024260E+000
 9.9665741E-001, 3.8921786E+000
 9.9774848E-001, 3.9698573E+000
 9.9883955E-001, 4.0168001E+000
 9.9993062E-001, 4.0293840E+000
 1.0010217E+000, 4.0095052E+000
 1.0022219E+000, 3.9547091E+000
 1.0034221E+000, 3.8797358E+000
 1.0046222E+000, 3.8007340E+000
 1.0058224E+000, 3.7283298E+000
 1.0070226E+000, 3.6691142E+000
 1.0082228E+000, 3.6324795E+000
 1.0094229E+000, 3.6182128E+000
 1.0106231E+000, 3.6241699E+000
 1.0118233E+000, 3.6494839E+000
 1.0130235E+000, 3.6891365E+000
 1.0142237E+000, 3.7410925E+000
 1.0154238E+000, 3.8004433E+000
 1.0166240E+000, 3.8564548E+000
 1.0178242E+000, 3.9039096E+000
 1.0190244E+000, 3.9410973E+000
 1.0202246E+000, 3.9611789E+000
 1.0214247E+000, 3.9673386E+000
 1.0226249E+000, 3.9565151E+000
 1.0238251E+000, 3.9262972E+000
 1.0250253E+000, 3.8869764E+000
 1.0262254E+000, 3.8451310E+000
 1.0274256E+000, 3.8074629E+000
 1.0286258E+000, 3.7739308E+000
 1.0298260E+000, 3.7392967E+000
 1.0310262E+000, 3.7063487E+000
 1.0322263E+000, 3.6741910E+000
 1.0334265E+000, 3.6465144E+000
 1.0346267E+000, 3.6238396E+000
 1.0358269E+000, 3.6103834E+000
 1.0371471E+000, 3.6069088E+000
 1.0384673E+000, 3.6176643E+000
 1.0397875E+000, 3.6386371E+000
 1.0411077E+000, 3.6667182E+000
 1.0424279E+000, 3.6971793E+000
 1.0437480E+000, 3.7239868E+000
 1.0450682E+000, 3.7517184E+000
 1.0463884E+000, 3.7807934E+000
 1.0477086E+000, 3.8096770E+000
 1.0490288E+000, 3.8511587E+000
 1.0503490E+000, 3.9049460E+000
 1.0516692E+000, 3.9648581E+000
 1.0529894E+000, 4.0367140E+000
 1.0543096E+000, 4.1134203E+000
 1.0556298E+000, 4.1800689E+000
 1.0569500E+000, 4.2271015E+000
 1.0582702E+000, 4.2536841E+000
 1.0595904E+000, 4.2521112E+000
 1.0609106E+000, 4.2355576E+000
 1.0622308E+000, 4.2080058E+000
 1.0635510E+000, 4.1896163E+000
 1.0648712E+000, 4.1954644E+000
 1.0661914E+000, 4.2316280E+000
 1.0675116E+000, 4.2947414E+000
 1.0688318E+000, 4.3735382E+000
 1.0701520E+000, 4.4389343E+000
 1.0714722E+000, 4.4729166E+000
 1.0727924E+000, 4.4642436E+000
 1.0741126E+000, 4.4113748E+000
 1.0752683E+000, 4.3369110E+000
 1.0764241E+000, 4.2446287E+000
 1.0775798E+000, 4.1458083E+000
 1.0787356E+000, 4.0548747E+000
 1.0798914E+000, 3.9823048E+000
 1.0810471E+000, 3.9284068E+000
 1.0822029E+000, 3.8895829E+000
 1.0833586E+000, 3.8529925E+000
 1.0845144E+000, 3.8203219E+000
 1.0856702E+000, 3.7852523E+000
 1.0868259E+000, 3.7469019E+000
 1.0879817E+000, 3.6985786E+000
 1.0891375E+000, 3.6413702E+000
 1.0902932E+000, 3.5791299E+000
 1.0914490E+000, 3.5090650E+000
 1.0926047E+000, 3.4485804E+000
 1.0937605E+000, 3.3908687E+000
 1.0949163E+000, 3.3283536E+000
 1.0960720E+000, 3.2666817E+000
 1.0972278E+000, 3.2075124E+000
 1.0983835E+000, 3.1491855E+000
 1.0995393E+000, 3.0922856E+000
 1.1006951E+000, 3.0323008E+000
 1.1018508E+000, 2.9773179E+000
 1.1030066E+000, 2.9287425E+000
 1.1041623E+000, 2.8862160E+000
 1.1053181E+000, 2.8510660E+000
 1.1064739E+000, 2.8204209E+000
 1.1076296E+000, 2.7883708E+000
 1.1087854E+000, 2.7668418E+000
 1.1099411E+000, 2.7479455E+000
 1.1110969E+000, 2.7316457E+000
 1.1122527E+000, 2.7176122E+000
 1.1134084E+000, 2.7046691E+000
 1.1145642E+000, 2.6917871E+000
 1.1157199E+000, 2.6793556E+000
 1.1167492E+000, 2.6647301E+000
 1.1177784E+000, 2.6493101E+000
 1.1188077E+000, 2.6324126E+000
 1.1198369E+000, 2.6138920E+000
 1.1208662E+000, 2.5924705E+000
 1.1218954E+000, 2.5702880E+000
 1.1229247E+000, 2.5474124E+000
 1.1239539E+000, 2.5245046E+000
 1.1249832E+000, 2.5023865E+000
 1.1260124E+000, 2.4795303E+000
 1.1270417E+000, 2.4570423E+000
 1.1280709E+000, 2.4355377E+000
 1.1291002E+000, 2.4147255E+000
 1.1301294E+000, 2.3948988E+000
 1.1311586E+000, 2.3760158E+000
 1.1321879E+000, 2.3574136E+000
 1.1332171E+000, 2.3383064E+000
 1.1342464E+000, 2.3184660E+000
 1.1352756E+000, 2.2980341E+000
 1.1363049E+000, 2.2773202E+000
 1.1373341E+000, 2.2564162E+000
 1.1383634E+000, 2.2331600E+000
 1.1393926E+000, 2.2084819E+000
 1.1404219E+000, 2.1834249E+000
 1.1414511E+000, 2.1581574E+000
 1.1424804E+000, 2.1342262E+000
 1.1435096E+000, 2.1101195E+000
 1.1445389E+000, 2.0884541E+000
 1.1455681E+000, 2.0669051E+000
 1.1465974E+000, 2.0473666E+000
 1.1476266E+000, 2.0356222E+000
 1.1486558E+000, 2.0244497E+000
 1.1496851E+000, 2.0213844E+000
 1.1507143E+000, 2.0256439E+000
 1.1517436E+000, 2.0348595E+000
 1.1527728E+000, 2.0534448E+000
 1.1538021E+000, 2.0825343E+000
 1.1548313E+000, 2.1182402E+000
 1.1558606E+000, 2.1554947E+000
 1.1568898E+000, 2.1978262E+000
 1.1579191E+000, 2.2409188E+000
 1.1589483E+000, 2.2870400E+000
 1.1599776E+000, 2.3338099E+000
 1.1610068E+000, 2.3764710E+000
 1.1620361E+000, 2.4242666E+000
 1.1630653E+000, 2.4710128E+000
 1.1640945E+000, 2.5120210E+000
 1.1651238E+000, 2.5694046E+000
 1.1661530E+000, 2.6438073E+000
 1.1671823E+000, 2.7076758E+000
 1.1682115E+000, 2.7798414E+000
 1.1692408E+000, 2.8426652E+000
 1.1702700E+000, 2.9212919E+000
 1.1714022E+000, 3.0046683E+000
 1.1725344E+000, 3.0862510E+000
 1.1736665E+000, 3.1592380E+000
 1.1747987E+000, 3.2153287E+000
 1.1759309E+000, 3.2578511E+000
 1.1770631E+000, 3.2866022E+000
 1.1781952E+000, 3.2988398E+000
 1.1793274E+000, 3.2985095E+000
 1.1804596E+000, 3.2901383E+000
 1.1815917E+000, 3.2753400E+000
 1.1827239E+000, 3.2594862E+000
 1.1838561E+000, 3.2493810E+000
 1.1849883E+000, 3.2454003E+000
 1.1862336E+000, 3.2501650E+000
 1.1874790E+000, 3.2664041E+000
 1.1887244E+000, 3.2925006E+000
 1.1899698E+000, 3.3263714E+000
 1.1912152E+000, 3.3640104E+000
 1.1924606E+000, 3.4000620E+000
 1.1937060E+000, 3.4285949E+000
 1.1949514E+000, 3.4458089E+000
 1.1961968E+000, 3.4512873E+000
 1.1974421E+000, 3.4439749E+000
 1.1986875E+000, 3.4274745E+000
 1.1999329E+000, 3.4066280E+000
 1.2011783E+000, 3.3865885E+000
 1.2024237E+000, 3.3700458E+000
 1.2036691E+000, 3.3620805E+000
 1.2049145E+000, 3.3631833E+000
 1.2061599E+000, 3.3740525E+000
 1.2074052E+000, 3.3946978E+000
 1.2086506E+000, 3.4220544E+000
 1.2098960E+000, 3.4549643E+000
 1.2111414E+000, 3.4909998E+000
 1.2123868E+000, 3.5249006E+000
 1.2136322E+000, 3.5570320E+000
 1.2148776E+000, 3.5821192E+000
 1.2161230E+000, 3.6000651E+000
 1.2173684E+000, 3.6102611E+000
 1.2186137E+000, 3.6118095E+000
 1.2198591E+000, 3.6063171E+000
 1.2211045E+000, 3.5987292E+000
 1.2223499E+000, 3.5897255E+000
 1.2237198E+000, 3.5806982E+000
 1.2250898E+000, 3.5732600E+000
 1.2264597E+000, 3.5709617E+000
 1.2278296E+000, 3.5763791E+000
 1.2291995E+000, 3.5911851E+000
 1.2305695E+000, 3.6154784E+000
 1.2319394E+000, 3.6461970E+000
 1.2333093E+000, 3.6803700E+000
 1.2346793E+000, 3.7123598E+000
 1.2360492E+000, 3.7362140E+000
 1.2374191E+000, 3.7446422E+000
 1.2387890E+000, 3.7370664E+000
 1.2401590E+000, 3.7134420E+000
 1.2415289E+000, 3.6759072E+000
 1.2428988E+000, 3.6366967E+000
 1.2442688E+000, 3.6013188E+000
 1.2456387E+000, 3.5844313E+000
 1.2468633E+000, 3.5857644E+000
 1.2480878E+000, 3.6062761E+000
 1.2493124E+000, 3.6438450E+000
 1.2505370E+000, 3.6918469E+000
 1.2517615E+000, 3.7398456E+000
 1.2529861E+000, 3.7769957E+000
 1.2542107E+000, 3.8030667E+000
 1.2554353E+000, 3.8113033E+000
 1.2566598E+000, 3.8068298E+000
 1.2578844E+000, 3.7908269E+000
 1.2591090E+000, 3.7681580E+000
 1.2603336E+000, 3.7437669E+000
 1.2615581E+000, 3.7296842E+000
 1.2626494E+000, 3.7362419E+000
 1.2637407E+000, 3.7525545E+000
 1.2648319E+000, 3.7737939E+000
 1.2659232E+000, 3.8025587E+000
 1.2670145E+000, 3.8372828E+000
 1.2681057E+000, 3.8640773E+000
 1.2691970E+000, 3.8839783E+000
 1.2702882E+000, 3.8896028E+000
 1.2713795E+000, 3.8759347E+000
 1.2724708E+000, 3.8420673E+000
 1.2735620E+000, 3.7862760E+000
 1.2746533E+000, 3.7210583E+000
 1.2757446E+000, 3.6525018E+000
 1.2768358E+000, 3.5823945E+000
 1.2779271E+000, 3.5044863E+000
 1.2790184E+000, 3.4192965E+000
 1.2801096E+000, 3.3417569E+000
 1.2812009E+000, 3.2765423E+000
 1.2822922E+000, 3.2600524E+000
 1.2833834E+000, 3.2554363E+000
 1.2844747E+000, 3.2693309E+000
 1.2855660E+000, 3.2764200E+000
 1.2866572E+000, 3.3000720E+000
 1.2877485E+000, 3.3223126E+000
 1.2888397E+000, 3.3392931E+000
 1.2899310E+000, 3.3495314E+000
 1.2910223E+000, 3.3464664E+000
 1.2919805E+000, 3.3338874E+000
 1.2929387E+000, 3.3169052E+000
 1.2938969E+000, 3.2863313E+000
 1.2948551E+000, 3.2499087E+000
 1.2958133E+000, 3.2080363E+000
 1.2967715E+000, 3.1657633E+000
 1.2977298E+000, 3.1227234E+000
 1.2986880E+000, 3.0817731E+000
 1.2996462E+000, 3.0462999E+000
 1.3006044E+000, 3.0196903E+000
 1.3015626E+000, 3.0021585E+000
 1.3025208E+000, 2.9922113E+000
 1.3034790E+000, 2.9888961E+000
 1.3044372E+000, 2.9916580E+000
 1.3053954E+000, 2.9995747E+000
 1.3063537E+000, 3.0114324E+000
 1.3073119E+000, 3.0264293E+000
 1.3081728E+000, 3.0408307E+000
 1.3090337E+000, 3.0562769E+000
 1.3098946E+000, 3.0712704E+000
 1.3107555E+000, 3.0844419E+000
 1.3116164E+000, 3.0964278E+000
 1.3124772E+000, 3.1070400E+000
 1.3133381E+000, 3.1152713E+000
 1.3141990E+000, 3.1211303E+000
 1.3150599E+000, 3.1259127E+000
 1.3159208E+000, 3.1279850E+000
 1.3167817E+000, 3.1274653E+000
 1.3176426E+000, 3.1246656E+000
 1.3185035E+000, 3.1192762E+000
 1.3193644E+000, 3.1115603E+000
 1.3202253E+000, 3.1026373E+000
 1.3210862E+000, 3.0926811E+000
 1.3219471E+000, 3.0825375E+000
 1.3228080E+000, 3.0723150E+000
 1.3236689E+000, 3.0615876E+000
 1.3245298E+000, 3.0518395E+000
 1.3253907E+000, 3.0424816E+000
 1.3262516E+000, 3.0347639E+000
 1.3271125E+000, 3.0294023E+000
 1.3279734E+000, 3.0261104E+000
 1.3288343E+000, 3.0248800E+000
 1.3296952E+000, 3.0261329E+000
 1.3305561E+000, 3.0298625E+000
 1.3314170E+000, 3.0349150E+000
 1.3322779E+000, 3.0409344E+000
 1.3331388E+000, 3.0484898E+000
 1.3339997E+000, 3.0575826E+000
 1.3348606E+000, 3.0670108E+000
 1.3357215E+000, 3.0761727E+000
 1.3365824E+000, 3.0846583E+000
 1.3374433E+000, 3.0913661E+000
 1.3383041E+000, 3.0957778E+000
 1.3391650E+000, 3.0982473E+000
 1.3400259E+000, 3.0981415E+000
 1.3408868E+000, 3.0956454E+000
 1.3417477E+000, 3.0904420E+000
 1.3426086E+000, 3.0821932E+000
 1.3434695E+000, 3.0707765E+000
 1.3443304E+000, 3.0572245E+000
 1.3451913E+000, 3.0420266E+000
 1.3460522E+000, 3.0256675E+000
 1.3469131E+000, 3.0088532E+000
 1.3477740E+000, 2.9924813E+000
 1.3486349E+000, 2.9769084E+000
 1.3494958E+000, 2.9628319E+000
 1.3503567E+000, 2.9497206E+000
 1.3512176E+000, 2.9386437E+000
 1.3520785E+000, 2.9302275E+000
 1.3529394E+000, 2.9246620E+000
 1.3538003E+000, 2.9227822E+000
 1.3546612E+000, 2.9240620E+000
 1.3555221E+000, 2.9280437E+000
 1.3563830E+000, 2.9342418E+000
 1.3572439E+000, 2.9421808E+000
 1.3581048E+000, 2.9518717E+000
 1.3589657E+000, 2.9627586E+000
 1.3598266E+000, 2.9739032E+000
 1.3606875E+000, 2.9853538E+000
 1.3615484E+000, 2.9963978E+000
 1.3623154E+000, 3.0049650E+000
 1.3630825E+000, 3.0129779E+000
 1.3638495E+000, 3.0200852E+000
 1.3646166E+000, 3.0257634E+000
 1.3653836E+000, 3.0294503E+000
 1.3661506E+000, 3.0311444E+000
 1.3669177E+000, 3.0310700E+000
 1.3676847E+000, 3.0294437E+000
 1.3684518E+000, 3.0269965E+000
 1.3692188E+000, 3.0239797E+000
 1.3699859E+000, 3.0211278E+000
 1.3707529E+000, 3.0178736E+000
 1.3715200E+000, 3.0142711E+000
 1.3722870E+000, 3.0109819E+000
 1.3730541E+000, 3.0074939E+000
 1.3738211E+000, 3.0049769E+000
 1.3745882E+000, 3.0040395E+000
 1.3753552E+000, 3.0051528E+000
 1.3761223E+000, 3.0088243E+000
 1.3768893E+000, 3.0154194E+000
 1.3776564E+000, 3.0246965E+000
 1.3784234E+000, 3.0360063E+000
 1.3791905E+000, 3.0489026E+000
 1.3799575E+000, 3.0626743E+000
 1.3807246E+000, 3.0769283E+000
 1.3814916E+000, 3.0911384E+000
 1.3822587E+000, 3.1055695E+000
 1.3830257E+000, 3.1206104E+000
 1.3837928E+000, 3.1364167E+000
 1.3845598E+000, 3.1519082E+000
 1.3853269E+000, 3.1670498E+000
 1.3860153E+000, 3.1799045E+000
 1.3867038E+000, 3.1920639E+000
 1.3873922E+000, 3.2034196E+000
 1.3880806E+000, 3.2141493E+000
 1.3887691E+000, 3.2231472E+000
 1.3894575E+000, 3.2311273E+000
 1.3901460E+000, 3.2382300E+000
 1.3909032E+000, 3.2454948E+000
 1.3916605E+000, 3.2523494E+000
 1.3924178E+000, 3.2579805E+000
 1.3931751E+000, 3.2626404E+000
 1.3939324E+000, 3.2662717E+000
 1.3946897E+000, 3.2697480E+000
 1.3954470E+000, 3.2729791E+000
 1.3962042E+000, 3.2756828E+000
 1.3969615E+000, 3.2780096E+000
 1.3977188E+000, 3.2805914E+000
 1.3984761E+000, 3.2832154E+000
 1.3993091E+000, 3.2863102E+000
 1.4001421E+000, 3.2894070E+000
 1.4009752E+000, 3.2923771E+000
 1.4018082E+000, 3.2952666E+000
 1.4026412E+000, 3.2978728E+000
 1.4034742E+000, 3.3000131E+000
 1.4043072E+000, 3.3022151E+000
 1.4051402E+000, 3.3043451E+000
 1.4059732E+000, 3.3061156E+000
 1.4068063E+000, 3.3070470E+000
 1.4076393E+000, 3.3062503E+000
 1.4084723E+000, 3.3047431E+000
 1.4093053E+000, 3.3026542E+000
 1.4101383E+000, 3.3000322E+000
 1.4109713E+000, 3.2961115E+000
 1.4118043E+000, 3.2908247E+000
 1.4126374E+000, 3.2855220E+000
 1.4134704E+000, 3.2809535E+000
 1.4143034E+000, 3.2752129E+000
 1.4151364E+000, 3.2680828E+000
 1.4159694E+000, 3.2604175E+000
 1.4168024E+000, 3.2529519E+000
 1.4176354E+000, 3.2458898E+000
 1.4184685E+000, 3.2390859E+000
 1.4193015E+000, 3.2332194E+000
 1.4201345E+000, 3.2276221E+000
 1.4209675E+000, 3.2219574E+000
 1.4218005E+000, 3.2183395E+000
 1.4226335E+000, 3.2150292E+000
 1.4234665E+000, 3.2131083E+000
 1.4242996E+000, 3.2133382E+000
 1.4251326E+000, 3.2146299E+000
 1.4259656E+000, 3.2174855E+000
 1.4267986E+000, 3.2224103E+000
 1.4276316E+000, 3.2286694E+000
 1.4284646E+000, 3.2357580E+000
 1.4292977E+000, 3.2435575E+000
 1.4301307E+000, 3.2519873E+000
 1.4309637E+000, 3.2609286E+000
 1.4317967E+000, 3.2700514E+000
 1.4326297E+000, 3.2786857E+000
 1.4334627E+000, 3.2863808E+000
 1.4342957E+000, 3.2926182E+000
 1.4351288E+000, 3.2976804E+000
 1.4359618E+000, 3.3012968E+000
 1.4367948E+000, 3.3035273E+000
 1.4375326E+000, 3.3043230E+000
 1.4382704E+000, 3.3038663E+000
 1.4390082E+000, 3.3024027E+000
