s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-3.9775732E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9775732E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0004187E+000, 2.0253558E+001,-5.7443907E+000,-2.9322862E+000,-3.8244862E-001,-1.9941092E-003, 0.0000000E+000, 0.0000000E+000, 1.1101757E+001, 1.1192438E+001, 0.0000000E+000, 4.8522855E-004, 0.0000000E+000, 0.0000000E+000
 4.0001140E+000, 3.2907049E+001,-9.7777187E+000,-2.3575938E+001,-5.6184386E-001,-2.9262100E-003, 0.0000000E+000, 0.0000000E+000,-8.1055308E-001,-1.0113779E+000, 0.0000000E+000, 7.2257784E-004, 0.0000000E+000, 0.0000000E+000
 6.0007668E+000, 3.3014390E+001,-9.7887630E+000,-2.2694678E+001,-5.2729333E-001,-2.9384670E-003, 0.0000000E+000, 0.0000000E+000, 2.1041757E-001, 7.1680163E-004, 0.0000000E+000, 7.2893690E-004, 0.0000000E+000, 0.0000000E+000
 8.0008202E+000, 3.3101865E+001,-9.8705230E+000,-2.3323821E+001,-5.3575001E-001,-2.9395319E-003, 0.0000000E+000, 0.0000000E+000,-4.2472889E-001,-6.3116824E-001, 0.0000000E+000, 7.2905447E-004, 0.0000000E+000, 0.0000000E+000
 1.0001604E+001, 3.3238693E+001,-9.8555663E+000,-2.2179731E+001,-5.3177145E-001,-2.9395415E-003, 0.0000000E+000, 0.0000000E+000, 8.9359975E-001, 6.6868473E-001, 0.0000000E+000, 7.2905662E-004, 0.0000000E+000, 0.0000000E+000
 1.2000533E+001, 3.3070684E+001,-9.7859003E+000,-2.3306149E+001,-5.4449489E-001,-2.9232374E-003, 0.0000000E+000, 0.0000000E+000,-4.0997620E-001,-5.6878324E-001, 0.0000000E+000, 7.2905666E-004, 0.0000000E+000, 0.0000000E+000
 1.4000286E+001, 3.3194281E+001,-9.8396217E+000,-2.2581750E+001,-5.1975369E-001,-2.9310358E-003, 0.0000000E+000, 0.0000000E+000, 4.2812402E-001, 2.5022513E-001, 0.0000000E+000, 7.2905666E-004, 0.0000000E+000, 0.0000000E+000
 1.6001295E+001, 3.3326705E+001,-9.8903784E+000,-2.4069783E+001,-5.4184239E-001,-2.9426863E-003, 0.0000000E+000, 0.0000000E+000,-9.9472212E-001,-1.1782408E+000, 0.0000000E+000, 7.2905666E-004, 0.0000000E+000, 0.0000000E+000
 1.8001455E+001, 3.3054439E+001,-9.7798730E+000,-2.1551951E+001,-5.1776802E-001,-2.9172671E-003, 0.0000000E+000, 0.0000000E+000, 1.3892249E+000, 1.2019295E+000, 0.0000000E+000, 7.2905666E-004, 0.0000000E+000, 0.0000000E+000
 2.0001205E+001, 3.3177779E+001,-9.7759862E+000,-2.3336413E+001,-5.1948989E-001,-2.9182718E-003, 0.0000000E+000, 0.0000000E+000,-2.6989748E-001,-4.5702883E-001, 0.0000000E+000, 7.2905666E-004, 0.0000000E+000, 0.0000000E+000
 2.2000448E+001, 3.3179841E+001,-9.8188455E+000,-2.2913190E+001,-5.2022023E-001,-2.9253345E-003, 0.0000000E+000, 0.0000000E+000, 1.1824543E-001,-7.5340218E-002, 0.0000000E+000, 7.2905666E-004, 0.0000000E+000, 0.0000000E+000
