s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.5618954E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5618954E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0157704E+000, 2.0890575E+000,-2.9139097E-001, 2.2738953E-003,-3.0278424E-002, 6.9144604E-004, 0.0000000E+000, 0.0000000E+000, 1.6989118E+000, 1.7703535E+000, 0.0000000E+000, 1.1653296E-004, 0.0000000E+000, 0.0000000E+000
 4.0009904E+000, 7.4966482E+001,-1.3403886E+001, 2.0333846E-001,-1.4299388E+000, 3.8450092E-002, 0.0000000E+000, 0.0000000E+000, 5.9904962E+001, 6.0374446E+001, 0.0000000E+000, 4.6997872E-003, 0.0000000E+000, 0.0000000E+000
 6.0012155E+000, 2.9604217E+002,-5.4104254E+001,-1.5386671E+002,-3.6239722E+000, 9.9266248E-002, 0.0000000E+000, 0.0000000E+000, 8.5104903E+001, 8.4546504E+001, 0.0000000E+000, 1.5644668E-002, 0.0000000E+000, 0.0000000E+000
 8.0006256E+000, 3.9855234E+002,-7.3764016E+001,-2.7812435E+002,-3.6882441E+000, 1.0616285E-001, 0.0000000E+000, 0.0000000E+000, 4.3904624E+001, 4.3081896E+001, 0.0000000E+000, 1.9797546E-002, 0.0000000E+000, 0.0000000E+000
 1.0000322E+001, 4.3060218E+002,-8.0232759E+001,-3.4469375E+002,-3.8691636E+000, 1.0986014E-001, 0.0000000E+000, 0.0000000E+000, 2.9890899E+000, 1.9163722E+000, 0.0000000E+000, 2.1358442E-002, 0.0000000E+000, 0.0000000E+000
 1.2000579E+001, 4.6228147E+002,-8.6397811E+001,-3.5399441E+002,-3.8089086E+000, 1.0705283E-001, 0.0000000E+000, 0.0000000E+000, 1.8975213E+001, 1.8187398E+001, 0.0000000E+000, 2.1829346E-002, 0.0000000E+000, 0.0000000E+000
 1.4000468E+001, 4.8417578E+002,-8.9406923E+001,-3.6451303E+002,-3.4095731E+000, 1.1281095E-001, 0.0000000E+000, 0.0000000E+000, 2.7722080E+001, 2.6959056E+001, 0.0000000E+000, 2.2593130E-002, 0.0000000E+000, 0.0000000E+000
 1.6000702E+001, 4.8276994E+002,-8.9702601E+001,-3.8697144E+002,-3.4776454E+000, 1.1691519E-001, 0.0000000E+000, 0.0000000E+000, 3.8493822E+000, 2.7351675E+000, 0.0000000E+000, 2.3393313E-002, 0.0000000E+000, 0.0000000E+000
 1.8000149E+001, 4.8723000E+002,-9.0082898E+001,-3.9848809E+002,-3.3572741E+000, 1.1502271E-001, 0.0000000E+000, 0.0000000E+000,-4.0867508E+000,-4.5832370E+000, 0.0000000E+000, 2.3609279E-002, 0.0000000E+000, 0.0000000E+000
 2.0000292E+001, 4.9755050E+002,-9.0304432E+001,-4.2861985E+002,-3.3296392E+000, 1.1773125E-001, 0.0000000E+000, 0.0000000E+000,-2.3850071E+001,-2.4585695E+001, 0.0000000E+000, 2.3990177E-002, 0.0000000E+000, 0.0000000E+000
 2.2001057E+001, 5.2462132E+002,-9.4735414E+001,-4.0729183E+002,-3.2981067E+000, 1.1805726E-001, 0.0000000E+000, 0.0000000E+000, 2.0254039E+001, 1.9414034E+001, 0.0000000E+000, 2.4305394E-002, 0.0000000E+000, 0.0000000E+000
 2.4000427E+001, 5.1833541E+002,-9.4227196E+001,-4.1108026E+002,-3.4374763E+000, 1.1730990E-001, 0.0000000E+000, 0.0000000E+000, 1.0924928E+001, 9.7077909E+000, 0.0000000E+000, 2.4524241E-002, 0.0000000E+000, 0.0000000E+000
 2.6001196E+001, 4.0199177E+002,-7.4581244E+001,-3.8650649E+002,-3.7347535E+000, 9.5431028E-002, 0.0000000E+000, 0.0000000E+000,-6.1835286E+001,-6.2735288E+001, 0.0000000E+000, 1.5574073E-002, 0.0000000E+000, 0.0000000E+000
 2.8000410E+001, 2.5061386E+002,-4.6505904E+001,-2.2949045E+002,-3.4189916E+000, 8.7202370E-002, 0.0000000E+000, 0.0000000E+000,-2.8067146E+001,-2.8714281E+001, 0.0000000E+000, 1.1575935E-002, 0.0000000E+000, 0.0000000E+000
 3.0000134E+001, 2.3661870E+002,-4.3597741E+001,-1.9807906E+002,-3.2235366E+000, 8.4136848E-002, 0.0000000E+000, 0.0000000E+000,-7.6938986E+000,-8.1975008E+000, 0.0000000E+000, 1.0919230E-002, 0.0000000E+000, 0.0000000E+000
 3.2001236E+001, 2.3256651E+002,-4.2951113E+001,-2.0407217E+002,-3.1263071E+000, 8.5309591E-002, 0.0000000E+000, 0.0000000E+000,-1.7261328E+001,-1.7497767E+001, 0.0000000E+000, 1.1104966E-002, 0.0000000E+000, 0.0000000E+000
 3.4001064E+001, 2.2469057E+002,-4.1365454E+001,-1.8984923E+002,-3.1048868E+000, 8.3159488E-002, 0.0000000E+000, 0.0000000E+000,-9.0646350E+000,-9.5458442E+000, 0.0000000E+000, 1.0790089E-002, 0.0000000E+000, 0.0000000E+000
 3.6001438E+001, 2.1648075E+002,-3.9721574E+001,-1.6859136E+002,-3.0164034E+000, 7.9396873E-002, 0.0000000E+000, 0.0000000E+000, 5.6185046E+000, 5.2308125E+000, 0.0000000E+000, 1.0141049E-002, 0.0000000E+000, 0.0000000E+000
 3.8000126E+001, 2.1778480E+002,-3.9767748E+001,-1.8017870E+002,-2.9989525E+000, 8.1239749E-002, 0.0000000E+000, 0.0000000E+000,-4.4929152E+000,-5.0793571E+000, 0.0000000E+000, 1.0429751E-002, 0.0000000E+000, 0.0000000E+000
 4.0001469E+001, 2.1382664E+002,-3.9096250E+001,-1.8125643E+002,-3.0467695E+000, 7.9309397E-002, 0.0000000E+000, 0.0000000E+000,-8.8063483E+000,-9.4935020E+000, 0.0000000E+000, 1.0133992E-002, 0.0000000E+000, 0.0000000E+000
 4.2000103E+001, 2.1153653E+002,-3.8569337E+001,-1.6416219E+002,-2.9692237E+000, 7.8167528E-002, 0.0000000E+000, 0.0000000E+000, 6.4900586E+000, 5.9139510E+000, 0.0000000E+000, 9.8619932E-003, 0.0000000E+000, 0.0000000E+000
 4.4000019E+001, 2.0940144E+002,-3.8059052E+001,-1.7132760E+002,-2.9378323E+000, 7.6822158E-002, 0.0000000E+000, 0.0000000E+000,-2.3442277E+000,-2.8462266E+000, 0.0000000E+000, 9.8763115E-003, 0.0000000E+000, 0.0000000E+000
 4.6000011E+001, 2.0484716E+002,-3.7434234E+001,-1.6720110E+002,-2.9404456E+000, 7.7483936E-002, 0.0000000E+000, 0.0000000E+000,-1.8424126E+000,-2.6511440E+000, 0.0000000E+000, 9.9349968E-003, 0.0000000E+000, 0.0000000E+000
 4.8000252E+001, 2.0922909E+002,-3.7999347E+001,-1.6685564E+002,-2.9156162E+000, 7.7666430E-002, 0.0000000E+000, 0.0000000E+000, 2.2646676E+000, 1.5361554E+000, 0.0000000E+000, 9.8592421E-003, 0.0000000E+000, 0.0000000E+000
 5.0000607E+001, 2.0570612E+002,-3.7710163E+001,-1.6971126E+002,-2.8766475E+000, 7.5226137E-002, 0.0000000E+000, 0.0000000E+000,-3.8857572E+000,-4.5167208E+000, 0.0000000E+000, 9.5486310E-003, 0.0000000E+000, 0.0000000E+000
 5.2000759E+001, 1.9924759E+002,-3.6348898E+001,-1.6488806E+002,-2.8212283E+000, 7.5760281E-002, 0.0000000E+000, 0.0000000E+000,-4.1845526E+000,-4.7348335E+000, 0.0000000E+000, 9.5842825E-003, 0.0000000E+000, 0.0000000E+000
 5.4000767E+001, 2.0100639E+002,-3.6437632E+001,-1.5882173E+002,-2.8451043E+000, 7.5447166E-002, 0.0000000E+000, 0.0000000E+000, 3.5675509E+000, 2.9773764E+000, 0.0000000E+000, 9.5028036E-003, 0.0000000E+000, 0.0000000E+000
 5.6000259E+001, 2.0141745E+002,-3.6641008E+001,-1.5821195E+002,-2.8143260E+000, 7.4901537E-002, 0.0000000E+000, 0.0000000E+000, 4.3825501E+000, 3.8250691E+000, 0.0000000E+000, 9.4471357E-003, 0.0000000E+000, 0.0000000E+000
 5.8000683E+001, 2.0326473E+002,-3.6952251E+001,-1.6797446E+002,-2.8695503E+000, 7.6403151E-002, 0.0000000E+000, 0.0000000E+000,-3.9850333E+000,-4.4551374E+000, 0.0000000E+000, 9.7056333E-003, 0.0000000E+000, 0.0000000E+000
 6.0000000E+001, 2.0347022E+002,-3.7075559E+001,-1.6025608E+002,-2.8101584E+000, 7.5925304E-002, 0.0000000E+000, 0.0000000E+000, 4.0484326E+000, 3.4043405E+000, 0.0000000E+000, 9.5763125E-003, 0.0000000E+000, 0.0000000E+000
