s,kg/m2/s,kW/m2,kW/m2,C,C,m/s
 7.6456824E-001, 7.9826224E-003, 6.2821185E+000, 5.7167278E-003, 4.7286730E+001, 4.7286730E+001, 1.5345171E+000
 7.7013906E-001, 8.0229278E-003, 6.2713626E+000, 5.7069399E-003, 4.7444701E+001, 4.7444701E+001, 1.6380940E+000
 7.7570987E-001, 8.0629436E-003, 6.2551813E+000, 5.6922150E-003, 4.7601537E+001, 4.7601537E+001, 1.6965511E+000
 7.8128068E-001, 8.1026705E-003, 6.2298793E+000, 5.6691901E-003, 4.7757241E+001, 4.7757241E+001, 1.7080059E+000
 7.8626336E-001, 8.1379591E-003, 6.2080404E+000, 5.6493167E-003, 4.7895549E+001, 4.7895549E+001, 1.6922041E+000
 7.9124603E-001, 8.1730177E-003, 6.1843422E+000, 5.6277514E-003, 4.8032956E+001, 4.8032956E+001, 1.6692088E+000
 7.9622870E-001, 8.2078467E-003, 6.1669398E+000, 5.6119152E-003, 4.8169464E+001, 4.8169464E+001, 1.6503598E+000
 8.0121137E-001, 8.2424468E-003, 6.1468165E+000, 5.5936030E-003, 4.8305074E+001, 4.8305074E+001, 1.6574640E+000
 8.0556050E-001, 8.2724607E-003, 6.9649022E+000, 6.3380610E-003, 4.8422709E+001, 4.8422709E+001, 1.6841996E+000
 8.0990962E-001, 8.3023009E-003, 6.9544674E+000, 6.3285653E-003, 4.8539663E+001, 4.8539663E+001, 1.7328442E+000
 8.1425874E-001, 8.3319679E-003, 6.9502901E+000, 6.3247640E-003, 4.8655939E+001, 4.8655939E+001, 1.8095639E+000
 8.1860786E-001, 8.3614619E-003, 6.9463758E+000, 6.3212020E-003, 4.8771536E+001, 4.8771536E+001, 1.9197379E+000
 8.2295698E-001, 8.3907835E-003, 6.9453182E+000, 6.3202396E-003, 4.8886458E+001, 4.8886458E+001, 2.0581230E+000
 8.2668756E-001, 8.4157978E-003, 6.9474437E+000, 6.3221738E-003, 4.8984498E+001, 4.8984498E+001, 2.1976279E+000
 8.3041814E-001, 8.4406858E-003, 6.9521045E+000, 6.3264151E-003, 4.9082043E+001, 4.9082043E+001, 2.3485002E+000
 8.3414873E-001, 8.4654477E-003, 6.9596280E+000, 6.3332615E-003, 4.9179093E+001, 4.9179093E+001, 2.4929618E+000
 8.3787931E-001, 8.4900837E-003, 6.9691327E+000, 6.3419108E-003, 4.9275651E+001, 4.9275651E+001, 2.6215458E+000
 8.4160990E-001, 8.5145943E-003, 6.9800002E+000, 6.3518001E-003, 4.9371716E+001, 4.9371716E+001, 2.7188876E+000
 8.4534048E-001, 8.5389796E-003, 7.7560637E+000, 7.0580179E-003, 4.9467291E+001, 4.9467291E+001, 2.7873993E+000
 8.4907106E-001, 8.5632399E-003, 7.7714204E+000, 7.0719926E-003, 4.9562376E+001, 4.9562376E+001, 2.8224497E+000
 8.5280165E-001, 8.5873755E-003, 7.7946831E+000, 7.0931616E-003, 4.9656972E+001, 4.9656972E+001, 2.8212120E+000
 8.5653223E-001, 8.6113868E-003, 7.8189163E+000, 7.1152138E-003, 4.9751080E+001, 4.9751080E+001, 2.7881194E+000
 8.6026282E-001, 8.6352739E-003, 7.8499695E+000, 7.1434723E-003, 4.9844703E+001, 4.9844703E+001, 2.7307182E+000
 8.6399340E-001, 8.6590373E-003, 7.8791150E+000, 7.1699946E-003, 4.9937840E+001, 4.9937840E+001, 2.6630250E+000
 8.6772398E-001, 8.6826771E-003, 7.9168174E+000, 7.2043039E-003, 5.0030493E+001, 5.0030493E+001, 2.5911701E+000
 8.7145457E-001, 8.7061938E-003, 7.9494475E+000, 7.2339972E-003, 5.0122663E+001, 5.0122663E+001, 2.5210258E+000
 8.7518515E-001, 8.7295876E-003, 7.9844495E+000, 7.2658491E-003, 5.0214352E+001, 5.0214352E+001, 2.4599244E+000
 8.7891573E-001, 8.7528589E-003, 8.0193960E+000, 7.2976504E-003, 5.0305560E+001, 5.0305560E+001, 2.4070386E+000
 8.8264632E-001, 8.7760079E-003, 8.8314161E+000, 8.0365887E-003, 5.0396289E+001, 5.0396289E+001, 2.3606341E+000
 8.8637690E-001, 8.7990350E-003, 8.8645939E+000, 8.0667805E-003, 5.0486540E+001, 5.0486540E+001, 2.3167700E+000
 8.9010749E-001, 8.8219405E-003, 8.8997924E+000, 8.0988111E-003, 5.0576315E+001, 5.0576315E+001, 2.2748729E+000
 8.9383807E-001, 8.8447248E-003, 8.9325412E+000, 8.1286125E-003, 5.0665615E+001, 5.0665615E+001, 2.2354733E+000
 8.9756865E-001, 8.8673881E-003, 8.9649044E+000, 8.1580630E-003, 5.0754440E+001, 5.0754440E+001, 2.2011396E+000
 9.0129924E-001, 8.8899308E-003, 8.9948314E+000, 8.1852966E-003, 5.0842793E+001, 5.0842793E+001, 2.1768520E+000
 9.0502982E-001, 8.9123532E-003, 9.0239430E+000, 8.2117881E-003, 5.0930675E+001, 5.0930675E+001, 2.1677154E+000
 9.0876041E-001, 8.9346558E-003, 9.0512241E+000, 8.2366140E-003, 5.1018086E+001, 5.1018086E+001, 2.1827828E+000
 9.1249099E-001, 8.9568387E-003, 9.0783946E+000, 8.2613391E-003, 5.1105029E+001, 5.1105029E+001, 2.2339502E+000
 9.1581938E-001, 8.9765295E-003, 9.1013575E+000, 8.2822353E-003, 5.1182204E+001, 5.1182204E+001, 2.3163279E+000
 9.1914776E-001, 8.9961255E-003, 9.8550233E+000, 8.9680712E-003, 5.1259008E+001, 5.1259008E+001, 2.4300521E+000
 9.2247615E-001, 9.0156272E-003, 9.8781276E+000, 8.9890961E-003, 5.1335442E+001, 5.1335442E+001, 2.5648355E+000
 9.2580453E-001, 9.0350347E-003, 9.9003939E+000, 9.0093585E-003, 5.1411507E+001, 5.1411507E+001, 2.7229884E+000
 9.2913292E-001, 9.0543483E-003, 9.9216157E+000, 9.0286703E-003, 5.1487204E+001, 5.1487204E+001, 2.9182587E+000
 9.3246131E-001, 9.0735683E-003, 9.9432454E+000, 9.0483533E-003, 5.1562534E+001, 5.1562534E+001, 3.1209572E+000
 9.3578969E-001, 9.0926948E-003, 9.9631917E+000, 9.0665044E-003, 5.1637497E+001, 5.1637497E+001, 3.3072986E+000
 9.3911808E-001, 9.1117282E-003, 9.9829162E+000, 9.0844537E-003, 5.1712096E+001, 5.1712096E+001, 3.4785265E+000
 9.4244647E-001, 9.1306688E-003, 9.9992767E+000, 9.0993418E-003, 5.1786331E+001, 5.1786331E+001, 3.5987576E+000
 9.4577485E-001, 9.1495167E-003, 1.0016103E+001, 9.1146536E-003, 5.1860203E+001, 5.1860203E+001, 3.6667262E+000
 9.4910324E-001, 9.1682723E-003, 1.0028361E+001, 9.1258085E-003, 5.1933712E+001, 5.1933712E+001, 3.6709107E+000
 9.5202446E-001, 9.1846576E-003, 1.0769463E+001, 9.8002110E-003, 5.1997932E+001, 5.1997932E+001, 3.6311120E+000
 9.5494569E-001, 9.2009722E-003, 1.0778199E+001, 9.8081614E-003, 5.2061875E+001, 5.2061875E+001, 3.5785491E+000
 9.5786692E-001, 9.2172162E-003, 1.0786835E+001, 9.8160198E-003, 5.2125541E+001, 5.2125541E+001, 3.5490835E+000
 9.6078814E-001, 9.2333898E-003, 1.0792822E+001, 9.8214684E-003, 5.2188931E+001, 5.2188931E+001, 3.5736957E+000
 9.6370937E-001, 9.2494933E-003, 1.0799239E+001, 9.8273078E-003, 5.2252046E+001, 5.2252046E+001, 3.6596318E+000
 9.6663059E-001, 9.2655266E-003, 1.0802906E+001, 9.8306440E-003, 5.2314887E+001, 5.2314887E+001, 3.7848672E+000
 9.6955182E-001, 9.2814902E-003, 1.0806635E+001, 9.8340379E-003, 5.2377453E+001, 5.2377453E+001, 3.9198562E+000
 9.7247305E-001, 9.2973840E-003, 1.0808708E+001, 9.8359242E-003, 5.2439747E+001, 5.2439747E+001, 4.0278006E+000
 9.7539427E-001, 9.3132085E-003, 1.0811624E+001, 9.8385779E-003, 5.2501769E+001, 5.2501769E+001, 4.0664902E+000
 9.7831550E-001, 9.3289636E-003, 1.0812878E+001, 9.8397186E-003, 5.2563519E+001, 5.2563519E+001, 4.0040507E+000
 9.8123672E-001, 9.3446496E-003, 1.1417049E+001, 1.0389514E-002, 5.2624998E+001, 5.2624998E+001, 3.8267118E+000
 9.8385823E-001, 9.3586675E-003, 1.1417308E+001, 1.0389750E-002, 5.2679939E+001, 5.2679939E+001, 3.5789856E+000
 9.8647973E-001, 9.3726301E-003, 1.1419172E+001, 1.0391447E-002, 5.2734663E+001, 5.2734663E+001, 3.2859065E+000
 9.8910124E-001, 9.3865375E-003, 1.1419411E+001, 1.0391664E-002, 5.2789171E+001, 5.2789171E+001, 2.9834080E+000
 9.9172274E-001, 9.4003897E-003, 1.1420023E+001, 1.0392221E-002, 5.2843463E+001, 5.2843463E+001, 2.7119138E+000
 9.9434425E-001, 9.4141871E-003, 1.1420587E+001, 1.0392734E-002, 5.2897540E+001, 5.2897540E+001, 2.5037637E+000
 9.9696575E-001, 9.4279296E-003, 1.1421521E+001, 1.0393584E-002, 5.2951401E+001, 5.2951401E+001, 2.3737949E+000
 9.9958725E-001, 9.4416174E-003, 1.1421903E+001, 1.0393932E-002, 5.3005049E+001, 5.3005049E+001, 2.3209110E+000
 1.0018953E+000, 9.4536233E-003, 1.1423247E+001, 1.0395155E-002, 5.3052104E+001, 5.3052104E+001, 2.3360219E+000
 1.0042033E+000, 9.4655870E-003, 1.1423864E+001, 1.0395716E-002, 5.3098994E+001, 5.3098994E+001, 2.3862930E+000
 1.0065113E+000, 9.4775086E-003, 1.1369660E+001, 1.0346390E-002, 5.3145719E+001, 5.3145719E+001, 2.4575660E+000
 1.0088193E+000, 9.4893883E-003, 1.1369898E+001, 1.0346607E-002, 5.3192280E+001, 5.3192280E+001, 2.5372931E+000
 1.0111274E+000, 9.5012260E-003, 1.1371368E+001, 1.0347945E-002, 5.3238676E+001, 5.3238676E+001, 2.6124540E+000
 1.0134354E+000, 9.5130220E-003, 1.1372089E+001, 1.0348601E-002, 5.3284909E+001, 5.3284909E+001, 2.6729764E+000
 1.0157434E+000, 9.5247762E-003, 1.1373108E+001, 1.0349529E-002, 5.3330978E+001, 5.3330978E+001, 2.7151856E+000
 1.0180514E+000, 9.5364889E-003, 1.1373503E+001, 1.0349888E-002, 5.3376884E+001, 5.3376884E+001, 2.7354060E+000
 1.0203595E+000, 9.5481600E-003, 1.1374538E+001, 1.0350829E-002, 5.3422627E+001, 5.3422627E+001, 2.7345730E+000
 1.0226675E+000, 9.5597897E-003, 1.1374379E+001, 1.0350685E-002, 5.3468208E+001, 5.3468208E+001, 2.7160755E+000
 1.0247307E+000, 9.5701512E-003, 1.1375261E+001, 1.0351488E-002, 5.3508819E+001, 5.3508819E+001, 2.6881464E+000
 1.0267940E+000, 9.5804798E-003, 1.1374347E+001, 1.0350656E-002, 5.3549300E+001, 5.3549300E+001, 2.6518316E+000
 1.0288573E+000, 9.5907754E-003, 1.1718362E+001, 1.0663709E-002, 5.3589652E+001, 5.3589652E+001, 2.6098783E+000
 1.0309206E+000, 9.6010383E-003, 1.1717452E+001, 1.0662882E-002, 5.3629876E+001, 5.3629876E+001, 2.5648762E+000
 1.0329838E+000, 9.6112684E-003, 1.1717709E+001, 1.0663116E-002, 5.3669971E+001, 5.3669971E+001, 2.5210577E+000
 1.0350471E+000, 9.6214659E-003, 1.1716152E+001, 1.0661699E-002, 5.3709939E+001, 5.3709939E+001, 2.4804242E+000
 1.0371104E+000, 9.6316307E-003, 1.1716234E+001, 1.0661773E-002, 5.3749778E+001, 5.3749778E+001, 2.4456012E+000
 1.0391736E+000, 9.6417630E-003, 1.1714289E+001, 1.0660003E-002, 5.3789491E+001, 5.3789491E+001, 2.4184496E+000
 1.0412369E+000, 9.6518629E-003, 1.1713407E+001, 1.0659201E-002, 5.3829076E+001, 5.3829076E+001, 2.4003203E+000
 1.0433002E+000, 9.6619304E-003, 1.1711664E+001, 1.0657614E-002, 5.3868534E+001, 5.3868534E+001, 2.3923109E+000
 1.0453635E+000, 9.6719655E-003, 1.1710744E+001, 1.0656777E-002, 5.3907865E+001, 5.3907865E+001, 2.3938131E+000
 1.0474267E+000, 9.6819684E-003, 1.1708347E+001, 1.0654596E-002, 5.3947070E+001, 5.3947070E+001, 2.4044923E+000
 1.0494900E+000, 9.6919392E-003, 1.2057728E+001, 1.0972532E-002, 5.3986149E+001, 5.3986149E+001, 2.4225424E+000
 1.0515533E+000, 9.7018778E-003, 1.2054768E+001, 1.0969839E-002, 5.4025102E+001, 5.4025102E+001, 2.4456952E+000
 1.0536165E+000, 9.7117844E-003, 1.2053454E+001, 1.0968643E-002, 5.4063929E+001, 5.4063929E+001, 2.4732502E+000
 1.0556798E+000, 9.7216590E-003, 1.2051296E+001, 1.0966680E-002, 5.4102631E+001, 5.4102631E+001, 2.5034157E+000
 1.0577431E+000, 9.7315017E-003, 1.2050001E+001, 1.0965501E-002, 5.4141208E+001, 5.4141208E+001, 2.5336636E+000
 1.0598063E+000, 9.7413126E-003, 1.2047333E+001, 1.0963073E-002, 5.4179661E+001, 5.4179661E+001, 2.5639053E+000
 1.0618696E+000, 9.7510918E-003, 1.2046451E+001, 1.0962270E-002, 5.4217989E+001, 5.4217989E+001, 2.5926119E+000
 1.0639329E+000, 9.7608392E-003, 1.2043912E+001, 1.0959960E-002, 5.4256193E+001, 5.4256193E+001, 2.6170678E+000
 1.0659962E+000, 9.7705551E-003, 1.2043327E+001, 1.0959427E-002, 5.4294272E+001, 5.4294272E+001, 2.6403401E+000
 1.0680594E+000, 9.7802394E-003, 1.2041237E+001, 1.0957526E-002, 5.4332229E+001, 5.4332229E+001, 2.6613637E+000
 1.0701227E+000, 9.7898923E-003, 1.2411548E+001, 1.1294508E-002, 5.4370062E+001, 5.4370062E+001, 2.6809572E+000
 1.0721860E+000, 9.7995137E-003, 1.2409509E+001, 1.1292654E-002, 5.4407772E+001, 5.4407772E+001, 2.7011907E+000
 1.0742492E+000, 9.8091038E-003, 1.2409163E+001, 1.1292338E-002, 5.4445359E+001, 5.4445359E+001, 2.7218866E+000
 1.0763125E+000, 9.8186627E-003, 1.2407576E+001, 1.1290894E-002, 5.4482823E+001, 5.4482823E+001, 2.7403536E+000
 1.0783758E+000, 9.8281904E-003, 1.2407299E+001, 1.1290642E-002, 5.4520166E+001, 5.4520166E+001, 2.7576879E+000
 1.0804390E+000, 9.8376870E-003, 1.2405907E+001, 1.1289376E-002, 5.4557386E+001, 5.4557386E+001, 2.7712245E+000
 1.0825023E+000, 9.8471525E-003, 1.2405947E+001, 1.1289411E-002, 5.4594485E+001, 5.4594485E+001, 2.7801740E+000
 1.0845656E+000, 9.8565871E-003, 1.2405245E+001, 1.1288773E-002, 5.4631462E+001, 5.4631462E+001, 2.7882624E+000
 1.0866289E+000, 9.8659908E-003, 1.2405373E+001, 1.1288890E-002, 5.4668319E+001, 5.4668319E+001, 2.7970414E+000
 1.0886921E+000, 9.8753636E-003, 1.2405025E+001, 1.1288573E-002, 5.4705054E+001, 5.4705054E+001, 2.8042593E+000
 1.0907554E+000, 9.8847057E-003, 1.2716048E+001, 1.1571604E-002, 5.4741669E+001, 5.4741669E+001, 2.8115064E+000
 1.0928187E+000, 9.8940171E-003, 1.2716396E+001, 1.1571920E-002, 5.4778164E+001, 5.4778164E+001, 2.8109904E+000
 1.0948819E+000, 9.9032979E-003, 1.2716907E+001, 1.1572385E-002, 5.4814539E+001, 5.4814539E+001, 2.8190412E+000
 1.0969452E+000, 9.9125482E-003, 1.2717705E+001, 1.1573111E-002, 5.4850794E+001, 5.4850794E+001, 2.8271641E+000
 1.0990085E+000, 9.9217680E-003, 1.2718569E+001, 1.1573898E-002, 5.4886929E+001, 5.4886929E+001, 2.8357391E+000
 1.1010717E+000, 9.9309574E-003, 1.2719934E+001, 1.1575140E-002, 5.4922946E+001, 5.4922946E+001, 2.8449117E+000
 1.1031350E+000, 9.9401165E-003, 1.2721064E+001, 1.1576169E-002, 5.4958844E+001, 5.4958844E+001, 2.8553873E+000
 1.1051983E+000, 9.9492454E-003, 1.2722940E+001, 1.1577875E-002, 5.4994623E+001, 5.4994623E+001, 2.8786574E+000
 1.1074679E+000, 9.9592523E-003, 1.2725111E+001, 1.1579851E-002, 5.5033844E+001, 5.5033844E+001, 2.8927978E+000
 1.1097375E+000, 9.9692227E-003, 1.2728822E+001, 1.1583228E-002, 5.5072921E+001, 5.5072921E+001, 2.9081877E+000
 1.1120071E+000, 9.9791569E-003, 1.3103821E+001, 1.1924477E-002, 5.5111857E+001, 5.5111857E+001, 2.9240029E+000
 1.1142767E+000, 9.9890548E-003, 1.3108120E+001, 1.1928389E-002, 5.5150650E+001, 5.5150650E+001, 2.9488798E+000
 1.1165463E+000, 9.9989166E-003, 1.3111036E+001, 1.1931043E-002, 5.5189302E+001, 5.5189302E+001, 2.9675564E+000
 1.1188159E+000, 1.0008742E-002, 1.3115571E+001, 1.1935170E-002, 5.5227813E+001, 5.5227813E+001, 2.9921987E+000
 1.1210855E+000, 1.0018532E-002, 1.3120662E+001, 1.1939803E-002, 5.5266183E+001, 5.5266183E+001, 3.0338792E+000
 1.1233551E+000, 1.0028286E-002, 1.3124813E+001, 1.1943579E-002, 5.5304412E+001, 5.5304412E+001, 3.0462886E+000
 1.1258516E+000, 1.0038974E-002, 1.3129750E+001, 1.1948072E-002, 5.5346303E+001, 5.5346303E+001, 3.0970252E+000
 1.1283482E+000, 1.0049619E-002, 1.3136249E+001, 1.1953987E-002, 5.5388024E+001, 5.5388024E+001, 3.1553180E+000
 1.1308447E+000, 1.0060221E-002, 1.3141376E+001, 1.1958652E-002, 5.5429577E+001, 5.5429577E+001, 3.2164371E+000
 1.1333413E+000, 1.0070780E-002, 1.3149088E+001, 1.1965670E-002, 5.5470962E+001, 5.5470962E+001, 3.2723298E+000
 1.1358378E+000, 1.0081297E-002, 1.3515128E+001, 1.2298767E-002, 5.5512180E+001, 5.5512180E+001, 3.3134876E+000
 1.1383344E+000, 1.0091771E-002, 1.3520509E+001, 1.2303663E-002, 5.5553230E+001, 5.5553230E+001, 3.3325429E+000
 1.1408310E+000, 1.0102202E-002, 1.3527376E+001, 1.2309912E-002, 5.5594114E+001, 5.5594114E+001, 3.3317755E+000
 1.1433275E+000, 1.0112591E-002, 1.3533548E+001, 1.2315529E-002, 5.5634833E+001, 5.5634833E+001, 3.3126831E+000
 1.1458241E+000, 1.0122938E-002, 1.3539095E+001, 1.2320576E-002, 5.5675385E+001, 5.5675385E+001, 3.2850113E+000
 1.1483206E+000, 1.0133242E-002, 1.3545357E+001, 1.2326275E-002, 5.5715773E+001, 5.5715773E+001, 3.2508370E+000
 1.1508172E+000, 1.0143505E-002, 1.3551665E+001, 1.2332015E-002, 5.5755996E+001, 5.5755996E+001, 3.2136330E+000
 1.1533137E+000, 1.0153726E-002, 1.3558305E+001, 1.2338058E-002, 5.5796056E+001, 5.5796056E+001, 3.1780456E+000
 1.1558103E+000, 1.0163905E-002, 1.3565449E+001, 1.2344558E-002, 5.5835951E+001, 5.5835951E+001, 3.1477997E+000
 1.1583069E+000, 1.0174043E-002, 1.3572368E+001, 1.2350855E-002, 5.5875684E+001, 5.5875684E+001, 3.1275137E+000
 1.1608034E+000, 1.0184139E-002, 1.3929005E+001, 1.2675395E-002, 5.5915255E+001, 5.5915255E+001, 3.1178290E+000
 1.1633000E+000, 1.0194194E-002, 1.3937354E+001, 1.2682992E-002, 5.5954663E+001, 5.5954663E+001, 3.1274063E+000
 1.1657965E+000, 1.0204208E-002, 1.3945686E+001, 1.2690575E-002, 5.5993910E+001, 5.5993910E+001, 3.1492626E+000
 1.1682931E+000, 1.0214180E-002, 1.3953312E+001, 1.2697514E-002, 5.6032996E+001, 5.6032996E+001, 3.1794295E+000
 1.1707896E+000, 1.0224112E-002, 1.3961903E+001, 1.2705332E-002, 5.6071922E+001, 5.6071922E+001, 3.2122467E+000
 1.1732862E+000, 1.0234003E-002, 1.3969758E+001, 1.2712480E-002, 5.6110688E+001, 5.6110688E+001, 3.2417753E+000
 1.1757828E+000, 1.0243853E-002, 1.3978141E+001, 1.2720108E-002, 5.6149294E+001, 5.6149294E+001, 3.2647005E+000
 1.1779926E+000, 1.0252538E-002, 1.3985153E+001, 1.2726489E-002, 5.6183334E+001, 5.6183334E+001, 3.2713184E+000
