s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.1458634E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1458634E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0020740E+000, 2.1637405E+001,-3.5627066E+000,-5.1721503E+000,-3.0446827E-001,-4.3314041E-003, 0.0000000E+000, 0.0000000E+000, 1.2239978E+001, 1.2593749E+001, 0.0000000E+000, 4.5959877E-004, 0.0000000E+000, 0.0000000E+000
 4.0031915E+000, 3.4115806E+001,-4.9980332E+000,-2.8421395E+001,-4.9458377E-001,-6.4037032E-003, 0.0000000E+000, 0.0000000E+000, 2.0333263E-001, 1.9538996E-001, 0.0000000E+000, 6.8011374E-004, 0.0000000E+000, 0.0000000E+000
 6.0033116E+000, 3.4316598E+001,-5.0281568E+000,-2.9232200E+001,-4.9418175E-001,-6.4898155E-003, 0.0000000E+000, 0.0000000E+000,-4.4311900E-001,-4.4443056E-001, 0.0000000E+000, 6.8605927E-004, 0.0000000E+000, 0.0000000E+000
 8.0002956E+000, 3.4284420E+001,-5.0269569E+000,-2.7944596E+001,-4.8895108E-001,-6.5055166E-003, 0.0000000E+000, 0.0000000E+000, 8.1721163E-001, 8.1741028E-001, 0.0000000E+000, 6.8616892E-004, 0.0000000E+000, 0.0000000E+000
 1.0001655E+001, 3.4331141E+001,-5.0430302E+000,-2.8643506E+001,-4.9620235E-001,-6.4575057E-003, 0.0000000E+000, 0.0000000E+000, 1.5361448E-001, 1.4194582E-001, 0.0000000E+000, 6.8617093E-004, 0.0000000E+000, 0.0000000E+000
 1.2002677E+001, 3.4362547E+001,-5.0369693E+000,-2.9496910E+001,-5.1508980E-001,-6.5210804E-003, 0.0000000E+000, 0.0000000E+000,-6.8666368E-001,-6.9294394E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 1.4001420E+001, 3.4406623E+001,-5.0413042E+000,-2.7302991E+001,-4.9925053E-001,-6.4960754E-003, 0.0000000E+000, 0.0000000E+000, 1.5739285E+000, 1.5565806E+000, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 1.6001352E+001, 3.4110831E+001,-5.0129536E+000,-3.0067034E+001,-4.7480196E-001,-6.4810571E-003, 0.0000000E+000, 0.0000000E+000,-1.4657616E+000,-1.4504395E+000, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 1.8001978E+001, 3.4396008E+001,-5.0368954E+000,-2.8662919E+001,-4.8297818E-001,-6.4441363E-003, 0.0000000E+000, 0.0000000E+000, 2.0696943E-001, 2.0677165E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 2.0001629E+001, 3.4480769E+001,-5.0592107E+000,-2.8429151E+001,-5.0119383E-001,-6.5114273E-003, 0.0000000E+000, 0.0000000E+000, 4.8089181E-001, 4.8470150E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 2.2003393E+001, 3.4344099E+001,-5.0386702E+000,-2.9805029E+001,-4.8196073E-001,-6.4828100E-003, 0.0000000E+000, 0.0000000E+000,-9.8384384E-001,-9.8804458E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 2.4001997E+001, 3.4310897E+001,-5.0291471E+000,-2.7787776E+001,-5.2794534E-001,-6.5212859E-003, 0.0000000E+000, 0.0000000E+000, 9.8595068E-001, 9.5950752E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 2.6000637E+001, 3.4132988E+001,-5.0164058E+000,-2.9020262E+001,-4.7633754E-001,-6.4318486E-003, 0.0000000E+000, 0.0000000E+000,-3.7640256E-001,-3.8644949E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 2.8003424E+001, 3.4450875E+001,-5.0572154E+000,-2.9513774E+001,-4.9814354E-001,-6.4977459E-003, 0.0000000E+000, 0.0000000E+000,-6.3574817E-001,-6.2475638E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 3.0003822E+001, 3.4204984E+001,-5.0250090E+000,-2.8455525E+001,-4.7212461E-001,-6.4108097E-003, 0.0000000E+000, 0.0000000E+000, 2.5203255E-001, 2.4591381E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 3.2003090E+001, 3.4486468E+001,-5.0507317E+000,-2.9196163E+001,-4.7612886E-001,-6.4485818E-003, 0.0000000E+000, 0.0000000E+000,-2.5996319E-001,-2.4300423E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 3.4003616E+001, 3.4290122E+001,-5.0310655E+000,-2.8433300E+001,-4.7210476E-001,-6.4478155E-003, 0.0000000E+000, 0.0000000E+000, 3.7946584E-001, 3.4720329E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 3.6000168E+001, 3.4405093E+001,-5.0446045E+000,-2.8215416E+001,-4.8343827E-001,-6.4793177E-003, 0.0000000E+000, 0.0000000E+000, 6.6268349E-001, 6.5515496E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 3.8000557E+001, 3.4285297E+001,-5.0341909E+000,-2.8026246E+001,-5.0925368E-001,-6.5070386E-003, 0.0000000E+000, 0.0000000E+000, 7.1590163E-001, 7.0909860E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 4.0002464E+001, 3.4140598E+001,-5.0286252E+000,-3.0571121E+001,-4.7618026E-001,-6.4406414E-003, 0.0000000E+000, 0.0000000E+000,-1.9391660E+000,-1.9417683E+000, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 4.2000473E+001, 3.4453002E+001,-5.0394447E+000,-2.8167358E+001,-4.8103273E-001,-6.4687731E-003, 0.0000000E+000, 0.0000000E+000, 7.6131806E-001, 7.5869753E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 4.4004482E+001, 3.4305862E+001,-5.0360808E+000,-2.9555514E+001,-4.9826132E-001,-6.4717167E-003, 0.0000000E+000, 0.0000000E+000,-7.8440268E-001,-7.9046531E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 4.6002232E+001, 3.4255605E+001,-5.0088106E+000,-2.6551839E+001,-4.6220952E-001,-6.4173002E-003, 0.0000000E+000, 0.0000000E+000, 2.2326725E+000, 2.2263282E+000, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 4.8000164E+001, 3.4542303E+001,-5.0589179E+000,-3.0133886E+001,-5.0389483E-001,-6.4826028E-003, 0.0000000E+000, 0.0000000E+000,-1.1545062E+000,-1.1608785E+000, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 5.0004753E+001, 3.4131858E+001,-4.9991762E+000,-2.8379925E+001,-4.7641216E-001,-6.4427575E-003, 0.0000000E+000, 0.0000000E+000, 2.5604775E-001, 2.6990225E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 5.2000389E+001, 3.4286512E+001,-5.0269269E+000,-2.9107499E+001,-4.7526652E-001,-6.3887034E-003, 0.0000000E+000, 0.0000000E+000,-3.2916208E-001,-3.2956971E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 5.4003189E+001, 3.4294414E+001,-5.0215989E+000,-2.9602402E+001,-4.8810257E-001,-6.4344392E-003, 0.0000000E+000, 0.0000000E+000,-8.1344040E-001,-8.2412339E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
 5.6001457E+001, 3.4438217E+001,-5.0550524E+000,-2.8305903E+001,-4.6980327E-001,-6.4438528E-003, 0.0000000E+000, 0.0000000E+000, 6.0292050E-001, 6.0101456E-001, 0.0000000E+000, 6.8617097E-004, 0.0000000E+000, 0.0000000E+000
