s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ACETONE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-3.3463520E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3463520E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0010223E+000, 5.8416100E-001,-1.5025240E-001, 1.1763739E-002,-3.2694242E-002,-6.9407411E-006, 0.0000000E+000, 0.0000000E+000, 4.0777214E-001, 4.1297116E-001, 0.0000000E+000, 2.1558760E-005, 0.0000000E+000, 0.0000000E+000
 4.0005126E+000, 2.0292185E+000,-6.1974514E-001, 3.8692215E-002,-1.2408592E-001, 2.0714363E-005, 0.0000000E+000, 0.0000000E+000, 1.3189085E+000, 1.3241004E+000, 0.0000000E+000, 7.1646790E-005, 0.0000000E+000, 0.0000000E+000
 6.0001879E+000, 3.6406449E+000,-1.1396012E+000,-1.8309592E+000,-1.8600113E-001, 2.4967455E-004, 0.0000000E+000, 0.0000000E+000, 4.8433081E-001, 4.8433310E-001, 0.0000000E+000, 1.3216877E-004, 0.0000000E+000, 0.0000000E+000
 8.0003128E+000, 7.3369675E+000,-2.3639448E+000,-3.0185430E+000,-2.2901351E-001, 7.0848818E-004, 0.0000000E+000, 0.0000000E+000, 1.7377611E+000, 1.7261747E+000, 0.0000000E+000, 2.7318481E-004, 0.0000000E+000, 0.0000000E+000
 1.0000383E+001, 1.2060457E+001,-3.8962202E+000,-6.7899034E+000,-2.6155729E-001, 1.1840565E-003, 0.0000000E+000, 0.0000000E+000, 1.1547408E+000, 1.1139607E+000, 0.0000000E+000, 4.4357052E-004, 0.0000000E+000, 0.0000000E+000
 1.2000799E+001, 1.7241737E+001,-5.5727905E+000,-9.4164645E+000,-2.8022055E-001, 1.6711793E-003, 0.0000000E+000, 0.0000000E+000, 2.0276244E+000, 1.9739328E+000, 0.0000000E+000, 6.3634371E-004, 0.0000000E+000, 0.0000000E+000
 1.4000369E+001, 2.3319486E+001,-7.5490402E+000,-1.4824103E+001,-3.0350811E-001, 2.1673952E-003, 0.0000000E+000, 0.0000000E+000, 7.0586261E-001, 6.4500172E-001, 0.0000000E+000, 8.8921926E-004, 0.0000000E+000, 0.0000000E+000
 1.6000795E+001, 3.3514410E+001,-1.0859236E+001,-1.9582236E+001,-3.4641781E-001, 3.0311146E-003, 0.0000000E+000, 0.0000000E+000, 2.7934626E+000, 2.7295518E+000, 0.0000000E+000, 1.2478231E-003, 0.0000000E+000, 0.0000000E+000
 1.8000263E+001, 4.1820818E+001,-1.3627578E+001,-2.6607044E+001,-3.6013649E-001, 3.6061689E-003, 0.0000000E+000, 0.0000000E+000, 1.3109329E+000, 1.2296654E+000, 0.0000000E+000, 1.5585971E-003, 0.0000000E+000, 0.0000000E+000
 2.0000683E+001, 4.9092004E+001,-1.5996352E+001,-3.1514031E+001,-3.3564151E-001, 3.9872754E-003, 0.0000000E+000, 0.0000000E+000, 1.3226751E+000, 1.2499662E+000, 0.0000000E+000, 1.8649007E-003, 0.0000000E+000, 0.0000000E+000
 2.2000021E+001, 6.2596281E+001,-2.0516185E+001,-3.9029536E+001,-3.4783472E-001, 4.9074853E-003, 0.0000000E+000, 0.0000000E+000, 2.8045833E+000, 2.7076315E+000, 0.0000000E+000, 2.3482576E-003, 0.0000000E+000, 0.0000000E+000
 2.4000463E+001, 7.2135486E+001,-2.3586826E+001,-4.8934837E+001,-3.6400459E-001, 5.0633957E-003, 0.0000000E+000, 0.0000000E+000,-6.4351917E-001,-7.4511795E-001, 0.0000000E+000, 2.6244479E-003, 0.0000000E+000, 0.0000000E+000
