s,m/s
Time,"w"
 0.0000000E+000,-1.2403294E-003
 1.1522827E-002,-1.2611357E-003
 2.3045655E-002,-1.2927155E-003
 3.4568482E-002,-1.3080442E-003
 4.6091309E-002,-1.1444485E-003
 5.7614136E-002,-8.1599634E-004
 6.9136964E-002,-3.3409921E-004
 8.0659791E-002, 3.3747774E-004
 9.2182618E-002, 1.2132715E-003
 1.0370545E-001, 2.1723799E-003
 1.1522827E-001, 3.2111486E-003
 1.2675110E-001, 4.3214492E-003
 1.3827393E-001, 5.5294330E-003
 1.4979675E-001, 6.7801258E-003
 1.6131958E-001, 8.0789457E-003
 1.7284241E-001, 9.4076019E-003
 1.8436524E-001, 1.0779228E-002
 1.9588806E-001, 1.2181350E-002
 2.0741089E-001, 1.3550149E-002
 2.1893372E-001, 1.4644112E-002
 2.3045655E-001, 1.5224287E-002
 2.4197937E-001, 1.5472825E-002
 2.5350220E-001, 1.5527754E-002
 2.6502503E-001, 1.5499291E-002
 2.7654785E-001, 1.5470891E-002
 2.8807068E-001, 1.5538507E-002
 2.9959351E-001, 1.5792619E-002
 3.1111634E-001, 1.6298941E-002
 3.2263916E-001, 1.7129901E-002
 3.3416199E-001, 1.8369848E-002
 3.4568482E-001, 1.9896775E-002
 3.5720765E-001, 2.1476891E-002
 3.6873047E-001, 2.2983183E-002
 3.8025330E-001, 2.4631060E-002
 3.9177613E-001, 2.6681884E-002
 4.0329895E-001, 2.9129872E-002
 4.1482178E-001, 3.1819027E-002
 4.2507789E-001, 3.3612206E-002
 4.3533399E-001, 3.3268444E-002
 4.4448188E-001, 3.1108613E-002
 4.5362977E-001, 2.9928311E-002
 4.6277766E-001, 3.1439736E-002
 4.7192555E-001, 3.4981709E-002
 4.8107344E-001, 3.9041317E-002
 4.8849135E-001, 4.2452293E-002
 4.9590925E-001, 4.6001995E-002
 5.0257303E-001, 4.9051639E-002
 5.0923680E-001, 5.1473661E-002
 5.1520058E-001, 5.3076430E-002
 5.2116436E-001, 5.4480710E-002
 5.2712814E-001, 5.5909098E-002
 5.3309192E-001, 5.7380584E-002
 5.3828808E-001, 5.8770277E-002
 5.4348424E-001, 6.0354868E-002
 5.4868040E-001, 6.2279294E-002
 5.5387656E-001, 6.3968033E-002
 5.5907273E-001, 6.5322578E-002
 5.6426889E-001, 6.6628613E-002
 5.6946505E-001, 6.8013552E-002
 5.7410168E-001, 6.9494666E-002
 5.7873832E-001, 7.1185272E-002
 5.8337495E-001, 7.2879314E-002
 5.8801159E-001, 7.4480199E-002
 5.9264822E-001, 7.6051629E-002
 5.9728486E-001, 7.7679127E-002
 6.0192149E-001, 7.9257843E-002
 6.0655812E-001, 8.0763412E-002
 6.1119476E-001, 8.2333697E-002
 6.1583139E-001, 8.4010368E-002
 6.1977640E-001, 8.5592502E-002
 6.2372141E-001, 8.7443671E-002
 6.2766642E-001, 8.9159845E-002
 6.3161143E-001, 9.0585350E-002
 6.3555644E-001, 9.1883315E-002
 6.3950145E-001, 9.2986017E-002
 6.4344646E-001, 9.3996930E-002
 6.4697215E-001, 9.4972469E-002
 6.5049784E-001, 9.6121363E-002
 6.5402354E-001, 9.7502545E-002
 6.5754923E-001, 9.9021872E-002
 6.6107492E-001, 1.0069926E-001
 6.6460061E-001, 1.0255680E-001
 6.6812630E-001, 1.0447892E-001
 6.7165199E-001, 1.0629909E-001
 6.7517769E-001, 1.0788661E-001
 6.7870338E-001, 1.0932975E-001
 6.8222907E-001, 1.1061497E-001
 6.8575476E-001, 1.1193512E-001
 6.8892137E-001, 1.1345144E-001
 6.9208797E-001, 1.1519637E-001
 6.9525457E-001, 1.1701667E-001
 6.9842117E-001, 1.1868808E-001
 7.0158778E-001, 1.2009565E-001
 7.0475438E-001, 1.2130677E-001
 7.0792098E-001, 1.2256209E-001
 7.1108758E-001, 1.2397643E-001
 7.1425418E-001, 1.2547319E-001
 7.1742079E-001, 1.2693438E-001
 7.2058739E-001, 1.2825345E-001
 7.2375399E-001, 1.2942081E-001
 7.2692059E-001, 1.3053332E-001
 7.3008720E-001, 1.3169089E-001
 7.3325380E-001, 1.3289093E-001
 7.3642040E-001, 1.3412276E-001
 7.3958700E-001, 1.3528296E-001
 7.4275361E-001, 1.3623027E-001
 7.4556558E-001, 1.3679687E-001
 7.4837755E-001, 1.3740165E-001
 7.5118952E-001, 1.3816399E-001
 7.5400149E-001, 1.3893821E-001
 7.5681346E-001, 1.3955366E-001
 7.5962543E-001, 1.3999062E-001
 7.6243740E-001, 1.4028259E-001
 7.6524937E-001, 1.4044255E-001
 7.6806134E-001, 1.4049915E-001
 7.7087331E-001, 1.4047918E-001
 7.7368528E-001, 1.4055370E-001
 7.7649725E-001, 1.4088849E-001
 7.7930922E-001, 1.4138432E-001
 7.8212119E-001, 1.4192078E-001
 7.8493316E-001, 1.4233881E-001
 7.8774513E-001, 1.4264401E-001
 7.9055710E-001, 1.4279454E-001
 7.9308180E-001, 1.4276284E-001
 7.9560650E-001, 1.4268042E-001
 7.9813120E-001, 1.4257343E-001
 8.0065590E-001, 1.4254399E-001
 8.0318060E-001, 1.4273152E-001
 8.0570529E-001, 1.4301319E-001
 8.0822999E-001, 1.4324203E-001
 8.1075469E-001, 1.4356403E-001
 8.1327939E-001, 1.4419286E-001
 8.1554496E-001, 1.4487772E-001
 8.1781054E-001, 1.4572081E-001
 8.2007611E-001, 1.4663118E-001
 8.2234168E-001, 1.4774468E-001
 8.2460725E-001, 1.4923927E-001
 8.2687283E-001, 1.5124535E-001
 8.2913840E-001, 1.5371709E-001
 8.3140397E-001, 1.5644904E-001
 8.3366954E-001, 1.5938066E-001
 8.3593512E-001, 1.6272377E-001
 8.3820069E-001, 1.6665860E-001
 8.4046626E-001, 1.7114977E-001
 8.4273183E-001, 1.7599042E-001
 8.4499741E-001, 1.8145727E-001
 8.4726298E-001, 1.8733660E-001
 8.4952855E-001, 1.9341260E-001
 8.5179412E-001, 2.0007159E-001
 8.5405970E-001, 2.0726313E-001
 8.5632527E-001, 2.1448449E-001
 8.5859084E-001, 2.2186690E-001
 8.6085641E-001, 2.2975989E-001
 8.6312199E-001, 2.3873119E-001
 8.6538756E-001, 2.4915327E-001
 8.6742498E-001, 2.6046657E-001
 8.6946241E-001, 2.7480917E-001
 8.7149983E-001, 2.9283017E-001
 8.7330958E-001, 3.1349961E-001
 8.7511932E-001, 3.4017389E-001
 8.7692906E-001, 3.7432086E-001
 8.7873880E-001, 4.1710713E-001
 8.8054855E-001, 4.6951246E-001
 8.8235829E-001, 5.3142788E-001
 8.8416803E-001, 6.0117168E-001
 8.8597777E-001, 6.7652282E-001
 8.8778752E-001, 7.5395922E-001
 8.8959726E-001, 8.3111610E-001
 8.9140700E-001, 9.0473417E-001
 8.9321675E-001, 9.7157633E-001
 8.9502649E-001, 1.0289287E+000
 8.9683623E-001, 1.0748031E+000
 8.9864597E-001, 1.1079683E+000
 9.0045572E-001, 1.1286376E+000
 9.0226546E-001, 1.1373210E+000
 9.0407520E-001, 1.1365432E+000
 9.0588494E-001, 1.1295826E+000
 9.0769469E-001, 1.1188247E+000
 9.0950443E-001, 1.1070634E+000
 9.1131417E-001, 1.0972910E+000
 9.1312391E-001, 1.0906589E+000
 9.1493366E-001, 1.0870879E+000
 9.1674340E-001, 1.0854511E+000
 9.1855314E-001, 1.0842397E+000
 9.2036288E-001, 1.0825667E+000
 9.2217263E-001, 1.0789848E+000
 9.2398237E-001, 1.0722720E+000
 9.2579211E-001, 1.0612235E+000
 9.2760185E-001, 1.0454729E+000
 9.2941160E-001, 1.0264019E+000
 9.3122134E-001, 1.0045827E+000
 9.3303108E-001, 9.8086925E-001
 9.3484082E-001, 9.5602132E-001
