cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 5.1000000E+001, 1.0991478E+003, 1.0856037E+003, 4.1769637E+000, 1.6645985E+002, 3.0879366E+002, 1.1219321E+000, 9.2593225E-002, 6.7595141E-002, 1.0757987E-002, 2.4707542E-002, 7.9767606E-002, 6.6343977E-003, 7.1373460E-001, 1.0200500E-002, 1.7190448E-003
 5.3000000E+001, 1.0937507E+003, 1.0787485E+003, 4.2054454E+000, 1.7110580E+002, 3.1431616E+002, 1.1671088E+000, 9.4274303E-002, 6.6924680E-002, 1.0388998E-002, 2.3207650E-002, 7.8861759E-002, 6.4046719E-003, 7.1583586E-001, 9.8634243E-003, 1.6772820E-003
 5.5000000E+001, 1.0770150E+003, 1.0579914E+003, 4.2320009E+000, 1.8509516E+002, 3.2905121E+002, 1.2068901E+000, 9.9193242E-002, 6.4886401E-002, 9.3701830E-003, 1.9071931E-002, 7.6169610E-002, 5.7706246E-003, 7.2173677E-001, 8.9326837E-003, 1.5602637E-003
 5.7000000E+001, 1.0706022E+003, 1.0505459E+003, 4.2518135E+000, 1.8999055E+002, 3.3325937E+002, 1.2388779E+000, 1.0091638E-001, 6.4153344E-002, 9.0025446E-003, 1.7810004E-002, 7.5199683E-002, 5.5418259E-003, 7.2368348E-001, 8.5920828E-003, 1.5174097E-003
 5.9000000E+001, 1.0448089E+003, 1.0213522E+003, 4.2516204E+000, 2.0525189E+002, 3.4482509E+002, 1.2812765E+000, 1.0667689E-001, 6.1479601E-002, 7.9188187E-003, 1.4484272E-002, 7.1815280E-002, 4.8680535E-003, 7.2939579E-001, 7.5813276E-003, 1.3852605E-003
 6.1000000E+001, 1.0285797E+003, 1.0028490E+003, 4.2441940E+000, 2.1537343E+002, 3.5312334E+002, 1.3229450E+000, 1.1005633E-001, 5.9873787E-002, 7.3188965E-003, 1.2626746E-002, 6.9813498E-002, 4.4952378E-003, 7.3264052E-001, 7.0215732E-003, 1.3109250E-003
 6.3000000E+001, 1.0142144E+003, 9.8649729E+002, 4.2429561E+000, 2.2268290E+002, 3.5932120E+002, 1.3499858E+000, 1.1304411E-001, 5.8464634E-002, 6.7668571E-003, 1.1012939E-002, 6.8041014E-002, 4.1520874E-003, 7.3551327E-001, 6.5042399E-003, 1.2428632E-003
 6.5000000E+001, 1.0000714E+003, 9.7063852E+002, 4.2439294E+000, 2.2825360E+002, 3.6371799E+002, 1.3743770E+000, 1.1590489E-001, 5.7108454E-002, 6.2306613E-003, 9.5534610E-003, 6.6331737E-002, 3.8187688E-003, 7.3821167E-001, 5.9998307E-003, 1.1766038E-003
 6.7000000E+001, 9.9228206E+002, 9.6218398E+002, 4.2472689E+000, 2.3090362E+002, 3.6527315E+002, 1.3818524E+000, 1.1741135E-001, 5.6381196E-002, 5.9509503E-003, 8.8655692E-003, 6.5419558E-002, 3.6449166E-003, 7.3957249E-001, 5.7353346E-003, 1.1416565E-003
 6.9000000E+001, 9.6557893E+002, 9.3354576E+002, 4.2370442E+000, 2.3749055E+002, 3.6791553E+002, 1.4095243E+000, 1.2228564E-001, 5.3970670E-002, 5.0467616E-003, 7.0444523E-003, 6.2408310E-002, 3.0830042E-003, 7.4368778E-001, 4.8727859E-003, 1.0270182E-003
 7.1000000E+001, 9.4551507E+002, 9.1269039E+002, 4.2268081E+000, 2.4018428E+002, 3.6728517E+002, 1.4253625E+000, 1.2561167E-001, 5.2249987E-002, 4.4840957E-003, 6.0816610E-003, 6.0308460E-002, 2.7336259E-003, 7.4623671E-001, 4.3327102E-003, 9.5312512E-004
 7.3000000E+001, 9.2544985E+002, 8.9222018E+002, 4.2104137E+000, 2.4232236E+002, 3.6572020E+002, 1.4448590E+000, 1.2879676E-001, 5.0555202E-002, 3.9935623E-003, 5.2632528E-003, 5.8278947E-002, 2.4292959E-003, 7.4855015E-001, 3.8612987E-003, 8.8679308E-004
 7.5000000E+001, 9.0584056E+002, 8.7247952E+002, 4.1924288E+000, 2.4362384E+002, 3.6327195E+002, 1.4549614E+000, 1.3183819E-001, 4.8917621E-002, 3.5419342E-003, 4.5383989E-003, 5.6331447E-002, 2.1492055E-003, 7.5070032E-001, 3.4265233E-003, 8.2489244E-004
 7.7000000E+001, 8.8625059E+002, 8.5269780E+002, 4.1707148E+000, 2.4454018E+002, 3.6084899E+002, 1.4675096E+000, 1.3483015E-001, 4.7277410E-002, 3.1335895E-003, 3.8617099E-003, 5.4407763E-002, 1.8961707E-003, 7.5274951E-001, 3.0342048E-003, 7.6752232E-004
 7.9000000E+001, 8.6551705E+002, 8.3156970E+002, 4.1488503E+000, 2.4465162E+002, 3.5790536E+002, 1.4756732E+000, 1.3797182E-001, 4.5508363E-002, 2.7562963E-003, 3.2377326E-003, 5.2371479E-002, 1.6627143E-003, 7.5478224E-001, 2.6715403E-003, 7.1210130E-004
 8.1000000E+001, 8.4367305E+002, 8.0965755E+002, 4.1135586E+000, 2.4311156E+002, 3.5297591E+002, 1.4932201E+000, 1.4118540E-001, 4.3665533E-002, 2.3975587E-003, 2.7062722E-003, 5.0270923E-002, 1.4409532E-003, 7.5675536E-001, 2.3253735E-003, 6.5769248E-004
 8.3000000E+001, 8.3252306E+002, 7.9866837E+002, 4.0747042E+000, 2.4204050E+002, 3.4984317E+002, 1.5066889E+000, 1.4278021E-001, 4.2741090E-002, 2.2280538E-003, 2.4721748E-003, 4.9223506E-002, 1.3362415E-003, 7.5770401E-001, 2.1615568E-003, 6.3143436E-004
 8.5000000E+001, 8.0097824E+002, 7.6795988E+002, 4.0416773E+000, 2.3790106E+002, 3.3996928E+002, 1.5075527E+000, 1.4720084E-001, 4.0172697E-002, 1.7525994E-003, 1.8924643E-003, 4.6310368E-002, 1.0424967E-003, 7.6029077E-001, 1.7007109E-003, 5.5781012E-004
 8.7000000E+001, 7.8107108E+002, 7.4881806E+002, 4.0232152E+000, 2.3322160E+002, 3.3178165E+002, 1.4918684E+000, 1.4989145E-001, 3.8574155E-002, 1.5032545E-003, 1.5992708E-003, 4.4525709E-002, 8.8878113E-004, 7.6177811E-001, 1.4589203E-003, 5.1680246E-004
 8.9000000E+001, 7.7080040E+002, 7.3905642E+002, 3.9993709E+000, 2.3081339E+002, 3.2731872E+002, 1.4845416E+000, 1.5124248E-001, 3.7752858E-002, 1.4013939E-003, 1.4729183E-003, 4.3624882E-002, 8.2620998E-004, 7.6248402E-001, 1.3603009E-003, 4.9848462E-004
 9.1000000E+001, 7.3942968E+002, 7.0959458E+002, 3.9655858E+000, 2.2316958E+002, 3.1278662E+002, 1.4801694E+000, 1.5534093E-001, 3.5235518E-002, 1.1207930E-003, 1.1379551E-003, 4.0883057E-002, 6.5418050E-004, 7.6455941E-001, 1.0884041E-003, 4.4558593E-004
 9.3000000E+001, 7.2961915E+002, 7.0051076E+002, 3.9278021E+000, 2.2006226E+002, 3.0750822E+002, 1.4759020E+000, 1.5661302E-001, 3.4452447E-002, 1.0364955E-003, 1.0329056E-003, 4.0032004E-002, 6.0253541E-004, 7.6520122E-001, 1.0067955E-003, 4.2945433E-004
 9.5000000E+001, 6.9977045E+002, 6.7278133E+002, 3.8889769E+000, 2.0760602E+002, 2.8950991E+002, 1.4639171E+000, 1.6049114E-001, 3.2050442E-002, 7.9219354E-004, 7.5676804E-004, 3.7430080E-002, 4.5303945E-004, 7.6711236E-001, 7.6983643E-004, 3.8137780E-004
 9.7000000E+001, 6.8979455E+002, 6.6339706E+002, 3.8382872E+000, 2.0344839E+002, 2.8369499E+002, 1.4578618E+000, 1.6177444E-001, 3.1248943E-002, 7.1804734E-004, 6.8074644E-004, 3.6566353E-002, 4.0776341E-004, 7.6772639E-001, 6.9771488E-004, 3.6607323E-004
 9.9000000E+001, 6.7076069E+002, 6.4566004E+002, 3.7923652E+000, 1.9581338E+002, 2.7259797E+002, 1.4424742E+000, 1.6417861E-001, 2.9739910E-002, 5.8800740E-004, 5.4911304E-004, 3.4946008E-002, 3.2849422E-004, 7.6885917E-001, 5.7124360E-004, 3.3825596E-004
