cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,cm,kW/m2,kW/m2,cm,kW/m2,cm,kW/m2,cm,K,K,K,K,K,K,K,K,K,K
 1.9000000E+001, 1.1696883E+003, 1.1846789E+003, 2.8962219E+000, 2.0727598E+002, 2.4009583E+002, 5.6657486E-001, 4.5987134E-002, 5.8261785E-002, 3.0820569E-002, 1.2460183E-001, 1.5007724E-001, 3.0820569E-002, 5.5943088E-001, 0.0000000E+000, 5.0000000E+000, 2.7846708E+001, 2.2792884E+001, 2.2881356E+001, 9.3057513E-001, 3.6928245E+001, 7.2705496E-001, 1.4000000E+001, 4.3974370E+002, 3.2007844E+002, 3.3217820E+002, 3.4901657E+002, 3.6317877E+002, 1.2237441E+002, 4.3649007E+001, 6.6396294E+001, 9.1801672E+001, 9.4840572E+001
 2.1000000E+001, 1.1893030E+003, 1.2042783E+003, 3.0960231E+000, 2.1429567E+002, 2.5194209E+002, 6.3762242E-001, 5.0230036E-002, 5.9281861E-002, 2.8975978E-002, 1.0450530E-001, 1.5036190E-001, 2.8975978E-002, 5.7766894E-001, 0.0000000E+000, 6.0000000E+000, 2.8588796E+001, 2.2496308E+001, 2.5423729E+001, 9.2765103E-001, 3.9247104E+001, 6.2608217E-001, 1.6000000E+001, 2.9432895E+002, 2.9684828E+002, 3.0490781E+002, 3.1593313E+002, 3.2356526E+002, 1.6046234E+000, 1.1831103E+001, 3.4338810E+001, 5.9623914E+001, 6.7536967E+001
 2.3000000E+001, 1.2004056E+003, 1.2145735E+003, 3.2663128E+000, 2.2259359E+002, 2.6536681E+002, 7.1159018E-001, 5.5017788E-002, 5.9743586E-002, 2.6974477E-002, 8.7411941E-002, 1.4936613E-001, 2.6974477E-002, 5.9451160E-001, 0.0000000E+000, 7.0000000E+000, 2.8569854E+001, 2.1746103E+001, 2.7966102E+001, 9.2715634E-001, 4.1557389E+001, 5.6430514E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.5000000E+001, 1.2036671E+003, 1.2164273E+003, 3.4103173E+000, 2.3220324E+002, 2.7979090E+002, 7.8089833E-001, 6.0330548E-002, 5.9677633E-002, 2.4885164E-002, 7.2812856E-002, 1.4722150E-001, 2.4885164E-002, 6.1018714E-001, 0.0000000E+000, 8.0000000E+000, 2.7719951E+001, 2.0651846E+001, 3.0508475E+001, 9.2483291E-001, 4.3867750E+001, 5.1064891E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.7000000E+001, 1.1997787E+003, 1.2107196E+003, 3.5291048E+000, 2.4356083E+002, 2.9525563E+002, 8.5177951E-001, 6.6127779E-002, 5.9072696E-002, 2.2879026E-002, 6.0163769E-002, 1.4407688E-001, 2.2879026E-002, 6.2480082E-001, 0.0000000E+000, 9.0000000E+000, 2.6141555E+001, 1.9268725E+001, 3.3050847E+001, 9.1884734E-001, 4.6178175E+001, 4.5413038E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.9000000E+001, 1.1902774E+003, 1.1989075E+003, 3.6209312E+000, 2.5828850E+002, 3.1382949E+002, 9.3217376E-001, 7.2268315E-002, 5.8107709E-002, 2.0802574E-002, 4.9338741E-002, 1.4013759E-001, 2.0802574E-002, 6.3854250E-001, 0.0000000E+000, 1.0000000E+001, 2.4286749E+001, 1.7762229E+001, 3.5593220E+001, 9.1210112E-001, 4.8488654E+001, 4.1401664E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.1000000E+001, 1.1753184E+003, 1.1811569E+003, 3.6938048E+000, 2.7417065E+002, 3.3347788E+002, 1.0073566E+000, 7.8648065E-002, 5.6829537E-002, 1.8680116E-002, 4.0310118E-002, 1.3552126E-001, 1.8680116E-002, 6.5133079E-001, 0.0000000E+000, 1.1000000E+001, 2.2347943E+001, 1.6217397E+001, 3.8135593E+001, 8.9656731E-001, 5.0799181E+001, 3.7850344E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.3000000E+001, 1.1542326E+003, 1.1575005E+003, 3.7476322E+000, 2.8989520E+002, 3.5108187E+002, 1.0831269E+000, 8.5310746E-002, 5.5188615E-002, 1.6607727E-002, 3.2828862E-002, 1.3022517E-001, 1.6607727E-002, 6.6323115E-001, 0.0000000E+000, 1.2000000E+001, 2.0314028E+001, 1.4599957E+001, 4.0677966E+001, 8.8647826E-001, 5.3109749E+001, 3.4693884E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.5000000E+001, 1.1415639E+003, 1.1437538E+003, 3.7879898E+000, 2.9716835E+002, 3.5841102E+002, 1.1469611E+000, 8.8723188E-002, 5.4259239E-002, 1.5567871E-002, 2.9662614E-002, 1.2735409E-001, 1.5567871E-002, 6.6886513E-001, 0.0000000E+000, 1.3000000E+001, 1.8155206E+001, 1.3037346E+001, 4.3220339E+001, 8.6720690E-001, 5.5420353E+001, 3.1877730E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.7000000E+001, 1.0954656E+003, 1.0945622E+003, 3.8138327E+000, 3.1480488E+002, 3.7460419E+002, 1.1979598E+000, 9.9294692E-002, 5.0978970E-002, 1.2637737E-002, 2.1906505E-002, 1.1794031E-001, 1.2637737E-002, 6.8460405E-001, 0.0000000E+000, 1.4000000E+001, 1.5422956E+001, 1.1712102E+001, 4.5762712E+001, 8.5169729E-001, 5.7730989E+001, 2.9355390E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.9000000E+001, 1.0610624E+003, 1.0581255E+003, 3.8207367E+000, 3.2463213E+002, 3.8311665E+002, 1.2487119E+000, 1.0611854E-001, 4.8599513E-002, 1.1007642E-002, 1.7893897E-002, 1.1159611E-001, 1.1007642E-002, 6.9377666E-001, 0.0000000E+000, 1.5000000E+001, 4.4070418E-001, 1.6203468E-001, 4.8305085E+001, 8.2555561E-001, 6.0041652E+001, 2.6609979E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.1000000E+001, 1.0251847E+003, 1.0204060E+003, 3.8148672E+000, 3.3182036E+002, 3.8859749E+002, 1.2958673E+000, 1.1274024E-001, 4.6124603E-002, 9.6022695E-003, 1.4575804E-002, 1.0528145E-001, 9.6022695E-003, 7.0207337E-001, 0.0000000E+000,NaN,NaN,NaN, 5.0847458E+001, 8.0655548E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.3000000E+001, 9.8822558E+002, 9.8172770E+002, 3.7988189E+000, 3.3569600E+002, 3.9069278E+002, 1.3401384E+000, 1.1926301E-001, 4.3575435E-002, 8.3206410E-003, 1.1769026E-002, 9.8939295E-002, 8.3206410E-003, 7.0981195E-001, 0.0000000E+000,NaN,NaN,NaN, 5.3389831E+001, 7.7609167E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.5000000E+001, 9.6949153E+002, 9.6229692E+002, 3.7735852E+000, 3.3664430E+002, 3.9057177E+002, 1.3718940E+000, 1.2246479E-001, 4.2291450E-002, 7.7226625E-003, 1.0522492E-002, 9.5791289E-002, 7.7226625E-003, 7.1348465E-001, 0.0000000E+000,NaN,NaN,NaN, 5.5932203E+001, 7.5533530E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.7000000E+001, 9.3236557E+002, 9.2413965E+002, 3.7441844E+000, 3.3783848E+002, 3.8917948E+002, 1.3951191E+000, 1.2861753E-001, 3.9787834E-002, 6.6065901E-003, 8.2796007E-003, 8.9701771E-002, 6.6065901E-003, 7.2040008E-001, 0.0000000E+000,NaN,NaN,NaN, 5.8474576E+001, 7.2438084E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.9000000E+001, 8.7892953E+002, 8.6960167E+002, 3.7152647E+000, 3.3430579E+002, 3.8160387E+002, 1.4051642E+000, 1.3701306E-001, 3.6245399E-002, 5.2150737E-003, 5.6705827E-003, 8.1269215E-002, 5.2150737E-003, 7.2937159E-001, 0.0000000E+000,NaN,NaN,NaN, 6.1016949E+001, 6.9393925E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.1000000E+001, 8.4452495E+002, 8.3489472E+002, 3.6820543E+000, 3.3016982E+002, 3.7471461E+002, 1.4111245E+000, 1.4211829E-001, 3.4001928E-002, 4.4596295E-003, 4.4150038E-003, 7.6051852E-002, 4.4596295E-003, 7.3449366E-001, 0.0000000E+000,NaN,NaN,NaN, 6.3559322E+001, 6.7383903E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.3000000E+001, 8.2786726E+002, 8.1814692E+002, 3.6432574E+000, 3.2784885E+002, 3.7106540E+002, 1.4146587E+000, 1.4451968E-001, 3.2929906E-002, 4.1168190E-003, 3.9082533E-003, 7.3576423E-002, 4.1168190E-003, 7.3683210E-001, 0.0000000E+000,NaN,NaN,NaN, 6.6101695E+001, 6.4403807E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.5000000E+001, 7.8037934E+002, 7.7093652E+002, 3.5996431E+000, 3.1944820E+002, 3.5819727E+002, 1.4221947E+000, 1.5109382E-001, 2.9917704E-002, 3.2685295E-003, 2.7506825E-003, 6.6733702E-002, 3.2685295E-003, 7.4296704E-001, 0.0000000E+000,NaN,NaN,NaN, 6.8644068E+001, 6.2427928E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.7000000E+001, 7.6607598E+002, 7.5681680E+002, 3.5555600E+000, 3.1622223E+002, 3.5356856E+002, 1.4287447E+000, 1.5303170E-001, 2.9016995E-002, 3.0330202E-003, 2.4492093E-003, 6.4705391E-002, 3.0330202E-003, 7.4473066E-001, 0.0000000E+000,NaN,NaN,NaN, 7.1186441E+001, 6.0076112E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.9000000E+001, 7.2669645E+002, 7.1769847E+002, 3.5213759E+000, 3.0371689E+002, 3.3759544E+002, 1.4236248E+000, 1.5835763E-001, 2.6532828E-002, 2.3791930E-003, 1.7284466E-003, 5.9106608E-002, 2.3791930E-003, 7.4951610E-001, 0.0000000E+000,NaN,NaN,NaN, 7.3728814E+001, 5.8141687E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.1000000E+001, 7.0206443E+002, 6.9325573E+002, 3.4883296E+000, 2.9361016E+002, 3.2542511E+002, 1.4074015E+000, 1.6165712E-001, 2.4986644E-002, 1.9722919E-003, 1.3534411E-003, 5.5621608E-002, 1.9722919E-003, 7.5243661E-001, 0.0000000E+000,NaN,NaN,NaN, 7.6271186E+001, 5.5271134E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.3000000E+001, 6.8022808E+002, 6.7151334E+002, 3.4475422E+000, 2.8456947E+002, 3.1479521E+002, 1.3986217E+000, 1.6450562E-001, 2.3633916E-002, 1.6398880E-003, 1.0923493E-003, 5.2595747E-002, 1.6398880E-003, 7.5489259E-001, 0.0000000E+000,NaN,NaN,NaN, 7.8813559E+001, 5.3379285E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.5000000E+001, 6.5998034E+002, 6.5159850E+002, 3.4109450E+000, 2.7482600E+002, 3.0325465E+002, 1.3894837E+000, 1.6707101E-001, 2.2396729E-002, 1.3679438E-003, 8.8703987E-004, 4.9859965E-002, 1.3679438E-003, 7.5704937E-001, 0.0000000E+000,NaN,NaN,NaN, 8.1355932E+001, 5.0569323E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.7000000E+001, 6.5034744E+002, 6.4220546E+002, 3.3795010E+000, 2.6974814E+002, 2.9722681E+002, 1.3760011E+000, 1.6826648E-001, 2.1808944E-002, 1.2593029E-003, 8.0046751E-004, 4.8580519E-002, 1.2593029E-003, 7.5802498E-001, 0.0000000E+000,NaN,NaN,NaN, 8.3898305E+001, 4.8687180E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.9000000E+001, 6.2359847E+002, 6.1618055E+002, 3.3503515E+000, 2.5523215E+002, 2.8002816E+002, 1.3598822E+000, 1.7154914E-001, 2.0169104E-002, 1.0019173E-003, 5.8660813E-004, 4.5056207E-002, 1.0019173E-003, 7.6063510E-001, 0.0000000E+000,NaN,NaN,NaN, 8.6440678E+001, 4.5851371E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.1000000E+001, 6.0616390E+002, 5.9925679E+002, 3.3159807E+000, 2.4499707E+002, 2.6810312E+002, 1.3455465E+000, 1.7367547E-001, 1.9094855E-002, 8.5469105E-004, 4.5720293E-004, 4.2768588E-002, 8.5469105E-004, 7.6229450E-001, 0.0000000E+000,NaN,NaN,NaN, 8.8983051E+001, 4.3975171E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.3000000E+001, 5.8990433E+002, 5.8344922E+002, 3.2750629E+000, 2.3495930E+002, 2.5657137E+002, 1.3358590E+000, 1.7567077E-001, 1.8099955E-002, 6.9543305E-004, 3.2500528E-004, 4.0627306E-002, 6.9543305E-004, 7.6388610E-001, 0.0000000E+000,NaN,NaN,NaN, 9.1525424E+001, 4.1216374E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.5000000E+001, 5.7521732E+002, 5.6908536E+002, 3.2341863E+000, 2.2546183E+002, 2.4594870E+002, 1.3258265E+000, 1.7746819E-001, 1.7206539E-002, 5.4367873E-004, 2.2196666E-004, 3.8695727E-002, 5.4367873E-004, 7.6532021E-001, 0.0000000E+000,NaN,NaN,NaN, 9.4067797E+001, 3.8594008E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.7000000E+001, 5.6184871E+002, 5.5605330E+002, 3.2004839E+000, 2.1606887E+002, 2.3533475E+002, 1.3059815E+000, 1.7907450E-001, 1.6399957E-002, 4.1716054E-004, 1.5614379E-004, 3.6962165E-002, 4.1716054E-004, 7.6657291E-001, 0.0000000E+000,NaN,NaN,NaN, 9.6610169E+001, 3.6949645E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.9000000E+001, 5.4967981E+002, 5.4422186E+002, 3.1712540E+000, 2.0713247E+002, 2.2525807E+002, 1.2868034E+000, 1.8050770E-001, 1.5667738E-002, 3.2302069E-004, 1.1466983E-004, 3.5408873E-002, 3.2302069E-004, 7.6765498E-001, 0.0000000E+000,NaN,NaN,NaN, 9.9152542E+001, 3.4624612E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.1000000E+001, 5.3817469E+002, 5.3308848E+002, 3.1391762E+000, 1.9903011E+002, 2.1623165E+002, 1.2778753E+000, 1.8182333E-001, 1.4981665E-002, 2.5879763E-004, 8.8698789E-005, 3.3977178E-002, 2.5879763E-004, 7.6861153E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0169492E+002, 3.3146213E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.3000000E+001, 5.3246195E+002, 5.2757825E+002, 3.1070066E+000, 1.9485066E+002, 2.1162918E+002, 1.2756565E+000, 1.8246461E-001, 1.4641730E-002, 2.3637206E-004, 8.0467656E-005, 3.3277089E-002, 2.3637206E-004, 7.6906336E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0423729E+002, 3.0918119E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.5000000E+001, 5.1579743E+002, 5.1146856E+002, 3.0774491E+000, 1.8236435E+002, 1.9785292E+002, 1.2637092E+000, 1.8433584E-001, 1.3643126E-002, 1.8199663E-004, 6.0399247E-005, 3.1231863E-002, 1.8199663E-004, 7.7036478E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0677966E+002, 2.9566976E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.7000000E+001, 5.0552955E+002, 5.0161979E+002, 3.0428334E+000, 1.7397833E+002, 1.8854966E+002, 1.2509848E+000, 1.8549411E-001, 1.3028283E-002, 1.4234886E-004, 4.8800597E-005, 2.9966501E-002, 1.4234886E-004, 7.7117760E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0932203E+002, 2.7632268E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.9000000E+001, 5.0075190E+002, 4.9707364E+002, 3.0108099E+000, 1.6965526E+002, 1.8378572E+002, 1.2323552E+000, 1.8602924E-001, 1.2743962E-002, 1.2436319E-004, 4.4111448E-005, 2.9381704E-002, 1.2436319E-004, 7.7155226E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1186441E+002, 2.6407354E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.1000000E+001, 4.8758992E+002, 4.8452939E+002, 2.9854515E+000, 1.5673588E+002, 1.6962296E+002, 1.2063921E+000, 1.8749901E-001, 1.1957721E-002, 8.4320714E-005, 3.1594222E-005, 2.7774147E-002, 8.4320714E-005, 7.7256889E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1440678E+002, 2.4678243E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.3000000E+001, 4.8335138E+002, 4.8047073E+002, 2.9564508E+000, 1.5233579E+002, 1.6481249E+002, 1.1820125E+000, 1.8797079E-001, 1.1702767E-002, 7.5945884E-005, 2.8022632E-005, 2.7257427E-002, 7.5945884E-005, 7.7288910E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1694915E+002, 2.3601450E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E+001, 4.7096365E+002, 4.6843940E+002, 2.9244488E+000, 1.4056081E+002, 1.5209042E+002, 1.1612447E+000, 1.8934645E-001, 1.0953572E-002, 6.1613290E-005, 1.8406097E-005, 2.5749199E-002, 6.1613290E-005, 7.7380914E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1949153E+002, 2.2096932E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.7000000E+001, 4.6692896E+002, 4.6450610E+002, 2.8935466E+000, 1.3681630E+002, 1.4805223E+002, 1.1413192E+000, 1.8979311E-001, 1.0709412E-002, 5.8558075E-005, 1.5335281E-005, 2.5259273E-002, 5.8558075E-005, 7.7410576E-001, 0.0000000E+000,NaN,NaN,NaN, 1.2203390E+002, 2.0711508E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.9000000E+001, 4.5893019E+002, 4.5670731E+002, 2.8617011E+000, 1.2967764E+002, 1.4028998E+002, 1.1193835E+000, 1.9067677E-001, 1.0227163E-002, 5.0800098E-005, 1.0763329E-005, 2.4289891E-002, 5.0800098E-005, 7.7469382E-001, 0.0000000E+000,NaN,NaN,NaN, 1.2457627E+002, 1.9843275E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2711864E+002, 1.8612477E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2966102E+002, 1.7839152E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3220339E+002, 1.6754777E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
