cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
z,TC_CL,TG_CL,w_CL,TC_CL_RMS,TG_CL_RMS,w_CL_RMS,X_O2,X_CO2,X_CO,X_FUEL,X_H2O,X_H2,X_N2,Y_CO,Y_Soot
 2.5000000E-001, 1.1084690E+003, 1.1312395E+003, 6.6332835E-001, 4.4096897E+001, 5.6875410E+001, 7.7602435E-002, 6.3263998E-002, 7.3431657E-002, 6.4633212E-003, 1.0010864E-002, 1.1048659E-001, 5.5691163E-003, 7.2646888E-001, 6.4476744E-003, 1.8357962E-003
 2.2806122E+000, 1.1084690E+003, 1.1312395E+003, 1.2566826E+000, 4.4096897E+001, 5.6875410E+001, 1.2913174E-001, 6.3263998E-002, 7.3431657E-002, 6.4633212E-003, 1.0010864E-002, 1.1048659E-001, 5.5691163E-003, 7.2646888E-001, 6.4476744E-003, 1.8357962E-003
 4.3112245E+000, 1.0600488E+003, 1.0785401E+003, 1.2566826E+000, 6.8905038E+001, 9.0593448E+001, 1.2913174E-001, 7.8391450E-002, 6.7647582E-002, 3.7966944E-003, 6.3118593E-003, 1.0021879E-001, 3.2127300E-003, 7.3717462E-001, 3.7737863E-003, 1.3788967E-003
 6.3418367E+000, 9.9484981E+002, 1.0077817E+003, 1.7457566E+000, 9.4498292E+001, 1.2425968E+002, 2.0981516E-001, 9.4426670E-002, 6.0432456E-002, 2.1768845E-003, 3.8445212E-003, 8.8903695E-002, 1.7902931E-003, 7.4593167E-001, 2.1561903E-003, 1.0559417E-003
 8.3724490E+000, 9.9484981E+002, 1.0077817E+003, 2.1067133E+000, 9.4498292E+001, 1.2425968E+002, 3.0594594E-001, 9.4426670E-002, 6.0432456E-002, 2.1768845E-003, 3.8445212E-003, 8.8903695E-002, 1.7902931E-003, 7.4593167E-001, 2.1561903E-003, 1.0559417E-003
 1.0403061E+001, 9.3063284E+002, 9.3880201E+002, 2.1067133E+000, 1.1004921E+002, 1.4423369E+002, 3.0594594E-001, 1.0858620E-001, 5.3580317E-002, 1.2785520E-003, 2.3342445E-003, 7.8717659E-002, 1.0082923E-003, 7.5250218E-001, 1.2627136E-003, 8.4174313E-004
 1.2433673E+001, 9.3063284E+002, 9.3880201E+002, 2.3626683E+000, 1.1004921E+002, 1.4423369E+002, 4.0069489E-001, 1.0858620E-001, 5.3580317E-002, 1.2785520E-003, 2.3342445E-003, 7.8717659E-002, 1.0082923E-003, 7.5250218E-001, 1.2627136E-003, 8.4174313E-004
 1.4464286E+001, 8.7137678E+002, 8.7578688E+002, 2.3626683E+000, 1.1692427E+002, 1.5336003E+002, 4.0069489E-001, 1.2068408E-001, 4.7476439E-002, 7.8124018E-004, 1.4283049E-003, 6.9908735E-002, 5.8094968E-004, 7.5749323E-001, 7.6976742E-004, 6.9457498E-004
 1.6494898E+001, 8.7137678E+002, 8.7578688E+002, 2.5375118E+000, 1.1692427E+002, 1.5336003E+002, 4.8864708E-001, 1.2068408E-001, 4.7476439E-002, 7.8124018E-004, 1.4283049E-003, 6.9908735E-002, 5.8094968E-004, 7.5749323E-001, 7.6976742E-004, 6.9457498E-004
 1.8525510E+001, 8.1740715E+002, 8.1896001E+002, 2.5375118E+000, 1.1801958E+002, 1.5555885E+002, 4.8864708E-001, 1.3108957E-001, 4.2089307E-002, 4.9865799E-004, 8.8320744E-004, 6.2270735E-002, 3.4274967E-004, 7.6143159E-001, 4.9041628E-004, 5.8714599E-004
 2.0556122E+001, 8.1740715E+002, 8.1896001E+002, 2.6607092E+000, 1.1801958E+002, 1.5555885E+002, 5.6955597E-001, 1.3108957E-001, 4.2089307E-002, 4.9865799E-004, 8.8320744E-004, 6.2270735E-002, 3.4274967E-004, 7.6143159E-001, 4.9041628E-004, 5.8714599E-004
 2.2586735E+001, 7.6876532E+002, 7.6833202E+002, 2.6607092E+000, 1.1533073E+002, 1.5288205E+002, 5.6955597E-001, 1.4003403E-001, 3.7384166E-002, 3.3279061E-004, 5.5322881E-004, 5.5670312E-002, 2.0665211E-004, 7.6461848E-001, 3.2678248E-004, 5.0493276E-004
 2.4617347E+001, 7.6876532E+002, 7.6833202E+002, 2.7420984E+000, 1.1533073E+002, 1.5288205E+002, 6.4023912E-001, 1.4003403E-001, 3.7384166E-002, 3.3279061E-004, 5.5322881E-004, 5.5670312E-002, 2.0665211E-004, 7.6461848E-001, 3.2678248E-004, 5.0493276E-004
 2.6647959E+001, 7.2473814E+002, 7.2298509E+002, 2.7420984E+000, 1.1009839E+002, 1.4703808E+002, 6.4023912E-001, 1.4778108E-001, 3.3266307E-002, 2.3268341E-004, 3.5046164E-004, 4.9933035E-002, 1.2759242E-004, 7.6726313E-001, 2.2819362E-004, 4.3945635E-004
 2.8678571E+001, 7.2473814E+002, 7.2298509E+002, 2.7983948E+000, 1.1009839E+002, 1.4703808E+002, 6.9866120E-001, 1.4778108E-001, 3.3266307E-002, 2.3268341E-004, 3.5046164E-004, 4.9933035E-002, 1.2759242E-004, 7.6726313E-001, 2.2819362E-004, 4.3945635E-004
 3.0709184E+001, 6.8471478E+002, 6.8208836E+002, 2.8293665E+000, 1.0343777E+002, 1.3937921E+002, 7.4888604E-001, 1.5455071E-001, 2.9644034E-002, 1.6905865E-004, 2.2423907E-004, 4.4907532E-002, 7.9767056E-005, 7.6950683E-001, 1.6562094E-004, 3.8538781E-004
 3.2739796E+001, 6.4858276E+002, 6.4544114E+002, 2.8293665E+000, 9.6529918E+001, 1.3117580E+002, 7.4888604E-001, 1.6043835E-001, 2.6479385E-002, 1.2797530E-004, 1.4481903E-004, 4.0529568E-002, 5.0875540E-005, 7.7141808E-001, 1.2526363E-004, 3.4025542E-004
 3.4770408E+001, 6.4858276E+002, 6.4544114E+002, 2.8454675E+000, 9.6529918E+001, 1.3117580E+002, 7.9426615E-001, 1.6043835E-001, 2.6479385E-002, 1.2797530E-004, 1.4481903E-004, 4.0529568E-002, 5.0875540E-005, 7.7141808E-001, 1.2526363E-004, 3.4025542E-004
 3.6801020E+001, 6.1634735E+002, 6.1304042E+002, 2.8454675E+000, 8.9892156E+001, 1.2276500E+002, 7.9426615E-001, 1.6552769E-001, 2.3735896E-002, 1.0013105E-004, 9.4584987E-005, 3.6740999E-002, 3.2737047E-005, 7.7304708E-001, 9.7936128E-005, 3.0226830E-004
 3.8831633E+001, 6.1634735E+002, 6.1304042E+002, 2.8476844E+000, 8.9892156E+001, 1.2276500E+002, 8.2836138E-001, 1.6552769E-001, 2.3735896E-002, 1.0013105E-004, 9.4584987E-005, 3.6740999E-002, 3.2737047E-005, 7.7304708E-001, 9.7936128E-005, 3.0226830E-004
 4.0862245E+001, 5.8792256E+002, 5.8474126E+002, 2.8476844E+000, 8.3783976E+001, 1.1445445E+002, 8.2836138E-001, 1.6989028E-001, 2.1379339E-002, 8.0982044E-005, 6.2393854E-005, 3.3490909E-002, 2.1395113E-005, 7.7442959E-001, 7.9157211E-005, 2.7034315E-004
 4.2892857E+001, 5.8792256E+002, 5.8474126E+002, 2.8491748E+000, 8.3783976E+001, 1.1445445E+002, 8.4476331E-001, 1.6989028E-001, 2.1379339E-002, 8.0982044E-005, 6.2393854E-005, 3.3490909E-002, 2.1395113E-005, 7.7442959E-001, 7.9157211E-005, 2.7034315E-004
 4.4923469E+001, 5.6289354E+002, 5.5998308E+002, 2.8491748E+000, 7.7878575E+001, 1.0634543E+002, 8.4476331E-001, 1.7362251E-001, 1.9360413E-002, 6.7357021E-005, 4.1692832E-005, 3.0708886E-002, 1.4149671E-005, 7.7560388E-001, 6.5804331E-005, 2.4340789E-004
 4.6954082E+001, 5.6289354E+002, 5.5998308E+002, 2.8430871E+000, 7.7878575E+001, 1.0634543E+002, 8.4986890E-001, 1.7362251E-001, 1.9360413E-002, 6.7357021E-005, 4.1692832E-005, 3.0708886E-002, 1.4149671E-005, 7.7560388E-001, 6.5804331E-005, 2.4340789E-004
 4.8984694E+001, 5.4062190E+002, 5.3800025E+002, 2.8430871E+000, 7.2257520E+001, 9.8779821E+001, 8.4986890E-001, 1.7688961E-001, 1.7591197E-002, 5.7262836E-005, 2.8017933E-005, 2.8272563E-002, 9.4409338E-006, 7.7662626E-001, 5.5917143E-005, 2.2008296E-004
 5.1015306E+001, 5.4062190E+002, 5.3800025E+002, 2.8350129E+000, 7.2257520E+001, 9.8779821E+001, 8.5214435E-001, 1.7688961E-001, 1.7591197E-002, 5.7262836E-005, 2.8017933E-005, 2.8272563E-002, 9.4409338E-006, 7.7662626E-001, 5.5917143E-005, 2.2008296E-004
 5.3045918E+001, 5.2073494E+002, 5.1835961E+002, 2.8350129E+000, 6.7125197E+001, 9.1887735E+001, 8.5214435E-001, 1.7973396E-001, 1.6049702E-002, 4.9625053E-005, 1.8983796E-005, 2.6150834E-002, 6.3668425E-006, 7.7751281E-001, 4.8439752E-005, 1.9993790E-004
 5.5076531E+001, 5.0319245E+002, 5.0104643E+002, 2.8168672E+000, 6.2583357E+001, 8.5642341E+001, 8.5508247E-001, 1.8221507E-001, 1.4704325E-002, 4.3675573E-005, 1.2905401E-005, 2.4299665E-002, 4.3208153E-006, 7.7828393E-001, 4.2617685E-005, 1.8246741E-004
 5.7107143E+001, 5.0319245E+002, 5.0104643E+002, 2.7983326E+000, 6.2583357E+001, 8.5642341E+001, 8.5783457E-001, 1.8221507E-001, 1.4704325E-002, 4.3675573E-005, 1.2905401E-005, 2.4299665E-002, 4.3208153E-006, 7.7828393E-001, 4.2617685E-005, 1.8246741E-004
 5.9137755E+001, 4.8763749E+002, 4.8568684E+002, 2.7983326E+000, 5.8328862E+001, 7.9762404E+001, 8.5783457E-001, 1.8436268E-001, 1.3539272E-002, 3.9005011E-005, 8.8848921E-006, 2.2697033E-002, 2.9770114E-006, 7.7894989E-001, 3.8048904E-005, 1.6741445E-004
 6.1168367E+001, 4.8763749E+002, 4.8568684E+002, 2.7749816E+000, 5.8328862E+001, 7.9762404E+001, 8.5780451E-001, 1.8436268E-001, 1.3539272E-002, 3.9005011E-005, 8.8848921E-006, 2.2697033E-002, 2.9770114E-006, 7.7894989E-001, 3.8048904E-005, 1.6741445E-004
 6.3198980E+001, 4.7417703E+002, 4.7238062E+002, 2.7749816E+000, 5.4647490E+001, 7.4745606E+001, 8.5780451E-001, 1.8620287E-001, 1.2540710E-002, 3.5273810E-005, 6.1465211E-006, 2.1323658E-002, 2.0669502E-006, 7.7951967E-001, 3.4400452E-005, 1.5455752E-004
 6.5229592E+001, 4.7417703E+002, 4.7238062E+002, 2.7551242E+000, 5.4647490E+001, 7.4745606E+001, 8.5609992E-001, 1.8620287E-001, 1.2540710E-002, 3.5273810E-005, 6.1465211E-006, 2.1323658E-002, 2.0669502E-006, 7.7951967E-001, 3.4400452E-005, 1.5455752E-004
