cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,cm,kW/m2,kW/m2,cm,kW/m2,cm,kW/m2,cm,K,K,K,K,K,K,K,K,K,K
 3.5000000E+001, 1.3032916E+003, 1.3312197E+003, 4.5967397E+000, 1.8523218E+002, 2.0367506E+002, 7.3911474E-001, 6.2868152E-002, 7.1898501E-002, 1.3749620E-002, 9.2079923E-003, 1.6080875E-001, 1.3749620E-002, 6.6771736E-001, 0.0000000E+000, 1.3000000E+001, 8.1681534E+000, 5.1827629E+000, 4.3220339E+001, 6.5248833E-001, 5.5420353E+001, 2.1991969E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.7000000E+001, 1.2766882E+003, 1.3028952E+003, 4.6488490E+000, 2.0561394E+002, 2.2565248E+002, 8.3027989E-001, 6.9465850E-002, 6.9997796E-002, 1.1114108E-002, 7.0420502E-003, 1.5441645E-001, 1.1114108E-002, 6.7684964E-001, 0.0000000E+000, 1.4000000E+001, 5.5465157E+000, 4.4089253E+000, 4.5762712E+001, 6.3403897E-001, 5.7730989E+001, 1.9675871E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 3.9000000E+001, 1.2443817E+003, 1.2684819E+003, 4.6807283E+000, 2.2291640E+002, 2.4432154E+002, 9.1281288E-001, 7.6544630E-002, 6.7598061E-002, 8.7984927E-003, 5.3386401E-003, 1.4734400E-001, 8.7984927E-003, 6.8557768E-001, 0.0000000E+000, 1.5000000E+001, 6.2770674E-001, 7.3223394E-002, 4.8305085E+001, 5.9662635E-001, 6.0041652E+001, 1.7665398E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.1000000E+001, 1.2072708E+003, 1.2290129E+003, 4.6977066E+000, 2.3664947E+002, 2.5903297E+002, 9.8977766E-001, 8.3947125E-002, 6.4774987E-002, 6.8389160E-003, 4.0169591E-003, 1.3977847E-001, 6.8389160E-003, 6.9380463E-001, 0.0000000E+000,NaN,NaN,NaN, 5.0847458E+001, 5.7773670E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.3000000E+001, 1.1663220E+003, 1.1855408E+003, 4.6947743E+000, 2.4697060E+002, 2.7000423E+002, 1.0615935E+000, 9.1518955E-002, 6.1622598E-002, 5.2347290E-003, 3.0029003E-003, 1.3190700E-001, 5.2347290E-003, 7.0147909E-001, 0.0000000E+000,NaN,NaN,NaN, 5.3389831E+001, 5.5875537E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.5000000E+001, 1.1227131E+003, 1.1393330E+003, 4.6822858E+000, 2.5403310E+002, 2.7739760E+002, 1.1260935E+000, 9.9121245E-002, 5.8245023E-002, 3.9505946E-003, 2.2302879E-003, 1.2390250E-001, 3.9505946E-003, 7.0859975E-001, 0.0000000E+000,NaN,NaN,NaN, 5.5932203E+001, 5.3975546E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.7000000E+001, 1.0776558E+003, 1.0917276E+003, 4.6531675E+000, 2.5758046E+002, 2.8094452E+002, 1.1909389E+000, 1.0662187E-001, 5.4745845E-002, 2.9430213E-003, 1.6452709E-003, 1.1592868E-001, 2.9430213E-003, 7.1517228E-001, 0.0000000E+000,NaN,NaN,NaN, 5.8474576E+001, 5.0218465E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.9000000E+001, 1.0325568E+003, 1.0442220E+003, 4.6146591E+000, 2.5792340E+002, 2.8103058E+002, 1.2503952E+000, 1.1385605E-001, 5.1244551E-002, 2.1697071E-003, 1.2064360E-003, 1.0818209E-001, 2.1697071E-003, 7.2117145E-001, 0.0000000E+000,NaN,NaN,NaN, 6.1016949E+001, 4.8378024E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.1000000E+001, 9.8796049E+002, 9.9742405E+002, 4.5629690E+000, 2.5559743E+002, 2.7824503E+002, 1.3063625E+000, 1.2078854E-001, 4.7791601E-002, 1.5828192E-003, 8.7867300E-004, 1.0071611E-001, 1.5828192E-003, 7.2665943E-001, 0.0000000E+000,NaN,NaN,NaN, 6.3559322E+001, 4.6571311E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.3000000E+001, 9.4461895E+002, 9.5207472E+002, 4.5048741E+000, 2.5083536E+002, 2.7287377E+002, 1.3523772E+000, 1.2736167E-001, 4.4444107E-002, 1.1428858E-003, 6.3554108E-004, 9.3605659E-002, 1.1428858E-003, 7.3166726E-001, 0.0000000E+000,NaN,NaN,NaN, 6.6101695E+001, 4.3075531E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.5000000E+001, 9.0308544E+002, 9.0879717E+002, 4.4427665E+000, 2.4394404E+002, 2.6522954E+002, 1.3835513E+000, 1.3350052E-001, 4.1263028E-002, 8.1896221E-004, 4.5787850E-004, 8.6941717E-002, 8.1896221E-004, 7.3619893E-001, 0.0000000E+000,NaN,NaN,NaN, 6.8644068E+001, 4.1387312E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.7000000E+001, 8.6395261E+002, 8.6815994E+002, 4.3795667E+000, 2.3536842E+002, 2.5583994E+002, 1.4087317E+000, 1.3914349E-001, 3.8299570E-002, 5.8395924E-004, 3.2875231E-004, 8.0799640E-002, 5.8395924E-004, 7.4026063E-001, 0.0000000E+000,NaN,NaN,NaN, 7.1186441E+001, 3.9746930E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.9000000E+001, 8.2740439E+002, 8.3037901E+002, 4.3146503E+000, 2.2564593E+002, 2.4522406E+002, 1.4258922E+000, 1.4429184E-001, 3.5567224E-002, 4.1532316E-004, 2.3539311E-004, 7.5184049E-002, 4.1532316E-004, 7.4389085E-001, 0.0000000E+000,NaN,NaN,NaN, 7.3728814E+001, 3.8141887E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.1000000E+001, 7.9338000E+002, 7.9537290E+002, 4.2485743E+000, 2.1492563E+002, 2.3356021E+002, 1.4387615E+000, 1.4900022E-001, 3.3047412E-002, 2.9460766E-004, 1.6795868E-004, 7.0039657E-002, 2.9460766E-004, 7.4715554E-001, 0.0000000E+000,NaN,NaN,NaN, 7.6271186E+001, 3.5074517E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.3000000E+001, 7.6170795E+002, 7.6295190E+002, 4.1801429E+000, 2.0376508E+002, 2.2145526E+002, 1.4442589E+000, 1.5331548E-001, 3.0722482E-002, 2.0871074E-004, 1.1956255E-004, 6.5318319E-002, 2.0871074E-004, 7.5010673E-001, 0.0000000E+000,NaN,NaN,NaN, 7.8813559E+001, 3.3618848E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.5000000E+001, 7.3235383E+002, 7.3305505E+002, 4.1127198E+000, 1.9281112E+002, 2.0955202E+002, 1.4435029E+000, 1.5725146E-001, 2.8590808E-002, 1.4803971E-004, 8.5110591E-005, 6.1007308E-002, 1.4803971E-004, 7.5276923E-001, 0.0000000E+000,NaN,NaN,NaN, 8.1355932E+001, 3.2217957E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.7000000E+001, 7.0549977E+002, 7.0577780E+002, 4.0472142E+000, 1.8219394E+002, 1.9804343E+002, 1.4367440E+000, 1.6079539E-001, 2.6664055E-002, 1.0521248E-004, 6.0640598E-005, 5.7122591E-002, 1.0521248E-004, 7.5514690E-001, 0.0000000E+000,NaN,NaN,NaN, 8.3898305E+001, 3.0872826E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.9000000E+001, 6.8108061E+002, 6.8099716E+002, 3.9858606E+000, 1.7214281E+002, 1.8724099E+002, 1.4273315E+000, 1.6398027E-001, 2.4927090E-002, 7.5327766E-005, 4.3508939E-005, 5.3629146E-002, 7.5327766E-005, 7.5726933E-001, 0.0000000E+000,NaN,NaN,NaN, 8.6440678E+001, 2.8348365E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.1000000E+001, 6.5891919E+002, 6.5854565E+002, 3.9261598E+000, 1.6268434E+002, 1.7714165E+002, 1.4184201E+000, 1.6682942E-001, 2.3369640E-002, 5.4290075E-005, 3.1424901E-005, 5.0502436E-002, 5.4290075E-005, 7.5915849E-001, 0.0000000E+000,NaN,NaN,NaN, 8.8983051E+001, 2.7166129E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.3000000E+001, 6.3867542E+002, 6.3808464E+002, 3.8678739E+000, 1.5358250E+002, 1.6740496E+002, 1.4113933E+000, 1.6938852E-001, 2.1968463E-002, 3.9012330E-005, 2.2627837E-005, 4.7693066E-002, 3.9012330E-005, 7.6084929E-001, 0.0000000E+000,NaN,NaN,NaN, 9.1525424E+001, 2.6034270E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.5000000E+001, 6.1994929E+002, 6.1920208E+002, 3.8127264E+000, 1.4490963E+002, 1.5817445E+002, 1.4014184E+000, 1.7172733E-001, 2.0686043E-002, 2.8005226E-005, 1.6272349E-005, 4.5124744E-002, 2.8005226E-005, 7.6238960E-001, 0.0000000E+000,NaN,NaN,NaN, 9.4067797E+001, 2.3912670E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.7000000E+001, 6.0260007E+002, 6.0172826E+002, 3.7610693E+000, 1.3695776E+002, 1.4976836E+002, 1.3842174E+000, 1.7387017E-001, 1.9509673E-002, 2.0142279E-005, 1.1722142E-005, 4.2771017E-002, 2.0142279E-005, 7.6379713E-001, 0.0000000E+000,NaN,NaN,NaN, 9.6610169E+001, 2.2918603E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.9000000E+001, 5.8672750E+002, 5.8576313E+002, 3.7113302E+000, 1.2969021E+002, 1.4212064E+002, 1.3639237E+000, 1.7581135E-001, 1.8443035E-002, 1.4570178E-005, 8.4875519E-006, 4.0638386E-002, 1.4570178E-005, 7.6506960E-001, 0.0000000E+000,NaN,NaN,NaN, 9.9152542E+001, 2.1966451E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.1000000E+001, 5.7217566E+002, 5.7114848E+002, 3.6606445E+000, 1.2303224E+002, 1.3511359E+002, 1.3454018E+000, 1.7757520E-001, 1.7473150E-002, 1.0590259E-005, 6.1720916E-006, 3.8700276E-002, 1.0590259E-005, 7.6622402E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0169492E+002, 2.1054618E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.3000000E+001, 5.5883083E+002, 5.5774314E+002, 3.6111099E+000, 1.1687774E+002, 1.2864664E+002, 1.3304661E+000, 1.7918222E-001, 1.6589024E-002, 7.7271683E-006, 4.5066585E-006, 3.6934294E-002, 7.7271683E-006, 7.6727450E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0423729E+002, 1.9346577E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.5000000E+001, 5.4674021E+002, 5.4561170E+002, 3.5634968E+000, 1.1129695E+002, 1.2272516E+002, 1.3166015E+000, 1.8062355E-001, 1.5795721E-002, 5.6862199E-006, 3.3193515E-006, 3.5350244E-002, 5.6862199E-006, 7.6821580E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0677966E+002, 1.8547905E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.7000000E+001, 5.3571420E+002, 5.3456379E+002, 3.5210200E+000, 1.0618766E+002, 1.1722179E+002, 1.3004743E+000, 1.8192682E-001, 1.5078162E-002, 4.2215545E-006, 2.4660319E-006, 3.3917817E-002, 4.2215545E-006, 7.6906629E-001, 0.0000000E+000,NaN,NaN,NaN, 1.0932203E+002, 1.7784507E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.9000000E+001, 5.2550553E+002, 5.2437067E+002, 3.5210200E+000, 1.0128633E+002, 1.1190928E+002, 1.3004743E+000, 1.8312391E-001, 1.4418891E-002, 3.1515616E-006, 1.8421343E-006, 3.2602020E-002, 3.1515616E-006, 7.6984703E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1186441E+002, 1.7055134E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.1000000E+001, 5.1588404E+002, 5.1477573E+002, 3.4391631E+000, 9.6642179E+001, 1.0685145E+002, 1.2735308E+000, 1.8424320E-001, 1.3802338E-002, 2.3602271E-006, 1.3805616E-006, 3.1371687E-002, 2.3602271E-006, 7.7057667E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1440678E+002, 1.5693639E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.3000000E+001, 5.0698455E+002, 5.0591050E+002, 3.4014202E+000, 9.2324742E+001, 1.0210566E+002, 1.2579345E+000, 1.8527002E-001, 1.3236632E-002, 1.7758838E-006, 1.0391793E-006, 3.0242960E-002, 1.7758838E-006, 7.7124580E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1694915E+002, 1.5059278E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E+001, 4.9873962E+002, 4.9771827E+002, 3.3716176E+000, 8.8135376E+001, 9.7478460E+001, 1.2349348E+000, 1.8621206E-001, 1.2717564E-002, 1.3416788E-006, 7.8511114E-007, 2.9207387E-002, 1.3416788E-006, 7.7185952E-001, 0.0000000E+000,NaN,NaN,NaN, 1.1949153E+002, 1.4454391E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.7000000E+001, 4.9111119E+002, 4.9015362E+002, 3.3444973E+000, 8.4144370E+001, 9.3033771E+001, 1.2082314E+000, 1.8707597E-001, 1.2241505E-002, 1.0194993E-006, 5.9634466E-007, 2.8257696E-002, 1.0194993E-006, 7.7242220E-001, 0.0000000E+000,NaN,NaN,NaN, 1.2203390E+002, 1.3328654E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.9000000E+001, 4.8403703E+002, 4.8314374E+002, 3.3444973E+000, 8.0504371E+001, 8.8963968E+001, 1.2082314E+000, 1.8786976E-001, 1.1804044E-002, 7.7948543E-007, 4.5558638E-007, 2.7385060E-002, 7.7948543E-007, 7.7293912E-001, 0.0000000E+000,NaN,NaN,NaN, 1.2457627E+002, 1.2805617E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2711864E+002, 1.2307670E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2966102E+002, 1.1833651E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3220339E+002, 1.0952274E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
