s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.6887029E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6887029E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0357285E+000, 1.1224699E+000,-8.1988918E-002, 1.2617934E-003, 6.7902140E-003, 3.8250894E-004, 0.0000000E+000, 0.0000000E+000, 9.7642767E-001, 1.0489155E+000, 0.0000000E+000, 6.6590524E-005, 0.0000000E+000, 0.0000000E+000
 4.0031648E+000, 4.8245024E+001,-8.5786923E+000, 1.1089645E-001,-5.2560263E-001, 3.0357184E-002, 0.0000000E+000, 0.0000000E+000, 3.8052258E+001, 3.9281983E+001, 0.0000000E+000, 2.8178291E-003, 0.0000000E+000, 0.0000000E+000
 6.0027885E+000, 2.9411597E+002,-5.0923232E+001,-1.1304241E+002,-2.7521752E+000, 1.3937389E-001, 0.0000000E+000, 0.0000000E+000, 1.2788246E+002, 1.2753753E+002, 0.0000000E+000, 1.5161865E-002, 0.0000000E+000, 0.0000000E+000
 8.0024252E+000, 4.4611484E+002,-7.8161077E+001,-3.0695424E+002,-3.5821934E+000, 1.8696728E-001, 0.0000000E+000, 0.0000000E+000, 5.8838906E+001, 5.7604290E+001, 0.0000000E+000, 2.1734761E-002, 0.0000000E+000, 0.0000000E+000
 1.0001277E+001, 5.0914662E+002,-8.9714605E+001,-3.7387375E+002,-3.6428236E+000, 2.0292146E-001, 0.0000000E+000, 0.0000000E+000, 4.3584110E+001, 4.2118365E+001, 0.0000000E+000, 2.4427315E-002, 0.0000000E+000, 0.0000000E+000
 1.2002021E+001, 5.3715039E+002,-9.4892254E+001,-4.3804690E+002,-3.5609927E+000, 2.0937329E-001, 0.0000000E+000, 0.0000000E+000, 2.7137862E+000, 8.5961333E-001, 0.0000000E+000, 2.5446660E-002, 0.0000000E+000, 0.0000000E+000
 1.4001118E+001, 5.5093591E+002,-9.7463071E+001,-4.4650906E+002,-3.7627938E+000, 2.1407119E-001, 0.0000000E+000, 0.0000000E+000, 5.2307940E+000, 3.4150515E+000, 0.0000000E+000, 2.6334386E-002, 0.0000000E+000, 0.0000000E+000
 1.6001202E+001, 5.6339254E+002,-1.0021127E+002,-4.5148969E+002,-3.6012926E+000, 2.1819020E-001, 0.0000000E+000, 0.0000000E+000, 1.0633179E+001, 8.3084869E+000, 0.0000000E+000, 2.7078209E-002, 0.0000000E+000, 0.0000000E+000
 1.8000633E+001, 5.9859382E+002,-1.0525660E+002,-4.8975742E+002,-3.5781840E+000, 2.2522854E-001, 0.0000000E+000, 0.0000000E+000, 2.2735613E+000, 2.2685054E-001, 0.0000000E+000, 2.8114770E-002, 0.0000000E+000, 0.0000000E+000
 2.0001997E+001, 6.1096236E+002,-1.0814768E+002,-4.8253360E+002,-3.5372659E+000, 2.3178813E-001, 0.0000000E+000, 0.0000000E+000, 1.8191342E+001, 1.6975607E+001, 0.0000000E+000, 2.8966821E-002, 0.0000000E+000, 0.0000000E+000
 2.2001389E+001, 5.9905216E+002,-1.0566501E+002,-4.9363960E+002,-3.5401523E+000, 2.2516926E-001, 0.0000000E+000, 0.0000000E+000,-1.3593525E+000,-3.5674287E+000, 0.0000000E+000, 2.8380149E-002, 0.0000000E+000, 0.0000000E+000
 2.4000582E+001, 6.1264330E+002,-1.0864660E+002,-5.1839675E+002,-3.6475315E+000, 2.3092342E-001, 0.0000000E+000, 0.0000000E+000,-1.5457878E+001,-1.7816664E+001, 0.0000000E+000, 2.9056576E-002, 0.0000000E+000, 0.0000000E+000
 2.6002413E+001, 3.8344962E+002,-6.7990460E+001,-4.1713071E+002,-2.9582313E+000, 1.4253573E-001, 0.0000000E+000, 0.0000000E+000,-1.0273796E+002,-1.0448724E+002, 0.0000000E+000, 1.5880090E-002, 0.0000000E+000, 0.0000000E+000
 2.8002079E+001, 1.9013302E+002,-3.3030810E+001,-1.9743496E+002,-2.1273889E+000, 8.6807759E-002, 0.0000000E+000, 0.0000000E+000,-4.1732917E+001,-4.2373333E+001, 0.0000000E+000, 8.9125085E-003, 0.0000000E+000, 0.0000000E+000
 3.0000553E+001, 1.6697275E+002,-2.8656976E+001,-1.5872310E+002,-1.8093196E+000, 7.7038615E-002, 0.0000000E+000, 0.0000000E+000,-2.2290787E+001,-2.2139617E+001, 0.0000000E+000, 7.8289637E-003, 0.0000000E+000, 0.0000000E+000
 3.2002090E+001, 1.6150655E+002,-2.7678598E+001,-1.4188561E+002,-1.7066991E+000, 7.4175443E-002, 0.0000000E+000, 0.0000000E+000,-9.6536271E+000,-9.6901761E+000, 0.0000000E+000, 7.6207807E-003, 0.0000000E+000, 0.0000000E+000
 3.4002953E+001, 1.5156930E+002,-2.5921847E+001,-1.3101763E+002,-1.6295757E+000, 7.0500416E-002, 0.0000000E+000, 0.0000000E+000,-6.9211590E+000,-6.9292570E+000, 0.0000000E+000, 7.1962404E-003, 0.0000000E+000, 0.0000000E+000
 3.6001850E+001, 1.4558619E+002,-2.4825742E+001,-1.1716948E+002,-1.5451626E+000, 6.6401156E-002, 0.0000000E+000, 0.0000000E+000, 2.0909506E+000, 2.1122041E+000, 0.0000000E+000, 6.8035613E-003, 0.0000000E+000, 0.0000000E+000
 3.8002251E+001, 1.4056002E+002,-2.3949592E+001,-1.2194034E+002,-1.5510159E+000, 6.5043529E-002, 0.0000000E+000, 0.0000000E+000,-6.6625828E+000,-6.8158884E+000, 0.0000000E+000, 6.6718156E-003, 0.0000000E+000, 0.0000000E+000
 4.0001484E+001, 1.3495754E+002,-2.2959898E+001,-1.1485012E+002,-1.4499419E+000, 6.2167348E-002, 0.0000000E+000, 0.0000000E+000,-4.3400641E+000,-4.2402594E+000, 0.0000000E+000, 6.3988601E-003, 0.0000000E+000, 0.0000000E+000
 4.2001175E+001, 1.3636035E+002,-2.3238694E+001,-1.1179778E+002,-1.4490481E+000, 6.1970315E-002, 0.0000000E+000, 0.0000000E+000,-1.3644380E-001,-6.3200190E-002, 0.0000000E+000, 6.4004378E-003, 0.0000000E+000, 0.0000000E+000
