s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000, 1.5883686E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5883686E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0091996E+000, 1.7067213E+002,-3.7354380E+001, 2.6832204E-001,-1.2457340E+000, 8.0165167E-002, 0.0000000E+000, 0.0000000E+000, 1.2598063E+002, 1.3242050E+002, 0.0000000E+000, 8.6926850E-003, 0.0000000E+000, 0.0000000E+000
 4.0014071E+000, 2.6533788E+002,-4.4512847E+001,-1.8555410E+002,-2.3606834E+000, 1.5079522E-001, 0.0000000E+000, 0.0000000E+000, 2.9771973E+001, 3.3061046E+001, 0.0000000E+000, 1.2685482E-002, 0.0000000E+000, 0.0000000E+000
 6.0056276E+000, 2.7013987E+002,-4.4563421E+001,-2.3284627E+002,-2.2596511E+000, 1.5018830E-001, 0.0000000E+000, 0.0000000E+000,-1.1339181E+001,-9.3792882E+000, 0.0000000E+000, 1.2794767E-002, 0.0000000E+000, 0.0000000E+000
 8.0069990E+000, 2.7011730E+002,-4.4692534E+001,-2.1694836E+002,-2.2635968E+000, 1.4970376E-001, 0.0000000E+000, 0.0000000E+000, 4.6860337E+000, 6.3625079E+000, 0.0000000E+000, 1.2796812E-002, 0.0000000E+000, 0.0000000E+000
 1.0002028E+001, 2.6994284E+002,-4.4688896E+001,-2.1229722E+002,-2.1623903E+000, 1.4898039E-001, 0.0000000E+000, 0.0000000E+000, 8.5994118E+000, 1.0943315E+001, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 1.2003033E+001, 2.6998819E+002,-4.4766145E+001,-2.2297107E+002,-2.1806224E+000, 1.4820303E-001, 0.0000000E+000, 0.0000000E+000,-7.5897406E-001, 2.1855978E-001, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 1.4000188E+001, 2.7026543E+002,-4.4703167E+001,-2.1673253E+002,-2.0906362E+000, 1.4893665E-001, 0.0000000E+000, 0.0000000E+000, 3.1629280E+000, 6.8880340E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 1.6000553E+001, 2.6987562E+002,-4.4783684E+001,-2.2187634E+002,-2.1011273E+000, 1.4917737E-001, 0.0000000E+000, 0.0000000E+000,-9.5117089E-001, 1.2636456E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 1.8004101E+001, 2.6991283E+002,-4.4670845E+001,-2.2305443E+002,-2.0347758E+000, 1.4934696E-001, 0.0000000E+000, 0.0000000E+000,-1.9629601E+000, 3.0213191E-001, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 2.0002377E+001, 2.7029555E+002,-4.4517358E+001,-2.2157817E+002,-2.0099406E+000, 1.5079625E-001, 0.0000000E+000, 0.0000000E+000,-1.8654690E-001, 2.3408852E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 2.2005642E+001, 2.6995740E+002,-4.4532662E+001,-2.2120577E+002,-1.9985378E+000, 1.4952922E-001, 0.0000000E+000, 0.0000000E+000, 6.6365099E-001, 2.3699596E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 2.4002996E+001, 2.7008820E+002,-4.4635648E+001,-2.2513758E+002,-2.0195348E+000, 1.4858171E-001, 0.0000000E+000, 0.0000000E+000,-2.5787006E+000,-1.5559861E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 2.6000231E+001, 2.6967839E+002,-4.4643061E+001,-2.1967762E+002,-2.0102709E+000, 1.4988563E-001, 0.0000000E+000, 0.0000000E+000, 1.8546157E+000, 3.4973282E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 2.8004299E+001, 2.7052322E+002,-4.4612780E+001,-2.2639041E+002,-1.9784234E+000, 1.5042218E-001, 0.0000000E+000, 0.0000000E+000,-3.9722051E+000,-2.3079693E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 3.0000757E+001, 2.6990567E+002,-4.4557181E+001,-2.1606793E+002,-1.9222391E+000, 1.4998186E-001, 0.0000000E+000, 0.0000000E+000, 5.4808503E+000, 7.5083042E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 3.2005810E+001, 2.6983843E+002,-4.4560431E+001,-2.2252237E+002,-1.9944505E+000, 1.4810554E-001, 0.0000000E+000, 0.0000000E+000,-1.3145766E+000, 9.0928330E-001, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 3.4004173E+001, 2.7008083E+002,-4.4601100E+001,-2.1953660E+002,-1.8743985E+000, 1.4809532E-001, 0.0000000E+000, 0.0000000E+000, 1.6284075E+000, 4.2168313E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 3.6007172E+001, 2.7017016E+002,-4.4600021E+001,-2.2225594E+002,-1.8678312E+000, 1.4933688E-001, 0.0000000E+000, 0.0000000E+000,-9.7362027E-001, 1.5957101E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 3.8005184E+001, 2.7008106E+002,-4.4568567E+001,-2.1955707E+002,-1.8522300E+000, 1.4900130E-001, 0.0000000E+000, 0.0000000E+000, 2.6814129E+000, 4.2521968E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 4.0000656E+001, 2.7022291E+002,-4.4532812E+001,-2.2811460E+002,-1.8559104E+000, 1.4708741E-001, 0.0000000E+000, 0.0000000E+000,-6.1375941E+000,-4.1333234E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 4.2001423E+001, 2.6994667E+002,-4.4657074E+001,-2.2048679E+002,-1.8407481E+000, 1.4789932E-001, 0.0000000E+000, 0.0000000E+000, 1.2325489E+000, 3.1099506E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 4.4000626E+001, 2.6997431E+002,-4.4575055E+001,-2.2297505E+002,-1.8098211E+000, 1.4801780E-001, 0.0000000E+000, 0.0000000E+000,-2.2096347E+000, 7.6240106E-001, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 4.6005642E+001, 2.7035101E+002,-4.4641581E+001,-2.2092129E+002,-1.7680887E+000, 1.4911361E-001, 0.0000000E+000, 0.0000000E+000, 1.4347720E+000, 3.1691735E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 4.8000286E+001, 2.6976333E+002,-4.4577533E+001,-2.2246663E+002,-1.7493375E+000, 1.4826615E-001, 0.0000000E+000, 0.0000000E+000,-2.5661624E+000, 1.1180950E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 5.0004402E+001, 2.6962289E+002,-4.4591093E+001,-2.1837459E+002,-1.7783148E+000, 1.4771684E-001, 0.0000000E+000, 0.0000000E+000, 2.6870760E+000, 5.0266125E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 5.2004845E+001, 2.7045843E+002,-4.4521947E+001,-2.2108644E+002,-1.7478563E+000, 1.4726967E-001, 0.0000000E+000, 0.0000000E+000, 2.2240204E+000, 3.2494544E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 5.4004669E+001, 2.7030707E+002,-4.4644591E+001,-2.2297609E+002,-1.7748489E+000, 1.4720779E-001, 0.0000000E+000, 0.0000000E+000,-1.3333962E+000, 1.0587435E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 5.6000557E+001, 2.6995092E+002,-4.4587935E+001,-2.1642539E+002,-1.7749973E+000, 1.4841183E-001, 0.0000000E+000, 0.0000000E+000, 6.4262127E+000, 7.3110065E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 5.8004192E+001, 2.7000756E+002,-4.4580602E+001,-2.2289612E+002,-1.6979126E+000, 1.4891129E-001, 0.0000000E+000, 0.0000000E+000,-1.4949767E+000, 9.8183953E-001, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
 6.0000000E+001, 2.7016371E+002,-4.4595112E+001,-2.1928648E+002,-1.6535283E+000, 1.4956967E-001, 0.0000000E+000, 0.0000000E+000, 3.0021903E+000, 4.7781603E+000, 0.0000000E+000, 1.2796849E-002, 0.0000000E+000, 0.0000000E+000
