nodenumber,x-coordinate,y-coordinate,z-coordinate,heat-release-rate,velocity-magnitude,x-velocity,y-velocity,z-velocity,cell-reynolds-number,cell-convective-courant-number,temperature,absorption-coefficient,volumetric-absorbed-radiation,volumetric-emitted-radiation,rmse-flamelet-surrounding-temperature-ratio,rmse-flamelet-temperature-excess,rmse-flamelet-volume-fraction,rmse-heat-release-rate,rmse-reactivity,rmse-soot-volume-fraction-2,rmse-subgrid-combustion-factor,mean-flamelet-surrounding-temperature-ratio,mean-flamelet-temperature-excess,mean-flamelet-volume-fraction,mean-heat-release-rate,mean-reactivity,mean-soot-volume-fraction-2,mean-subgrid-combustion-factor,mean-pressure,mean-velocity-magnitude,mean-x-velocity,mean-y-velocity,mean-z-velocity,mean-temperature,mean-o2-mass-fraction,mean-co2-mass-fraction,mean-h2o-mass-fraction,rmse-pressure,rmse-velocity-magnitude,rmse-x-velocity,rmse-y-velocity,rmse-z-velocity,rmse-temperature,rmse-o2-mass-fraction,rmse-co2-mass-fraction,rmse-h2o-mass-fraction,sgs-viscosity-ratio,c2h4,o2,co2,h2o,soot-volume-fraction,soot-rate,soot-oxidation-rate,udm-0,udm-1,udm-2,udm-3,udm-4,udm-5,udm-6,udm-7,udm-8,udm-9,udm-10,udm-11,udm-12,udm-13,udm-14,udm-15,viscosity-lam,heat-flux,surf-incident-radiation,strain-rate-mag
1,0.0,-1.280553768e-18,0.3000000048,672232.2635,4.36409564,-0.04657314111,-0.0956464865,4.362473723,194.7308362,1.333023408,1289.457251,4.248627074,346897.6792,2684217.792,0.01396313023,14.58116555,0.159005246,4952271.69,0.1833991481,0.5436477952,0.2331248109,1.002322318,2.366884681,0.4917986184,3126505.545,0.2238160636,1.5230435500000001,0.7257521435,-0.3941957266,3.871962333,0.01118704824,-0.01863089353,3.871815559,1378.318421,0.006097117599,0.1731503857,0.06669545159,0.8560978868,0.9874121733,0.2233901578,0.2118609203,0.9381295941,181.5360137,0.01919911516,0.01577641595,0.004908945622,0.101756309,0.1017607178,0.0004507142867,0.1799572919,0.06773233109,1.948595288e-06,0.02303553442,0.00117629575,0.6310830948,1.0,1289.457251,1289.457251,1.008048312,0.0,1.299673616,0.6325273165,0.8646320831,0.6310830948,3.044783809e-05,1.02916926e-06,0.0005079050748,0.10310033,49.94486664,0.1718946252,4.732991724e-05,0.0,0.0,24.29319652
2,0.8562500000000001,-1.280553768e-18,0.3000000048,5485620.529,4.349075012,-0.07897918033,-0.1364600718,4.345833422,156.9221612,1.34734155,1468.32628,3.047139683,245882.3363,2905008.386,0.01696697648,17.41777431,0.1482899941,5245602.236,0.244026933,0.6128449108,0.2176924221,1.00522968,5.235418735,0.4508659637,4328788.365,0.2849902617,1.170665731,0.640415096,-0.397186793,3.824410887,-0.01354362311,-0.02028914649,3.824298712,1426.140152,0.02085195805,0.1665286688,0.06370167956,0.8569644846,0.9677937398,0.2357607424,0.2164520276,0.9130261286,214.4983631,0.0335192589,0.02619539648,0.008698089538,0.1386356026,0.05828071834,0.008624067076,0.1817553582,0.06736330129,1.257774246e-06,-0.01095344357,0.02755766642,0.5888004456,1.004980655,1473.319276,1465.062278,1.008087021,4.992996378,1.084388065,0.4826303656,0.7784347341,0.5876254201,0.0002589202292,1.498136464e-05,0.004146237238,0.1402805788,55.96517608,0.1334377746,5.249656775e-05,0.0,0.0,45.2528302
3,1.7125000000000001,-1.280553768e-18,0.3000000048,5265138.136,3.854417355,-0.03560065417,-0.1744990995,3.849768621,122.2411921,1.201027302,1230.437109,1.540818213,99915.45566,1666069.544,0.03003124646,30.14542595,0.1154245243,6460556.062,0.506307302,0.6055513071999999,0.3091226284,1.012513615,12.0612662,0.3461908216,4509539.106,0.6977862231,0.609432037,0.6542570789,-0.4051456968,3.429813509,-0.02435232724,-0.01257509687,3.429675305,1280.820882,0.07762108784,0.126467123,0.04933208478,0.8596192988,0.902378097,0.2575459309,0.2208163114,0.8357267042,320.9235538,0.06167697346,0.04722713468,0.01696638224,0.9733123911,0.003784236929,0.09249714245,0.1198165603,0.04521206103,4.420828035e-07,-0.02212270218,0.02704422371,0.3789229364,1.010025706,1239.157485,1226.217572,1.034131447,8.720376061,0.6304995401,0.5480913901,0.7958966349,0.3769322419,0.00061959259,1.707910464e-05,0.003979652752,0.9736133462,70.42353725,0.04671693928,4.7234631e-05,0.0,0.0,129.3513949
4,2.5687499999999996,-6.402768838e-19,0.3000000048,15873.72764,2.776702487,0.008035580725,-0.1047031739,2.773978261,169.7335331,0.85685459,642.008899,0.8642098687,35926.97065,76017.80311,0.03523250639,36.15561351,0.08511537676,6806860.729,0.7122951534,0.4618265255,0.4233758668,1.012645476,12.39080043,0.2739611145,2793657.515,1.087444607,0.314002926,0.7236879968,-0.4142136983,2.672564446,-0.02993508061,-0.00530081685,2.672374306,957.5492389,0.1402675071,0.07593190433,0.03137637099,0.8624979876,0.8323450462,0.2730144393,0.2094090649,0.7576768675,429.7819037,0.07468137564,0.05873620735,0.02225360565,1.692196285,0.0005685677589,0.1904787169,0.03595210895,0.01561535204,1.847805214e-07,-3.60576197e-06,3.60576197e-06,0.2232857738,1.005045051,645.7362787,641.0533634,1.032602121,3.727379683,0.960548219,0.835991718,0.8744809396,0.2224701048,0.0004092671717,2.431672879e-06,1.204025125e-05,1.692196285,47.98339241,0.020203688,3.123167004e-05,0.0,0.0,135.3709275
5,3.4250000000000003,0.0,0.3000000048,0.05363380935,2.064312157,0.04536982814,-0.002140665825,2.062961163,258.8529122,0.645813496,506.8240484,0.5401684043,17756.13586,8530.648305,0.02999619718,31.48959603,0.08466846824,6064484.513,0.7181720075,0.38403688350000004,0.4016443214,1.007447649,7.683383787,0.2774588706,1952950.107,1.033605175,0.1741368835,0.662697229,-0.4226717779,2.048087627,-0.03752429886,0.0004476489798,2.047697512,795.9771463,0.1675421851,0.0543225174,0.02267951804,0.864785543,0.7614984678,0.2797068639,0.1949851962,0.6804965822,465.6333249,0.0726690639,0.05897143028,0.02297075062,0.9474247296,6.156829712e-05,0.2100771004,0.01893923029,0.008673293614,3.627425752e-08,-2.186801982e-13,2.186801982e-13,0.3172938448,1.0,506.8240484,506.8240484,1.006429776,0.0,2.640231977,0.4204954469,0.6353143444,0.3172938448,4.046047671e-05,1.658659252e-11,4.037493973e-11,0.9474247296,17.37310164,0.1490950514,2.699771815e-05,0.0,0.0,47.83985527
6,4.28125,-7.023805249e-19,0.3000000048,31.65696803,2.001805743,0.103932887,0.04814592654,1.997659483,248.2726222,0.6523686394,647.7659659,0.6734524558,19803.18836,34773.10366,0.02526239208,26.41299483,0.09149591648,5264683.191,0.7247323008,0.3342389215,0.3364226328,1.005212572,5.364029987,0.2763171565,1466287.48,0.9805413939,0.1247886855,0.5937535077,-0.433589787,1.681049867,-0.04978163808,0.008771727883,1.680252829,744.0417938,0.1751951224,0.04853791259,0.01994421379,0.8662232642,0.7022949879,0.2812993496,0.1807756529,0.6174259098,460.3820618,0.06868501639,0.05698692281,0.02231529394,0.2788661362,1.175761305e-05,0.194622945,0.03217850552,0.013784354,5.609860242e-09,-6.370119549e-09,6.370119549e-09,0.4044286633,1.0,647.7659659,647.7659659,1.009160188,0.0,3.056665215,0.2654050569,0.5695464434,0.4044286633,5.387315104e-06,1.159714447e-08,2.259441174e-08,0.2788661362,25.84026704,0.2002929633,3.161684778e-05,0.0,0.0,20.71437724
7,5.137499999999999,-1.40476105e-18,0.3000000048,3731.320991,2.060983207,0.1778123409,-0.0001981192067,2.049349993,163.320562,0.6933788718,873.3293395,0.8243658541,23530.04017,127288.2634,0.02134271141,20.83091732,0.09519003881,4435825.921,0.7865921858,0.3080283801,0.3102644755,1.003498254,3.423497233,0.2583022561,1020030.825,1.077218757,0.1131387525,0.5563531687,-0.4507275855,1.403582997,-0.05679376596,0.007808608839,1.402383124,708.3275836,0.1788404959,0.04582752715,0.01857486991,0.8667808225,0.713626941,0.2960546251,0.1678337599,0.6270785582,443.5287374,0.06594352258,0.05550982621,0.02160250807,0.2561198918,7.149531242e-06,0.1662180509,0.05729843448,0.02282105118,4.651328098e-09,-2.779020076e-06,2.779020076e-06,0.3785369609,1.0,873.3293395,873.3293395,1.007072884,0.0,1.896278664,0.4439639123,0.6248192039,0.3785369609,2.656537478e-06,2.069387932e-08,2.381351662e-06,0.2561198918,29.54499485,0.1149021246,3.85382691e-05,0.0,0.0,28.90373061
8,5.9937499999999995,2.136720451e-18,0.3000000048,4614.611762,1.958770705,0.2440060992,-0.210276878,1.923292564,109.4149155,0.7004600492,1085.911939,0.8575918055,24612.49936,287529.1065,0.01887798309,16.56523966,0.09824830637,3790946.515,0.7960605188,0.29457073699999997,0.3191622463,1.00244644,2.141591608,0.2490604277,689770.4825,1.107651989,0.1100936082,0.5575702072,-0.4742592205,1.147363957,-0.07277892712,-0.005656810583,1.144853714,683.0140116,0.18067867,0.04458684063,0.01789202371,0.8668261817,0.7356401208,0.3276129379,0.1696993177,0.6359626699,430.5631287,0.0649064624,0.055208737,0.02139208376,0.278391606,1.577802083e-06,0.1354623537,0.08527131293,0.03214970643,3.605036569e-09,-2.404025477e-05,2.404025477e-05,0.1688640658,1.0,1085.911939,1085.911939,1.002236651,0.0,0.7181279733,0.5,0.3017332283,0.1688640658,4.529996138e-07,8.492359476e-09,2.048780632e-06,0.278391606,22.4155235,0.0410769314,4.453788089e-05,0.0,0.0,42.77070835
9,6.8500000000000005,5.6782019519999996e-18,0.3000000048,2628.905911,1.41958031,0.2637445999,-0.2910507721,1.356566263,48.92769816,0.6256896752,1216.121458,0.8446861084,23443.70238,421162.4032,0.01544752604,13.13304728,0.1309443505,3081867.393,0.5305205553,0.2891829652,0.3025078961,1.001748051,1.434122992,0.2668591799,496385.8593,0.7472964937,0.104133015,0.5680518205,-0.5013534945,0.8855307904,-0.08824741902,-0.01587053101,0.8809461635,664.5168413,0.1815782888,0.04413265894,0.01750271354,0.8654776255,0.7189611366,0.36622026,0.1782614733,0.5920627616,431.1994192,0.06612369156,0.05677108299,0.02184357242,0.3902189497,9.403405138e-07,0.1139898673,0.1053949291,0.0380781211,1.799216136e-09,-5.099738596e-05,5.099738596e-05,0.1300891879,1.0,1216.121458,1216.121458,1.000130217,0.0,0.3328842704,0.5,0.2982820902,0.1300891879,3.058068511e-07,7.571987048e-09,2.129232001e-06,0.3902189497,7.55819665,0.008945187111,4.799941607e-05,0.0,0.0,110.0744753
10,7.225,6.873436881e-18,0.3000000048,5566.244559,1.01620299,0.2266440756,-0.1776048486,0.9560564653,34.35891056,0.4715648607,1197.722313,0.8539714018,22542.33366,401212.9075,0.01409848132,11.69997776,0.1338341441,2888111.962,0.499189917,0.2812458597,0.2925504922,1.001553107,1.242839097,0.2630737665,460219.7074,0.7148859641,0.1001078306,0.5547303237,-0.5099183759,0.7695659287,-0.1022034951,-0.01240020076,0.7625526097,647.8159212,0.1831929083,0.04284040093,0.01692723008,0.864182063,0.6903112168,0.3728580796,0.1762180006,0.5532954687,429.3606674,0.0663698028,0.05716109913,0.02195727977,0.3902506854,1.361348005e-06,0.1160206692,0.1035491146,0.03748234557,1.27042475e-09,-3.738583498e-05,3.738583498e-05,0.2299086482,1.0,1197.722313,1197.722313,1.000749343,0.0,0.5528997579,0.5,0.4736436295,0.2299086482,3.944081338e-07,1.52451227e-08,4.776014248e-06,0.3902506854,13.85978395,0.02013882846,4.751777059e-05,0.0,0.0,107.9804956
