nodenumber,x-coordinate,y-coordinate,z-coordinate,heat-release-rate,velocity-magnitude,x-velocity,y-velocity,z-velocity,cell-reynolds-number,cell-convective-courant-number,temperature,absorption-coefficient,volumetric-absorbed-radiation,volumetric-emitted-radiation,rmse-flamelet-surrounding-temperature-ratio,rmse-flamelet-temperature-excess,rmse-flamelet-volume-fraction,rmse-heat-release-rate,rmse-reactivity,rmse-soot-volume-fraction-2,rmse-subgrid-combustion-factor,mean-flamelet-surrounding-temperature-ratio,mean-flamelet-temperature-excess,mean-flamelet-volume-fraction,mean-heat-release-rate,mean-reactivity,mean-soot-volume-fraction-2,mean-subgrid-combustion-factor,mean-pressure,mean-velocity-magnitude,mean-x-velocity,mean-y-velocity,mean-z-velocity,mean-temperature,mean-o2-mass-fraction,mean-co2-mass-fraction,mean-h2o-mass-fraction,rmse-pressure,rmse-velocity-magnitude,rmse-x-velocity,rmse-y-velocity,rmse-z-velocity,rmse-temperature,rmse-o2-mass-fraction,rmse-co2-mass-fraction,rmse-h2o-mass-fraction,sgs-viscosity-ratio,c2h4,o2,co2,h2o,soot-volume-fraction,soot-rate,soot-oxidation-rate,udm-0,udm-1,udm-2,udm-3,udm-4,udm-5,udm-6,udm-7,udm-8,udm-9,udm-10,udm-11,udm-12,udm-13,udm-14,udm-15,viscosity-lam,heat-flux,surf-incident-radiation,strain-rate-mag
1,0.0,-9.604152939e-19,0.2249999962,1528973.144,2.958030603,0.2093633941,0.1060031978,2.946014923,125.5053631,0.9698214288,1209.380982,4.513506656,445000.6919,2280572.08,0.001815853769,1.887435547,0.1790171847,2043272.413,0.2475756703,0.45743045369999996,0.2678575936,1.000070459,0.07170428685,0.4251550788,877865.5519,0.2989029889,1.767663359,0.8014832125,-0.3913641931,3.15419328,0.01153498684,-0.009346119661,3.153968332,1248.666195,0.0006721472243,0.1630569347,0.06409649471,0.9221453739,1.120412335,0.1613110596,0.155315608,1.097742714,146.708728,0.00176793829,0.01491535248,0.003623250992,0.3457149573,0.1647099425,0.00114777154,0.1672341487,0.06531566697,2.236157099e-06,0.01889196737,0.003611925375,0.3511350057,1.0,1209.380982,1209.380982,1.003415478,0.0,1.032878709,0.7306700849,0.8447210684,0.3511350057,6.930439991e-05,3.821446906e-06,0.001156077365,0.3457149573,29.62534598,0.04469672387,4.431892144e-05,0.0,0.0,69.84631269
2,0.8562500000000001,-9.604152939e-19,0.2249999962,496588.4946,2.929347757,0.03649734439,0.04737767728,2.926312833,128.0829817,0.9248982709,1167.624213,4.681289722,461032.5863,2024667.702,0.007506217779,7.872716137,0.1639632428,3612212.193,0.22578309,0.6081340177,0.2313993804,1.002074761,2.127340857,0.425722516,3318347.145,0.2925808679,1.439698871,0.6895150532,-0.3965230575,3.204035304,-0.02274645721,-0.02151153131,3.203791194,1369.14479,0.007512982394,0.1664541928,0.06414769488,0.9232121139,1.115940502,0.1874560725,0.1584524857,1.087961012,199.2378287,0.01335004083,0.01792044058,0.00482480064,0.3730171209,0.1822575018,0.0003242448654,0.1661154946,0.06508132617,2.35436539e-06,0.01030585484,0.0004458719778,0.3301479294,1.0,1167.624213,1167.624213,1.005487895,0.0,1.066155989,0.7420859797,0.8329179819,0.3301479294,2.250921394e-05,1.014159714e-06,0.0003754796632,0.3730171209,35.35346795,0.04094736772,4.299557242e-05,0.0,0.0,73.06258847
3,1.7125000000000001,-9.604152939e-19,0.2249999962,9844341.408,3.005399913,-0.1941977298,0.003737533763,2.995686419,100.3205807,0.9942580299,1404.794663,3.471017618,351620.1782,2867536.061,0.02338454672,23.70734797,0.122310447,6615267.393,0.44665149,0.6838929503,0.2365335792,1.009674368,9.148798544,0.3590565959,4938776.98,0.6062292968,0.8326282981,0.6434171768,-0.4115439409,3.01349454,-0.03567405342,-0.02020593908,3.013164957,1321.764568,0.05716494081,0.1376476004,0.05324934552,0.9257218875,0.9590265797,0.2645960054,0.1629888932,0.9022378747,293.7220311,0.05017708466,0.0373975562,0.01292566615,0.3030042684,0.08109335869,0.01619836946,0.1696500229,0.06488146118,1.525240705e-06,-0.006654093062,0.02914573713,0.3697420908,1.014393098,1418.578292,1395.725233,1.007729249,13.78362976,0.8040314933,0.2697134207,0.5751055133,0.3663722725,0.0004483882183,2.790704028e-05,0.007443298416,0.3030042684,47.41473616,0.03830563001,5.066013839e-05,0.0,0.0,81.75460455
4,2.5687499999999996,-4.80207647e-19,0.2249999962,9868178.58,2.510139304,-0.3523366584,-0.0240878527,2.481365167,95.98571692,0.854031365,1137.854838,1.654006801,148110.1899,1699030.457,0.03555820821,36.5531812,0.08892298977,7928712.115,0.7100804765,0.5623088144,0.2725289033,1.012810745,12.36598292,0.2827655664,3497001.558,0.9927366557,0.44295709889999996,0.7312062298,-0.4291919851,2.38237651,-0.0330637803,-0.0105970417,2.382112026,1000.950324,0.1249616413,0.08490863608,0.03455881275,0.9305981776,0.7254714265,0.3360703596,0.1575514187,0.618067989,398.386783,0.08009973722,0.05837147556,0.02203576296,0.9357219348,0.01059143188,0.1083021639,0.1040228088,0.04015991865,5.373633199e-07,-0.01485685997,0.02884176726,0.3162488225,1.017735763,1154.524403,1127.661017,1.056047794,16.66956431,0.6804391955,0.329867948,0.6015961623,0.3122162593,0.0006737063697,2.831908014e-05,0.007461772745,0.9357219348,66.97903091,0.02735383943,4.453869504e-05,0.0,0.0,105.7388117
5,3.4250000000000003,0.0,0.2249999962,468814.1007,1.674721993,-0.3671841383,0.0004852623996,1.63083883,168.2408701,0.5702570161,526.7269371,0.5535038035,33421.29873,63563.22436,0.03715861606,38.3858863,0.08931536481,7684494.503,0.7097490517,0.4681367212,0.2683012342,1.009971999,10.14901755,0.2893428128,2680466.714,0.9289009871,0.2546512028,0.6921246098,-0.4422087675,1.828283907,-0.01706308439,-0.005797608726,1.828156701,844.4146193,0.1549725633,0.06211114026,0.02557325287,0.9396507673,0.6409048054,0.3755329601,0.1481024262,0.497254658,468.186886,0.08160293303,0.06156382347,0.0239509561,1.531580909,0.0004938092551,0.2060447639,0.02293346621,0.009669996992,1.228072011e-07,-0.0001163003968,0.0001163003968,0.2247486464,1.003314173,529.5882725,525.6121288,1.062500254,2.861335486,1.843935856,0.566600132,0.6719172953,0.2240915505,0.000263835107,1.347553603e-06,0.0003599832572,1.531580909,51.40626498,0.03658631896,2.731329672e-05,0.0,0.0,83.37368199
6,4.28125,-8.196975597e-19,0.2249999962,5.148249678e-06,1.303188034,-0.4010727979,0.03408790629,1.23726138,210.2030419,0.4930530738,355.2272293,0.1835331012,8008.245605,721.9856696,0.03364140247,33.97017252,0.1104886508,6855189.926,0.7347360854,0.4025738152,0.3021726641,1.008124382,8.201494548,0.2770340692,2157449.343,0.8716389708,0.1725548145,0.5812868257,-0.4525878422,1.517463276,-0.001684771946,-0.003298161544,1.51739981,845.5023,0.1586618261,0.06072544681,0.0245968185,0.9486676382,0.6697900776,0.4036653103,0.1428353983,0.5146209784,495.7015324,0.07803426303,0.06118143309,0.02396812632,1.553850476,3.042179977e-05,0.2267722828,0.004902294663,0.002519867816,1.478970875e-08,-1.171796944e-18,1.171796944e-18,0.2203765786,1.0,355.2272293,355.2272293,1.010586417,0.0,2.398691229,0.2908506045,0.4459880939,0.2203765786,2.539377735e-05,1.582696115e-15,3.773856541e-15,1.553850476,11.24424127,0.05075275961,2.167970292e-05,0.0,0.0,43.58199952
7,5.137499999999999,-1.639395119e-18,0.2249999962,6.065515233e-05,1.096995067,-0.4919755569,0.05493127814,0.9700319078,155.2698356,0.4619879914,367.3552853,0.2038848965,7272.325962,1019.443245,0.03088561599,30.5463758,0.1208646548,6069042.723,0.8067300167,0.35137861060000003,0.3684310156,1.00630568,6.289083205,0.2505010291,1704415.865,0.9798006704,0.14075784830000002,0.5129508349,-0.4697347588,1.203492202,0.0005119952786,-0.003935292014,1.203397168,853.3423276,0.1585650793,0.06196311447,0.0248053143,0.952323232,0.7343156401,0.4464977766,0.1443165651,0.5641755983,538.8706605,0.07910525294,0.06452599076,0.02518953504,1.88845546,1.882783031e-05,0.2257640322,0.00572482273,0.00297304868,5.727248698e-09,-5.78526662e-18,5.78526662e-18,0.2297894656,1.0,367.3552853,367.3552853,1.001453709,0.0,1.384127615,0.1800942091,0.3677337077,0.2297894656,1.448948215e-05,1.4894536490000002e-14,4.402111302e-14,1.88845546,6.521691547,0.03938275759,2.211481867e-05,0.0,0.0,51.11982963
8,5.9937499999999995,2.102715237e-18,0.2249999962,4.797080867e-05,0.832173035,-0.5404753617,0.0384441736,0.6199995479,117.4842419,0.3747817905,363.3775472,0.1925680473,5966.927247,957.5857134,0.02918979015,28.15051371,0.1238236266,5452045.559,0.8140307399,0.32018942240000003,0.3708853281,1.005174301,5.027998695,0.2577328553,1338357.191,0.9878272308,0.12443565930000001,0.5120391023,-0.4927060595,0.8723117915,-0.01704441899,-0.01114723111,0.8717716088,832.2892554,0.1615292275,0.06023929858,0.02411772119,0.9459754873,0.7481197945,0.4763970782,0.150243128,0.5558210802,571.7536145,0.08135299741,0.068022142,0.0266549086,1.9637493,1.96745953e-05,0.2261662769,0.005431937817,0.002787253799,5.833819967e-09,-4.780605106e-18,4.780605106e-18,0.2323614979,1.0,363.3775472,363.3775472,1.00129997,0.0,1.214412214,0.2412264032,0.4173168236,0.2323614979,1.502944866e-05,1.2652168230000001e-14,3.756945153e-14,1.9637493,6.068940232,0.03993998204,2.197038047e-05,0.0,0.0,49.16961826
9,6.8500000000000005,5.844825592e-18,0.2249999962,4.499019434e-06,0.625535241,-0.5312754264,0.008075524895,0.3163693311,109.6365113,0.4501326401,336.5161585,0.1191480457,3259.244419,422.075118,0.02231782393,20.919065,0.1639610208,4215164.119,0.5493920174,0.330478369,0.3079907073,1.003326622,3.046979079,0.3021381984,930557.9561,0.6642187911,0.1212213649,0.5486565445,-0.5161307013,0.58076518,-0.04002994174,-0.01823479428,0.5787443171,785.808843,0.1669197862,0.05603258986,0.02249288109,0.9294962063,0.7006072837,0.4810052838,0.153777194,0.4848958289,582.2939162,0.08304427069,0.07020090978,0.02757766406,1.196549139,1.534098071e-05,0.2289198089,0.003208099163,0.001643749858,5.272006869e-09,-5.168190951e-19,5.168190951e-19,0.2076600221,1.0,336.5161585,336.5161585,1.000814956,0.0,3.285523992,0.2697581467,0.4216406977,0.2076600221,1.400462602e-05,7.581545934999999e-16,2.258841601e-15,1.196549139,4.401324283,0.05549018082,2.100061649e-05,0.0,0.0,39.95716309
10,7.225,6.68190026e-18,0.2249999962,2.919362639e-07,0.5566820234,-0.493177424,0.007833436672,0.2444024375,104.493177,0.423589884,323.8579558,0.08224336994,2121.99244,237.901292,0.02102377807,19.48479334,0.1679971731,4041568.612,0.5510376253,0.3402777664,0.2967361114,1.002949103,2.663896773,0.3063848156,883622.651,0.6609199901,0.123154419,0.5450687195,-0.5223492231,0.4759011439,-0.05915120787,-0.01872751276,0.4712308941,752.2731214,0.1706963792,0.05287570748,0.02122887544,0.9207778337,0.6635144528,0.4661824263,0.1500239158,0.4472119509,576.7955193,0.08304847037,0.07038233534,0.02765003544,1.150473675,1.240451224e-05,0.2302318536,0.002145771822,0.001105576224,4.710028559e-09,-1.656946133e-19,1.656946133e-19,0.2063875835,1.0,323.8579558,323.8579558,1.000473815,0.0,3.528982899,0.314436274,0.4559988098,0.2063875835,1.187342183e-05,7.387684601999999e-17,2.255111558e-16,1.150473675,3.14364511,0.05947006796,2.054031122e-05,0.0,0.0,37.24967636
