s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.800E+01, 4.997E+01, 3.331E+01, 2.152E+01, 1.435E+01, 1.087E+01, 8.033E+00, 5.999E+00, 4.649E+00, 3.999E+00, 3.631E+00, 3.217E+00, 2.786E+00, 2.301E+00, 1.878E+00, 1.591E+00, 1.391E+00, 1.233E+00, 1.120E+00, 1.022E+00, 9.450E-01, 8.843E-01, 8.262E-01, 7.981E-01, 7.886E-01, 7.747E-01, 7.541E-01, 7.357E-01, 7.358E-01, 7.321E-01, 7.389E-01, 7.334E-01, 7.056E-01, 6.827E-01, 6.544E-01, 6.006E-01, 5.531E-01, 5.057E-01, 4.680E-01, 4.410E-01, 4.196E-01, 4.046E-01, 3.955E-01, 3.788E-01, 3.684E-01, 3.544E-01, 3.456E-01, 3.364E-01, 3.256E-01, 3.090E-01, 2.924E-01, 4.053E+02, 2.845E+02, 1.909E+02, 1.330E+02, 1.034E+02, 8.082E+01, 6.463E+01, 5.476E+01, 5.051E+01, 4.844E+01, 4.573E+01, 4.246E+01, 3.875E+01, 3.541E+01, 3.304E+01, 3.147E+01, 3.018E+01, 2.930E+01, 2.864E+01, 2.805E+01, 2.755E+01, 2.711E+01, 2.681E+01, 2.661E+01, 2.652E+01, 2.642E+01, 2.631E+01, 2.631E+01, 2.626E+01, 2.626E+01, 2.615E+01, 2.589E+01, 2.566E+01, 2.539E+01, 2.500E+01, 2.464E+01, 2.427E+01, 2.394E+01, 2.366E+01, 2.348E+01, 2.335E+01, 2.322E+01, 2.306E+01, 2.293E+01, 2.281E+01, 2.273E+01, 2.267E+01, 2.257E+01, 2.245E+01, 2.231E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 5.125E+01, 4.176E+01, 2.989E+01, 2.153E+01, 1.535E+01, 1.111E+01, 8.260E+00, 5.922E+00, 4.861E+00, 4.381E+00, 3.886E+00, 3.445E+00, 2.864E+00, 2.338E+00, 1.963E+00, 1.667E+00, 1.437E+00, 1.272E+00, 1.137E+00, 1.058E+00, 9.938E-01, 9.413E-01, 8.694E-01, 8.223E-01, 8.205E-01, 8.130E-01, 7.882E-01, 7.711E-01, 7.692E-01, 7.536E-01, 7.323E-01, 7.146E-01, 6.829E-01, 6.545E-01, 6.156E-01, 5.765E-01, 5.448E-01, 5.081E-01, 4.781E-01, 4.628E-01, 4.420E-01, 4.187E-01, 4.073E-01, 3.935E-01, 3.961E-01, 3.938E-01, 3.943E-01, 3.910E-01, 3.827E-01, 3.732E-01, 4.261E+02, 3.208E+02, 2.245E+02, 1.632E+02, 1.266E+02, 9.779E+01, 7.773E+01, 6.369E+01, 5.745E+01, 5.432E+01, 5.069E+01, 4.691E+01, 4.264E+01, 3.864E+01, 3.584E+01, 3.377E+01, 3.218E+01, 3.105E+01, 3.014E+01, 2.947E+01, 2.894E+01, 2.850E+01, 2.804E+01, 2.768E+01, 2.755E+01, 2.738E+01, 2.717E+01, 2.709E+01, 2.705E+01, 2.703E+01, 2.693E+01, 2.672E+01, 2.645E+01, 2.616E+01, 2.576E+01, 2.535E+01, 2.496E+01, 2.459E+01, 2.431E+01, 2.414E+01, 2.397E+01, 2.380E+01, 2.366E+01, 2.352E+01, 2.344E+01, 2.338E+01, 2.333E+01, 2.325E+01, 2.313E+01, 2.299E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.200E+01, 5.045E+01, 4.672E+01, 3.427E+01, 2.770E+01, 2.276E+01, 1.722E+01, 1.156E+01, 8.294E+00, 6.275E+00, 4.910E+00, 4.162E+00, 3.431E+00, 2.797E+00, 2.244E+00, 1.911E+00, 1.683E+00, 1.508E+00, 1.385E+00, 1.293E+00, 1.191E+00, 1.107E+00, 1.072E+00, 1.026E+00, 9.579E-01, 9.108E-01, 8.958E-01, 8.836E-01, 8.757E-01, 8.690E-01, 8.513E-01, 8.192E-01, 7.873E-01, 7.557E-01, 7.139E-01, 6.647E-01, 6.075E-01, 5.690E-01, 5.494E-01, 5.340E-01, 5.162E-01, 5.004E-01, 4.868E-01, 4.679E-01, 4.503E-01, 4.410E-01, 4.308E-01, 4.237E-01, 4.067E-01, 3.870E-01, 3.672E-01, 4.369E+02, 3.603E+02, 2.650E+02, 2.040E+02, 1.636E+02, 1.275E+02, 9.610E+01, 7.620E+01, 6.633E+01, 6.053E+01, 5.593E+01, 5.118E+01, 4.606E+01, 4.141E+01, 3.823E+01, 3.600E+01, 3.418E+01, 3.284E+01, 3.185E+01, 3.098E+01, 3.025E+01, 2.975E+01, 2.923E+01, 2.875E+01, 2.849E+01, 2.833E+01, 2.818E+01, 2.811E+01, 2.807E+01, 2.798E+01, 2.776E+01, 2.749E+01, 2.717E+01, 2.679E+01, 2.632E+01, 2.587E+01, 2.547E+01, 2.515E+01, 2.490E+01, 2.471E+01, 2.453E+01, 2.435E+01, 2.418E+01, 2.402E+01, 2.394E+01, 2.387E+01, 2.381E+01, 2.371E+01, 2.356E+01, 2.341E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+01, 5.176E+01, 5.406E+01, 4.276E+01, 3.363E+01, 2.568E+01, 1.898E+01, 1.363E+01, 9.797E+00, 7.505E+00, 5.984E+00, 4.820E+00, 3.841E+00, 3.142E+00, 2.634E+00, 2.244E+00, 1.981E+00, 1.735E+00, 1.541E+00, 1.413E+00, 1.354E+00, 1.304E+00, 1.275E+00, 1.215E+00, 1.149E+00, 1.097E+00, 1.070E+00, 1.035E+00, 1.011E+00, 1.002E+00, 9.964E-01, 9.765E-01, 9.572E-01, 8.990E-01, 8.440E-01, 7.904E-01, 7.329E-01, 6.798E-01, 6.378E-01, 5.974E-01, 5.720E-01, 5.446E-01, 5.141E-01, 4.780E-01, 4.577E-01, 4.431E-01, 4.383E-01, 4.328E-01, 4.248E-01, 4.145E-01, 3.976E-01, 4.478E+02, 4.057E+02, 3.159E+02, 2.513E+02, 2.021E+02, 1.572E+02, 1.191E+02, 9.322E+01, 7.862E+01, 6.930E+01, 6.216E+01, 5.545E+01, 4.941E+01, 4.434E+01, 4.078E+01, 3.836E+01, 3.632E+01, 3.476E+01, 3.364E+01, 3.281E+01, 3.207E+01, 3.160E+01, 3.105E+01, 3.047E+01, 3.012E+01, 2.992E+01, 2.965E+01, 2.948E+01, 2.939E+01, 2.928E+01, 2.906E+01, 2.879E+01, 2.838E+01, 2.796E+01, 2.747E+01, 2.694E+01, 2.648E+01, 2.611E+01, 2.579E+01, 2.555E+01, 2.532E+01, 2.508E+01, 2.480E+01, 2.460E+01, 2.448E+01, 2.440E+01, 2.434E+01, 2.423E+01, 2.409E+01, 2.391E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.600E+01, 5.438E+01, 5.611E+01, 4.241E+01, 3.317E+01, 2.663E+01, 1.984E+01, 1.526E+01, 1.139E+01, 9.018E+00, 7.559E+00, 6.180E+00, 4.958E+00, 4.017E+00, 3.308E+00, 2.755E+00, 2.413E+00, 2.130E+00, 1.951E+00, 1.778E+00, 1.637E+00, 1.563E+00, 1.462E+00, 1.385E+00, 1.359E+00, 1.329E+00, 1.321E+00, 1.295E+00, 1.257E+00, 1.230E+00, 1.176E+00, 1.148E+00, 1.098E+00, 1.048E+00, 9.997E-01, 9.481E-01, 8.765E-01, 8.176E-01, 7.645E-01, 7.196E-01, 6.719E-01, 6.361E-01, 5.910E-01, 5.543E-01, 5.344E-01, 4.989E-01, 4.764E-01, 4.547E-01, 4.377E-01, 4.179E-01, 3.932E-01, 4.650E+02, 4.348E+02, 3.425E+02, 2.778E+02, 2.273E+02, 1.788E+02, 1.390E+02, 1.096E+02, 9.193E+01, 8.103E+01, 7.142E+01, 6.243E+01, 5.494E+01, 4.895E+01, 4.444E+01, 4.147E+01, 3.903E+01, 3.733E+01, 3.598E+01, 3.498E+01, 3.426E+01, 3.361E+01, 3.294E+01, 3.245E+01, 3.210E+01, 3.191E+01, 3.163E+01, 3.141E+01, 3.125E+01, 3.098E+01, 3.071E+01, 3.034E+01, 2.984E+01, 2.933E+01, 2.873E+01, 2.807E+01, 2.750E+01, 2.702E+01, 2.662E+01, 2.628E+01, 2.599E+01, 2.567E+01, 2.536E+01, 2.517E+01, 2.496E+01, 2.485E+01, 2.474E+01, 2.460E+01, 2.442E+01, 2.421E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.800E+01, 5.499E+01, 5.606E+01, 4.219E+01, 3.284E+01, 2.769E+01, 2.242E+01, 1.711E+01, 1.300E+01, 1.024E+01, 8.216E+00, 6.458E+00, 5.312E+00, 4.351E+00, 3.482E+00, 2.911E+00, 2.525E+00, 2.281E+00, 2.105E+00, 1.878E+00, 1.707E+00, 1.584E+00, 1.480E+00, 1.382E+00, 1.321E+00, 1.251E+00, 1.237E+00, 1.213E+00, 1.216E+00, 1.161E+00, 1.117E+00, 1.076E+00, 1.021E+00, 9.901E-01, 9.573E-01, 8.950E-01, 8.374E-01, 7.682E-01, 7.162E-01, 6.955E-01, 6.656E-01, 6.151E-01, 5.920E-01, 5.769E-01, 5.542E-01, 5.531E-01, 5.316E-01, 5.123E-01, 4.817E-01, 4.562E-01, 4.317E-01, 4.733E+02, 4.559E+02, 3.660E+02, 2.931E+02, 2.459E+02, 1.973E+02, 1.557E+02, 1.233E+02, 1.030E+02, 8.924E+01, 7.758E+01, 6.800E+01, 5.978E+01, 5.275E+01, 4.780E+01, 4.447E+01, 4.189E+01, 4.005E+01, 3.829E+01, 3.690E+01, 3.587E+01, 3.497E+01, 3.411E+01, 3.354E+01, 3.307E+01, 3.290E+01, 3.263E+01, 3.252E+01, 3.226E+01, 3.194E+01, 3.161E+01, 3.113E+01, 3.068E+01, 3.021E+01, 2.958E+01, 2.892E+01, 2.828E+01, 2.774E+01, 2.737E+01, 2.700E+01, 2.663E+01, 2.632E+01, 2.608E+01, 2.584E+01, 2.569E+01, 2.551E+01, 2.538E+01, 2.519E+01, 2.500E+01, 2.477E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+01, 5.632E+01, 6.152E+01, 4.881E+01, 4.168E+01, 3.388E+01, 2.777E+01, 2.237E+01, 1.701E+01, 1.266E+01, 9.858E+00, 7.904E+00, 6.340E+00, 5.103E+00, 4.040E+00, 3.268E+00, 2.655E+00, 2.315E+00, 2.044E+00, 1.853E+00, 1.705E+00, 1.610E+00, 1.474E+00, 1.397E+00, 1.368E+00, 1.342E+00, 1.327E+00, 1.288E+00, 1.248E+00, 1.260E+00, 1.235E+00, 1.147E+00, 1.113E+00, 1.065E+00, 1.012E+00, 9.317E-01, 8.771E-01, 8.410E-01, 7.879E-01, 7.339E-01, 6.923E-01, 6.646E-01, 6.422E-01, 6.454E-01, 6.316E-01, 6.125E-01, 5.953E-01, 5.642E-01, 5.346E-01, 5.189E-01, 5.072E-01, 4.833E+02, 4.823E+02, 3.966E+02, 3.365E+02, 2.856E+02, 2.354E+02, 1.894E+02, 1.497E+02, 1.221E+02, 1.032E+02, 8.823E+01, 7.624E+01, 6.622E+01, 5.754E+01, 5.133E+01, 4.683E+01, 4.386E+01, 4.166E+01, 3.976E+01, 3.836E+01, 3.739E+01, 3.629E+01, 3.540E+01, 3.484E+01, 3.439E+01, 3.421E+01, 3.384E+01, 3.364E+01, 3.349E+01, 3.322E+01, 3.273E+01, 3.231E+01, 3.178E+01, 3.125E+01, 3.052E+01, 2.985E+01, 2.925E+01, 2.865E+01, 2.816E+01, 2.777E+01, 2.740E+01, 2.709E+01, 2.685E+01, 2.660E+01, 2.640E+01, 2.620E+01, 2.596E+01, 2.568E+01, 2.544E+01, 2.520E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+01, 6.051E+01, 6.236E+01, 4.924E+01, 3.958E+01, 3.254E+01, 2.640E+01, 1.984E+01, 1.522E+01, 1.211E+01, 1.010E+01, 8.341E+00, 6.772E+00, 5.532E+00, 4.594E+00, 3.816E+00, 3.194E+00, 2.737E+00, 2.449E+00, 2.221E+00, 2.100E+00, 1.987E+00, 1.858E+00, 1.781E+00, 1.718E+00, 1.621E+00, 1.587E+00, 1.538E+00, 1.502E+00, 1.467E+00, 1.442E+00, 1.399E+00, 1.325E+00, 1.245E+00, 1.196E+00, 1.167E+00, 1.134E+00, 1.072E+00, 1.004E+00, 9.596E-01, 9.375E-01, 9.037E-01, 8.484E-01, 8.087E-01, 7.855E-01, 7.479E-01, 7.136E-01, 7.002E-01, 6.830E-01, 6.565E-01, 6.429E-01, 5.026E+02, 5.007E+02, 4.162E+02, 3.502E+02, 2.971E+02, 2.474E+02, 1.974E+02, 1.572E+02, 1.291E+02, 1.109E+02, 9.568E+01, 8.289E+01, 7.202E+01, 6.300E+01, 5.620E+01, 5.107E+01, 4.733E+01, 4.471E+01, 4.255E+01, 4.096E+01, 3.975E+01, 3.858E+01, 3.761E+01, 3.697E+01, 3.632E+01, 3.603E+01, 3.563E+01, 3.534E+01, 3.508E+01, 3.477E+01, 3.422E+01, 3.362E+01, 3.297E+01, 3.240E+01, 3.172E+01, 3.106E+01, 3.038E+01, 2.971E+01, 2.922E+01, 2.887E+01, 2.852E+01, 2.809E+01, 2.778E+01, 2.752E+01, 2.725E+01, 2.699E+01, 2.678E+01, 2.652E+01, 2.627E+01, 2.605E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.400E+01, 6.087E+01, 6.306E+01, 5.205E+01, 4.497E+01, 3.700E+01, 3.016E+01, 2.369E+01, 1.893E+01, 1.584E+01, 1.296E+01, 1.011E+01, 8.053E+00, 6.292E+00, 5.075E+00, 4.097E+00, 3.475E+00, 3.033E+00, 2.690E+00, 2.397E+00, 2.072E+00, 1.867E+00, 1.743E+00, 1.663E+00, 1.619E+00, 1.582E+00, 1.529E+00, 1.470E+00, 1.372E+00, 1.282E+00, 1.219E+00, 1.167E+00, 1.103E+00, 1.039E+00, 9.741E-01, 9.200E-01, 8.551E-01, 8.015E-01, 7.469E-01, 6.921E-01, 6.374E-01, 6.151E-01, 5.915E-01, 5.907E-01, 5.786E-01, 5.495E-01, 5.653E-01, 5.547E-01, 5.512E-01, 5.248E-01, 5.103E-01, 5.139E+02, 5.146E+02, 4.382E+02, 3.826E+02, 3.281E+02, 2.744E+02, 2.217E+02, 1.796E+02, 1.509E+02, 1.290E+02, 1.092E+02, 9.299E+01, 7.933E+01, 6.863E+01, 6.039E+01, 5.455E+01, 5.042E+01, 4.743E+01, 4.490E+01, 4.269E+01, 4.112E+01, 3.977E+01, 3.888E+01, 3.827E+01, 3.765E+01, 3.729E+01, 3.681E+01, 3.626E+01, 3.579E+01, 3.537E+01, 3.483E+01, 3.418E+01, 3.350E+01, 3.286E+01, 3.221E+01, 3.154E+01, 3.086E+01, 3.018E+01, 2.961E+01, 2.914E+01, 2.870E+01, 2.827E+01, 2.802E+01, 2.780E+01, 2.754E+01, 2.739E+01, 2.721E+01, 2.702E+01, 2.676E+01, 2.655E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+01, 6.325E+01, 6.342E+01, 5.182E+01, 4.559E+01, 3.947E+01, 3.141E+01, 2.471E+01, 1.919E+01, 1.472E+01, 1.188E+01, 9.769E+00, 8.035E+00, 6.550E+00, 5.627E+00, 4.764E+00, 4.112E+00, 3.592E+00, 3.182E+00, 2.820E+00, 2.569E+00, 2.394E+00, 2.182E+00, 1.995E+00, 1.863E+00, 1.779E+00, 1.721E+00, 1.677E+00, 1.630E+00, 1.552E+00, 1.528E+00, 1.462E+00, 1.404E+00, 1.331E+00, 1.284E+00, 1.228E+00, 1.160E+00, 1.077E+00, 1.017E+00, 9.731E-01, 9.197E-01, 8.654E-01, 8.106E-01, 7.665E-01, 7.151E-01, 6.722E-01, 6.548E-01, 6.411E-01, 6.269E-01, 6.152E-01, 5.973E-01, 5.249E+02, 5.247E+02, 4.538E+02, 4.022E+02, 3.519E+02, 2.952E+02, 2.407E+02, 1.950E+02, 1.606E+02, 1.366E+02, 1.163E+02, 9.951E+01, 8.512E+01, 7.442E+01, 6.556E+01, 5.943E+01, 5.472E+01, 5.109E+01, 4.798E+01, 4.566E+01, 4.400E+01, 4.235E+01, 4.098E+01, 4.004E+01, 3.926E+01, 3.875E+01, 3.821E+01, 3.765E+01, 3.706E+01, 3.667E+01, 3.604E+01, 3.537E+01, 3.460E+01, 3.396E+01, 3.325E+01, 3.246E+01, 3.169E+01, 3.097E+01, 3.041E+01, 2.986E+01, 2.939E+01, 2.891E+01, 2.858E+01, 2.820E+01, 2.782E+01, 2.769E+01, 2.752E+01, 2.734E+01, 2.710E+01, 2.688E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.800E+01, 6.178E+01, 6.970E+01, 5.736E+01, 4.790E+01, 4.271E+01, 3.635E+01, 2.957E+01, 2.239E+01, 1.860E+01, 1.597E+01, 1.345E+01, 1.104E+01, 8.865E+00, 7.238E+00, 5.927E+00, 4.735E+00, 3.910E+00, 3.443E+00, 3.085E+00, 2.792E+00, 2.458E+00, 2.169E+00, 1.979E+00, 1.863E+00, 1.770E+00, 1.712E+00, 1.637E+00, 1.579E+00, 1.579E+00, 1.548E+00, 1.478E+00, 1.413E+00, 1.337E+00, 1.290E+00, 1.250E+00, 1.193E+00, 1.138E+00, 1.073E+00, 1.023E+00, 9.798E-01, 9.377E-01, 9.074E-01, 8.826E-01, 8.556E-01, 8.366E-01, 8.091E-01, 7.741E-01, 7.253E-01, 6.956E-01, 6.728E-01, 5.283E+02, 5.496E+02, 4.800E+02, 4.221E+02, 3.745E+02, 3.180E+02, 2.621E+02, 2.125E+02, 1.796E+02, 1.556E+02, 1.336E+02, 1.144E+02, 9.727E+01, 8.421E+01, 7.371E+01, 6.533E+01, 5.920E+01, 5.509E+01, 5.160E+01, 4.880E+01, 4.650E+01, 4.442E+01, 4.282E+01, 4.179E+01, 4.096E+01, 4.040E+01, 3.977E+01, 3.918E+01, 3.875E+01, 3.834E+01, 3.763E+01, 3.688E+01, 3.604E+01, 3.538E+01, 3.466E+01, 3.385E+01, 3.301E+01, 3.223E+01, 3.161E+01, 3.107E+01, 3.056E+01, 3.010E+01, 2.976E+01, 2.941E+01, 2.906E+01, 2.881E+01, 2.853E+01, 2.822E+01, 2.793E+01, 2.767E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+01, 6.729E+01, 7.397E+01, 6.203E+01, 5.601E+01, 5.050E+01, 4.182E+01, 3.408E+01, 2.758E+01, 2.208E+01, 1.857E+01, 1.512E+01, 1.217E+01, 9.781E+00, 7.969E+00, 6.562E+00, 5.403E+00, 4.397E+00, 3.726E+00, 3.219E+00, 2.932E+00, 2.711E+00, 2.471E+00, 2.277E+00, 2.083E+00, 1.958E+00, 1.887E+00, 1.823E+00, 1.803E+00, 1.818E+00, 1.748E+00, 1.651E+00, 1.572E+00, 1.508E+00, 1.434E+00, 1.357E+00, 1.278E+00, 1.211E+00, 1.157E+00, 1.117E+00, 1.069E+00, 1.009E+00, 9.561E-01, 9.025E-01, 8.762E-01, 8.380E-01, 7.926E-01, 7.627E-01, 7.358E-01, 7.129E-01, 6.826E-01, 5.432E+02, 5.701E+02, 5.029E+02, 4.555E+02, 4.132E+02, 3.563E+02, 3.002E+02, 2.461E+02, 2.061E+02, 1.778E+02, 1.516E+02, 1.283E+02, 1.084E+02, 9.335E+01, 8.126E+01, 7.125E+01, 6.368E+01, 5.862E+01, 5.473E+01, 5.182E+01, 4.933E+01, 4.688E+01, 4.508E+01, 4.360E+01, 4.253E+01, 4.191E+01, 4.122E+01, 4.071E+01, 4.043E+01, 3.988E+01, 3.904E+01, 3.824E+01, 3.739E+01, 3.665E+01, 3.586E+01, 3.497E+01, 3.411E+01, 3.331E+01, 3.272E+01, 3.219E+01, 3.163E+01, 3.114E+01, 3.071E+01, 3.034E+01, 2.996E+01, 2.963E+01, 2.932E+01, 2.898E+01, 2.867E+01, 2.836E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+01, 7.179E+01, 6.980E+01, 6.053E+01, 5.415E+01, 5.101E+01, 4.595E+01, 3.825E+01, 3.063E+01, 2.514E+01, 2.049E+01, 1.611E+01, 1.278E+01, 1.039E+01, 8.363E+00, 6.822E+00, 5.599E+00, 4.674E+00, 4.112E+00, 3.587E+00, 3.156E+00, 2.899E+00, 2.689E+00, 2.575E+00, 2.415E+00, 2.301E+00, 2.170E+00, 2.068E+00, 2.016E+00, 1.938E+00, 1.861E+00, 1.814E+00, 1.771E+00, 1.682E+00, 1.614E+00, 1.549E+00, 1.452E+00, 1.367E+00, 1.293E+00, 1.213E+00, 1.157E+00, 1.101E+00, 1.066E+00, 1.015E+00, 9.623E-01, 9.261E-01, 8.908E-01, 8.562E-01, 8.241E-01, 7.721E-01, 7.071E-01, 5.630E+02, 5.755E+02, 5.152E+02, 4.694E+02, 4.335E+02, 3.847E+02, 3.275E+02, 2.720E+02, 2.297E+02, 1.977E+02, 1.669E+02, 1.409E+02, 1.193E+02, 1.020E+02, 8.834E+01, 7.740E+01, 6.888E+01, 6.325E+01, 5.847E+01, 5.497E+01, 5.243E+01, 4.999E+01, 4.824E+01, 4.671E+01, 4.554E+01, 4.463E+01, 4.373E+01, 4.314E+01, 4.264E+01, 4.194E+01, 4.103E+01, 4.017E+01, 3.917E+01, 3.835E+01, 3.752E+01, 3.653E+01, 3.557E+01, 3.471E+01, 3.395E+01, 3.330E+01, 3.266E+01, 3.208E+01, 3.156E+01, 3.112E+01, 3.069E+01, 3.032E+01, 2.999E+01, 2.962E+01, 2.922E+01, 2.874E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
