s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.800E+01, 4.339E+01, 3.682E+01, 2.606E+01, 1.844E+01, 1.368E+01, 9.690E+00, 7.087E+00, 5.527E+00, 4.511E+00, 3.698E+00, 2.998E+00, 2.419E+00, 1.946E+00, 1.627E+00, 1.467E+00, 1.357E+00, 1.243E+00, 1.179E+00, 1.107E+00, 1.021E+00, 9.492E-01, 8.906E-01, 8.200E-01, 7.719E-01, 7.107E-01, 6.434E-01, 5.925E-01, 5.417E-01, 4.913E-01, 4.515E-01, 4.145E-01, 3.815E-01, 3.483E-01, 3.296E-01, 3.004E-01, 2.858E-01, 2.777E-01, 2.691E-01, 2.609E-01, 2.562E-01, 2.478E-01, 2.328E-01, 2.237E-01, 2.145E-01, 2.154E-01, 2.138E-01, 2.079E-01, 2.036E-01, 1.941E-01, 1.854E-01, 3.416E+02, 2.708E+02, 1.835E+02, 1.363E+02, 1.062E+02, 8.210E+01, 6.636E+01, 5.676E+01, 4.987E+01, 4.412E+01, 3.934E+01, 3.561E+01, 3.287E+01, 3.109E+01, 2.999E+01, 2.922E+01, 2.853E+01, 2.810E+01, 2.761E+01, 2.707E+01, 2.654E+01, 2.607E+01, 2.556E+01, 2.518E+01, 2.483E+01, 2.452E+01, 2.426E+01, 2.401E+01, 2.369E+01, 2.343E+01, 2.318E+01, 2.292E+01, 2.270E+01, 2.251E+01, 2.227E+01, 2.214E+01, 2.208E+01, 2.199E+01, 2.189E+01, 2.182E+01, 2.173E+01, 2.167E+01, 2.165E+01, 2.161E+01, 2.157E+01, 2.150E+01, 2.143E+01, 2.137E+01, 2.131E+01, 2.125E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 4.635E+01, 4.287E+01, 2.855E+01, 2.055E+01, 1.452E+01, 1.040E+01, 7.903E+00, 6.181E+00, 4.851E+00, 3.908E+00, 3.191E+00, 2.670E+00, 2.289E+00, 2.007E+00, 1.792E+00, 1.554E+00, 1.392E+00, 1.290E+00, 1.186E+00, 1.099E+00, 1.008E+00, 9.323E-01, 8.559E-01, 7.755E-01, 7.372E-01, 6.760E-01, 6.116E-01, 5.821E-01, 5.679E-01, 5.402E-01, 5.189E-01, 4.785E-01, 4.541E-01, 4.481E-01, 4.206E-01, 3.892E-01, 3.712E-01, 3.558E-01, 3.470E-01, 3.246E-01, 3.006E-01, 2.772E-01, 2.657E-01, 2.575E-01, 2.436E-01, 2.253E-01, 2.139E-01, 2.052E-01, 2.013E-01, 1.987E-01, 3.775E+02, 3.252E+02, 2.257E+02, 1.689E+02, 1.294E+02, 9.948E+01, 8.015E+01, 6.760E+01, 5.826E+01, 5.102E+01, 4.521E+01, 4.072E+01, 3.729E+01, 3.492E+01, 3.333E+01, 3.187E+01, 3.074E+01, 3.008E+01, 2.940E+01, 2.873E+01, 2.813E+01, 2.759E+01, 2.700E+01, 2.649E+01, 2.610E+01, 2.566E+01, 2.525E+01, 2.494E+01, 2.465E+01, 2.436E+01, 2.410E+01, 2.375E+01, 2.347E+01, 2.331E+01, 2.301E+01, 2.281E+01, 2.271E+01, 2.260E+01, 2.251E+01, 2.238E+01, 2.224E+01, 2.212E+01, 2.206E+01, 2.202E+01, 2.196E+01, 2.187E+01, 2.179E+01, 2.173E+01, 2.167E+01, 2.161E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.200E+01, 5.148E+01, 4.518E+01, 3.173E+01, 2.365E+01, 1.832E+01, 1.366E+01, 1.019E+01, 7.521E+00, 5.788E+00, 4.569E+00, 3.609E+00, 2.823E+00, 2.277E+00, 1.898E+00, 1.639E+00, 1.437E+00, 1.288E+00, 1.180E+00, 1.071E+00, 1.001E+00, 8.956E-01, 7.942E-01, 7.132E-01, 6.435E-01, 5.934E-01, 5.470E-01, 5.060E-01, 4.700E-01, 4.362E-01, 4.046E-01, 3.698E-01, 3.378E-01, 3.018E-01, 2.789E-01, 2.530E-01, 2.313E-01, 2.033E-01, 1.887E-01, 1.687E-01, 1.637E-01, 1.606E-01, 1.636E-01, 1.668E-01, 1.648E-01, 1.659E-01, 1.702E-01, 1.752E-01, 1.808E-01, 1.822E-01, 1.812E-01, 4.162E+02, 3.655E+02, 2.614E+02, 1.986E+02, 1.549E+02, 1.189E+02, 9.428E+01, 7.734E+01, 6.526E+01, 5.637E+01, 4.922E+01, 4.353E+01, 3.942E+01, 3.655E+01, 3.465E+01, 3.308E+01, 3.187E+01, 3.106E+01, 3.024E+01, 2.958E+01, 2.878E+01, 2.810E+01, 2.743E+01, 2.680E+01, 2.638E+01, 2.590E+01, 2.547E+01, 2.513E+01, 2.480E+01, 2.448E+01, 2.419E+01, 2.389E+01, 2.360E+01, 2.341E+01, 2.312E+01, 2.290E+01, 2.274E+01, 2.264E+01, 2.250E+01, 2.239E+01, 2.228E+01, 2.220E+01, 2.217E+01, 2.212E+01, 2.207E+01, 2.201E+01, 2.196E+01, 2.192E+01, 2.188E+01, 2.184E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+01, 5.012E+01, 4.912E+01, 3.527E+01, 2.680E+01, 2.006E+01, 1.493E+01, 1.143E+01, 8.741E+00, 6.811E+00, 5.385E+00, 4.271E+00, 3.462E+00, 2.865E+00, 2.309E+00, 1.935E+00, 1.695E+00, 1.506E+00, 1.383E+00, 1.271E+00, 1.163E+00, 1.074E+00, 9.803E-01, 8.935E-01, 8.170E-01, 7.922E-01, 7.435E-01, 6.830E-01, 6.179E-01, 5.739E-01, 5.439E-01, 5.097E-01, 4.853E-01, 4.571E-01, 4.212E-01, 3.980E-01, 3.707E-01, 3.439E-01, 3.240E-01, 3.008E-01, 2.884E-01, 2.693E-01, 2.735E-01, 2.763E-01, 2.813E-01, 2.803E-01, 2.640E-01, 2.478E-01, 2.334E-01, 2.126E-01, 2.065E-01, 4.380E+02, 4.022E+02, 2.984E+02, 2.314E+02, 1.810E+02, 1.408E+02, 1.125E+02, 9.142E+01, 7.624E+01, 6.483E+01, 5.579E+01, 4.888E+01, 4.379E+01, 3.999E+01, 3.750E+01, 3.560E+01, 3.411E+01, 3.316E+01, 3.216E+01, 3.123E+01, 3.029E+01, 2.940E+01, 2.855E+01, 2.782E+01, 2.739E+01, 2.687E+01, 2.635E+01, 2.590E+01, 2.550E+01, 2.518E+01, 2.485E+01, 2.451E+01, 2.419E+01, 2.393E+01, 2.366E+01, 2.341E+01, 2.321E+01, 2.306E+01, 2.289E+01, 2.278E+01, 2.264E+01, 2.260E+01, 2.258E+01, 2.256E+01, 2.249E+01, 2.236E+01, 2.226E+01, 2.220E+01, 2.210E+01, 2.206E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.600E+01, 5.507E+01, 4.751E+01, 3.612E+01, 2.783E+01, 2.119E+01, 1.615E+01, 1.243E+01, 9.893E+00, 8.017E+00, 6.547E+00, 5.356E+00, 4.248E+00, 3.245E+00, 2.667E+00, 2.215E+00, 1.852E+00, 1.588E+00, 1.426E+00, 1.280E+00, 1.182E+00, 1.065E+00, 9.894E-01, 9.174E-01, 8.907E-01, 8.404E-01, 7.744E-01, 7.104E-01, 6.489E-01, 5.715E-01, 5.066E-01, 4.562E-01, 4.279E-01, 3.940E-01, 3.743E-01, 3.516E-01, 3.258E-01, 3.031E-01, 2.867E-01, 2.721E-01, 2.596E-01, 2.541E-01, 2.631E-01, 2.685E-01, 2.567E-01, 2.582E-01, 2.603E-01, 2.648E-01, 2.577E-01, 2.284E-01, 2.171E-01, 4.643E+02, 4.192E+02, 3.196E+02, 2.519E+02, 1.978E+02, 1.540E+02, 1.230E+02, 1.009E+02, 8.486E+01, 7.251E+01, 6.266E+01, 5.412E+01, 4.712E+01, 4.248E+01, 3.925E+01, 3.687E+01, 3.510E+01, 3.399E+01, 3.297E+01, 3.209E+01, 3.107E+01, 3.024E+01, 2.944E+01, 2.879E+01, 2.828E+01, 2.768E+01, 2.711E+01, 2.656E+01, 2.603E+01, 2.557E+01, 2.516E+01, 2.479E+01, 2.444E+01, 2.416E+01, 2.386E+01, 2.360E+01, 2.339E+01, 2.322E+01, 2.305E+01, 2.292E+01, 2.277E+01, 2.275E+01, 2.276E+01, 2.271E+01, 2.273E+01, 2.269E+01, 2.266E+01, 2.258E+01, 2.241E+01, 2.234E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.800E+01, 6.280E+01, 5.746E+01, 4.535E+01, 3.608E+01, 2.825E+01, 2.202E+01, 1.732E+01, 1.354E+01, 1.076E+01, 8.410E+00, 6.562E+00, 5.230E+00, 4.149E+00, 3.426E+00, 2.980E+00, 2.684E+00, 2.424E+00, 2.240E+00, 2.098E+00, 1.985E+00, 1.861E+00, 1.723E+00, 1.643E+00, 1.535E+00, 1.461E+00, 1.429E+00, 1.376E+00, 1.271E+00, 1.176E+00, 1.096E+00, 1.023E+00, 9.299E-01, 8.549E-01, 7.962E-01, 7.150E-01, 6.514E-01, 6.257E-01, 5.981E-01, 5.416E-01, 5.069E-01, 4.867E-01, 4.653E-01, 4.421E-01, 4.255E-01, 4.073E-01, 3.893E-01, 3.572E-01, 3.418E-01, 3.315E-01, 3.243E-01, 5.046E+02, 4.648E+02, 3.704E+02, 2.990E+02, 2.393E+02, 1.897E+02, 1.531E+02, 1.253E+02, 1.047E+02, 8.782E+01, 7.429E+01, 6.384E+01, 5.532E+01, 4.947E+01, 4.546E+01, 4.244E+01, 4.005E+01, 3.849E+01, 3.709E+01, 3.596E+01, 3.474E+01, 3.358E+01, 3.266E+01, 3.184E+01, 3.125E+01, 3.070E+01, 3.004E+01, 2.928E+01, 2.854E+01, 2.793E+01, 2.735E+01, 2.675E+01, 2.623E+01, 2.584E+01, 2.534E+01, 2.492E+01, 2.466E+01, 2.443E+01, 2.410E+01, 2.387E+01, 2.370E+01, 2.362E+01, 2.354E+01, 2.344E+01, 2.335E+01, 2.324E+01, 2.311E+01, 2.301E+01, 2.287E+01, 2.280E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+01, 5.841E+01, 6.071E+01, 4.836E+01, 3.728E+01, 2.958E+01, 2.252E+01, 1.768E+01, 1.373E+01, 1.103E+01, 9.034E+00, 7.226E+00, 5.551E+00, 4.384E+00, 3.638E+00, 3.089E+00, 2.715E+00, 2.432E+00, 2.239E+00, 2.000E+00, 1.841E+00, 1.676E+00, 1.564E+00, 1.472E+00, 1.346E+00, 1.212E+00, 1.103E+00, 1.003E+00, 9.450E-01, 8.756E-01, 8.220E-01, 7.858E-01, 7.333E-01, 6.924E-01, 6.648E-01, 6.188E-01, 5.794E-01, 5.589E-01, 5.267E-01, 5.065E-01, 4.974E-01, 4.855E-01, 4.712E-01, 4.597E-01, 4.479E-01, 4.328E-01, 4.199E-01, 4.146E-01, 3.968E-01, 3.773E-01, 3.649E-01, 5.163E+02, 4.939E+02, 4.050E+02, 3.306E+02, 2.691E+02, 2.141E+02, 1.735E+02, 1.405E+02, 1.167E+02, 9.818E+01, 8.278E+01, 6.986E+01, 6.009E+01, 5.349E+01, 4.890E+01, 4.559E+01, 4.295E+01, 4.115E+01, 3.930E+01, 3.790E+01, 3.639E+01, 3.518E+01, 3.421E+01, 3.323E+01, 3.238E+01, 3.164E+01, 3.088E+01, 3.017E+01, 2.943E+01, 2.881E+01, 2.829E+01, 2.769E+01, 2.716E+01, 2.678E+01, 2.624E+01, 2.579E+01, 2.553E+01, 2.526E+01, 2.496E+01, 2.478E+01, 2.462E+01, 2.450E+01, 2.441E+01, 2.431E+01, 2.421E+01, 2.408E+01, 2.393E+01, 2.379E+01, 2.359E+01, 2.348E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+01, 5.847E+01, 6.295E+01, 5.174E+01, 4.258E+01, 3.501E+01, 2.791E+01, 2.184E+01, 1.705E+01, 1.373E+01, 1.107E+01, 8.862E+00, 7.326E+00, 5.952E+00, 4.909E+00, 4.082E+00, 3.373E+00, 2.829E+00, 2.546E+00, 2.261E+00, 2.052E+00, 1.856E+00, 1.694E+00, 1.557E+00, 1.456E+00, 1.368E+00, 1.280E+00, 1.161E+00, 1.094E+00, 1.039E+00, 9.818E-01, 9.181E-01, 8.342E-01, 7.741E-01, 7.250E-01, 6.799E-01, 6.211E-01, 5.861E-01, 5.740E-01, 5.533E-01, 5.320E-01, 4.892E-01, 4.556E-01, 4.394E-01, 4.220E-01, 4.097E-01, 3.958E-01, 3.917E-01, 3.827E-01, 3.706E-01, 3.430E-01, 5.261E+02, 5.207E+02, 4.360E+02, 3.636E+02, 3.021E+02, 2.445E+02, 1.979E+02, 1.612E+02, 1.342E+02, 1.128E+02, 9.487E+01, 8.051E+01, 6.889E+01, 6.075E+01, 5.478E+01, 5.008E+01, 4.638E+01, 4.416E+01, 4.191E+01, 4.022E+01, 3.851E+01, 3.701E+01, 3.575E+01, 3.459E+01, 3.356E+01, 3.267E+01, 3.173E+01, 3.097E+01, 3.021E+01, 2.952E+01, 2.895E+01, 2.828E+01, 2.773E+01, 2.729E+01, 2.678E+01, 2.630E+01, 2.600E+01, 2.575E+01, 2.548E+01, 2.530E+01, 2.505E+01, 2.488E+01, 2.476E+01, 2.464E+01, 2.453E+01, 2.436E+01, 2.425E+01, 2.411E+01, 2.394E+01, 2.378E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.400E+01, 6.231E+01, 6.051E+01, 4.897E+01, 4.089E+01, 3.389E+01, 2.740E+01, 2.199E+01, 1.748E+01, 1.383E+01, 1.107E+01, 8.986E+00, 7.533E+00, 6.422E+00, 5.523E+00, 4.752E+00, 4.003E+00, 3.350E+00, 2.994E+00, 2.693E+00, 2.453E+00, 2.272E+00, 2.078E+00, 1.840E+00, 1.674E+00, 1.602E+00, 1.525E+00, 1.427E+00, 1.317E+00, 1.215E+00, 1.120E+00, 1.060E+00, 9.977E-01, 9.537E-01, 9.185E-01, 8.873E-01, 8.538E-01, 8.050E-01, 7.811E-01, 7.782E-01, 7.766E-01, 7.712E-01, 7.649E-01, 7.490E-01, 7.076E-01, 6.903E-01, 6.793E-01, 6.498E-01, 6.311E-01, 6.205E-01, 6.133E-01, 5.465E+02, 5.340E+02, 4.548E+02, 3.885E+02, 3.281E+02, 2.700E+02, 2.212E+02, 1.806E+02, 1.498E+02, 1.255E+02, 1.056E+02, 9.042E+01, 7.825E+01, 6.910E+01, 6.198E+01, 5.604E+01, 5.125E+01, 4.849E+01, 4.590E+01, 4.387E+01, 4.196E+01, 4.012E+01, 3.834E+01, 3.692E+01, 3.594E+01, 3.504E+01, 3.392E+01, 3.303E+01, 3.213E+01, 3.138E+01, 3.074E+01, 2.997E+01, 2.937E+01, 2.890E+01, 2.838E+01, 2.787E+01, 2.747E+01, 2.722E+01, 2.696E+01, 2.677E+01, 2.653E+01, 2.638E+01, 2.625E+01, 2.600E+01, 2.583E+01, 2.567E+01, 2.547E+01, 2.528E+01, 2.508E+01, 2.491E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+01, 6.559E+01, 6.392E+01, 5.256E+01, 4.258E+01, 3.488E+01, 2.904E+01, 2.410E+01, 1.997E+01, 1.654E+01, 1.373E+01, 1.091E+01, 8.476E+00, 6.776E+00, 5.410E+00, 4.450E+00, 3.729E+00, 3.159E+00, 2.820E+00, 2.495E+00, 2.307E+00, 2.115E+00, 1.871E+00, 1.643E+00, 1.449E+00, 1.285E+00, 1.154E+00, 1.056E+00, 9.916E-01, 9.545E-01, 9.013E-01, 8.392E-01, 7.973E-01, 7.667E-01, 7.244E-01, 6.796E-01, 6.511E-01, 6.093E-01, 5.774E-01, 5.437E-01, 5.268E-01, 5.147E-01, 5.007E-01, 4.883E-01, 4.853E-01, 4.748E-01, 4.602E-01, 4.425E-01, 4.035E-01, 3.684E-01, 3.474E-01, 5.597E+02, 5.499E+02, 4.728E+02, 4.033E+02, 3.423E+02, 2.865E+02, 2.391E+02, 1.990E+02, 1.676E+02, 1.423E+02, 1.192E+02, 1.001E+02, 8.562E+01, 7.448E+01, 6.628E+01, 5.958E+01, 5.403E+01, 5.077E+01, 4.763E+01, 4.546E+01, 4.340E+01, 4.134E+01, 3.930E+01, 3.760E+01, 3.636E+01, 3.526E+01, 3.418E+01, 3.323E+01, 3.241E+01, 3.165E+01, 3.094E+01, 3.023E+01, 2.968E+01, 2.919E+01, 2.864E+01, 2.815E+01, 2.769E+01, 2.734E+01, 2.703E+01, 2.684E+01, 2.664E+01, 2.647E+01, 2.631E+01, 2.611E+01, 2.597E+01, 2.581E+01, 2.560E+01, 2.534E+01, 2.510E+01, 2.493E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.800E+01, 6.754E+01, 6.989E+01, 6.258E+01, 5.392E+01, 4.569E+01, 3.716E+01, 2.926E+01, 2.356E+01, 1.973E+01, 1.634E+01, 1.307E+01, 1.049E+01, 8.618E+00, 7.006E+00, 5.761E+00, 4.819E+00, 4.078E+00, 3.653E+00, 3.200E+00, 2.858E+00, 2.600E+00, 2.434E+00, 2.291E+00, 2.132E+00, 1.971E+00, 1.865E+00, 1.715E+00, 1.626E+00, 1.537E+00, 1.445E+00, 1.340E+00, 1.238E+00, 1.159E+00, 1.102E+00, 1.042E+00, 9.682E-01, 9.118E-01, 8.592E-01, 8.022E-01, 7.411E-01, 6.861E-01, 6.426E-01, 6.145E-01, 5.973E-01, 5.871E-01, 5.815E-01, 5.686E-01, 5.600E-01, 5.412E-01, 5.238E-01, 5.792E+02, 5.754E+02, 5.117E+02, 4.472E+02, 3.861E+02, 3.244E+02, 2.691E+02, 2.239E+02, 1.889E+02, 1.594E+02, 1.324E+02, 1.110E+02, 9.481E+01, 8.186E+01, 7.211E+01, 6.446E+01, 5.825E+01, 5.459E+01, 5.098E+01, 4.837E+01, 4.601E+01, 4.386E+01, 4.195E+01, 4.026E+01, 3.887E+01, 3.768E+01, 3.639E+01, 3.540E+01, 3.451E+01, 3.360E+01, 3.271E+01, 3.178E+01, 3.105E+01, 3.045E+01, 2.981E+01, 2.918E+01, 2.869E+01, 2.829E+01, 2.787E+01, 2.752E+01, 2.718E+01, 2.689E+01, 2.670E+01, 2.654E+01, 2.640E+01, 2.624E+01, 2.605E+01, 2.583E+01, 2.558E+01, 2.538E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+01, 7.204E+01, 6.884E+01, 5.711E+01, 4.770E+01, 4.019E+01, 3.391E+01, 2.821E+01, 2.303E+01, 1.917E+01, 1.581E+01, 1.254E+01, 1.008E+01, 8.143E+00, 6.645E+00, 5.460E+00, 4.597E+00, 3.849E+00, 3.311E+00, 2.839E+00, 2.490E+00, 2.268E+00, 2.066E+00, 1.868E+00, 1.700E+00, 1.572E+00, 1.485E+00, 1.402E+00, 1.340E+00, 1.281E+00, 1.249E+00, 1.214E+00, 1.122E+00, 1.031E+00, 9.633E-01, 8.735E-01, 7.793E-01, 7.275E-01, 6.813E-01, 6.256E-01, 5.995E-01, 5.934E-01, 6.062E-01, 6.176E-01, 6.256E-01, 6.244E-01, 6.129E-01, 6.062E-01, 5.982E-01, 5.763E-01, 5.594E-01, 6.009E+02, 5.884E+02, 5.221E+02, 4.594E+02, 4.016E+02, 3.443E+02, 2.901E+02, 2.429E+02, 2.061E+02, 1.744E+02, 1.453E+02, 1.217E+02, 1.034E+02, 8.901E+01, 7.786E+01, 6.917E+01, 6.204E+01, 5.777E+01, 5.367E+01, 5.063E+01, 4.819E+01, 4.595E+01, 4.376E+01, 4.182E+01, 4.027E+01, 3.912E+01, 3.782E+01, 3.684E+01, 3.590E+01, 3.504E+01, 3.423E+01, 3.326E+01, 3.239E+01, 3.173E+01, 3.097E+01, 3.021E+01, 2.963E+01, 2.914E+01, 2.860E+01, 2.823E+01, 2.792E+01, 2.775E+01, 2.763E+01, 2.748E+01, 2.735E+01, 2.718E+01, 2.700E+01, 2.679E+01, 2.650E+01, 2.628E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+01, 6.641E+01, 7.223E+01, 6.371E+01, 5.400E+01, 4.696E+01, 3.975E+01, 3.260E+01, 2.711E+01, 2.292E+01, 1.912E+01, 1.556E+01, 1.256E+01, 1.006E+01, 8.014E+00, 6.470E+00, 5.366E+00, 4.523E+00, 3.980E+00, 3.491E+00, 3.070E+00, 2.702E+00, 2.418E+00, 2.195E+00, 2.015E+00, 1.808E+00, 1.642E+00, 1.473E+00, 1.354E+00, 1.267E+00, 1.176E+00, 1.091E+00, 1.028E+00, 9.580E-01, 8.825E-01, 7.916E-01, 7.307E-01, 6.731E-01, 6.439E-01, 5.965E-01, 5.714E-01, 5.437E-01, 5.117E-01, 4.792E-01, 4.440E-01, 4.304E-01, 4.174E-01, 3.994E-01, 3.933E-01, 3.710E-01, 3.658E-01, 6.001E+02, 6.036E+02, 5.450E+02, 4.849E+02, 4.300E+02, 3.722E+02, 3.153E+02, 2.667E+02, 2.287E+02, 1.945E+02, 1.620E+02, 1.355E+02, 1.143E+02, 9.744E+01, 8.475E+01, 7.516E+01, 6.756E+01, 6.255E+01, 5.771E+01, 5.386E+01, 5.056E+01, 4.780E+01, 4.539E+01, 4.329E+01, 4.137E+01, 3.982E+01, 3.819E+01, 3.697E+01, 3.595E+01, 3.503E+01, 3.418E+01, 3.319E+01, 3.233E+01, 3.156E+01, 3.062E+01, 2.982E+01, 2.920E+01, 2.877E+01, 2.822E+01, 2.786E+01, 2.757E+01, 2.734E+01, 2.716E+01, 2.697E+01, 2.683E+01, 2.668E+01, 2.649E+01, 2.634E+01, 2.608E+01, 2.592E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
