s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 4.5014777E+000, 1.4712893E+001, 0.0000000E+000,-5.0019613E+000,-8.1282623E+000,-3.0453858E-001, 6.3401434E-003, 0.0000000E+000, 0.0000000E+000, 1.4173071E+000, 1.2844714E+000, 7.0540746E-002, 3.1589792E-004,-2.6351185E-037,-9.7415183E-034
 5.0005994E+000, 1.4488181E+001, 0.0000000E+000,-4.9073407E+000,-8.5056665E+000,-3.3545835E-001, 6.2881138E-003, 0.0000000E+000, 0.0000000E+000, 6.9928021E-001, 7.4600359E-001, 7.0559669E-002, 3.1598233E-004,-9.7096434E-037,-1.8403544E-033
 5.5014019E+000, 1.4656216E+001, 0.0000000E+000,-4.9785346E+000,-8.3525905E+000,-3.0659228E-001, 6.2888636E-003, 0.0000000E+000, 0.0000000E+000, 1.1700401E+000, 1.0247879E+000, 7.0566623E-002, 3.1601336E-004,-2.8600450E-036,-3.4243150E-033
 6.0016937E+000, 1.4492891E+001, 0.0000000E+000,-4.9288823E+000,-8.5621229E+000,-3.3633985E-001, 6.2430756E-003, 0.0000000E+000, 0.0000000E+000, 6.7084874E-001, 6.7178954E-001, 7.0569185E-002, 3.1602479E-004,-7.2589297E-036,-6.4647448E-033
 6.5006924E+000, 1.4802004E+001, 0.0000000E+000,-5.0378687E+000,-8.1409067E+000,-3.4520761E-001, 6.2562881E-003, 0.0000000E+000, 0.0000000E+000, 1.2301448E+000, 1.2842774E+000, 7.0570126E-002, 3.1602899E-004,-1.4836370E-035,-1.0974393E-032
 7.0005689E+000, 1.4695935E+001, 0.0000000E+000,-4.9831162E+000,-7.9339387E+000,-3.5271939E-001, 6.2973282E-003, 0.0000000E+000, 0.0000000E+000, 1.6019030E+000, 1.4324584E+000, 7.0570472E-002, 3.1603053E-004,-2.5600713E-035,-1.6633098E-032
 7.5006900E+000, 1.4478127E+001, 0.0000000E+000,-4.9207645E+000,-7.9791631E+000,-3.4482373E-001, 6.2626054E-003, 0.0000000E+000, 0.0000000E+000, 1.2444428E+000, 1.2396381E+000, 7.0570600E-002, 3.1603110E-004,-4.2275691E-035,-2.5035159E-032
 8.0014639E+000, 1.4659051E+001, 0.0000000E+000,-4.9859135E+000,-7.9276457E+000,-3.4631272E-001, 6.3204080E-003, 0.0000000E+000, 0.0000000E+000, 1.5486993E+000, 1.4054994E+000, 7.0570647E-002, 3.1603131E-004,-7.2446060E-035,-4.0473001E-032
 8.5008011E+000, 1.4633886E+001, 0.0000000E+000,-4.9774657E+000,-7.8255206E+000,-3.4823723E-001, 6.3506481E-003, 0.0000000E+000, 0.0000000E+000, 1.4780061E+000, 1.4890135E+000, 7.0570664E-002, 3.1603139E-004,-1.1742434E-034,-6.3879280E-032
 9.0011272E+000, 1.4501854E+001, 0.0000000E+000,-4.9325433E+000,-8.8206936E+000,-3.5187776E-001, 6.2612443E-003, 0.0000000E+000, 0.0000000E+000, 3.1704845E-001, 4.0300108E-001, 7.0570670E-002, 3.1603142E-004,-1.7329641E-034,-9.4465347E-032
 9.5006237E+000, 1.4785582E+001, 0.0000000E+000,-5.0063995E+000,-8.9059504E+000,-3.8987279E-001, 6.2486573E-003, 0.0000000E+000, 0.0000000E+000, 6.0986729E-001, 4.8960779E-001, 7.0570673E-002, 3.1603143E-004,-2.3817510E-034,-1.3345570E-031
 1.0001945E+001, 1.4647572E+001, 0.0000000E+000,-4.9650382E+000,-8.1167162E+000,-3.8111224E-001, 6.3181763E-003, 0.0000000E+000, 0.0000000E+000, 1.3795279E+000, 1.1910231E+000, 7.0570674E-002, 3.1603143E-004,-3.3573554E-034,-1.9596691E-031
 1.0500111E+001, 1.4550914E+001, 0.0000000E+000,-4.9626688E+000,-7.1654165E+000,-3.5493403E-001, 6.2970957E-003, 0.0000000E+000, 0.0000000E+000, 1.9868060E+000, 2.0741916E+000, 7.0570674E-002, 3.1603143E-004,-5.0642092E-034,-3.0608902E-031
 1.1000384E+001, 1.4540328E+001, 0.0000000E+000,-4.9489516E+000,-8.6991706E+000,-3.8796151E-001, 6.2617560E-003, 0.0000000E+000, 0.0000000E+000, 5.9427640E-001, 5.1050591E-001, 7.0570674E-002, 3.1603143E-004,-8.0185957E-034,-4.9410073E-031
 1.1500588E+001, 1.4674809E+001, 0.0000000E+000,-4.9741360E+000,-9.2714839E+000,-3.7156727E-001, 6.3010278E-003, 0.0000000E+000, 0.0000000E+000, 3.3021155E-002, 6.3923324E-002, 7.0570674E-002, 3.1603143E-004,-1.2341224E-033,-7.6676978E-031
 1.2001377E+001, 1.4651027E+001, 0.0000000E+000,-4.9731893E+000,-8.5381485E+000,-3.6340247E-001, 6.2800818E-003, 0.0000000E+000, 0.0000000E+000, 8.7586874E-001, 7.8256638E-001, 7.0570674E-002, 3.1603143E-004,-1.7731009E-033,-1.1098007E-030
 1.2500953E+001, 1.4547206E+001, 0.0000000E+000,-4.9543271E+000,-7.9314009E+000,-3.9589946E-001, 6.2472400E-003, 0.0000000E+000, 0.0000000E+000, 1.3923477E+000, 1.2718256E+000, 7.0570674E-002, 3.1603143E-004,-2.5285820E-033,-1.5881690E-030
 1.3000608E+001, 1.4673512E+001, 0.0000000E+000,-4.9750624E+000,-9.1637127E+000,-4.0760164E-001, 6.2412220E-003, 0.0000000E+000, 0.0000000E+000, 1.4861037E-001, 1.3337624E-001, 7.0570674E-002, 3.1603143E-004,-3.6472914E-033,-2.2754502E-030
 1.3500373E+001, 1.4883668E+001, 0.0000000E+000,-5.0530864E+000,-8.8627815E+000,-4.0088318E-001, 6.3474274E-003, 0.0000000E+000, 0.0000000E+000, 7.7726516E-001, 5.7326445E-001, 7.0570674E-002, 3.1603143E-004,-5.0943445E-033,-3.1401040E-030
 1.4000930E+001, 1.4318616E+001, 0.0000000E+000,-4.8778868E+000,-8.0718047E+000,-3.6807038E-001, 6.3795457E-003, 0.0000000E+000, 0.0000000E+000, 9.3947978E-001, 1.0072337E+000, 7.0570674E-002, 3.1603143E-004,-6.7009741E-033,-4.0685645E-030
 1.4500593E+001, 1.4816425E+001, 0.0000000E+000,-5.0174336E+000,-8.4915525E+000,-3.9529000E-001, 6.2863469E-003, 0.0000000E+000, 0.0000000E+000, 9.9739060E-001, 9.1843531E-001, 7.0570674E-002, 3.1603143E-004,-8.5728807E-033,-5.1367737E-030
 1.5001521E+001, 1.4521900E+001, 0.0000000E+000,-4.9445902E+000,-8.1500948E+000,-3.8744181E-001, 6.3022662E-003, 0.0000000E+000, 0.0000000E+000, 1.0681789E+000, 1.0460754E+000, 7.0570674E-002, 3.1603143E-004,-1.0421009E-032,-6.2785654E-030
 1.5500999E+001, 1.4619674E+001, 0.0000000E+000,-4.9588497E+000,-8.4385639E+000,-4.1986833E-001, 6.2759008E-003, 0.0000000E+000, 0.0000000E+000, 9.4424002E-001, 8.0866812E-001, 7.0570674E-002, 3.1603143E-004,-1.2635508E-032,-2.3182910E-029
 1.6000454E+001, 1.4643808E+001, 0.0000000E+000,-4.9833692E+000,-8.3736166E+000,-4.2240907E-001, 6.2516383E-003, 0.0000000E+000, 0.0000000E+000, 8.1882940E-001, 8.7066498E-001, 7.0570674E-002, 3.1603143E-004,-1.9953019E-032,-4.0041089E-027
 1.6501486E+001, 1.4593374E+001, 0.0000000E+000,-4.9678740E+000,-8.5180610E+000,-4.0870753E-001, 6.2442394E-003, 0.0000000E+000, 0.0000000E+000, 7.7286751E-001, 7.0497532E-001, 7.0570674E-002, 3.1603143E-004,-8.9741408E-031,-1.8674054E-024
 1.7000120E+001, 1.4643642E+001, 0.0000000E+000,-4.9531665E+000,-8.2947914E+000,-4.2453546E-001, 6.3031063E-003, 0.0000000E+000, 0.0000000E+000, 1.0810746E+000, 9.7745151E-001, 7.0570674E-002, 3.1603143E-004,-1.8671737E-028,-1.1007080E-021
 1.7500950E+001, 1.4510520E+001, 0.0000000E+000,-4.9380114E+000,-7.9078487E+000,-4.0966956E-001, 6.2722782E-003, 0.0000000E+000, 0.0000000E+000, 1.3768719E+000, 1.2612624E+000, 7.0570674E-002, 3.1603143E-004,-6.5825085E-026,-9.4847382E-019
 1.8000109E+001, 1.4742754E+001, 0.0000000E+000,-5.0117746E+000,-8.1858624E+000,-4.3828395E-001, 6.3197291E-003, 0.0000000E+000, 0.0000000E+000, 1.0922253E+000, 1.1131528E+000, 7.0570674E-002, 3.1603143E-004,-1.9573211E-023,-8.0079710E-016
 1.8500053E+001, 1.4520714E+001, 0.0000000E+000,-4.9388215E+000,-8.4100727E+000,-4.2302789E-001, 6.2386915E-003, 0.0000000E+000, 0.0000000E+000, 7.5564768E-001, 7.5503076E-001, 7.0570674E-002, 3.1603143E-004,-1.0539771E-021,-1.1659540E-013
 1.9000683E+001, 1.4758097E+001, 0.0000000E+000,-5.0175088E+000,-8.6039975E+000,-4.7170031E-001, 6.3224686E-003, 0.0000000E+000, 0.0000000E+000, 8.3954596E-001, 6.7121308E-001, 7.0570674E-002, 3.1603143E-004,-1.7830918E-020,-3.7949334E-012
 1.9501070E+001, 1.4565712E+001, 0.0000000E+000,-4.9512752E+000,-8.2526178E+000,-4.5268512E-001, 6.2695475E-003, 0.0000000E+000, 0.0000000E+000, 9.9542185E-001, 9.1540302E-001, 7.0570674E-002, 3.1603143E-004,-1.6876704E-019,-4.0359776E-011
 2.0001337E+001, 1.4646777E+001, 0.0000000E+000,-4.9753521E+000,-8.8345998E+000,-4.9339237E-001, 6.2816785E-003, 0.0000000E+000, 0.0000000E+000, 3.3944312E-001, 3.4971449E-001, 7.0570674E-002, 3.1603143E-004,-9.4058033E-019,-2.1716934E-010
 2.0501566E+001, 1.4648946E+001, 0.0000000E+000,-4.9797658E+000,-8.9264221E+000,-4.6035106E-001, 6.2968413E-003, 0.0000000E+000, 0.0000000E+000, 2.6140790E-001, 2.8870338E-001, 7.0570675E-002, 3.1603143E-004,-3.0626143E-018,-6.9849084E-010
 2.1001486E+001, 1.4624975E+001, 0.0000000E+000,-4.9582863E+000,-8.9250496E+000,-4.7057143E-001, 6.2927898E-003, 0.0000000E+000, 0.0000000E+000, 3.5975376E-001, 2.7736066E-001, 7.0570676E-002, 3.1603143E-004,-6.2166558E-018,-1.4115740E-009
 2.1501823E+001, 1.4633060E+001, 0.0000000E+000,-4.9580981E+000,-9.2078221E+000,-4.7260856E-001, 6.3057671E-003, 0.0000000E+000, 0.0000000E+000, 9.8568916E-002, 8.3734301E-004, 7.0570676E-002, 3.1603143E-004,-9.2817397E-018,-2.0919343E-009
 2.2000721E+001, 1.4704044E+001, 0.0000000E+000,-5.0065413E+000,-8.2812034E+000,-4.3698166E-001, 6.2702746E-003, 0.0000000E+000, 0.0000000E+000, 1.0111211E+000, 9.8558785E-001, 7.0570677E-002, 3.1603143E-004,-1.1468215E-017,-2.5831406E-009
 2.2501568E+001, 1.4534765E+001, 0.0000000E+000,-4.9220851E+000,-8.7934698E+000,-4.4359114E-001, 6.2918021E-003, 0.0000000E+000, 0.0000000E+000, 4.6315676E-001, 3.8191062E-001, 7.0570677E-002, 3.1603143E-004,-1.2976412E-017,-2.9535512E-009
 2.3000759E+001, 1.4584683E+001, 0.0000000E+000,-4.9681921E+000,-8.5891582E+000,-4.7047374E-001, 6.2624173E-003, 0.0000000E+000, 0.0000000E+000, 6.5508465E-001, 5.6312179E-001, 7.0570678E-002, 3.1603143E-004,-1.5164835E-017,-3.4990287E-009
 2.3500488E+001, 1.4575016E+001, 0.0000000E+000,-4.9456019E+000,-8.0653573E+000,-4.4429798E-001, 6.2853013E-003, 0.0000000E+000, 0.0000000E+000, 1.2103858E+000, 1.1260436E+000, 7.0570679E-002, 3.1603143E-004,-1.8913742E-017,-4.4005840E-009
 2.4002007E+001, 1.4610730E+001, 0.0000000E+000,-4.9680276E+000,-8.8920971E+000,-4.5847527E-001, 6.3015982E-003, 0.0000000E+000, 0.0000000E+000, 2.5550466E-001, 2.9843218E-001, 7.0570680E-002, 3.1603143E-004,-2.3383745E-017,-5.4134022E-009
 2.4500303E+001, 1.4675619E+001, 0.0000000E+000,-4.9840810E+000,-9.1404996E+000,-4.6561214E-001, 6.2983519E-003, 0.0000000E+000, 0.0000000E+000, 1.0866945E-001, 9.1724895E-002, 7.0570680E-002, 3.1603143E-004,-2.5670504E-017,-5.8469191E-009
 2.5000084E+001, 1.4675783E+001, 0.0000000E+000,-4.9960107E+000,-8.9408820E+000,-4.9282430E-001, 6.3084901E-003, 0.0000000E+000, 0.0000000E+000, 2.5121983E-001, 2.5237423E-001, 7.0570680E-002, 3.1603143E-004,-2.5245341E-017,-5.6641514E-009
 2.5500507E+001, 1.4698455E+001, 0.0000000E+000,-4.9868605E+000,-9.2254778E+000,-5.1949561E-001, 6.3275768E-003, 0.0000000E+000, 0.0000000E+000, 9.0429988E-002,-2.7051783E-002, 7.0570680E-002, 3.1603143E-004,-2.4549467E-017,-5.4991849E-009
 2.6000034E+001, 1.4525610E+001, 0.0000000E+000,-4.9227085E+000,-8.7376032E+000,-4.9332845E-001, 6.2014364E-003, 0.0000000E+000, 0.0000000E+000, 4.0257728E-001, 3.7817127E-001, 7.0570680E-002, 3.1603143E-004,-2.6665579E-017,-5.9514649E-009
 2.6500824E+001, 1.4693292E+001, 0.0000000E+000,-4.9978786E+000,-9.0515757E+000,-4.8652542E-001, 6.2136241E-003, 0.0000000E+000, 0.0000000E+000, 2.1410873E-001, 1.6352552E-001, 7.0570681E-002, 3.1603143E-004,-3.0885839E-017,-6.7974315E-009
 2.7000973E+001, 1.4632142E+001, 0.0000000E+000,-4.9765824E+000,-8.8724567E+000,-4.8773816E-001, 6.2238792E-003, 0.0000000E+000, 0.0000000E+000, 3.6268080E-001, 3.0158899E-001, 7.0570682E-002, 3.1603143E-004,-3.7007897E-017,-8.0783106E-009
 2.7501160E+001, 1.4671503E+001, 0.0000000E+000,-4.9815756E+000,-8.8647197E+000,-4.7784921E-001, 6.2481080E-003, 0.0000000E+000, 0.0000000E+000, 5.4206023E-001, 3.5360671E-001, 7.0570683E-002, 3.1603143E-004,-4.0685956E-017,-8.8283004E-009
 2.8001570E+001, 1.4482668E+001, 0.0000000E+000,-4.9240194E+000,-8.2664029E+000,-4.8853402E-001, 6.3306172E-003, 0.0000000E+000, 0.0000000E+000, 8.5415856E-001, 8.1004192E-001, 7.0570683E-002, 3.1603143E-004,-3.9442597E-017,-8.5073726E-009
 2.8500135E+001, 1.4770946E+001, 0.0000000E+000,-5.0157230E+000,-9.5292005E+000,-4.9213633E-001, 6.3743534E-003, 0.0000000E+000, 0.0000000E+000,-1.9281007E-001,-2.5973912E-001, 7.0570681E-002, 3.1603143E-004,-3.2296449E-017,-6.9270373E-009
 2.9001825E+001, 1.4712692E+001, 0.0000000E+000,-5.0091011E+000,-8.7105997E+000,-4.9268534E-001, 6.3439007E-003, 0.0000000E+000, 0.0000000E+000, 5.9109566E-001, 5.0664946E-001, 7.0570680E-002, 3.1603143E-004,-2.8179144E-017,-5.9981853E-009
 2.9501070E+001, 1.4554263E+001, 0.0000000E+000,-4.9325461E+000,-8.8887891E+000,-4.6377219E-001, 6.3818554E-003, 0.0000000E+000, 0.0000000E+000, 5.0483746E-001, 2.7553797E-001, 7.0570680E-002, 3.1603143E-004,-2.5301654E-017,-5.4004795E-009
 3.0000492E+001, 1.4681937E+001, 0.0000000E+000,-4.9935985E+000,-8.2073391E+000,-4.8058944E-001, 6.4580490E-003, 0.0000000E+000, 0.0000000E+000, 1.0762356E+000, 1.0068680E+000, 7.0570679E-002, 3.1603143E-004,-2.3889924E-017,-5.1127097E-009
 3.0501528E+001, 1.4458167E+001, 0.0000000E+000,-4.9065460E+000,-8.8521858E+000,-4.7841486E-001, 6.2947515E-003, 0.0000000E+000, 0.0000000E+000, 3.8278120E-001, 2.2731470E-001, 7.0570678E-002, 3.1603143E-004,-1.9516325E-017,-4.1861281E-009
 3.1000189E+001, 1.4668632E+001, 0.0000000E+000,-4.9820111E+000,-8.4336691E+000,-4.9145615E-001, 6.3009820E-003, 0.0000000E+000, 0.0000000E+000, 7.4053124E-001, 7.6779654E-001, 7.0570677E-002, 3.1603143E-004,-1.4598276E-017,-3.1469745E-009
 3.1501343E+001, 1.4678019E+001, 0.0000000E+000,-4.9755090E+000,-8.9149047E+000,-4.9748010E-001, 6.3844328E-003, 0.0000000E+000, 0.0000000E+000, 4.1745963E-001, 2.9650977E-001, 7.0570677E-002, 3.1603143E-004,-1.2004198E-017,-2.5760689E-009
 3.2001671E+001, 1.4566373E+001, 0.0000000E+000,-4.9547992E+000,-8.1993876E+000,-5.1104229E-001, 6.3297929E-003, 0.0000000E+000, 0.0000000E+000, 1.1000947E+000, 9.0747418E-001, 7.0570676E-002, 3.1603143E-004,-1.0838470E-017,-2.3088174E-009
 3.2500355E+001, 1.4613888E+001, 0.0000000E+000,-4.9689649E+000,-8.7652812E+000,-5.2375769E-001, 6.3304234E-003, 0.0000000E+000, 0.0000000E+000, 3.7056045E-001, 3.6221487E-001, 7.0570676E-002, 3.1603143E-004,-9.3215315E-018,-1.9771525E-009
 3.3000645E+001, 1.4650298E+001, 0.0000000E+000,-4.9915632E+000,-8.4271081E+000,-5.3186538E-001, 6.3762155E-003, 0.0000000E+000, 0.0000000E+000, 7.5411853E-001, 7.0613768E-001, 7.0570676E-002, 3.1603143E-004,-7.9413532E-018,-1.6822987E-009
 3.3500656E+001, 1.4651894E+001, 0.0000000E+000,-4.9623209E+000,-9.4461235E+000,-5.3745367E-001, 6.3293518E-003, 0.0000000E+000, 0.0000000E+000,-2.1033495E-001,-2.8767437E-001, 7.0570676E-002, 3.1603143E-004,-6.9052714E-018,-1.4712031E-009
 3.4001217E+001, 1.4631167E+001, 0.0000000E+000,-4.9676052E+000,-8.9274468E+000,-5.1077579E-001, 6.2817805E-003, 0.0000000E+000, 0.0000000E+000, 3.8996124E-001, 2.3162071E-001, 7.0570675E-002, 3.1603143E-004,-6.1149726E-018,-1.3222131E-009
 3.4501701E+001, 1.4756488E+001, 0.0000000E+000,-5.0103657E+000,-8.8581890E+000,-5.3109278E-001, 6.3508203E-003, 0.0000000E+000, 0.0000000E+000, 4.2826318E-001, 3.6319092E-001, 7.0570675E-002, 3.1603143E-004,-6.0330030E-018,-1.3264191E-009
 3.5000298E+001, 1.4503798E+001, 0.0000000E+000,-4.9304406E+000,-8.4627135E+000,-5.3292399E-001, 6.2582494E-003, 0.0000000E+000, 0.0000000E+000, 6.8951552E-001, 5.8397849E-001, 7.0570676E-002, 3.1603143E-004,-6.6510820E-018,-1.4745440E-009
 3.5501472E+001, 1.4663713E+001, 0.0000000E+000,-4.9986300E+000,-8.8534205E+000,-5.4801454E-001, 6.2948382E-003, 0.0000000E+000, 0.0000000E+000, 2.4062020E-001, 2.6994264E-001, 7.0570676E-002, 3.1603143E-004,-6.9603393E-018,-1.5463938E-009
 3.6001511E+001, 1.4613830E+001, 0.0000000E+000,-4.9561561E+000,-8.9819650E+000,-5.3906274E-001, 6.3274690E-003, 0.0000000E+000, 0.0000000E+000, 1.9870388E-001, 1.4297396E-001, 7.0570676E-002, 3.1603143E-004,-6.6047939E-018,-1.4768404E-009
 3.6500137E+001, 1.4633907E+001, 0.0000000E+000,-4.9624313E+000,-8.4400091E+000,-4.9722477E-001, 6.2966067E-003, 0.0000000E+000, 0.0000000E+000, 8.8117936E-001, 7.4053863E-001, 7.0570676E-002, 3.1603143E-004,-7.5617897E-018,-1.7045263E-009
 3.7001026E+001, 1.4598993E+001, 0.0000000E+000,-4.9605689E+000,-8.3196313E+000,-5.1484056E-001, 6.3014647E-003, 0.0000000E+000, 0.0000000E+000, 8.5293898E-001, 8.1025398E-001, 7.0570676E-002, 3.1603143E-004,-8.4231274E-018,-1.9067234E-009
 3.7501801E+001, 1.4793797E+001, 0.0000000E+000,-5.0232019E+000,-8.1709721E+000,-5.1210124E-001, 6.3157882E-003, 0.0000000E+000, 0.0000000E+000, 1.2054936E+000, 1.0938372E+000, 7.0570676E-002, 3.1603143E-004,-8.1000122E-018,-1.8339271E-009
 3.8001144E+001, 1.4702596E+001, 0.0000000E+000,-5.0014297E+000,-8.4433483E+000,-5.1392936E-001, 6.3256745E-003, 0.0000000E+000, 0.0000000E+000, 8.9260104E-001, 7.5021449E-001, 7.0570676E-002, 3.1603143E-004,-6.5285991E-018,-1.4722550E-009
 3.8501209E+001, 1.4374144E+001, 0.0000000E+000,-4.8799535E+000,-8.9080955E+000,-5.2344866E-001, 6.2895576E-003, 0.0000000E+000, 0.0000000E+000, 3.0519765E-001, 6.8935522E-002, 7.0570675E-002, 3.1603143E-004,-5.6983664E-018,-1.2694126E-009
 3.9000908E+001, 1.4687309E+001, 0.0000000E+000,-4.9822329E+000,-8.0263665E+000,-5.1245428E-001, 6.2698299E-003, 0.0000000E+000, 0.0000000E+000, 1.1270984E+000, 1.1725250E+000, 7.0570676E-002, 3.1603143E-004,-6.4168677E-018,-1.4100757E-009
 3.9501640E+001, 1.4755804E+001, 0.0000000E+000,-5.0099460E+000,-9.4132295E+000,-5.3356107E-001, 6.2879953E-003, 0.0000000E+000, 0.0000000E+000,-1.4971879E-001,-1.9464487E-001, 7.0570676E-002, 3.1603143E-004,-8.2654606E-018,-1.8174817E-009
 4.0000000E+001, 1.4468307E+001, 0.0000000E+000,-4.9213883E+000,-8.2035240E+000,-5.2076932E-001, 6.2457876E-003, 0.0000000E+000, 0.0000000E+000, 9.8386793E-001, 8.2887105E-001, 7.0570676E-002, 3.1603143E-004,-9.2768763E-018,-2.0526808E-009
