s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 8.5000982E+000, 1.4305358E+001, 0.0000000E+000,-3.1398507E+000,-8.9496680E+000,-5.9003923E-001, 1.7609453E-003, 0.0000000E+000, 0.0000000E+000, 1.6283220E+000, 1.6275610E+000, 7.0015659E-002, 3.1603139E-004,-1.0685615E-025,-3.0151685E-017
 9.0000420E+000, 1.4550558E+001, 0.0000000E+000,-3.1957502E+000,-8.6476425E+000,-6.3872655E-001, 1.7635129E-003, 0.0000000E+000, 0.0000000E+000, 2.0681873E+000, 2.0702024E+000, 7.0015665E-002, 3.1603142E-004,-3.7062218E-024,-5.6227571E-016
 9.5003662E+000, 1.4492527E+001, 0.0000000E+000,-3.1810215E+000,-9.2735979E+000,-6.2220395E-001, 1.7622011E-003, 0.0000000E+000, 0.0000000E+000, 1.3547515E+000, 1.4174664E+000, 7.0015668E-002, 3.1603143E-004,-5.4054685E-024,-3.3492725E-016
 1.0000184E+001, 1.4193471E+001, 0.0000000E+000,-3.1207111E+000,-9.8817770E+000,-6.3256048E-001, 1.7673188E-003, 0.0000000E+000, 0.0000000E+000, 5.7396570E-001, 5.6018978E-001, 7.0015668E-002, 3.1603143E-004,-1.9587808E-023,-6.2465325E-015
 1.0500427E+001, 1.4568371E+001, 0.0000000E+000,-3.2000414E+000,-9.1103956E+000,-6.4676290E-001, 1.7699310E-003, 0.0000000E+000, 0.0000000E+000, 1.5075643E+000, 1.6129409E+000, 7.0015669E-002, 3.1603143E-004,-4.3789129E-022,-1.6118870E-013
 1.1000442E+001, 1.4667538E+001, 0.0000000E+000,-3.2191592E+000,-9.7816946E+000,-6.6244075E-001, 1.7904518E-003, 0.0000000E+000, 0.0000000E+000, 9.7141399E-001, 1.0060343E+000, 7.0015669E-002, 3.1603143E-004,-6.0142460E-022,-1.6484546E-013
 1.1500257E+001, 1.4323888E+001, 0.0000000E+000,-3.1485281E+000,-8.9622561E+000,-6.5326010E-001, 1.8306744E-003, 0.0000000E+000, 0.0000000E+000, 1.5236324E+000, 1.5616740E+000, 7.0015669E-002, 3.1603143E-004,-2.6477339E-022,-3.9803887E-014
 1.2000329E+001, 1.4437187E+001, 0.0000000E+000,-3.1708621E+000,-9.3652394E+000,-6.7986824E-001, 1.8155003E-003, 0.0000000E+000, 0.0000000E+000, 1.1674723E+000, 1.2230324E+000, 7.0015669E-002, 3.1603143E-004,-7.8713800E-023,-5.8780708E-015
 1.2500413E+001, 1.4668255E+001, 0.0000000E+000,-3.2178999E+000,-8.7557094E+000,-6.5965243E-001, 1.7978093E-003, 0.0000000E+000, 0.0000000E+000, 2.0845137E+000, 2.0367909E+000, 7.0015669E-002, 3.1603143E-004,-1.9304602E-023,-6.9028564E-016
 1.3000236E+001, 1.3779067E+001, 0.0000000E+000,-3.0306807E+000,-7.8409341E+000,-6.9884373E-001, 1.7830047E-003, 0.0000000E+000, 0.0000000E+000, 2.0489321E+000, 2.2103920E+000, 7.0015669E-002, 3.1603143E-004,-4.6788779E-024,-8.1428144E-017
 1.3500118E+001, 1.5008418E+001, 0.0000000E+000,-3.2871071E+000,-9.1711258E+000,-6.8890721E-001, 1.7506538E-003, 0.0000000E+000, 0.0000000E+000, 1.8888482E+000, 1.8630287E+000, 7.0015669E-002, 3.1603143E-004,-1.1210157E-024,-9.7606519E-018
 1.4000257E+001, 1.4600064E+001, 0.0000000E+000,-3.2077019E+000,-9.0076316E+000,-7.3458674E-001, 1.7737099E-003, 0.0000000E+000, 0.0000000E+000, 1.6345856E+000, 1.6519175E+000, 7.0015669E-002, 3.1603143E-004,-2.6413681E-025,-1.1571852E-018
 1.4500038E+001, 1.4888779E+001, 0.0000000E+000,-3.2717412E+000,-9.5143802E+000,-7.4470275E-001, 1.7925869E-003, 0.0000000E+000, 0.0000000E+000, 1.3375723E+000, 1.3597470E+000, 7.0015669E-002, 3.1603143E-004,-6.2509961E-026,-1.3912159E-019
 1.5000321E+001, 1.3880625E+001, 0.0000000E+000,-3.0440555E+000,-8.9666551E+000,-7.4421518E-001, 1.7943155E-003, 0.0000000E+000, 0.0000000E+000, 1.1385317E+000, 1.1274932E+000, 7.0015669E-002, 3.1603143E-004,-1.4904461E-026,-1.7360391E-020
 1.5500003E+001, 1.4535896E+001, 0.0000000E+000,-3.1961339E+000,-9.4717719E+000,-7.7910402E-001, 1.7895450E-003, 0.0000000E+000, 0.0000000E+000, 1.0699777E+000, 1.0906763E+000, 7.0015669E-002, 3.1603143E-004,-3.5697168E-027,-2.4677841E-021
 1.6000135E+001, 1.4632674E+001, 0.0000000E+000,-3.2171841E+000,-8.5258489E+000,-7.7869314E-001, 1.7976332E-003, 0.0000000E+000, 0.0000000E+000, 2.1506311E+000, 2.1127459E+000, 7.0015669E-002, 3.1603143E-004,-8.6460594E-028,-4.1441502E-022
 1.6500015E+001, 1.4191730E+001, 0.0000000E+000,-3.1162277E+000,-9.1428452E+000,-7.9547193E-001, 1.7657525E-003, 0.0000000E+000, 0.0000000E+000, 1.1431232E+000, 1.1389509E+000, 7.0015669E-002, 3.1603143E-004,-2.1109594E-028,-7.7660895E-023
 1.7000374E+001, 1.3879669E+001, 0.0000000E+000,-3.0551462E+000,-9.4582864E+000,-8.4929540E-001, 1.7876090E-003, 0.0000000E+000, 0.0000000E+000, 5.2774969E-001, 5.1872821E-001, 7.0015669E-002, 3.1603143E-004,-5.1751738E-029,-1.5589801E-023
 1.7500137E+001, 1.5098303E+001, 0.0000000E+000,-3.3071532E+000,-8.8916651E+000,-7.9741712E-001, 1.8032090E-003, 0.0000000E+000, 0.0000000E+000, 2.0534312E+000, 2.1038709E+000, 7.0015669E-002, 3.1603143E-004,-1.2738292E-029,-3.2790695E-024
 1.8000303E+001, 1.4271670E+001, 0.0000000E+000,-3.1368032E+000,-8.5008994E+000,-8.3092205E-001, 1.8248741E-003, 0.0000000E+000, 0.0000000E+000, 1.8085022E+000, 1.8048703E+000, 7.0015669E-002, 3.1603143E-004,-3.1511485E-030,-7.1365624E-025
 1.8500168E+001, 1.4296140E+001, 0.0000000E+000,-3.1354482E+000,-9.3083961E+000,-8.2542306E-001, 1.8245872E-003, 0.0000000E+000, 0.0000000E+000, 1.0213049E+000, 1.0286972E+000, 7.0015669E-002, 3.1603143E-004,-7.8024069E-031,-1.5867320E-025
 1.9000416E+001, 1.4809763E+001, 0.0000000E+000,-3.2525446E+000,-9.1475343E+000,-8.5026378E-001, 1.8192683E-003, 0.0000000E+000, 0.0000000E+000, 1.4489197E+000, 1.5612394E+000, 7.0015669E-002, 3.1603143E-004,-1.9343576E-031,-3.5869785E-026
 1.9500143E+001, 1.4214417E+001, 0.0000000E+000,-3.1234932E+000,-9.4625903E+000,-8.5185716E-001, 1.7836507E-003, 0.0000000E+000, 0.0000000E+000, 8.3739532E-001, 7.7825976E-001, 7.0015669E-002, 3.1603143E-004,-4.7921400E-032,-8.1969608E-027
 2.0000174E+001, 1.4745138E+001, 0.0000000E+000,-3.2300644E+000,-9.4988446E+000,-8.9341252E-001, 1.7966545E-003, 0.0000000E+000, 0.0000000E+000, 1.0932294E+000, 1.1246129E+000, 7.0015669E-002, 3.1603143E-004,-1.1896838E-032,-1.8941230E-027
 2.0500446E+001, 1.4239217E+001, 0.0000000E+000,-3.1280559E+000,-9.0941892E+000,-9.0212849E-001, 1.8148142E-003, 0.0000000E+000, 0.0000000E+000, 1.1134786E+000, 1.1166578E+000, 7.0015669E-002, 3.1603143E-004,-2.9602291E-033,-4.4172683E-028
 2.1000328E+001, 1.4548875E+001, 0.0000000E+000,-3.2014700E+000,-9.7028004E+000,-8.9769225E-001, 1.8183103E-003, 0.0000000E+000, 0.0000000E+000, 7.6989538E-001, 7.4873066E-001, 7.0015669E-002, 3.1603143E-004,-7.3819243E-034,-1.0379065E-028
 2.1500137E+001, 1.4967350E+001, 0.0000000E+000,-3.2781859E+000,-1.0082985E+001,-9.2821678E-001, 1.8357519E-003, 0.0000000E+000, 0.0000000E+000, 5.6382320E-001, 6.7979756E-001, 7.0015669E-002, 3.1603143E-004,-1.8513556E-034,-2.4628104E-029
 2.2000183E+001, 1.3782055E+001, 0.0000000E+000,-3.0280926E+000,-9.0139499E+000,-8.9962824E-001, 1.8053586E-003, 0.0000000E+000, 0.0000000E+000, 8.4582021E-001, 8.4218970E-001, 7.0015669E-002, 3.1603143E-004,-4.6636031E-035,-5.8851897E-030
 2.2500263E+001, 1.4080254E+001, 0.0000000E+000,-3.0971929E+000,-8.5377791E+000,-9.0328227E-001, 1.8046723E-003, 0.0000000E+000, 0.0000000E+000, 1.5415232E+000, 1.5438046E+000, 7.0015669E-002, 3.1603143E-004,-1.1824139E-035,-1.4158864E-030
 2.3000158E+001, 1.5004038E+001, 0.0000000E+000,-3.2926100E+000,-9.3871448E+000,-9.2186377E-001, 1.7836321E-003, 0.0000000E+000, 0.0000000E+000, 1.3960887E+000, 1.4042034E+000, 7.0015669E-002, 3.1603143E-004,-3.0507842E-036,-3.4375676E-031
 2.3500141E+001, 1.4015332E+001, 0.0000000E+000,-3.0844373E+000,-9.2757889E+000,-9.3092193E-001, 1.8167472E-003, 0.0000000E+000, 0.0000000E+000, 7.1341944E-001, 7.2600081E-001, 7.0015669E-002, 3.1603143E-004,-8.2786220E-037,-8.4158848E-032
 2.4000267E+001, 1.5142179E+001, 0.0000000E+000,-3.3207104E+000,-9.9589515E+000,-1.0441347E+000, 1.8120963E-003, 0.0000000E+000, 0.0000000E+000, 8.0369741E-001, 8.2019481E-001, 7.0015669E-002, 3.1603143E-004,-2.6262570E-037,-2.0818348E-032
 2.4500092E+001, 1.3767072E+001, 0.0000000E+000,-3.0247671E+000,-8.9821686E+000,-9.5302052E-001, 1.8122223E-003, 0.0000000E+000, 0.0000000E+000, 8.3432897E-001, 8.0892823E-001, 7.0015669E-002, 3.1603143E-004,-1.1668638E-037,-5.2407080E-033
 2.5000048E+001, 1.5507984E+001, 0.0000000E+000,-3.4063591E+000,-8.8711100E+000,-1.0146873E+000, 1.8220228E-003, 0.0000000E+000, 0.0000000E+000, 2.1338846E+000, 2.2176491E+000, 7.0015669E-002, 3.1603143E-004,-7.4676720E-038,-1.3754665E-033
 2.5500317E+001, 1.4591974E+001, 0.0000000E+000,-3.2041754E+000,-9.9552870E+000,-1.0007896E+000, 1.8158938E-003, 0.0000000E+000, 0.0000000E+000, 5.2954432E-001, 4.3353759E-001, 7.0015669E-002, 3.1603143E-004,-5.8399233E-038,-4.0286770E-034
 2.6000051E+001, 1.3546076E+001, 0.0000000E+000,-2.9757357E+000,-9.3165899E+000,-1.0055285E+000, 1.8226946E-003, 0.0000000E+000, 0.0000000E+000, 2.5524126E-001, 2.5004478E-001, 7.0015669E-002, 3.1603143E-004,-4.9878310E-038,-1.5332140E-034
 2.6500340E+001, 1.5187553E+001, 0.0000000E+000,-3.3354508E+000,-9.6047625E+000,-9.8433780E-001, 1.8007418E-003, 0.0000000E+000, 0.0000000E+000, 1.1473342E+000, 1.2648030E+000, 7.0015669E-002, 3.1603143E-004,-4.6156791E-038,-8.9080080E-035
 2.7000397E+001, 1.4138731E+001, 0.0000000E+000,-3.1046704E+000,-1.0257481E+001,-1.0150947E+000, 1.8086367E-003, 0.0000000E+000, 0.0000000E+000,-1.8956260E-001,-2.3670573E-001, 7.0015669E-002, 3.1603143E-004,-4.7502604E-038,-7.6957446E-035
 2.7500326E+001, 1.4870627E+001, 0.0000000E+000,-3.2607578E+000,-9.8792908E+000,-1.0203649E+000, 1.7952334E-003, 0.0000000E+000, 0.0000000E+000, 6.4766545E-001, 7.1200846E-001, 7.0015669E-002, 3.1603143E-004,-5.3000192E-038,-8.2427702E-035
 2.8000479E+001, 1.4173337E+001, 0.0000000E+000,-3.1124316E+000,-9.0601546E+000,-1.0113471E+000, 1.7848411E-003, 0.0000000E+000, 0.0000000E+000, 1.0744144E+000, 9.9118824E-001, 7.0015669E-002, 3.1603143E-004,-5.9225873E-038,-9.2304400E-035
 2.8500019E+001, 1.4267272E+001, 0.0000000E+000,-3.1247252E+000,-9.3227483E+000,-1.0203649E+000, 1.8071832E-003, 0.0000000E+000, 0.0000000E+000, 7.1678492E-001, 8.0124104E-001, 7.0015669E-002, 3.1603143E-004,-6.5760876E-038,-1.0369175E-034
 2.9000092E+001, 1.4624653E+001, 0.0000000E+000,-3.2198110E+000,-9.6375589E+000,-1.0197743E+000, 1.8131375E-003, 0.0000000E+000, 0.0000000E+000, 7.4531140E-001, 7.4932164E-001, 7.0015669E-002, 3.1603143E-004,-7.2003545E-038,-1.1454277E-034
 2.9500240E+001, 1.4436195E+001, 0.0000000E+000,-3.1650087E+000,-1.0111928E+001,-1.0440652E+000, 1.8041974E-003, 0.0000000E+000, 0.0000000E+000, 9.8915165E-002, 1.1699717E-001, 7.0015669E-002, 3.1603143E-004,-7.7947989E-038,-1.2450649E-034
 3.0000185E+001, 1.4691476E+001, 0.0000000E+000,-3.2287003E+000,-1.0163807E+001,-1.0873362E+000, 1.7772445E-003, 0.0000000E+000, 0.0000000E+000, 2.0351499E-001, 2.1340988E-001, 7.0015669E-002, 3.1603143E-004,-8.6655011E-038,-1.3825182E-034
 3.0500299E+001, 1.4413334E+001, 0.0000000E+000,-3.1648795E+000,-8.5969636E+000,-9.9437956E-001, 1.7843213E-003, 0.0000000E+000, 0.0000000E+000, 1.6854669E+000, 1.6588952E+000, 7.0015669E-002, 3.1603143E-004,-1.0465564E-037,-1.6574551E-034
 3.1000008E+001, 1.4861574E+001, 0.0000000E+000,-3.2614312E+000,-9.0298844E+000,-1.0201200E+000, 1.7879309E-003, 0.0000000E+000, 0.0000000E+000, 1.4842807E+000, 1.5519261E+000, 7.0015669E-002, 3.1603143E-004,-1.4162308E-037,-2.2147716E-034
 3.1500107E+001, 1.3935785E+001, 0.0000000E+000,-3.0605324E+000,-9.6101675E+000,-1.0536510E+000, 1.7990550E-003, 0.0000000E+000, 0.0000000E+000, 2.7805700E-001, 2.1323356E-001, 7.0015669E-002, 3.1603143E-004,-2.0208853E-037,-3.1237491E-034
 3.2000237E+001, 1.4595643E+001, 0.0000000E+000,-3.2105607E+000,-8.9080440E+000,-1.0488134E+000, 1.8174638E-003, 0.0000000E+000, 0.0000000E+000, 1.4074304E+000, 1.4300423E+000, 7.0015669E-002, 3.1603143E-004,-2.7082768E-037,-4.1668583E-034
 3.2500145E+001, 1.3876705E+001, 0.0000000E+000,-3.0463588E+000,-9.0835042E+000,-1.0396914E+000, 1.8114314E-003, 0.0000000E+000, 0.0000000E+000, 7.2523562E-001, 7.0896213E-001, 7.0015669E-002, 3.1603143E-004,-3.3813703E-037,-5.2230219E-034
 3.3000290E+001, 1.5282790E+001, 0.0000000E+000,-3.3526217E+000,-9.7959449E+000,-1.0940200E+000, 1.8275885E-003, 0.0000000E+000, 0.0000000E+000, 9.8587941E-001, 1.0420305E+000, 7.0015669E-002, 3.1603143E-004,-3.9475270E-037,-6.1537860E-034
 3.3500401E+001, 1.4705486E+001, 0.0000000E+000,-3.2270653E+000,-1.0277748E+001,-1.1344953E+000, 1.8215386E-003, 0.0000000E+000, 0.0000000E+000, 8.3454649E-002, 6.7998997E-002, 7.0015669E-002, 3.1603143E-004,-4.3267325E-037,-6.8053965E-034
 3.4000164E+001, 1.4167178E+001, 0.0000000E+000,-3.1095382E+000,-8.4462377E+000,-1.0834033E+000, 1.8312248E-003, 0.0000000E+000, 0.0000000E+000, 1.5200039E+000, 1.5298300E+000, 7.0015669E-002, 3.1603143E-004,-4.3294178E-037,-6.8507077E-034
 3.4500004E+001, 1.4478875E+001, 0.0000000E+000,-3.1772984E+000,-9.2412934E+000,-1.1359567E+000, 1.8298764E-003, 0.0000000E+000, 0.0000000E+000, 8.6400502E-001, 9.2615628E-001, 7.0015669E-002, 3.1603143E-004,-3.9654379E-037,-6.3034506E-034
 3.5000153E+001, 1.4436156E+001, 0.0000000E+000,-3.1761283E+000,-1.0063547E+001,-1.1480645E+000, 1.8107912E-003, 0.0000000E+000, 0.0000000E+000, 7.8838192E-002, 5.0227083E-002, 7.0015669E-002, 3.1603143E-004,-3.4391056E-037,-5.4951887E-034
 3.5500202E+001, 1.4327561E+001, 0.0000000E+000,-3.1344280E+000,-9.5385662E+000,-1.1399525E+000, 1.8094034E-003, 0.0000000E+000, 0.0000000E+000, 5.1626165E-001, 5.1642325E-001, 7.0015669E-002, 3.1603143E-004,-3.0417315E-037,-4.8872135E-034
 3.6000202E+001, 1.4606438E+001, 0.0000000E+000,-3.2216004E+000,-8.9881132E+000,-1.1596764E+000, 1.8250612E-003, 0.0000000E+000, 0.0000000E+000, 1.2105920E+000, 1.2388731E+000, 7.0015669E-002, 3.1603143E-004,-3.1858778E-037,-5.1343368E-034
 3.6500141E+001, 1.4452665E+001, 0.0000000E+000,-3.1666168E+000,-9.5245728E+000,-1.1322952E+000, 1.8096703E-003, 0.0000000E+000, 0.0000000E+000, 6.3280188E-001, 6.3098943E-001, 7.0015669E-002, 3.1603143E-004,-4.1821645E-037,-6.7186411E-034
 3.7000027E+001, 1.4240556E+001, 0.0000000E+000,-3.1267311E+000,-9.4339890E+000,-1.1256697E+000, 1.7829529E-003, 0.0000000E+000, 0.0000000E+000, 5.8912438E-001, 5.5594900E-001, 7.0015669E-002, 3.1603143E-004,-5.9966789E-037,-9.5713711E-034
 3.7500004E+001, 1.5200020E+001, 0.0000000E+000,-3.3377176E+000,-1.0106281E+001,-1.2206790E+000, 1.7602159E-003, 0.0000000E+000, 0.0000000E+000, 5.8138696E-001, 5.3710272E-001, 7.0015669E-002, 3.1603143E-004,-8.0203656E-037,-1.2743874E-033
 3.8000019E+001, 1.4751614E+001, 0.0000000E+000,-3.2385826E+000,-9.1562009E+000,-1.2963666E+000, 1.7735194E-003, 0.0000000E+000, 0.0000000E+000, 1.0736910E+000, 1.0622378E+000, 7.0015669E-002, 3.1603143E-004,-1.0061343E-036,-1.5987026E-033
 3.8500107E+001, 1.4340401E+001, 0.0000000E+000,-3.1470407E+000,-8.7129262E+000,-1.3077773E+000, 1.7390956E-003, 0.0000000E+000, 0.0000000E+000, 1.1953427E+000, 1.1743963E+000, 7.0015669E-002, 3.1603143E-004,-1.0192348E-036,-1.6250164E-033
 3.9000332E+001, 1.4520179E+001, 0.0000000E+000,-3.1807627E+000,-9.1565205E+000,-1.3052853E+000, 1.7649094E-003, 0.0000000E+000, 0.0000000E+000, 3.3185863E-001, 8.7937499E-001, 7.0015669E-002, 3.1603143E-004,-9.6693235E-037,-1.5569531E-033
 3.9500164E+001, 1.4191732E+001, 0.0000000E+000,-3.1272281E+000,-9.4909748E+000,-1.2747385E+000, 2.1649121E-003, 0.0000000E+000, 0.0000000E+000,-5.2283239E-001, 3.0095589E-001, 7.0015669E-002, 3.1603143E-004,-8.5030067E-037,-1.3742818E-033
 4.0000000E+001, 1.3313770E+001, 0.0000000E+000,-2.9216112E+000,-8.8955616E+000,-1.1735121E+000, 1.9929021E-003, 0.0000000E+000, 0.0000000E+000, 3.7269596E-001, 3.2507774E-001, 7.0015669E-002, 3.1603143E-004,-7.4304521E-037,-1.2012006E-033
