s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 1.1000628E+001, 9.1140968E+000, 0.0000000E+000,-2.4938344E+000,-6.6108995E+000,-2.0465448E-002, 7.0020869E-003, 0.0000000E+000,-6.0846802E-002,-4.6514498E-002,-6.4947226E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.7529889E-002, 0.0000000E+000, 2.1951871E-005
 1.2000668E+001, 9.1393045E+000, 0.0000000E+000,-2.4514066E+000,-6.7793559E+000,-1.8759356E-002, 7.1768687E-003, 0.0000000E+000,-5.9358144E-002,-1.4296939E-001,-1.6239864E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 5.6169236E-002, 0.0000000E+000, 2.1951872E-005
 1.3000626E+001, 9.1307284E+000, 0.0000000E+000,-2.3876484E+000,-6.8686114E+000,-1.6761933E-002, 7.2534069E-003, 0.0000000E+000,-5.7699371E-002,-1.9781267E-001,-1.9273931E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 6.4809171E-002, 0.0000000E+000, 2.1951872E-005
 1.4000580E+001, 9.1296565E+000, 0.0000000E+000,-2.3217987E+000,-6.4313572E+000,-1.6290363E-002, 7.3233642E-003, 0.0000000E+000,-5.6602160E-002, 3.2351692E-001, 3.1093142E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 7.3449083E-002, 0.0000000E+000, 2.1951872E-005
 1.5000618E+001, 9.1285504E+000, 0.0000000E+000,-2.2624232E+000,-6.9076931E+000,-1.7058099E-002, 7.3902593E-003, 0.0000000E+000,-5.5862336E-002,-9.2903807E-002,-1.0709603E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 8.2089003E-002, 0.0000000E+000, 2.1951872E-005
 1.6000177E+001, 9.1234969E+000, 0.0000000E+000,-2.2208962E+000,-7.0400117E+000,-1.6145700E-002, 7.3766756E-003, 0.0000000E+000,-5.4726910E-002,-1.7812803E-001,-2.0090696E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 9.0726936E-002, 0.0000000E+000, 2.1951872E-005
 1.7000500E+001, 9.1004653E+000, 0.0000000E+000,-2.1119279E+000,-6.6387762E+000,-1.5882663E-002, 7.1864684E-003, 0.0000000E+000,-5.2292529E-002, 3.2193635E-001, 2.8877244E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 9.9366417E-002, 0.0000000E+000, 2.1951872E-005
 1.8000093E+001, 9.1389817E+000, 0.0000000E+000,-2.0613695E+000,-7.4338213E+000,-1.4996948E-002, 7.2417688E-003, 0.0000000E+000,-5.1517301E-002,-3.9324737E-001,-4.1548151E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.0800653E-001, 0.0000000E+000, 2.1951872E-005
 1.9000034E+001, 9.1010918E+000, 0.0000000E+000,-1.9858236E+000,-7.1078014E+000,-1.3512208E-002, 7.0741951E-003, 0.0000000E+000,-4.9645177E-002,-3.9843871E-002,-4.8616351E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.1664407E-001, 0.0000000E+000, 2.1951872E-005
 2.0000683E+001, 9.1152181E+000, 0.0000000E+000,-1.9089747E+000,-6.9060696E+000,-1.4452648E-002, 6.8854775E-003, 0.0000000E+000,-4.7962600E-002, 2.7272118E-001, 2.4464396E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.2528689E-001, 0.0000000E+000, 2.1951872E-005
 2.1000488E+001, 9.1013601E+000, 0.0000000E+000,-1.8475873E+000,-7.4999712E+000,-1.3373517E-002, 6.7534267E-003, 0.0000000E+000,-4.6928911E-002,-2.8106776E-001,-2.9974741E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.3392886E-001, 0.0000000E+000, 2.1951872E-005
 2.2000532E+001, 9.1306015E+000, 0.0000000E+000,-1.7866962E+000,-7.1400606E+000,-1.4445503E-002, 6.4932381E-003, 0.0000000E+000,-4.5294894E-002, 1.7642748E-001, 1.5059764E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.4256810E-001, 0.0000000E+000, 2.1951872E-005
 2.3000813E+001, 9.1149206E+000, 0.0000000E+000,-1.7166075E+000,-7.2478941E+000,-1.2776600E-002, 6.4569474E-003, 0.0000000E+000,-4.4521060E-002, 1.1789494E-001, 9.9578359E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.5120929E-001, 0.0000000E+000, 2.1951872E-005
 2.4000496E+001, 9.0851522E+000, 0.0000000E+000,-1.6109164E+000,-7.5040988E+000,-1.1536810E-002, 6.2057292E-003, 0.0000000E+000,-4.2355398E-002,-3.3792108E-002,-7.7549469E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.5984918E-001, 0.0000000E+000, 2.1951872E-005
 2.5000847E+001, 9.0967138E+000, 0.0000000E+000,-1.5748680E+000,-7.6685501E+000,-1.1499630E-002, 6.0770696E-003, 0.0000000E+000,-4.1947807E-002,-1.6381773E-001,-1.9407471E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.6848974E-001, 0.0000000E+000, 2.1951872E-005
 2.6000681E+001, 9.0938243E+000, 0.0000000E+000,-1.4678637E+000,-7.6506156E+000,-1.0551459E-002, 5.8662456E-003, 0.0000000E+000,-3.9990208E-002,-3.8955926E-002,-6.9330399E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.7713004E-001, 0.0000000E+000, 2.1951872E-005
 2.7000128E+001, 9.1537273E+000, 0.0000000E+000,-1.4221569E+000,-7.6142975E+000,-1.0030587E-002, 5.7499018E-003, 0.0000000E+000,-3.9507260E-002, 9.1596107E-002, 7.3484981E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.8576708E-001, 0.0000000E+000, 2.1951872E-005
 2.8000139E+001, 9.0580449E+000, 0.0000000E+000,-1.3228928E+000,-7.6866547E+000,-1.0329137E-002, 5.5280763E-003, 0.0000000E+000,-3.8058475E-002, 5.3266535E-002, 5.6378909E-003, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 1.9440500E-001, 0.0000000E+000, 2.1951872E-005
 2.9000156E+001, 8.9984768E+000, 0.0000000E+000,-1.2011054E+000,-7.5768029E+000,-8.1821806E-003, 5.2326061E-003, 0.0000000E+000,-3.6003062E-002, 2.3059501E-001, 1.8161582E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.0304502E-001, 0.0000000E+000, 2.1951872E-005
 3.0000904E+001, 9.0623367E+000, 0.0000000E+000,-1.1603596E+000,-7.6613288E+000,-7.4900111E-003, 5.0046983E-003, 0.0000000E+000,-3.5124168E-002, 2.3764817E-001, 2.0303875E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.1168838E-001, 0.0000000E+000, 2.1951872E-005
 3.1000584E+001, 9.0104179E+000, 0.0000000E+000,-1.0995626E+000,-8.1939681E+000,-7.3169804E-003, 4.7816803E-003, 0.0000000E+000,-3.3881575E-002,-2.8093603E-001,-3.1952966E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.2033015E-001, 0.0000000E+000, 2.1951872E-005
 3.2000626E+001, 9.0991328E+000, 0.0000000E+000,-1.0553795E+000,-8.1090585E+000,-7.5419459E-003, 4.6449597E-003, 0.0000000E+000,-3.3377686E-002,-6.0092481E-002,-1.0157986E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.2896883E-001, 0.0000000E+000, 2.1951872E-005
 3.3000675E+001, 8.9376033E+000, 0.0000000E+000,-9.6323164E-001,-7.8580254E+000,-5.4575621E-003, 4.3025062E-003, 0.0000000E+000,-3.2621843E-002, 1.1836278E-001, 8.2569357E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.3760935E-001, 0.0000000E+000, 2.1951872E-005
 3.4000443E+001, 8.8909523E+000, 0.0000000E+000,-8.7442401E-001,-8.3480671E+000,-5.8619955E-003, 4.0115074E-003, 0.0000000E+000,-3.0871530E-002,-3.2755072E-001,-3.6426085E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.4624847E-001, 0.0000000E+000, 2.1951872E-005
 3.5000561E+001, 9.0806398E+000, 0.0000000E+000,-8.1106127E-001,-8.1381991E+000,-5.2343186E-003, 3.9814211E-003, 0.0000000E+000,-3.1194530E-002, 1.2866632E-001, 9.8931972E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.5488807E-001, 0.0000000E+000, 2.1951872E-005
 3.6000797E+001, 8.8949843E+000, 0.0000000E+000,-7.1694233E-001,-7.7772334E+000,-3.6979803E-003, 3.6877986E-003, 0.0000000E+000,-2.9285745E-002, 4.1249959E-001, 3.7151263E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.6352957E-001, 0.0000000E+000, 2.1951872E-005
 3.7000648E+001, 8.9135063E+000, 0.0000000E+000,-6.4959364E-001,-8.5740930E+000,-4.6681416E-003, 3.4482232E-003, 0.0000000E+000,-2.8511161E-002,-3.0853938E-001,-3.3991145E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.7216993E-001, 0.0000000E+000, 2.1951872E-005
 3.8000122E+001, 8.9800778E+000, 0.0000000E+000,-5.8430239E-001,-8.1297669E+000,-4.2982012E-003, 3.2959390E-003, 0.0000000E+000,-2.8299385E-002, 2.7815346E-001, 2.3670689E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.8080668E-001, 0.0000000E+000, 2.1951872E-005
 3.9000099E+001, 8.8423756E+000, 0.0000000E+000,-5.2105813E-001,-8.4492134E+000,-3.8632338E-003, 3.0516420E-003, 0.0000000E+000,-2.7201969E-002,-1.2080620E-001,-1.5590955E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.8944503E-001, 0.0000000E+000, 2.1951872E-005
 4.0000053E+001, 8.8439050E+000, 0.0000000E+000,-4.5682685E-001,-8.4847441E+000,-2.9452372E-003, 2.8554977E-003, 0.0000000E+000,-2.5761844E-002,-9.8531745E-002,-1.2351759E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 2.9808479E-001, 0.0000000E+000, 2.1951872E-005
 4.1000378E+001, 8.7717729E+000, 0.0000000E+000,-3.7421770E-001,-7.9275699E+000,-3.2624022E-003, 2.8092770E-003, 0.0000000E+000,-1.5495343E-002, 4.6764854E-001, 4.5403684E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.0672588E-001, 0.0000000E+000, 2.1951872E-005
 4.2000557E+001, 8.8784456E+000, 0.0000000E+000,-3.2546653E-001,-8.5421706E+000,-2.3080093E-003, 2.8570141E-003, 0.0000000E+000,-4.5817019E-003, 2.2961372E-002, 6.7758504E-003, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.1536819E-001, 0.0000000E+000, 2.1951872E-005
 4.3000706E+001, 7.7202386E+000, 0.0000000E+000,-2.3016447E-001,-7.7792994E+000,-8.3281102E-004, 2.6876697E-003, 0.0000000E+000,-2.6574535E-003,-2.7837060E-001,-2.9002788E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.2400969E-001, 0.0000000E+000, 2.1951872E-005
 4.4000130E+001, 7.7378086E+000, 0.0000000E+000,-1.6614065E-001,-7.9372046E+000,-3.8121991E-004, 2.2823215E-003, 0.0000000E+000,-2.2307817E-003,-3.6554842E-001,-3.6586629E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.3264890E-001, 0.0000000E+000, 2.1951872E-005
 4.5001122E+001, 7.6771244E+000, 0.0000000E+000,-1.1209965E-001,-7.0857975E+000,-2.9855264E-004, 2.4114923E-003, 0.0000000E+000,-2.4567401E-003, 4.6321503E-001, 4.7888337E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.4129071E-001, 0.0000000E+000, 2.1951872E-005
 4.6000801E+001, 6.5634450E+000, 0.0000000E+000,-7.0345099E-002,-7.3331935E+000,-1.2519041E-003, 1.8088675E-003, 0.0000000E+000,-2.5769079E-003,-8.6107523E-001,-8.4211358E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.4993411E-001, 0.0000000E+000, 2.1951872E-005
 4.7001480E+001, 5.8631964E+000, 0.0000000E+000,-3.8523195E-002,-6.0438822E+000,-5.1284869E-004, 1.8327687E-003, 0.0000000E+000,-2.2840675E-003,-2.4234853E-001,-2.2017307E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.5857695E-001, 0.0000000E+000, 2.1951872E-005
 4.8000496E+001, 5.3169885E+000, 0.0000000E+000,-2.5857518E-002,-6.9792971E+000,-2.4307802E-004, 1.8037692E-003, 0.0000000E+000,-2.1600873E-003,-1.6986058E+000,-1.6887654E+000, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.6721628E-001, 0.0000000E+000, 2.1951872E-005
 4.9002277E+001, 3.1391932E+000, 0.0000000E+000,-5.6844295E-003,-4.2082386E+000, 3.5614914E-004, 1.8845353E-003, 0.0000000E+000,-5.2402253E-004,-1.0870182E+000,-1.0730132E+000, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.7586293E-001, 0.0000000E+000, 2.1951872E-005
 5.0003899E+001, 6.8435788E-001, 0.0000000E+000,-4.6896939E-005,-1.2818815E+000, 5.8964535E-004, 2.0421566E-003, 0.0000000E+000,-3.2292649E-004,-6.0949716E-001,-5.9526167E-001, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.8452835E-001, 0.0000000E+000, 2.1951872E-005
 5.1004219E+001, 1.7894138E-003, 0.0000000E+000, 5.8004293E-004,-3.1622778E-002, 6.4839444E-004, 2.0625540E-003, 0.0000000E+000,-3.3055394E-004,-4.0916107E-002,-2.6872927E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 3.9318474E-001, 0.0000000E+000, 2.1951872E-005
 5.2004543E+001, 0.0000000E+000, 0.0000000E+000, 5.7672992E-004, 7.5023944E-003, 5.7211141E-004, 1.7617688E-003, 0.0000000E+000,-3.1298551E-004,-3.4551967E-003, 1.0100019E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.0182723E-001, 0.0000000E+000, 2.1951872E-005
 5.3004868E+001, 0.0000000E+000, 0.0000000E+000, 5.6175540E-004, 9.5759934E-003, 6.4429692E-004, 1.9240990E-003, 0.0000000E+000,-2.9797766E-004,-3.6596651E-004, 1.2408167E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.1046971E-001, 0.0000000E+000, 2.1951872E-005
 5.4005188E+001, 0.0000000E+000, 0.0000000E+000, 5.4312787E-004, 1.1852471E-002, 6.7998599E-004, 1.8983158E-003, 0.0000000E+000,-3.1748129E-004, 1.3425383E-003, 1.4656420E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.1911374E-001, 0.0000000E+000, 2.1951872E-005
 5.5005512E+001, 0.0000000E+000, 0.0000000E+000, 5.3011492E-004, 6.6030791E-003, 6.1412640E-004, 1.7894432E-003, 0.0000000E+000,-3.0446006E-004,-4.3883623E-003, 9.2323036E-003, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.2775622E-001, 0.0000000E+000, 2.1951872E-005
 5.6005833E+001, 0.0000000E+000, 0.0000000E+000, 5.1781277E-004, 1.1004713E-002, 5.8228490E-004, 1.6112614E-003, 0.0000000E+000,-2.8533527E-004,-7.4885420E-004, 1.3430737E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.3639871E-001, 0.0000000E+000, 2.1951872E-005
 5.7006157E+001, 0.0000000E+000, 0.0000000E+000, 5.0545985E-004, 1.1898560E-002, 5.6283976E-004, 1.5857339E-003, 0.0000000E+000,-2.7451477E-004, 1.3068635E-004, 1.4278079E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.4504119E-001, 0.0000000E+000, 2.1951872E-005
 5.8003986E+001, 0.0000000E+000, 0.0000000E+000, 4.9249271E-004, 1.3683383E-002, 5.8518914E-004, 1.6584064E-003, 0.0000000E+000,-2.6949161E-004, 1.6197854E-003, 1.6149979E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.5367175E-001, 0.0000000E+000, 2.1951872E-005
 5.9005466E+001, 0.0000000E+000, 0.0000000E+000, 4.8137899E-004, 8.7075888E-003, 5.5867160E-004, 1.5839706E-003, 0.0000000E+000,-2.6476053E-004,-3.5571350E-003, 1.1066850E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.6230753E-001, 0.0000000E+000, 2.1951872E-005
 6.0000801E+001, 0.0000000E+000, 0.0000000E+000, 4.7031384E-004, 9.5570616E-003, 5.4415511E-004, 1.5129241E-003, 0.0000000E+000,-2.7735868E-004,-2.9169171E-003, 1.1807096E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.7093371E-001, 0.0000000E+000, 2.1951872E-005
 6.1002285E+001, 0.0000000E+000, 0.0000000E+000, 4.6234982E-004, 1.2557885E-002, 5.0829353E-004, 1.3861013E-003, 0.0000000E+000,-2.6948030E-004,-4.7307482E-004, 1.4645149E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.7956002E-001, 0.0000000E+000, 2.1951872E-005
 6.2003971E+001, 0.0000000E+000, 0.0000000E+000, 4.5065229E-004, 1.4312281E-002, 5.7457675E-004, 1.5588086E-003, 0.0000000E+000,-2.8067632E-004, 1.4877326E-003, 1.6615642E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.8821403E-001, 0.0000000E+000, 2.1951872E-005
 6.3001190E+001, 0.0000000E+000, 0.0000000E+000, 4.3990010E-004, 1.3973152E-002, 5.8296699E-004, 1.5244132E-003, 0.0000000E+000,-3.1056426E-004, 9.1903857E-004, 1.6209868E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 4.9684735E-001, 0.0000000E+000, 2.1951872E-005
 6.4005791E+001, 0.0000000E+000, 0.0000000E+000, 4.3122705E-004, 1.0874904E-002, 5.2284433E-004, 1.3913684E-003, 0.0000000E+000,-2.9383695E-004,-2.6088719E-003, 1.2926507E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 5.0549732E-001, 0.0000000E+000, 2.1951872E-005
 6.5000000E+001, 0.0000000E+000, 0.0000000E+000, 4.2286795E-004, 1.2835410E-002, 4.3437026E-004, 1.1029177E-003, 0.0000000E+000,-2.6578409E-004,-1.3244885E-003, 1.4529782E-002, 3.2112000E-001, 0.0000000E+000, 1.7845343E-004, 0.0000000E+000, 0.0000000E+000, 5.1413054E-001, 0.0000000E+000, 2.1951872E-005
