s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 4.5000648E+000, 1.4601293E+001, 0.0000000E+000,-4.3399059E+000,-1.0989000E+001,-5.2061271E-002,-1.3026103E-004, 0.0000000E+000, 0.0000000E+000,-9.0950278E-001,-7.7980524E-001, 7.0349791E-002, 3.1827368E-004,-4.2463893E-078,-4.8915585E-073
 5.0002017E+000, 1.4713976E+001, 0.0000000E+000,-4.1898471E+000,-9.4325729E+000,-3.8113896E-002,-1.3243847E-004, 0.0000000E+000, 0.0000000E+000, 9.3719818E-001, 1.0533100E+000, 7.0368657E-002, 3.1835895E-004,-1.6608272E-077,-1.5847732E-072
 5.5002580E+000, 1.4120844E+001, 0.0000000E+000,-3.9282122E+000,-1.1123520E+001,-4.1124107E-002,-1.3102154E-004, 0.0000000E+000, 0.0000000E+000,-1.0827168E+000,-9.7214308E-001, 7.0375600E-002, 3.1839033E-004,-4.3441457E-077,-3.5266379E-072
 6.0000987E+000, 1.4632442E+001, 0.0000000E+000,-4.0272161E+000,-9.1198762E+000,-3.9145277E-002,-1.3194775E-004, 0.0000000E+000, 0.0000000E+000, 1.2883795E+000, 1.4460724E+000, 7.0378153E-002, 3.1840187E-004,-8.2036126E-077,-5.7909484E-072
 6.5001998E+000, 1.3927167E+001, 0.0000000E+000,-3.8498550E+000,-9.5076818E+000,-4.3259984E-002,-1.2957259E-004, 0.0000000E+000, 0.0000000E+000, 3.8850197E-001, 5.2624026E-001, 7.0379093E-002, 3.1840611E-004,-1.2005090E-076,-7.4882770E-072
 7.0002317E+000, 1.4448423E+001, 0.0000000E+000,-4.0127522E+000,-9.9159663E+000,-7.3107644E-002,-1.3041499E-004, 0.0000000E+000, 0.0000000E+000, 2.9870876E-001, 4.4646639E-001, 7.0379438E-002, 3.1840767E-004,-2.1002733E-076,-9.8433679E-072
 7.5001278E+000, 1.5142525E+001, 0.0000000E+000,-4.3839582E+000,-1.0272931E+001,-4.2631946E-002,-1.3200159E-004, 0.0000000E+000, 0.0000000E+000, 2.9686950E-001, 4.4287104E-001, 7.0379565E-002, 3.1840825E-004,-2.2219181E-075,-4.1741393E-071
 8.0003777E+000, 1.3975210E+001, 0.0000000E+000,-3.9939727E+000,-1.0457962E+001,-3.6808886E-002,-1.3192039E-004, 0.0000000E+000, 0.0000000E+000,-6.8406498E-001,-5.1366606E-001, 7.0379612E-002, 3.1840846E-004,-3.9577181E-074,-3.9755582E-070
 8.5000687E+000, 1.4623658E+001, 0.0000000E+000,-3.9706763E+000,-1.0994836E+001,-4.4154942E-002,-1.3087822E-004, 0.0000000E+000, 0.0000000E+000,-4.8374464E-001,-3.8613931E-001, 7.0379629E-002, 3.1840854E-004,-5.3403847E-073,-3.1904818E-069
 9.0003128E+000, 1.4525196E+001, 0.0000000E+000,-4.1315420E+000,-9.7607042E+000,-3.8587283E-002,-1.3055705E-004, 0.0000000E+000, 0.0000000E+000, 4.6032894E-001, 5.9423181E-001, 7.0379636E-002, 3.1840857E-004,-5.6355214E-072,-2.0320678E-068
 9.5002155E+000, 1.4377294E+001, 0.0000000E+000,-4.1997309E+000,-8.4588547E+000,-3.5752949E-002,-1.3023931E-004, 0.0000000E+000, 0.0000000E+000, 1.5268929E+000, 1.6828247E+000, 7.0379638E-002, 3.1840858E-004,-4.8554737E-071,-1.0794640E-067
 1.0000356E+001, 1.4361687E+001, 0.0000000E+000,-4.0150346E+000,-1.2655709E+001,-6.3059792E-002,-1.3190586E-004, 0.0000000E+000, 0.0000000E+000,-2.4680113E+000,-2.3722483E+000, 7.0379639E-002, 3.1840858E-004,-3.4526135E-070,-4.8813496E-067
 1.0500083E+001, 1.4967587E+001, 0.0000000E+000,-4.2706097E+000,-8.5928790E+000,-4.3232409E-002,-1.3198842E-004, 0.0000000E+000, 0.0000000E+000, 1.9186824E+000, 2.0607343E+000, 7.0379639E-002, 3.1840858E-004,-2.0082144E-069,-1.8884150E-066
 1.1000345E+001, 1.4149301E+001, 0.0000000E+000,-3.7080018E+000,-1.1186635E+001,-4.0508219E-002,-1.3295409E-004, 0.0000000E+000, 0.0000000E+000,-9.2729427E-001,-7.8597644E-001, 7.0379639E-002, 3.1840858E-004,-9.4583382E-069,-6.1381759E-066
 1.1500188E+001, 1.4513685E+001, 0.0000000E+000,-3.8487291E+000,-1.0192248E+001,-3.6948820E-002,-1.3148133E-004, 0.0000000E+000, 0.0000000E+000, 2.8981983E-001, 4.3562765E-001, 7.0379639E-002, 3.1840858E-004,-3.7774847E-068,-1.7201423E-065
 1.2000115E+001, 1.4279355E+001, 0.0000000E+000,-4.1247308E+000,-9.3308432E+000,-3.3653880E-002,-1.3110564E-004, 0.0000000E+000, 0.0000000E+000, 6.2316182E-001, 7.8999553E-001, 7.0379639E-002, 3.1840858E-004,-1.3526407E-067,-4.3408375E-065
 1.2500281E+001, 1.4744419E+001, 0.0000000E+000,-4.2596711E+000,-1.0064248E+001,-3.5883628E-002,-1.3089687E-004, 0.0000000E+000, 0.0000000E+000, 1.5744121E-001, 3.8448515E-001, 7.0379639E-002, 3.1840858E-004,-4.5253922E-067,-1.0275780E-064
 1.3000118E+001, 1.4250471E+001, 0.0000000E+000,-4.0090291E+000,-9.9341912E+000,-4.3049675E-002,-1.3218555E-004, 0.0000000E+000, 0.0000000E+000, 9.8690451E-002, 2.6406855E-001, 7.0379639E-002, 3.1840858E-004,-1.4020986E-066,-2.2935221E-064
 1.3500031E+001, 1.4674460E+001, 0.0000000E+000,-4.0053249E+000,-1.0175336E+001,-6.0024936E-002,-1.3174419E-004, 0.0000000E+000, 0.0000000E+000, 2.5875680E-001, 4.3364258E-001, 7.0379639E-002, 3.1840858E-004,-3.9312632E-066,-4.7428151E-064
 1.4000502E+001, 1.4140644E+001, 0.0000000E+000,-4.0227861E+000,-1.0045542E+001,-4.4352161E-002,-1.3122536E-004, 0.0000000E+000, 0.0000000E+000,-1.9305055E-001, 2.7833032E-002, 7.0379639E-002, 3.1840858E-004,-9.8348865E-066,-8.9271751E-064
 1.4500397E+001, 1.4861662E+001, 0.0000000E+000,-3.9966654E+000,-9.9933684E+000,-4.5744863E-002,-1.3166538E-004, 0.0000000E+000, 0.0000000E+000, 6.4519118E-001, 8.2575122E-001, 7.0379639E-002, 3.1840858E-004,-2.1952115E-065,-1.5173550E-063
 1.5000144E+001, 1.4386562E+001, 0.0000000E+000,-3.9505911E+000,-1.0856420E+001,-5.0148635E-002,-1.3143749E-004, 0.0000000E+000, 0.0000000E+000,-6.3693593E-001,-4.7072938E-001, 7.0379639E-002, 3.1840858E-004,-4.4767337E-065,-2.3654850E-063
 1.5500410E+001, 1.4477164E+001, 0.0000000E+000,-4.1952828E+000,-1.0946925E+001,-5.1222713E-002,-1.3121133E-004, 0.0000000E+000, 0.0000000E+000,-8.6001336E-001,-7.1639831E-001, 7.0379639E-002, 3.1840858E-004,-8.7801416E-065,-4.4677376E-062
 1.6000315E+001, 1.4927003E+001, 0.0000000E+000,-4.1558636E+000,-9.3960858E+000,-3.4365620E-002,-1.3132399E-004, 0.0000000E+000, 0.0000000E+000, 1.1683475E+000, 1.3405564E+000, 7.0379639E-002, 3.1840858E-004,-3.1761831E-063,-1.0971335E-058
 1.6500443E+001, 1.4055747E+001, 0.0000000E+000,-3.7385774E+000,-1.0699413E+001,-4.1498476E-002,-1.3168600E-004, 0.0000000E+000, 0.0000000E+000,-5.9762831E-001,-4.2387338E-001, 7.0379639E-002, 3.1840858E-004,-3.7572855E-060,-1.2950669E-055
 1.7000227E+001, 1.4926717E+001, 0.0000000E+000,-4.1362253E+000,-1.0320953E+001,-4.3296113E-002,-1.3197952E-004, 0.0000000E+000, 0.0000000E+000, 2.4783203E-001, 4.2611060E-001, 7.0379639E-002, 3.1840858E-004,-2.0401826E-057,-6.6568333E-053
 1.7500446E+001, 1.4052561E+001, 0.0000000E+000,-3.5960567E+000,-1.0907697E+001,-3.9562407E-002,-1.3050715E-004, 0.0000000E+000, 0.0000000E+000,-6.4289840E-001,-4.9088524E-001, 7.0379639E-002, 3.1840858E-004,-4.7677937E-055,-1.4733736E-050
 1.8000467E+001, 1.4281462E+001, 0.0000000E+000,-3.9337987E+000,-1.0459786E+001,-3.6338101E-002,-1.3094225E-004, 0.0000000E+000, 0.0000000E+000,-3.1702200E-001,-1.4859165E-001, 7.0379639E-002, 3.1840858E-004,-4.6849073E-053,-1.3730823E-048
 1.8500187E+001, 1.4729466E+001, 0.0000000E+000,-4.1394561E+000,-9.7311405E+000,-3.5574932E-002,-1.3095260E-004, 0.0000000E+000, 0.0000000E+000, 6.1034552E-001, 8.2316379E-001, 7.0379639E-002, 3.1840858E-004,-1.7892030E-051,-5.0235098E-047
 1.9000048E+001, 1.4019293E+001, 0.0000000E+000,-4.0544543E+000,-1.0300180E+001,-4.1389904E-002,-1.2952628E-004, 0.0000000E+000, 0.0000000E+000,-5.5518450E-001,-3.7686127E-001, 7.0379639E-002, 3.1840858E-004,-2.7519364E-050,-7.4413776E-046
 1.9500486E+001, 1.4478978E+001, 0.0000000E+000,-4.0045496E+000,-1.0620458E+001,-3.6650753E-002,-1.3157029E-004, 0.0000000E+000, 0.0000000E+000,-3.1603082E-001,-1.8281160E-001, 7.0379639E-002, 3.1840858E-004,-2.1655001E-049,-5.3779878E-045
 2.0000000E+001, 1.4603315E+001, 0.0000000E+000,-4.0716825E+000,-9.0456303E+000,-3.9143474E-002,-1.3117360E-004, 0.0000000E+000, 0.0000000E+000, 1.3004462E+000, 1.4467278E+000, 7.0379639E-002, 3.1840858E-004,-1.4570105E-048,-2.5827707E-044
