s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 1.4500701E+001, 1.4859478E+001, 0.0000000E+000,-5.0184924E+000,-7.9604172E+000,-5.0548764E-001, 3.8120572E-003, 0.0000000E+000, 0.0000000E+000, 1.4617427E+000, 1.3788929E+000, 7.0570674E-002, 3.1603143E-004,-1.1838373E-036,-2.3370550E-034
 1.5000407E+001, 1.4724666E+001, 0.0000000E+000,-5.0067057E+000,-8.0089322E+000,-4.8748929E-001, 3.7619959E-003, 0.0000000E+000, 0.0000000E+000, 1.2961031E+000, 1.2253007E+000, 7.0570674E-002, 3.1603143E-004,-4.0248265E-036,-7.4863190E-034
 1.5500052E+001, 1.3955264E+001, 0.0000000E+000,-4.7312031E+000,-7.7491650E+000,-5.1990816E-001, 3.8067608E-003, 0.0000000E+000, 0.0000000E+000, 1.0242757E+000, 9.5879421E-001, 7.0570674E-002, 3.1603143E-004,-1.1687755E-035,-2.1160777E-033
 1.6000570E+001, 1.4561027E+001, 0.0000000E+000,-4.9312830E+000,-8.1815508E+000,-5.3797023E-001, 3.7522337E-003, 0.0000000E+000, 0.0000000E+000, 1.0132723E+000, 9.1397548E-001, 7.0570674E-002, 3.1603143E-004,-2.7623736E-035,-5.0204720E-033
 1.6500658E+001, 1.4733151E+001, 0.0000000E+000,-5.0112270E+000,-7.9990020E+000,-5.4826359E-001, 3.7702429E-003, 0.0000000E+000, 0.0000000E+000, 1.1845063E+000, 1.1784286E+000, 7.0570674E-002, 3.1603143E-004,-5.5349651E-035,-1.3609410E-032
 1.7000874E+001, 1.4125165E+001, 0.0000000E+000,-4.7933506E+000,-8.4259854E+000,-5.8095943E-001, 3.7766337E-003, 0.0000000E+000, 0.0000000E+000, 4.1984388E-001, 3.2864610E-001, 7.0570674E-002, 3.1603143E-004,-9.6367381E-035,-1.4463716E-030
 1.7500294E+001, 1.4634602E+001, 0.0000000E+000,-4.9529778E+000,-8.3479265E+000,-5.8857170E-001, 3.7089756E-003, 0.0000000E+000, 0.0000000E+000, 7.8119122E-001, 7.4883494E-001, 7.0570674E-002, 3.1603143E-004,-3.1068042E-034,-4.0582075E-028
 1.8000843E+001, 1.4929076E+001, 0.0000000E+000,-5.0702016E+000,-8.8450187E+000,-5.8442783E-001, 3.7676962E-003, 0.0000000E+000, 0.0000000E+000, 5.4846613E-001, 4.3319556E-001, 7.0570674E-002, 3.1603143E-004,-1.6159491E-032,-6.8582599E-026
 1.8500141E+001, 1.4000068E+001, 0.0000000E+000,-4.7410834E+000,-8.0454760E+000,-5.4897960E-001, 3.7561941E-003, 0.0000000E+000, 0.0000000E+000, 7.0086003E-001, 6.6828486E-001, 7.0570674E-002, 3.1603143E-004,-4.9892505E-031,-3.4707755E-024
 1.9000675E+001, 1.5082460E+001, 0.0000000E+000,-5.1284056E+000,-8.9544926E+000,-5.4616556E-001, 3.7818732E-003, 0.0000000E+000, 0.0000000E+000, 5.4778254E-001, 4.5717851E-001, 7.0570674E-002, 3.1603143E-004,-5.6268030E-030,-4.7002408E-023
 1.9500233E+001, 1.4287119E+001, 0.0000000E+000,-4.8406762E+000,-8.5992439E+000,-5.2751775E-001, 3.7974079E-003, 0.0000000E+000, 0.0000000E+000, 4.0120834E-001, 3.2347845E-001, 7.0570674E-002, 3.1603143E-004,-2.6012074E-029,-2.2334579E-022
 2.0000551E+001, 1.4632365E+001, 0.0000000E+000,-4.9453031E+000,-8.1302842E+000,-5.2602137E-001, 3.8265409E-003, 0.0000000E+000, 0.0000000E+000, 1.1219132E+000, 1.0345830E+000, 7.0570674E-002, 3.1603143E-004,-6.1990545E-029,-4.8139048E-022
 2.0500326E+001, 1.4599734E+001, 0.0000000E+000,-4.9685542E+000,-7.6415383E+000,-5.2568323E-001, 3.8455962E-003, 0.0000000E+000, 0.0000000E+000, 1.5228218E+000, 1.4678041E+000, 7.0570674E-002, 3.1603143E-004,-9.1689087E-029,-5.7127526E-022
 2.1000170E+001, 1.4171302E+001, 0.0000000E+000,-4.7930538E+000,-8.7376291E+000,-5.9608700E-001, 3.8417019E-003, 0.0000000E+000, 0.0000000E+000, 8.8533245E-002, 4.8374095E-002, 7.0570674E-002, 3.1603143E-004,-9.4728966E-029,-4.5530033E-022
 2.1500700E+001, 1.4800307E+001, 0.0000000E+000,-5.0217900E+000,-8.4679758E+000,-5.4325979E-001, 3.8082635E-003, 0.0000000E+000, 0.0000000E+000, 8.1453759E-001, 7.7109015E-001, 7.0570674E-002, 3.1603143E-004,-7.3121404E-029,-2.9725183E-022
 2.2000299E+001, 1.4402307E+001, 0.0000000E+000,-4.8729172E+000,-9.0509396E+000,-5.6063141E-001, 3.8704064E-003, 0.0000000E+000, 0.0000000E+000, 1.9575127E-002,-7.8310658E-002, 7.0570674E-002, 3.1603143E-004,-4.6582161E-029,-1.6670244E-022
 2.2500534E+001, 1.4931555E+001, 0.0000000E+000,-5.0597863E+000,-7.8115628E+000,-5.5060692E-001, 3.8310660E-003, 0.0000000E+000, 0.0000000E+000, 1.6088922E+000, 1.5134303E+000, 7.0570674E-002, 3.1603143E-004,-2.6711413E-029,-8.8054859E-023
 2.3000273E+001, 1.4461947E+001, 0.0000000E+000,-4.9057319E+000,-7.6870684E+000,-5.6626848E-001, 3.8896125E-003, 0.0000000E+000, 0.0000000E+000, 1.3764534E+000, 1.3067676E+000, 7.0570674E-002, 3.1603143E-004,-1.5479506E-029,-6.2126355E-023
 2.3500055E+001, 1.4484440E+001, 0.0000000E+000,-4.9028653E+000,-8.0969962E+000,-5.5454316E-001, 3.8338595E-003, 0.0000000E+000, 0.0000000E+000, 1.0276271E+000, 9.3386933E-001, 7.0570674E-002, 3.1603143E-004,-1.1664047E-029,-7.7363470E-023
 2.4000120E+001, 1.4594967E+001, 0.0000000E+000,-4.9482562E+000,-8.6179165E+000,-5.6140660E-001, 3.8875349E-003, 0.0000000E+000, 0.0000000E+000, 5.7009296E-001, 4.7127531E-001, 7.0570674E-002, 3.1603143E-004,-1.3610925E-029,-1.2047488E-022
 2.4500477E+001, 1.4763726E+001, 0.0000000E+000,-5.0025011E+000,-8.0061182E+000,-5.5963590E-001, 3.8684802E-003, 0.0000000E+000, 0.0000000E+000, 1.2783324E+000, 1.1993398E+000, 7.0570674E-002, 3.1603143E-004,-1.9961940E-029,-1.6811427E-022
 2.5000109E+001, 1.4464077E+001, 0.0000000E+000,-4.9115302E+000,-8.1349273E+000,-5.8166210E-001, 3.8841683E-003, 0.0000000E+000, 0.0000000E+000, 9.6585482E-001, 8.3984134E-001, 7.0570674E-002, 3.1603143E-004,-2.8867114E-029,-1.9419801E-022
 2.5500607E+001, 1.4358036E+001, 0.0000000E+000,-4.8663929E+000,-8.7106419E+000,-5.7420856E-001, 3.8761353E-003, 0.0000000E+000, 0.0000000E+000, 2.9067258E-001, 2.1066899E-001, 7.0570674E-002, 3.1603143E-004,-3.7438601E-029,-1.8967143E-022
 2.6000736E+001, 1.4698715E+001, 0.0000000E+000,-4.9720980E+000,-7.8380630E+000,-5.6723915E-001, 3.8494002E-003, 0.0000000E+000, 0.0000000E+000, 1.4230871E+000, 1.3251647E+000, 7.0570674E-002, 3.1603143E-004,-4.2826242E-029,-1.6298145E-022
 2.6500015E+001, 1.4360947E+001, 0.0000000E+000,-4.8803682E+000,-8.3645632E+000,-6.0295476E-001, 3.8383537E-003, 0.0000000E+000, 0.0000000E+000, 5.7399258E-001, 5.1689961E-001, 7.0570674E-002, 3.1603143E-004,-4.3456708E-029,-1.2663267E-022
 2.7000553E+001, 1.4465001E+001, 0.0000000E+000,-4.8966349E+000,-8.4552687E+000,-6.2363850E-001, 3.7958230E-003, 0.0000000E+000, 0.0000000E+000, 5.6290262E-001, 4.9325500E-001, 7.0570674E-002, 3.1603143E-004,-3.9278412E-029,-9.2161389E-023
 2.7500484E+001, 1.4519799E+001, 0.0000000E+000,-4.9283886E+000,-8.6693534E+000,-6.7508992E-001, 3.7794208E-003, 0.0000000E+000, 0.0000000E+000, 3.6379588E-001, 2.5074623E-001, 7.0570674E-002, 3.1603143E-004,-3.1973958E-029,-6.4253880E-023
 2.8000126E+001, 1.4412980E+001, 0.0000000E+000,-4.8926308E+000,-8.0977838E+000,-6.3019982E-001, 3.7343460E-003, 0.0000000E+000, 0.0000000E+000, 8.0057665E-001, 7.9610022E-001, 7.0570674E-002, 3.1603143E-004,-2.4235358E-029,-4.3574938E-023
 2.8500311E+001, 1.4766747E+001, 0.0000000E+000,-5.0143020E+000,-9.2166643E+000,-6.4034386E-001, 3.7421567E-003, 0.0000000E+000, 0.0000000E+000,-4.7643390E-002,-1.0082134E-001, 7.0570674E-002, 3.1603143E-004,-1.7321174E-029,-2.9095752E-023
 2.9000072E+001, 1.4328133E+001, 0.0000000E+000,-4.8405195E+000,-9.3180680E+000,-6.5356577E-001, 3.7533144E-003, 0.0000000E+000, 0.0000000E+000,-3.6030423E-001,-4.8026699E-001, 7.0570674E-002, 3.1603143E-004,-1.1881295E-029,-1.9418883E-023
 2.9500771E+001, 1.4954700E+001, 0.0000000E+000,-5.0941980E+000,-8.2921088E+000,-5.8812819E-001, 3.7733766E-003, 0.0000000E+000, 0.0000000E+000, 1.0631501E+000, 9.8403831E-001, 7.0570674E-002, 3.1603143E-004,-7.9780845E-030,-1.2997676E-023
 3.0000387E+001, 1.4159347E+001, 0.0000000E+000,-4.7919493E+000,-9.2803991E+000,-6.5710352E-001, 3.7631799E-003, 0.0000000E+000, 0.0000000E+000,-4.8946764E-001,-5.6634134E-001, 7.0570674E-002, 3.1603143E-004,-5.3735951E-030,-8.9669411E-024
 3.0500647E+001, 1.4894296E+001, 0.0000000E+000,-5.0563833E+000,-9.0836064E+000,-6.2862138E-001, 3.7278544E-003, 0.0000000E+000, 0.0000000E+000, 2.1458782E-001, 1.2941229E-001, 7.0570674E-002, 3.1603143E-004,-3.7254733E-030,-6.6859675E-024
 3.1000666E+001, 1.4097382E+001, 0.0000000E+000,-4.7907797E+000,-8.7810374E+000,-6.3155417E-001, 3.8011572E-003, 0.0000000E+000, 0.0000000E+000,-9.8876341E-002,-1.0218786E-001, 7.0570674E-002, 3.1603143E-004,-2.7108574E-030,-5.8226084E-024
 3.1500792E+001, 1.4901539E+001, 0.0000000E+000,-5.0350818E+000,-9.6325874E+000,-6.3261582E-001, 3.7662303E-003, 0.0000000E+000, 0.0000000E+000,-3.1162674E-001,-3.9497996E-001, 7.0570674E-002, 3.1603143E-004,-2.1591910E-030,-6.5292660E-024
 3.2000492E+001, 1.4548194E+001, 0.0000000E+000,-4.9272545E+000,-8.7575192E+000,-6.1659016E-001, 3.7747272E-003, 0.0000000E+000, 0.0000000E+000, 3.5403670E-001, 2.5060487E-001, 7.0570674E-002, 3.1603143E-004,-2.0637780E-030,-1.0612103E-023
 3.2500710E+001, 1.4675387E+001, 0.0000000E+000,-4.9804145E+000,-8.4043478E+000,-6.0000538E-001, 3.7798242E-003, 0.0000000E+000, 0.0000000E+000, 7.6931575E-001, 6.9439867E-001, 7.0570674E-002, 3.1603143E-004,-2.8176770E-030,-2.8671094E-023
 3.3000748E+001, 1.4578132E+001, 0.0000000E+000,-4.9417858E+000,-8.7380983E+000,-6.0939899E-001, 3.7871954E-003, 0.0000000E+000, 0.0000000E+000, 3.8339745E-001, 2.9263561E-001, 7.0570674E-002, 3.1603143E-004,-6.1178238E-030,-9.7989042E-023
 3.3500748E+001, 1.4268323E+001, 0.0000000E+000,-4.8334780E+000,-8.3622013E+000,-5.9923753E-001, 3.7833956E-003, 0.0000000E+000, 0.0000000E+000, 5.7210196E-001, 4.7718958E-001, 7.0570674E-002, 3.1603143E-004,-1.7232133E-029,-2.7209274E-022
 3.4000908E+001, 1.4480694E+001, 0.0000000E+000,-4.9045462E+000,-8.0822615E+000,-5.7040968E-001, 3.7795007E-003, 0.0000000E+000, 0.0000000E+000, 9.9807002E-001, 9.2725615E-001, 7.0570674E-002, 3.1603143E-004,-4.6761768E-029,-6.3546354E-022
 3.4500111E+001, 1.4725227E+001, 0.0000000E+000,-4.9920058E+000,-8.7269062E+000,-6.0890505E-001, 3.8370634E-003, 0.0000000E+000, 0.0000000E+000, 5.0543472E-001, 4.0124664E-001, 7.0570674E-002, 3.1603143E-004,-1.0709774E-028,-1.2350907E-021
 3.5000450E+001, 1.4811336E+001, 0.0000000E+000,-5.0200226E+000,-8.4636788E+000,-5.9327499E-001, 3.8586097E-003, 0.0000000E+000, 0.0000000E+000, 8.0928857E-001, 7.3821807E-001, 7.0570674E-002, 3.1603143E-004,-2.0988710E-028,-2.3012671E-021
 3.5500160E+001, 1.4290961E+001, 0.0000000E+000,-4.8537780E+000,-9.1623130E+000,-6.1741817E-001, 3.8577033E-003, 0.0000000E+000, 0.0000000E+000,-2.4833746E-001,-3.3869037E-001, 7.0570674E-002, 3.1603143E-004,-3.8781418E-028,-4.5701537E-021
 3.6000477E+001, 1.4548467E+001, 0.0000000E+000,-4.9270050E+000,-9.2204148E+000,-6.1512927E-001, 3.8327797E-003, 0.0000000E+000, 0.0000000E+000,-1.3231009E-001,-2.1024916E-001, 7.0570674E-002, 3.1603143E-004,-7.5854326E-028,-9.1797740E-021
 3.6500854E+001, 1.4638778E+001, 0.0000000E+000,-4.9543850E+000,-8.1880447E+000,-5.8453662E-001, 3.8104337E-003, 0.0000000E+000, 0.0000000E+000, 1.0044509E+000, 9.1562170E-001, 7.0570674E-002, 3.1603143E-004,-1.6694832E-027,-2.2692963E-020
 3.7000660E+001, 1.4392306E+001, 0.0000000E+000,-4.8784582E+000,-8.2553406E+000,-5.8831616E-001, 3.8844393E-003, 0.0000000E+000, 0.0000000E+000, 8.0384436E-001, 6.7407581E-001, 7.0570674E-002, 3.1603143E-004,-4.0107662E-027,-6.0190377E-020
 3.7500854E+001, 1.4688907E+001, 0.0000000E+000,-4.9908147E+000,-8.2026187E+000,-5.9799641E-001, 3.8417090E-003, 0.0000000E+000, 0.0000000E+000, 9.8965629E-001, 9.0131869E-001, 7.0570674E-002, 3.1603143E-004,-9.4774652E-027,-1.3964983E-019
 3.8000591E+001, 1.4579589E+001, 0.0000000E+000,-4.9390119E+000,-8.7227440E+000,-6.1737145E-001, 3.8256012E-003, 0.0000000E+000, 0.0000000E+000, 4.0463237E-001, 3.0428711E-001, 7.0570674E-002, 3.1603143E-004,-1.9777157E-026,-2.5348729E-019
 3.8500813E+001, 1.4390370E+001, 0.0000000E+000,-4.8799847E+000,-8.1027401E+000,-6.1052052E-001, 3.8157152E-003, 0.0000000E+000, 0.0000000E+000, 8.8188972E-001, 8.0094025E-001, 7.0570674E-002, 3.1603143E-004,-3.4960188E-026,-4.0745969E-019
 3.9000542E+001, 1.4588987E+001, 0.0000000E+000,-4.9471934E+000,-8.8723524E+000,-6.3492430E-001, 3.8540215E-003, 0.0000000E+000, 0.0000000E+000, 2.5446251E-001, 1.3837082E-001, 7.0570674E-002, 3.1603143E-004,-6.5393390E-026,-1.5583002E-018
 3.9500065E+001, 1.4610217E+001, 0.0000000E+000,-4.9439269E+000,-8.3911225E+000,-6.5184836E-001, 3.8544641E-003, 0.0000000E+000, 0.0000000E+000, 7.1762676E-001, 6.2717339E-001, 7.0570674E-002, 3.1603143E-004,-2.5835305E-025,-1.5702656E-017
 4.0000000E+001, 1.4881120E+001, 0.0000000E+000,-5.0466960E+000,-8.4006134E+000,-6.5414955E-001, 3.8642641E-003, 0.0000000E+000, 0.0000000E+000, 8.9312993E-001, 7.8352532E-001, 7.0570674E-002, 3.1603143E-004,-1.5526660E-024,-1.1679321E-016
