cm,kW,kW,cm,K,K,K,K,K,K,K,K,K,K,K,K,K,K,cm,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_0p5D,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_0p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,r_Vel,U_0p5D,U_1p0D,U_1p5D,U_2p0D,U_2p5D,U_3p0D,U_3p5D,W_0p5D,W_1p0D,W_1p5D,W_2p0D,W_2p5D,W_3p0D,W_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 9.3750000E-001, 6.1103268E+000, 3.3333476E-001,-5.0000000E-001, 1.2151659E+003, 1.3435363E+003, 1.3876085E+003, 1.3508553E+003, 1.1784879E+003, 9.5581607E+002, 7.8141881E+002, 9.2101520E+001, 6.4489300E+001, 8.4020697E+001, 1.8707823E+002, 2.8693336E+002, 2.9972091E+002, 2.5088440E+002,-1.1500000E+001, 8.2364774E-002, 8.9211336E-002, 9.5392288E-002, 1.1862254E-001, 1.0848882E-001, 1.0370020E-001, 1.1222334E-001, 6.6231851E-002, 1.3254602E-001, 1.8168117E-001, 2.2599601E-001, 3.2578361E-001, 4.3342592E-001, 5.8321241E-001,-2.0500000E+001, 1.9743446E-009, 5.4763611E-008, 9.3355737E-007, 2.2347279E-005, 4.6115849E-005, 1.7309037E-009, 9.2491770E-008, 2.4997194E-006, 7.2356460E-005, 7.6040879E-005
 2.8125000E+000, 7.4063762E+000, 3.6672896E-001, 1.5000000E+000, 1.1995480E+003, 1.3306249E+003, 1.3743902E+003, 1.3450699E+003, 1.2243415E+003, 1.0184470E+003, 8.2947566E+002, 9.6263162E+001, 7.0162349E+001, 9.8604307E+001, 1.9924715E+002, 2.9023815E+002, 3.0744373E+002, 2.7202534E+002,-9.4090909E+000, 6.1608860E-002, 7.1800260E-002, 8.5109532E-002, 8.7028335E-002, 8.0713906E-002, 8.9190672E-002, 8.8152721E-002, 1.6128536E-001, 1.2952576E-001, 2.7299493E-001, 4.9434424E-001, 7.3838496E-001, 9.2727704E-001, 1.0688784E+000,-1.8450000E+001, 1.6953206E-007, 4.8441180E-006, 7.8410809E-005, 5.8913576E-004, 1.0824976E-003, 2.3114490E-007, 1.0784912E-005, 2.5708445E-004, 1.7860013E-003, 1.5639528E-003
 4.6875000E+000, 8.9150198E+000, 8.0683385E-001, 3.5000000E+000, 1.4099232E+003, 1.3077627E+003, 1.1690093E+003, 1.0704669E+003, 9.6604611E+002, 8.6111197E+002, 7.4636039E+002, 9.4171151E+001, 2.2243187E+002, 2.9337095E+002, 3.3800505E+002, 3.5122621E+002, 3.1171917E+002, 2.4659033E+002,-7.3181818E+000, 1.5117569E-001, 1.0313106E-001, 8.1893602E-002, 6.0140492E-002, 3.5583307E-002, 5.6585427E-002, 7.9030228E-002, 1.2604096E-001, 4.1678359E-001, 7.2913284E-001, 1.0467616E+000, 1.3393728E+000, 1.5226264E+000, 1.6848769E+000,-1.6400000E+001, 1.6953206E-007, 4.8441180E-006, 7.8410809E-005, 5.8913576E-004, 1.0824976E-003, 2.3114490E-007, 1.0784912E-005, 2.5708445E-004, 1.7860013E-003, 1.5639528E-003
 6.5625000E+000, 9.7246920E+000, 1.1806407E+000, 5.5000000E+000, 6.3497507E+002, 6.2101042E+002, 6.5117332E+002, 6.8119440E+002, 6.7721742E+002, 6.4993285E+002, 6.0515599E+002, 1.4122856E+002, 1.8011481E+002, 2.2846071E+002, 2.7329882E+002, 2.7568516E+002, 2.4728062E+002, 2.0293904E+002,-5.2272727E+000, 7.9827955E-002, 6.8764732E-002, 4.4230796E-002, 2.3912367E-002, 1.1732620E-003, 1.7127709E-003, 2.0777304E-002, 9.4203650E-001, 1.0263609E+000, 1.3554702E+000, 1.6989908E+000, 2.0127665E+000, 2.1684430E+000, 2.2498211E+000,-1.4350000E+001, 1.2330882E-005, 2.9692563E-004, 1.8070076E-003, 5.2044934E-003, 9.1297268E-003, 2.4589840E-005, 8.8318877E-004, 5.9392159E-003, 1.0238617E-002, 9.3893760E-003
 8.4375000E+000, 9.5945568E+000, 1.4243403E+000, 7.5000000E+000, 3.4164181E+002, 3.8072823E+002, 4.2057644E+002, 4.6258860E+002, 4.8553206E+002, 4.8955562E+002, 4.8358381E+002, 2.7668661E+001, 7.6859052E+001, 1.1410512E+002, 1.5784150E+002, 1.7579543E+002, 1.7019326E+002, 1.5360876E+002,-3.1363636E+000, 1.7015559E-001, 6.9445943E-002,-5.8962023E-003,-4.7640376E-002,-3.9266612E-002,-2.3821265E-002,-2.2059787E-002, 1.8312335E+000, 2.6061140E+000, 2.9137917E+000, 2.9770757E+000, 2.8700836E+000, 2.8976804E+000, 2.8788296E+000,-1.2300000E+001, 1.2330882E-005, 2.9692563E-004, 1.8070076E-003, 5.2044934E-003, 9.1297268E-003, 2.4589840E-005, 8.8318877E-004, 5.9392159E-003, 1.0238617E-002, 9.3893760E-003
 1.0312500E+001, 9.0607842E+000, 1.5370277E+000, 9.5000000E+000, 2.9853511E+002, 3.1241266E+002, 3.3433191E+002, 3.5525834E+002, 3.7621898E+002, 3.9202276E+002, 3.9905178E+002, 2.0258270E+000, 2.8486152E+001, 5.5714694E+001, 7.1847005E+001, 9.1974957E+001, 1.0890026E+002, 1.0850577E+002,-1.0454545E+000, 1.6666637E-001, 8.6773345E-002, 3.2312443E-002, 9.0751334E-004,-3.5163374E-002,-4.8457444E-002,-3.9076007E-002, 1.7513504E+000, 2.8690711E+000, 3.5808106E+000, 3.9903686E+000, 4.0221672E+000, 3.7450446E+000, 3.4452757E+000,-1.0250000E+001, 3.7925675E-004, 3.6460588E-003, 7.4388281E-003, 2.0435516E-002, 2.8963871E-002, 1.1753565E-003, 8.5417986E-003, 1.4456536E-002, 2.5487875E-002, 2.7518394E-002
 1.2187500E+001, 8.4963136E+000, 1.5742455E+000, 1.1500000E+001, 2.9480039E+002, 2.9711629E+002, 3.0625064E+002, 3.1344167E+002, 3.2078188E+002, 3.3100223E+002, 3.4335590E+002, 1.0893552E-001, 5.2970067E+000, 3.3360379E+001, 3.6838023E+001, 3.6184533E+001, 5.7683266E+001, 7.0550875E+001, 1.0454545E+000,-1.3830049E-001,-5.2626920E-002, 1.0537870E-002, 3.5335175E-002, 4.1730242E-002, 5.8746349E-002, 3.6188749E-002, 1.7387520E+000, 2.8516348E+000, 3.5628884E+000, 3.9709277E+000, 4.1290834E+000, 3.9556537E+000, 3.6633572E+000,-8.2000000E+000, 4.8867001E-003, 1.5170242E-002, 2.6137990E-002, 4.5304225E-002, 5.3214689E-002, 9.8311969E-003, 2.1895496E-002, 3.0080724E-002, 3.7988636E-002, 3.7453595E-002
 1.4062500E+001, 8.0829371E+000, 1.5655054E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1363636E+000,-1.6350493E-001,-6.1621116E-002, 7.6451081E-003, 6.1345577E-002, 5.1766477E-002, 5.1623835E-002, 4.7354970E-002, 1.8230103E+000, 2.6473053E+000, 3.0227217E+000, 3.2370777E+000, 3.2651932E+000, 3.3235618E+000, 3.2795996E+000,-6.1500000E+000, 4.4123031E-002, 5.6723565E-002, 6.7559138E-002, 8.0583153E-002, 8.1860119E-002, 2.9795252E-002, 4.1156863E-002, 5.1094618E-002, 5.2116276E-002, 4.7558813E-002
 1.5937500E+001, 7.7786995E+000, 1.5596559E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.2272727E+000,-8.8403933E-002,-6.6654766E-002,-4.8709604E-002,-3.6946569E-002,-2.4516276E-002, 2.7179746E-003, 1.6121192E-002, 8.8183591E-001, 1.0561640E+000, 1.3923768E+000, 1.8291780E+000, 2.1807734E+000, 2.4298209E+000, 2.4942843E+000,-4.1000000E+000, 2.1289968E-001, 1.6707874E-001, 1.5323687E-001, 1.3614782E-001, 1.1146275E-001, 7.8314763E-002, 8.8916313E-002, 8.9120609E-002, 7.4828589E-002, 5.6330837E-002
